,Date,ETa
1,2018-03-21,0.243
0,2018-03-29,0.258
1,2018-03-30,0.297
0,2018-03-29,0.258
1,2018-03-30,0.297
0,2018-04-21,0.249
1,2018-04-22,0.313
0,2018-05-07,3.099
1,2018-05-08,3.592
0,2018-05-16,5.211
1,2018-05-17,5.587
0,2018-05-16,5.211
1,2018-05-17,5.587
0,2018-05-16,5.211
1,2018-05-17,5.587
0,2018-05-16,5.211
1,2018-05-17,5.587
0,2018-05-23,4.013
1,2018-05-24,5.16
0,2018-06-01,4.924
1,2018-06-02,4.163
0,2018-06-01,4.924
1,2018-06-02,4.163
0,2018-06-01,4.924
1,2018-06-02,4.163
0,2018-06-01,4.924
1,2018-06-02,4.163
0,2018-06-08,3.446
1,2018-06-09,1.886
0,2018-06-08,3.446
1,2018-06-09,1.886
0,2018-06-08,3.446
1,2018-06-09,1.886
0,2018-06-08,3.446
1,2018-06-09,1.886
0,2018-06-17,1.894
1,2018-06-18,1.145
0,2018-06-17,1.894
1,2018-06-18,1.145
0,2018-06-24,0.611
1,2018-06-25,2.479
0,2018-06-24,0.611
1,2018-06-25,2.479
0,2018-06-24,0.611
1,2018-06-25,2.479
0,2018-06-24,0.611
1,2018-06-25,2.479
0,2018-07-03,0.114
1,2018-07-04,0.155
0,2018-07-10,0.328
1,2018-07-11,0.248
0,2018-07-10,0.328
1,2018-07-11,0.248
0,2018-07-19,0.847
1,2018-07-20,0.737
0,2018-07-19,0.847
1,2018-07-20,0.737
0,2018-07-26,0.573
1,2018-07-27,0.078
0,2018-07-26,0.573
1,2018-07-27,0.078
0,2018-07-26,0.573
1,2018-07-27,0.078
0,2018-07-26,0.573
1,2018-07-27,0.078
0,2018-08-04,0.835
1,2018-08-05,0.73
0,2018-08-04,0.835
1,2018-08-05,0.73
0,2018-08-04,0.835
1,2018-08-05,0.73
0,2018-08-04,0.835
1,2018-08-05,0.73
0,2018-08-11,0.446
1,2018-08-12,0.565
0,2018-08-11,0.446
1,2018-08-12,0.565
0,2018-08-20,1.251
1,2018-08-21,0.971
0,2018-08-20,1.251
1,2018-08-21,0.971
0,2018-09-05,0.0
1,2018-09-06,0.0
0,2018-09-05,0.0
1,2018-09-06,0.0
0,2018-09-12,0.0
1,2018-09-13,0.12
0,2018-09-12,0.0
1,2018-09-13,0.12
0,2018-09-12,0.0
1,2018-09-13,0.12
0,2018-09-12,0.0
1,2018-09-13,0.12
0,2018-09-21,0.176
1,2018-09-22,0.235
0,2018-09-28,0.275
1,2018-09-29,0.356
0,2018-09-28,0.275
1,2018-09-29,0.356
0,2018-10-14,0.43
1,2018-10-15,0.211
0,2018-10-14,0.43
1,2018-10-15,0.211
0,2018-10-14,0.43
1,2018-10-15,0.211
0,2018-10-14,0.43
1,2018-10-15,0.211
0,2018-10-23,0.284
1,2018-10-24,0.331
0,2018-10-23,0.284
1,2018-10-24,0.331
0,2018-10-23,0.284
1,2018-10-24,0.331
0,2018-10-23,0.284
1,2018-10-24,0.331
0,2018-11-08,0.073
1,2018-11-09,0.051
0,2018-11-08,0.073
1,2018-11-09,0.051
0,2018-11-24,0.074
1,2018-11-25,0.026
0,2018-11-24,0.074
1,2018-11-25,0.026
