,Date,ETa
1,2018-06-20,7.364
0,2018-06-26,6.58
1,2018-06-27,7.616
0,2018-07-05,6.928
1,2018-07-06,9.796
0,2018-07-05,6.928
1,2018-07-06,9.796
0,2018-07-05,6.928
1,2018-07-06,9.796
0,2018-07-05,6.928
1,2018-07-06,9.796
0,2018-07-21,6.989
1,2018-07-22,7.319
0,2018-07-21,6.989
1,2018-07-22,7.319
0,2018-07-21,6.989
1,2018-07-22,7.319
0,2018-07-21,6.989
1,2018-07-22,7.319
0,2018-07-28,6.445
1,2018-07-29,6.554
0,2018-08-06,6.627
1,2018-08-07,5.915
0,2018-08-06,6.627
1,2018-08-07,5.915
0,2018-08-06,6.627
1,2018-08-07,5.915
0,2018-08-06,6.627
1,2018-08-07,5.915
0,2018-08-13,5.206
1,2018-08-14,6.348
0,2018-08-22,5.883
1,2018-08-23,6.085
0,2018-08-22,5.883
1,2018-08-23,6.085
0,2018-08-22,5.883
1,2018-08-23,6.085
0,2018-08-22,5.883
1,2018-08-23,6.085
0,2018-08-29,4.887
1,2018-08-30,5.588
0,2018-09-07,4.895
1,2018-09-08,4.831
0,2018-09-07,4.895
1,2018-09-08,4.831
0,2018-09-07,4.895
1,2018-09-08,4.831
0,2018-09-07,4.895
1,2018-09-08,4.831
0,2018-09-14,2.787
1,2018-09-15,3.534
0,2018-09-23,3.387
1,2018-09-24,3.428
0,2018-09-23,3.387
1,2018-09-24,3.428
0,2018-09-23,3.387
1,2018-09-24,3.428
0,2018-09-23,3.387
1,2018-09-24,3.428
0,2018-10-09,2.561
1,2018-10-10,1.891
0,2018-10-09,2.561
1,2018-10-10,1.891
0,2018-10-09,2.561
1,2018-10-10,1.891
0,2018-10-09,2.561
1,2018-10-10,1.891
0,2018-10-16,2.328
1,2018-10-17,2.575
0,2018-10-25,2.037
1,2018-10-26,1.766
0,2018-10-25,2.037
1,2018-10-26,1.766
0,2018-10-25,2.037
1,2018-10-26,1.766
0,2018-10-25,2.037
1,2018-10-26,1.766
0,2018-11-10,1.509
1,2018-11-11,1.629
0,2018-11-10,1.509
1,2018-11-11,1.629
0,2018-11-10,1.509
1,2018-11-11,1.629
0,2018-11-10,1.509
1,2018-11-11,1.629
0,2018-11-17,1.309
1,2018-11-18,1.19
0,2018-12-03,0.686
1,2018-12-04,0.956
0,2018-12-12,0.924
1,2018-12-13,1.25
0,2018-12-12,0.924
1,2018-12-13,1.25
0,2018-12-12,0.924
1,2018-12-13,1.25
0,2018-12-12,0.924
1,2018-12-13,1.25
0,2018-12-28,1.021
1,2018-12-29,0.707
0,2018-12-28,1.021
1,2018-12-29,0.707
0,2019-03-18,3.705
1,2019-03-19,3.525
0,2019-03-18,3.705
1,2019-03-19,3.525
0,2019-03-18,3.705
1,2019-03-19,3.525
0,2019-03-18,3.705
1,2019-03-19,3.525
0,2019-04-10,3.984
1,2019-04-11,3.167
0,2019-04-19,4.578
1,2019-04-20,4.049
0,2019-04-19,4.578
1,2019-04-20,4.049
0,2019-04-19,4.578
1,2019-04-20,4.049
0,2019-04-19,4.578
1,2019-04-20,4.049
0,2019-04-26,4.425
1,2019-04-27,3.887
0,2019-05-05,5.767
1,2019-05-06,4.846
0,2019-05-05,5.767
1,2019-05-06,4.846
0,2019-05-05,5.767
1,2019-05-06,4.846
0,2019-05-05,5.767
1,2019-05-06,4.846
0,2019-05-12,5.313
1,2019-05-13,5.481
0,2019-06-06,6.687
1,2019-06-07,6.343
