,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw.1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,Date,Rn_daily_volk_measured,LE_closed,gridMET_ETo,Lat,Long,Elev_volk,Energy_balance,Land_cover_deets,Land_cover_volk,State,Name,Veg,LE_Daily_model,Landcover_wc,Elev_SRTM,Slope_SRTM,Canopy_height,clay_percent,silt_percent,sand_percent,Ksat,doy,R_LST,GR_LST,B_LST,NIR_LST,NDVI_LST,NDWI_LST,SWIR1_LST,SWIR2_LST,ETa
0,0,0,0,0,LC08_028034_20160103,-97.54882027053034,36.8085136825616,2016-01-03 17:07:17.004000000,0.0072675,0.02715,0.0589124999999999,0.0878149999999999,0.16201,0.15244,0.0916374999999999,277.2612005,21824.0,0.0941353175,0.2969878915240669,0.1248842806887613,0.14842463241423,277.2612005,0.0941102166592248,0.9509411021665922,0.9703105637149754,-97.54867978559638,36.80839644502052,-0.2969878911972046,0.2969878911972046,1,1,-0.4666681754914055,-277.2612005,277.2612005,280.47880466470195,-280.47880466470195,280.47880466470195,0.7112572179667582,0.389719574495215,7.411841145433671,318.6347042213858,445.9640605096554,0.7112572179667582,0.7518112943275085,0.389719574495215,255.1087900123956,327.9418218053771,10.72483463858658,0.0069095306567505,0.4942173539262238,257.7658264056593,11.597298899767214,2.336476189724096,14.784313063457768,0.0069095306567505,0.4942173539262238,0.5917844059879486,0.565235435962677,-156.20008850097656,0.0861716245036531,0.2652381920812037,59.451160761131234,0.1874148080533663,0,-97.54882027053034,36.8085136825616,40.68337492097866,2.8888836999530705,51.83741950083595,3.359980863484874,128.74668134849716,37.16414533416064,-97.47534494701476,0.8770027160644531,495981,276.34517114,852876,38.20749683042396,-98.1740728062477,0.2083889991044998,289.79756563266284,16.40454545010328,280.59377,2016-01-03,,,1.3000001,36.808464,-97.548854,337.0,0.920940503409429,Sorghum,Annual crops,OK,US-A74,CRO,7.522155127422937,40,339,2.1859297522039065,0,20.251468658447266,56.430320739746094,19.6201171875,0.1830516457557678,3,24.347692321907463,16.334150474456223,7.527641593575,44.91908709300499,82.34321933792656,-129.38897857189176,42.26569740421999,25.40752326081872,
1,1,1,1,1,LC08_028035_20160103,-97.54882027053034,36.8085136825616,2016-01-03 17:07:40.895000064,0.0084499999999999,0.0283325,0.0594624999999999,0.0885024999999999,0.162835,0.1534849999999999,0.09249,277.28854466,21824.0,0.09500792,0.2957477495399613,0.1254466979161833,0.1484003527043439,277.28854466,0.0940609522291693,0.9509406095222916,0.9703104011423562,-97.54867978559638,36.80839644502052,-0.2957477569580078,0.2957477569580078,1,1,-0.4650187249069379,-277.28854466,277.28854466,280.19829481151106,-280.19829481151106,280.19829481151106,0.7174378203129522,0.3898710116906872,7.413905220164585,318.7602557345668,469.10011064386526,0.7174378203129522,0.7522543967592443,0.3898710116906872,257.0847769667463,350.24398363291505,11.033009410415373,0.0069085879020055,0.4940288753276292,188.2679409931427,11.96585896189991,1.7626233982255712,14.78995347588414,0.0069085879020055,0.4940288753276292,0.5810545160469547,0.5579218864440918,-154.56613159179688,0.2187264098651001,0.6290816715241768,150.94303322935696,0.4449827532123074,1,-97.54882027053034,36.8085136825616,40.65036598210447,2.897178349969683,51.82701668082954,3.35874408634285,128.74668134849716,36.87541644649234,-98.38252840673564,0.8697191476821899,405413,277.0390292,628768,35.323149393144845,-97.15592866003136,0.2216567248106002,290.91382186419867,18.28118791737773,281.99857622,2016-01-03,,,1.3000001,36.808464,-97.548854,337.0,0.920940503409429,Sorghum,Annual crops,OK,US-A74,CRO,17.840756204425656,40,339,2.1859297522039065,0,20.251468658447266,56.430320739746094,19.6201171875,0.1830516457557678,3,24.540729423771623,16.488270086845223,7.85627769157945,45.15228016971111,82.00746305640605,-128.94436546909373,42.55963227714008,25.6464174956034,
2,2,2,2,2,LC08_028035_20160119,-97.54882027053034,36.8085136825616,2016-01-19 17:07:40.750000128,,,,,,,,,,,,,,,,,,-97.54867978559638,36.80839644502052,,,1,1,,,,,,,0.7156288608385982,0.5728866754759969,9.908391504085126,,494.9677281116826,0.7156288608385982,0.6828503299196759,0.5728866754759969,228.755320330422,,,,,,,,,,,,-7.198615568883877e+21,1.936598712430704e+24,,,,,2,-97.54882027053034,36.8085136825616,,1.54211691757993,83.89637529257487,2.614784382942166,34.712844394102135,35.72579090668622,-98.6887395750214,0.5978564023971558,23213,269.0237723,30951,35.97559540831339,-97.65325285766336,0.0015444096643477,-145.39761220228667,-5.882721326492084,273.85685258,2016-01-19,,,0.7,36.808464,-97.548854,337.0,0.920940503409429,Sorghum,Annual crops,OK,US-A74,CRO,,40,339,2.1859297522039065,0,20.251468658447266,56.430320739746094,19.6201171875,0.1830516457557678,19,,,,,,,,,
3,3,3,3,0,LC08_028034_20160204,-97.54882027053034,36.8085136825616,2016-02-04 17:07:13.563000064,0.0499749999999999,0.0691149999999999,0.1024725,0.1385799999999999,0.2167899999999999,0.3219774999999999,0.24176,281.91312572000004,21824.0,0.1598884225,0.2200804795002392,0.1278018442291445,0.1371511743456048,281.91312572000004,0.0714702682202103,0.950714702682202,0.9702358518851266,-97.54867978559638,36.80839644502052,-0.220080479979515,0.220080479979515,1,1,-0.3580674210093574,-281.91312572000004,281.91312572000004,285.2244232300999,-285.2244232300999,285.2244232300999,0.7370578144589917,0.364137023551984,7.063153382235171,340.4822345994942,544.2846616638717,0.7370578144589917,0.7886568319533678,0.364137023551984,260.09035737219847,364.04933789961217,21.854108634748044,0.0064853441099479,0.3525490305229771,371.48134846498914,13.52284918801812,3.970903264351136,20.72524230459569,0.0064853441099479,0.3525490305229771,0.4608944767986886,0.5797829031944275,-161.39735412597656,-0.0426411963690591,-0.1909837798181034,-29.28611920012503,-0.0855830727478001,0,-97.54882027053034,36.8085136825616,63.860132029647865,3.5643136333258583,46.17179599523395,2.4116179007447,172.9048805705533,37.95982397523287,-97.99893340625916,0.7768720984458923,511281,278.37547502,706974,37.90303253448655,-97.71887069277724,0.1954500824213028,356.6196987365954,26.42157407263985,283.52301314,2016-02-04,,48.35358476318957,2.4,36.808464,-97.548854,337.0,0.920940503409429,Sorghum,Annual crops,OK,US-A74,CRO,-5.416299995641412,40,339,2.1859297522039065,0,20.251468658447266,56.430320739746094,19.6201171875,0.1830516457557678,35,39.06752096227758,28.888342775342704,19.484425684137776,61.11594652483878,62.043575885868826,-100.94390587524715,90.76968343651129,68.15531727406722,0.83
4,4,4,4,2,LC08_028035_20160204,-97.54882027053034,36.8085136825616,2016-02-04 17:07:37.450000128,0.0516524999999999,0.0701875,0.1022799999999999,0.1383325,0.2167075,0.321675,0.2416775,281.95072394,21824.0,0.16009844,0.2207497746732761,0.1288811308980075,0.1374935675523951,281.95072394,0.0721510561939848,0.9507215105619398,0.97023809848544,-97.54867978559638,36.80839644502052,-0.2207497805356979,0.2207497805356979,1,1,-0.3587209530154003,-281.95072394,281.95072394,284.9741446381227,-284.9741446381227,284.9741446381227,0.7413823338300822,0.3640369580473838,7.061789498819097,340.6663482513632,565.0903635574253,0.7413823338300822,0.7892846721238062,0.3640369580473838,264.4784458180247,385.39927716067206,22.66262860710521,0.0064978355466662,0.353110143495761,275.4632246185752,14.167036522458057,3.09189482509575,20.6923086646666,0.0064978355466662,0.353110143495761,0.4521334911352687,0.5822694301605225,-162.83982849121094,0.1270415515594078,0.5368639025423668,87.27342393499168,0.2405972053912927,2,-97.54882027053034,36.8085136825616,63.87024899439476,3.575579468032136,46.12239042572988,2.415006542243692,172.9048805705533,36.23783752649822,-98.03536166842612,0.7767518162727356,491943,279.66406856000003,817968,36.20597148717424,-98.31741315213478,0.2111827433109283,357.9234415257688,28.28514689200664,285.01326986000004,2016-02-04,,48.35358476318957,2.4,36.808464,-97.548854,337.0,0.920940503409429,Sorghum,Annual crops,OK,US-A74,CRO,15.225460276101522,40,339,2.1859297522039065,0,20.251468658447266,56.430320739746094,19.6201171875,0.1830516457557678,35,39.00294851943005,28.83792004458317,19.789416436538747,61.100836508227545,62.24055877872208,-101.14163239513884,90.69649912339948,68.14114608500934,0.83
5,5,5,5,1,LC08_028034_20160220,-97.54882027053034,36.8085136825616,2016-02-20 17:07:05.079000064,0.0606725,0.07962,0.1117949999999999,0.14815,0.23659,0.362375,0.276685,306.02725682,21824.0,0.17693647,0.229869522274783,0.1446667626313517,0.1499423559463797,306.02725682,0.0971941261441636,0.9509719412614416,0.9703207406162756,-97.54867978559638,36.80839644502052,-0.2298695296049118,0.2298695296049118,1,1,-0.3582100262640471,-306.02725682,306.02725682,309.32161806039346,-309.32161806039346,309.32161806039346,0.7189405660847913,1.1531010061085092,17.816658258753556,472.9238314743132,598.5524785369171,0.7189405660847913,2.324588870058048,1.1531010061085092,317.2179635491892,321.3882669999047,59.23412013850782,0.0069687182974192,0.24787995662231,393.2750461275546,15.378501610698768,5.215875432313098,29.476623206659777,0.0069687182974192,0.24787995662231,0.3533329201030748,0.3015903234481811,-88.0725326538086,-0.1954112725387464,-1.45822241415912,-131.12089926615772,-0.5001671758237815,1,-97.54882027053034,36.8085136825616,81.51164292954059,19.905161010523777,49.60451376848049,1.6838348296806027,192.8632290961393,37.99993349978893,-97.47835869889036,0.8339869379997253,512216,292.0270469,843952,37.19717200412008,-97.24382243665048,0.2068673819303512,323.25894149828827,57.16843470149643,305.13173558,2016-02-20,69.05679583333334,11.91398010079422,2.1000001,36.808464,-97.548854,337.0,0.920940503409429,Sorghum,Annual crops,OK,US-A74,CRO,-41.35518766555264,40,339,2.1859297522039065,0,20.251468658447266,56.430320739746094,19.6201171875,0.1830516457557678,51,45.337938097883,34.21231717619187,24.3658901880084,72.4029886910438,70.34633932827572,-109.62203170300648,110.8966271901475,84.6731515532417,
6,6,6,6,3,LC08_028035_20160220,-97.54882027053034,36.8085136825616,2016-02-20 17:07:28.970000128,0.0695824999999999,0.0853399999999999,0.11306,0.1483149999999999,0.236425,0.3620724999999999,0.27476,306.07852712,21824.0,0.1788032799999999,0.2290118001767428,0.1482070828553454,0.1493828695435947,306.07852712,0.0960562809898707,0.9509605628098988,0.9703169857272664,-97.54867978559638,36.80839644502052,-0.2290118038654327,0.2290118038654327,1,1,-0.3529908293632058,-306.07852712,306.07852712,309.0966265290688,-309.0966265290688,309.0966265290688,0.7222728816137867,1.1526424142719656,17.810407695154158,473.2351740866665,616.8332737096674,0.7222728816137867,2.3256829954735148,1.1526424142719656,325.264086448724,342.6196057817007,62.9266578586291,0.0069468408745795,0.2474382724634808,379.8551958606238,15.509474477109457,5.079015397797846,29.52923979420922,0.0069468408745795,0.2474382724634808,0.3518483666324981,0.3354297280311584,-98.60118103027344,-0.1492403514594303,-1.039323570995348,-100.16224793755214,-0.3581150282169479,3,-97.54882027053034,36.8085136825616,81.15864514716618,19.91275728895078,49.561458570035455,1.6813493748178288,192.8632290961393,36.321910994322366,-97.96614778519994,0.8599028587341309,497157,293.95481018,790999,35.44933601595804,-98.6855102075015,0.2322606593370437,365.5996048961797,64.9227263100108,305.08730132,2016-02-20,69.05679583333334,11.91398010079422,2.1000001,36.808464,-97.548854,337.0,0.920940503409429,Sorghum,Annual crops,OK,US-A74,CRO,-29.475216473428063,40,339,2.1859297522039065,0,20.251468658447266,56.430320739746094,19.6201171875,0.1830516457557678,51,45.39603674980277,34.605238276187194,26.12074150442077,72.36461577434599,70.09559449119719,-108.04291313835728,110.82261751065616,84.0981361114912,
7,7,7,7,0,LC08_028034_20160323,-97.54882027053034,36.8085136825616,2016-03-23 17:06:56.651000064,,,,,,,,,,,,,,,,,,-97.54867978559638,36.80839644502052,,,1,1,,,,,,,0.74932946330751,1.092454265004164,16.990048881609013,,771.3588191884257,0.74932946330751,3.041031385919005,1.092454265004164,292.4637077830079,,,,,,,,,,,,0.211450308561325,-60.69039535522461,,,,,0,-97.54882027053034,36.8085136825616,,24.31626096488384,35.92380762864184,7.045665402260306,257.0014798991999,37.13857171325633,-98.44288517395428,0.7952491641044617,131883,287.0196476,182859,37.66581851861053,-96.51216900804076,0.2001840323209762,483.91882236696347,68.08411979375346,297.37283018,2016-03-23,65.60464791666665,20.947841307727664,6.4,36.808464,-97.548854,337.0,0.920940503409429,Sorghum,Annual crops,OK,US-A74,CRO,,40,339,2.1859297522039065,0,20.251468658447266,56.430320739746094,19.6201171875,0.1830516457557678,83,,,,,,,,,
8,8,8,8,1,LC08_028035_20160323,-97.54882027053034,36.8085136825616,2016-03-23 17:07:20.538000128,,,,,,,,,,,,,,,,,,-97.54867978559638,36.80839644502052,,,1,1,,,,,,,0.751236107667367,1.0893102139927529,16.94719576203608,,785.3116226573748,0.751236107667367,3.042031034772722,1.0893102139927529,295.3896974287891,,,,,,,,,,,,0.1446650624275207,-41.63346481323242,,,,,1,-97.54882027053034,36.8085136825616,,24.32175009725632,35.80864894345623,7.051622270688485,257.0014798991999,37.04039960796588,-98.4412419122658,0.7732170820236206,132396,287.79212012,199551,35.53429028541826,-97.35558922923292,0.2400732934474945,445.5488682680575,78.73414337028254,303.80896184,2016-03-23,65.60464791666665,20.947841307727664,6.4,36.808464,-97.548854,337.0,0.920940503409429,Sorghum,Annual crops,OK,US-A74,CRO,,40,339,2.1859297522039065,0,20.251468658447266,56.430320739746094,19.6201171875,0.1830516457557678,83,,,,,,,,,
9,9,9,9,0,LC08_028034_20160408,-97.54882027053034,36.8085136825616,2016-04-08 17:06:49.160000000,,,,,,,,,,,,,,,,,,-97.54867978559638,36.80839644502052,,,1,1,,,,,,,0.7895842865969687,0.38229837559737,7.310690902454269,,875.1517533703637,0.7895842865969687,2.2002490721351133,0.38229837559737,304.2762667002775,,,,,,,,,,,,0.3170479238033294,-92.31890106201172,,,,,0,-97.54882027053034,36.8085136825616,,19.02081960466568,17.375231760756485,1.7614861475085049,286.4590757536983,37.95988189217961,-98.00576256722708,0.8526678085327148,347607,291.18279596,543790,38.19762153698309,-96.98025493688148,0.2355329096317291,596.5110084464384,96.19585367120791,307.38421076,2016-04-08,82.8498958333333,13.264876587948182,4.3,36.808464,-97.548854,337.0,0.920940503409429,Sorghum,Annual crops,OK,US-A74,CRO,,40,339,2.1859297522039065,0,20.251468658447266,56.430320739746094,19.6201171875,0.1830516457557678,99,,,,,,,,,
