,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,CO2,H2O,CH4,FC,FCH4,FC_SSITC_TEST,FCH4_SSITC_TEST,G_inst_af,H_inst_af,LE_inst_af,H_SSITC_TEST,LE_SSITC_TEST,WD,WS,USTAR,ZL,TAU,MO_LENGTH,V_SIGMA,W_SIGMA,TAU_SSITC_TEST,PA,RH,TA,VPD_PI,T_SONIC,T_SONIC_SIGMA,SWC_1_1_1,SWC_1_2_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,Rn_inst_af,PPFD_DIF,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT,P,FC_PI_F,RECO_PI_F,GPP_PI_F,H_PI_F,LE_PI_F,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
41,41,1,1,LC08_044033_20140521,-121.64702608232064,38.11529292637027,2014-05-21 18:45:10.940000000,0.0438699999999999,0.0527524999999999,0.0837175,0.0865225,0.376345,0.2779225,0.1598925,312.17969282,21824.0,0.18179935,0.6261457112456589,0.4830902373509107,0.4514990380296354,312.17969282,0.9953287836931692,0.9599532878369316,0.9732845849861874,-121.64707120275632,38.11527916199379,-0.6261457204818726,0.6261457204818726,1,1,-0.6360603178915908,-312.17969282,312.17969282,312.3796695002986,-312.3796695002986,312.3796695002986,0.7634446634221674,1.1872391023052111,18.94332003255226,516.953827373433,922.0530622076516,0.7634446634221674,2.834324615181527,1.1872391023052111,309.2353426720297,534.3220713727533,91.60597141669408,0.0379465986509401,0.2228161484161182,324.5229065454337,16.158005638392993,4.589552254851057,32.79234532047251,0.0379465986509401,0.2228161484161182,0.3423844381750628,0.2196728438138961,-64.03177642822266,0.1766729988891985,1.8983170925856363,118.1931934106255,0.2669728826721154,1,-121.64702608232064,38.11529292637027,198.20410801155435,23.1458942349365,41.8879014755751,1.263677780596696,333.6470156062419,39.6855943370608,-121.33321971562376,0.8324294686317444,478011,291.48699974,729784,38.22267251075512,-121.65228127841414,0.1954620331525802,542.629309513814,118.5681852527294,320.6529644,53.83627274572864,2014-05-21 18:45:10.940000+00:00,2014-05-21 19:00:00+00:00,2014-05-21,125.80927705920378,108.131112375,38.98086076044726,33.50344214583333,25.032745666666667,176.31611872916667,9.648818541666673,-13.506764757151032,201405211200.0,201405211230.0,389.010518,15.123097,-9999.0,-16.306317,-9999.0,0.0,-9999.0,86.254307,202.905345,312.51653,0.0,0.0,13.805325,2.173234,0.366049,-0.139122,-0.135294,-20.126191,1.324707,0.383916,0.0,101.4,42.88,24.74,17.812427,28.634057,0.913102,12.751,27.161,25.413333,24.08,22.13,19.55,19.476667,640.70208,-9999.0,2020.0,91.404612,985.746437,192.733333,334.062402,486.373426,-9999.0,-16.306317,7.193318,23.499635,202.905345,312.51653,CA,CRO,15.6,421.0,38.1151,-121.6467,-4.0,US-Tw3,2014-05-21 12:00:00,2014-05-21 12:00:00-07:00,2014-05-21
42,42,2,2,LC08_044034_20140505,-121.64702608232064,38.11529292637027,2014-05-05 18:45:42.790999808,0.027535,0.0271774999999999,0.0482974999999999,0.0285249999999999,0.5358725,0.1663275,0.067025,297.82400882,21824.0,0.1901045975,0.8989187584991074,0.8437840161722601,0.7149784267625581,297.82400882,7.011123666922817,0.98,0.98,-121.64707120275632,38.11527916199379,-0.8989187479019165,0.8989187479019165,1,1,-0.8346457366862386,-297.82400882,297.82400882,297.89587298820896,-297.89587298820896,297.89587298820896,0.7728777597932017,0.8514482457833128,14.179466778880371,437.1675874732639,921.396128947562,0.7728777597932017,2.2963978484583336,0.8514482457833128,303.61746481747014,606.6120167637843,28.145775003819058,0.1668231113178098,0.7427274196756014,269.8028072126548,8.171677214964243,1.842317968854772,9.837611872509449,0.1668231113178098,0.7427274196756014,0.874598170009574,0.2477000504732132,-71.94650268554688,0.454924973504112,2.65947243895711,308.66343454731043,0.5335893648836131,2,-121.64702608232064,38.11529292637027,140.90373105718845,19.70835048776189,37.07755807012818,3.484473962549364,258.292093328448,37.95494109167479,-122.77279732253275,0.8930454254150391,229297,290.45817572,126359,37.796889487559554,-122.41685138871632,0.0423354730010032,615.5605997058586,97.58408556402895,306.98430242,75.42263836882363,2014-05-05 18:45:42.790999808+00:00,2014-05-05 19:00:00+00:00,2014-05-05,160.88843252077172,133.14978183333332,9.94134176072965,8.2273626875,-0.3602408125000001,170.4607666875,29.44386297916669,-0.0087667815013574,201405051200.0,201405051230.0,386.878568,12.131617,-9999.0,-33.366065,-9999.0,1.0,-9999.0,29.286954,156.701823,400.559785,1.0,1.0,256.198825,5.800767,0.61716,-0.023568,-0.447837,-118.80695,1.308203,0.674756,0.0,101.7,48.58,19.29,11.497405,23.332054,0.536432,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,691.13046,-9999.0,2071.111111,61.844864,1039.75994,231.2,302.912198,420.341679,-9999.0,-33.366065,9.057718,42.423783,156.701823,400.559785,CA,CRO,15.6,421.0,38.1151,-121.6467,-4.0,US-Tw3,2014-05-05 12:00:00,2014-05-05 12:00:00-07:00,2014-05-05
43,43,3,3,LC08_044034_20140521,-121.64702608232064,38.11529292637027,2014-05-21 18:45:34.826999808,0.0429624999999999,0.0520649999999999,0.0832224999999999,0.0860549999999999,0.3762075,0.2777575,0.1599749999999999,312.17969282,21824.0,0.181394385,0.6276790784456884,0.4829274990845844,0.4522973201179511,312.17969282,0.9990130641509454,0.9599901306415094,0.973296743111698,-121.64707120275632,38.11527916199379,-0.6276790499687195,0.6276790499687195,1,1,-0.6377141240232462,-312.17969282,312.17969282,312.2824273265954,-312.2824273265954,312.2824273265954,0.76410146724527,1.1869050832961174,18.9385813164367,516.9736679522184,928.3234664424624,0.76410146724527,2.836475220780282,1.1869050832961174,305.43675472158475,536.1734042817382,91.48231406548236,0.038117222649735,0.223196337380725,408.1088427559535,15.310325847331466,5.447828371209752,32.73648737960875,0.038117222649735,0.223196337380725,0.3505061982796131,0.2513547837734222,-73.04586029052734,0.0546772543797167,0.5853110482980753,36.58224746030237,0.0822644039090421,3,-121.64702608232064,38.11529292637027,198.3477187604891,23.15844910898928,41.84436636712847,1.265171316304858,333.6470156062419,37.24703717215767,-122.29562054579893,0.8682710528373718,265661,290.6085686,455956,37.68911533769887,-121.01318289802866,0.1715194880962371,570.8802848941882,117.04469032988824,316.27106276,16.599421329733417,2014-05-21 18:45:34.826999808+00:00,2014-05-21 19:00:00+00:00,2014-05-21,125.80927705920378,108.131112375,38.98086076044726,33.50344214583333,25.032745666666667,176.31611872916667,9.648818541666673,-13.506764757151032,201405211200.0,201405211230.0,389.010518,15.123097,-9999.0,-16.306317,-9999.0,0.0,-9999.0,86.254307,202.905345,312.51653,0.0,0.0,13.805325,2.173234,0.366049,-0.139122,-0.135294,-20.126191,1.324707,0.383916,0.0,101.4,42.88,24.74,17.812427,28.634057,0.913102,12.751,27.161,25.413333,24.08,22.13,19.55,19.476667,640.70208,-9999.0,2020.0,91.404612,985.746437,192.733333,334.062402,486.373426,-9999.0,-16.306317,7.193318,23.499635,202.905345,312.51653,CA,CRO,15.6,421.0,38.1151,-121.6467,-4.0,US-Tw3,2014-05-21 12:00:00,2014-05-21 12:00:00-07:00,2014-05-21
44,44,0,0,LC08_044033_20140606,-121.64702608232064,38.11529292637027,2014-06-06 18:45:20.357000192,0.0296525,0.0325399999999999,0.05663,0.042715,0.47903,0.194185,0.085505,303.30309488,21824.0,0.182554335,0.8362610087303184,0.7314486980895478,0.6405438734713651,303.30309488,2.72421603637923,0.9772421603637924,0.9789899129200514,-121.64707120275632,38.11527916199379,-0.8362610340118408,0.8362610340118408,1,1,-0.7885599074039502,-303.30309488,303.30309488,303.53591246579344,-303.53591246579344,303.53591246579344,0.768649365970014,1.0676211630336203,17.24630447024992,468.91337597131326,934.9084736387136,0.768649365970014,3.11575810209683,1.0676211630336203,345.3654259727573,632.8291579689986,51.57538590753949,0.1097946549360755,0.4793994685379681,66.90927188471528,12.830140357685696,0.7365134312688895,15.241285319156168,0.1097946549360755,0.4793994685379681,0.5574574136018248,0.1983948349952697,-59.48344421386719,0.7622243271871457,6.631295705632292,514.3445001767438,0.8848880212038597,0,-121.64702608232064,38.11529292637027,210.70271490688472,24.72231689495501,34.26521341034585,2.381797964760585,357.8288970630911,39.538724788896985,-121.2707615882186,0.8566938042640686,516325,299.82355052,791016,39.65651119765436,-122.39384161538952,0.1949300020933151,450.3311056182008,134.41502855082663,325.6090934,188.0635462117318,2014-06-06 18:45:20.357000192+00:00,2014-06-06 19:00:00+00:00,2014-06-06,182.21334670277085,150.02000839583334,-9.18850423522571,-7.565085145833334,5.1788774375,183.261611,35.6278103125,5.05789109495487,201406061200.0,201406061230.0,394.840385,14.974143,-9999.0,-27.153954,-9999.0,0.0,-9999.0,39.220505,79.967321,409.05733,2.0,1.0,270.331285,4.319734,0.470688,-0.031281,-0.256136,-89.509871,0.892759,0.504118,0.0,100.9,41.7,25.93,19.515077,30.462921,0.445396,10.122,25.082,25.53,24.586667,23.353333,21.813333,21.67,681.537318,-9999.0,2060.0,64.570231,1005.251313,209.4,339.428897,453.742892,-9999.0,-27.153954,8.968726,36.12268,79.967321,409.05733,CA,CRO,15.6,421.0,38.1151,-121.6467,-4.0,US-Tw3,2014-06-06 12:00:00,2014-06-06 12:00:00-07:00,2014-06-06
45,45,1,1,LC08_044033_20140622,-121.64702608232064,38.11529292637027,2014-06-22 18:45:23.656000000,0.0570424999999999,0.0734874999999999,0.1129775,0.1354175,0.3614949999999999,0.36111,0.2245174999999999,316.47614396,21824.0,0.20640723,0.454964405202123,0.3482736708324505,0.3401665141123217,316.47614396,0.5743574178352411,0.9557435741783524,0.9718953794788564,-121.64707120275632,38.11527916199379,-0.4549643993377685,0.4549643993377685,1,1,-0.5237764043226951,-316.47614396,316.47614396,316.79143941228085,-316.79143941228085,316.79143941228085,0.7664507208894127,1.1355117436973543,18.209465787203506,543.6111540204924,929.729235496498,0.7664507208894127,3.032819949546006,1.1355117436973543,340.38899791019065,519.5398428008292,115.71903887912826,0.0202973652765808,0.2892489969708244,247.17413372187505,15.606726882724926,3.4538366872206723,25.26081043792176,0.0202973652765808,0.2892489969708244,0.3959488398560594,0.1905397176742553,-56.90751266479492,0.2351696485016945,2.8738965328002943,156.6466701998259,0.3879113425523243,1,-121.64702608232064,38.11529292637027,205.62092367098865,24.27111180522038,37.44078984534947,1.7602135534958188,363.5158140915215,39.64352688843166,-121.21256515807818,0.8557925820350647,498625,298.66484174,747715,38.81416906238487,-121.28013216329684,0.2014083117246627,446.9357560214782,128.97229339463635,325.02119396,81.50370567021635,2014-06-22 18:45:23.656000+00:00,2014-06-22 19:00:00+00:00,2014-06-22,84.18913779426249,81.85498777083333,57.16213707001687,55.577312625,13.513877479166666,145.73703177083334,-5.209146104166656,-9.128120572612689,201406221200.0,201406221230.0,397.889815,12.165959,-9999.0,-1.052811,-9999.0,1.0,-9999.0,92.900111,198.040849,197.719196,1.0,1.0,286.231346,2.530407,0.260432,-0.366055,-0.071295,-7.649121,1.110559,0.346486,0.0,101.248,28.55,28.35,27.570267,32.162194,1.018335,8.241,24.455,30.243333,28.62,26.27,23.06,22.823333,537.033091,-9999.0,2082.222222,222.851153,1018.004501,239.0,338.605283,580.576693,-9999.0,-1.052811,7.191941,8.244753,198.040849,197.719196,CA,CRO,15.6,421.0,38.1151,-121.6467,-4.0,US-Tw3,2014-06-22 12:00:00,2014-06-22 12:00:00-07:00,2014-06-22
46,46,2,2,LC08_044034_20140606,-121.64702608232064,38.11529292637027,2014-06-06 18:45:44.243000064,0.0287725,0.0317699999999999,0.0560249999999999,0.042055,0.478645,0.19402,0.084955,303.29625884,21824.0,0.181996965,0.8384674476666026,0.7312085482682387,0.6416038013128245,303.29625884,2.748023368992018,0.97748023368992,0.9790684771176736,-121.64707120275632,38.11527916199379,-0.8384674191474915,0.8384674191474915,1,1,-0.790431481100492,-303.29625884,303.29625884,303.4529314758153,-303.4529314758153,303.4529314758153,0.7691657272980195,1.067391909347536,17.243052056144066,468.9853279391264,939.9519160830567,0.7691657272980195,3.118382668957596,1.067391909347536,311.3886066006028,604.2744001192152,48.59575852813117,0.1104506309467737,0.4800631128018149,151.3148147408885,11.916755266906785,1.5416183300155453,15.220215607057945,0.1104506309467737,0.4800631128018149,0.5895002850969093,0.1367229372262954,-39.947357177734375,0.599191962481542,5.458040710257592,404.3638268501956,0.7276936642595688,2,-121.64702608232064,38.11529292637027,210.90324119335705,24.73642344868295,34.229022626794574,2.3832026915664413,357.8288970630911,37.13030165950107,-122.22273919907047,0.8415355086326599,313930,292.17743978,468672,37.80370679038649,-121.68548956297548,0.1810806691646576,438.6401542850351,128.5893343946886,325.3527419,154.7900345429053,2014-06-06 18:45:44.243000064+00:00,2014-06-06 19:00:00+00:00,2014-06-06,182.21334670277085,150.02000839583334,-9.18850423522571,-7.565085145833334,5.1788774375,183.261611,35.6278103125,5.05789109495487,201406061200.0,201406061230.0,394.840385,14.974143,-9999.0,-27.153954,-9999.0,0.0,-9999.0,39.220505,79.967321,409.05733,2.0,1.0,270.331285,4.319734,0.470688,-0.031281,-0.256136,-89.509871,0.892759,0.504118,0.0,100.9,41.7,25.93,19.515077,30.462921,0.445396,10.122,25.082,25.53,24.586667,23.353333,21.813333,21.67,681.537318,-9999.0,2060.0,64.570231,1005.251313,209.4,339.428897,453.742892,-9999.0,-27.153954,8.968726,36.12268,79.967321,409.05733,CA,CRO,15.6,421.0,38.1151,-121.6467,-4.0,US-Tw3,2014-06-06 12:00:00,2014-06-06 12:00:00-07:00,2014-06-06
47,47,3,3,LC08_044034_20140622,-121.64702608232064,38.11529292637027,2014-06-22 18:45:47.538000128,0.05696,0.0734874999999999,0.11295,0.1353349999999999,0.36144,0.3610275,0.2239125,316.47272594000003,21824.0,0.2063279475,0.4551456896985558,0.3484341229817351,0.3402548218003061,316.47272594000003,0.5746348460098395,0.9557463484600984,0.9718962949918324,-121.64707120275632,38.11527916199379,-0.4551456868648529,0.4551456868648529,1,1,-0.5238095238095238,-316.47272594000003,316.47272594000003,316.7167587545936,-316.7167587545936,316.7167587545936,0.7669210687062205,1.135207960547705,18.205156026178862,543.5892477630608,934.262707231806,0.7669210687062205,3.03561800349556,1.135207960547705,312.2391328001465,496.330363679901,110.34046266648124,0.0203074411399517,0.2895353374817742,277.56822710404964,15.279361500011396,3.790734881982395,25.235828363434035,0.0203074411399517,0.2895353374817742,0.3999433173004081,0.1552761942148208,-45.387840270996094,0.1627587246547411,2.0812225195396983,108.42167390937016,0.280892514609082,3,-121.64702608232064,38.11529292637027,205.65484175224404,24.286508384340344,37.39627183790898,1.76186097409829,363.5158140915215,37.932535639821,-122.67352397704896,0.8615532517433167,326359,292.30390652,513571,38.086499660968,-120.9795547117831,0.1713607609272003,462.454935764661,124.78440551338376,326.28244334,59.02347065414584,2014-06-22 18:45:47.538000128+00:00,2014-06-22 19:00:00+00:00,2014-06-22,84.18913779426249,81.85498777083333,57.16213707001687,55.577312625,13.513877479166666,145.73703177083334,-5.209146104166656,-9.128120572612689,201406221200.0,201406221230.0,397.889815,12.165959,-9999.0,-1.052811,-9999.0,1.0,-9999.0,92.900111,198.040849,197.719196,1.0,1.0,286.231346,2.530407,0.260432,-0.366055,-0.071295,-7.649121,1.110559,0.346486,0.0,101.248,28.55,28.35,27.570267,32.162194,1.018335,8.241,24.455,30.243333,28.62,26.27,23.06,22.823333,537.033091,-9999.0,2082.222222,222.851153,1018.004501,239.0,338.605283,580.576693,-9999.0,-1.052811,7.191941,8.244753,198.040849,197.719196,CA,CRO,15.6,421.0,38.1151,-121.6467,-4.0,US-Tw3,2014-06-22 12:00:00,2014-06-22 12:00:00-07:00,2014-06-22
48,48,0,0,LC08_044033_20140708,-121.64702608232064,38.11529292637027,2014-07-08 18:45:31.451000064,,,,,,,,,,,,,,,,,,-121.64707120275632,38.11527916199379,,,1,1,,,,,,,0.7603886884056799,1.2986221507073856,20.52350748324893,,913.325503290694,0.7603886884056799,3.510795684230362,1.2986221507073856,339.79400131454844,,,,,,,,,,,,0.1515772938728332,-45.221073150634766,,,,,0,-121.64702608232064,38.11529292637027,,26.73747782388896,36.989396920489554,2.188125561615037,324.444775860624,39.05214565426031,-121.7812251690237,0.8365226984024048,205472,298.33671182,353147,39.08958648039688,-122.43514742489286,0.230493739247322,418.45758132371225,134.7097833515075,329.38258748,,2014-07-08 18:45:31.451000064+00:00,2014-07-08 19:00:00+00:00,2014-07-08,176.56311583439503,140.42947866666665,-16.198069435829144,-12.883134937499998,12.4052593125,175.66315870833333,35.71155566666668,2.8928529972674437,201407081200.0,201407081230.0,386.187892,18.533136,-9999.0,-24.971461,-9999.0,1.0,-9999.0,96.204756,70.013167,396.143444,2.0,1.0,223.81752,1.897433,0.216515,-0.289715,-0.051042,-9.664662,0.555325,0.268116,0.0,101.172,39.11,31.05,27.452404,35.430372,0.570069,7.3335,23.828,31.073333,29.733333,27.76,24.85,24.276667,693.43912,-9999.0,2080.0,79.035639,1029.257314,208.533333,367.155183,494.440044,-9999.0,-24.971461,8.175534,33.146996,70.013167,396.143444,CA,CRO,15.6,421.0,38.1151,-121.6467,-4.0,US-Tw3,2014-07-08 12:00:00,2014-07-08 12:00:00-07:00,2014-07-08
49,49,1,1,LC08_044033_20140724,-121.64702608232064,38.11529292637027,2014-07-24 18:45:33.336999936,0.0204399999999999,0.0261599999999999,0.043375,0.0464,0.5043575,0.1782349999999999,0.0760724999999999,304.98476072,21824.0,0.1843891074999999,0.831504791128582,0.7216213405439134,0.6537533636447991,304.98476072,3.065687857259026,0.98,0.98,-121.64707120275632,38.11527916199379,-0.831504762172699,0.831504762172699,1,1,-0.841619768773991,-304.98476072,304.98476072,305.42693612066364,-305.42693612066364,305.42693612066364,0.7545380462241266,1.4312328385059043,22.404850718988424,480.7526556835834,891.617595027439,0.7545380462241266,3.809907016533841,1.4312328385059043,336.1407799086008,575.8783310758786,51.02399378764481,0.1182556945006086,0.2525593250013825,104.8113901095608,18.52078205291184,1.6717779256856602,28.93048626020444,0.1182556945006086,0.2525593250013825,0.3532135575157498,0.2068660855293274,-61.51069641113281,0.623621847430447,5.7265441497541145,420.042947178673,0.8003038506815242,1,-121.64702608232064,38.11529292637027,200.8162443217258,28.13573426031703,37.56608316934739,1.2423812709945512,346.8757347544051,39.58506432063875,-120.94614684351689,0.909212589263916,549420,297.34548602,802521,38.32225375066477,-121.98298661858152,0.2159937173128128,428.0091475417756,118.7761920482274,321.76040288,162.4047920870267,2014-07-24 18:45:33.336999936+00:00,2014-07-24 19:00:00+00:00,2014-07-24,178.82330587376228,139.076724375,5.680839594955306,4.4181744583333336,7.061602729166666,178.12641825,27.56991668749999,-13.439329947884264,201407241200.0,201407241230.0,361.917543,18.712754,-9999.0,-17.601846,-9999.0,0.0,-9999.0,43.432272,117.303826,403.166356,1.0,0.0,336.013883,2.699607,0.311506,-0.145235,-0.110907,-19.279035,0.884192,0.380951,0.0,101.414,38.6,30.01,26.080983,34.448374,0.61504,7.24,23.256,28.09,27.056667,25.566667,23.62,23.32,663.643992,-9999.0,2037.777778,76.310273,993.9985,207.466667,357.246421,480.134262,-9999.0,-17.601846,8.606974,26.20882,117.303826,403.166356,CA,CRO,15.6,421.0,38.1151,-121.6467,-4.0,US-Tw3,2014-07-24 12:00:00,2014-07-24 12:00:00-07:00,2014-07-24
50,50,2,2,LC08_044034_20140708,-121.64702608232064,38.11529292637027,2014-07-08 18:45:55.332999936,,,,,,,,,,,,,,,,,,-121.64707120275632,38.11527916199379,,,1,1,,,,,,,0.760896397307095,1.298522838633512,20.522098546295886,,918.1561975858926,0.760896397307095,3.5130091164669586,1.298522838633512,317.3165548821819,,,,,,,,,,,,0.1167866289615631,-34.25254821777344,,,,,2,-121.64702608232064,38.11529292637027,,26.748199989682384,36.96326413008115,2.189424324517288,324.444775860624,37.247057244939136,-122.2990029592246,0.9103337526321412,257967,293.2917143,413576,37.80363054942306,-121.6786755806001,0.1856668144464492,373.16937290616966,122.94803250957042,331.0779254,,2014-07-08 18:45:55.332999936+00:00,2014-07-08 19:00:00+00:00,2014-07-08,176.56311583439503,140.42947866666665,-16.198069435829144,-12.883134937499998,12.4052593125,175.66315870833333,35.71155566666668,2.8928529972674437,201407081200.0,201407081230.0,386.187892,18.533136,-9999.0,-24.971461,-9999.0,1.0,-9999.0,96.204756,70.013167,396.143444,2.0,1.0,223.81752,1.897433,0.216515,-0.289715,-0.051042,-9.664662,0.555325,0.268116,0.0,101.172,39.11,31.05,27.452404,35.430372,0.570069,7.3335,23.828,31.073333,29.733333,27.76,24.85,24.276667,693.43912,-9999.0,2080.0,79.035639,1029.257314,208.533333,367.155183,494.440044,-9999.0,-24.971461,8.175534,33.146996,70.013167,396.143444,CA,CRO,15.6,421.0,38.1151,-121.6467,-4.0,US-Tw3,2014-07-08 12:00:00,2014-07-08 12:00:00-07:00,2014-07-08
51,51,3,3,LC08_044034_20140724,-121.64702608232064,38.11529292637027,2014-07-24 18:45:57.219000064,0.0209074999999999,0.0263249999999999,0.043155,0.0460974999999999,0.504,0.1781249999999999,0.0760724999999999,304.98817874,21824.0,0.18427061,0.8324024377496716,0.7230888151609373,0.6540856920428817,304.98817874,3.075809637876996,0.98,0.98,-121.64707120275632,38.11527916199379,-0.8324024081230164,0.8324024081230164,1,1,-0.8422567645365572,-304.98817874,304.98817874,305.340341979018,-305.340341979018,305.340341979018,0.7552107779129462,1.43025313258167,22.39095166496668,480.7742075776823,897.6159351485056,0.7552107779129462,3.813111870159523,1.43025313258167,328.203319043904,573.0767443183136,50.43793551431715,0.1184767653391652,0.2526036863275805,220.73465297690464,16.27452152213948,3.0755494294823222,28.92540559508543,0.1184767653391652,0.2526036863275805,0.3793574265719366,0.3156066238880157,-93.29188537597656,0.448187871043648,4.133683233573463,301.9041558270918,0.5776535357524779,3,-121.64702608232064,38.11529292637027,200.84799819708192,28.150190774269973,37.50881645446806,1.2422872738598414,346.8757347544051,37.93251649941056,-122.66669642059604,0.8539709448814392,446883,295.59545978,414450,37.47144397323814,-122.1282970607956,0.0782927647233009,545.0566307983559,113.75291127099558,315.53960648,117.23125650414342,2014-07-24 18:45:57.219000064+00:00,2014-07-24 19:00:00+00:00,2014-07-24,178.82330587376228,139.076724375,5.680839594955306,4.4181744583333336,7.061602729166666,178.12641825,27.56991668749999,-13.439329947884264,201407241200.0,201407241230.0,361.917543,18.712754,-9999.0,-17.601846,-9999.0,0.0,-9999.0,43.432272,117.303826,403.166356,1.0,0.0,336.013883,2.699607,0.311506,-0.145235,-0.110907,-19.279035,0.884192,0.380951,0.0,101.414,38.6,30.01,26.080983,34.448374,0.61504,7.24,23.256,28.09,27.056667,25.566667,23.62,23.32,663.643992,-9999.0,2037.777778,76.310273,993.9985,207.466667,357.246421,480.134262,-9999.0,-17.601846,8.606974,26.20882,117.303826,403.166356,CA,CRO,15.6,421.0,38.1151,-121.6467,-4.0,US-Tw3,2014-07-24 12:00:00,2014-07-24 12:00:00-07:00,2014-07-24
52,52,0,0,LC08_044033_20140809,-121.64702608232064,38.11529292637027,2014-08-09 18:45:43.188999936,0.053715,0.067685,0.1082199999999999,0.1312375,0.4269725,0.3418049999999999,0.1890975,314.15530838,21824.0,0.2187012425,0.5297916554701635,0.4331818767723641,0.4192008202530688,314.15530838,0.8557637635887344,0.9585576376358872,0.9728240204198428,-121.64707120275632,38.11527916199379,-0.5297916531562805,0.5297916531562805,1,1,-0.5955847662289738,-314.15530838,314.15530838,314.62706450809486,-314.62706450809486,314.62706450809486,0.7510536005037829,1.4402787490399134,22.53318473849158,529.3938611468503,866.1525799895763,0.7510536005037829,3.1363155128566707,1.4402787490399134,349.4754767404729,482.3224608004482,100.02782731647874,0.0316476497650444,0.392858074561741,255.7572997694828,13.088119112315876,2.976278184809054,18.598737190243742,0.0316476497650444,0.392858074561741,0.5083097166608714,0.2054640650749206,-61.66827774047852,0.1895633081422413,2.0758752285430657,126.53733371448668,0.3309942715159581,0,-121.64702608232064,38.11529292637027,174.43511955445626,24.83253299061363,45.92263575318846,2.275243861996961,325.6659358236973,39.58543282879656,-120.9670944537,0.8749052882194519,458187,300.14142638,791963,38.71098435899584,-122.11103379918602,0.2247568070888519,414.65907257189787,118.50320890303244,324.54608918,58.87182148148134,2014-08-09 18:45:43.188999936+00:00,2014-08-09 19:00:00+00:00,2014-08-09,103.81407838752632,93.11905229166666,28.550439104115625,25.6091454375,5.512718562500001,129.50366504166666,5.262748750000004,-8.373571012475278,201408091200.0,201408091230.0,383.249421,15.143688,-9999.0,-11.024754,-9999.0,0.0,-9999.0,71.556686,157.084438,261.335897,1.0,1.0,255.894605,3.603419,0.332564,-0.144696,-0.128408,-19.350939,1.101497,0.387378,0.0,101.338,40.8,26.48,20.471598,30.72262,0.711946,6.558,23.3385,30.656667,29.453333,27.686667,25.216667,25.256667,543.348208,-9999.0,1951.111111,166.87631,968.492123,240.6,342.657524,527.201439,-9999.0,-11.024754,6.254722,17.279476,157.084438,261.335897,CA,CRO,15.6,421.0,38.1151,-121.6467,-4.0,US-Tw3,2014-08-09 12:00:00,2014-08-09 12:00:00-07:00,2014-08-09
