,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw.1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,Date,LE_closed,gridMET_ETo,Lat,Long,Elev_volk,Energy_balance,Land_cover_deets,Land_cover_volk,State,Name,Veg,LE_Daily_model,Landcover_wc,Elev_SRTM,Slope_SRTM,Canopy_height,clay_percent,silt_percent,sand_percent,Ksat,doy,R_LST,GR_LST,B_LST,NIR_LST,NDVI_LST,NDWI_LST,SWIR1_LST,SWIR2_LST
0,0,0,0,LC08_030036_20130516,-102.09546341804447,35.1880427415384,2013-05-16 17:22:20.240000000,0.0683449999999999,0.0814075,0.1161949999999999,0.1616524999999999,0.2384875,0.3423275,0.3094375,327.29759528,21824.0,0.18094278,0.1920202928974859,0.1202165101930177,0.1280384162463617,327.29759528,0.0535044457722256,0.9505350444577222,0.9701765646710484,-102.09552094027428,35.18807012070702,-0.192020297050476,0.192020297050476,1,1,-0.3447942878489917,-327.29759528,327.29759528,335.5653210631951,-335.5653210631951,335.5653210631951,0.7788007781584567,1.1901221726553284,16.78550799409276,618.4754281428677,955.4973313692462,0.7788007781584567,3.561302085963253,1.1901221726553284,395.9365243563633,540.4831015873577,173.12945172613942,0.0061615673079198,0.2312224243059107,461.3247251063501,15.020057066325649,6.6315805116391005,31.600153418390665,0.0061615673079198,0.2312224243059107,0.3389191636828319,0.2656377255916595,-82.50723266601562,-0.1437332135383381,-1.8280609467018447,-93.97107524513184,-0.2558054759511249,0,-102.09546341804447,35.1880427415384,194.6734173936987,26.98068505071235,33.41817526084499,1.5895177466691346,336.08651789609706,34.96996559186137,-100.3216445002848,0.4536426961421966,463714,310.60056758,774522,34.751293498821695,-102.0781351916422,0.194946601986885,508.4186206959843,171.53720851481987,328.45630406,2013-05-16,,,35.188127,-102.095543,1173.0,,"Corn and sorghum, subsurface drip irrigation",Annual crops,TX,LYS_NE,CRO,-51.84380844846433,40,1177,1.1347232756219572,0,30.5380859375,47.09765625,17.34839630126953,-0.1054633408784866,136,52.908474521000166,38.03034408355956,26.6444789877566,78.05638525433899,62.8477801103084,-112.8503412792551,112.0429675482142,101.278149639455
1,1,1,1,LC08_031035_20130523,-102.09546341804447,35.1880427415384,2013-05-23 17:28:10.507000064,0.0621574999999999,0.0695275,0.0999424999999999,0.14045,0.2146175,0.327945,0.302425,323.99578796000003,21824.0,0.1640763425,0.2088828180557217,0.1207262374775065,0.1301081493566297,323.99578796000003,0.057559226013744,0.9505755922601374,0.9701899454458454,-102.09562454342716,35.18794214393142,-0.2088828235864639,0.2088828235864639,1,1,-0.3645568413021364,-323.99578796000003,323.99578796000003,332.4430396384787,-332.4430396384787,332.4430396384787,0.7767003521315787,1.269459853668727,17.764495005279617,593.9189396719416,952.6112118501628,0.7767003521315787,4.123966196252432,1.269459853668727,334.0403594100229,519.9219211983255,154.28704034047493,0.0062336564974945,0.387552762249278,581.0893284922751,11.914357127457826,6.538467752121434,18.85334022503826,0.0062336564974945,0.387552762249278,0.5130007824658118,0.1876832246780395,-55.85551452636719,-0.3285188525986395,-4.336790887127681,-215.45444763442447,-0.5892611972056014,1,-102.09546341804447,35.1880427415384,201.115045957704,29.50455246641033,30.78249901326354,2.661213293431998,328.2494760894976,35.81473165343058,-102.65390786394228,0.8629379868507385,238678,297.60525554000003,451386,35.355333277141824,-102.46888984145878,0.1554042100906372,467.1037363468028,151.32306445294225,323.2335695,2013-05-23,75.68161703739584,7.7000003,35.188127,-102.095543,1173.0,,"Corn and sorghum, subsurface drip irrigation",Annual crops,TX,LYS_NE,CRO,-122.99138955894104,40,1177,1.1347232756219572,0,30.5380859375,47.09765625,17.34839630126953,-0.1054633408784866,143,45.505208418982,32.38094903819227,22.526617147388905,69.53516602250531,67.67715322726887,-118.11488105389436,106.2527986825422,97.98442617380302
2,2,2,2,LC08_031036_20130523,-102.09546341804447,35.1880427415384,2013-05-23 17:28:34.403000064,0.0627074999999999,0.0698575,0.0998324999999999,0.1402025,0.21459,0.3277525,0.30094,323.99920598,21824.0,0.164034625,0.2096648040756216,0.1213995278657918,0.1305360657703477,323.99920598,0.058399419715398,0.950583994197154,0.9701927180850608,-102.09562454342716,35.18794214393142,-0.2096648067235946,0.2096648067235946,1,1,-0.364978651336975,-323.99920598,323.99920598,332.35652202409466,-332.35652202409466,332.35652202409466,0.7771730461447894,1.2687483142691514,17.755714967582087,593.9492521994596,957.4511967985038,0.7771730461447894,4.125896598825111,1.2687483142691514,398.4533337669242,585.2101580897349,173.3923955444053,0.0062486657978227,0.3879511252274291,279.7399584897477,13.349609709570723,3.57170858954634,18.83398089786596,0.0062486657978227,0.3879511252274291,0.4886826235137437,0.1675138920545578,-52.10262298583984,0.2013710807747466,2.360382295996362,132.0778040555819,0.3207190560194543,2,-102.09546341804447,35.1880427415384,201.13103135866865,29.512681535094163,30.75085096971261,2.663331309005401,328.2494760894976,35.0603845809189,-102.0205701335175,0.3393120765686035,376466,311.03465612,645775,34.22529474778155,-103.73515418046904,0.1514262408018112,467.4681046709374,179.3557756693617,331.4880878,2013-05-23,75.68161703739584,7.7000003,35.188127,-102.095543,1173.0,,"Corn and sorghum, subsurface drip irrigation",Annual crops,TX,LYS_NE,CRO,66.94044191445683,40,1177,1.1347232756219572,0,30.5380859375,47.09765625,17.34839630126953,-0.1054633408784866,143,45.42549867641095,32.345650730998315,22.63377453174785,69.5269896112482,67.93123004245366,-118.25279323283117,106.19154975795996,97.5043210476212
3,3,3,0,LC08_030036_20130601,-102.09546341804447,35.1880427415384,2013-06-01 17:22:24.230000128,0.065485,0.078025,0.1149574999999999,0.1599475,0.236645,0.3405674999999999,0.3132875,311.66698982,21824.0,0.1791520075,0.1933912012960405,0.1190110434055336,0.1283149814436323,311.66698982,0.054045394865492,0.9505404539486548,0.970178349803056,-102.09552094027428,35.18807012070702,-0.19339120388031,0.19339120388031,1,1,-0.3460939555321706,-311.66698982,311.66698982,319.9773985842501,-319.9773985842501,319.9773985842501,0.7978201685131711,0.6840726702113896,10.541112095673183,508.5303639222778,985.1144211473292,0.7978201685131711,2.756800785717595,0.6840726702113896,380.0153072432884,661.3187537137799,158.51502109834323,0.0061711516563879,0.6563543883340623,342.46825178823644,9.211913632842244,2.8693367865276542,11.132193540115644,0.0061711516563879,0.6563543883340623,0.760874194614226,0.2422476708889007,-74.64443969726562,0.2414650053386412,2.4366965066773147,160.33548082720017,0.3188828372319002,0,-102.09546341804447,35.1880427415384,211.41436504261804,22.68767426486145,24.81400447052345,4.511374044322699,359.05216120027154,34.35725856716886,-102.30817782394055,0.699927568435669,452441,308.13275714,817538,33.981780245091635,-101.6326091121804,0.1932805627584457,554.656000693295,161.1747303348189,318.31503872,2013-06-01,146.7464255626169,8.3,35.188127,-102.095543,1173.0,,"Corn and sorghum, subsurface drip irrigation",Annual crops,TX,LYS_NE,CRO,69.10471292936865,40,1177,1.1347232756219572,0,30.5380859375,47.09765625,17.34839630126953,-0.1054633408784866,152,49.85035585423445,35.82845798223262,24.3178168807055,73.7544348059539,60.27365356561064,-107.86606131560856,106.14364755552285,97.64137207323326
4,4,4,2,LC08_031035_20130608,-102.09546341804447,35.1880427415384,2013-06-08 17:28:09.454999808,0.0283049999999999,0.0404599999999999,0.0715624999999999,0.1013999999999999,0.1641274999999999,0.201225,0.1391299999999999,300.52424462,21824.0,0.1105135749999999,0.2362373012211541,0.1067464105875966,0.122910346133875,300.52424462,0.0435221164596395,0.9504352211645964,0.9701436229843168,-102.09562454342716,35.18794214393142,-0.2362373024225235,0.2362373024225235,1,1,-0.3927404641690357,-300.52424462,300.52424462,308.9562854385238,-308.9562854385238,308.9562854385238,0.7715653943871211,1.485319377107937,20.428092768520045,439.5655393983159,949.3416594643932,0.7715653943871211,3.49547180144076,1.485319377107937,350.4371752468317,737.9288135422536,121.6413686433898,0.0059865268799227,0.8427585421822117,133.21031154447127,7.994938708826687,0.9330386894068496,8.669937729636489,0.0059865268799227,0.8427585421822117,0.9046323408537342,0.1175134479999542,-35.37348175048828,0.719679490351335,5.755053781684178,483.0771333543925,0.7838503564414949,2,-102.09546341804447,35.1880427415384,205.34415191767133,26.663084923528235,42.49267227662143,5.80954115208856,306.3790166080948,36.085844388111646,-101.90005059956044,0.4575831294059753,380182,301.0164395,725658,36.20860866983951,-103.38197064565269,0.1344563066959381,456.6234840346501,157.32290752953887,322.74821066,2013-06-08,200.7363151394676,8.0,35.188127,-102.095543,1173.0,,"Corn and sorghum, subsurface drip irrigation",Annual crops,TX,LYS_NE,CRO,163.21332524856328,40,1177,1.1347232756219572,0,30.5380859375,47.09765625,17.34839630126953,-0.1054633408784866,159,30.47315840446797,21.50626625561872,12.159210937325168,49.324292958869016,70.99503650055473,-118.02803132610762,60.4729911236595,41.81193815398056
5,5,5,4,LC08_031036_20130608,-102.09546341804447,35.1880427415384,2013-06-08 17:28:33.345999872,0.0286625,0.0406799999999999,0.0715624999999999,0.101345,0.1641825,0.20128,0.139295,300.52424462,21824.0,0.110603775,0.2366515709295646,0.1070739067683829,0.1231258837860168,300.52424462,0.0439398627261344,0.9504393986272612,0.9701450015469962,-102.09562454342716,35.18794214393142,-0.2366515696048736,0.2366515696048736,1,1,-0.3928821395999917,-300.52424462,300.52424462,308.8935635205588,-308.8935635205588,308.8935635205588,0.7719152385597677,1.4850682707464593,20.424994242533742,439.5674714275471,952.9758450491162,0.7719152385597677,3.4977133806181326,1.4850682707464593,351.4175722174274,742.0067536807057,122.11434539180983,0.005993782883061,0.8426835243496987,269.02896509618057,7.709479194941734,1.8101824371435384,8.670709549563789,0.005993782883061,0.8426835243496987,0.9303098496240568,0.2364720553159713,-71.23451232910156,0.5226779185641823,4.154442646368859,350.8634431927153,0.5660070013782105,4,-102.09546341804447,35.1880427415384,205.2975141484008,26.6739848436041,42.458260844804016,5.8083484979000986,306.3790166080948,34.61649842363002,-102.61585369107274,0.3795889019966125,442991,301.2386108,738621,35.42541263594628,-103.67304913090422,0.153952270746231,522.8498940558034,150.84495535182285,316.03180136000003,2013-06-08,200.7363151394676,8.0,35.188127,-102.095543,1173.0,,"Corn and sorghum, subsurface drip irrigation",Annual crops,TX,LYS_NE,CRO,117.81999345102084,40,1177,1.1347232756219572,0,30.5380859375,47.09765625,17.34839630126953,-0.1054633408784866,159,30.4566295710139,21.50626625561872,12.225326271141569,49.34082179232315,71.11953459174374,-118.07060822797688,60.48951995711359,41.8615246543429
6,6,6,1,LC08_030036_20130617,-102.09546341804447,35.1880427415384,2013-06-17 17:22:18.100000000,0.0360324999999999,0.05124,0.089025,0.1195224999999999,0.21481,0.2419525,0.1613775,307.98578228,21824.0,0.138091785,0.2850081879566002,0.1539233803617755,0.1713120967959417,307.98578228,0.1415606342713277,0.9514156063427132,0.9704671500930954,-102.09552094027428,35.18807012070702,-0.2850081920623779,0.2850081920623779,1,1,-0.4139911465104414,-307.98578228,307.98578228,316.346685219042,-316.346685219042,316.346685219042,0.7637237897270892,1.8163636259915008,24.513012010492663,485.3734351975011,940.8870670565908,0.7637237897270892,3.826494200409849,1.8163636259915008,369.7249454761645,677.3469404660623,140.1717603325277,0.0078579775406034,0.4998589683812823,182.22794281781063,11.862509417336552,1.943996226051766,14.61745120928915,0.0078579775406034,0.4998589683812823,0.5873426404459806,0.1685120612382888,-51.36423873901367,0.532639987127449,4.821938758141294,354.9472373157239,0.6607662647918483,1,-102.09546341804447,35.1880427415384,202.6248094082133,28.21044198656625,47.46808778115889,3.3557862540945327,313.78293869331105,34.33762587386117,-101.49403426126536,0.7599634528160095,260672,304.8104417,479542,35.536075720625526,-101.83032214112951,0.1906173527240753,435.05912653333405,146.993504999919,322.47135104,2013-06-17,201.31149082754632,7.3,35.188127,-102.095543,1173.0,,"Corn and sorghum, subsurface drip irrigation",Annual crops,TX,LYS_NE,CRO,136.7501831808871,40,1177,1.1347232756219572,0,30.5380859375,47.09765625,17.34839630126953,-0.1054633408784866,168,36.81123066256127,27.418434267477004,15.781191484027202,66.15842589156681,87.77846972401879,-127.5033871150124,74.5179299871017,49.70197557989071
7,7,7,3,LC08_031035_20130624,-102.09546341804447,35.1880427415384,2013-06-24 17:28:03.960000000,0.0636424999999999,0.0808849999999999,0.1293949999999999,0.1592325,0.3200525,0.3401,0.2747325,310.79539472,21824.0,0.2029449525,0.335541483668381,0.2409201766528244,0.2463327836125336,310.79539472,0.3132393056411114,0.9531323930564112,0.9710336897086156,-102.09562454342716,35.18794214393142,-0.3355414867401123,0.3355414867401123,1,1,-0.4242041617764033,-310.79539472,310.79539472,319.3413713244788,-319.3413713244788,319.3413713244788,0.7710216820056586,1.4986998108140406,20.593200579020703,504.2368583612876,944.3947398003932,0.7710216820056586,4.417584934967446,1.4986998108140406,314.1255129624411,547.9009377190291,132.51248559981963,0.011978885075647,0.9546769643633468,281.8510920438642,6.890267179638116,1.7697568511438249,7.653546020890591,0.011978885075647,0.9546769643633468,1.0457283702336986,0.0668760538101196,-19.58653259277344,0.2009808187830909,2.052133812703614,133.5373600753453,0.321475860472458,3,-102.09546341804447,35.1880427415384,176.72347481586377,30.704586482507835,33.92577240453408,6.142819758793862,311.5578946773287,36.19909144259314,-101.5910676105408,0.6101850271224976,166431,292.87813388,262214,35.72331380277085,-102.36577411046363,0.1735757142305374,424.8025053715706,142.3040332492327,325.29121754,2013-06-24,124.58305403784723,10.400001,35.188127,-102.095543,1173.0,,"Corn and sorghum, subsurface drip irrigation",Annual crops,TX,LYS_NE,CRO,58.1985149282745,40,1177,1.1347232756219572,0,30.5380859375,47.09765625,17.34839630126953,-0.1054633408784866,175,49.4887276897524,40.21537009979437,25.138685501927167,99.4708430686228,104.2847478616489,-131.840699901164,105.701513744272,85.38559577991239
8,8,8,5,LC08_031036_20130624,-102.09546341804447,35.1880427415384,2013-06-24 17:28:27.851000064,0.0629549999999999,0.08028,0.128515,0.1580774999999999,0.31975,0.3397699999999999,0.26981,310.79539472,21824.0,0.202124875,0.3383490904144279,0.2425890469745487,0.2480077007447633,310.79539472,0.3173956895311045,0.953173956895311,0.9710474057754526,-102.09562454342716,35.18794214393142,-0.3383491039276123,0.3383491039276123,1,1,-0.4266114909707428,-310.79539472,310.79539472,319.2835011954437,-319.2835011954437,319.2835011954437,0.7713391285559658,1.498361642855955,20.589027756796305,504.2588469325513,947.643842933849,0.7713391285559658,4.420139239567272,1.498361642855955,291.339967064284,529.540271912187,127.71053741143274,0.0120921750964567,0.9553453143585312,243.36573753592464,6.939545932052628,1.54014755268477,7.648191676896514,0.0120921750964567,0.9553453143585312,1.040023382081513,0.0483454912900924,-13.895770072937012,0.2384831085816869,2.520792387193237,158.46399696482965,0.3943560751214945,5,-102.09546341804447,35.1880427415384,176.97433263748758,30.714717966079814,33.89851680334494,6.141169025552593,311.5578946773287,34.36247830307649,-102.4133681908333,0.6843163371086121,141040,287.42639198,210153,35.2794184241728,-102.59162677849832,0.1857525110244751,382.2148989917811,130.75025655519892,324.28290164,2013-06-24,124.58305403784723,10.400001,35.188127,-102.095543,1173.0,,"Corn and sorghum, subsurface drip irrigation",Annual crops,TX,LYS_NE,CRO,71.4896721008002,40,1177,1.1347232756219572,0,30.5380859375,47.09765625,17.34839630126953,-0.1054633408784866,175,49.12975900885077,39.94187015244079,24.9506542881216,99.37682746171998,105.15733910850508,-132.58888672833973,105.59895126401436,83.85570544940319
9,9,9,1,LC08_031035_20130710,-102.09546341804447,35.1880427415384,2013-07-10 17:28:07.453000192,0.0293225,0.0356475,0.06378,0.05839,0.34549,0.205295,0.1178449999999999,318.53037398000004,21824.0,0.1517461675,0.7108547093195999,0.5024593556584432,0.4764459884055406,318.53037398000004,1.1167392906796618,0.9611673929067964,0.9736852396592428,-102.09562454342716,35.18794214393142,-0.710854709148407,0.710854709148407,1,1,-0.6883231118821316,-318.53037398000004,318.53037398000004,327.19736564631467,-327.19736564631467,327.19736564631467,0.7673969034504833,1.6012964873089857,21.85919187592449,561.0292366986247,930.80445038946,0.7673969034504833,4.72613577113937,1.6012964873089857,365.4494133629226,579.7872655336494,115.66203287058208,0.0436577901045891,0.3182515993392314,155.32538445430663,15.71404115757499,2.295082722778787,22.95876626232024,0.0436577901045891,0.3182515993392314,0.4202776953460068,0.0991433188319206,-30.14434814453125,0.4683922576955755,4.797307933909444,308.79984820876064,0.6653373410381559,1,-102.09546341804447,35.1880427415384,198.0668645777457,31.89312925993119,33.881728432083264,1.7754013432791655,321.9349673572817,36.10814340311416,-102.99744601608828,0.8720199465751648,375269,304.04822324,688691,36.1438513047174,-103.27627262011708,0.1840624064207077,347.5296038076143,145.78512121712907,332.6673047,2013-07-10,223.5707899561921,8.3,35.188127,-102.095543,1173.0,,"Corn and sorghum, subsurface drip irrigation",Annual crops,TX,LYS_NE,CRO,136.05165300567182,40,1177,1.1347232756219572,0,30.5380859375,47.09765625,17.34839630126953,-0.1054633408784866,191,18.5989885366922,20.3158672524444,11.354811506452052,110.04905890635024,226.4288164050164,-219.2518182468928,65.3926931262241,37.53721192167307
