,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,CO2,H2O,CH4,FC,FCH4,FC_SSITC_TEST,FCH4_SSITC_TEST,G_inst_af,H_inst_af,LE_inst_af,H_SSITC_TEST,LE_SSITC_TEST,WD,WS,USTAR,ZL,TAU,MO_LENGTH,V_SIGMA,W_SIGMA,TAU_SSITC_TEST_PI_F,PA,RH,TA,VPD_PI,T_SONIC,T_SONIC_SIGMA,TS_PI_1,TS_PI_2,TS_PI_3,TS_PI_4,TS_PI_5,WTD,Rn_inst_af,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT,P,FC_PI_F,RECO_PI_F,GPP_PI_F,FCH4_PI_F,H_PI_F,LE_PI_F,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
46,46,1,1,LC08_044034_20170427,-121.75482391641498,38.03687000206664,2017-04-27 18:45:23.348000000,0.0101549999999999,0.0115849999999999,0.018735,0.01813,0.0465375,0.0207699999999999,0.0118874999999999,293.76681908,21824.0,0.0244144025,0.4392855762168012,0.0664701945845773,0.0754625509702612,293.76681908,-0.0447772884915045,0.9495522271150848,0.969852234947978,-121.75482734431591,38.03698257995611,-0.4392855763435364,0.4392855763435364,1,1,-0.4259450764104332,-293.76681908,293.76681908,293.79938152484783,-293.79938152484783,293.79938152484783,0.7607533161698841,1.1347764669814944,18.2009129926264,400.9709213949569,893.1772933081184,0.7607533161698841,2.1957077448600786,1.1347764669814944,301.3599756609688,756.5570180226971,59.91826470667606,0.004585296703696,0.2639028244037761,46.662344632567255,21.40904120206601,0.8249741904781516,27.68694915769326,0.004585296703696,0.2639028244037761,0.3173423676782378,0.1931613385677337,-55.92570877075195,0.9541923192676798,7.437436122443219,649.9764086834538,0.9330178741701448,1,-121.75482391641498,38.03687000206664,226.24746446043315,18.98770030803288,51.68158055815429,1.8657799444681389,312.40517985348583,37.24703717215767,-122.29562054579893,0.8821284174919128,365825,289.52847427999995,278249,37.896438368090536,-121.26725303929489,0.0085339024662971,457.5885420570581,97.05797923437063,310.87059116,210.9256884324897,2017-04-27 18:45:23.348000+00:00,2017-04-27 19:00:00+00:00,2017-04-27,151.9205057144489,116.7912010638298,13.25916881046576,10.193187833333331,6.972477395833334,202.4256717083333,68.4688054153369,30.273519787585364,201704271200.0,201704271230.0,401.573517,12.743217,1956.845512,1.264168,112.960837,2.0,1.0,42.365407,8.822959,159.095188,2.0,1.0,290.160558,5.771267,0.237183,-0.085564,-0.067126,-65.564626,0.880326,0.309677,0.0,101.629,52.69,17.7,9.574971,21.778305,0.254287,20.73,16.965,16.035,16.19,16.545,0.21901,815.635861,2042.857143,77.901235,970.545977,52.352551,314.229163,416.786727,0.0,1.264168,2.197094,0.932927,112.960837,8.822959,159.095188,CA,GRA,16.09,311.0,38.0369,-121.7547,-5.0,US-Sne,2017-04-27 12:00:00,2017-04-27 12:00:00-07:00,2017-04-27
47,47,0,0,LC08_044033_20170513,-121.75482391641498,38.03687000206664,2017-05-13 18:45:05.637000192,0.0201925,0.0258849999999999,0.0550625,0.049425,0.13792,0.0464549999999999,0.0280574999999999,296.55250538,21824.0,0.0673233125,0.4723638207584937,0.1783695097887058,0.193123540580058,296.55250538,0.1887704552726537,0.9518877045527264,0.9706229425023998,-121.75482734431591,38.03698257995611,-0.4723638296127319,0.4723638296127319,1,1,-0.4293524024199084,-296.55250538,296.55250538,296.6990524281402,-296.6990524281402,296.6990524281402,0.7821592765334635,0.6500115032183232,11.322766740451966,417.4218378054353,937.146757983189,0.7821592765334635,1.9629341791244497,0.6500115032183232,290.07684374472973,732.7536770677603,70.5494485045672,0.0088827356392315,0.234336324263348,127.96527562562834,19.66238237660168,2.0908337074543084,31.18024533673126,0.0088827356392315,0.234336324263348,0.3125556509448598,0.2265693992376327,-65.13209533691406,0.7864806126164471,6.80206564922652,534.2389529375648,0.8067585948472741,0,-121.75482391641498,38.03687000206664,238.6346509810566,17.204094985490244,33.11427913024855,1.5541993032164012,346.6412652970255,39.697625936677845,-121.36197099425036,0.8631297945976257,464618,287.47082624,703308,39.3467690748093,-121.7789082341604,0.202759563922882,522.8639204852673,109.00230879973633,313.6631135,192.9065818120641,2017-05-13 18:45:05.637000192+00:00,2017-05-13 19:00:00+00:00,2017-05-13,171.66263204376924,145.15409122916665,24.664118936312125,20.855428625,-4.7439254166666665,206.43339754166664,45.167803104166666,14.85057197825196,201705131200.0,201705131230.0,399.336342,7.927352,1985.688074,-0.742625,175.170436,1.0,1.0,38.714094,42.225902,248.032605,1.0,1.0,290.624915,4.145559,0.207021,-0.396631,-0.043658,-14.144131,0.863451,0.306155,0.0,101.773,34.19,15.72,11.744493,18.676201,0.29152,20.33,16.41,15.95,17.1,18.03,-9999.0,778.061381,2108.333333,142.962963,1022.270115,107.952286,289.081728,425.338176,0.0,-0.742625,1.649414,2.392039,175.170436,42.225902,248.032605,CA,GRA,16.09,311.0,38.0369,-121.7547,-5.0,US-Sne,2017-05-13 12:00:00,2017-05-13 12:00:00-07:00,2017-05-13
48,48,1,1,LC08_044033_20170529,-121.75482391641498,38.03687000206664,2017-05-29 18:45:15.874000128,0.0466199999999999,0.0580324999999999,0.1011524999999999,0.0997775,0.2203649999999999,0.09909,0.06741,291.57928628,21824.0,0.1206145999999999,0.3766682024411003,0.2178578880950724,0.2205485632070035,291.57928628,0.2511622852878877,0.9525116228528788,0.97082883554145,-121.75482734431591,38.03698257995611,-0.3766682147979736,0.3766682147979736,1,1,-0.3707807506589844,-291.57928628,291.57928628,291.7331398248912,-291.7331398248912,291.7331398248912,0.7610249994980363,1.2951168533381758,20.47592193496035,390.3732199814672,923.901201196264,0.7610249994980363,2.4301113505950704,1.2951168533381758,316.16149744340026,723.2395084063994,61.82398396855971,0.0103629630456432,0.4470159477878693,-10.2621099553932,33.35533656359114,-0.2816384831097238,16.345421495580215,0.0103629630456432,0.4470159477878693,0.2257726308735835,0.2174164950847625,-63.70923614501953,0.9690576130656556,7.315748244449581,661.4155244378397,1.0,1,-121.75482391641498,38.03687000206664,208.0521923446426,20.623789066275823,53.29454771778403,2.919168542183161,322.73356144010404,39.136815122692944,-120.82110237267165,0.8201666474342346,393253,293.02852676,541843,38.65377529647467,-121.62010769406804,0.1553995609283447,488.3840304050016,116.24991711044932,318.14413772,207.4746202125901,2017-05-29 18:45:15.874000128+00:00,2017-05-29 19:00:00+00:00,2017-05-29,169.18652259698223,138.323539625,23.18844731064473,18.95841383333333,2.692520833333333,199.0393853125,39.064911020833335,3.9718945715397114,201705291200.0,201705291230.0,391.361331,16.172445,1968.905697,-1.815961,227.608555,2.0,1.0,60.549494,31.656617,205.7674,2.0,1.0,295.488635,8.07603,0.364502,-0.056349,-0.157356,-99.558526,0.746883,0.478919,0.0,101.219,64.43,19.33,7.97322,23.911893,0.478097,22.825,20.385,18.79,18.65,18.855,0.07199,637.851254,1694.047619,147.654321,836.925287,111.000663,345.037762,433.111132,0.0,-1.815961,2.501743,4.317704,227.608555,31.656617,205.7674,CA,GRA,16.09,311.0,38.0369,-121.7547,-5.0,US-Sne,2017-05-29 12:00:00,2017-05-29 12:00:00-07:00,2017-05-29
49,49,2,2,LC08_044034_20170513,-121.75482391641498,38.03687000206664,2017-05-13 18:45:29.532999936,0.0137575,0.0211,0.0524775,0.0473899999999999,0.1373975,0.046345,0.0284425,296.56275944000004,21824.0,0.065058,0.4870865182980451,0.1780933725106105,0.1971578774437326,296.56275944000004,0.197729288315237,0.9519772928831524,0.9706525066514402,-121.75482734431591,38.03698257995611,-0.4870865046977997,0.4870865046977997,1,1,-0.4472416063199472,-296.56275944000004,296.56275944000004,296.6020810008399,-296.6020810008399,296.6020810008399,0.7828799330855737,0.6500501445916359,11.323315008245428,417.518866215527,944.3658887756584,0.7828799330855737,1.963892675139768,0.6500501445916359,293.0804483438354,744.4143983795097,70.62226707833356,0.0090864341656086,0.2349524575348606,458.49440846010833,15.035210074453175,5.649170258084439,31.098479064663067,0.0090864341656086,0.2349524575348606,0.3465252494041311,0.6752842664718628,-194.6415405273437,0.316921168511686,2.7024346254888365,215.2977228410678,0.31953137004628,2,-121.75482391641498,38.03687000206664,239.3969656241549,17.211810967451378,33.10008499040676,1.5547603572661104,346.6412652970255,37.246996736774406,-122.28885572904632,0.8721539974212646,412285,288.23646272,215324,37.84929295376256,-121.5387435055096,0.029442137107253,743.2317031771191,82.12931427987675,299.09209424,76.6410459788634,2017-05-13 18:45:29.532999936+00:00,2017-05-13 19:00:00+00:00,2017-05-13,171.66263204376924,145.15409122916665,24.664118936312125,20.855428625,-4.7439254166666665,206.43339754166664,45.167803104166666,14.85057197825196,201705131200.0,201705131230.0,399.336342,7.927352,1985.688074,-0.742625,175.170436,1.0,1.0,38.714094,42.225902,248.032605,1.0,1.0,290.624915,4.145559,0.207021,-0.396631,-0.043658,-14.144131,0.863451,0.306155,0.0,101.773,34.19,15.72,11.744493,18.676201,0.29152,20.33,16.41,15.95,17.1,18.03,-9999.0,778.061381,2108.333333,142.962963,1022.270115,107.952286,289.081728,425.338176,0.0,-0.742625,1.649414,2.392039,175.170436,42.225902,248.032605,CA,GRA,16.09,311.0,38.0369,-121.7547,-5.0,US-Sne,2017-05-13 12:00:00,2017-05-13 12:00:00-07:00,2017-05-13
50,50,3,3,LC08_044034_20170529,-121.75482391641498,38.03687000206664,2017-05-29 18:45:39.760000000,0.0408725,0.0538799999999999,0.09953,0.0979625,0.2165699999999999,0.0983749999999999,0.066255,291.58612232,21824.0,0.117639045,0.3770913975503325,0.2117620487843198,0.2184213030173749,291.58612232,0.2461940011531793,0.9524619400115316,0.9708124402038054,-121.75482734431591,38.03698257995611,-0.3770914077758789,0.3770914077758789,1,1,-0.370262575134451,-291.58612232,291.58612232,291.65998619464165,-291.65998619464165,291.65998619464165,0.7615905057816076,1.2952158552141482,20.47732663503787,390.3894665655836,929.4108524183396,0.7615905057816076,2.4312595488060254,1.2952158552141482,295.9233194730144,711.5420797215463,60.294879087864416,0.0102398093568177,0.4468288896368122,52.86271227764383,14.223118570797697,0.6163601113977819,16.352264258870875,0.0102398093568177,0.4468288896368122,0.5020867536049871,0.1802166998386383,-51.94564056396485,0.8766475315322442,6.749223773013415,598.3844883560381,0.9188284997982228,3,-121.75482391641498,38.03687000206664,208.9120261434481,20.631457271880624,53.27345062151919,2.921482175494373,322.73356144010404,37.050796948991504,-121.8838080630649,0.8020081520080566,149546,288.23988074,246930,38.16276143215888,-121.5924324427917,0.1958680599927902,540.4129491033677,112.66777089109016,316.17194018,191.40798620266045,2017-05-29 18:45:39.760000+00:00,2017-05-29 19:00:00+00:00,2017-05-29,169.18652259698223,138.323539625,23.18844731064473,18.95841383333333,2.692520833333333,199.0393853125,39.064911020833335,3.9718945715397114,201705291200.0,201705291230.0,391.361331,16.172445,1968.905697,-1.815961,227.608555,2.0,1.0,60.549494,31.656617,205.7674,2.0,1.0,295.488635,8.07603,0.364502,-0.056349,-0.157356,-99.558526,0.746883,0.478919,0.0,101.219,64.43,19.33,7.97322,23.911893,0.478097,22.825,20.385,18.79,18.65,18.855,0.07199,637.851254,1694.047619,147.654321,836.925287,111.000663,345.037762,433.111132,0.0,-1.815961,2.501743,4.317704,227.608555,31.656617,205.7674,CA,GRA,16.09,311.0,38.0369,-121.7547,-5.0,US-Sne,2017-05-29 12:00:00,2017-05-29 12:00:00-07:00,2017-05-29
51,51,0,0,LC08_044033_20170614,-121.75482391641498,38.03687000206664,2017-06-14 18:45:22.986000128,0.0345199999999999,0.0404599999999999,0.065815,0.0723599999999999,0.1712775,0.0862474999999999,0.0502774999999999,302.80748198000003,21824.0,0.0911322074999999,0.4060027705094661,0.1899355792586335,0.1995276596459969,302.80748198000003,0.2030259892307182,0.9520302598923072,0.9706699857644614,-121.75482734431591,38.03698257995611,-0.4060027599334717,0.4060027599334717,1,1,-0.4448158419182386,-302.80748198000003,302.80748198000003,303.02324542399447,-303.02324542399447,303.02324542399447,0.7622497566166427,1.274804069584226,20.18771154870662,453.8373332252197,926.8275012827828,0.7622497566166427,3.2915976430798817,1.274804069584226,323.4900415048777,696.498640180416,90.61792977284335,0.009208258331974,0.2628339519424383,104.08995596346318,19.1477719839107,1.7000322587661216,27.79954426678936,0.009208258331974,0.2628339519424383,0.3373906660947848,0.2055155634880066,-60.57596206665039,0.7432501781093583,7.15653473820095,501.7907544441095,0.8282005778110307,0,-121.75482391641498,38.03687000206664,243.07687589277216,25.64529281523981,38.7290370153327,1.7369451490354155,357.8599039932675,39.58543282879656,-120.9670944537,0.9021693468093872,554367,294.75120884,816490,38.22279009865138,-121.66256050594548,0.186728835105896,516.4356948584318,124.57134356392524,323.25749564,202.9593251753789,2017-06-14 18:45:22.986000128+00:00,2017-06-14 19:00:00+00:00,2017-06-14,179.84388556760288,166.0707987708333,1.8451912950108,1.7038799583333333,8.2422846875,197.91382647916663,21.896863062500003,7.982464929052988,201706141200.0,201706141230.0,397.400623,16.484904,2104.244689,1.479734,303.596576,2.0,0.0,64.710716,35.685768,286.345071,2.0,0.0,283.862113,4.675784,0.218304,-0.317322,-0.054457,-17.679203,0.663138,0.285399,0.0,101.358,49.76,23.94,14.932999,29.088099,0.348848,27.67,25.155,21.13,20.02,19.705,0.03119,666.081177,2033.333333,232.098765,979.885057,175.612989,348.213351,486.404242,0.0,1.479734,2.600435,1.120701,303.596576,35.685768,286.345071,CA,GRA,16.09,311.0,38.0369,-121.7547,-5.0,US-Sne,2017-06-14 12:00:00,2017-06-14 12:00:00-07:00,2017-06-14
52,52,1,1,LC08_044034_20170614,-121.75482391641498,38.03687000206664,2017-06-14 18:45:46.872999936,0.0266824999999999,0.0351249999999999,0.06356,0.070545,0.173065,0.0872649999999999,0.0505525,302.82115406,21824.0,0.08947437,0.4208365830630926,0.1922878540923063,0.2068019526364626,302.82115406,0.2194460783951725,0.9521944607839516,0.970724172058704,-121.75482734431591,38.03698257995611,-0.4208365976810455,0.4208365976810455,1,1,-0.4627786582144744,-302.82115406,302.82115406,302.96692632028845,-302.96692632028845,302.96692632028845,0.7627268830003768,1.2747778845223774,20.1873400187932,453.99759321095183,931.4737188175244,0.7627268830003768,3.2939093061175084,1.2747778845223774,333.43844883684187,711.6313454386512,91.769696050148,0.0095925068074167,0.2640148465064155,97.1918858506048,19.2799022588784,1.598608436044799,27.675201521901727,0.0095925068074167,0.2640148465064155,0.3373028258321829,0.2682307958602905,-79.66645050048828,0.7741337188480107,7.309915582169145,522.6697635378985,0.84320390534487,1,-121.75482391641498,38.03687000206664,243.8820871281383,25.65713755759272,38.7010620527662,1.7376063013391272,357.8599039932675,37.24709710068028,-122.30576779609405,0.8419821262359619,457980,297.00710204,228999,38.00095276885399,-121.82684842828075,0.018529862165451,514.4021942606746,122.0485262076119,317.80917176,207.30920591031696,2017-06-14 18:45:46.872999936+00:00,2017-06-14 19:00:00+00:00,2017-06-14,179.84388556760288,166.0707987708333,1.8451912950108,1.7038799583333333,8.2422846875,197.91382647916663,21.896863062500003,7.982464929052988,201706141200.0,201706141230.0,397.400623,16.484904,2104.244689,1.479734,303.596576,2.0,0.0,64.710716,35.685768,286.345071,2.0,0.0,283.862113,4.675784,0.218304,-0.317322,-0.054457,-17.679203,0.663138,0.285399,0.0,101.358,49.76,23.94,14.932999,29.088099,0.348848,27.67,25.155,21.13,20.02,19.705,0.03119,666.081177,2033.333333,232.098765,979.885057,175.612989,348.213351,486.404242,0.0,1.479734,2.600435,1.120701,303.596576,35.685768,286.345071,CA,GRA,16.09,311.0,38.0369,-121.7547,-5.0,US-Sne,2017-06-14 12:00:00,2017-06-14 12:00:00-07:00,2017-06-14
53,53,0,0,LC08_044033_20170716,-121.75482391641498,38.03687000206664,2017-07-16 18:45:31.092999936,0.009165,0.0142525,0.0299274999999999,0.0314949999999999,0.0852299999999999,0.0375175,0.0215674999999999,305.44961144,21824.0,0.041686575,0.4603555365174555,0.1150833382413569,0.1306943937735619,305.44961144,0.0587104521695158,0.9505871045216951,0.9701937444921592,-121.75482734431591,38.03698257995611,-0.4603555500507355,0.4603555500507355,1,1,-0.4802335931224626,-305.44961144,305.44961144,305.8281470830213,-305.8281470830213,305.8281470830213,0.7568935274202573,1.386976971692722,21.779290321734475,469.17329601308415,902.2491290741197,0.7568935274202573,5.081746231480271,1.386976971692722,351.9926195411169,730.0638020957996,93.7023787858806,0.0062542283561826,0.2648175542025027,37.216702851801934,21.77899302551205,0.7018775963963151,27.59131321125217,0.0062542283561826,0.2648175542025027,0.3157260025361587,0.1414476782083511,-42.55680465698242,0.8898750982715311,8.438335289205158,599.144720458117,0.9415164064185004,0,-121.75482391641498,38.03687000206664,251.43187067465624,33.18206742065546,27.29331431586868,1.81784853982757,350.4890370939562,39.58782739996165,-120.94955843314636,0.8976845145225525,465975,300.86604662,836824,39.33851150220325,-121.98895924724634,0.1931800693273544,435.6076854943433,130.44769076288634,330.92753252,239.31118880185824,2017-07-16 18:45:31.092999936+00:00,2017-07-16 19:00:00+00:00,2017-07-16,213.8273493994976,165.97015489583333,-31.93866847642906,-24.79040108333333,6.666883583333333,232.71165908333333,84.86502168749999,44.15609457693142,201707161200.0,201707161230.0,397.743004,17.158612,2117.186025,-0.166896,305.185098,2.0,1.0,36.793685,-17.124681,217.479558,1.0,1.0,284.422615,5.268195,0.213606,0.016769,-0.051968,334.54044,0.465716,0.277683,0.0,101.068,32.3,31.34,31.031614,37.772499,0.201895,33.545,24.94,23.44,23.45,22.895,0.157107,811.997019,2097.619048,116.419753,1010.057471,91.981445,381.839586,487.918593,0.0,-0.166896,3.109641,3.276537,305.185098,-17.124681,217.479558,CA,GRA,16.09,311.0,38.0369,-121.7547,-5.0,US-Sne,2017-07-16 12:00:00,2017-07-16 12:00:00-07:00,2017-07-16
54,54,1,1,LC08_044034_20170716,-121.75482391641498,38.03687000206664,2017-07-16 18:45:54.988000000,0.0136749999999999,0.0175249999999999,0.0316599999999999,0.03287,0.0851474999999999,0.0374899999999999,0.0216224999999999,305.46328352,21824.0,0.0431206174999999,0.4429639672082528,0.1135549077702379,0.1268835429417451,305.46328352,0.0512484387340783,0.9505124843873408,0.9701691198478224,-121.75482734431591,38.03698257995611,-0.44296395778656,0.44296395778656,1,1,-0.4579115210923956,-305.46328352,305.46328352,305.7613422281809,-305.7613422281809,305.7613422281809,0.7574645233431003,1.3867957216546731,21.77671863367304,469.2204671671501,907.5724331345912,0.7574645233431003,5.084868239788233,1.3867957216546731,348.0368730298855,730.030275066738,94.36426006889911,0.0061217058436909,0.2644456610535763,63.85696284478991,20.510771127304995,1.1319151006728134,27.63011521054484,0.0061217058436909,0.2644456610535763,0.3256675948366869,0.1976842284202575,-59.31228256225586,0.8492197456712689,8.041191797138092,571.8090521530489,0.8995432171326526,1,-121.75482391641498,38.03687000206664,250.79454658109265,33.193032005494686,27.2729922636585,1.8190437488122804,350.4890370939562,37.9325261191316,-122.67011019801414,0.8624571561813354,446958,300.03546776,225154,37.73418358905944,-121.5444136300112,0.0351515412330627,517.5671858533861,134.36989458462256,329.15016212,228.0481993668363,2017-07-16 18:45:54.988000+00:00,2017-07-16 19:00:00+00:00,2017-07-16,213.8273493994976,165.97015489583333,-31.93866847642906,-24.79040108333333,6.666883583333333,232.71165908333333,84.86502168749999,44.15609457693142,201707161200.0,201707161230.0,397.743004,17.158612,2117.186025,-0.166896,305.185098,2.0,1.0,36.793685,-17.124681,217.479558,1.0,1.0,284.422615,5.268195,0.213606,0.016769,-0.051968,334.54044,0.465716,0.277683,0.0,101.068,32.3,31.34,31.031614,37.772499,0.201895,33.545,24.94,23.44,23.45,22.895,0.157107,811.997019,2097.619048,116.419753,1010.057471,91.981445,381.839586,487.918593,0.0,-0.166896,3.109641,3.276537,305.185098,-17.124681,217.479558,CA,GRA,16.09,311.0,38.0369,-121.7547,-5.0,US-Sne,2017-07-16 12:00:00,2017-07-16 12:00:00-07:00,2017-07-16
55,55,0,0,LC08_044033_20170801,-121.75482391641498,38.03687000206664,2017-08-01 18:45:38.908999936,0.0401024999999999,0.042715,0.05762,0.052725,0.1009875,0.04838,0.0287449999999999,301.4095118,21824.0,0.0626655275,0.3139790192729932,0.1099899724241664,0.110742490008987,301.4095118,0.0201927567536686,0.9502019275675366,0.970066636097287,-121.75482734431591,38.03698257995611,-0.3139790296554565,0.3139790296554565,1,1,-0.2734265403590624,-301.4095118,301.4095118,301.8308772824556,-301.8308772824556,301.8308772824556,0.7508211159314617,1.5114501158595657,23.54539256518333,444.6586858704461,877.096009179136,0.7508211159314617,3.5978607097143223,1.5114501158595657,361.1469116582908,720.6361308181054,87.28538027916396,0.0055908317737473,0.260431563405286,-0.0002300526976162,710980.8503973649,-0.1398699945560721,28.05598517437882,0.0055908317737473,0.260431563405286,0.000303320999374,0.1796984374523162,-54.3784065246582,0.9370308938293184,8.002399609629643,633.3507505389414,1.0,0,-121.75482391641498,38.03687000206664,225.3716958643961,27.154861034959872,42.0096895852196,1.8070661698681325,324.24183577776444,39.22713112868304,-121.53109745187544,0.8991652727127075,564262,302.60923682,838823,39.08958648039688,-122.43514742489286,0.2087910026311874,404.6855181725181,130.55055170693674,329.03394944,226.9480529290967,2017-08-01 18:45:38.908999936+00:00,2017-08-01 19:00:00+00:00,2017-08-01,201.0207166735457,146.32256900000002,-10.309575289425036,-7.504318791666667,2.103179729166667,217.51151695833332,76.59008702083332,24.69719584504598,201708011200.0,201708011230.0,395.571931,20.597247,1976.716085,-0.96503,165.843652,2.0,1.0,20.327087,-9.460414,83.920778,2.0,1.0,291.081739,5.324686,0.206736,0.027884,-0.049219,201.18779,0.452501,0.273862,0.0,101.004,52.02,25.82,15.956197,32.198339,0.210354,28.255,21.73,21.15,21.62,21.85,0.182431,778.449879,1976.190476,114.938272,933.908046,80.914513,385.123497,459.667151,0.0,-0.96503,2.048305,3.013335,165.843652,-9.460414,83.920778,CA,GRA,16.09,311.0,38.0369,-121.7547,-5.0,US-Sne,2017-08-01 12:00:00,2017-08-01 12:00:00-07:00,2017-08-01
56,56,1,1,LC08_044033_20170817,-121.75482391641498,38.03687000206664,2017-08-17 18:45:44.405999872,0.0232449999999999,0.0293225,0.05146,0.0505249999999999,0.1094025,0.0452724999999999,0.0264625,298.538375,21824.0,0.059590175,0.3681511935095591,0.1234190714458651,0.1338272007152301,298.538375,0.0648829679713125,0.9506488296797132,0.9702141137943052,-121.75482734431591,38.03698257995611,-0.3681511878967285,0.3681511878967285,1,1,-0.3601989276556065,-298.538375,298.538375,298.94934745992754,-298.94934745992754,298.94934745992754,0.7431006374549393,1.6534514941239464,25.56019627568812,428.15777508122216,842.7174929205669,0.7431006374549393,3.1498861879253024,1.6534514941239464,330.5940201819928,678.6208533457699,72.91405687424134,0.0063653177168557,0.2966016847408218,33.086560027217786,20.31091658924569,0.566642889550856,24.63460073810354,0.0063653177168557,0.2966016847408218,0.3446768900472914,0.1776408702135086,-52.53897857666016,0.8448191500904093,6.832901630430579,572.6202364443109,0.9453752868220078,1,-121.75482391641498,38.03687000206664,204.1233201967092,24.90494582353177,52.4924202170303,2.032575843097157,299.5147143368723,38.47922977241161,-122.58577477939548,0.8600984811782837,606532,295.75952474,768243,38.53955037360545,-121.24607797093938,0.1903424263000488,465.1520987233397,113.58527461281258,326.72336792,193.78109023901123,2017-08-17 18:45:44.405999872+00:00,2017-08-17 19:00:00+00:00,2017-08-17,186.19070032149023,142.14977045833334,15.013623053509775,11.462350520833333,-2.0418639583333333,199.16245941666668,47.59220239583333,-1.7763568394002505e-15,201708171200.0,201708171230.0,395.439817,17.499268,1955.181668,0.829052,185.463352,2.0,0.0,20.239587,14.453971,160.996367,2.0,0.0,285.9137,8.191906,0.375974,-0.028311,-0.166468,-198.154952,0.828435,0.467457,0.0,101.389,64.55,21.78,9.24325,27.096156,0.219364,24.43,22.425,21.125,21.51,21.825,0.154997,750.553133,1945.238095,118.641975,910.201149,83.101392,365.865394,442.412019,0.0,0.829052,1.999871,1.17082,185.463352,14.453971,160.996367,CA,GRA,16.09,311.0,38.0369,-121.7547,-5.0,US-Sne,2017-08-17 12:00:00,2017-08-17 12:00:00-07:00,2017-08-17
57,57,2,2,LC08_044034_20170801,-121.75482391641498,38.03687000206664,2017-08-01 18:46:02.800000000,0.036665,0.0402124999999999,0.05663,0.0518175,0.101675,0.04838,0.0287175,301.42660190000004,21824.0,0.0618179775,0.3248204309656823,0.1121919825740417,0.1144408696350761,301.42660190000004,0.0272313933439521,0.9502723139334396,0.9700898635980352,-121.75482734431591,38.03698257995611,-0.3248204290866852,0.3248204290866852,1,1,-0.2845456555383595,-301.42660190000004,301.42660190000004,301.76409497343417,-301.76409497343417,301.76409497343417,0.7515694284823383,1.5118228386327657,23.55068098727904,444.792489741528,883.9355310063363,0.7515694284823383,3.6016396507572503,1.5118228386327657,326.2669294615948,694.5423645170359,83.68829338098583,0.0057082526800113,0.2609814744970846,41.63159052841642,21.77022064088884,0.7720576122515013,27.996868727633096,0.0057082526800113,0.2609814744970846,0.31350199695774,0.1149077117443084,-33.9029655456543,0.8420997203331402,7.467767002475072,569.2224806076338,0.9318469132063064,2,-121.75482391641498,38.03687000206664,225.7113857584819,27.17277700172141,41.97596054105253,1.8072920457614832,324.24183577776444,37.932554384104286,-122.68035153990186,0.8500609993934631,318528,295.04515856,482052,37.80363054942306,-121.6786755806001,0.1829793602228164,299.44023158605603,104.27691812215107,325.92696926,211.78587219019303,2017-08-01 18:46:02.800000+00:00,2017-08-01 19:00:00+00:00,2017-08-01,201.0207166735457,146.32256900000002,-10.309575289425036,-7.504318791666667,2.103179729166667,217.51151695833332,76.59008702083332,24.69719584504598,201708011200.0,201708011230.0,395.571931,20.597247,1976.716085,-0.96503,165.843652,2.0,1.0,20.327087,-9.460414,83.920778,2.0,1.0,291.081739,5.324686,0.206736,0.027884,-0.049219,201.18779,0.452501,0.273862,0.0,101.004,52.02,25.82,15.956197,32.198339,0.210354,28.255,21.73,21.15,21.62,21.85,0.182431,778.449879,1976.190476,114.938272,933.908046,80.914513,385.123497,459.667151,0.0,-0.96503,2.048305,3.013335,165.843652,-9.460414,83.920778,CA,GRA,16.09,311.0,38.0369,-121.7547,-5.0,US-Sne,2017-08-01 12:00:00,2017-08-01 12:00:00-07:00,2017-08-01
