,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw.1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,Date,Rn_daily_volk_measured,LE_closed,gridMET_ETo,Lat,Long,Elev_volk,Energy_balance,Land_cover_deets,Land_cover_volk,State,Name,Veg,LE_Daily_model,Landcover_wc,Elev_SRTM,Slope_SRTM,Canopy_height,clay_percent,silt_percent,sand_percent,Ksat,doy,R_LST,GR_LST,B_LST,NIR_LST,NDVI_LST,NDWI_LST,SWIR1_LST,SWIR2_LST
0,0,0,0,LC08_035038_20130326,-110.83948473060708,31.908293639218023,2013-03-26 17:56:07.020999936,0.0806925,0.103655,0.1535949999999999,0.1928375,0.2911225,0.3434824999999999,0.2951375,310.71678026,21824.0,0.2103824925,0.2030849656996446,0.1470685057773973,0.149830785804301,310.71678026,0.0969671283589585,0.9509696712835896,0.9703199915235844,-110.83934309262833,31.908275008153407,-0.2030849605798721,0.2030849605798721,1,1,-0.3092468814472109,-310.71678026,310.71678026,317.94009059880665,-317.94009059880665,317.94009059880665,0.8065111463836958,0.2194178480950017,4.867732071753551,502.58388276637584,891.7019504578967,0.8065111463836958,2.795925297932271,0.2194178480950017,311.7794082826899,498.0123501946588,119.29036802845764,0.0069643501120364,0.1416461524230122,409.77519193007294,16.645090610800043,6.070036252335157,51.58392202577005,0.0069643501120364,0.1416461524230122,0.2349251730606334,0.2492025196552276,-73.16143798828125,-0.0466721750668328,-0.4392654370811698,-31.05320976387179,-0.0819947381618956,0,-110.83948473060708,31.908293639218023,148.51771673938356,22.920313921568592,7.847772193959273,0.962253252321033,289.7832552248344,31.659819463203007,-110.85021486683424,0.5787091255187988,391573,293.582246,606059,32.11528575666026,-110.81099682883472,0.1274552196264267,492.2591467982805,119.49938984372156,314.66459336,2013-03-26,109.7871875,17.58406781611354,6.3,31.9083,-110.8395,950.0,0.821994773769394,Greasewood,Mixed Forests,AZ,US-SRC,MF,-12.457567795621976,20,993,3.2741904856020536,0,14.304902076721191,24.642578125,59.72624969482422,0.6205884218215942,85,59.91784711338775,47.72454386403467,32.2073478578503,90.45664586124184,63.10190666140611,-96.0881953087233,106.72577647565542,91.70417373398575
1,1,1,0,LC08_036038_20130526,-110.83948473060708,31.908293639218023,2013-05-26 18:00:16.914000128,,,,,,,,,,,,,,,,,,-110.83934309262833,31.908275008153407,,,1,1,,,,,,,0.8226172064601016,0.1956910918800571,4.568443273212663,,1021.1116937088392,0.8226172064601016,4.342704844670751,0.1956910918800571,309.01251505716147,,,,,,,,,,,,0.0914586931467056,-26.849084854125977,,,,,0,-110.83948473060708,31.908293639218023,,30.40529278729516,4.506202905320723,4.101039628938278,367.7801429432794,32.22693747429073,-110.54809038058792,0.5722236037254333,237222,293.56515590000004,424161,31.96196356488273,-111.02814984041788,0.1109172031283378,441.3010247074293,144.94983842253836,322.65934214000004,2013-05-26,131.61416666666665,21.15080021297734,8.6,31.9083,-110.8395,950.0,0.821994773769394,Greasewood,Mixed Forests,AZ,US-SRC,MF,,20,993,3.2741904856020536,0,14.304902076721191,24.642578125,59.72624969482422,0.6205884218215942,146,,,,,,,,
2,2,2,0,LC08_036038_20130611,-110.83948473060708,31.908293639218023,2013-06-11 18:00:13.971000064,0.0905099999999999,0.1134724999999999,0.1688299999999999,0.219375,0.3120774999999999,0.3820925,0.3172474999999999,331.73076722,21824.0,0.2307299899999999,0.1744323340279704,0.1303991273199903,0.134813527525504,331.73076722,0.0668335089490129,0.95066833508949,0.9702205505795316,-110.83934309262833,31.908275008153407,-0.1744323372840881,0.1744323372840881,1,1,-0.2978691328373959,-331.73076722,331.73076722,339.03047572866444,-339.03047572866444,339.03047572866444,0.8117826950842617,0.3679135880929036,6.740854179545893,652.7623542983633,1006.25289897886,0.8117826950842617,5.820340021645789,0.3679135880929036,403.582058872111,504.9905073415717,183.0596021826537,0.0064006996434224,0.288796110484082,293.5243073034412,15.36049910201973,4.426011087023916,25.30042412825963,0.0064006996434224,0.288796110484082,0.3885903722193219,0.1724549978971481,-54.0414924621582,0.0436007939176343,0.6449991049016105,28.40659785547689,0.0882381821697244,0,-110.83948473060708,31.908293639218023,198.4340258993974,35.626544539214905,6.321170012828056,1.9780257701344683,363.3897272036535,32.22685582525208,-110.52580332207204,0.5612194538116455,455898,313.36574576,784038,31.96982707984966,-112.22828503802896,0.1245110183954238,427.9120219322094,165.91132957644723,336.43738076,2013-06-11,135.41608333333332,22.440376241847428,9.6,31.9083,-110.8395,950.0,0.821994773769394,Greasewood,Mixed Forests,AZ,US-SRC,MF,18.292174615009674,20,993,3.2741904856020536,0,14.304902076721191,24.642578125,59.72624969482422,0.6205884218215942,162,72.7734370588875,56.006105429752566,37.64231948337142,103.52570850709952,57.86457199507394,-98.81235596730544,126.75183817400786,105.24075657362692
3,3,3,1,LC08_036038_20130627,-110.83948473060708,31.908293639218023,2013-06-27 18:00:10.950000128,0.09227,0.1145725,0.1714425,0.2216575,0.31172,0.38344,0.3185675,329.76882374,21824.0,0.23197024,0.1688532043440153,0.1263239911438204,0.1307302994307502,329.76882374,0.0587810004212338,0.9505878100042124,0.97019397730139,-110.83934309262833,31.908275008153407,-0.1688532084226608,0.1688532084226608,1,1,-0.2903319276640883,-329.76882374,329.76882374,337.1505555594402,-337.1505555594402,337.1505555594402,0.7951015386607246,0.7070775319114846,11.019060957340328,637.4023793208999,979.4669780135142,0.7951015386607246,5.309707194272673,0.7070775319114846,389.0756395902276,484.7079688948072,170.99668516800725,0.0062554905229724,0.4513271825078346,411.1320798825658,11.581877916535143,4.630611671346188,16.189284326370405,0.0062554905229724,0.4513271825078346,0.5660521448704086,0.1696073412895202,-52.5526008605957,-0.1492470568589058,-2.2129235742740896,-97.42079615576586,-0.310542850095906,1,-110.83948473060708,31.908293639218023,193.81149782937848,33.96771971514603,13.316695366444598,3.098089556350085,354.6157180525947,31.78618050604064,-110.4447293420492,0.4360220432281494,460505,309.84860318,806943,31.08494595892517,-112.18530749162812,0.1277556717395782,425.7995212734632,153.32442907318068,335.3162702,2013-06-27,141.5725,22.09981892348,9.900001,31.9083,-110.8395,950.0,0.821994773769394,Greasewood,Mixed Forests,AZ,US-SRC,MF,-62.75851256641318,20,993,3.2741904856020536,0,14.304902076721191,24.642578125,59.72624969482422,0.6205884218215942,178,73.09573304814906,56.53639156404496,37.78243855795115,102.7955377362328,55.68252258125578,-95.74241827995316,126.4465577748656,105.05362975679246
4,4,4,0,LC08_036038_20130713,-110.83948473060708,31.908293639218023,2013-07-13 18:00:12.947000064,0.1126475,0.140945,0.2074949999999999,0.25782,0.3781325,0.4461675,0.34461,320.70081668,21824.0,0.2758471775,0.1891847268467378,0.1610208167711922,0.1588699791584595,320.70081668,0.1155117420762011,0.951155117420762,0.9703811887488516,-110.83934309262833,31.908275008153407,-0.1891847252845764,0.1891847252845764,1,1,-0.2913754903927839,-320.70081668,320.70081668,328.1033532195301,-328.1033532195301,328.1033532195301,0.7544173100041798,2.0985206768658102,28.570695210194163,570.4724441175538,921.1796721906668,0.7544173100041798,4.016968992935179,2.0985206768658102,376.3461327975481,454.5659656608439,145.7312828907237,0.0073272814111106,0.1931819443487616,149.92123294316218,20.570140332267023,2.9035539587777706,37.82270701576486,0.0073272814111106,0.1931819443487616,0.2716908360443062,0.1305344700813293,-39.92524337768555,0.2412597494903566,2.623951043440897,158.91344982695807,0.5145583015533414,0,-110.83948473060708,31.908293639218023,139.95411753950458,29.048718268033383,52.24139595193718,1.3058599037372218,272.38195326522793,30.92042803253072,-110.75090371400886,0.5917077660560608,201788,305.85977384,374271,32.02151059636813,-111.0059301123908,0.1397871822118759,350.2395991784727,137.0154081511062,334.41733094,2013-07-13,123.58666666666666,15.121152708053677,7.1,31.9083,-110.8395,950.0,0.821994773769394,Greasewood,Mixed Forests,AZ,US-SRC,MF,74.41525159198383,20,993,3.2741904856020536,0,14.304902076721191,24.642578125,59.72624969482422,0.6205884218215942,194,82.68308455643759,66.54381595701656,45.2011766069626,121.26740156325008,60.67169640313153,-93.44435772950128,143.0862816260739,110.51670843609482
5,5,5,1,LC08_036038_20130729,-110.83948473060708,31.908293639218023,2013-07-29 18:00:13.421999872,0.0854225,0.1049749999999999,0.1609924999999999,0.2025725,0.3027275,0.3710925,0.31194,327.46166024,21824.0,0.220907925,0.1982089847615278,0.1446615824594852,0.1494404655326767,327.46166024,0.0961733613853466,0.9509617336138534,0.9703173720925716,-110.83934309262833,31.908275008153407,-0.1982089877128601,0.1982089877128601,1,1,-0.3056478047097387,-327.46166024,327.46166024,334.96690769510553,-334.96690769510553,334.96690769510553,0.7783629376995604,1.1065716938535104,16.058271824117757,619.9946441299563,939.6352139155978,0.7783629376995604,4.574028031479746,1.1065716938535104,368.17636404191256,462.189337847558,155.04110693924912,0.0069490898577079,0.2663949867592434,257.8781469710613,16.27965932579545,4.053365556018093,27.427933876407582,0.0069490898577079,0.2663949867592434,0.3622200407445412,0.1352234631776809,-41.24202346801758,0.0753157177195841,1.0316017370703936,49.270083937247534,0.1604114202173472,1,-110.83948473060708,31.908293639218023,175.29245451506347,31.31591762167056,24.192499176606987,1.810103667262013,327.68077867292635,32.44075139379701,-110.74489590343887,0.5895876288414001,458181,304.99159676,844224,32.69668209453292,-111.79329672994744,0.1326898783445358,479.2890414644,151.54738410162324,335.8118831,2013-07-29,156.53124999999997,13.747974069367054,6.8,31.9083,-110.8395,950.0,0.821994773769394,Greasewood,Mixed Forests,AZ,US-SRC,MF,29.256225263316363,20,993,3.2741904856020536,0,14.304902076721191,24.642578125,59.72624969482422,0.6205884218215942,210,66.3347271689674,52.71887133618817,34.37528778369397,99.1316497503046,64.90584322449476,-100.08793757896233,121.5185661526122,102.1483902952656
6,6,6,0,LC08_036038_20130814,-110.83948473060708,31.908293639218023,2013-08-14 18:00:13.803000064,0.103985,0.1317324999999999,0.1975675,0.242695,0.35891,0.4159725,0.3344625,316.58210258,21824.0,0.260430705,0.1931749237456471,0.159016849916089,0.1582441074613859,316.58210258,0.1142175840362484,0.9511421758403624,0.9703769180273196,-110.83934309262833,31.908275008153407,-0.1931749284267425,0.1931749284267425,1,1,-0.2899353522828866,-316.58210258,316.58210258,324.01593123724234,-324.01593123724234,324.01593123724234,0.7688215406782193,1.3504613013723628,19.134690149052965,541.7188341747081,913.0235254898182,0.7688215406782193,4.871124445666809,1.3504613013723628,355.28689921912616,471.4536852610664,137.1558510925039,0.0073015537130743,0.3235106674341802,286.3978836945904,14.652766540612326,3.866208970103948,22.585542973866787,0.0073015537130743,0.3235106674341802,0.4248292597251984,0.1752896308898925,-52.93042755126953,0.0724261500818451,0.6986192613101819,47.89995047397207,0.1432852551770334,0,-110.83948473060708,31.908293639218023,134.35922068002776,32.42849499587818,27.72381031188165,2.1876013638975,272.9569514409046,30.92043997479517,-110.75718340403591,0.6690027713775635,219395,301.95981302,380383,31.992285813977468,-110.54765686287162,0.14404296875,424.9172905738309,143.93703720693372,326.74729406,2013-08-14,109.538125,10.907489606195078,5.7000003,31.9083,-110.8395,950.0,0.821994773769394,Greasewood,Mixed Forests,AZ,US-SRC,MF,19.81284225075676,20,993,3.2741904856020536,0,14.304902076721191,24.642578125,59.72624969482422,0.6205884218215942,226,76.83289338565311,62.54633455147416,41.70415182811982,113.6244824369878,61.15572352512813,-91.78834343798924,131.68944866545905,105.88484148416326
7,7,7,1,LC08_036038_20130830,-110.83948473060708,31.908293639218023,2013-08-30 18:00:16.496999936,,,,,,,,,,,,,,,,,,-110.83934309262833,31.908275008153407,,,1,1,,,,,,,0.7448214937496305,2.207901216131452,29.95041900741297,,862.5521312509783,0.7448214937496305,3.494989817296013,2.207901216131452,276.25494504669206,,,,,,,,,,,,0.07230756431818,-20.45044136047364,,,,,1,-110.83948473060708,31.908293639218023,,26.660740428315723,63.17332328709474,0.9554871765004722,226.41049852863347,31.82544212044,-111.1691782441418,0.5782705545425415,84799,282.82573706,141408,31.93092594934356,-111.97008198050604,0.1624045372009277,272.8797570499996,94.61971198125111,332.02129892,2013-08-30,117.85272916666668,5.260914321204319,2.9,31.9083,-110.8395,950.0,0.821994773769394,Greasewood,Mixed Forests,AZ,US-SRC,MF,,20,993,3.2741904856020536,0,14.304902076721191,24.642578125,59.72624969482422,0.6205884218215942,242,,,,,,,,
8,8,8,0,LC08_036038_20130915,-110.83948473060708,31.908293639218023,2013-09-15 18:00:12.124999936,0.0794825,0.09942,0.1525774999999999,0.190555,0.2915075,0.3412274999999999,0.2796,322.28335994,21824.0,0.208393885,0.2094178659406197,0.1494098494098494,0.1541946159231209,322.28335994,0.1058808034842754,0.9510588080348428,0.970349406651498,-110.83934309262833,31.908275008153407,-0.2094178646802902,0.2094178646802902,1,1,-0.3128455138092934,-322.28335994,322.28335994,329.4290747305008,-329.4290747305008,329.4290747305008,0.7555662397469378,1.5263250486500957,21.353031718917403,581.7574609328708,842.1067190444433,0.7555662397469378,4.473949195226419,1.5263250486500957,367.9248665704393,434.7775523921579,130.46917439173936,0.0071372605086882,0.3245840028161699,254.6864501776177,14.90169147257002,3.583375944605081,22.510857030674973,0.0071372605086882,0.3245840028161699,0.4224207555473243,0.1418720334768295,-43.15339660644531,0.0754347563048943,0.7612784416444864,49.62192782280084,0.1630646127749154,0,-110.83948473060708,31.908293639218023,127.96014017683945,30.926977648240896,34.115833283905914,2.199747860796664,255.2085239148204,31.71404377348733,-110.73867375017262,0.7136839628219604,450062,304.17127196,752813,32.65305365446073,-111.4864565993062,0.1285580396652221,309.46469627518405,109.44341945634471,328.67163932,2013-09-15,117.3685625,9.013935380209698,5.3,31.9083,-110.8395,950.0,0.821994773769394,Greasewood,Mixed Forests,AZ,US-SRC,MF,21.589856605037635,20,993,3.2741904856020536,0,14.304902076721191,24.642578125,59.72624969482422,0.6205884218215942,258,61.41270565336671,49.17318935124532,32.0414116452348,93.94801654770954,67.49189346680741,-100.82490333261474,109.97194520392632,90.110427439224
