,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,CO2,H2O,FC,FC_SSITC_TEST,LE_inst_af,LE_SSITC_TEST,H_inst_af,H_SSITC_TEST,G_inst_af,FETCH_MAX,FETCH_90,WD,WS,USTAR,ZL,TAU,TAU_SSITC_TEST,MO_LENGTH,U_SIGMA,V_SIGMA,W_SIGMA,PA,TA_1_1_1,RH_1_1_1,TA_1_1_2,VPD_PI,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_1_1_2,TS_1_1_3,SWC_1_1_1,SWC_1_1_2,Rn_inst_af,SW_IN_2_1_1,P_1_1_1,P_2_1_1,P_PI_1,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
21,21,0,0,LC08_028040_20220324,-99.95756287336845,29.35833587371635,2022-03-24 17:09:23.931000064,0.053935,0.0708475,0.1004375,0.127525,0.2048275,0.2805075,0.2127474999999999,309.7323905,21824.0,0.1492628075,0.2325919016706659,0.1343343496420618,0.1393084660645579,309.7323905,0.0757667187122628,0.9507576671871226,0.9702500301717504,-99.95771415558715,29.35835258968116,-0.2325918972492218,0.2325918972492218,1,1,-0.3419651777963408,-309.7323905,309.7323905,312.5769253556904,-312.5769253556904,312.5769253556904,0.7949676734566358,0.2925155373517013,6.094934655847641,496.1344600345374,888.6044744095019,0.7949676734566358,2.533803526585897,0.2925155373517013,331.51693656958656,575.0266850134617,110.87463286910732,0.0065644508640672,0.4553655765552469,303.9020117309723,12.007927224767236,3.2144596143733963,16.045710211809403,0.0065644508640672,0.4553655765552469,0.5589221243141481,0.2158856838941574,-64.26642608642578,0.2395851255771503,2.000960638129459,160.25004041338207,0.3452533273806215,0,-99.95756287336845,29.35833587371635,161.52052849179498,21.3038552172751,11.544523254565172,3.111282719817459,293.1198367654638,29.704012715551887,-99.80591932763568,0.5918704867362976,453521,297.68728802,710674,27.94005862443512,-99.62595306960606,0.1308176219463348,457.4955351134355,107.4743157680415,312.66505166,56.74724369735146,2022-03-24 17:09:23.931000064+00:00,2022-03-24 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA5,,,2022-03-24
22,22,0,0,LC08_028040_20220409,-99.95756287336845,29.35833587371635,2022-04-09 17:09:23.535000064,0.0562174999999999,0.0749725,0.113665,0.138305,0.2270475,0.2920575,0.215855,316.10357978,21824.0,0.161487575,0.2428955597676216,0.1484401593420241,0.1538260419886693,316.10357978,0.1051251428075193,0.9510512514280752,0.9703469129712649,-99.95771415558715,29.35835258968116,-0.242895558476448,0.242895558476448,1,1,-0.3327805701287742,-316.10357978,316.10357978,318.9001890997679,-318.9001890997679,318.9001890997679,0.7752041173443543,0.819014973764077,13.285427386082151,538.3994861924336,912.9627113984724,0.7752041173443543,3.2588443572434667,0.819014973764077,359.9142470748422,569.4279859641965,129.68325599340602,0.0071224917918116,0.5399703704601003,289.1809660680312,10.754845790418765,2.81656905256174,13.531601883290572,0.0071224917918116,0.5399703704601003,0.6419100980606769,0.1788971424102783,-54.2337646484375,0.2265078222632041,2.1503481424845075,150.56376390275932,0.3423890126273038,0,-99.95756287336845,29.35833587371635,173.94621184451483,25.476684092837807,25.13206781243308,3.660189386774042,311.35367412197263,29.74205249154113,-99.82762949471896,0.5811129212379456,473659,303.15612002,799460,28.54138217994852,-100.52882814380364,0.1402653008699417,428.0786447142303,121.9323960503904,317.68270502,60.98387332086063,2022-04-09 17:09:23.535000064+00:00,2022-04-09 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA5,,,2022-04-09
23,23,0,0,LC08_028040_20220511,-99.95756287336845,29.35833587371635,2022-05-11 17:09:29.259000064,0.0512124999999999,0.0664474999999999,0.1023075,0.1113549999999999,0.23791,0.27597,0.192975,315.99420314,21824.0,0.15373538,0.3623466422344066,0.2247575138947225,0.2235256368742383,315.99420314,0.2581532680314724,0.9525815326803146,0.970851905784504,-99.95771415558715,29.35835258968116,-0.3623466491699219,0.3623466491699219,1,1,-0.3985759109981115,-315.99420314,315.99420314,318.7338348336719,-318.7338348336719,318.7338348336719,0.7479822223915155,2.019139618093164,29.67573463736023,538.5198041651087,925.6459133579144,0.7479822223915155,4.094513205651295,2.019139618093164,380.4242089765842,607.2066590128906,134.35922032446223,0.0105378059595675,0.6472603529109893,253.97584681715205,9.482222862441176,2.1852169092956544,11.288601331717608,0.0105378059595675,0.6472603529109893,0.7452620250579518,0.1783064603805542,-54.64708709716797,0.3292159461840908,2.914788882121334,218.87159187127628,0.4628799353939116,0,-99.95756287336845,29.35833587371635,174.4359683975092,29.38011144402968,49.31330091465631,4.2196669741632,293.7459801572618,29.25050400336752,-98.97982795412932,0.6239607930183411,147228,306.47843546,270753,28.32922408879136,-99.8259205613076,0.1741542369127273,464.7871027066402,134.865059947183,321.5074694,82.66341269696103,2022-05-11 17:09:29.259000064+00:00,2022-05-11 17:00:00+00:00,2022-05-11,63.71176635054117,61.28528214634146,93.3427467102658,89.78775658139534,10.745497227272727,164.930499625,3.111963669990488,-2.869510663079666,202205111200.0,202205111230.0,405.3575,20.589,-7.811421,0.0,170.1374,0.0,336.9386,0.0,217.5336,35.88594,99.65887,115.0463,3.68468,0.6875797,-0.04875784,-0.5298448,0.0,-81.0468,1.646833,1.73167,0.8414186,98.64378,30.69597,44.66849,31.14751,25.24037,33.16626,0.8754193,33.57182,36.2582,35.5501,19.79239,18.58478,629.6768,774.0,-9999.0,0.0,0.0,TX,CSH,20.9,632.0,29.3584,-99.9576,322.0,US-EA5,2022-05-11 12:00:00,2022-05-11 12:00:00-05:00,2022-05-11
24,24,1,1,LC08_028040_20220527,-99.95756287336845,29.35833587371635,2022-05-27 17:09:30.102999808,0.0395524999999999,0.0563,0.0942224999999999,0.0968625,0.2704975,0.26046,0.1786475,314.47318424,21824.0,0.154168065,0.4726562499999999,0.3036803324419477,0.3002818898727172,314.47318424,0.4557130260037559,0.9545571302600376,0.9715038529858124,-99.95771415558715,29.35835258968116,-0.47265625,0.47265625,1,1,-0.4833159684141259,-314.47318424,314.47318424,317.24159218531526,-317.24159218531526,317.24159218531526,0.7405441188771307,2.435098906267782,35.35656168263456,529.3214063754807,920.0935223627324,0.7405441188771307,4.4156036340256,2.435098906267782,381.7377665213255,613.3135849480278,127.07513496205203,0.0162215320737282,0.363307230496853,329.3084586569237,13.341296455848369,3.9331053954285977,20.111529494875533,0.0162215320737282,0.363307230496853,0.4791173442447408,0.366470456123352,-112.3265609741211,0.235699456593515,2.158712297464389,156.9299913290521,0.3227428668662018,1,-99.95756287336845,29.35833587371635,185.55567484381947,30.69672427352584,55.14758814635182,2.2647847885697305,305.3318497883388,29.52993207282525,-98.98255915657546,0.6799080967903137,366173,306.50919764,664634,28.615816336758552,-99.37490430374044,0.2202372997999191,534.1118524726663,137.47077971678326,319.70617286000004,61.22108075609008,2022-05-27 17:09:30.102999808+00:00,2022-05-27 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA5,,,2022-05-27
25,25,0,0,LC08_028040_20220612,-99.95756287336845,29.35833587371635,2022-06-12 17:09:43.834000128,0.0519275,0.0641375,0.102555,0.1081099999999999,0.265905,0.2678025,0.182085,323.148119,21824.0,0.1595410975,0.4218948437896876,0.2751853592564529,0.2708105696126497,323.148119,0.3756039758037791,0.9537560397580378,0.9712394931201525,-99.95771415558715,29.35835258968116,-0.4218948483467102,0.4218948483467102,1,1,-0.4433317049340498,-323.148119,323.148119,326.01809833959715,-326.01809833959715,326.01809833959715,0.7485137244991358,2.051423277978859,30.11663809453247,589.6942448408901,926.7874997470929,0.7485137244991358,5.507485463043245,2.051423277978859,417.7703011309814,587.6835079824782,149.94126866082732,0.0137454887614821,0.5290113670993979,202.8924180596161,11.181562191643726,2.1239249539355924,13.811922647148196,0.0137454887614821,0.5290113670993979,0.6249215568220848,0.1732020825147628,-54.34309005737305,0.3558063441243168,3.8843462955600097,234.8498212620348,0.5365025354326574,0,-99.95756287336845,29.35833587371635,199.11843359435105,34.62598530703539,37.24791089771327,3.355736254895688,339.7618491456513,29.5191609200372,-99.4478393142731,0.6962073445320129,449811,313.75540004,843751,29.002526603601662,-100.5217084849332,0.1680939793586731,448.290185386052,151.46043627781995,330.4114115,110.16006094208188,2022-06-12 17:09:43.834000128+00:00,2022-06-12 17:00:00+00:00,2022-06-12,58.03515165457107,56.87158230714286,119.81020792697976,117.40808642857142,17.99142395652174,167.79906,-24.472032692236027,-28.03772353807257,202206121200.0,202206121230.0,408.2685,21.9894,-5.611993,0.0,94.19467,0.0,321.6697,0.0,232.6465,35.25363,97.90636,145.5274,3.534258,0.6137058,-0.06499595,-0.4122821,0.0,-60.79866,1.450111,1.712151,0.8009622,98.00208,35.82727,35.76148,36.20799,38.90219,38.40066,0.944792,38.38618,43.86366,42.55715,11.01661,11.78917,623.4576,766.0,-9999.0,0.0,0.0,TX,CSH,20.9,632.0,29.3584,-99.9576,322.0,US-EA5,2022-06-12 12:00:00,2022-06-12 12:00:00-05:00,2022-06-12
26,26,1,1,LC08_028040_20220628,-99.95756287336845,29.35833587371635,2022-06-28 17:09:49.457999872,,,,,,,,,,,,,,,,,,-99.95771415558715,29.35835258968116,,,1,1,,,,,,,0.7460302867773707,2.1436332219125047,31.37596504847606,,917.5741125101088,0.7460302867773707,4.563748369506739,2.1436332219125047,385.2519414796343,,,,,,,,,,,,0.0974361822009086,-29.95034408569336,,,,,1,-99.95756287336845,29.35833587371635,,31.276310082754755,46.97088989908954,1.7406944628738283,279.97729568665227,28.70999058878377,-99.10187304519584,0.6648909449577332,238382,307.38421076,441359,29.002561432506152,-100.51862941358672,0.2032395005226135,324.82637470230594,129.48397331011614,342.11129396,,2022-06-28 17:09:49.457999872+00:00,2022-06-28 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA5,,,2022-06-28
27,27,0,0,LC08_028040_20220714,-99.95756287336845,29.35833587371635,2022-07-14 17:09:48.007000064,0.05784,0.0776399999999999,0.11801,0.1374524999999999,0.2655475,0.2923875,0.1971275,323.03190632,21824.0,0.1725407325,0.3178535980148884,0.212364365824747,0.2127823920265781,323.03190632,0.2331318119092448,0.9523313181190924,0.9707693349793004,-99.95771415558715,29.35835258968116,-0.3178535997867584,0.3178535997867584,1,1,-0.3846554949388292,-323.03190632,323.03190632,326.0641528993752,-326.0641528993752,326.0641528993752,0.7456528087637961,2.1195447363381668,31.046984486626087,587.9668039086009,910.185757871871,0.7456528087637961,5.340656616975816,2.1195447363381668,402.4368829103016,548.4280837506963,145.85305993281168,0.0099203908643774,0.2335404587763018,196.5859321633682,18.05508052805645,3.3066898185668805,31.28650221946226,0.0099203908643774,0.2335404587763018,0.3236208650355805,0.2158409655094146,-67.0713119506836,0.3120955309670689,3.369328697546045,205.9890916545164,0.5116787666084843,0,-99.95756287336845,29.35833587371635,181.0887273924689,34.07211781454434,39.68696900678804,1.531845448967137,310.5258430732412,29.12632973037417,-99.69221068017389,0.8384010791778564,426952,310.74412442,839257,28.89740284825525,-99.60637803714062,0.2132829278707504,439.7909863031531,144.61670357152315,331.70000504,95.55416186240583,2022-07-14 17:09:48.007000064+00:00,2022-07-14 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA5,,,2022-07-14
28,28,1,1,LC08_028040_20220730,-99.95756287336845,29.35833587371635,2022-07-30 17:09:59.617000192,0.0581149999999999,0.0779699999999999,0.12747,0.1515875,0.27707,0.302975,0.208815,324.23504936,21824.0,0.18138366,0.2927337093133795,0.1958436341161928,0.2026837127789308,324.23504936,0.2101199606730186,0.95210119960673,0.970693395870221,-99.95771415558715,29.35835258968116,-0.2927336990833282,0.2927336990833282,1,1,-0.3698027389133335,-324.23504936,324.23504936,327.3004972471811,-327.3004972471811,327.3004972471811,0.7509145390984848,1.827419556333268,27.057381007737533,596.6312680380391,908.732917443991,0.7509145390984848,5.180516176946189,1.827419556333268,413.67291969293535,541.130829961945,149.59611754742087,0.0093730424507447,0.5117664738515463,303.6491556724952,11.0503792035456,3.1449318698865625,14.27734026195418,0.0093730424507447,0.5117664738515463,0.6190968034112707,0.2208681553602218,-69.14532470703125,0.1333198129689189,1.48706182928016,87.88555674202894,0.2244642785311538,1,-99.95756287336845,29.35833587371635,181.9673037537568,33.526151124038385,35.27485474257306,3.3760152025029813,322.018717781585,29.66514106266541,-99.5101761544295,0.5882323980331421,476919,313.06154198,829082,29.365796483614226,-99.48116736619085,0.2024517953395843,474.5977268671909,150.59239750855625,329.31080906,42.17307347838534,2022-07-30 17:09:59.617000192+00:00,2022-07-30 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA5,,,2022-07-30
29,29,0,0,LC08_028040_20220916,-99.95756287336845,29.35833587371635,2022-09-16 17:10:13.256000000,,,,,,,,,,,,,,,,,,-99.95771415558715,29.35835258968116,,,1,1,,,,,,,0.7259663157678746,2.5599375267834,37.06150404570098,,824.1257486677466,0.7259663157678746,3.907454425029671,2.5599375267834,378.9696137388248,,,,,,,,,,,,0.2629509270191192,-80.33443450927734,,,,,0,-99.95756287336845,29.35833587371635,,28.571086161022777,65.51420050827491,2.907271139969466,213.84046432137487,29.55547029817792,-99.74342429581964,0.7932655811309814,188417,305.51113580000003,309345,28.359578753999763,-99.77533884236844,0.2830857336521148,408.5860380047634,108.97514885004342,317.40926342,,2022-09-16 17:10:13.256000+00:00,2022-09-16 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA5,,,2022-09-16
30,30,0,0,LC08_028040_20221002,-99.95756287336845,29.35833587371635,2022-10-02 17:10:12.545000192,,,,,,,,,,,,,,,,,,-99.95771415558715,29.35835258968116,,,1,1,,,,,,,0.7537866462127758,1.146003540390867,17.751166090801632,,815.9830254819076,0.7537866462127758,3.5259977090123304,1.146003540390867,334.5655625619575,,,,,,,,,,,,0.2266807705163955,-67.31805419921875,,,,,0,-99.95756287336845,29.35833587371635,,26.81100015987134,32.5015395631631,2.1321720158290924,227.62389748762865,29.73177987244339,-99.90788706077548,0.6932597160339355,141460,296.97292184,239089,29.37454482901736,-99.25431003217174,0.2526557147502899,463.9571531320975,106.62505662941628,318.38339912000004,,2022-10-02 17:10:12.545000192+00:00,2022-10-02 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA5,,,2022-10-02
31,31,0,0,LC08_028040_20230106,-99.95756287336845,29.35833587371635,2023-01-06 17:09:59.336000000,,,,,,,,,,,,,,,,,,-99.95771415558715,29.35835258968116,,,1,1,,,,,,,0.695962120356802,1.6118267312571188,24.11299297198934,,546.8241583580026,0.695962120356802,2.2108285856097805,1.6118267312571188,334.1299661443761,,,,,,,,,,,,0.3769200444221496,-111.27413940429688,,,,,0,-99.95756287336845,29.35833587371635,,19.097743244606008,72.90600192834725,4.173621960810922,148.34981955488485,28.9203073469922,-99.18179088301284,0.6839653849601746,75388,295.21947758,132684,28.264517393839217,-100.90740381269002,0.2036842107772827,308.17284638087926,54.22684262279655,301.9222148,,2023-01-06 17:09:59.336000+00:00,2023-01-06 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA5,,,2023-01-06
32,32,1,1,LC08_028040_20230122,-99.95756287336845,29.35833587371635,2023-01-22 17:09:55.536999936,0.0619649999999999,0.0762924999999999,0.104095,0.1315124999999999,0.2125274999999999,0.267225,0.19677,294.70677458,21824.0,0.15223179,0.235481339379142,0.1416932000731071,0.1439771811762475,294.70677458,0.0851228234183034,0.950851228234183,0.9702809053172804,-99.95771415558715,29.35835258968116,-0.2354813367128372,0.2354813367128372,1,1,-0.3424661860733207,-294.70677458,294.70677458,297.5237805991384,-297.5237805991384,297.5237805991384,0.7532153512594819,0.3295140096328548,6.600229111203992,406.6830837271667,620.3452286766332,0.7532153512594819,1.6511683578893248,0.3295140096328548,292.9768014251486,397.80323184928807,47.62339706817754,0.0067389696154578,0.3216690334397454,205.8900924571885,15.557138768355022,2.664252985409746,22.714850738679125,0.0067389696154578,0.3216690334397454,0.4120376687305074,0.2596369981765747,-74.58393096923828,0.2125856176573941,1.144450059158514,144.289742323922,0.4120446924481367,1,-99.95756287336845,29.35833587371635,78.54939754148766,14.499524044681433,19.956414986904782,2.192216408977484,190.8794594131166,29.56880459145711,-99.17674631921226,0.6547890901565552,488047,287.26232702,782369,27.94003076403515,-99.63205169399626,0.2189102917909622,335.022354150824,54.57512099947167,302.2811069,32.45660367773546,2023-01-22 17:09:55.536999936+00:00,2023-01-22 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA5,,,2023-01-22
33,33,0,0,LC08_028040_20230223,-99.95756287336845,29.35833587371635,2023-02-23 17:09:40.086999808,,,,,,,,,,,,,,,,,,-99.95771415558715,29.35835258968116,,,1,1,,,,,,,0.73062125036543,1.4044341990968434,21.28059773721956,,709.3502882385055,0.73062125036543,3.485571636069516,1.4044341990968434,315.7324399095004,,,,,,,,,,,,0.1545197367668151,-45.121829986572266,,,,,0,-99.95756287336845,29.35833587371635,,26.614871343777523,40.29279400151836,2.96915632309853,221.61077913921,29.70403154981324,-99.80281830157676,0.5763144493103027,225366,292.01337482,373045,28.59624307591184,-100.76030095110342,0.2004401236772537,413.24272717395854,83.3453925425125,308.98726214,,2023-02-23 17:09:40.086999808+00:00,2023-02-23 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA5,,,2023-02-23
34,34,0,0,LC08_028040_20230311,-99.95756287336845,29.35833587371635,2023-03-11 17:09:33.793999872,0.0431274999999999,0.0594624999999999,0.0919125,0.10063,0.21932,0.2518525,0.167455,309.29488394,21824.0,0.13956375,0.370964213158306,0.2154660276571314,0.2171290932373925,309.29488394,0.2431869341213434,0.9524318693412134,0.9708025168826004,-99.95771415558715,29.35835258968116,-0.3709641993045807,0.3709641993045807,1,1,-0.4093643819331207,-309.29488394,309.29488394,312.12907105256136,-312.12907105256136,312.12907105256136,0.7278926336933844,1.9373001888550951,28.55803957391867,494.205897116971,767.9336484966885,0.7278926336933844,3.561382944778439,1.9373001888550951,353.22287652416463,502.9727762263285,92.9900439747229,0.0101657149895269,0.3943012687929149,126.6483932542713,14.483810407832944,1.6233548018572748,18.53066337880953,0.0101657149895269,0.3943012687929149,0.4746801259597697,0.1365480720996856,-40.99726867675781,0.4234189074229643,3.1854738270461973,283.33433899733427,0.6910884696076726,0,-99.95756287336845,29.35833587371635,128.51627157655,26.981072000878,54.39741299641728,2.579938095098148,236.7857809290041,29.778454638874223,-99.96882437637038,0.6001724004745483,467586,300.24054896,699831,27.94003076403515,-99.63205169399626,0.2185542583465576,402.4570150481711,100.63896842085622,319.45323938,90.34003773503017,2023-03-11 17:09:33.793999872+00:00,2023-03-11 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA5,,,2023-03-11
35,35,1,1,LC08_028040_20230327,-99.95756287336845,29.35833587371635,2023-03-27 17:09:24.280000000,,,,,,,,,,,,,,,,,,-99.95771415558715,29.35835258968116,,,1,1,,,,,,,0.7344335412604739,2.045523327276828,30.03606146007152,,829.4307275385587,0.7344335412604739,2.7222815904209767,2.045523327276828,324.8864681198384,,,,,,,,,,,,0.1672694832086563,-49.21369171142578,,,,,1,-99.95756287336845,29.35833587371635,,22.480012284618944,75.1400345384735,3.394213083700248,190.1096938181068,29.359408154580294,-98.7597393046566,0.673407793045044,111242,294.21799772,190341,28.867721610234096,-100.65783191096278,0.2674222886562347,422.1296127385987,101.77030768509178,315.19780448,,2023-03-27 17:09:24.280000+00:00,2023-03-27 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA5,,,2023-03-27
36,36,0,0,LC08_028040_20230412,-99.95756287336845,29.35833587371635,2023-04-12 17:09:08.655000064,0.0402674999999999,0.0546225,0.0845425,0.08622,0.2441249999999999,0.2408525,0.1632199999999999,309.8007509,21824.0,0.140591975,0.4780002724424464,0.2920324277039191,0.2852519133613136,309.8007509,0.4141293094727284,0.9541412930947272,0.97136662672126,-99.95771415558715,29.35835258968116,-0.478000283241272,0.478000283241272,1,1,-0.4855439007507586,-309.8007509,309.8007509,312.5742783125661,-312.5742783125661,312.5742783125661,0.7585911246272125,1.3441831725096258,20.45773917612277,498.3398472434372,899.5343551257915,0.7585911246272125,2.6722683242485537,1.3441831725096258,354.4137702379578,612.8880093402906,110.97290042259996,0.0149075982416073,0.3776751052067774,239.2121981015493,13.70872680055305,2.8923548476396235,19.346427606973453,0.0149075982416073,0.3776751052067774,0.4815363180958951,0.2596969604492187,-78.28224182128906,0.3927583815718937,3.2550950909500926,262.7029108161413,0.5234010814749593,0,-99.95756287336845,29.35833587371635,173.32341839242997,22.175023648266343,50.30120517136364,2.375463150658909,298.40216382081013,29.51652463983748,-99.42615883653684,0.712234616279602,395158,301.43685596,734446,28.21466259934431,-100.31292846442784,0.2321315556764602,520.1506414492712,126.3296876208985,318.10995752,92.31449677934462,2023-04-12 17:09:08.655000064+00:00,2023-04-12 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA5,,,2023-04-12
37,37,1,1,LC08_028040_20230428,-99.95756287336845,29.35833587371635,2023-04-28 17:09:04.808000000,0.0477749999999999,0.0606725,0.0903725,0.0891075,0.253035,0.2378275,0.1611575,314.11771016,21824.0,0.145707525,0.47912054187948,0.3075248403305853,0.2919829482540069,314.11771016,0.4325578999452641,0.9543255789994526,0.9714274410698194,-99.95771415558715,29.35835258968116,-0.4791205525398254,0.4791205525398254,1,1,-0.4736719495060532,-314.11771016,314.11771016,316.86358858044235,-316.86358858044235,316.86358858044235,0.7427702551024988,2.1616498380532327,31.622021052383843,526.8043045357377,907.1985258125454,0.7427702551024988,3.6374029088565134,2.1616498380532327,357.5437441102386,589.4217100126486,119.2003581669275,0.0154823311540331,0.6180923947432316,242.99316554973976,9.808411613111309,2.1461727718615364,11.821313680577386,0.0154823311540331,0.6180923947432316,0.719052732023673,0.1406158357858657,-42.40986633300781,0.3411561121695722,2.942603041096796,227.22818629598137,0.4832366403696074,1,-99.95756287336845,29.35833587371635,168.99335457825384,27.341524897457475,59.428385917599314,3.8721423993556576,289.162934238056,29.324557319678053,-98.8077125236517,0.8503879904747009,461972,301.60092092,769552,28.79148560036814,-99.9045364477627,0.2401815354824066,492.8664174918169,132.85146733988265,324.26581154,83.45222224550513,2023-04-28 17:09:04.808000+00:00,2023-04-28 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA5,,,2023-04-28
38,38,0,0,LC08_028040_20230514,-99.95756287336845,29.35833587371635,2023-05-14 17:08:51.784000000,,,,,,,,,,,,,,,,,,-99.95771415558715,29.35835258968116,,,1,1,,,,,,,0.7489259789772327,1.9846843387352424,29.20517300213887,,927.1111101367457,0.7489259789772327,3.1976094889352,1.9846843387352424,321.4216851232866,,,,,,,,,,,,0.2629605233669281,-77.27424621582031,,,,,0,-99.95756287336845,29.35833587371635,,25.15745429729445,62.06775235071436,0.5353950327003123,224.05982759116685,29.432658239477146,-99.13877489237046,0.7366994619369507,85131,293.86252364,158730,28.14296593563914,-100.67952620029406,0.216402068734169,502.794021485318,116.80718599848385,311.81054666,,2023-05-14 17:08:51.784000+00:00,2023-05-14 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA5,,,2023-05-14
39,39,1,1,LC08_028040_20230530,-99.95756287336845,29.35833587371635,2023-05-30 17:08:53.599000064,0.037105,0.04915,0.0841025,0.0771175,0.2745125,0.2080449999999999,0.1287074999999999,312.35401184,21824.0,0.141396295,0.5613713278161704,0.3605803042176542,0.3476773951129011,312.35401184,0.5982076431991432,0.9559820764319914,0.9719740852225572,-99.95771415558715,29.35835258968116,-0.5613713264465332,0.5613713264465332,1,1,-0.5309593854133261,-312.35401184,312.35401184,315.1362536553388,-315.1362536553388,315.1362536553388,0.7448119264051929,2.220368335518534,32.423949601503594,515.9660923485874,924.2932844837449,0.7448119264051929,3.5640467468981383,2.220368335518534,370.52811529839823,631.8537832551699,116.05612540149936,0.0211724803032964,0.2983971894136463,424.2543897390712,13.912273233952606,5.211060901317808,24.48637031802033,0.0211724803032964,0.2983971894136463,0.4241190366970959,0.4838427305221557,-147.26531982421875,0.1372079682774264,1.2006007238754028,91.5432681145994,0.1774790302374149,1,-99.95756287336845,29.35833587371635,188.05608533737887,26.993815359389792,62.299080040152816,1.80754893615494,314.29286520005235,29.223406909895782,-99.07613969904592,0.816195011138916,412803,304.3660991,719466,28.35518023445345,-99.63051442425872,0.2841913104057312,560.8552344792821,129.79235587940963,316.75642159999995,34.049036529106424,2023-05-30 17:08:53.599000064+00:00,2023-05-30 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA5,,,2023-05-30
