,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw.1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,Date,Rn_daily_volk_measured,LE_closed,gridMET_ETo,Lat,Long,Elev_volk,Energy_balance,Land_cover_deets,Land_cover_volk,State,Name,Veg,LE_Daily_model,Landcover_wc,Elev_SRTM,Slope_SRTM,Canopy_height,clay_percent,silt_percent,sand_percent,Ksat,doy,R_LST,GR_LST,B_LST,NIR_LST,NDVI_LST,NDWI_LST,SWIR1_LST,SWIR2_LST
0,0,0,0,LC08_042035_20160901,-120.20253510545643,36.17762685852446,2016-09-01 18:34:18.308999936,0.0354549999999999,0.0490124999999999,0.0849825,0.08666,0.3020675,0.207,0.1274974999999999,309.8520212,21824.0,0.1505887474999999,0.5541349660108944,0.3702600754417311,0.3635661662320564,309.8520212,0.6504343536314176,0.956504343536314,0.9721464333669836,-120.2023736836818,36.177498194364816,-0.5541349649429321,0.5541349649429321,1,1,-0.560870688541532,-309.8520212,309.8520212,311.6933812622192,-311.6933812622192,311.6933812622192,0.7669574516108685,0.8593918522459227,14.080279122591383,499.9048373064771,855.8633411912923,0.7669574516108685,4.231747996680608,0.8593918522459227,318.63560951797706,531.8514598129394,91.43230540846828,0.0231500544644683,0.1655163904723485,101.37018763265104,23.28475450897844,2.0812753881442987,44.14465577087164,0.0231500544644683,0.1655163904723485,0.2432342204939196,0.1162552461028099,-34.15471649169922,0.5064633808818828,4.718449001305517,339.0489667718201,0.7698324729547187,0,-120.20253510545643,36.17762685852446,170.9645913949642,29.953445033315425,20.30820013195568,0.9928389812205,297.0454975382893,36.33125929201483,-118.7048979180354,0.852353036403656,477700,293.79074522,742446,35.35264241962835,-119.54334899067808,0.1275658011436462,313.5965046115183,100.45035012726912,327.8991668,2016-09-01,,,,36.177669,-120.202644999999,147.0,0.816041782368986,Almond,Orchards,CA,Almond_Med,CRO,133.81521367702447,10,147,2.296836077941741,3,9.906646728515623,22.34442138671875,63.369140625,0.6404833793640137,245,26.851776157192003,26.331999391629004,15.186622189064972,93.596225413831,171.69983923606895,-173.78691647642938,64.1393683884,39.505358072946976
1,1,1,2,LC08_043035_20160908,-120.20253510545643,36.17762685852446,2016-09-08 18:40:30.806999808,0.02737,0.0381225,0.0672999999999999,0.066475,0.2465999999999999,0.163275,0.1002724999999999,311.08934444,21824.0,0.1206713324999999,0.5753413718757485,0.3312262958280657,0.3323032930541462,311.08934444,0.5499308756781576,0.9554993087567816,0.971814771889738,-120.20256539851732,36.17765097368555,-0.5753413438796997,0.5753413438796997,1,1,-0.5712010194329405,-311.08934444,311.08934444,312.20279925481066,-312.20279925481066,312.20279925481066,0.7549607899524027,1.121182972589032,17.729756000141386,507.4041080294012,825.4876755372928,0.7549607899524027,4.658724091743992,1.121182972589032,337.1480981299227,540.6156444502835,88.44114546246519,0.0194199285944081,0.1160896054734578,125.74832074422632,24.07958328050306,2.6690714524031165,62.93986487454783,0.0194199285944081,0.1160896054734578,0.1910511457861463,0.1825446784496307,-54.3218879699707,0.4878512233246296,4.284573645523212,326.426178243592,0.7219031125689067,2,-120.20253510545643,36.17762685852446,165.46838879979651,31.639340110702896,24.066309798769765,0.7098538283517403,277.51304880099514,35.62513851504594,-121.02943992180148,0.7684716582298279,357842,297.5813294,595089,35.70562177123398,-121.08979597017876,0.1511517167091369,457.4489245378078,122.46644512569269,325.94405936,2016-09-08,,,,36.177669,-120.202644999999,147.0,0.816041782368986,Almond,Orchards,CA,Almond_Med,CRO,121.51050858703827,10,147,2.296836077941741,3,9.906646728515623,22.34442138671875,63.369140625,0.6404833793640137,252,20.679664171649,20.93631288081197,11.859503533413898,76.71463233890397,178.98257020603685,-177.69455067885318,50.793112713441,31.19370629035987
2,2,2,1,LC08_042035_20160917,-120.20253510545643,36.17762685852446,2016-09-17 18:34:21.069999872,0.0349325,0.0487924999999999,0.0834699999999999,0.0864674999999999,0.2850725,0.20128,0.12912,309.42135068,21824.0,0.144919375,0.5345454056090866,0.3452958107423238,0.3418173577804806,309.42135068,0.5795553415805824,0.9557955534158058,0.971912532627216,-120.2023736836818,36.177498194364816,-0.5345454216003418,0.5345454216003418,1,1,-0.5470264623483045,-309.42135068,309.42135068,311.0901467875908,-311.0901467875908,311.0901467875908,0.7631173730275966,0.78480086674243,13.040449824669096,496.7629242210213,808.9375383741811,0.7631173730275966,4.64662945370035,0.78480086674243,316.3607329715702,497.32007352752686,84.57842243898607,0.0204865552538019,0.1454622270444309,102.75232829904208,24.21562066021856,2.187669387189004,50.2306628346011,0.0204865552538019,0.1454622270444309,0.2205840262119119,0.1218837052583694,-35.72915267944336,0.462781277689803,3.978974956265945,309.9893227894987,0.7510492870587472,1,-120.20253510545643,36.17762685852446,147.86401015826883,31.593469475765108,16.88968045681914,0.884311627615893,267.12889476490835,36.33130691854582,-118.70155674952008,0.8234551548957825,499426,293.14132142,780157,35.738687772401555,-120.28383921085708,0.1020936518907547,324.77644364157777,97.80763857731554,324.64862978,2016-09-17,,,,36.177669,-120.202644999999,147.0,0.816041782368986,Almond,Orchards,CA,Almond_Med,CRO,112.8437297597022,10,147,2.296836077941741,3,9.906646728515623,22.34442138671875,63.369140625,0.6404833793640137,261,26.75489063992287,25.82740014125957,15.097441253053868,88.2075179917243,165.39976140335202,-169.26166683751455,62.28032946487039,39.9524847998016
3,3,3,3,LC08_043035_20160924,-120.20253510545643,36.17762685852446,2016-09-24 18:40:31.831000064,0.0254175,0.03375,0.0601774999999999,0.0590224999999999,0.247315,0.150295,0.0882549999999999,304.8275318,21824.0,0.1158490425,0.614657036765006,0.3491229859269835,0.3502736137163409,304.8275318,0.6065736148309459,0.9560657361483094,0.972001692928942,-120.20256539851732,36.17765097368555,-0.6146570444107056,0.6146570444107056,1,1,-0.6085920794816134,-304.8275318,304.8275318,305.75830106577587,-305.75830106577587,305.75830106577587,0.7564541015417492,0.8582062400940259,14.063751197089482,468.0449581833757,779.5470206325743,0.7564541015417492,3.4162756479210823,0.8582062400940259,344.8985955012878,550.9380161296438,71.96515639149884,0.0214836673448513,0.2753937072416745,93.566392681774,18.656203530712272,1.5063053389385317,26.53170312067793,0.0214836673448513,0.2753937072416745,0.3544044226756451,0.2341244220733642,-70.07917785644531,0.5723830555302591,4.030564792228715,385.4064670563709,0.8046519948271664,3,-120.20253510545643,36.17762685852446,140.53315681992697,26.27402100865518,25.12110639012028,1.665545560499866,245.92508545858595,37.04362997901274,-121.76112036700162,0.8561229109764099,380614,299.32451960000003,605211,36.3396971927619,-120.25325402836496,0.1297786384820938,419.1556096335053,97.95533339994634,320.18811368,2016-09-24,,,,36.177669,-120.202644999999,147.0,0.816041782368986,Almond,Orchards,CA,Almond_Med,CRO,114.30681750760634,10,147,2.296836077941741,3,9.906646728515623,22.34442138671875,63.369140625,0.6404833793640137,268,17.991682995665467,18.343758794894462,10.28792919825,75.38842102711699,187.36438742057865,-185.51562146140964,45.814053891881,26.90255381900897
4,4,4,0,LC08_042035_20161003,-120.20253510545643,36.17762685852446,2016-10-03 18:34:22.601999872,0.039855,0.0527524999999999,0.08556,0.08897,0.3006375,0.1997675,0.1268925,299.2903394,21824.0,0.15088088,0.5432839460225998,0.367781271203448,0.3569003746034065,299.2903394,0.6282207871408809,0.9562822078714088,0.9720731285975648,-120.2023736836818,36.177498194364816,-0.5432839393615723,0.5432839393615723,1,1,-0.5569106480492494,-299.2903394,299.2903394,300.7665083573981,-300.7665083573981,300.7665083573981,0.7561577983109962,0.7296687791287998,12.271885640011869,435.0507578128656,747.3873070465202,0.7561577983109962,2.33640302589563,0.7296687791287998,266.6580235724888,454.57041817417104,56.4508414075023,0.0222988561683909,0.2494138363850107,152.43621510349115,18.21733935722102,2.3419210450976067,29.2953437858194,0.0222988561683909,0.2494138363850107,0.341113332831385,0.1165277361869812,-32.705718994140625,0.363109055522022,1.8403653746112367,245.6833616631776,0.6171094716278384,0,-120.20253510545643,36.17762685852446,84.07546264841788,19.98701931629978,31.230432893703806,1.5022755273234156,143.25858681689746,36.33130691854582,-118.70155674952008,0.8434217572212219,341287,280.66896644,525582,35.738687772401555,-120.28383921085708,0.1032122746109962,310.1598934148183,73.50949297424705,313.34181962,2016-10-03,101.05676041666668,67.10307589229629,6.5,36.177669,-120.202644999999,147.0,0.816041782368986,Almond,Orchards,CA,Almond_Med,CRO,52.19276202397467,10,147,2.296836077941741,3,9.906646728515623,22.34442138671875,63.369140625,0.6404833793640137,277,26.627861496418,25.607281439064,15.788313629198468,89.9778994113675,162.59963659567515,-166.6779768701338,59.788482876089496,37.9776993923145
5,5,5,2,LC08_043035_20161010,-120.20253510545643,36.17762685852446,2016-10-10 18:40:36.213999872,0.0248674999999999,0.033255,0.0602599999999999,0.059105,0.250945,0.1507625,0.0905374999999999,304.14050978,21824.0,0.11691365,0.6187389130785357,0.3536449356179661,0.3552373310289488,304.14050978,0.6227480296453412,0.9562274802964532,0.9720550684978296,-120.20256539851732,36.17765097368555,-0.6187388896942139,0.6187388896942139,1,1,-0.612731157918414,-304.14050978,304.14050978,304.9245971796903,-304.9245971796903,304.9245971796903,0.7483743300341292,0.7981025911763712,13.225881384339978,463.9181431505668,713.0697789763195,0.7483743300341292,3.8748338630787056,0.7981025911763712,328.4920917348141,479.89721043783055,60.91925412001856,0.0220914151734245,0.1959672223854932,90.66528131940296,22.3298135572338,1.7396148337784467,37.28513367131283,0.0220914151734245,0.1959672223854932,0.272545639167435,0.1835789531469345,-54.23812484741211,0.4871950899097739,3.0683591184578387,328.31267499840897,0.7836036957261072,2,-120.20253510545643,36.17762685852446,109.94695787905266,28.42656459146547,20.59707898140045,1.181566670849678,203.5300120380496,36.18504892114414,-121.08655756391524,0.9249585270881652,237172,295.44848492,392225,36.04240872212767,-119.94569735022118,0.1194062754511833,348.60962798436736,81.6027308844328,320.79310322000003,2016-10-10,85.93420833333334,119.43798596468636,6.2000003,36.177669,-120.202644999999,147.0,0.816041782368986,Almond,Orchards,CA,Almond_Med,CRO,87.0186645994643,10,147,2.296836077941741,3,9.906646728515623,22.34442138671875,63.369140625,0.6404833793640137,284,17.9762248305469,18.32750711934277,10.1141926527339,76.32254022674209,188.18356844442891,-186.3563667273961,45.85298360570725,27.53612140420672
6,6,6,1,LC08_042035_20161019,-120.20253510545643,36.17762685852446,2016-10-19 18:34:27.484999936,0.0274524999999999,0.0380399999999999,0.0666674999999999,0.0655675,0.27113,0.1668775,0.1010424999999999,298.04618012000003,21824.0,0.1277331125,0.6105257686796011,0.3726023846552617,0.3685247655215893,298.04618012000003,0.6672549751214232,0.9566725497512142,0.9722019414179006,-120.2023736836818,36.177498194364816,-0.6105257868766785,0.6105257868766785,1,1,-0.6052812705837077,-298.04618012000003,298.04618012000003,299.4072379722383,-299.4072379722383,299.4072379722383,0.7500457908824334,0.602110927524483,10.493676244025526,428.03631059292974,678.5060492811716,0.7500457908824334,2.443577683717473,0.602110927524483,294.7932926596206,445.8227001017145,47.98467067087965,0.0238042577375595,0.3045261260743853,148.06664032260156,16.48100525521297,2.049459230006825,23.99355410331604,0.0238042577375595,0.3045261260743853,0.3973363302981094,0.1737378686666488,-49.96891403198242,0.3686652501254669,2.123093509269792,249.7713891082333,0.6278218034247948,1,-120.20253510545643,36.17762685852446,95.4623172984427,20.71352501021029,24.640547813829976,1.8210634770960388,200.11782141398044,36.33106785243372,-118.71826251342964,0.8806700706481934,450662,287.61096506,730125,35.13596296243776,-119.28935304036884,0.1060772538185119,312.47604362870146,63.28263560789272,311.30126168,2016-10-19,93.1062291666666,104.00361473542384,4.1,36.177669,-120.202644999999,147.0,0.816041782368986,Almond,Orchards,CA,Almond_Med,CRO,60.2109319228913,10,147,2.296836077941741,3,9.906646728515623,22.34442138671875,63.369140625,0.6404833793640137,293,19.5421429150181,19.86999371315007,11.337676691764772,80.8092608159356,181.96487321978185,-180.40177059565423,49.73720142297531,30.115331154775077
7,7,7,3,LC08_043035_20161026,-120.20253510545643,36.17762685852446,2016-10-26 18:40:38.882999808,0.0174149999999999,0.02429,0.0463725,0.0432374999999999,0.2146175,0.1179275,0.0664199999999999,298.82207066,21824.0,0.095304645,0.6646371022473873,0.3316516593226473,0.3392073681640947,298.82207066,0.5713486599020303,0.9557134865990202,0.9718854505776768,-120.20256539851732,36.17765097368555,-0.6646370887756348,0.6646370887756348,1,1,-0.6446415571477834,-298.82207066,298.82207066,299.5507207847593,-299.5507207847593,299.5507207847593,0.726923937698899,1.016644062560499,16.27244020404642,432.0773063619501,629.5468037645376,0.726923937698899,3.1978663768765707,1.016644062560499,301.87107109803503,425.9730166214073,40.97700788106168,0.0201882487093408,0.117866971422214,71.5555695466854,28.021822513960583,1.687294110577099,61.99076801308169,0.0201882487093408,0.117866971422214,0.1830143324129758,0.154788002371788,-44.67956161499024,0.462705718116628,2.52563060447652,313.4404391936601,0.8141394510015688,3,-120.20253510545643,36.17762685852446,87.56084628996284,25.158804599051187,31.79132405005236,0.7176953461689985,180.10063663671636,35.623452957965306,-121.16230622879192,0.8692911863327026,364257,288.65004314,526505,36.4476031552969,-120.1621096573008,0.1066123023629188,318.9937073606295,60.159175037999496,312.39502808,2016-10-26,86.06006250000002,100.48387711905,3.7,36.177669,-120.202644999999,147.0,0.816041782368986,Almond,Orchards,CA,Almond_Med,CRO,71.62688394295411,10,147,2.296836077941741,3,9.906646728515623,22.34442138671875,63.369140625,0.6404833793640137,300,12.92031928016172,13.85712647168085,7.2583880963314,64.13244574987255,198.6082351310264,-192.63312494038732,35.23933973775715,19.84776193323717
8,8,8,0,LC08_042035_20161104,-120.20253510545643,36.17762685852446,2016-11-04 18:34:27.502000128,,,,,,,,,,,,,,,,,,-120.2023736836818,36.177498194364816,,,1,1,,,,,,,0.7210676370613596,0.9507704127829352,15.354134184392402,,588.9444362063205,0.7210676370613596,2.778047943919572,0.9507704127829352,292.9105957859879,,,,,,,,,,,,0.2367278635501861,-67.78047943115234,,,,,0,-120.20253510545643,36.17762685852446,,22.81436774023011,34.22440620090541,0.5572102790090805,157.45188578315384,36.33106785243372,-118.71826251342964,0.8675707578659058,377696,286.32237152,634474,35.29779653145036,-119.55383525525144,0.1423813849687576,286.9441036007468,51.00794190695543,302.23667264,2016-11-04,71.86785833333336,67.85342266489332,2.7,36.177669,-120.202644999999,147.0,0.816041782368986,Almond,Orchards,CA,Almond_Med,CRO,,10,147,2.296836077941741,3,9.906646728515623,22.34442138671875,63.369140625,0.6404833793640137,309,,,,,,,,
9,9,9,2,LC08_043035_20161111,-120.20253510545643,36.17762685852446,2016-11-11 18:40:37.427000064,0.0218424999999999,0.0313025,0.0612774999999999,0.0577849999999999,0.245115,0.13,0.077035,290.7111092,21824.0,0.11175608,0.6184549356223178,0.3451036020061808,0.3499750902976711,290.7111092,0.605608415541585,0.9560560841554158,0.9719985077712872,-120.20256539851732,36.17765097368555,-0.6184549331665039,0.6184549331665039,1,1,-0.6000065275749245,-290.7111092,290.7111092,291.4869356230124,-291.4869356230124,291.4869356230124,0.7151839487504484,0.9313021705859248,15.08273880760722,387.1800228831989,557.8348952046179,0.7151839487504484,3.490560156875066,0.9313021705859248,321.32746734711066,415.5205113095959,30.20031905896821,0.0214476543794475,0.1776381211617189,-4.7572374154759744e-26,5.260877464040743e+27,-0.2056703364762455,41.13229769632123,0.0214476543794475,0.1776381211617189,2.674193507882052e-15,0.1493041217327118,-43.72587203979492,0.5644094178567112,2.0764773346257543,385.32019225062766,1.0,2,-120.20253510545643,36.17762685852446,59.066803611315805,26.63918021715996,26.680593621961112,1.0745296323863858,150.2881329928128,36.45810176223142,-119.88930163052886,0.8128902912139893,258473,292.8644618,432480,36.30175729156385,-120.58728658548254,0.000264977250481,237.4811394457623,64.72960744537252,311.16795890000003,2016-11-11,58.13991729166666,76.46961195366708,2.2,36.177669,-120.202644999999,147.0,0.816041782368986,Almond,Orchards,CA,Almond_Med,CRO,58.88889720998639,10,147,2.296836077941741,3,9.906646728515623,22.34442138671875,63.369140625,0.6404833793640137,316,16.798741445121973,17.81404999400297,9.099984495733,71.257653531558,179.7917203249786,-174.42856315854667,37.792444196000005,22.394930297222004
