,Unnamed: 0.4,Unnamed: 0.3,longitude_x,latitude_x,date_x,eto,etr,Date,Stn Name,Unnamed: 0.2,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Name_x,Unnamed: 0,Unnamed: 0.1,Unnamed: 0_x,id,longitude_y,latitude_y,date_y,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,Datetime_Local_x,Datetime_GMT,Unnamed: 0_y,TIMESTAMP_START,TIMESTAMP_END,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,H2O_1_5_3,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,H2O_1_6_3,Wind speed_y,WS_MAX_1_1_1,WD_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,NEE_PI,LE_inst_af,SLE,USTAR,H_inst_af,SH,FETCH_90,FETCH_MAX,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,WS_MAX_1_2_1,WS_MAX_1_3_1,WS_MAX_1_4_1,WS_MAX_1_5_1,WS_MAX_1_6_1,WD_1_2_1,WD_1_3_1,WD_1_4_1,WD_1_5_1,WD_1_6_1,Air temp,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,Relative humidity,VPD_PI,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SWIN_inst_af,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN_inst_af,LW_OUT_inst_af,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,SWC_1_1_1,SWC_1_2_1,SWC_1_3_1,SWC_1_4_1,SWC_1_5_1,SWC_1_6_1,SWC_1_7_1,SWC_1_8_1,SWC_2_1_1,SWC_2_2_1,SWC_2_3_1,SWC_2_4_1,SWC_2_5_1,SWC_2_6_1,SWC_2_7_1,SWC_2_8_1,SWC_3_1_1,SWC_3_2_1,SWC_3_3_1,SWC_3_4_1,SWC_3_5_1,SWC_3_6_1,SWC_3_7_1,SWC_3_8_1,SWC_4_1_1,SWC_4_2_1,SWC_4_3_1,SWC_4_4_1,SWC_4_5_1,SWC_4_6_1,SWC_4_7_1,SWC_4_8_1,SWC_5_1_1,SWC_5_2_1,SWC_5_3_1,SWC_5_4_1,SWC_5_5_1,SWC_5_6_1,SWC_5_7_1,SWC_5_8_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_inst_af,G_2_1_1,G_3_1_1,Rn_inst_af,P,THROUGHFALL_1_1_1,THROUGHFALL_2_1_1,THROUGHFALL_3_1_1,THROUGHFALL_4_1_1,THROUGHFALL_5_1_1,CH4_MIXING_RATIO_1_1_1,CH4_MIXING_RATIO_1_2_1,CH4_MIXING_RATIO_1_3_1,CH4_MIXING_RATIO_1_4_1,CH4_MIXING_RATIO_1_5_1,CH4_MIXING_RATIO_1_6_1,Name_y,Long,Lat,Elevation,State,Timezone,Veg,Clim,MAT (°C),MAP (mm),Datetime,Time,doy,Albedo,dec,dr,tao,Rext,Tao_sw_am,P_calc,es,ea,W_calc,Rso,gamma_dust,W_prata,zenith,Mopt,asa,bsa,Tao_sa,Tao_ding,Tao_sebal_insitu,Datetime_Local_y,Name,cos_zenith,Rext_model,P_model,Elev_SRTM,RS_Rso,f,Rns_model,eps_dash,Rnl_model,Rn_fao_model,psychro,del,WS_2,ETo_model_hourly,ET_ETo_model,LWin_angstrom,R_LST,GR_LST,B_LST,NIR_LST,NDVI_LST,NDWI_LST,SWIR1_LST,SWIR2_LST,Landcover_wc
0,0,0,-84.2844315325141,35.96405239972504,2021-03-06 06:00:00,82.24400270462037,116.27599729537964,2021-03-06,US-xRN,0,18.15504976583957,20.240760746049872,93.31795015125545,104.03861882424437,-1.3420444444444446,99.37916666666666,US-xRN,89,0,0,LC08_019035_20210306,-84.28267981771008,35.96418714701766,2021-03-06 16:11:54.368999936,0.0445299999999999,0.0489574999999999,0.0605899999999999,0.0751649999999999,0.1824425,0.258865,0.16982,289.33706516,21824.0,0.119969285,0.4164377978125638,0.2118013703836423,0.2124005504169376,289.33706516,0.2322528871278149,0.952322528871278,0.9707664345275218,-84.28251937279403,35.96419128682559,-0.4164378046989441,0.4164378046989441,1,1,-0.5013835598119595,-289.33706516,289.33706516,293.2154724550445,-293.2154724550445,293.2154724550445,0.7677751154415513,0.4116119267546353,7.7016621541883055,378.4281243322301,726.1662463017145,0.7677751154415513,1.0491379176058624,0.4116119267546353,268.5219170073242,516.3399476713123,47.136704367139984,0.0098991250289969,0.2378413476618974,456.53416601532825,14.989493448055695,5.539221179282464,30.72074790051125,0.0098991250289969,0.2378413476618974,0.3506008165007777,0.473346471786499,-133.2532958984375,0.018588280785136,0.1202586217494233,12.66907728884405,0.0270012568532716,0,-84.28267981771008,35.96418714701766,126.48142847893926,7.673390766532671,39.23334767024107,1.560393736012278,222.33985985876265,35.76784078934104,-83.20911484115386,0.7783166170120239,485365,281.51321738,732306,36.01418081552037,-84.25364714290606,0.2647304534912109,491.8616297544065,51.226617609042414,292.74141308000003,2021-03-06 16:11:54.368999936+00:00,2021-03-06 16:00:00+00:00,73222.0,202103061100.0,202103061130.0,422.646580190755,3.24024684530278,422.555388838502,3.13584855816166,424.063274450382,3.24843355402872,424.009636930967,4.26135424471857,423.416092174603,2.76766919204394,423.092566185321,3.78986185550778,423.388270582555,2.83423353368413,422.808022606058,3.76472154640436,423.343553944444,2.70128431572548,422.914289419448,3.75698777436678,,,423.07934836787,3.951037369202,,,3.17756327718631,9.6266727642,35.9519946203324,6.66650496136009,0.708802914141292,0.280416779205899,-0.727374685614585,-0.446957906408686,64.3897234393804,-40.3093499138679,0.776011067301384,434.732876478122,,380.0,160.0,1.20854888468543,2.46,2.03,1.15,1.13,0.87,8.35,7.45,4.05,3.48,2.51,,,,,,7.0394,6.512,7.2338,7.4183,7.8454,,,98.36409,28.64,7.2001,18.33,22.27,24.27,26.99,14.81,97.6,753.68,744.0,746.1,93.44,236.6,384.4,312.9,404.6,1503.36,1553.43,1521.76,1364.13,924.68,883.72,92.83,404.9,621.6,589.39,32.92,19.13,13.02,,,,,,,,3.2,,33.13,,,,,6.04,,,,,32.61,30.31,24.38,,38.81,26.82,,,,,13.1,22.24,,,,,,,10.526,9.804,9.04,9.025,9.247,9.262,9.416,9.842,10.227,10.204,9.344,8.827,8.692,9.038,9.392,9.595,10.063,10.284,9.233,8.689,8.71,8.956,9.585,9.779,10.035,10.226,10.632,10.239,10.068,9.479,9.47,9.847,9.997,10.106,10.296,10.476,11.065,9.93,9.283,9.347,9.579,9.893,10.077,10.343,10.619,,,,512.44,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,US-xRN,-84.2826,35.9641,334.0,TN,EST,DBF,Cfa,14.4,1340.32,2021-03-06 11:00:00,11:00:00,65,0.1239783462477444,-0.0538458003670638,0.9916851654600644,-0.2616666666666666,1041.524272781133,0.7236317191028913,102.30024992345145,1.004572134514655,0.2877094593249972,3.2855312661109006,788.474559963567,0.1,0.010268025531996,0.7492875465262162,1.3346011216069396,-0.1242125481285123,-0.0684546470331935,0.8060800717247373,0.7060800717247373,0.7986048337459455,2021-03-06 11:00:00-05:00,US-xRN,0.7492866195069703,1041.522984206339,97.20775791263166,352.0000000000017,0.9209761267824144,0.8933177711562595,2.012932834748353,0.2501802150726754,-0.2835451467432993,1.7293876880050534,0.064672916488812,0.0716418365590452,1.1973704174720412,217.6244803559815,4.787860378135516,261.61646659057726,21.74802050275137,17.53093277804437,14.165219367570671,52.7873775104533,120.49089024078069,-145.0688477154657,74.89923937264341,49.1352204054712,10
1,1,1,-84.2844315325141,35.96405239972504,2021-03-22 06:00:00,113.44,155.98,2021-03-22,US-xRN,1,20.458617190680773,22.965199655740623,81.90314558436712,91.93788970424512,1.660431818181818,113.03916666666667,US-xRN,90,1,1,LC08_019035_20210322,-84.28267981771008,35.96418714701766,2021-03-22 16:11:46.762000128,0.04629,0.0558874999999999,0.0743125,0.0886124999999999,0.2054599999999999,0.2609825,0.1733124999999999,290.82390386,21824.0,0.1322211949999999,0.3973424920725332,0.2216414718370838,0.2207244930406228,290.82390386,0.2515741824663886,0.9525157418246638,0.9708301948021392,-84.28251937279403,35.96419128682559,-0.3973425030708313,0.3973425030708313,1,1,-0.4687647999714053,-290.82390386,290.82390386,294.51259204769565,-294.51259204769565,294.51259204769565,0.7554634404609366,0.9497817750291984,15.025661959961504,386.3452883513228,785.098039132967,0.7554634404609366,1.8713806884343,0.9497817750291984,289.7974931526422,570.9828240245434,56.86201079732649,0.0103732142401457,0.1054410553822102,338.0565733907758,17.76487493720477,4.896667607054866,69.29619639478464,0.0103732142401457,0.1054410553822102,0.1911308379062699,0.6148015260696411,-176.17013549804688,0.2586472104808572,1.6674471681160377,176.06423983644123,0.342456938732471,1,-84.28267981771008,35.96418714701766,138.10144657586343,16.45141070007898,50.75299648538311,0.6884975197102196,241.815427481899,35.630419703642055,-83.24076868934843,0.7000717520713806,375020,286.54796084,583068,36.51351633982288,-83.14136140230946,0.3868988454341888,539.1549824784447,57.69565340274808,297.32155988,2021-03-22 16:11:46.762000128+00:00,2021-03-22 16:00:00+00:00,73992.0,202103221200.0,202103221230.0,423.712511509012,8.00110926815836,,,427.018785350943,6.9880851967276,,,426.112751916409,6.97707963030049,,,425.374128836364,6.94164837444627,,,,,,,,,,,,,2.28093261142114,8.65135001444436,14.9804093749307,16.9035119942083,0.729525578303779,1.5625710966008,,,49.1205007287369,,0.481741868630901,366.289565814637,,360.0,160.0,1.18522471640837,1.82,1.63,1.07,1.07,0.88,5.61,5.18,3.26,2.74,2.39,,,,,,16.9484,16.666,17.1763,17.3668,17.7745,,20.2386,98.15063,35.16,12.5752,28.21,31.81,34.48,40.04,27.22,241.3,843.87,829.8,834.14,97.9,306.3,440.7,376.7,476.6,1749.24,1752.4,1700.01,1307.87,1243.73,1051.04,102.65,877.35,1008.35,908.11,33.17,,13.07,20.83,,,,,19.28,,3.24,,,,,,14.67,,,,25.1,,32.35,29.49,24.15,,,27.07,,,,,,22.47,29.51,,,,,,16.991,15.591,13.399,12.266,11.402,10.998,10.756,10.814,10.915,17.504,15.673,13.44,12.195,11.169,11.054,10.863,10.966,10.904,16.479,14.838,13.151,12.293,11.577,11.336,11.298,11.21,11.363,17.528,16.084,13.519,12.56,11.774,11.518,11.277,11.175,11.171,18.956,16.547,13.745,12.573,11.484,11.427,11.297,11.221,11.259,,,,611.57,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,US-xRN,-84.2826,35.9641,334.0,TN,EST,DBF,Cfa,14.4,1340.32,2021-03-22 12:00:00,12:00:00,81,0.1160131299844762,0.0010283755405575,0.996028791182174,0.0,1116.3584976137695,0.7559130886751726,102.30024992345145,1.931402053921745,0.6790809621588856,8.704620086593886,845.1271074456502,0.1,0.0234078352146606,0.8101752141373171,1.2343009049774625,-0.1244845421889434,-0.0687805143133235,0.8110866450687343,0.7110866450687343,0.7795400107417234,2021-03-22 12:00:00-04:00,US-xRN,0.8101743229953537,1116.3572696893823,97.20775791263164,352.0000000000017,0.9289703669615832,0.9041099953981374,2.1762917644765847,0.2035605526595322,-0.2640874429881084,1.9122043214884763,0.064672916488812,0.1191014823768852,0.5272290411477583,305.34723522659374,65.40988442952307,301.4094418790912,25.770633180794217,21.611851355596247,16.25342092697572,59.752679287075566,115.5566947139952,-136.32800911983608,75.89994948914244,50.40341783773621,10
