,Unnamed: 0.4,Unnamed: 0.3,longitude_x,latitude_x,date_x,eto,etr,Date,Stn Name,Unnamed: 0.2,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Name_x,Unnamed: 0,Unnamed: 0.1,Unnamed: 0_x,id,longitude_y,latitude_y,date_y,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,Relative humidity,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,Datetime_Local_x,Datetime_GMT,Unnamed: 0_y,TIMESTAMP_START,TIMESTAMP_END,Rn_inst_af,G_inst_af,LE_inst_af,H_inst_af,FC,USTAR,CO2,H2O,T_SONIC,PA,Air temp,RH_1_2_1,Wind speed_y,WD_1_2_1,TA_1_1_1,RH_1_1_1,WS_1_1_1,WD_1_1_1,P,SWIN_inst_af,SW_OUT,LW_IN_inst_af,LW_OUT_inst_af,T_CANOPY_1_1_1,T_CANOPY_2_1_1,PPFD_IN_PI_F,PPFD_OUT,PPFD_IN,SWC_1_1_1,SWC_1_2_1,SWC_1_3_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,SWC_PI_2_1_A,SWC_PI_2_2_A,SWC_PI_2_3_A,SWC_PI_2_4_A,SWC_PI_2_5_A,SWC_PI_2_6_A,TS_PI_2_1_A,TS_PI_2_2_A,TS_PI_2_3_A,TS_PI_2_4_A,TS_PI_2_5_A,TS_PI_2_6_A,Name_y,Long,Lat,Elevation,State,Timezone,Veg,Clim,MAT (°C),MAP (mm),Datetime,Time,doy,Albedo,dec,dr,tao,Rext,Tao_sw_am,P_calc,es,ea,W_calc,Rso,gamma_dust,W_prata,zenith,Mopt,asa,bsa,Tao_sa,Tao_ding,Tao_sebal_insitu,Datetime_Local_y,Name,cos_zenith,Rext_model,P_model,Elev_SRTM,RS_Rso,f,Rns_model,eps_dash,Rnl_model,Rn_fao_model,psychro,del,WS_2,ETo_model_hourly,ET_ETo_model,LWin_angstrom,R_LST,GR_LST,B_LST,NIR_LST,NDVI_LST,NDWI_LST,SWIR1_LST,SWIR2_LST,Landcover_wc
0,0,0,-109.94031604696764,31.7329874115221,2015-02-18 06:00:00,107.05424257278442,154.5113505744934,2015-02-18,US-Wkg,0,14.375820440002364,16.552700760946596,41.05277739910652,47.26925621596383,0.6972659656104172,55.859791666666666,US-Wkg,2,0,0,LC08_035038_20150218,-109.94179826718644,31.736625588422783,2015-02-18 17:51:51.750999808,0.05608,0.0712875,0.0983749999999999,0.1281574999999999,0.1853024999999999,0.2526775,0.1960275,298.8630869,21824.0,0.140216765,0.1823039622280355,0.1006363627558284,0.1053739581540579,298.8630869,0.0100550975601236,0.9501005509756012,0.9700331818219484,-109.94179760926,31.73671413221836,-0.1823039650917053,0.1823039650917053,1,1,-0.3064307179808057,-298.8630869,298.8630869,309.45191038256,-309.45191038256,309.45191038256,0.7749256949399608,0.4469086655335049,7.386619550570494,429.7755852289805,701.4468245049585,0.7749256949399608,1.6346801653905263,0.4469086655335049,286.355955240818,445.38358557381576,78.13104772732403,0.0054246692173541,0.1670477415442593,364.1941069732338,17.103167021602804,5.37134078357748,43.73997525673282,0.0054246692173541,0.1670477415442593,0.2590911287163718,0.2320571541786193,-66.4391860961914,0.0045586019570635,0.0321135402290726,3.058430873257919,0.0083278685865373,0,-109.94179826718644,31.736625588422783,107.7978444144848,14.344352826648908,27.339211363510863,1.1624357648530286,226.0552983912816,32.126218640867314,-110.53713799568716,0.6549097895622253,464722,286.30528142000003,877290,32.46239761305165,-109.32918240471906,0.1147298887372016,368.0988278162504,74.23035320118963,303.57653648,2015-02-18 17:51:51.750999808+00:00,2015-02-18 18:00:00+00:00,195190.0,201502181100.0,201502181130.0,474.0,129.2801914,65.52830855,228.8443421,-0.9203449578,0.2120948,399.5141295,5.464433017,16.07639,85.13749,16.78,19.28446977,1.598,319.0,16.49,19.19194565,1.446728493,324.3,0.0,783.5,124.5,269.8,454.8,24.51,,1525.695121,195.324332,1525.695121,14.9984051,20.0,26.96998405,11.59888357,11.59904306,12.60015949,,,,,,,,,,,,,US-Wkg,-109.9419,31.7365,1531.0,AZ,MST,GRA,Bsk,15.64,407.0,2015-02-18 11:00:00,11:00:00,49,0.1589023611997447,-0.1046650689083966,0.9879676959766146,-0.2616666666666666,1067.520336528347,0.7339438633534594,102.60635272692068,1.9108782257871115,0.3685027337934279,4.0506695927206815,833.2622513603164,0.1,0.0127096203970969,0.7622424504280557,1.3119185364688437,-0.1242630891422199,-0.068515198585848,0.8072277372778385,0.7072277372778385,0.7950192115213817,2015-02-18 11:00:00-07:00,US-Wkg,0.762241149152895,1067.5185140928518,84.49504592461224,1528.0000000000025,0.8418079942537098,0.7864407922425084,1.944410597527745,0.2464082811117527,-0.270065291156451,1.674345306371294,0.0562150713702522,0.1057865294813807,0.9136297020129236,276.4628670974876,1.1843109493702475,281.8160682577485,38.30154605938672,29.400656173787468,21.30520230738375,55.380077160287215,54.48392490557168,-91.58083029672692,75.51597764017474,58.58538376728975,30
1,1,1,-109.94031604696764,31.7329874115221,2015-03-06 06:00:00,149.53200925827025,225.23509046554565,2015-03-06,US-Wkg,1,27.08598982627772,29.788614217502083,55.67725438771075,61.23269861218751,1.2519550962916668,85.705,US-Wkg,3,0,0,LC08_035038_20150306,-109.94179826718644,31.736625588422783,2015-03-06 17:51:45.305999872,0.058885,0.077365,0.108495,0.139075,0.203535,0.269755,0.2081275,294.25217792,21824.0,0.15216854,0.1881439537666735,0.1105472655586787,0.1147505963613059,294.25217792,0.0278229062463581,0.9502782290624636,0.970091815590613,-109.94179760926,31.73671413221836,-0.1881439536809921,0.1881439536809921,1,1,-0.3045860974906259,-294.25217792,294.25217792,304.7383961101103,-304.7383961101103,304.7383961101103,0.7860151968420315,0.453546379413127,7.465139102043528,403.9360203942807,782.6670767761326,0.7860151968420315,1.372893868018004,0.453546379413127,275.8628126940374,521.7801751138398,81.09238813949223,0.0057181974838751,0.6378812579093835,370.8245940533091,9.361174328488026,2.9661820071657417,11.454583421664,0.0057181974838751,0.6378812579093835,0.7447901018044121,0.1431098729372024,-40.64488983154297,0.1036537432018507,0.7551275830431237,69.86319292103849,0.1585321739926167,0,-109.94179826718644,31.736625588422783,133.76888811696915,11.676168178830077,33.03579322325149,4.416581508698426,262.91451799659103,31.856196077307075,-109.32435754306611,0.6180440187454224,478243,284.01179,851512,32.50642892445331,-109.54072115021546,0.1284018903970718,439.2736177392622,80.39506594768926,301.68978944,2015-03-06 17:51:45.305999872+00:00,2015-03-06 18:00:00+00:00,195958.0,201503061100.0,201503061130.0,559.2,116.5526682,73.31741667,273.4057683,-0.8914173683,0.6669936,401.7995552,6.227609584,12.11839,85.05133,13.01,29.13491564,10.99,115.2,12.29,29.89532457,12.13566718,114.5,0.0,881.0,158.4,243.0,405.9,18.01,,1664.909742,223.3486023,1664.909742,16.0,21.0,26.1699681,10.09872408,9.699202552,11.5,,,,,,,,,,,,,US-Wkg,-109.9419,31.7365,1531.0,AZ,MST,GRA,Bsk,15.64,407.0,2015-03-06 11:00:00,11:00:00,65,0.1797956867196367,-0.0538458003670638,0.9916851654600644,-0.2616666666666666,1101.1467504775153,0.8000750123613878,102.60635272692068,1.498750930705772,0.4366598193148415,4.838979283678473,859.5097932413556,0.1,0.0152587559602628,0.7921808147854805,1.2623380689556287,-0.1243158562483774,-0.0685784171478145,0.8098671938867377,0.7098671938867377,0.7945942369277998,2015-03-06 11:00:00-07:00,US-Wkg,0.7921796034314379,1101.1450666718197,84.49504592461224,1528.0000000000025,0.9105970437225196,0.8793060090254018,2.16955313682344,0.24571580706981,-0.2900833841881107,1.879469752635329,0.0562150713702522,0.0907597648246261,3.4645911588152822,274.27222990474775,38.0891044430897,273.2334138763007,40.923121644224,31.9248900434304,22.7648197447808,59.8906170329472,55.36176815832347,-89.62512255077012,79.3759962548096,61.2419701600448,30
2,2,2,-109.94031604696764,31.7329874115221,2015-03-22 06:00:00,144.15828020095825,199.17727684021,2015-03-22,US-Wkg,2,47.61702693557535,49.78527155079166,62.85284381687318,65.71485240765209,9.585470586518747,114.9095,US-Wkg,4,1,1,LC08_035038_20150322,-109.94179826718644,31.736625588422783,2015-03-22 17:51:35.920000000,0.0533024999999999,0.0685374999999999,0.0971099999999999,0.119825,0.1916275,0.2579025,0.20095,304.22596028,21824.0,0.140407065,0.2305407726699897,0.1285358433349414,0.1327295805977552,304.22596028,0.0627163979590506,0.9506271639795904,0.9702069641132648,-109.94179760926,31.73671413221836,-0.2305407673120498,0.2305407673120498,1,1,-0.3273475042209621,-304.22596028,304.22596028,314.6119245541625,-314.6119245541625,314.6119245541625,0.7910652743880158,0.5433030201750964,8.52689790969454,461.7196538185858,854.7531313049024,0.7910652743880158,2.0459340698517545,0.5433030201750964,301.9082189183729,560.0222529527376,112.04888270634056,0.0063261733161634,0.1799678816098902,217.29743265206096,19.35735141809048,3.7282317792006254,40.599822682123865,0.0063261733161634,0.1799678816098902,0.2637351620254347,0.1556981801986694,-45.25627136230469,0.3455663409431606,3.000302429545028,230.6759375943361,0.5149322547174139,1,-109.94179826718644,31.736625588422783,162.05952276454636,17.86033947413955,26.55525552758713,1.2340330300824394,290.02000271169254,31.856196077307075,-109.32435754306611,0.6176822185516357,463874,290.66667494,880086,32.439220536287976,-108.83761294976156,0.1315396130084991,445.03186189901936,112.80907812627196,311.99853776,2015-03-22 17:51:35.920000+00:00,2015-03-22 18:00:00+00:00,196728.0,201503221200.0,201503221230.0,635.8,195.3413582,128.654706,219.8132816,-4.113070018,0.2278654,401.426701,9.071077351,19.44371,85.11405,20.53,24.586691,2.229,282.4,19.98,24.12169143,1.762680259,286.8,0.0,976.0,142.2,288.8,487.0,30.67,,1875.350448,212.839501,1875.350448,17.0,21.0,26.03,19.30143541,16.30127592,14.8,,,,,,,,,,,,,US-Wkg,-109.9419,31.7365,1531.0,AZ,MST,GRA,Bsk,15.64,407.0,2015-03-22 12:00:00,12:00:00,81,0.1456967213114754,0.0010283755405575,0.996028791182174,0.0,1172.8380063575926,0.8321694852225162,102.60635272692068,2.416106156350767,0.5940405548939399,7.169142222611356,915.469197398721,0.1,0.0202267886170431,0.8511641063155072,1.1748615720284177,-0.1244186945243727,-0.0687016243577026,0.8145384925683457,0.7145384925683457,0.7910046424156874,2015-03-22 12:00:00-06:00,US-Wkg,0.8511629563526297,1172.836421798095,84.49504592461223,1528.0000000000025,0.9336776526546808,0.9104648310838191,2.369375679977189,0.2368072715961445,-0.3154438426054811,2.0539318373717084,0.0562150713702522,0.1287766864223333,0.9643893553943692,359.64091314806416,92.46402517516812,304.43675018355503,36.453875690551,29.54338300279077,20.85088675269047,58.2980602035557,70.1364879492208,-99.58760881688356,78.4606357211127,61.13420671826599,30
3,3,3,-109.94031604696764,31.7329874115221,2015-04-07 06:00:00,197.45992404937743,288.23482677459714,2015-04-07,US-Wkg,3,42.30802873812714,44.47347675730212,76.2162915860546,80.1172631644149,3.7682459049999992,120.525,US-Wkg,5,0,0,LC08_035038_20150407,-109.94179826718644,31.736625588422783,2015-04-07 17:51:25.528000000,0.0571249999999999,0.0710124999999999,0.1025275,0.1262875,0.2183025,0.2565275,0.198365,309.75289862,21824.0,0.1503651725,0.2670274819350532,0.1593682425674195,0.1634195290022378,309.75289862,0.1249652479159715,0.9512496524791596,0.9704123853181228,-109.94179760926,31.73671413221836,-0.2670274674892425,0.2670274674892425,1,1,-0.3608608920612162,-309.75289862,309.75289862,320.0386888037064,-320.0386888037064,320.0386888037064,0.808774059756727,0.3425574980758865,6.15221761444392,496.52267505819134,929.699363616094,0.808774059756727,2.3237111373229995,0.3425574980758865,326.33442904828127,603.8077955987909,138.39422101905163,0.0075170444239428,0.6198206445353749,408.13583966173775,9.428750976579686,3.4917870699211093,11.788352237470514,0.0075170444239428,0.6198206445353749,0.7344238188736285,0.1518113911151886,-45.09373092651367,0.0862654091640544,0.8179756895533111,57.2777349180015,0.1230684665132991,0,-109.94179826718644,31.736625588422783,183.8787379570002,19.89906483961049,14.741827956745318,4.179339187995996,318.09107511189194,32.030492930954495,-109.77641233715948,0.9278526306152344,470573,297.03786422,837125,32.43916572047678,-108.8344238231288,0.1353028118610382,494.48052456126914,141.95946136568855,317.69979512,2015-04-07 17:51:25.528000+00:00,2015-04-07 18:00:00+00:00,197496.0,201504071200.0,201504071230.0,677.0,143.2042436,126.7352967,337.3845446,-4.847647542,0.6507279,399.2759518,6.941681314,21.53411,84.5937,22.49,16.93946682,9.01,244.3,21.73,16.44317451,9.205267989,242.1,0.0,1057.0,168.1,282.1,494.3,32.16,,1971.667541,218.6376259,1971.667541,10.0,14.0,19.44998405,22.80111643,20.00111643,18.69984051,,,,,,,,,,,,,US-Wkg,-109.9419,31.7365,1531.0,AZ,MST,GRA,Bsk,15.64,407.0,2015-04-07 12:00:00,12:00:00,97,0.1590350047303689,0.0558251086852097,1.0006714724253958,0.0,1199.4825744265909,0.8812133019150327,102.60635272692068,2.7239331445897057,0.4614197512267558,5.158402552173333,936.2670035701948,0.1,0.0156069592838408,0.8786349335702257,1.1381291157370923,-0.1243230640571755,-0.0685870525902392,0.8167812355089045,0.7167812355089045,0.8040482496971795,2015-04-07 12:00:00-06:00,US-Wkg,0.8786338874642798,1199.4811463182775,84.4950459246122,1528.0000000000025,0.9929852916646033,0.9905301437472146,2.5771266359438125,0.2580602235645753,-0.3845743302750424,2.1925523056687704,0.0562150713702521,0.1439512111507508,3.244231380802828,419.3756804748695,26.96879602990401,319.5443750675149,39.11791918447325,31.758190313262048,21.99632771325272,67.61983215099255,82.71253654058242,-111.77770731456066,79.46013670074205,61.44413373475631,30
4,4,4,-109.94031604696764,31.7329874115221,2015-05-09 06:00:00,166.2498762512207,226.94142192840576,2015-05-09,US-Wkg,4,21.55949511926593,21.47865044573617,119.95951426869162,119.5096851927234,1.3040126497916675,148.586875,US-Wkg,7,0,0,LC08_035038_20150509,-109.94179826718644,31.736625588422783,2015-05-09 17:51:07.492000000,0.05608,0.0717824999999999,0.1050575,0.1334099999999999,0.221135,0.2711025,0.212775,310.52537114,21824.0,0.1549369649999999,0.2474298043971853,0.1478617978882184,0.1539854542475821,310.52537114,0.1054519105487764,0.9510545191054878,0.970347991304811,-109.94179760926,31.73671413221836,-0.2474298030138015,0.2474298030138015,1,1,-0.3558558213324953,-310.52537114,310.52537114,320.68498634054345,-320.68498634054345,320.68498634054345,0.81241703129035,0.4159031444581491,7.019845740765472,501.3913422478516,995.3287478613634,0.81241703129035,1.597690019231521,0.4159031444581491,314.30078646933407,638.641373572691,149.61434411504715,0.0071288756693142,0.3394740064017746,399.4562239708006,13.537519136401547,4.891345882177127,21.52348616992905,0.0071288756693142,0.3394740064017746,0.4513621017564939,0.1861071735620498,-54.79042816162109,0.1349878446324425,1.42617147478037,89.57080548684326,0.1831612571317006,0,-109.94179826718644,31.736625588422783,215.27753162643265,13.99117919821752,26.03152923607772,2.300923427465216,358.1916777068432,31.429164341845496,-110.32973360836652,0.6047735214233398,468890,294.40257080000003,767004,31.46548028107162,-109.7288791336756,0.1553445756435394,476.9544859923319,144.7219851019777,317.34090302,2015-05-09 17:51:07.492000+00:00,2015-05-09 18:00:00+00:00,199032.0,201505091200.0,201505091230.0,694.6,161.7555067,49.86489137,350.7729615,-1.783992468,0.2302826,401.3950502,6.426832197,14.26697,84.49173,15.5,24.9840765,3.948,291.5,14.33,26.42940148,3.5748311,293.9,0.0,1109.0,169.2,258.1,503.3,33.42,,2012.8784,227.696,2012.8784,,,14.04,,,,,,,,,,,,,,,,US-Wkg,-109.9419,31.7365,1531.0,AZ,MST,GRA,Bsk,15.64,407.0,2015-05-09 12:00:00,12:00:00,129,0.1525698827772768,0.1489967568987955,1.0094593239115792,0.0,1233.1724992582065,0.8993064641541225,102.60635272692068,1.761022898120093,0.4399753080488411,4.880730459579249,962.5642229004096,0.1,0.0152419908559842,0.9192485722627904,1.0878450401488629,-0.1243155092107188,-0.0685780013732284,0.8196173058313815,0.7196173058313815,0.8102345657371525,2015-05-09 12:00:00-06:00,US-Wkg,0.919247709783694,1233.1713422419923,84.49504592461224,1528.0000000000025,0.0,-0.35,2.7590512890716994,0.2497132256009789,0.1212053177906171,2.8802566068623165,0.0562150713702522,0.1036835808319435,1.7898693407467374,438.2727992025989,33.97686407872686,313.1902558974143,41.42718976378737,32.62301917854055,22.29028745385702,68.6680279470439,76.83323184153356,-110.50226099160264,84.18420442948185,66.0720358443135,30
5,5,5,-109.94031604696764,31.7329874115221,2015-05-25 06:00:00,189.39630128860475,253.60116233825684,2015-05-25,US-Wkg,5,20.262801845104896,20.29563150257522,121.12879682716472,121.32504890227392,9.187095217125,152.96375,US-Wkg,8,1,1,LC08_035038_20150525,-109.94179826718644,31.736625588422783,2015-05-25 17:51:06.855000064,0.0641649999999999,0.0785199999999999,0.1116025,0.14375,0.22977,0.28653,0.2227025,316.3462592,21824.0,0.1640695225,0.2302955665024631,0.1430452915782542,0.1477127026284458,316.3462592,0.0926666010393773,0.9509266660103938,0.97030579978343,-109.94179760926,31.73671413221836,-0.2302955687046051,0.2302955687046051,1,1,-0.346154127822247,-316.3462592,316.3462592,326.51933335640587,-326.51933335640587,326.51933335640587,0.8119390458490274,0.4532631951267569,7.461789228344051,539.9840080820304,1003.6129613414744,0.8119390458490274,2.380070721171331,0.4532631951267569,326.88541366148337,609.8107104978803,162.7354823976108,0.0068819405423831,0.1284951646706443,271.43089870706336,18.978571399875538,4.778254907189485,56.863338792298265,0.0068819405423831,0.1284951646706443,0.2108903215989145,0.1634599864482879,-48.5945930480957,0.266240385670321,3.1179071271348926,175.6443293932062,0.3928742152401538,1,-109.94179826718644,31.736625588422783,218.1517022279396,20.286477450986112,19.04410617276479,0.8739260959590286,363.7821517903525,31.855859376854387,-109.29899932436412,0.5823177099227905,471299,297.28737968,805444,32.50613003261638,-109.51517938752409,0.1470966786146164,501.8888906290615,154.59016321720952,325.00752188,2015-05-25 17:51:06.855000064+00:00,2015-05-25 18:00:00+00:00,199800.0,201505251200.0,201505251230.0,676.1,169.5175597,47.43693792,357.4674931,-0.1652804807,0.1975035,397.7726784,8.472759867,21.18738,84.55711,22.35,19.04533582,3.377,279.1,21.24,19.71954701,3.029638452,286.6,0.0,1100.0,169.4,289.6,544.0,39.48,,2012.8784,237.433,2012.8784,7.0,11.0,13.53,30.5015949,23.60127592,22.0,,,,,,,,,,,,,US-Wkg,-109.9419,31.7365,1531.0,AZ,MST,GRA,Bsk,15.64,407.0,2015-05-25 12:00:00,12:00:00,145,0.154,0.1803552955726329,1.012942716941049,0.0,1240.548123982802,0.8867048192120353,102.60635272692068,2.700862584923492,0.5143883493354117,5.900883277461094,968.3214128414538,0.1,0.0174068000857978,0.9311397655487706,1.0739526298832769,-0.124360320761776,-0.0686316886421277,0.8203144773572763,0.7203144773572763,0.8062727635161155,2015-05-25 12:00:00-06:00,US-Wkg,0.9311389666365472,1240.5470596000996,84.49504592461221,1528.0000000000025,0.0,-0.35,2.782015128838567,0.2457452461438446,0.1300887495877078,2.9121038784262745,0.0562150713702522,0.1469994452306852,0.6807596551676014,524.0881295498586,63.4747945120666,327.99808823807683,45.47477476,35.305033392368,24.83950827238397,72.686879976384,72.85314097339904,-109.5045634432065,90.642693648576,70.451102789488,30
6,6,6,-109.94031604696764,31.7329874115221,2015-06-26 06:00:00,210.02277744293207,277.1362007522583,2015-06-26,US-Wkg,6,30.422082681656704,27.36665489234091,98.23705313717493,88.37066018713541,6.285441236382979,131.35739583333333,US-Wkg,10,1,1,LC08_035038_20150626,-109.94179826718644,31.736625588422783,2015-06-26 17:51:23.065999872,0.06169,0.076485,0.1114375,0.1435575,0.2256725,0.295935,0.2188525,325.88595302,21824.0,0.163158145,0.2223952549901145,0.1356483500508795,0.1417030015070809,325.88595302,0.080555416165517,0.9508055541616552,0.9702658328733462,-109.94179760926,31.73671413221836,-0.2223952561616897,0.2223952561616897,1,1,-0.3388656521610156,-325.88595302,325.88595302,336.22721715555195,-336.22721715555195,336.22721715555195,0.7824365371292763,1.24172457181781,16.788740461005144,608.0472562434264,961.0084055988248,0.7824365371292763,4.168420218640724,1.24172457181781,371.6649171946983,549.5458681242371,173.1584862388834,0.0066533876595967,0.1496115838713693,212.78644318557204,20.040296546232547,4.138900852268868,48.83755584140468,0.0066533876595967,0.1496115838713693,0.2303733114077596,0.1362786740064621,-41.68170166015625,0.2504016482763819,2.956670530696751,163.60093869978172,0.4346610608471832,1,-109.94179826718644,31.736625588422783,185.1780742071056,29.69091788826405,29.78885301114682,1.0208878908698455,298.3194741673573,31.806121384244133,-110.4249599223556,0.4966993033885956,456231,305.85635582,792066,32.40378539871501,-108.642010023965,0.1617708057165146,421.46782613320335,159.35220917381506,333.67903862000003,2015-06-26 17:51:23.065999872+00:00,2015-06-26 18:00:00+00:00,201336.0,201506261200.0,201506261230.0,649.1,169.2878533,-25.90920774,337.9194882,4.324112786,0.5494708,404.1688479,21.01213363,31.15882,84.86161,31.78,27.87769401,2.253,235.0,30.67,27.98097069,0.1395570384,269.4,0.0,1015.0,149.8,369.9,586.3,48.33,,1946.4016,233.153,1946.4016,7.0,9.001594896,12.37998405,36.90127592,29.80127592,28.5,,,,,,,,,,,,,US-Wkg,-109.9419,31.7365,1531.0,AZ,MST,GRA,Bsk,15.64,407.0,2015-06-26 12:00:00,12:00:00,177,0.1475862068965517,0.2009882182022114,1.0167965912993036,0.0,1240.8476813504012,0.8179891982353438,102.60635272692068,4.695982342755176,1.3091315882769174,26.718913948725213,968.555285238619,0.1,0.042930792558435,0.9384650905880562,1.0655697372540358,-0.1248886674059596,-0.0692646836554491,0.8197998792780803,0.7197998792780803,0.7514240901387221,2015-06-26 12:00:00-06:00,US-Wkg,0.9384643339332116,1240.846680893998,84.49504592461223,1528.0000000000025,0.992208106491376,0.9894809437633576,2.6639153003199425,0.1839942257234397,-0.312392077391035,2.351523222928908,0.0562150713702522,0.2396351222497442,0.796279885488066,487.7935661252965,70.43947670513803,398.7175107867799,46.78337270066865,36.31591588966625,24.925387116734697,73.54349773290595,72.47548961957938,-110.43155600023638,96.4410595069737,71.32095553330954,30
7,7,7,-109.94031604696764,31.7329874115221,2015-07-28 06:00:00,173.45896068572998,225.38826663970943,2015-07-28,US-Wkg,7,77.67404881573947,65.0621823267659,58.86831848689404,49.3099217700148,-2.002881289979167,132.42829166666667,US-Wkg,12,1,1,LC08_035038_20150728,-109.94179826718644,31.736625588422783,2015-07-28 17:51:39.631000064,0.052505,0.0622125,0.094745,0.1087974999999999,0.2312825,0.2538875,0.179335,317.09138756,21824.0,0.147054475,0.3601652552340626,0.2160269281882645,0.2187023854870965,317.09138756,0.2468491917444438,0.9524684919174444,0.9708146023327566,-109.94179760926,31.73671413221836,-0.3601652681827545,0.3601652681827545,1,1,-0.4187913596245714,-317.09138756,317.09138756,327.5775448607627,-327.5775448607627,327.5775448607627,0.7805934921828941,1.2283197017482888,16.63017014530587,545.9733726735277,940.2007054384692,0.7805934921828941,3.94434560225126,1.2283197017482888,366.5445010279735,605.0886997468039,158.3308698536747,0.010255997797435,0.1711597351205162,161.91271694700526,20.88420397363488,3.1727053124475333,42.68915277704928,0.010255997797435,0.1711597351205162,0.2523497347290458,0.138875275850296,-42.31971740722656,0.4322208179557558,4.374474906479765,284.8451129461239,0.6375828108357113,1,-109.94179826718644,31.736625588422783,188.40012201248865,28.73326846262545,31.14127983732504,1.118907428101121,300.2104314641789,32.12615950730575,-110.52123619617488,0.6843807101249695,408605,304.73182724000003,696726,32.18066063985232,-109.92205640000574,0.1591179519891739,391.90744126460265,151.53798014269046,332.77326332,2015-07-28 17:51:39.631000064+00:00,2015-07-28 18:00:00+00:00,202872.0,201507281200.0,201507281230.0,726.5,180.5842033,212.8351038,214.8132938,-9.230750794,0.3747743,402.2417152,19.28708558,30.08072,84.7607,30.17,35.50151317,2.186,132.7,29.43,33.96617637,1.939269405,126.0,0.0,1031.0,132.6,372.2,543.7,41.17,,2027.5424,167.348,2027.5424,15.0,14.0,12.80001595,31.70143541,28.40111643,26.4,,,,,,,,,,,,,US-Wkg,-109.9419,31.7365,1531.0,AZ,MST,GRA,Bsk,15.64,407.0,2015-07-28 12:00:00,12:00:00,209,0.1286129970902036,0.1622185330138497,1.015686187977227,0.0,1224.88907768325,0.8417088688144962,102.60635272692068,4.284614232094514,1.5211028858907285,35.33682011529267,956.0985540139426,0.1,0.0501468000491454,0.924373189642953,1.0818141538551744,-0.1250380387610173,-0.0694436406412188,0.8185971863308544,0.7185971863308545,0.7363595143517526,2015-07-28 12:00:00-06:00,US-Wkg,0.9243723538659004,1224.887970193121,84.49504592461221,1528.0000000000025,0.9833721654438968,0.9775524233492606,2.6062363554754366,0.1848385803291731,-0.3061392556785272,2.300097099796909,0.0562150713702522,0.2283889113365902,0.8572557210701527,472.4999835713995,104.56918299676052,392.61518013489314,34.49875023805907,30.0428235143722,19.727047948576494,73.3376888433457,114.20530053307048,-132.79513332149432,80.50553965913949,56.86558398807259,30
