,Unnamed: 0.3,longitude_x,latitude_x,date_x,eto,etr,Date,Stn Name,Unnamed: 0.2,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Name_x,Unnamed: 0,Unnamed: 0.1,Unnamed: 0_x,id,longitude_y,latitude_y,date_y,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,Relative humidity,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,Datetime_Local_x,Datetime_GMT,Unnamed: 0_y,TIMESTAMP_START,TIMESTAMP_END,FC,CO2,CO2_SIGMA,LE,H2O,H2O_SIGMA,H,T_SONIC,T_SONIC_SIGMA,WD,Wind speed_y,USTAR,W_SIGMA,U_SIGMA,V_SIGMA,Air temp,VPD_PI,RH,PA,TS_PI_1_1_A,TS_PI_1_2_A,TS_PI_1_3_A,TS_PI_1_4_A,TS_PI_1_5_A,SWC_PI_1_1_A,SWC_PI_1_2_A,SWC_PI_1_3_A,P,ZL,G_inst_af,Rn_inst_af,SW_IN_1_1_1,PPFD_IN,PPFD_OUT,SWIN_inst_af,SW_OUT,LW_IN_inst_af,LW_OUT_inst_af,PPFD_DIR,PPFD_DIF,NEE_PI_F,GPP_PI_F,RECO_PI_F,FC_PI_F,LE_inst_af,H_inst_af,TA_PI_F,VPD_PI_F,RH_PI_F,PA_PI_F,TS_PI_F_1_1_A,TS_PI_F_1_2_A,TS_PI_F_1_3_A,TS_PI_F_1_4_A,TS_PI_F_1_5_A,SWC_PI_F_1_1_A,SWC_PI_F_1_2_A,SWC_PI_F_1_3_A,P_PI_F,Name_y,Long,Lat,Elevation,State,Timezone,Veg,Clim,MAT (°C),MAP (mm),Datetime,Time,doy,Albedo,dec,dr,tao,Rext,Tao_sw_am,P_calc,es,ea,W_calc,Rso,gamma_dust,W_prata,zenith,Mopt,asa,bsa,Tao_sa,Tao_ding,Tao_sebal_insitu,Datetime_Local_y,Name,cos_zenith,Rext_model,P_model,Elev_SRTM,RS_Rso,f,Rns_model,eps_dash,Rnl_model,Rn_fao_model,psychro,del,WS_2,ETo_model_hourly,ET_ETo_model,LWin_angstrom
0,0,-120.95366143027296,38.41645312537134,2015-01-25 06:00:00,36.27603838920593,49.17006240367889,2015-01-25,US-Var,0,30.44294174952599,23.932358854166665,28.188652733570503,22.1601761875,-5.999963617021277,63.85376458333334,US-Var,1,0,0,LC08_043033_20150125,-120.9509215686564,38.413353937641126,2015-01-25 18:39:27.064000000,0.0317425,0.0414499999999999,0.0789599999999999,0.083635,0.2172575,0.236645,0.1540349999999999,286.60606718,21824.0,0.1283153424999999,0.4440871739907109,0.2372234264846602,0.2502629878541751,286.60606718,0.3230172399447166,0.9532301723994472,0.9710659568918176,-120.95089686140344,38.41337860774147,-0.4440871775150299,0.4440871775150299,1,1,-0.4668782229274099,-286.60606718,286.60606718,288.29806474723625,-288.29806474723625,288.29806474723625,0.6893644433968951,0.9975604503328372,15.98688136283904,364.6887434199052,458.8746782169391,0.6893644433968951,1.6925291522113166,0.9975604503328372,261.94917550374225,285.0031310223753,19.723354144408457,0.0122464153627921,0.0634802119806162,88.51364757323732,27.585617559179315,1.9665439338851056,115.10144427479378,0.0122464153627921,0.0634802119806162,0.1186290080600947,0.1843453198671341,-51.17985534667969,0.258132777323613,1.0462945578465996,176.76612930472953,0.6663385026369534,0,-120.9509215686564,38.413353937641126,44.80265119951033,14.882873150109,58.93904096301728,0.4075322483343171,144.5286183485435,39.13118169683866,-120.19176860568318,0.904566764831543,403872,277.63034666,595612,39.57583796384008,-119.0128602938032,0.0720294564962387,266.7705158830704,35.14066449135439,292.98067448,2015-01-25 18:39:27.064000+00:00,2015-01-25 18:30:00+00:00,264165.0,201501251030.0,201501251100.0,,,,,,,,,,250.72,0.80517,0.10984,0.207258,0.638897,0.570342,6.8364,,,100.35,9.8597,9.8954,10.282,11.231,12.296,22.636,30.786,27.665,0.0,,3.7317,380.5,496.61,973.14,,496.61,84.121,357.68,389.68,976.69,203.9,-3.342689,5.874687,2.531998,-3.342689,51.488156,91.903202,6.8364,1.212341,97.86384,100.35,9.8597,9.8954,10.282,11.231,12.296,22.636,30.786,27.665,0.0,US-Var,-120.9508,38.4133,129.0,CA,PST,GRA,Csa,15.8,559.0,2015-01-25 10:30:00,10:30:00,25,0.1693904673687601,-0.1650747259455807,0.9841597387086056,-0.5233333333333333,801.0519771234984,0.6199472870453168,102.73791067187123,0.9906592777770484,,,603.3356685816648,0.1,,0.567575147717727,1.7618812310952905,,,,,,2015-01-25 10:30:00-08:00,US-Var,0.5675745272625078,801.051101438786,99.43458534414532,159.00000000000057,0.7605628211832265,0.676759808597356,1.2720006080173554,0.2001708727534795,-0.1902102144827457,1.0817903935346096,0.0661544384126354,0.1090628732699505,0.3097116108554419,168.69403850916592,38.01186425577981,266.5998648449522
1,1,-120.95366143027296,38.41645312537134,2015-02-26 06:00:00,78.07333611488342,108.64077287673952,2015-02-26,US-Var,1,54.7919306112988,49.66057725,30.99733634926857,28.094385416666668,-1.5870933333333337,82.78925208333334,US-Var,3,0,0,LC08_043033_20150226,-120.9509215686564,38.413353937641126,2015-02-26 18:39:17.345999872,0.0559149999999999,0.0529724999999999,0.0702975,0.0619649999999999,0.2459124999999999,0.255785,0.1505425,294.18723554,21824.0,0.1376160075,0.5974697728804476,0.376815349775229,0.3415384758209011,294.18723554,0.5786755130454467,0.9557867551304544,0.97190962919305,-120.95089686140344,38.41337860774147,-0.5974697470664978,0.5974697470664978,1,1,-0.5553745928338761,-294.18723554,294.18723554,295.7173896342871,-295.7173896342871,295.7173896342871,0.7242670406642829,1.0152359706434515,16.232939487434958,405.9189886430468,616.5217785003774,0.7242670406642829,1.6296143537544596,1.0152359706434515,274.21017480114085,387.8459773602465,36.90691718828513,0.0204544714846927,0.2629466762058451,216.1587052232839,16.73697299694328,2.984872346215852,27.787626705420127,0.0204544714846927,0.2629466762058451,0.3641144481219397,0.213323175907135,-60.09850311279297,0.1982292077341428,1.2414957775707849,134.78035494867743,0.3840562942256544,0,-120.9509215686564,38.413353937641126,91.57945793497774,14.296402498270934,62.29915490769059,1.5988100854836724,202.5576097564341,39.59745736971588,-120.8542467364549,0.8940932154655457,421587,281.72513462,671971,39.57373875966514,-119.03043735175592,0.0696470290422439,390.8293462503566,61.77446670790228,296.99342996,2015-02-26 18:39:17.345999872+00:00,2015-02-26 18:30:00+00:00,265701.0,201502261030.0,201502261100.0,-7.2691,402.287358,2.160657,142.94,11.564125,0.558399,154.69,17.919,0.825869,307.14,2.198,0.28871,0.348841,0.776164,1.059103,15.381,7.9999,54.188,99.9,11.77,11.47,11.383,11.908,12.874,24.334,32.15,27.768,0.0,-0.143217,14.77,437.92,702.42,1363.964,105.06,702.42,132.94,292.38,423.94,1298.0,270.5,-7.2691,10.680135,3.411035,-7.2691,142.94,154.69,15.381,7.9999,54.188,99.9,11.77,11.47,11.383,11.908,12.874,24.334,32.15,27.768,0.0,US-Var,-120.9508,38.4133,129.0,CA,PST,GRA,Csa,15.8,559.0,2015-02-26 10:30:00,10:30:00,57,0.189259986902423,-0.0800121871975045,0.9897292906972024,-0.5233333333333333,875.0585010403485,0.8027120462973615,102.73791067187123,1.7476293512484853,0.9470053928545292,14.999226522919455,659.0759695566328,0.1,0.0328204793375821,0.6270489142451393,1.5947719185573117,-0.1246793839222879,-0.069013947887572,0.7907757209808324,0.6907757209808324,0.7279265811106974,2015-02-26 10:30:00-08:00,US-Var,0.6270483507687685,875.0577146985221,99.43458534414538,159.00000000000057,0.9354335569465808,0.9128353018778842,1.7089983700030462,0.198937513758577,-0.2529104598048765,1.45608791019817,0.0661544384126354,0.1054989024309018,1.1832532601277552,214.9061484391475,48.96440623042942,283.05083493706326
2,2,-120.95366143027296,38.41645312537134,2015-02-26 06:00:00,78.07333611488342,108.64077287673952,2015-02-26,US-Var,2,54.7919306112988,49.66057725,30.99733634926857,28.094385416666668,-1.5870933333333337,82.78925208333334,US-Var,4,1,1,LC08_043034_20150226,-120.9509215686564,38.413353937641126,2015-02-26 18:39:41.236999936,0.04332,0.0464275,0.06884,0.0647424999999999,0.2453624999999999,0.25771,0.1543925,294.1803995,21824.0,0.13573256,0.5824478805565857,0.3512337030342571,0.3344381283907642,294.1803995,0.5565090787966672,0.9555650907879666,0.971836479960029,-120.95089686140344,38.41337860774147,-0.58244788646698,0.58244788646698,1,1,-0.5618112522974832,-294.1803995,294.1803995,295.4515502609782,-295.4515502609782,295.4515502609782,0.7274366197204591,1.0151617574609864,16.231906377451388,405.7871292873063,634.507444412404,0.7274366197204591,1.6307013589224786,1.0151617574609864,287.60192953497784,417.41935926282974,39.68050451744276,0.0196543278432073,0.2623378557347989,180.13236821181337,17.324887642074692,2.576171534551122,27.852114828694084,0.0196543278432073,0.2623378557347989,0.357759637601811,0.2510755360126495,-71.60448455810547,0.2905567023398158,1.69741942790524,197.60648653357364,0.5231298926523439,1,-120.9509215686564,38.413353937641126,91.94723806003914,14.30670252901179,62.25307607100888,1.6020359722850106,202.5576097564341,37.926466597492016,-121.14435793044964,0.8547897934913635,454730,285.1910069,757126,36.78333643990288,-120.57529205588784,0.0968648791313171,358.92991733292905,52.92044609272092,302.03842748,2015-02-26 18:39:41.236999936+00:00,2015-02-26 18:30:00+00:00,265701.0,201502261030.0,201502261100.0,-7.2691,402.287358,2.160657,142.94,11.564125,0.558399,154.69,17.919,0.825869,307.14,2.198,0.28871,0.348841,0.776164,1.059103,15.381,7.9999,54.188,99.9,11.77,11.47,11.383,11.908,12.874,24.334,32.15,27.768,0.0,-0.143217,14.77,437.92,702.42,1363.964,105.06,702.42,132.94,292.38,423.94,1298.0,270.5,-7.2691,10.680135,3.411035,-7.2691,142.94,154.69,15.381,7.9999,54.188,99.9,11.77,11.47,11.383,11.908,12.874,24.334,32.15,27.768,0.0,US-Var,-120.9508,38.4133,129.0,CA,PST,GRA,Csa,15.8,559.0,2015-02-26 10:30:00,10:30:00,57,0.189259986902423,-0.0800121871975045,0.9897292906972024,-0.5233333333333333,875.0585010403485,0.8027120462973615,102.73791067187123,1.7476293512484853,0.9470053928545292,14.999226522919455,659.0759695566328,0.1,0.0328204793375821,0.6270489142451393,1.5947719185573117,-0.1246793839222879,-0.069013947887572,0.7907757209808324,0.6907757209808324,0.7279265811106974,2015-02-26 10:30:00-08:00,US-Var,0.6270483507687685,875.0577146985221,99.43458534414536,159.00000000000057,0.9627227720641124,0.9496757422865516,1.758854635911184,0.1989426696472837,-0.2631620200550877,1.495692615856096,0.0661544384126354,0.1055606303829434,1.1883068775255028,220.22510882964724,70.05467143871812,297.23709437236613
3,3,-120.95366143027296,38.41645312537134,2015-03-05 06:00:00,68.44680114746093,84.79067323684693,2015-03-05,US-Var,3,61.294636633009866,55.06392514583334,24.0604048191378,21.614620833333333,-0.762472888888889,82.59163958333333,US-Var,11,4,4,LC08_044033_20150305,-120.9509215686564,38.413353937641126,2015-03-05 18:45:24.029999872,0.0279474999999999,0.0350425,0.0624049999999999,0.061305,0.2404125,0.252375,0.1560975,297.42410048,21824.0,0.128990385,0.5936264883541724,0.3328087154697545,0.3351071293816089,297.42410048,0.5585786438163691,0.9555857864381636,0.971843309524594,-120.95089686140344,38.41337860774147,-0.5936264991760254,0.5936264991760254,1,1,-0.5878375589257557,-297.42410048,297.42410048,299.0447231082814,-299.0447231082814,299.0447231082814,0.73566088282289,0.901165765845328,14.644986195443714,423.9917121292791,659.8852790915985,0.73566088282289,1.8069054870042929,0.901165765845328,281.3094555622992,419.590028082453,45.37204783762097,0.019728362992321,0.099002599122154,285.6720869100316,18.806781498530214,4.464035306527819,73.8027500957192,0.019728362992321,0.099002599122154,0.186982355354665,0.2937445342540741,-83.37872314453125,0.1306488412075649,0.926901248057361,88.54589333480038,0.2366158175426773,4,-120.9509215686564,38.413353937641126,110.62195096426774,15.901734744707657,49.87343125175794,0.6043394005171848,228.0256939835368,38.87632866268528,-120.64442860382108,0.8937740921974182,485593,283.84772504,723690,38.55272433722332,-121.93636801413068,0.1920472383499145,388.99830001641146,52.6476179279366,301.09505396,2015-03-05 18:45:24.029999872+00:00,2015-03-05 19:00:00+00:00,266038.0,201503051100.0,201503051130.0,-7.4857,396.791275,1.709413,153.01,11.272925,0.676744,122.37,19.654,0.761229,265.94,1.4627,0.10715,0.256936,0.795644,0.9504,17.773,11.137,45.223,100.96,13.178,12.575,12.077,12.255,13.096,20.088,28.912,25.492,0.0,-2.193221,23.178,473.79,769.18,1523.802,114.02,769.18,149.91,301.2,446.69,1466.9,234.6,-7.4857,11.220079,3.734379,-7.4857,153.01,122.37,17.773,11.137,45.223,100.96,13.178,12.575,12.077,12.255,13.096,20.088,28.912,25.492,0.0,US-Var,-120.9508,38.4133,129.0,CA,PST,GRA,Csa,15.8,559.0,2015-03-05 11:00:00,11:00:00,64,0.1948958631269663,-0.0571826752340428,0.9914312893957502,-0.2616666666666666,1001.812230230016,0.7677885903063854,102.73791067187123,2.034713343570516,0.9201584153628944,14.278224331781685,754.5443011130753,0.1,0.0316278461144969,0.7203491645421928,1.388215672653046,-0.12465469641457,-0.0689843705836395,0.8021819064380953,0.7021819064380953,0.7474324076637252,2015-03-05 11:00:00-08:00,US-Var,0.720348558843797,1001.8113878662144,99.43458534414536,159.00000000000057,0.8745480922964504,0.8306399246002082,1.8292019936419108,0.2070983483527446,-0.2449750894354599,1.584226904206451,0.0661544384126354,0.1154978865064694,0.4481732887444652,250.7236367831386,24.172763411028164,289.0157553504316
4,4,-120.95366143027296,38.41645312537134,2015-03-14 06:00:00,70.7564252281189,92.17985834121704,2015-03-14,US-Var,4,93.78493517959416,80.03865039583333,9.953324270421746,8.494441458333332,5.497616956521739,109.841875,US-Var,7,0,0,LC08_043033_20150314,-120.9509215686564,38.413353937641126,2015-03-14 18:39:05.825999872,0.036445,0.03606,0.05168,0.0419174999999999,0.1925899999999999,0.17279,0.0986225,301.9051247,21824.0,0.100741395,0.6425061032163151,0.3209499039317681,0.3077010786139011,301.9051247,0.4768348544859712,0.9547683485448596,0.9715735550198036,-120.95089686140344,38.41337860774147,-0.6425061225891113,0.6425061225891113,1,1,-0.5768616694641175,-301.9051247,301.9051247,303.3006568832324,-303.3006568832324,303.3006568832324,0.7357177995786148,1.13458919274549,17.8944368283235,449.7415500152274,702.2176268149558,0.7357177995786148,2.7471068574045248,1.13458919274549,286.81715227655985,455.57763229423085,52.00927411722701,0.0169122014512677,0.1337147838478085,373.6778352905481,17.190952371581602,5.406303801298591,54.643651745758326,0.0169122014512677,0.1337147838478085,0.2334990375660339,0.2991527318954468,-85.32691955566406,0.0442856404422165,0.2632531459631833,29.890522886455813,0.0740655759571366,0,-120.9509215686564,38.413353937641126,99.95775797792624,22.629587456879747,41.30123987304423,0.8298616230422966,190.19298515417228,38.43913268824748,-120.57279082389034,0.8620386719703674,99048,285.22860512,147941,38.66852661859728,-121.10914802335554,0.4222838282585144,421.8078960530403,61.37429600890994,302.65025305999995,2015-03-14 18:39:05.825999872+00:00,2015-03-14 18:30:00+00:00,266471.0,201503141130.0,201503141200.0,-8.1106,400.205787,2.357112,229.82,14.361228,1.215845,74.489,25.991,0.607552,190.34,1.4213,0.22221,0.259698,0.739642,0.857823,25.837,21.194,36.333,100.04,18.044,17.091,16.0,15.235,15.083,15.11,23.72,21.976,0.0,-0.151006,29.639,511.94,793.16,1577.016,,793.16,138.35,344.37,487.24,1522.5,359.3,-8.1106,13.307002,5.196402,-8.1106,229.82,74.489,25.837,21.194,36.333,100.04,18.044,17.091,16.0,15.235,15.083,15.11,23.72,21.976,0.0,US-Var,-120.9508,38.4133,129.0,CA,PST,GRA,Csa,15.8,559.0,2015-03-14 11:30:00,11:30:00,73,0.174428866811236,-0.0266608700199891,0.9937983230705172,-0.2616666666666666,1024.5991952663248,0.77411733648086,102.73791067187123,3.3291862209108647,1.2095932296435443,23.14444418040712,771.7070131481828,0.1,0.0404550289683021,0.7402561344441932,1.350883773156207,-0.1248374190996438,-0.0692032847184138,0.8038657402592102,0.7038657402592102,0.7303497814471518,2015-03-14 11:30:00-07:00,US-Var,0.7402555505114149,1024.598387036542,99.43458534414536,159.00000000000057,0.9099536674550296,0.8784374510642902,1.9465472615310573,0.1908760643698953,-0.2617973690640092,1.6847498924670483,0.0661544384126354,0.1666234306638347,0.6205938504001904,307.20963610658697,6.8843756805567855,299.7679688721783
5,5,-120.95366143027296,38.41645312537134,2015-03-14 06:00:00,70.7564252281189,92.17985834121704,2015-03-14,US-Var,5,93.78493517959416,80.03865039583333,9.953324270421746,8.494441458333332,5.497616956521739,109.841875,US-Var,9,2,2,LC08_043034_20150314,-120.9509215686564,38.413353937641126,2015-03-14 18:39:29.712999936,0.02099,0.027205,0.0493975,0.0439249999999999,0.1929475,0.1749899999999999,0.1024175,301.90854272,21824.0,0.09824632,0.629125373354864,0.2974595995081679,0.3033547187607082,301.90854272,0.4644119232271687,0.9546441192322715,0.9715325593466496,-120.95089686140344,38.41337860774147,-0.6291253566741943,0.6291253566741943,1,1,-0.5923373702779096,-301.90854272,301.90854272,303.06804391153736,-303.06804391153736,303.06804391153736,0.7380574729953283,1.1346145984584224,17.894790497237814,449.7033967666073,717.9793486718681,0.7380574729953283,2.748264415697668,1.1346145984584224,341.22632265051885,523.4868253078245,60.01592895131247,0.0165040993980879,0.1336725730159697,61.80310722401567,28.08955792204256,1.4822951587969442,54.66090699822232,0.0165040993980879,0.1336725730159697,0.1964183540549085,0.2900357544422149,-86.41827392578125,0.5949743904044198,3.093437079237807,401.6677891324964,0.866651589754893,2,-120.9509215686564,38.413353937641126,100.40474563971574,22.636533041351782,41.284768378823976,0.831760473940298,190.19298515417228,38.21961220700579,-121.16708997106896,0.877366304397583,322344,297.9573116,539545,36.785832460204254,-120.56512909769349,0.1228114664554596,427.9567699394443,86.6619324766084,316.34967722,2015-03-14 18:39:29.712999936+00:00,2015-03-14 18:30:00+00:00,266471.0,201503141130.0,201503141200.0,-8.1106,400.205787,2.357112,229.82,14.361228,1.215845,74.489,25.991,0.607552,190.34,1.4213,0.22221,0.259698,0.739642,0.857823,25.837,21.194,36.333,100.04,18.044,17.091,16.0,15.235,15.083,15.11,23.72,21.976,0.0,-0.151006,29.639,511.94,793.16,1577.016,,793.16,138.35,344.37,487.24,1522.5,359.3,-8.1106,13.307002,5.196402,-8.1106,229.82,74.489,25.837,21.194,36.333,100.04,18.044,17.091,16.0,15.235,15.083,15.11,23.72,21.976,0.0,US-Var,-120.9508,38.4133,129.0,CA,PST,GRA,Csa,15.8,559.0,2015-03-14 11:30:00,11:30:00,73,0.174428866811236,-0.0266608700199891,0.9937983230705172,-0.2616666666666666,1024.5991952663248,0.77411733648086,102.73791067187123,3.3291862209108647,1.2095932296435443,23.14444418040712,771.7070131481828,0.1,0.0404550289683021,0.7402561344441932,1.350883773156207,-0.1248374190996438,-0.0692032847184138,0.8038657402592102,0.7038657402592102,0.7303497814471518,2015-03-14 11:30:00-07:00,US-Var,0.7402555505114149,1024.598387036542,99.43458534414536,159.00000000000057,0.9303781570454668,0.9060105120113804,1.9902387545184184,0.1908743947882018,-0.2700378645846616,1.7202008899337566,0.0661544384126354,0.1666847332856901,0.6228135521824918,313.2559976344101,90.72636151556132,356.9683959292476
6,6,-120.95366143027296,38.41645312537134,2015-03-21 06:00:00,94.3968694591522,119.04677267074584,2015-03-21,US-Var,6,77.77877287845983,66.77903910416667,30.655937067769106,26.32047208333333,1.3746617021276597,107.09322916666667,US-Var,12,5,5,LC08_044033_20150321,-120.9509215686564,38.413353937641126,2015-03-21 18:45:14.390000128,0.015105,0.0223925,0.0443375,0.0407899999999999,0.1813975,0.1540075,0.0918025,295.41430472,21824.0,0.0896824625,0.6328326300984529,0.2793836402382383,0.2920450021635655,295.41430472,0.4327292404077315,0.9543272924040772,0.9714280064933456,-120.95089686140344,38.41337860774147,-0.6328326463699341,0.6328326463699341,1,1,-0.607172126608634,-295.41430472,295.41430472,296.8845270739644,-296.8845270739644,296.8845270739644,0.746151596493973,0.9989282618014228,16.00592245010813,412.1036752197696,743.8741968323916,0.746151596493973,2.0736836745832155,0.9989282618014228,313.8996881903802,564.6210913676931,50.415677236572805,0.0154877314498118,0.1327257251249324,-0.0017109117729362,64.21644139784915,-9.21034504594723e-05,55.05085072966349,0.0154877314498118,0.1327257251249324,0.114331344692236,-1.902810436149593e-05,0.0055570462718605,0.7571237913392741,4.70923054361048,514.2054141311203,1.0,5,-120.9509215686564,38.413353937641126,133.26265519675576,18.07454819718948,48.17167989723384,0.8314517032196101,233.8139265565249,38.38223431038695,-122.41149544521348,0.8441154956817627,509542,292.044137,779541,38.55272433722332,-121.93636801413068,0.2089629620313644,437.8544095427896,78.73558202127357,311.0312381,2015-03-21 18:45:14.390000128+00:00,2015-03-21 19:00:00+00:00,266808.0,201503211200.0,201503211230.0,-11.524,392.453394,2.185927,240.64,14.983889,0.950246,179.98,21.78,0.941037,303.07,1.4042,0.24493,0.297488,0.830524,0.889174,20.473,11.245,53.268,100.3,17.887,16.752,15.562,15.007,15.384,9.5064,18.183,18.328,0.0,-0.271724,29.778,521.57,824.37,1654.828,110.27,824.37,137.16,322.04,487.67,1529.6,374.8,-11.524,14.110815,2.586815,-11.524,240.64,179.98,20.473,11.245,53.268,100.3,17.887,16.752,15.562,15.007,15.384,9.5064,18.183,18.328,0.0,US-Var,-120.9508,38.4133,129.0,CA,PST,GRA,Csa,15.8,559.0,2015-03-21 12:00:00,12:00:00,80,0.1663816004949234,-0.0024424947610149,0.9957449923521606,0.0,1078.4819614939513,0.764379961309741,102.73791067187123,2.4076290608704256,1.2824958481444582,25.75760088698362,812.290435074469,0.1,0.043676829516589,0.7822411042564668,1.278378232182668,-0.1249041103709933,-0.0692831853720114,0.8077729790943934,0.7077729790943934,0.7321232389220726,2015-03-21 12:00:00-07:00,US-Var,0.782240518090594,1078.4811533424534,99.43458534414536,159.00000000000057,0.9157736749223138,0.8862944611451237,2.062019273619389,0.2000750417855775,-0.2602034434726886,1.8018158301467009,0.0661544384126354,0.1303044477899819,0.6246341660636772,297.00664262334453,163.42860524665417,326.46064509811424
7,7,-120.95366143027296,38.41645312537134,2015-04-06 06:00:00,86.36464057922363,111.31464846611024,2015-04-06,US-Var,7,65.46950286592165,58.76979185416667,53.54730419479657,48.06763125,-1.4876035416666669,129.11405,US-Var,15,2,2,LC08_044033_20150406,-120.9509215686564,38.413353937641126,2015-04-06 18:45:03.506000128,0.02759,0.03606,0.0611399999999999,0.0627625,0.2407699999999999,0.1869525,0.114545,291.69549896,21824.0,0.120432,0.5864528510126592,0.3304034464453428,0.3322967645988183,291.69549896,0.5499108194094623,0.9554991081940946,0.9718147057040512,-120.95089686140344,38.41337860774147,-0.586452841758728,0.586452841758728,1,1,-0.5949786360173563,-291.69549896,291.69549896,293.02713275777944,-293.02713275777944,293.02713275777944,0.7685081129223028,0.7006444779269411,11.853561039086284,392.2222763795771,831.5622336801075,0.7685081129223028,1.4949810876674428,0.7006444779269411,266.36763401248027,593.7072911246635,48.94421016255551,0.019419216091873,0.2119070219910775,255.768673231996,17.573392366456744,3.661365840973105,34.48051892375069,0.019419216091873,0.2119070219910775,0.3139654861862431,0.3036617934703827,-85.31977844238281,0.4239405680607153,2.667242213164084,288.994407730112,0.5304955820789433,2,-120.9509215686564,38.413353937641126,142.80844957841688,12.971501829158656,46.86644424513274,1.295754322804588,240.56640693090048,39.144625782564496,-120.89306063849337,0.7901303768157959,232784,280.9697522,341978,38.80918591622087,-121.4657838875954,0.2162344455718994,532.2862171071632,64.02168014448154,297.87527912,2015-04-06 18:45:03.506000128+00:00,2015-04-06 19:00:00+00:00,267576.0,201504061200.0,201504061230.0,-4.9859,390.105551,1.342229,194.01,8.735304,0.762713,245.66,16.658,1.130221,227.71,1.7403,0.29277,0.344529,1.065505,1.095308,14.798,10.654,36.659,99.49,16.228,15.192,14.23,14.196,15.342,3.9928,11.9439,14.553,0.0,-0.219101,30.723,609.78,968.99,1930.796,116.62,968.99,146.2,278.23,491.24,1772.1,455.1,-4.9859,7.426425,2.440525,-4.9859,194.01,245.66,14.798,10.654,36.659,99.49,16.228,15.192,14.23,14.196,15.342,3.9928,11.9439,14.553,0.0,US-Var,-120.9508,38.4133,129.0,CA,PST,GRA,Csa,15.8,559.0,2015-04-06 12:00:00,12:00:00,96,0.1508787500387,0.0524816200194435,1.000379122560784,0.0,1113.616846643096,0.8701287187967196,102.73791067187123,1.6832944249876278,0.6170789032562145,7.576967490162238,838.7533759759815,0.1,0.0214294759394152,0.8152607178119017,1.2266014762540316,-0.1244435901519459,-0.0687314510032975,0.8115983618786058,0.7115983618786058,0.7844174883350389,2015-04-06 12:00:00-07:00,US-Var,0.8152601729348582,1113.616102360633,99.43458534414536,159.00000000000057,0.9914263924273254,0.9884256297768896,2.305090511761258,0.2228136877985827,-0.3011050338388588,2.003985477922399,0.0661544384126354,0.0978103590663009,0.9617680442626992,287.93420530827046,86.68264378764945,271.7288810031202
