,Unnamed: 0.4,Unnamed: 0.3,longitude_x,latitude_x,date_x,eto,etr,Date,Stn Name,Unnamed: 0.2,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Name_x,Unnamed: 0,Unnamed: 0.1,Unnamed: 0_x,id,longitude_y,latitude_y,date_y,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,Relative humidity,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,Datetime_Local_x,Datetime_GMT,Unnamed: 0_y,TIMESTAMP_START,TIMESTAMP_END,FC_1_1_1,SC_PI_F_1_1_1,SC_1_1_1,USTAR_1_1_1,LE_inst_af,LE_PI_F_1_1_1,H_inst_af,H_PI_F_1_1_1,G_inst_af,CO2_PI_F_1_1_1,CO2_PI_F_1_2_1,CO2_PI_F_1_3_1,CO2_PI_F_1_4_1,CO2_1_1_1,CO2_1_2_1,CO2_1_3_1,CO2_1_4_1,TA_PI_F_1_1_1,TA_PI_F_1_2_1,TA_PI_F_1_3_1,TA_PI_F_1_4_1,RH_PI_F_1_1_1,RH_PI_F_1_2_1,RH_PI_F_1_3_1,RH_PI_F_1_4_1,Air temp,TA_1_2_1,TA_1_3_1,TA_1_4_1,RH_1_1_1,RH_1_2_1,RH_1_3_1,RH_1_4_1,P_PI_F_1_1_1,P_PI_F_2_2_1,TS_PI_F_1_1_1,TS_PI_F_1_2_1,TS_PI_F_1_3_1,TS_PI_F_1_4_1,TS_PI_F_2_1_1,TS_PI_F_2_2_1,TS_PI_F_2_3_1,TS_PI_F_2_4_1,TS_PI_F_2_5_1,TS_PI_F_2_6_1,TS_PI_F_2_7_1,TS_PI_F_2_8_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,PPFD_IN_PI_F_1_1_1,PPFD_OUT_PI_F_1_1_1,SWIN_inst_af,SW_OUT_PI_F_1_1_1,Rn_inst_af,PPFD_DIF_PI_F_1_1_1,PPFD_DIR_PI_F_1_1_1,LW_IN_inst_af,LW_OUT_inst_af,SW_IN_1_1_1,SW_OUT_1_1_1,NETRAD_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,FAPAR_PI_F_1_1_1,WD_1_1_1,WS_1_1_1,WS_1_2_1,Wind speed_y,WS_2_1_1,PA_PI_F_1_1_1,PA_1_1_1,ZL_1_1_1,NEE_PI_1_1_1,NEE_PI_F_1_1_1,GPP_PI_F_1_1_1,RECO_PI_F_1_1_1,SWC_PI_F_1_1_1,SWC_PI_F_1_2_1,SWC_PI_F_1_3_1,SWC_PI_F_1_4_1,SWC_PI_F_2_1_1,SWC_PI_F_2_2_1,SWC_PI_F_2_3_1,SWC_PI_F_2_4_1,SWC_PI_F_3_1_1,SWC_PI_F_3_2_1,SWC_PI_F_3_3_1,SWC_PI_F_3_4_1,SWC_1_1_1,SWC_1_2_1,SWC_1_3_1,SWC_1_4_1,SWC_2_1_1,SWC_2_2_1,SWC_2_3_1,SWC_2_4_1,SWC_3_1_1,SWC_3_2_1,SWC_3_3_1,SWC_3_4_1,SWC_PI_F_1,SWC_1_PI_N,SWC_1_PI_SD,SWC_PI_F_2,SWC_2_PI_N,SWC_2_PI_SD,SWC_PI_F_3,SWC_3_PI_N,SWC_3_PI_SD,SWC_PI_F_4,SWC_4_PI_N,SWC_4_PI_SD,Name_y,Long,Lat,Elevation,State,Timezone,Veg,Clim,MAT (°C),MAP (mm),Datetime,Time,doy,Albedo,dec,dr,tao,Rext,Tao_sw_am,P_calc,es,ea,W_calc,Rso,gamma_dust,W_prata,zenith,Mopt,asa,bsa,Tao_sa,Tao_ding,Tao_sebal_insitu,Datetime_Local_y,Name,cos_zenith,Rext_model,P_model,Elev_SRTM,RS_Rso,f,Rns_model,eps_dash,Rnl_model,Rn_fao_model,psychro,del,WS_2,ETo_model_hourly,ET_ETo_model,LWin_angstrom,R_LST,GR_LST,B_LST,NIR_LST,NDVI_LST,NDWI_LST,SWIR1_LST,SWIR2_LST,Landcover_wc
0,0,0,-96.47456993801602,41.16529789477708,2015-03-05 06:00:00,39.615382437706,57.58114436149597,2015-03-05,US-Ne1,0,13.882119664294612,10.354166666666666,91.04659407994912,67.90833333333333,-3.341666666666665,101.15416666666664,US-Ne1,4,2,2,LC08_028032_20150305,-96.47650131587687,41.165163147484456,2015-03-05 17:06:07.108999936,0.0571524999999999,0.0722775,0.0998049999999999,0.1329975,0.2058725,0.3162299999999999,0.26783,280.95949814,21824.0,0.157205275,0.2150529701655502,0.1246343275860447,0.1303092255057399,280.95949814,0.0579539495448787,0.9505795394954488,0.970191248033498,-96.47637086304196,41.16505342865901,-0.2150529772043228,0.2150529772043228,1,1,-0.3469915188392997,-280.95949814,280.95949814,283.52304183346416,-283.52304183346416,283.52304183346416,0.7820009339042167,0.098474467912838,3.4393596418418326,335.8508060780018,685.0841785128323,0.7820009339042167,0.4009074334440882,0.098474467912838,242.6217824170807,472.165827955165,24.25836926195325,0.0062407048100059,0.2785426622244646,299.7928442445688,15.65973071072062,3.691819466298739,26.23175934159379,0.0062407048100059,0.2785426622244646,0.377036519718991,0.428611546754837,-117.82942962646484,0.2153081448801186,1.1259017111474343,148.114614448643,0.3306812859977224,2,-96.47650131587687,41.165163147484456,97.59264147887028,-5.64763649407412,24.56289399946276,1.9124639995464647,218.8588130106877,40.91135951132237,-97.00146205793293,0.5167377591133118,510019,274.90960274,766639,40.51922460567389,-97.30424673572308,0.1746013313531875,422.8578473849259,32.43110769888864,283.4649068,2015-03-05 17:06:07.108999936+00:00,2015-03-05 17:00:00+00:00,124235.0,201503051100.0,201503051200.0,0.68,-0.2,-0.2,0.164,33.8,,265.3,,67.4,800.3,799.1,795.5,784.7,800.3,799.1,795.5,784.7,-7.02,-6.66,-5.41,-1.73,45.4,45.8,42.0,42.9,-7.02,-6.66,-5.41,-1.73,45.4,45.8,42.0,42.9,0.0,0.0,-0.76,-2.36,-2.74,-2.54,7.26,-2.47,-2.56,-2.9,-2.24,,-1.4,-0.15,-0.76,-2.36,-2.74,-2.54,7.26,-2.47,-2.56,-2.9,-2.24,,-1.4,-0.15,1455.9,126.9,764.3,118.3,494.2,193.1,1262.1,195.1,346.9,764.3,118.3,494.2,195.1,346.9,,181.0,,3.36,3.2,2.91,99.04,99.04,-0.937,0.7,,,,12.1,14.0,37.6,45.0,8.8,13.5,28.7,42.0,10.3,15.9,26.8,41.3,12.1,14.0,37.6,45.0,8.8,13.5,28.7,42.0,10.3,15.9,26.8,41.3,,,,,,,,,,,,,US-Ne1,-96.4766,41.1651,361.0,NE,CST,CRO,Dfa,10.07,790.37,2015-03-05 11:00:00,11:00:00,64,0.1547821536046055,-0.0571826752340428,0.9914312893957502,-0.2616666666666666,957.6988523023604,0.7980588033102275,102.44562597717848,0.3607914382394442,0.1637993129607076,2.484809342853218,725.1113231085762,0.1,0.0061546296295448,0.688629612737535,1.4521594504550317,-0.1241274008333315,-0.0683526348148127,0.7998058042706404,0.6998058042706404,0.795161259529867,2015-03-05 11:00:00-06:00,US-Ne1,0.688628866356003,957.6978142860984,97.15060956767353,356.9999999999884,0.9447986215080104,0.925478139035814,1.899053342837571,0.2960671014945334,-0.2862180234523407,1.6128353193852305,0.0646348953450235,0.0306155870721178,1.4953493583682425,117.82260118370408,49.8004375819867,218.7323137872292,37.36691085387465,28.04116271186267,20.30705012681385,57.84183428082715,60.42117457122937,-97.490562991926,88.84782209681217,75.2493823868362,40
1,1,1,-96.47456993801602,41.16529789477708,2015-04-22 06:00:00,103.8953068447113,142.03224575042725,2015-04-22,US-Ne1,1,47.560340059397234,36.23333333333333,98.62645035546348,75.1375,12.129166666666665,160.10833333333332,US-Ne1,6,0,0,LC08_028031_20150422,-96.47650131587687,41.165163147484456,2015-04-22 17:05:21.102999808,0.0764024999999999,0.091445,0.12461,0.1628075,0.2607075,0.4196574999999999,0.3754375,297.74197634,21824.0,0.2019232724999999,0.2311606436607912,0.1577287066246056,0.1590120355381341,297.74197634,0.1158056941885298,0.9511580569418852,0.970382158790822,-96.47637086304196,41.16505342865901,-0.2311606407165527,0.2311606407165527,1,1,-0.3532087174862288,-297.74197634,297.74197634,300.43378544582504,-300.43378544582504,300.43378544582504,0.7934564147067065,0.3542201224820364,6.917778114837208,423.8342187447597,889.2655980610951,0.7934564147067065,1.1889460226853732,0.3542201224820364,300.04139473885965,571.2547496561165,82.28496367601619,0.0073331335321743,0.4120189548257031,408.1406247278055,12.245543180799856,4.179566591622191,17.733805681172967,0.0073331335321743,0.4120189548257031,0.5264818427874731,0.4124773740768432,-119.74256896972656,0.1194233820849597,0.9904529378180644,80.82916125229474,0.165305022048099,0,-96.47650131587687,41.165163147484456,168.97220089743416,9.519083529238994,29.79278417383397,2.784923724026124,319.88458402311574,42.1377337676941,-94.95066858703088,0.6526808738708496,532926,290.3009468,928583,41.90102342304005,-96.94955333053412,0.1854257732629776,553.1603743416744,89.96735621471389,301.2044306,2015-04-22 17:05:21.102999808+00:00,2015-04-22 17:00:00+00:00,125388.0,201504221200.0,201504221300.0,2.6,-0.1,-0.1,0.306,99.1,,254.2,,232.7,735.8,735.1,735.7,730.6,735.8,735.1,735.7,730.6,12.0,12.39,12.43,14.63,22.7,23.6,24.1,28.8,12.0,12.39,12.43,14.63,22.7,23.6,24.1,28.8,0.0,0.0,22.57,17.78,13.28,11.06,19.07,14.89,13.09,11.1,9.02,,9.24,9.86,22.57,17.78,13.28,11.06,19.07,14.89,13.09,,9.02,,9.24,9.86,1976.7,177.6,986.0,179.4,634.2,342.7,1433.9,266.7,439.2,986.0,179.4,634.2,266.7,439.2,,13.0,,2.91,2.76,1.97,97.59,97.59,-4.775,2.6,,,,35.3,40.8,40.0,45.7,33.8,36.1,31.1,43.3,39.2,40.7,30.2,43.2,35.3,40.8,40.0,45.7,33.8,36.1,31.1,43.3,39.2,40.7,30.2,43.2,36.1,3.0,2.35,39.2,3.0,2.16,33.8,3.0,4.4,44.1,3.0,1.16,US-Ne1,-96.4766,41.1651,361.0,NE,CST,CRO,Dfa,10.07,790.37,2015-04-22 12:00:00,12:00:00,112,0.181947261663286,0.1034535582854681,1.0049847025973615,0.0,1105.7550758640764,0.8916983711148733,102.44562597717848,1.4025638730469565,0.318381999181659,3.553846204570303,837.2107471593544,0.1,0.0111650301298098,0.816976057970253,1.2240260779299497,-0.124231116123687,-0.0684768927472192,0.8121675493175267,0.7121675493175267,0.8061537400991646,2015-04-22 12:00:00-05:00,US-Ne1,0.81697542272403,1105.7542160754344,97.15060956767344,356.9999999999972,0.0,-0.35,2.465044237825356,0.2566770475760255,0.1170034022125294,2.582047640037885,0.0646348953450235,0.0799791200644826,2.163948292512184,322.73898473777376,26.020316439710623,292.2882857606148,48.47462681297455,37.1016276717274,27.2270150264113,77.62356629666054,68.82622689559047,-105.16506160486648,124.94965343590351,111.78350324214874,40
2,2,2,-96.47456993801602,41.16529789477708,2015-04-22 06:00:00,103.8953068447113,142.03224575042725,2015-04-22,US-Ne1,2,47.560340059397234,36.23333333333333,98.62645035546348,75.1375,12.129166666666665,160.10833333333332,US-Ne1,7,1,1,LC08_028032_20150422,-96.47650131587687,41.165163147484456,2015-04-22 17:05:44.980999936,0.0779425,0.0923525,0.1246924999999999,0.163165,0.2615875,0.4196574999999999,0.3762625,297.75223040000003,21824.0,0.2025859125,0.2317172941889689,0.1589578688364408,0.1596467703520672,297.75223040000003,0.1171200893548927,0.9511712008935488,0.9703864962948712,-96.47637086304196,41.16505342865901,-0.2317172884941101,0.2317172884941101,1,1,-0.3543931862897381,-297.75223040000003,297.75223040000003,300.26385140898327,-300.26385140898327,300.26385140898327,0.7946625585047276,0.3543765716144672,6.919905992838686,423.8984659008552,900.8316238119592,0.7946625585047276,1.1893601156990827,0.3543765716144672,310.4660509345948,589.7437278964378,84.49496925365563,0.0073593390694406,0.4114478626900748,261.8659708144594,13.02409466735426,2.8648012747318177,17.758420311306327,0.0073593390694406,0.4114478626900748,0.5108600928169386,0.3855642974376678,-112.90621948242188,0.3595337373644278,2.883543558600989,243.3827878283228,0.4817088288986728,1,-96.47650131587687,41.165163147484456,168.84215258854385,9.52426003438427,29.795565442025232,2.7800922811086632,319.88458402311574,39.660262886898224,-96.47011316871024,0.7289861440658569,544256,292.83369962,860197,40.22972524312415,-97.72052793309884,0.2019438445568084,509.5197417820307,100.80022936566824,304.67713892,2015-04-22 17:05:44.980999936+00:00,2015-04-22 17:00:00+00:00,125388.0,201504221200.0,201504221300.0,2.6,-0.1,-0.1,0.306,99.1,,254.2,,232.7,735.8,735.1,735.7,730.6,735.8,735.1,735.7,730.6,12.0,12.39,12.43,14.63,22.7,23.6,24.1,28.8,12.0,12.39,12.43,14.63,22.7,23.6,24.1,28.8,0.0,0.0,22.57,17.78,13.28,11.06,19.07,14.89,13.09,11.1,9.02,,9.24,9.86,22.57,17.78,13.28,11.06,19.07,14.89,13.09,,9.02,,9.24,9.86,1976.7,177.6,986.0,179.4,634.2,342.7,1433.9,266.7,439.2,986.0,179.4,634.2,266.7,439.2,,13.0,,2.91,2.76,1.97,97.59,97.59,-4.775,2.6,,,,35.3,40.8,40.0,45.7,33.8,36.1,31.1,43.3,39.2,40.7,30.2,43.2,35.3,40.8,40.0,45.7,33.8,36.1,31.1,43.3,39.2,40.7,30.2,43.2,36.1,3.0,2.35,39.2,3.0,2.16,33.8,3.0,4.4,44.1,3.0,1.16,US-Ne1,-96.4766,41.1651,361.0,NE,CST,CRO,Dfa,10.07,790.37,2015-04-22 12:00:00,12:00:00,112,0.181947261663286,0.1034535582854681,1.0049847025973615,0.0,1105.7550758640764,0.8916983711148733,102.44562597717848,1.4025638730469565,0.318381999181659,3.553846204570303,837.2107471593544,0.1,0.0111650301298098,0.816976057970253,1.2240260779299497,-0.124231116123687,-0.0684768927472192,0.8121675493175267,0.7121675493175267,0.8061537400991646,2015-04-22 12:00:00-05:00,US-Ne1,0.81697542272403,1105.7542160754344,97.1506095676734,356.9999999999972,0.0,-0.35,2.497105261206751,0.2566586488971797,0.1170035857090962,2.614108846915847,0.0646348953450235,0.0800036198094881,2.1598876386810835,326.18121872494413,77.52233412147447,302.6334077650462,48.582742673216,37.127469989151976,27.49816285801601,77.88826156976,68.99434116701845,-105.52136165633225,124.95395662908798,112.03299859088,40
3,3,3,-96.47456993801602,41.16529789477708,2015-06-09 06:00:00,233.3578632736206,321.51001449584965,2015-06-09,US-Ne1,3,118.8283462292855,100.97916666666669,49.07583731829661,41.704166666666666,41.34166666666667,207.1375,US-Ne1,8,0,0,LC08_028031_20150609,-96.47650131587687,41.165163147484456,2015-06-09 17:05:14.142999808,0.0652375,0.07654,0.1090999999999999,0.13748,0.2620825,0.4058799999999999,0.3439224999999999,319.82238554,21824.0,0.1895556424999999,0.3118473330204911,0.2058983913478142,0.2077718335301882,319.82238554,0.2216540224580137,0.95221654022458,0.9707314582741114,-96.47637086304196,41.16505342865901,-0.3118473291397095,0.3118473291397095,1,1,-0.4121490102577574,-319.82238554,319.82238554,322.5623995477636,-322.5623995477636,322.5623995477636,0.7429586452871613,2.178077755148332,31.72422142378302,564.8774178205202,893.2699500471563,0.7429586452871613,4.237791374806197,2.178077755148332,383.1187463905639,523.8801801027055,133.43009401701127,0.0096449357361973,0.4742363539768002,341.7025154963657,11.460630237595954,3.589902352772356,15.40722051476561,0.0096449357361973,0.4742363539768002,0.5863922274073774,0.2286395132541656,-70.16060638427734,0.0736016889497958,0.8396019151612254,48.74757058932852,0.1248496858536474,0,-96.47650131587687,41.165163147484456,185.58373950043,29.9783191125982,51.39653094055249,3.1194625911684417,316.7926447457116,41.86513065504849,-95.97409100917233,0.8998165130615234,534805,306.8612537,813975,41.81690193908653,-96.45851316495164,0.2329994142055511,485.4016822804075,134.5849914623652,321.94155794,2015-06-09 17:05:14.142999808+00:00,2015-06-09 17:00:00+00:00,126540.0,201506091200.0,201506091300.0,0.36,-0.1,,0.399,342.2,,167.1,,224.2,652.3,655.6,651.6,650.7,,,,,34.34,34.89,36.76,38.13,24.6,25.4,24.1,27.5,34.34,34.89,36.76,38.13,24.6,25.4,24.1,27.5,0.0,0.0,33.28,31.72,29.93,25.66,36.04,30.61,28.94,25.48,,21.78,,19.63,,,,,,,,,,,,,1973.5,141.2,998.1,166.0,674.7,277.7,1582.1,408.0,565.4,,,,,,,241.0,,5.41,4.98,4.96,96.68,,-0.085,0.3,,,,37.5,38.3,37.9,46.0,35.1,39.2,31.5,43.7,44.3,42.4,30.7,43.0,37.5,38.3,37.9,46.0,35.1,39.2,31.5,43.7,44.3,42.4,30.7,43.0,38.9,3.0,3.96,40.0,3.0,1.74,33.4,3.0,3.25,44.3,3.0,1.27,US-Ne1,-96.4766,41.1651,361.0,NE,CST,CRO,Dfa,10.07,790.37,2015-06-09 12:00:00,12:00:00,160,,0.1974497246007276,1.015327197570672,0.0,1150.3323325339766,,102.44562597717848,5.420788906670452,1.3335140710409312,27.604491050198007,870.9620720903193,0.1,0.0433663112533636,0.8674947431639093,1.1527447375102473,-0.1248976826429446,-0.0692754845190834,0.8148472286178471,0.7148472286178471,0.7411935455846801,2015-06-09 12:00:00-05:00,US-Ne1,0.8674941951900227,1150.3316058989346,97.1506095676734,356.9999999999972,0.0,-0.35,2.476144301530717,0.1333836308495687,0.0804093945681416,2.556553696098858,0.0646348953450235,0.2430994990898165,2.396442959754318,504.58016150936055,22.54474071766427,414.1663154439677,43.9691815640392,34.89262226241397,24.4792053892316,83.81985035828706,99.7357579709003,-131.81447965858592,129.8095098429752,109.99411439088064,40
4,4,4,-96.47456993801602,41.16529789477708,2015-06-25 06:00:00,131.78719791412354,152.53828945159916,2015-06-25,US-Ne1,4,146.9831321858019,123.18260869565216,18.235412594701884,15.282608695652174,-4.2625,157.01666666666665,US-Ne1,9,1,1,LC08_028031_20150625,-96.47650131587687,41.165163147484456,2015-06-25 17:05:19.313999872,0.0295425,0.0383149999999999,0.0774475,0.06345,0.3328125,0.25166,0.1289825,302.64341702,21824.0,0.1568596,0.679757736349011,0.4721847281141534,0.4508096121393007,302.64341702,0.9921568133621514,0.9599215681336216,0.9732741174840952,-96.47637086304196,41.16505342865901,-0.6797577142715454,0.6797577142715454,1,1,-0.6224467410910155,-302.64341702,302.64341702,305.4284528800055,-305.4284528800055,305.4284528800055,0.7395296335900523,2.3412748988022414,33.943879701778286,456.60823067765097,886.1961676939449,0.7395296335900523,3.299209260228676,2.3412748988022414,344.77958284370646,621.5409184540755,78.70022341724828,0.0377998562309771,0.4352728387925518,166.8275445579694,12.88462187926128,1.849887361444516,16.786400231422,0.0377998562309771,0.4352728387925518,0.536315420500382,0.2780015170574188,-83.0596923828125,0.5582533011040702,3.7017231664211177,376.0131504788578,0.6926767906620347,1,-96.47650131587687,41.165163147484456,149.98015331330757,25.684266693897342,70.96472864046102,2.469719102422482,246.7875197171764,42.358489238119134,-96.3005566291694,0.8703930974006653,125535,298.77421838,192034,42.60894355279637,-96.50407042962044,0.3741010129451751,508.1707800172907,117.90994768652416,314.94487100000003,2015-06-25 17:05:19.313999872+00:00,2015-06-25 17:00:00+00:00,126924.0,201506251200.0,201506251300.0,-24.45,-0.2,-0.2,0.305,305.6,,68.9,,126.5,663.3,658.1,645.3,640.2,663.3,658.1,645.3,640.2,25.41,25.86,27.27,28.32,73.4,73.5,71.9,85.2,25.41,25.86,27.27,28.32,73.4,73.5,71.9,85.2,0.0,0.0,29.09,27.45,25.88,24.93,31.99,29.73,28.37,25.67,,24.39,,23.3,29.09,27.45,25.88,24.93,31.99,29.73,28.37,25.67,,24.39,,23.3,1244.2,43.0,633.7,82.5,509.4,945.6,230.3,415.5,457.2,633.7,82.5,509.4,415.5,457.2,45.16,67.0,,3.18,2.83,2.62,97.32,97.32,-0.067,-24.6,,,,39.7,42.0,40.5,46.1,31.2,38.6,32.3,44.1,43.5,43.3,32.3,44.2,39.7,42.0,40.5,46.1,31.2,38.6,32.3,44.1,43.5,43.3,32.3,44.2,38.1,3.0,5.26,41.6,3.0,2.22,35.4,3.0,4.55,44.8,3.0,0.93,US-Ne1,-96.4766,41.1651,361.0,NE,CST,CRO,Dfa,10.07,790.37,2015-06-25 12:00:00,12:00:00,176,0.1301877860186208,0.2012566823881189,1.0167489958760556,0.0,1149.6132457765646,0.5512288609478706,102.44562597717848,3.2459691810828435,2.382541378914808,83.5146125034344,870.417627926673,0.1,0.079798418424986,0.8693822095817614,1.150242078775773,-0.1256518272613972,-0.0701790007769396,0.8135282169984552,0.7135282169984553,0.6813682080571608,2015-06-25 12:00:00-05:00,US-Ne1,0.8693816652497972,1149.612525988157,97.15060956767338,356.9999999999972,0.0,-0.35,2.456535776847616,0.1257828484539019,0.0716211384021839,2.528156915249799,0.0646348953450235,0.1954889807847576,1.7571277499757247,444.1869376844565,111.56050589599408,372.8309510924736,19.202724809919005,23.438976039656453,11.595782523121269,100.72351222696877,205.72420407444497,-188.3794086367482,76.1632423272532,39.03570453578215,40
5,5,5,-96.47456993801602,41.16529789477708,2015-06-25 06:00:00,131.78719791412354,152.53828945159916,2015-06-25,US-Ne1,5,146.9831321858019,123.18260869565216,18.235412594701884,15.282608695652174,-4.2625,157.01666666666665,US-Ne1,11,3,3,LC08_028032_20150625,-96.47650131587687,41.165163147484456,2015-06-25 17:05:43.204999936,0.0299824999999999,0.0384525,0.0773375,0.0632025,0.3329224999999999,0.2512475,0.12879,302.62974494,21824.0,0.1568506075,0.6808961817608078,0.4736105075088125,0.4514771934718928,302.62974494,0.995228138777296,0.9599522813877728,0.973284252857965,-96.47637086304196,41.16505342865901,-0.6808961629867554,0.6808961629867554,1,1,-0.622982986398869,-302.62974494,302.62974494,305.3260480915495,-305.3260480915495,305.3260480915495,0.7401550401763048,2.3408057971432434,33.937499410081365,456.5403329824627,891.8993595465118,0.7401550401763048,3.299261974089652,2.3408057971432434,337.0593764181531,619.0249875460639,77.99308956932727,0.0379419403690269,0.4352663333247204,206.42721126291164,12.580866942012928,2.230745237384937,16.78665112008108,0.0379419403690269,0.4352663333247204,0.5443394251881588,0.2713860273361206,-80.63047790527344,0.4967261042696345,3.304880970135495,334.604686713825,0.6184564865123948,3,-96.47650131587687,41.165163147484456,149.9859117941092,25.68453633208448,70.94937642195357,2.468601478927312,246.7875197171764,39.64289766519079,-96.54240978381512,0.8384761214256287,120657,297.10622462000003,184041,39.66241964893939,-96.06792168473478,0.2967258393764496,540.1173664993588,121.0688575207946,316.1240879,2015-06-25 17:05:43.204999936+00:00,2015-06-25 17:00:00+00:00,126924.0,201506251200.0,201506251300.0,-24.45,-0.2,-0.2,0.305,305.6,,68.9,,126.5,663.3,658.1,645.3,640.2,663.3,658.1,645.3,640.2,25.41,25.86,27.27,28.32,73.4,73.5,71.9,85.2,25.41,25.86,27.27,28.32,73.4,73.5,71.9,85.2,0.0,0.0,29.09,27.45,25.88,24.93,31.99,29.73,28.37,25.67,,24.39,,23.3,29.09,27.45,25.88,24.93,31.99,29.73,28.37,25.67,,24.39,,23.3,1244.2,43.0,633.7,82.5,509.4,945.6,230.3,415.5,457.2,633.7,82.5,509.4,415.5,457.2,45.16,67.0,,3.18,2.83,2.62,97.32,97.32,-0.067,-24.6,,,,39.7,42.0,40.5,46.1,31.2,38.6,32.3,44.1,43.5,43.3,32.3,44.2,39.7,42.0,40.5,46.1,31.2,38.6,32.3,44.1,43.5,43.3,32.3,44.2,38.1,3.0,5.26,41.6,3.0,2.22,35.4,3.0,4.55,44.8,3.0,0.93,US-Ne1,-96.4766,41.1651,361.0,NE,CST,CRO,Dfa,10.07,790.37,2015-06-25 12:00:00,12:00:00,176,0.1301877860186208,0.2012566823881189,1.0167489958760556,0.0,1149.6132457765646,0.5512288609478706,102.44562597717848,3.2459691810828435,2.382541378914808,83.5146125034344,870.417627926673,0.1,0.079798418424986,0.8693822095817614,1.150242078775773,-0.1256518272613972,-0.0701790007769396,0.8135282169984552,0.7135282169984553,0.6813682080571608,2015-06-25 12:00:00-05:00,US-Ne1,0.8693816652497972,1149.612525988157,97.15060956767338,356.9999999999972,0.0,-0.35,2.4723450246629306,0.125804309977984,0.0716336171990948,2.5439786418620254,0.0646348953450235,0.1954917033779784,1.7558531987427377,446.8126159520052,98.6915151824738,364.5731109841136,19.12695645457035,23.404627899297253,11.636870267305351,100.75225125978712,206.0594378168932,-188.5331822758492,76.03496684181266,38.9756848508226,40
