,Unnamed: 0.4,Unnamed: 0.3,longitude_x,latitude_x,date_x,eto,etr,Date,Stn Name,Unnamed: 0.2,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Name_x,Unnamed: 0,Unnamed: 0.1,Unnamed: 0_x,id,longitude_y,latitude_y,date_y,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,Relative humidity,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,Datetime_Local_x,Datetime_GMT,Unnamed: 0_y,TIMESTAMP_START,TIMESTAMP_END,FC_1_1_1,SC_PI_F_1_1_1,USTAR_1_1_1,LE_inst_af,LE_PI_F_1_1_1,H_inst_af,H_PI_F_1_1_1,G_inst_af,CO2_PI_F_1_1_1,CO2_PI_F_1_2_1,CO2_PI_F_1_3_1,CO2_PI_F_1_4_1,CO2_1_1_1,CO2_1_2_1,CO2_1_3_1,CO2_1_4_1,TA_PI_F_1_1_1,TA_PI_F_1_2_1,TA_PI_F_1_3_1,TA_PI_F_1_4_1,RH_PI_F_1_1_1,RH_PI_F_1_2_1,RH_PI_F_1_3_1,RH_PI_F_1_4_1,Air temp,TA_1_2_1,TA_1_3_1,TA_1_4_1,RH_1_1_1,RH_1_2_1,RH_1_3_1,RH_1_4_1,P_PI_F_1_1_1,P_PI_F_2_2_1,TS_PI_F_1_1_1,TS_PI_F_1_2_1,TS_PI_F_1_3_1,TS_PI_F_1_4_1,TS_PI_F_2_1_1,TS_PI_F_2_2_1,TS_PI_F_2_3_1,TS_PI_F_2_4_1,TS_PI_F_2_5_1,TS_PI_F_2_6_1,TS_PI_F_2_7_1,TS_PI_F_2_8_1,PPFD_IN_PI_F_1_1_1,PPFD_OUT_PI_F_1_1_1,SWIN_inst_af,SW_OUT_PI_F_1_1_1,Rn_inst_af,PPFD_DIF_PI_F_1_1_1,PPFD_DIR_PI_F_1_1_1,LW_IN_inst_af,LW_OUT_inst_af,SW_IN_1_1_1,SW_OUT_1_1_1,NETRAD_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,FAPAR_PI_F_1_1_1,WD_1_1_1,WS_1_1_1,Wind speed_y,WS_1_3_1,WS_2_1_1,PA_PI_F_1_1_1,ZL_PI_F_1_1_1,NEE_PI_1_1_1,NEE_PI_F_1_1_1,GPP_PI_F_1_1_1,RECO_PI_F_1_1_1,SWC_PI_F_1_1_1,SWC_PI_F_1_2_1,SWC_PI_F_1_3_1,SWC_PI_F_1_4_1,SWC_PI_F_2_1_1,SWC_PI_F_2_2_1,SWC_PI_F_2_3_1,SWC_PI_F_2_4_1,SWC_PI_F_3_1_1,SWC_PI_F_3_2_1,SWC_PI_F_3_3_1,SWC_PI_F_3_4_1,SWC_PI_F_1,SWC_1_PI_N,SWC_1_PI_SD,SWC_PI_F_2,SWC_2_PI_N,SWC_2_PI_SD,SWC_PI_F_3,SWC_3_PI_N,SWC_3_PI_SD,SWC_PI_F_4,SWC_4_PI_N,SWC_4_PI_SD,Name_y,Long,Lat,Elevation,State,Timezone,Veg,Clim,MAT (°C),MAP (mm),Datetime,Time,doy,Albedo,dec,dr,tao,Rext,Tao_sw_am,P_calc,es,ea,W_calc,Rso,gamma_dust,W_prata,zenith,Mopt,asa,bsa,Tao_sa,Tao_ding,Tao_sebal_insitu,Datetime_Local_y,Name,cos_zenith,Rext_model,P_model,Elev_SRTM,RS_Rso,f,Rns_model,eps_dash,Rnl_model,Rn_fao_model,psychro,del,WS_2,ETo_model_hourly,ET_ETo_model,LWin_angstrom,R_LST,GR_LST,B_LST,NIR_LST,NDVI_LST,NDWI_LST,SWIR1_LST,SWIR2_LST,Landcover_wc
0,0,0,-96.47456993801602,41.16529789477708,2015-03-05 06:00:00,39.615382437706,57.58114436149597,2015-03-05,US-Ne2,0,15.415937546580402,12.216666666666669,89.35670484452044,70.8125,-17.55,86.6375,US-Ne2,4,2,2,LC08_028032_20150305,-96.47003344583122,41.16489365289922,2015-03-05 17:06:07.108999936,0.0582249999999999,0.08039,0.1147374999999999,0.1469675,0.2167075,0.338835,0.27432,279.61279826,21824.0,0.1686861399999999,0.1917646250085927,0.1165762618369035,0.1211219498075085,279.61279826,0.0400620316263092,0.950400620316263,0.9701322047043668,-96.46994024736412,41.16491226772292,-0.191764622926712,0.191764622926712,1,1,-0.3076528534145937,-279.61279826,279.61279826,281.6959563019348,-281.6959563019348,281.6959563019348,0.7819758769608813,0.0984732471874008,3.4396581382768066,329.3957209426462,685.0622269847756,0.7819758769608813,0.4005579446979939,0.0984732471874008,242.62462764431464,470.6965999294228,20.28004945709896,0.0059266589352324,0.2758556407910764,223.3496978183245,16.623543846890442,2.908709507697964,26.487274506642475,0.0059266589352324,0.2758556407910764,0.3658132885799311,0.428611546754837,-117.82942962646484,0.329503826144195,1.6770677046858875,227.0668526539993,0.5041263524084282,2,-96.47003344583122,41.16489365289922,95.51976215426804,-5.659055819213338,24.584020487134783,1.903440828031747,218.86557847793864,40.91135951132237,-97.00146205793293,0.5167377591133118,510019,274.90960274,766639,40.51922460567389,-97.30424673572308,0.1746013313531875,422.8578473849259,32.43110769888864,283.4649068,2015-03-05 17:06:07.108999936+00:00,2015-03-05 17:00:00+00:00,124235.0,201503051100.0,201503051200.0,0.31,-0.1,0.263,33.9,,262.9,,70.1,797.2,798.8,794.1,789.2,797.2,798.8,794.1,789.2,-6.42,-7.05,-5.4,-3.69,44.1,44.5,41.5,48.7,-6.42,-7.05,-5.4,-3.69,44.1,44.5,41.5,48.7,0.0,0.0,-2.64,-3.57,-3.37,-3.57,-1.64,-2.85,-3.22,-3.26,-3.26,,-1.38,0.25,1431.4,147.9,730.8,138.9,442.4,201.9,1117.2,190.4,339.9,730.8,138.9,442.4,190.4,339.9,,176.0,,3.03,2.85,2.6,98.98,-1.014,0.3,,,,13.1,14.7,40.7,43.5,13.0,18.3,40.6,45.7,13.2,16.4,37.1,43.9,,,,,,,,,,,,,US-Ne2,-96.4701,41.1649,362.0,NE,CST,CRO,Dfa,10.08,788.89,2015-03-05 11:00:00,11:00:00,64,0.1900656814449918,-0.0571826752340428,0.9914312893957502,-0.2616666666666666,957.7021398880798,0.7630765031864747,102.44554844006794,0.3778694174195109,0.1666404130820043,2.498273851995837,725.0763690997786,0.1,0.0062472974837671,0.6886319766631839,1.4521544655035807,-0.1241293190579139,-0.0683549329775974,0.7998018734128355,0.6998018734128355,0.7950410444968863,2015-03-05 11:00:00-06:00,US-Ne2,0.6886320516834185,957.7022442210786,97.17346563952344,355.00000000000074,0.9448138929631884,0.9254987555003046,1.898992493201798,0.2960673737994977,-0.2861757915633718,1.6128167016384265,0.0646501016295604,0.0305919140986683,1.4911787619066816,117.75326930535115,76.39142641117003,218.73221947350729,41.09399392827655,32.08207344035672,22.4780728521214,60.594190478928944,53.61984340593218,-86.02367523592814,94.74260249842708,76.7033828186832,40
1,1,1,-96.47456993801602,41.16529789477708,2015-03-21 06:00:00,102.98376864433288,149.2689714050293,2015-03-21,US-Ne2,1,20.9737207082299,16.808333333333334,66.76339802042146,53.50416666666666,17.925,116.75,US-Ne2,5,3,3,LC08_028032_20150321,-96.47003344583122,41.16489365289922,2015-03-21 17:05:57.444000000,0.0604799999999999,0.08039,0.1095125,0.1414125,0.21789,0.35847,0.280535,298.37772806,21824.0,0.1699461075,0.2128498966748075,0.1306467979555021,0.133499262483235,298.37772806,0.0642352097888329,0.9506423520978884,0.9702119761923031,-96.46994024736412,41.16491226772292,-0.2128499001264572,0.2128499001264572,1,1,-0.3310222127198173,-298.37772806,298.37772806,300.4293400109994,-300.4293400109994,300.4293400109994,0.757736721327179,0.7139549951485996,11.812847366493395,427.2340210272796,741.6417094866972,0.757736721327179,1.2811702670678164,0.7139549951485996,319.24713472743264,491.85841383030566,67.72423097557092,0.0063535971583089,0.4176710210806151,340.8214052439247,12.492155167874438,3.568829079873637,17.49382579364714,0.0063535971583089,0.4176710210806151,0.5244023586306179,0.5254145860671997,-154.2811279296875,0.1230923426817564,0.8246913117246607,83.31277761081003,0.196430235945742,3,-96.47003344583122,41.16489365289922,118.40019451563984,10.634624338798147,55.72678460472012,2.8627589345501843,238.0197880445413,40.91135951132237,-97.00146205793293,0.6568381190299988,582675,293.63693432,639564,39.4523216367441,-96.63175161469532,0.1978911757469177,473.9122536731387,74.75763626696842,303.3919634,2015-03-21 17:05:57.444000+00:00,2015-03-21 17:00:00+00:00,124620.0,201503211200.0,201503211300.0,,-0.2,0.213,52.0,,279.4,,118.0,741.8,743.1,737.7,734.4,741.8,743.1,737.7,734.4,13.59,13.11,15.57,17.22,45.7,44.9,38.8,36.7,13.59,13.11,15.57,17.22,45.7,44.9,38.8,36.7,0.0,0.0,11.27,7.26,7.34,5.51,11.91,8.3,6.85,4.73,4.23,,3.22,2.56,1661.4,167.3,849.0,157.7,530.8,213.2,1318.1,278.8,439.3,849.0,157.7,530.8,278.8,439.3,,89.0,,4.21,3.89,3.51,97.86,-0.599,,,,,28.2,26.1,40.6,43.5,29.3,29.9,41.0,45.7,30.6,28.7,37.2,43.8,29.4,3.0,0.95,28.3,3.0,1.6,39.6,3.0,1.73,44.4,3.0,1.0,US-Ne2,-96.4701,41.1649,362.0,NE,CST,CRO,Dfa,10.08,788.89,2015-03-21 12:00:00,12:00:00,80,0.1857479387514723,-0.0024424947610149,0.9957449923521606,0.0,1036.028218128639,0.8194757489651535,102.44554844006794,1.5565646290344208,0.7113500354687303,9.35751333461728,784.3770401995644,0.1,0.0248073246894064,0.7514486902193325,1.330762849168212,-0.1245135116210707,-0.0688152216522972,0.8056625858895634,0.7056625858895634,0.7683155927917794,2015-03-21 12:00:00-05:00,US-Ne2,0.7514487632725331,1036.0283188476612,97.1734656395234,355.00000000000074,0.945516851561598,0.9264477496081576,2.0558308186971246,0.2217057993606087,-0.2717587880740292,1.7840720306230953,0.0646501016295604,0.0854091586692994,2.2368612367922025,227.7122519537491,37.67853394349234,324.668964097926,42.19434046928475,32.676090944170745,23.9865855587434,65.0135231669934,63.509668587634806,-98.76965576873312,106.9594641776682,83.70539594131209,40
2,2,2,-96.47456993801602,41.16529789477708,2015-04-22 06:00:00,103.8953068447113,142.03224575042725,2015-04-22,US-Ne2,2,43.89375045817756,39.65,91.1593306331403,82.34583333333333,12.612500000000002,145.525,US-Ne2,6,0,0,LC08_028031_20150422,-96.47003344583122,41.16489365289922,2015-04-22 17:05:21.102999808,0.0739,0.0853125,0.1096774999999999,0.1386899999999999,0.2274324999999999,0.3864924999999999,0.3360025,297.91287734,21824.0,0.1798278475,0.2423847209608806,0.1562666460054429,0.1536892876007724,297.91287734,0.1048448972206125,0.951048448972206,0.970345988160828,-96.46994024736412,41.16491226772292,-0.2423847168684005,0.2423847168684005,1,1,-0.3493073477499926,-297.91287734,297.91287734,300.1846876930899,-300.1846876930899,300.1846876930899,0.7934134535024338,0.3545476999779691,6.923368023793373,424.7592104453176,889.2174493281556,0.7934134535024338,1.1889487488917552,0.3545476999779691,300.0477139162958,589.9120919484646,81.54849702464008,0.0071170198349738,0.4113375054128378,396.0282986702891,12.316783078733389,4.076819406773964,17.763184697942112,0.0071170198349738,0.4113375054128378,0.5243851730032627,0.4124773740768432,-119.74256896972656,0.1659329811196627,1.3815079757698965,112.33529625353547,0.2209743132184127,0,-96.47003344583122,41.16489365289922,176.3534179681479,9.51911761425865,29.82026772040853,2.788460669850284,319.8919928380203,42.1377337676941,-94.95066858703088,0.6526808738708496,532926,290.3009468,928583,41.90102342304005,-96.94955333053412,0.1854257732629776,553.1603743416744,89.96735621471389,301.2044306,2015-04-22 17:05:21.102999808+00:00,2015-04-22 17:00:00+00:00,125388.0,201504221200.0,201504221300.0,2.44,-0.1,0.311,112.7,,278.2,,231.5,729.0,729.1,724.4,721.9,729.0,729.1,724.4,721.9,10.99,10.76,12.72,14.05,25.7,25.2,23.6,27.6,10.99,10.76,12.72,14.05,25.7,25.2,23.6,27.6,0.0,0.0,22.98,18.29,15.62,11.19,17.48,14.45,12.42,9.9,8.97,,9.36,9.69,1919.4,169.7,964.8,178.4,594.8,312.2,1351.0,258.3,449.9,964.8,178.4,594.8,258.3,449.9,,2.0,,2.81,2.61,1.72,97.52,-2.338,2.4,,,,30.4,28.6,43.6,44.9,34.5,33.3,43.7,46.0,35.8,30.5,38.9,44.4,33.7,3.0,2.33,30.9,3.0,1.92,42.1,3.0,2.22,45.1,3.0,0.64,US-Ne2,-96.4701,41.1649,362.0,NE,CST,CRO,Dfa,10.08,788.89,2015-04-22 12:00:00,12:00:00,112,0.1849087893864013,0.1034535582854681,1.0049847025973615,0.0,1105.7577989681035,0.8725238030429034,102.44554844006794,1.3118418108269714,0.3371433453825316,3.730235369105996,837.1692950264686,0.1,0.0118649778420739,0.8169780699083775,1.2240230635715204,-0.1242456050413309,-0.0684942514504834,0.8121386935521339,0.7121386935521339,0.804950473368484,2015-04-22 12:00:00-05:00,US-Ne2,0.8169781337580849,1105.7578853869616,97.1734656395234,355.00000000000074,0.0,-0.35,2.4649107695376475,0.2566385285664403,0.1169859001726075,2.581896669710255,0.0646501016295604,0.0799792813636254,2.169262767508443,322.6077670325864,36.17739951243557,292.30949110768626,41.31753695828457,32.67433960445782,25.415692348068752,67.75507047562952,72.20952964470895,-104.06315704420427,115.14109274532991,100.09947156843336,40
3,3,3,-96.47456993801602,41.16529789477708,2015-04-22 06:00:00,103.8953068447113,142.03224575042725,2015-04-22,US-Ne2,3,43.89375045817756,39.65,91.1593306331403,82.34583333333333,12.612500000000002,145.525,US-Ne2,7,1,1,LC08_028032_20150422,-96.47003344583122,41.16489365289922,2015-04-22 17:05:44.980999936,0.0699949999999999,0.08248,0.107395,0.1362425,0.22515,0.382285,0.3325925,297.90262328,21824.0,0.1769885,0.246013683183796,0.156087057278591,0.1548205376759143,297.90262328,0.1071652776439136,0.9510716527764392,0.9703536454162248,-96.46994024736412,41.16491226772292,-0.2460136860609054,0.2460136860609054,1,1,-0.3541024522996887,-297.90262328,297.90262328,299.9935762173972,-299.9935762173972,299.9935762173972,0.7946198381036877,0.3547035300121085,6.9254879800189,424.7110950977748,900.7831958498932,0.7946198381036877,1.189363078002725,0.3547035300121085,310.47258605163506,611.9255096513434,83.63225203475915,0.0071624113193438,0.4108821948637107,250.81179515426456,13.111917291354027,2.760592809632584,17.782868601212122,0.0071624113193438,0.4108821948637107,0.508629933591801,0.3855642974376678,-112.90621948242188,0.4097982111838627,3.295777387959772,277.48146246231966,0.5252413474178871,1,-96.47003344583122,41.16489365289922,177.0319437252614,9.524297059918862,29.82298144043243,2.78364538795384,319.8919928380203,39.660262886898224,-96.47011316871024,0.7289861440658569,544256,292.83369962,860197,40.22972524312415,-97.72052793309884,0.2019438445568084,509.5197417820307,100.80022936566824,304.67713892,2015-04-22 17:05:44.980999936+00:00,2015-04-22 17:00:00+00:00,125388.0,201504221200.0,201504221300.0,2.44,-0.1,0.311,112.7,,278.2,,231.5,729.0,729.1,724.4,721.9,729.0,729.1,724.4,721.9,10.99,10.76,12.72,14.05,25.7,25.2,23.6,27.6,10.99,10.76,12.72,14.05,25.7,25.2,23.6,27.6,0.0,0.0,22.98,18.29,15.62,11.19,17.48,14.45,12.42,9.9,8.97,,9.36,9.69,1919.4,169.7,964.8,178.4,594.8,312.2,1351.0,258.3,449.9,964.8,178.4,594.8,258.3,449.9,,2.0,,2.81,2.61,1.72,97.52,-2.338,2.4,,,,30.4,28.6,43.6,44.9,34.5,33.3,43.7,46.0,35.8,30.5,38.9,44.4,33.7,3.0,2.33,30.9,3.0,1.92,42.1,3.0,2.22,45.1,3.0,0.64,US-Ne2,-96.4701,41.1649,362.0,NE,CST,CRO,Dfa,10.08,788.89,2015-04-22 12:00:00,12:00:00,112,0.1849087893864013,0.1034535582854681,1.0049847025973615,0.0,1105.7577989681035,0.8725238030429034,102.44554844006794,1.3118418108269714,0.3371433453825316,3.730235369105996,837.1692950264686,0.1,0.0118649778420739,0.8169780699083775,1.2240230635715204,-0.1242456050413309,-0.0684942514504834,0.8121386935521339,0.7121386935521339,0.804950473368484,2015-04-22 12:00:00-05:00,US-Ne2,0.8169781337580849,1105.7578853869616,97.1734656395234,355.00000000000074,0.0,-0.35,2.496971018895904,0.2566202111525981,0.1169861242962767,2.6139571431921804,0.0646501016295604,0.0800037950697403,2.164974071574916,326.0502837925611,88.41894370067001,302.6553161123689,40.5869981522254,31.9932522271556,24.5710083681344,67.072775631492,73.28812158322765,-105.48804944995832,113.8837043405948,99.0801782332534,40
4,4,4,-96.47456993801602,41.16529789477708,2015-06-09 06:00:00,233.3578632736206,321.51001449584965,2015-06-09,US-Ne2,4,108.5650654429046,108.64166666666668,45.91343777858821,45.94583333333333,47.645833333333336,200.19583333333333,US-Ne2,8,0,0,LC08_028031_20150609,-96.47003344583122,41.16489365289922,2015-06-09 17:05:14.142999808,0.0644124999999999,0.0737074999999999,0.1029399999999999,0.125435,0.2470125,0.4105275,0.3532175,319.55919800000004,21824.0,0.182731325,0.3264285570449526,0.210077644621423,0.2090283369486416,319.55919800000004,0.2245210781368752,0.9522452107813688,0.9707409195578516,-96.46994024736412,41.16491226772292,-0.3264285624027252,0.3264285624027252,1,1,-0.41169158671534,-319.55919800000004,319.55919800000004,321.95781955242035,-321.95781955242035,321.95781955242035,0.7429171989460133,2.178853810678022,31.74174862676516,563.0372731173222,893.2201185103384,0.7429171989460133,4.237861460839108,2.178853810678022,383.12522002332565,531.7927055177349,132.24096306542546,0.009713284966246,0.47422555989844,327.52138017094296,11.51915049279734,3.4516714765824617,15.407571205996984,0.009713284966246,0.47422555989844,0.5848555502524737,0.2286395132541656,-70.16060638427734,0.1086902241778906,1.2296970520533137,72.03036228136648,0.180277933063861,0,-96.47003344583122,41.16489365289922,188.35165242652727,29.97860740033568,51.41399337406851,3.1171754387000536,316.8095078698733,41.86513065504849,-95.97409100917233,0.8998165130615234,534805,306.8612537,813975,41.81690193908653,-96.45851316495164,0.2329994142055511,485.4016822804075,134.5849914623652,321.94155794,2015-06-09 17:05:14.142999808+00:00,2015-06-09 17:00:00+00:00,126540.0,201506091200.0,201506091300.0,-4.23,-0.1,0.435,285.9,,172.9,,237.2,664.1,652.1,642.3,643.1,,,,,34.29,34.39,36.5,38.11,27.9,27.5,25.3,24.9,34.29,34.39,36.5,38.11,27.9,27.5,25.3,24.9,0.0,0.0,34.39,30.3,28.96,24.95,31.73,29.46,28.06,24.57,,20.41,,18.89,1950.9,123.1,1000.3,167.5,669.9,248.2,1570.6,401.7,564.7,1000.3,167.5,,,,,230.0,,5.35,4.87,4.75,96.59,-0.066,-4.3,,,,34.0,30.8,44.1,45.1,34.7,35.0,42.6,46.1,37.7,31.8,38.4,44.9,35.4,3.0,1.68,32.6,3.0,1.79,41.7,3.0,2.4,45.4,3.0,0.5,US-Ne2,-96.4701,41.1649,362.0,NE,CST,CRO,Dfa,10.08,788.89,2015-06-09 12:00:00,12:00:00,160,0.1674497650704788,0.1974497246007276,1.015327197570672,0.0,1150.3346339150685,0.8695730533606226,102.44554844006794,5.405753606809948,1.5082052562999757,34.724362009124725,870.9184066320933,0.1,0.0490553018799796,0.867496478693671,1.1527424313074572,-0.1250154447489155,-0.0694165714866234,0.8146189084135632,0.7146189084135632,0.7300979671482257,2015-06-09 12:00:00-05:00,US-Ne2,0.8674965337714098,1150.334706950328,97.1734656395234,355.00000000000074,0.0,-0.35,2.476006168510658,0.1333468251168416,0.0803875122948902,2.5563936808055483,0.0646501016295604,0.243102995127383,2.393950438902789,504.50804639074886,33.31731089931076,414.1700761007783,40.08390800113,32.895423842119975,23.55390958658497,78.935116395975,104.31324789358231,-131.55983327410152,131.18783865694502,112.87390101956504,40
5,5,5,-96.47456993801602,41.16529789477708,2015-08-12 06:00:00,144.8271463394165,178.89592376708984,2015-08-12,US-Ne2,5,198.1954168439968,182.325,10.843270440251572,9.975,2.475000000000001,203.32083333333333,US-Ne2,16,0,0,LC08_028031_20150812,-96.47003344583122,41.16489365289922,2015-08-12 17:05:41.160999936,0.0197525,0.0207699999999999,0.0399924999999999,0.0236025,0.40236,0.15167,0.0588299999999999,302.22300056,21824.0,0.1468381325,0.8891803855973236,0.6821018225039619,0.6135629142648865,302.22300056,2.245774223211163,0.9724577422321116,0.9774110549365967,-96.46994024736412,41.16491226772292,-0.8891803622245789,0.8891803622245789,1,1,-0.8191826654082435,-302.22300056,302.22300056,304.74217580608206,-304.74217580608206,304.74217580608206,0.7424286354479237,1.8448015141713088,27.197205916869297,460.0063740269572,835.8639865097758,0.7424286354479237,3.522336336081487,1.8448015141713088,351.13732988341417,594.587120711555,35.5588796360487,0.0943469417260409,0.4926411356179652,136.35089406701155,11.856953556132444,1.3901004226722335,14.831615863083744,0.0943469417260409,0.4926411356179652,0.5951669969791331,0.308097779750824,-92.50028228759766,0.6271149153722063,4.98009456121293,422.6773470084948,0.756093012752472,0,-96.47003344583122,41.16489365289922,184.97496994444964,26.79331775423388,52.37437138736176,2.497021943134259,307.62531784826405,41.25691745443826,-95.49646110996378,0.9338409304618835,577299,300.2302949,792632,41.99058058720458,-97.03396214881778,0.5379008650779724,538.4392152022285,102.24200046717552,312.7573382,2015-08-12 17:05:41.160999936+00:00,2015-08-12 17:00:00+00:00,128076.0,201508121200.0,201508121300.0,-47.95,-0.3,0.395,492.1,,44.3,,89.5,607.0,598.2,582.3,599.9,607.0,598.2,582.3,599.9,27.59,27.7,30.22,29.25,59.3,60.0,66.2,69.1,27.59,27.7,30.22,29.25,59.3,60.0,66.2,69.1,0.0,0.0,25.82,24.38,23.65,22.76,27.73,26.08,24.46,23.25,,22.2,,22.05,1822.1,36.8,915.2,153.1,681.6,313.8,1364.7,380.0,460.5,915.2,153.1,681.6,380.0,460.5,94.79,229.0,2.64,2.75,1.84,,97.89,-0.034,-48.2,,,,18.0,27.6,43.1,45.1,29.1,27.2,41.2,45.7,32.6,29.9,38.3,44.9,26.6,3.0,6.21,28.2,3.0,1.48,40.9,3.0,2.0,45.2,3.0,0.33,US-Ne2,-96.4701,41.1649,362.0,NE,CST,CRO,Dfa,10.08,788.89,2015-08-12 12:00:00,12:00:00,224,0.1672858391608391,0.1262381510504719,1.01349414693358,0.0,1104.469951448097,0.8286327743005226,102.44554844006794,3.690625857791874,2.1885411336705816,70.79585839272944,836.1942624818332,0.1,0.0727694475035937,0.8299040425817432,1.2049585839937669,-0.1255063275633244,-0.0700046822980891,0.8106984893189596,0.7106984893189596,0.6858445564881762,2015-08-12 12:00:00-05:00,US-Ne2,0.8299041043540267,1104.4700336571566,97.1734656395234,355.00000000000074,0.9996050248287076,0.9994667835187556,2.3170149706050984,0.1498471412842876,-0.2472884080933427,2.069726562511756,0.0646501016295604,0.206960732044033,1.6352397779120496,396.5344337775933,154.3753802321483,377.5752054546867,7.133218370717399,12.086653349895771,6.27717172163117,121.6024465053216,268.73076417432094,-247.57584314641787,45.8381624949352,17.77977912294477,40
6,6,6,-96.47456993801602,41.16529789477708,2015-08-12 06:00:00,144.8271463394165,178.89592376708984,2015-08-12,US-Ne2,6,198.1954168439968,182.325,10.843270440251572,9.975,2.475000000000001,203.32083333333333,US-Ne2,17,1,1,LC08_028032_20150812,-96.47003344583122,41.16489365289922,2015-08-12 17:06:05.048000000,0.0202749999999999,0.0210174999999999,0.0398824999999999,0.0232449999999999,0.4017274999999999,0.1514225,0.0584999999999999,302.21958254000003,21824.0,0.1466361175,0.8906046861855766,0.6838893692296989,0.6137736527302162,302.21958254000003,2.2488080981040404,0.9724880809810404,0.9774210667237432,-96.46994024736412,41.16491226772292,-0.8906046748161316,0.8906046748161316,1,1,-0.8193768257059396,-302.21958254000003,302.21958254000003,304.60888560220087,-304.60888560220087,304.60888560220087,0.7435198911946859,1.8450217710168453,27.20020235381093,459.9999150706759,845.2665301199911,0.7435198911946859,3.5230234217957648,1.8450217710168453,351.8930591544212,603.5318186274537,35.56559564221138,0.0944587477386656,0.4926504101543891,154.83580226075458,11.712697303088964,1.557489508597257,14.831336646100032,0.0944587477386656,0.4926504101543891,0.6004527079052813,0.3722699582576751,-111.83924865722656,0.6128709122796127,4.791317170457199,413.13042072448775,0.7273855451351766,1,-96.47003344583122,41.16489365289922,185.01084145564192,26.79663721813112,52.37040888239103,2.496682822685855,307.62531784826405,41.00058680386038,-95.74724447656502,0.9293210506439208,522414,300.42512204,695867,39.74994052766365,-96.82781326247822,0.287934273481369,519.2760184254803,114.05026429498136,314.18948858,2015-08-12 17:06:05.048000+00:00,2015-08-12 17:00:00+00:00,128076.0,201508121200.0,201508121300.0,-47.95,-0.3,0.395,492.1,,44.3,,89.5,607.0,598.2,582.3,599.9,607.0,598.2,582.3,599.9,27.59,27.7,30.22,29.25,59.3,60.0,66.2,69.1,27.59,27.7,30.22,29.25,59.3,60.0,66.2,69.1,0.0,0.0,25.82,24.38,23.65,22.76,27.73,26.08,24.46,23.25,,22.2,,22.05,1822.1,36.8,915.2,153.1,681.6,313.8,1364.7,380.0,460.5,915.2,153.1,681.6,380.0,460.5,94.79,229.0,2.64,2.75,1.84,,97.89,-0.034,-48.2,,,,18.0,27.6,43.1,45.1,29.1,27.2,41.2,45.7,32.6,29.9,38.3,44.9,26.6,3.0,6.21,28.2,3.0,1.48,40.9,3.0,2.0,45.2,3.0,0.33,US-Ne2,-96.4701,41.1649,362.0,NE,CST,CRO,Dfa,10.08,788.89,2015-08-12 12:00:00,12:00:00,224,0.1672858391608391,0.1262381510504719,1.01349414693358,0.0,1104.469951448097,0.8286327743005226,102.44554844006794,3.690625857791874,2.1885411336705816,70.79585839272944,836.1942624818332,0.1,0.0727694475035937,0.8299040425817432,1.2049585839937669,-0.1255063275633244,-0.0700046822980891,0.8106984893189596,0.7106984893189596,0.6858445564881762,2015-08-12 12:00:00-05:00,US-Ne2,0.8299041043540267,1104.4700336571566,97.1734656395234,355.00000000000074,0.0,-0.35,2.3430788214926155,0.1498357901393373,0.0865943912262978,2.4296732127189133,0.0646501016295604,0.2069958992952112,1.6347988040730486,457.1032213483113,130.89494255376928,378.5578732377456,7.025094196142271,12.05327250065152,6.351900076034421,121.40991734483784,269.1581764671727,-247.63172220779944,45.76284473716315,17.679845578589973,40
