,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,CO2,CO2_SIGMA,H2O,H2O_SIGMA,FC,FC_SSITC_TEST,LE_inst_af,LE_SSITC_TEST,H_inst_af,H_SSITC_TEST,G_inst_af,SG,FETCH_MAX,FETCH_90,WD,WS,WS_MAX,USTAR,ZL,TAU,TAU_SSITC_TEST,MO_LENGTH,U_SIGMA,V_SIGMA,W_SIGMA,PA,TA_1_1_1,RH_1_1_1,TA_1_2_1,RH_1_2_1,TA_1_3_1,RH_1_3_1,VPD_PI,T_SONIC,T_SONIC_SIGMA,PBLH_PI_F,TS_1_1_1,SWC_1_1_1,ALB,Rn_inst_af,SW_IN,SW_OUT,LW_IN,LW_OUT,P,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
0,0,0,0,LC08_040031_20210120,-113.82979664838416,40.784906287716666,2021-01-20 18:20:18.368000000,,,,,,,,,,,,,,,,,,-113.82996617973544,40.784848442439696,,,1,1,,,,,,,0.7312222624084666,0.2108625785766961,4.669369627214046,,434.69580976861937,0.7312222624084666,0.5560357563836912,0.2108625785766961,220.5562080045423,,,,,,,,,,,,0.1760042011737823,-46.98956298828125,,,,,0,-113.82979664838416,40.784906287716666,,-1.2837666528988052,37.92248540778931,0.2310471187154955,130.66735615761857,41.0254165221365,-114.88169418988971,0.827240526676178,383526,266.97979634,573362,40.995405844989854,-113.89228291023848,0.0655777230858802,205.8999397800009,17.522694189321943,279.8418056,,2021-01-20 18:20:18.368000+00:00,2021-01-20 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UTB,,,2021-01-20
1,1,1,1,LC08_040032_20210120,-113.82979664838416,40.784906287716666,2021-01-20 18:20:42.259000064,,,,,,,,,,,,,,,,,,-113.82996617973544,40.784848442439696,,,1,1,,,,,,,0.7374964355457089,0.2109239270886296,4.670117161481628,,458.0740645734243,0.7374964355457089,0.5564679841293856,0.2109239270886296,232.55941670980675,,,,,,,,,,,,0.2457987964153289,-66.53990936279297,,,,,1,-113.82979664838416,40.784906287716666,,-1.2732044552799724,37.9040543399146,0.2312852454182356,130.66735615761857,39.74271656194493,-114.84624526483633,0.6673941612243652,385531,270.70885616,525481,39.57218244797558,-114.36191963866702,0.0967677533626556,238.83282802985656,27.82585902783138,281.74222472,,2021-01-20 18:20:42.259000064+00:00,2021-01-20 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UTB,,,2021-01-20
2,2,0,0,LC08_039032_20210214,-113.82979664838416,40.784906287716666,2021-02-14 18:14:27.684999936,,,,,,,,,,,,,,,,,,-113.82994962079226,40.7847811227813,,,1,1,,,,,,,0.755813274445964,0.3383900653610157,6.223297561654965,,570.6935025227833,0.755813274445964,0.5855846687898534,0.3383900653610157,245.45890610752613,,,,,,,,,,,,0.6076709628105164,-167.05250549316406,,,,,0,-113.82979664838416,40.784906287716666,,-0.5778760070468943,57.78670163280052,3.3960691869223933,132.7939990045623,40.91691661353011,-113.9057532277468,0.2443654090166092,88378,274.90618472,196515,40.396936965217286,-113.83342588775368,0.042494811117649,398.1829542965824,29.183727666171,279.40429904,,2021-02-14 18:14:27.684999936+00:00,2021-02-14 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UTB,,,2021-02-14
3,3,1,1,LC08_040031_20210221,-113.82979664838416,40.784906287716666,2021-02-21 18:20:12.217999872,,,,,,,,,,,,,,,,,,-113.82996617973544,40.784848442439696,,,1,1,,,,,,,0.7627133766501086,0.2959109093127969,5.705687210512073,,593.3010242942338,0.7627133766501086,0.6217404872669137,0.2959109093127969,248.3905531614564,,,,,,,,,,,,0.2957897782325744,-81.61672973632812,,,,,1,-113.82979664838416,40.784906287716666,,0.2441906040112939,47.59395847189894,1.276419475298692,193.02671130579893,42.49057091132945,-114.10068927026478,0.5258715152740479,171896,275.9281727,247801,41.13746761901326,-113.84055056078996,0.0510518737137317,333.41217831195456,42.36128438128693,287.84680844,,2021-02-21 18:20:12.217999872+00:00,2021-02-21 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UTB,,,2021-02-21
4,4,2,2,LC08_040032_20210205,-113.82979664838416,40.784906287716666,2021-02-05 18:20:40.701999872,,,,,,,,,,,,,,,,,,-113.82996617973544,40.784848442439696,,,1,1,,,,,,,0.7472822076527628,0.3121502154476536,5.903563857148807,,523.3758358867376,0.7472822076527628,0.6001762883118322,0.3121502154476536,239.75312908131275,,,,,,,,,,,,0.2101998627185821,-57.39511489868164,,,,,2,-113.82979664838416,40.784906287716666,,-0.2408497278710193,52.009754721511165,2.1138802266473378,118.9448397542405,40.51644523165419,-115.04298524198089,0.7330814003944397,92727,273.05019986,163213,40.86293747523076,-114.03302047637992,0.0885016173124313,265.9396676982668,33.41393414624027,286.82140244,,2021-02-05 18:20:40.701999872+00:00,2021-02-05 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UTB,,,2021-02-05
5,5,3,3,LC08_040032_20210221,-113.82979664838416,40.784906287716666,2021-02-21 18:20:36.104999936,,,,,,,,,,,,,,,,,,-113.82996617973544,40.784848442439696,,,1,1,,,,,,,0.7662953729179554,0.2960541038955312,5.7074320426873335,,613.5315341527792,0.7662953729179554,0.6219866298317713,0.2960541038955312,235.5130921753283,,,,,,,,,,,,0.2370257228612899,-64.56275177001953,,,,,3,-113.82979664838416,40.784906287716666,,0.2496406521139363,47.59814595622497,1.2752802393371487,193.02671130579893,40.66067625527121,-114.24497180004448,0.5348178744316101,219929,272.38710398,338574,40.86302894042728,-114.0365754553239,0.0862645432353019,340.4797752239846,44.11531024807639,288.7286576,,2021-02-21 18:20:36.104999936+00:00,2021-02-21 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UTB,,,2021-02-21
6,6,0,0,LC08_039032_20210302,-113.82979664838416,40.784906287716666,2021-03-02 18:14:21.267000064,,,,,,,,,,,,,,,,,,-113.82994962079226,40.7847811227813,,,1,1,,,,,,,0.7765916242287172,0.2804550589659372,5.517357006489917,,668.4605910393227,0.7765916242287172,0.7610561257467192,0.2804550589659372,270.4043388019023,,,,,,,,,,,,0.3474695682525635,-98.08568572998048,,,,,0,-113.82979664838416,40.784906287716666,,3.06105488021352,36.85077216752778,0.6642100089060441,215.70048809285484,40.1090278863608,-114.41794633831884,0.3498575687408447,284699,282.2856899,393602,40.78197371449103,-113.91016805897172,0.0367994308471679,290.33259266732404,51.10106608646943,290.61882266,,2021-03-02 18:14:21.267000064+00:00,2021-03-02 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UTB,,,2021-03-02
7,7,1,1,LC08_039032_20210318,-113.82979664838416,40.784906287716666,2021-03-18 18:14:12.092999936,0.45681,0.48893,0.5221500000000001,0.5536650000000001,0.5648299999999999,0.1756225,0.0844325,288.01770944,21824.0,0.471170025,0.0099821635322463,0.0228820055006985,0.0103475759888042,288.01770944,-0.1554494389375897,0.948445505610624,0.969487016851506,-113.82994962079226,40.7847811227813,-0.0099821630865335,0.0099821630865335,1,1,-0.0392647518813592,-288.01770944,288.01770944,296.734333541095,-296.734333541095,296.734333541095,0.7750912207219798,0.5551408381877107,8.86441509011921,370.0600562756284,747.8902918701932,0.7750912207219798,1.2051652972241185,0.5551408381877107,278.53930869538254,289.6261035448544,49.7725283847204,0.0031800873216047,0.2057290595369273,244.33066214874128,18.34390242835036,3.7020490282362033,35.51595529715379,0.0031800873216047,0.2057290595369273,0.2883215537611779,0.2986045479774475,-84.9041748046875,-0.0065911743132904,-0.0285856487793171,-4.477086988607283,-0.018665917260638,1,-113.82979664838416,40.784906287716666,43.34312402777448,9.720662705875071,46.06346029597581,1.504316983344144,239.87762980800863,39.99680780946449,-114.37474629386288,0.3527439534664154,324854,284.33650190000003,482424,40.80038630039886,-113.68589175087388,0.0361321046948432,395.2722262185391,75.47844944967518,297.98465576,-0.8106889993814329,2021-03-18 18:14:12.092999936+00:00,2021-03-18 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UTB,,,2021-03-18
8,8,0,0,LC08_039032_20210403,-113.82979664838416,40.784906287716666,2021-04-03 18:14:08.639000064,,,,,,,,,,,,,,,,,,-113.82994962079226,40.7847811227813,,,1,1,,,,,,,0.7994645550731208,0.3067510199384586,5.837774426675395,,844.006946719624,0.7994645550731208,2.01128096032811,0.3067510199384586,297.02584385655666,,,,,,,,,,,,0.2045655250549316,-59.27998352050781,,,,,0,-113.82979664838416,40.784906287716666,,17.589239585406283,15.251525072281142,0.7559905950335202,280.53972595186394,40.14109663046504,-112.5638800994872,0.2617042958736419,247488,289.78482578,366480,41.02430804326633,-112.8365069589837,0.0499249920248985,420.0017019646528,99.44958557640788,308.9975162,,2021-04-03 18:14:08.639000064+00:00,2021-04-03 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UTB,,,2021-04-03
9,9,1,1,LC08_039032_20210419,-113.82979664838416,40.784906287716666,2021-04-19 18:14:02.184999936,,,,,,,,,,,,,,,,,,-113.82994962079226,40.7847811227813,,,1,1,,,,,,,0.7981016075534111,0.4630482680523626,7.74226314549724,,898.6305367501411,0.7981016075534111,1.960576109699983,0.4630482680523626,309.054752364138,,,,,,,,,,,,0.2492409497499466,-72.9341812133789,,,,,1,-113.82979664838416,40.784906287716666,,17.185098253542435,23.61796952239822,4.383087027380978,307.3389798372845,39.67664090739292,-114.20172818988216,0.4506286084651947,314918,292.6252004,433155,40.821549064257184,-113.22503986363073,0.0345747917890548,463.883894420694,112.1744812468574,305.13173558,,2021-04-19 18:14:02.184999936+00:00,2021-04-19 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UTB,,,2021-04-19
10,10,2,2,LC08_040031_20210410,-113.82979664838416,40.784906287716666,2021-04-10 18:19:53.112999936,0.4805975,0.50389,0.5378799999999999,0.5673874999999999,0.5601275000000001,0.1353075,0.0753849999999999,291.0529112,21824.0,0.4746468225,-0.0064389387280877,-0.0153128697710026,-0.0066911825697457,291.0529112,-0.1826590209487024,0.9481734097905128,0.9693972252308692,-113.82996617973544,40.784848442439696,,,1,1,-0.020261701308962,-291.0529112,291.0529112,300.042035949642,-300.042035949642,300.042035949642,0.7994259296291095,0.3437027810926117,6.2880332323032295,385.7968001385282,858.928638150829,0.7994259296291095,1.7010643877527942,0.3437027810926117,301.2723404551651,351.1025114846996,69.04253930622542,0.002889694632192,0.1984225598113491,125.18045199260858,21.524830600135548,2.266619947023827,36.8237567783917,0.002889694632192,0.1984225598113491,0.2663808013157717,0.2456139028072357,-71.4278793334961,0.2316982324223634,1.427565815011261,156.8795201858656,0.5561920714031684,2,-113.82979664838416,40.784906287716666,72.41084841535903,14.960957167479313,20.205159990837466,1.4634651086124522,306.06201437488915,40.96486575056788,-114.61769588080396,0.4320513308048248,478942,290.8136498,710306,40.82474024407014,-114.0187184176213,0.1061858385801315,498.9604875325177,120.07371475032072,310.5185351,40.48576651371936,2021-04-10 18:19:53.112999936+00:00,2021-04-10 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UTB,,,2021-04-10
11,11,3,3,LC08_040032_20210410,-113.82979664838416,40.784906287716666,2021-04-10 18:20:17.000000000,0.47837,0.5017450000000001,0.5353775000000001,0.5651875,0.5589999999999999,0.13539,0.0755775,291.05632922,21824.0,0.4730568825,-0.0055039750931228,-0.0130313911734044,-0.0057143956593681,291.05632922,-0.1811172397291104,0.9481888276027088,0.969402313108894,-113.82996617973544,40.784848442439696,,,1,1,-0.0215853304732598,-291.05632922,291.05632922,299.82961423179745,-299.82961423179745,299.82961423179745,0.8008279967435487,0.343812488316154,6.289370019560401,385.82119664867935,872.3007462125859,0.8008279967435487,1.702141984985274,0.343812488316154,311.6850857094783,369.367993958277,71.94466674943412,0.0029056013538694,0.1987311116255745,64.70625642486114,24.306322605426395,1.326774333126565,36.76658386335276,0.0029056013538694,0.1987311116255745,0.2550573951774796,0.2046477049589157,-60.03266525268555,0.3436333938002304,2.0183259052612,232.7170707839817,0.7824439090501261,3,-113.82979664838416,40.784906287716666,72.78798871183602,14.970791052456669,20.19881369174549,1.4650188664988797,306.06201437488915,40.64693192819304,-114.82914175229983,0.4217710494995117,445102,293.34640262,708247,40.00571213295287,-114.30523551470333,0.0972663909196853,511.62949618445816,133.93755142951383,311.72167814,57.23972267320764,2021-04-10 18:20:17+00:00,2021-04-10 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UTB,,,2021-04-10
