,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,FC_1_1_1,CO2_1_1_1,CO2_SIGMA_1_1_1,SC_1_1_1,LE_inst_af,H2O_1_1_1,H2O_SIGMA_1_1_1,H_inst_af,T_SONIC_1_1_1,T_SONIC_SIGMA_1_1_1,WD_1_1_1,WS_1_1_1,USTAR_1_1_1,W_SIGMA_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,TA_1_1_1,VPD_PI_1_1_1,RH_1_1_1,PA,TS_PI_1_1_A,TS_PI_1_2_A,TS_PI_1_3_A,TS_PI_1_4_A,TS_PI_1_5_A,SWC_PI_1_1_A,SWC_PI_1_2_A,SWC_PI_1_3_A,P,ZL_1_1_1,G_PI_1_1_A,Rn_inst_af,SW_IN_1_1_1,PPFD_IN_1_1_1,PPFD_OUT_1_1_1,SW_IN_1_1_2,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_DIR_1_1_1,PPFD_DIF_1_1_1,NEE_PI_F_1_1_1,GPP_PI_F_1_1_1,RECO_PI_F_1_1_1,FC_PI_F_1_1_1,LE_PI_F_1_1_1,H_PI_F_1_1_1,TA_PI_F_1_1_1,VPD_PI_F_1_1_1,RH_PI_F_1_1_1,PA_PI_F,TS_PI_F_1_1_A,TS_PI_F_1_2_A,TS_PI_F_1_3_A,TS_PI_F_1_4_A,TS_PI_F_1_5_A,SWC_PI_F_1_1_A,SWC_PI_F_1_2_A,SWC_PI_F_1_3_A,P_PI_F,FC_1_2_1,CO2_1_2_1,CO2_SIGMA_1_2_1,LE_1_2_1,H2O_1_2_1,H2O_SIGMA_1_2_1,H_1_2_1,T_SONIC_1_2_1,T_SONIC_SIGMA_1_2_1,WD_1_2_1,WS_1_2_1,USTAR_1_2_1,W_SIGMA_1_2_1,U_SIGMA_1_2_1,V_SIGMA_1_2_1,TA_1_2_1,VPD_PI_1_2_1,RH_1_2_1,NEE_PI_F_1_2_1,GPP_PI_F_1_2_1,RECO_PI_F_1_2_1,FC_PI_F_1_2_1,LE_PI_F_1_2_1,H_PI_F_1_2_1,TAU_1_1_1,MO_LENGTH_1_1_1,TAU_1_2_1,MO_LENGTH_1_2_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,G_inst_af,G_2_1_1,G_3_1_1,G_4_1_1,G_5_1_1,G_6_1_1,G_7_1_1,WTD_1_1_1,TW_1_1_1,COND_WATER_1_1_1,WTD_2_1_1,SWP_1_1_1,SWP_2_1_1,SWP_3_1_1,SWC_1_2_1,SWC_2_2_1,SWC_3_2_1,SWC_4_2_1,SWC_5_1_1,SWC_6_3_1,SWC_7_3_1,PA_1_2_1,PPFD_IN_1_1_2,P_1_1_1,P_1_1_2,P_2_1_1,P_3_1_1,PA_1_1_1,LW_IN_1_2_1,LW_OUT_1_2_1,NETRAD_1_2_1,TS_PI_F_1_3_1,TS_PI_F_1_4_1,G_PI_F_1_1_1,G_PI_F_2_1_1,G_PI_F_3_1_1,G_PI_F_4_1_1,G_PI_F_5_1_1,TA_PI_F_1_2_1,RH_PI_F_1_2_1,WTD_PI_F_1_1_1,TW_PI_F_1_1_1,SWC_PI_F_1_2_1,SWC_PI_F_2_2_1,SWC_PI_F_3_2_1,SWC_PI_F_4_2_1,SWC_PI_F_5_1_1,SWC_PI_F_6_3_1,SWC_PI_F_7_3_1,PA_PI_F_1_2_1,PPFD_IN_PI_F_1_1_1,PPFD_OUT_PI_F_1_1_1,SW_IN_PI_F_1_1_1,SW_OUT_PI_F_1_1_1,P_PI_F_2_1_1,P_PI_F_3_1_1,PA_PI_F_1_1_1,VPD_PI_F_1_2_1,LW_IN_PI_F_1_1_1,LW_OUT_PI_F_1_1_1,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
131,131,1,1,LC08_043033_20150922,-120.96601326542962,38.43087108568146,2015-09-22 18:39:28.976999936,0.0415599999999999,0.05201,0.0807474999999999,0.1139399999999999,0.23593,0.3273675,0.1953949999999999,314.01858758000003,21824.0,0.1532986525,0.3486723640209221,0.1993958790319681,0.2153094002612165,314.01858758000003,0.2389662791967477,0.9523896627919676,0.9707885887213492,-120.96586545538034,38.43094047728879,-0.3486723601818084,0.3486723601818084,1,1,-0.4900332357050945,-314.01858758000003,314.01858758000003,314.7949250941284,-314.7949250941284,314.7949250941284,0.7463682682332617,1.0747466747498615,17.040366379908214,525.0723573355555,751.5564070798615,0.7463682682332617,3.542907507743099,1.0747466747498615,337.4606881322943,432.6655362370829,87.62200564904913,0.0100622833134946,0.2956616025551261,168.37366414418736,16.654549664146934,2.499917721079811,24.712928627506425,0.0100622833134946,0.2956616025551261,0.3839105844806446,0.1435757279396057,-42.69699096679688,0.2647096118466372,2.420932716589554,176.66986644384642,0.5120219647148875,1,-120.96601326542962,38.43087108568146,131.48483194169268,26.8924581957022,30.335160384542363,1.9365335156950472,251.82752397312825,39.690434109555625,-120.99025480098358,0.8517995476722717,517329,297.38308424,831261,39.22320201718304,-119.60821747964292,0.1339442580938339,386.825411434381,120.55673562165325,321.0631268,68.65765184247975,2015-09-22 18:39:28.976999936+00:00,2015-09-22 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Ton,,,2015-09-22
132,132,2,2,LC08_043034_20150906,-120.96601326542962,38.43087108568146,2015-09-06 18:39:44.936000000,0.0421924999999999,0.05641,0.0849825,0.1189175,0.2299625,0.3056425,0.1898949999999999,310.21433132,21824.0,0.151134265,0.318289956432011,0.1825926528840414,0.1962203138252756,310.21433132,0.1956407676853042,0.951956407676853,0.9706456145333616,-120.96586545538034,38.43094047728879,-0.318289965391159,0.318289965391159,1,1,-0.4603343440918255,-310.21433132,310.21433132,310.9744651944274,-310.9744651944274,310.9744651944274,0.7788912742456268,0.52552899659099,9.40553156087905,499.8590396750832,847.6553262772857,0.7788912742456268,3.519010403491493,0.52552899659099,341.6690346104628,544.9405486941441,100.35866732872084,0.0090386826812058,0.1645869710144699,110.39018435249082,23.2341213702346,2.253364198542563,44.39393979245554,0.0090386826812058,0.1645869710144699,0.2360168659424244,0.1941061168909073,-58.108680725097656,0.4988563612118284,4.347650603920456,334.19169701293254,0.7516988681287357,2,-120.96601326542962,38.43087108568146,161.44315572748914,26.77724145611353,14.933999515021906,1.0897019041426983,287.943166174005,38.05169898563415,-120.99965763105656,0.7927534580230713,477287,299.36553584,721048,36.8879652451701,-120.87122352881993,0.1714890450239181,393.0548457581316,112.60354919962242,323.97186182,123.29937112718412,2015-09-06 18:39:44.936000+00:00,2015-09-06 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Ton,,,2015-09-06
133,133,3,3,LC08_043034_20150922,-120.96601326542962,38.43087108568146,2015-09-22 18:39:52.868000000,0.0374075,0.0498649999999999,0.079675,0.1149299999999999,0.235765,0.3310249999999999,0.2002625,314.00833352,21824.0,0.1530900649999999,0.3445586620852879,0.1947246202116534,0.2130640241214537,314.00833352,0.2337805247218778,0.9523378052472188,0.9707714757315822,-120.96586545538034,38.43094047728879,-0.3445586562156677,0.3445586562156677,1,1,-0.4948326147603348,-314.00833352,314.00833352,314.5407772547276,-314.5407772547276,314.5407772547276,0.7484530457809093,1.0745500022279333,17.03763237793035,524.9751907789611,766.9613377725639,0.7484530457809093,3.544045575792303,1.0745500022279333,339.57895566798004,447.9658632905008,90.200151197862,0.0099361050176521,0.2953153136206194,212.3545243516581,16.0616603822416,3.030881882810519,24.741907191530206,0.0099361050176521,0.2953153136206194,0.3898492209894043,0.1822768896818161,-54.30263137817383,0.217819424072259,1.9221929429016305,145.4111877409807,0.4064424924636946,3,-120.96601326542962,38.43087108568146,131.5490897115218,26.89792833543593,30.31986974342756,1.9367315669034504,251.82752397312825,38.25764842200608,-120.24973986205136,0.8087202310562134,502186,297.91287734,798946,36.78555649533848,-120.55169221854966,0.1079031825065612,379.3812949040004,95.23980467869974,324.81611276,54.51339186069024,2015-09-22 18:39:52.868000+00:00,2015-09-22 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Ton,,,2015-09-22
134,134,4,4,LC08_044033_20150929,-120.96601326542962,38.43087108568146,2015-09-29 18:45:41.540000000,,,,,,,,,,,,,,,,,,-120.96586545538034,38.43094047728879,,,1,1,,,,,,,0.749729013773811,0.8558243037666269,13.997062773494209,,729.3128789692325,0.749729013773811,2.675578847378426,0.8558243037666269,319.7474738338884,,,,,,,,,,,,0.2216130048036575,-65.04421997070312,,,,,4,-120.96601326542962,38.43087108568146,,22.195365139118067,31.986510306178303,1.1537222348087903,181.4202890098821,39.685239359345125,-121.06631515247102,0.8718883991241455,435861,293.50363154,674369,39.00548348441728,-122.5532726605534,0.1331585794687271,425.5322146326854,89.84551353621164,316.84870814,,2015-09-29 18:45:41.540000+00:00,2015-09-29 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Ton,,,2015-09-29
135,135,0,0,LC08_043033_20151008,-120.96601326542962,38.43087108568146,2015-10-08 18:39:31.052999936,0.0353725,0.0476375,0.0773375,0.1008775,0.21635,0.27267,0.16949,306.89201588000003,21824.0,0.13665524,0.364005327406987,0.1971417035221649,0.2119467957208977,306.89201588000003,0.231209345691361,0.9523120934569136,0.9707629908407814,-120.96586545538034,38.43094047728879,-0.3640053272247314,0.3640053272247314,1,1,-0.4733347520749095,-306.89201588000003,306.89201588000003,307.5274508373212,-307.5274508373212,307.5274508373212,0.7226103082608111,1.4729803122321732,22.576328098677003,478.96603596252703,668.5045560871082,0.7226103082608111,3.2432225170209628,1.4729803122321732,290.2992331910002,374.639340060462,60.89866328920126,0.0098739134162305,0.0896255260891525,349.27731912096067,17.285543087581672,5.170769726928228,81.52436477271998,0.0098739134162305,0.0896255260891525,0.1714843376273937,0.2371561080217361,-67.76124572753906,-0.0528680348012337,-0.3538984731907665,-35.53664234969989,-0.1132675645230682,0,-120.96601326542962,38.43087108568146,87.5074662353725,25.3957444319066,45.41718320287095,0.5881529222934442,186.04986197420533,38.38471478507455,-120.32082463620526,0.8002986907958984,289245,285.72421802,437980,39.6562827703006,-119.76576684082195,0.1728734374046325,420.7666860446692,83.4048686949852,304.48231178000003,-10.036560699690138,2015-10-08 18:39:31.052999936+00:00,2015-10-08 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Ton,,,2015-10-08
136,136,1,1,LC08_043033_20151024,-120.96601326542962,38.43087108568146,2015-10-24 18:39:34.966000128,,,,,,,,,,,,,,,,,,-120.96586545538034,38.43094047728879,,,1,1,,,,,,,0.7224919620757971,1.017197853309345,16.24036346084513,,602.3253710213276,0.7224919620757971,2.843814196881387,1.017197853309345,268.4799416916,,,,,,,,,,,,0.1760769486427307,-49.33567810058594,,,,,1,-120.96601326542962,38.43087108568146,,23.201230352105704,35.76878737101866,0.5702791896113715,157.2652194229334,38.12937723474398,-119.95890805028225,0.5812446475028992,67704,280.19386166000004,110160,39.2209692359617,-119.06534944547798,0.0879999995231628,331.03518501580754,64.52061865557332,302.08286174,,2015-10-24 18:39:34.966000128+00:00,2015-10-24 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Ton,,,2015-10-24
137,137,2,2,LC08_043034_20151008,-120.96601326542962,38.43087108568146,2015-10-08 18:39:54.944000000,0.0386725,0.0521749999999999,0.0789599999999999,0.10404,0.2158275,0.2758875,0.173505,306.88859786,21824.0,0.1387766175,0.3494806443292925,0.1929026992141527,0.2045223770914202,306.88859786,0.2142740011506807,0.9521427400115068,0.9707071042037972,-120.96586545538034,38.43094047728879,-0.3494806587696075,0.3494806587696075,1,1,-0.4642920747996439,-306.88859786,306.88859786,307.249946542591,-307.249946542591,307.249946542591,0.7254209109810972,1.4729351066523009,22.57569968275204,478.8595256788906,686.3592366570766,0.7254209109810972,3.244618451794157,1.4729351066523009,305.076899305846,402.7258525443176,65.31905689956903,0.009470398989334,0.0893907956952624,196.1756970501185,21.21884047716497,3.583638438142181,81.7384387845453,0.009470398989334,0.0893907956952624,0.1605952796657244,0.200441762804985,-58.00208282470703,0.2100533154173547,1.3020470168880558,141.2310985946301,0.418578109325725,2,-120.96601326542962,38.43087108568146,87.14444530311253,25.4029908420492,45.39625008412994,0.5890808873480631,186.04986197420533,38.0527939063932,-120.26289809824767,0.6932278871536255,350011,289.37124536,528721,36.66579130584081,-120.57865097361169,0.1163538694381713,358.1375023333643,71.01214095878082,313.14357446,36.926053398945264,2015-10-08 18:39:54.944000+00:00,2015-10-08 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Ton,,,2015-10-08
138,138,3,3,LC08_043034_20151024,-120.96601326542962,38.43087108568146,2015-10-24 18:39:58.848000000,,,,,,,,,,,,,,,,,,-120.96586545538034,38.43094047728879,,,1,1,,,,,,,0.7261789312243324,1.0169599172076051,16.23705584183265,,622.7039129633711,0.7261789312243324,2.844974564278841,1.0169599172076051,274.65990379886546,,,,,,,,,,,,0.1790349632501602,-50.468631744384766,,,,,3,-120.96601326542962,38.43087108568146,,23.20798568034253,35.74583512894743,0.5704903275747724,157.2652194229334,38.13322604873663,-119.98236011968672,0.5896211266517639,38584,281.8926176,62735,37.684322077279845,-120.50508768282836,0.2409106194972992,316.0604736778709,49.14446893584413,307.43206304,,2015-10-24 18:39:58.848000+00:00,2015-10-24 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Ton,,,2015-10-24
139,139,4,4,LC08_044033_20151015,-120.96601326542962,38.43087108568146,2015-10-15 18:45:40.892999936,,,,,,,,,,,,,,,,,,-120.96586545538034,38.43094047728879,,,1,1,,,,,,,0.7217084031822418,1.2983996755404346,20.14943184834036,,639.2721328812036,0.7217084031822418,3.2431231704030843,1.2983996755404346,323.793679493248,,,,,,,,,,,,0.198182001709938,-58.18745803833008,,,,,4,-120.96601326542962,38.43087108568146,,25.39522861195277,40.03547220746037,1.1476540507484403,136.27449813534565,39.58518757594689,-120.95312933745888,0.867457926273346,408031,293.60617214,624576,38.71087861685911,-122.09723334173204,0.1677642464637756,313.4704445550949,65.05888163355921,315.7310156,,2015-10-15 18:45:40.892999936+00:00,2015-10-15 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Ton,,,2015-10-15
140,140,0,0,LC08_043033_20151109,-120.96601326542962,38.43087108568146,2015-11-09 18:39:36.527000064,,,,,,,,,,,,,,,,,,-120.96586545538034,38.43094047728879,,,1,1,,,,,,,0.70833285312685,0.947648906532512,15.27354330629618,,525.8693252526767,0.70833285312685,1.333867007639714,0.947648906532512,240.3275935083448,,,,,,,,,,,,0.1014047414064407,-27.60020065307617,,,,,0,-120.96601326542962,38.43087108568146,,11.240717403775834,71.04523172886498,2.2576258486597034,62.919676285074,39.14901847639103,-119.83356072311592,0.5359797477722168,58937,272.17860476,90695,38.926049435146176,-119.21663006233776,0.0906580835580825,202.33889088710671,47.39153391421792,296.10132674,,2015-11-09 18:39:36.527000064+00:00,2015-11-09 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Ton,,,2015-11-09
141,141,1,1,LC08_043034_20151125,-120.96601326542962,38.43087108568146,2015-11-25 18:40:03.100000000,,,,,,,,,,,,,,,,,,-120.96586545538034,38.43094047728879,,,1,1,,,,,,,0.7036151853815729,0.7902700798397617,13.08577442412959,,486.385655782237,0.7036151853815729,1.0574413857326614,0.7902700798397617,284.6232478417768,,,,,,,,,,,,0.5546737313270569,-157.42391967773438,,,,,1,-120.96601326542962,38.43087108568146,,7.788886625037013,74.73417349673838,0.3571458551193903,88.1887739895815,36.99815718874968,-121.65768312604968,0.8125307559967041,157865,283.81354484,241266,37.980046413813774,-121.48765044060916,0.2010007202625274,299.28736911452273,26.11280318759394,291.531434,,2015-11-25 18:40:03.100000+00:00,2015-11-25 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Ton,,,2015-11-25
142,142,2,2,LC08_044033_20151116,-120.96601326542962,38.43087108568146,2015-11-16 18:45:48.328999936,0.0204125,0.030065,0.0500574999999999,0.0615249999999999,0.167345,0.199575,0.1282125,285.4131782,21824.0,0.0983067925,0.4623585441517019,0.2017913703773625,0.2177754606445594,285.4131782,0.2446900499551824,0.9524469004995518,0.970807477164852,-120.96586545538034,38.43094047728879,-0.4623585343360901,0.4623585343360901,1,1,-0.5394947160221251,-285.4131782,285.4131782,286.16471327827026,-286.16471327827026,286.16471327827026,0.7175723620897088,0.5611264346143467,9.900381909105349,358.3603221264823,506.3592405091545,0.7175723620897088,1.1843039646166549,0.5611264346143467,250.6996627683877,336.99848235551497,18.96788316921094,0.0102027099645779,0.5471392734019048,219.8637210603654,10.90197328132916,1.9156593623593776,13.354303807162172,0.0102027099645779,0.5471392734019048,0.6416447546264931,0.1764183044433593,-48.569034576416016,0.1430614619679243,0.5539546825500224,98.1668781259386,0.3086711730792669,2,-120.96601326542962,38.43087108568146,51.31085420385679,9.460945177398314,47.380271567019264,3.578651498875548,146.402320915183,39.136944661484016,-120.82803981940988,0.8536180853843689,468383,275.30609306,780428,39.204872624685365,-122.22227905377196,0.1873755753040313,278.87958583355106,24.28384630508144,290.7281993,15.710154797118635,2015-11-16 18:45:48.328999936+00:00,2015-11-16 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Ton,,,2015-11-16
143,143,0,0,LC08_043033_20151211,-120.96601326542962,38.43087108568146,2015-12-11 18:39:36.812000000,0.0376549999999999,0.03584,0.0561625,0.0548425,0.1655849999999999,0.17026,0.1113825,283.38971036,21824.0,0.0965151675,0.5023987478876273,0.2258502333094041,0.2305766367885733,283.38971036,0.2748905406747411,0.9527489054067474,0.9709071387842266,-120.96586545538034,38.43094047728879,-0.5023987293243408,0.5023987293243408,1,1,-0.4934553940856153,-283.38971036,283.38971036,284.2587536454424,-284.2587536454424,284.2587536454424,0.6762838825078848,1.0132348806365072,16.18527302411543,348.4157883679303,413.4141037689733,0.6762838825078848,1.200439140321372,1.0132348806365072,271.19606612116,283.4793390764692,13.328173273650386,0.0109637675579165,0.1433212271790835,103.84351639466288,24.54183417492128,2.021773740740201,50.981032088911306,0.0109637675579165,0.1433212271790835,0.21295818141939,0.4466700553894043,-124.94810485839844,0.2419242991222382,0.4541239345040285,166.3076494081559,0.6156095936655797,0,-120.96601326542962,38.43087108568146,21.12956249302425,9.66217183114492,84.40535189191284,0.930591737120422,84.35870240706477,38.94077236278682,-121.01367484072706,0.9313501119613647,39354,279.73242896,62297,38.52254875668059,-121.32185251496544,0.1354267746210098,245.9383754664485,17.287982744772094,288.14417618,12.878954782534247,2015-12-11 18:39:36.812000+00:00,2015-12-11 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Ton,,,2015-12-11
144,144,1,1,LC08_043033_20151227,-120.96601326542962,38.43087108568146,2015-12-27 18:39:37.716000000,,,,,,,,,,,,,,,,,,-120.96586545538034,38.43094047728879,,,1,1,,,,,,,0.6926340036740767,0.526813438872658,9.423386966932233,,411.80882180064407,0.6926340036740767,0.8977792776666054,0.526813438872658,219.76621079644028,,,,,,,,,,,,0.2415013313293457,-64.18706512451172,,,,,1,-120.96601326542962,38.43087108568146,,5.412972506949481,58.67961669174243,0.407260370237319,78.75339475903449,38.245988818664,-119.95302314378073,0.9718814492225648,10460,265.78348934,16901,39.07562453339301,-119.02630187325896,0.083320066332817,240.8682158228212,14.823870172487094,276.78609572,,2015-12-27 18:39:37.716000+00:00,2015-12-27 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Ton,,,2015-12-27
145,145,2,2,LC08_043034_20151211,-120.96601326542962,38.43087108568146,2015-12-11 18:40:00.697999872,,,,,,,,,,,,,,,,,,-120.96586545538034,38.43094047728879,,,1,1,,,,,,,0.6829352246365441,1.0133408234057115,16.186745765389627,,436.4957837924755,0.6829352246365441,1.2007955204651657,1.0133408234057115,283.47170121456094,,,,,,,,,,,,0.5280680656433105,-149.4468994140625,,,,,2,-120.96601326542962,38.43087108568146,,9.66658944201806,84.38912422101329,0.9302891929402856,84.35870240706477,37.0007525225089,-121.74664471630985,0.8919710516929626,216759,283.00689212,345956,37.1928879365147,-120.41930280083292,0.2213663905858993,277.7802334050945,21.308891436954283,290.96404268000003,,2015-12-11 18:40:00.697999872+00:00,2015-12-11 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Ton,,,2015-12-11
