,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,CO2,H2O,CH4,FC,FCH4,FC_SSITC_TEST,FCH4_SSITC_TEST,H_inst_af,LE_inst_af,H_SSITC_TEST,LE_SSITC_TEST,WD,WS,USTAR,ZL,TAU,MO_LENGTH,V_SIGMA,W_SIGMA,TAU_SSITC_TEST,T_SONIC,T_SONIC_SIGMA,PA,RH,TA,VPD_PI,TS_1_1_1,TS_2_1_1,TS_3_1_1,TS_1_2_1,TS_2_2_1,TS_3_2_1,TS_1_3_1,TS_2_3_1,TS_3_3_1,TS_1_4_1,TS_2_4_1,TS_3_4_1,TS_1_5_1,TS_2_5_1,TS_3_5_1,G_inst_af,G_2_1_1,G_3_1_1,Rn_inst_af,PPFD_IN_1_1_1,PPFD_IN_2_1_1,PPFD_OUT,PPFD_DIF,SW_IN,SW_OUT,LW_IN,LW_OUT,SPEC_RED_IN,SPEC_NIR_IN,SPEC_NIR_OUT,SPEC_RED_OUT,NDVI,PRI,P,WTD,FC_PI_F,FCH4_PI_F,H_PI_F,LE_PI_F,RECO_PI_F,GPP_PI_F,PA_PI_F,RH_PI_F,TA_PI_F,VPD_PI_F,TS_PI_F_1_1_1,TS_PI_F_2_1_1,TS_PI_F_3_1_1,G_PI_F_1_1_1,G_PI_F_2_1_1,G_PI_F_3_1_1,NETRAD_PI_F,PPFD_IN_PI_F_1_1_1,PPFD_OUT_PI_F,SW_IN_PI_F,SW_OUT_PI_F,LW_IN_PI_F,LW_OUT_PI_F,P_PI_F,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
34,34,1,1,LC08_044034_20211015,-121.66912463830998,38.001566211400736,2021-10-15 18:46:30.175000064,0.0357025,0.0437875,0.067795,0.0751375,0.2170375,0.1581325,0.106735,297.12673274,21824.0,0.11544504,0.4856678360571574,0.2648462762408253,0.2686906302269068,297.12673274,0.3700605802385623,0.9537006058023856,0.9712211999147872,-121.66898332223784,38.00143477040514,-0.4856678247451782,0.4856678247451782,1,1,-0.5239658395723803,-297.12673274,297.12673274,297.0649312594235,-297.0649312594235,297.0649312594235,0.7422478280888501,0.7372898036364915,12.556243995172723,421.4654968161696,671.8903685383507,0.7422478280888501,2.576992417893233,0.7372898036364915,333.02337396274703,490.4630547452829,51.6154761448445,0.0135826958802655,0.1611028180424759,9.323554109262783,35.032063317925584,0.2737109980431853,45.35404265810264,0.0135826958802655,0.1611028180424759,0.195790934049525,0.3467832505702972,-102.7434310913086,0.6325478341135764,3.46101446959974,429.5240244911756,0.9787544592612376,1,-121.66912463830998,38.001566211400736,100.04894344033973,21.57995571699145,28.61047624809263,1.0232115206661423,202.4000598181168,37.95761778692195,-122.7591291210633,0.7993514537811279,316019,296.27564576,493282,38.19611985549665,-121.6472894950517,0.1631492227315902,395.93151338173897,70.93234873025779,311.31835178,98.15437035784862,2021-10-15 18:46:30.175000064+00:00,2021-10-15 19:00:00+00:00,2021-10-15,81.85910484341491,59.400785106382976,8.103971242610621,5.880619574468085,-9.754117479166666,111.01560184444445,55.48831464276005,30.806643237585583,202110151200.0,202110151230.0,407.939344,10.818001,2200.387383,-13.411965,50.912867,1.0,1.0,25.077871,216.602843,2.0,1.0,296.080239,0.911087,0.185624,-0.370064,-0.030131,-15.186568,0.51744,0.256753,0.0,24.941435,0.410545,101.957,36.7747,21.37,16.076674,13.78,14.77,16.48,13.73,13.97,15.43,14.06,13.42,14.67,14.73,13.92,14.99,15.72,15.18,15.96,4.443708,13.021512,12.998211,530.204303,1477.326969,1432.142857,69.62963,153.333333,750.0,112.302158,319.455405,426.948944,0.979855,0.736647,0.231792,0.060793,0.670601,0.177421,0.0,0.013632,-13.411965,50.912867,25.077871,216.602843,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,CA,WET,16.1,365.0,38.0015,-121.6691,1.0,US-Dmg,2021-10-15 12:00:00,2021-10-15 12:00:00-07:00,2021-10-15
35,35,0,0,LC08_044033_20211116,-121.66912463830998,38.001566211400736,2021-11-16 18:46:01.094000128,,,,,,,,,,,,,,,,,,-121.66898332223784,38.00143477040514,,,1,1,,,,,,,0.6816850223476758,1.4324875277455051,22.415538118486754,,479.3027203509816,0.6816850223476758,1.6910836934876925,1.4324875277455051,283.5255184476686,,,,,,,,,,,,0.2830379605293274,-80.09685516357422,,,,,0,-121.66912463830998,38.001566211400736,,14.869615293425303,84.70825738915036,1.4282222051345737,120.80897317814404,39.54026985022998,-120.77397689738672,0.8785116076469421,281323,282.98980202,464699,39.11514738580359,-122.14831238006376,0.280183732509613,301.9236728266061,27.709811874862755,294.04709672,,2021-11-16 18:46:01.094000128+00:00,2021-11-16 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Dmg,,,2021-11-16
36,36,1,1,LC08_044034_20211116,-121.66912463830998,38.001566211400736,2021-11-16 18:46:24.980999936,,,,,,,,,,,,,,,,,,-121.66898332223784,38.00143477040514,,,1,1,,,,,,,0.6869864043513987,1.432389517464928,22.41414813668761,,501.3922736150896,0.6869864043513987,1.691699008431362,1.432389517464928,305.3499518643375,,,,,,,,,,,,0.4777490198612213,-137.79122924804688,,,,,1,-121.66912463830998,38.001566211400736,,14.875260222890326,84.67165319161118,1.4281499119788346,120.80897317814404,37.37913668532034,-122.27371693383404,0.9124220609664916,124148,288.41761778,219771,36.687900022531736,-121.74905490300569,0.1359178572893142,312.75718463253986,35.11398524354792,296.87038124000003,,2021-11-16 18:46:24.980999936+00:00,2021-11-16 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Dmg,,,2021-11-16
37,37,0,0,LC08_044033_20211202,-121.66912463830998,38.001566211400736,2021-12-02 18:46:02.642999808,,,,,,,,,,,,,,,,,,-121.66898332223784,38.00143477040514,,,1,1,,,,,,,0.6726920892775994,1.2147712504462798,19.327885873829143,,427.4085133515904,0.6726920892775994,1.5074904601042527,1.2147712504462798,291.7906760187971,,,,,,,,,,,,0.2085574716329574,-59.39958953857422,,,,,0,-121.66912463830998,38.001566211400736,,13.098923387462584,80.58235077403212,0.2082173499389921,119.1065043253964,39.30869254966365,-120.58685183694466,0.9088736772537231,436083,284.81160667999995,781449,38.139332177071736,-121.79519587221202,0.2413083761930465,243.6971312429708,27.48633721257288,297.42410048,,2021-12-02 18:46:02.642999808+00:00,2021-12-02 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Dmg,,,2021-12-02
38,38,1,1,LC08_044033_20211218,-121.66912463830998,38.001566211400736,2021-12-18 18:46:00.727000064,,,,,,,,,,,,,,,,,,-121.66898332223784,38.00143477040514,,,1,1,,,,,,,0.6770481797095591,0.8284272919353259,13.848755854226791,,405.3725187602161,0.6770481797095591,0.9046780155021366,0.8284272919353259,270.0801445584192,,,,,,,,,,,,0.2020362168550491,-56.46152877807617,,,,,1,-121.66912463830998,38.001566211400736,,5.523057878196283,91.57150696046392,0.5579990530786492,95.16137633556006,38.71804475797291,-122.7041449130169,0.8667486310005188,214753,279.46240538,327879,38.99352816515574,-122.36524259818704,0.3890316188335418,275.0124642205229,19.018586735953097,286.52061668,,2021-12-18 18:46:00.727000064+00:00,2021-12-18 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Dmg,,,2021-12-18
39,39,2,2,LC08_044034_20211202,-121.66912463830998,38.001566211400736,2021-12-02 18:46:26.526000128,,,,,,,,,,,,,,,,,,-121.66898332223784,38.00143477040514,,,1,1,,,,,,,0.6789917613224744,1.2150507643208075,19.3318499395977,,450.2041936927699,0.6789917613224744,1.5085426694716273,1.2150507643208075,307.7800322236658,,,,,,,,,,,,-3.448497876146205e-10,9.958923641306685e-08,,,,,2,-121.66912463830998,38.001566211400736,,13.109598916925007,80.54467327373536,0.2080485443781387,119.1065043253964,38.1625273216987,-121.42499088256136,0.871222972869873,150291,288.79018196,252178,37.347533195007735,-121.86554319848057,0.2454040199518203,273.4303222893326,30.81134191078437,295.75952474,,2021-12-02 18:46:26.526000128+00:00,2021-12-02 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Dmg,,,2021-12-02
40,40,3,3,LC08_044034_20211218,-121.66912463830998,38.001566211400736,2021-12-18 18:46:24.609999872,,,,,,,,,,,,,,,,,,-121.66898332223784,38.00143477040514,,,1,1,,,,,,,0.6839544930777456,0.8285666522183962,13.850732261761296,,428.5329408524376,0.6839544930777456,0.9051150753599628,0.8285666522183962,271.88691869186977,,,,,,,,,,,,0.6350094079971313,-177.86279296875,,,,,3,-121.66912463830998,38.001566211400736,,5.530007228420528,91.54268609313314,0.5593012817268826,95.16137633556006,38.37936992409749,-122.93943426321631,0.8733199834823608,142111,280.09473908,259772,36.95808750422037,-121.97883991779004,0.2814286947250366,289.5205487753593,17.102309561833533,286.39073192,,2021-12-18 18:46:24.609999872+00:00,2021-12-18 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Dmg,,,2021-12-18
41,41,0,0,LC08_044033_20220119,-121.66912463830998,38.001566211400736,2022-01-19 18:45:52.748000000,,,,,,,,,,,,,,,,,,-121.66898332223784,38.00143477040514,,,1,1,,,,,,,0.6792019427580891,1.058472184014397,17.111252513692175,,436.4918710989664,0.6792019427580891,1.2101466697192746,1.058472184014397,275.79167639961986,,,,,,,,,,,,0.4308931231498718,-121.07234954833984,,,,,0,-121.66912463830998,38.001566211400736,,9.782094171538729,87.46643778806887,0.9509719405847266,119.5173182327425,39.45134279084782,-120.96542294038449,0.8809879422187805,416055,280.98000626,688776,38.1028461068938,-121.69520186458784,0.2287432998418808,253.0388333494924,20.694412319768897,289.68912122,,2022-01-19 18:45:52.748000+00:00,2022-01-19 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Dmg,,,2022-01-19
42,42,1,1,LC08_044034_20220119,-121.66912463830998,38.001566211400736,2022-01-19 18:46:16.631000064,,,,,,,,,,,,,,,,,,-121.66898332223784,38.00143477040514,,,1,1,,,,,,,0.6850500294456734,1.0585897710368446,17.112920132844533,,458.030421687024,0.6850500294456734,1.2109575896972795,1.0585897710368446,291.5365070079126,,,,,,,,,,,,0.623631477355957,-177.76669311523438,,,,,1,-121.66912463830998,38.001566211400736,,9.79207357386476,87.41757597815423,0.9520446480203768,119.5173182327425,38.048064045804885,-122.83952591252869,0.9275281429290771,222316,285.05086808,378685,36.6132461417229,-121.5124280092597,0.1920394301414489,291.46152327435067,26.506721228783903,291.15203378,,2022-01-19 18:46:16.631000064+00:00,2022-01-19 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Dmg,,,2022-01-19
43,43,0,0,LC08_044033_20220204,-121.66912463830998,38.001566211400736,2022-02-04 18:45:48.809999872,0.0253349999999999,0.03584,0.0640824999999999,0.0699949999999999,0.214975,0.1746599999999999,0.108055,286.44883826,21824.0,0.1129876125,0.5087553075762363,0.2653085873022265,0.2770424347427291,286.44883826,0.3920634030535299,0.9539206340305352,0.9712938092300766,-121.66898332223784,38.00143477040514,-0.5087553262710571,0.5087553262710571,1,1,-0.5407218942332674,-286.44883826,286.44883826,287.10050432926545,-287.10050432926545,287.10050432926545,0.7038155012956472,0.8469814197809715,14.11189049533374,364.15272388398006,505.2787838226161,0.7038155012956472,1.3123652189195798,0.8469814197809715,274.2850057218053,345.68194307082854,20.88949109963423,0.0142354276472653,0.1266438761229475,84.92202455143872,26.51872206694,1.806801104143944,57.694570835352486,0.0142354276472653,0.1266438761229475,0.1929740425742201,0.30650195479393,-86.1900634765625,0.3498831220869002,1.6467857102663923,239.8704274197556,0.7385344886063719,0,-121.66912463830998,38.001566211400736,63.69550464908565,10.996000828531896,64.53854518319672,0.8004187897447118,162.43370985664887,39.0114613813253,-120.56477146344612,0.854597806930542,477497,281.20559558,683136,38.71825067648378,-121.70272013986224,0.1346773207187652,298.0056641955162,30.956979142304693,294.59397992000004,46.70284274315488,2022-02-04 18:45:48.809999872+00:00,2022-02-04 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Dmg,,,2022-02-04
44,44,1,1,LC08_044033_20220220,-121.66912463830998,38.001566211400736,2022-02-20 18:45:42.596999936,,,,,,,,,,,,,,,,,,-121.66898332223784,38.00143477040514,,,1,1,,,,,,,0.7172997154348144,0.9731280670935571,15.90090224752083,,584.5081411317066,0.7172997154348144,1.55072294133884,0.9731280670935571,276.0488973753564,,,,,,,,,,,,0.6180936098098755,-174.307861328125,,,,,1,-121.66912463830998,38.001566211400736,,13.532261690439398,62.75318699118441,2.2710152298430293,140.34429241821317,39.26118211022177,-120.76579832699666,0.786868155002594,81439,282.00883028,136168,38.995205990424765,-121.9290827078652,0.2196362763643264,426.9105232080189,32.825870080504494,290.56755236000004,,2022-02-20 18:45:42.596999936+00:00,2022-02-20 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Dmg,,,2022-02-20
45,45,2,2,LC08_044034_20220204,-121.66912463830998,38.001566211400736,2022-02-04 18:46:12.696000000,0.0296799999999999,0.0378749999999999,0.0631475,0.067685,0.2109875,0.17125,0.1059924999999999,286.48301846,21824.0,0.11166159,0.5142326566130494,0.2687523208317861,0.276051549271356,286.48301846,0.3894297648080312,0.9538942976480804,0.9712851182238664,-121.66898332223784,38.00143477040514,-0.5142326354980469,0.5142326354980469,1,1,-0.5392963320991481,-286.48301846,286.48301846,286.8781830741704,-286.8781830741704,286.8781830741704,0.7084961805256567,0.8469742043639802,14.111788166289967,364.31650499193086,525.7577796146545,0.7084961805256567,1.3132702305609796,0.8469742043639802,292.5981659429751,381.8420469913724,22.5891692013886,0.014156374054648,0.1266720129165443,-4.90324377249327e-06,60.52202634754897,-2.394923474289488e-07,57.68175553232008,0.014156374054648,0.1266720129165443,0.1209019540735525,-2.470541744514776e-07,7.063496741466224e-05,0.5239069807948382,2.2264804502061626,359.2528777899838,1.0,2,-121.66912463830998,38.001566211400736,63.61414799453774,11.006371748054548,64.49352042360579,0.8010634465214805,162.43370985664887,37.97988371587813,-122.68458717943592,0.9067288041114808,312689,285.90879110000003,482798,37.97025157431597,-121.12652179902058,0.2261317074298858,360.13251162848235,32.298708754892914,293.8215074,63.14298556784677,2022-02-04 18:46:12.696000+00:00,2022-02-04 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Dmg,,,2022-02-04
46,46,0,0,LC08_044033_20220308,-121.66912463830998,38.001566211400736,2022-03-08 18:45:40.120999936,0.03705,0.0452724999999999,0.0755224999999999,0.0847625,0.25375,0.2118675,0.13715,293.61984422,21824.0,0.136025545,0.4992060854473615,0.2969316259966175,0.3022987134956247,293.61984422,0.4614146966261169,0.9546141469662612,0.971522668498866,-121.66898332223784,38.00143477040514,-0.4992060959339142,0.4992060959339142,1,1,-0.5412766022063793,-293.61984422,293.61984422,294.1100701246598,-294.1100701246598,294.1100701246598,0.7493604712273545,0.605544234019943,10.687828326870832,402.302323346259,688.6810895994425,0.7493604712273545,1.852637237727214,0.605544234019943,309.55371683411045,488.2049030450553,46.19142024163186,0.0164064417743619,0.1244224837972839,47.88327110247754,30.48106861000252,1.2049688128845446,58.72462804828286,0.0164064417743619,0.1244224837972839,0.1820912236793021,0.4036231935024261,-117.50467681884766,0.5787726205357869,3.6937871159078512,394.1302117009459,0.8916701119640447,0,-121.66912463830998,38.001566211400736,117.54066924743546,16.29334861869846,32.6855264316513,0.7746916477686383,212.48816140805573,38.68004598451485,-122.56909912436858,0.8360377550125122,426160,291.12468962,657759,38.614066804289465,-121.74284621836236,0.2127022445201873,459.0909664124114,62.19352331860312,303.27916874,104.75580260714666,2022-03-08 18:45:40.120999936+00:00,2022-03-08 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Dmg,,,2022-03-08
47,47,1,1,LC08_044033_20220324,-121.66912463830998,38.001566211400736,2022-03-24 18:45:29.736999936,0.037105,0.0469499999999999,0.0795374999999999,0.0878149999999999,0.2669775,0.204305,0.1300275,295.90991762,21824.0,0.139950235,0.5049782619418394,0.310670074579892,0.3143964763378247,295.90991762,0.4962509980082096,0.954962509980082,0.971637628293427,-121.66898332223784,38.00143477040514,-0.5049782395362854,0.5049782395362854,1,1,-0.5409289641141076,-295.90991762,295.90991762,296.2791417984318,-296.2791417984318,296.2791417984318,0.7442659645458918,1.064937970993809,17.2029503046342,415.15231646240255,756.7050068386725,0.7442659645458918,2.264759194637953,1.064937970993809,318.08796837132087,539.4137315138626,56.48559256579832,0.0175607004436275,0.2852919342704862,52.14442086414361,19.696997849625305,0.8561684383545867,25.61118350759797,0.0175607004436275,0.2852919342704862,0.3484543085347738,0.257696270942688,-75.49386596679688,0.6339218424970405,4.486165378279563,430.78371808392063,0.8920244718443474,1,-121.66912463830998,38.001566211400736,142.40027660007513,19.484938415086447,47.02212815892999,1.7634765685544658,254.5300763717281,39.47968915169658,-120.99459197599847,0.8150597214698792,445554,292.95674834,709868,38.63658718775712,-121.8561973408038,0.1956579536199569,431.8996960201218,83.7371955594904,313.20509882,127.2276501280084,2022-03-24 18:45:29.736999936+00:00,2022-03-24 19:00:00+00:00,2022-03-24,90.78869848695189,73.0364036875,66.90205307778703,53.8204141875,11.945918291666668,161.70683576744187,22.90409960077522,-7.929834088963702,202203241200.0,202203241230.0,421.360654,12.413104,1988.157101,-1.165434,55.966753,2.0,2.0,242.26355,225.657965,1.0,1.0,297.283543,2.967702,0.450523,-0.171884,-0.240327,-32.696405,0.789115,0.558445,0.0,25.906668,0.827013,101.631,46.3874,22.11,14.263515,15.27,16.13,16.21,15.19,15.51,15.43,15.02,14.85,14.49,14.81,14.26,14.02,14.28,13.85,13.51,7.129829,23.908083,23.8653,656.815299,1721.189591,1815.47619,112.592593,212.380952,903.731343,127.553957,328.863851,448.225938,1.192748,0.886756,0.202818,0.077236,0.5587,0.144309,0.0,0.012861,-1.165434,55.966753,242.26355,225.657965,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,CA,WET,16.1,365.0,38.0015,-121.6691,1.0,US-Dmg,2022-03-24 12:00:00,2022-03-24 12:00:00-07:00,2022-03-24
48,48,2,2,LC08_044034_20220308,-121.66912463830998,38.001566211400736,2022-03-08 18:46:04.000000000,0.036665,0.0444199999999999,0.0745049999999999,0.0836899999999999,0.2525125,0.2126925,0.1379475,293.65402442,21824.0,0.1353137625,0.5021452844639764,0.296908552746126,0.3028378293535358,293.65402442,0.4629438308208472,0.9546294383082083,0.9715277146417088,-121.66898332223784,38.00143477040514,-0.5021452903747559,0.5021452903747559,1,1,-0.544336312276866,-293.65402442,293.65402442,293.9235370161173,-293.9235370161173,293.9235370161173,0.7519525361945949,0.6056695654678788,10.689605777465458,402.4961308610339,705.5964006401032,0.7519525361945949,1.8537577754386576,0.6056695654678788,304.2818438763064,498.0997717090238,46.58518583461837,0.016456225902909,0.1244457011837243,61.24868296330271,28.79323038754726,1.4535468829243283,58.71367200584832,0.016456225902909,0.1244457011837243,0.1861131829264756,0.3663347661495209,-106.22086334228516,0.572995021257021,3.5757301486320143,390.2659029111027,0.8643483845717006,2,-121.66912463830998,38.001566211400736,117.40171215597826,16.302837317782537,32.672530008650035,0.7745866819999924,212.48816140805573,37.05104780711524,-121.9107946066522,0.853736400604248,295288,289.95572678,479294,36.69091752192578,-121.77922733542049,0.2338924258947372,413.6242535890143,65.2644335698204,303.83972402,101.40770701520393,2022-03-08 18:46:04+00:00,2022-03-08 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Dmg,,,2022-03-08
49,49,3,3,LC08_044034_20220324,-121.66912463830998,38.001566211400736,2022-03-24 18:45:53.628000000,0.0363074999999999,0.0463725,0.0792074999999999,0.0875675,0.266895,0.2044425,0.1300825,295.91675366,21824.0,0.139682385,0.505913883697147,0.3103612393508161,0.3148075544567491,295.91675366,0.4974543455494565,0.9549745434554944,0.9716415993403132,-121.66898332223784,38.00143477040514,-0.5059139132499695,0.5059139132499695,1,1,-0.5422887728346372,-295.91675366,295.91675366,296.078971077378,-296.078971077378,296.078971077378,0.7461996843146232,1.0649512422857927,17.203138518097116,415.1959126037341,771.0006928967864,0.7461996843146232,2.266705675628872,1.0649512422857927,316.3695139416076,550.2343968122001,57.06774182520994,0.0176013171098163,0.285436368759993,70.40570022568603,19.017328840764748,1.114149136835664,25.59822391792951,0.0176013171098163,0.285436368759993,0.355626251229911,0.3219519555568695,-94.20906066894533,0.6219957472861523,4.313101128110649,422.7609547613041,0.8572375088345271,3,-121.66912463830998,38.001566211400736,142.49009909175803,19.49876178621477,46.98233448373636,1.763932962703472,254.5300763717281,37.24743461552743,-122.15016497864718,0.8445571660995483,304047,292.61836436,455125,37.96776587171625,-121.14024507200914,0.2149340957403183,499.7113853455661,84.2670390611611,311.11327058,122.319547993218,2022-03-24 18:45:53.628000+00:00,2022-03-24 19:00:00+00:00,2022-03-24,90.78869848695189,73.0364036875,66.90205307778703,53.8204141875,11.945918291666668,161.70683576744187,22.90409960077522,-7.929834088963702,202203241200.0,202203241230.0,421.360654,12.413104,1988.157101,-1.165434,55.966753,2.0,2.0,242.26355,225.657965,1.0,1.0,297.283543,2.967702,0.450523,-0.171884,-0.240327,-32.696405,0.789115,0.558445,0.0,25.906668,0.827013,101.631,46.3874,22.11,14.263515,15.27,16.13,16.21,15.19,15.51,15.43,15.02,14.85,14.49,14.81,14.26,14.02,14.28,13.85,13.51,7.129829,23.908083,23.8653,656.815299,1721.189591,1815.47619,112.592593,212.380952,903.731343,127.553957,328.863851,448.225938,1.192748,0.886756,0.202818,0.077236,0.5587,0.144309,0.0,0.012861,-1.165434,55.966753,242.26355,225.657965,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,CA,WET,16.1,365.0,38.0015,-121.6691,1.0,US-Dmg,2022-03-24 12:00:00,2022-03-24 12:00:00-07:00,2022-03-24
