,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw.1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,Date,LE_closed,gridMET_ETo,Lat,Long,Elev_volk,Energy_balance,Land_cover_deets,Land_cover_volk,State,Name,Veg,LE_Daily_model,Landcover_wc,Elev_SRTM,Slope_SRTM,Canopy_height,clay_percent,silt_percent,sand_percent,Ksat,doy,R_LST,GR_LST,B_LST,NIR_LST,NDVI_LST,NDWI_LST,SWIR1_LST,SWIR2_LST
0,0,0,0,LC08_030036_20130516,-102.09546341804447,35.18615627944175,2013-05-16 17:22:20.240000000,0.0688125,0.0830024999999999,0.11867,0.1653925,0.2449775,0.3533825,0.3226374999999999,327.39329984,21824.0,0.185786135,0.193934741818359,0.1232108037227203,0.1311307490361062,327.39329984,0.0595681199998715,0.9505956811999988,0.9701965747959996,-102.09544916459132,35.18617928771945,-0.1939347386360168,0.1939347386360168,1,1,-0.3473349878659966,-327.39329984,327.39329984,335.7225065296122,-335.7225065296122,335.7225065296122,0.7787548277699213,1.1904995663792786,16.795446048699976,619.23863517596,955.4409556248296,0.7787548277699213,3.561141244074033,1.1904995663792786,395.9449336021658,535.0781819578652,173.01882434376245,0.0062695845254458,0.2316638625308911,465.309713953425,14.977537967112893,6.673334902544909,31.53993895299358,0.0062695845254458,0.2316638625308911,0.3398477793189625,0.2656377255916595,-82.50723266601562,-0.1579512190834258,-2.0226135958585227,-103.2503563393222,-0.2851752182838774,0,-102.09546341804447,35.18615627944175,193.1783600309172,26.979915318492303,33.43028217036732,1.5898880003521558,336.0793222156765,34.96996559186137,-100.3216445002848,0.4536426961421966,463714,310.60056758,774522,34.751293498821695,-102.0781351916422,0.194946601986885,508.4186206959843,171.53720851481987,328.45630406,2013-05-16,,,35.186095,-102.095559999999,1172.0,,"Corn and sorghum, subsurface drip irrigation",Annual crops,TX,LYS_SE,CRO,-57.3613215785477,40,1174,1.4653241507603276,0,30.685546875,47.71463394165039,16.043415069580078,-0.1025280207395553,136,54.1483963437872,38.8517628920128,27.174462369969564,80.20399211155359,63.492935077531,-113.715147827335,115.6950627807088,105.62935577712796
1,1,1,1,LC08_031035_20130523,-102.09546341804447,35.18615627944175,2013-05-23 17:28:10.507000064,0.0627074999999999,0.0702975,0.1030499999999999,0.1449599999999999,0.221905,0.3413375,0.3182649999999999,325.10664446,21824.0,0.1696520225,0.2097365515925477,0.1229598249206782,0.133143569067848,325.10664446,0.0635330597341771,0.9506353305973416,0.9702096590971228,-102.0953628064317,35.18604308070595,-0.209736555814743,0.209736555814743,1,1,-0.3657583357695682,-325.10664446,325.10664446,333.6088566157349,-333.6088566157349,333.6088566157349,0.7766545878850466,1.2698405801405457,17.774826151058118,602.144040210879,952.555082695298,0.7766545878850466,4.124215484504825,1.2698405801405457,334.0473687097295,506.3653769510527,154.4746562454898,0.006340909022683,0.3882891263064825,602.7287443462408,11.821958472901844,6.757272044872025,18.81758614087932,0.006340909022683,0.3882891263064825,0.5153598498089809,0.1876832246780395,-55.85551452636719,-0.3829171388599655,-5.197222666246904,-250.83802364067787,-0.7128293213806035,1,-102.09546341804447,35.18615627944175,199.0045891671063,29.505602423849407,30.78986985310272,2.661886157358288,328.2526497074942,35.81473165343058,-102.65390786394228,0.8629379868507385,238678,297.60525554000003,451386,35.355333277141824,-102.46888984145878,0.1554042100906372,467.1037363468028,151.32306445294225,323.2335695,2013-05-23,75.68161703739584,7.7000003,35.186095,-102.095559999999,1172.0,,"Corn and sorghum, subsurface drip irrigation",Annual crops,TX,LYS_SE,CRO,-147.3932348147622,40,1174,1.4653241507603276,0,30.685546875,47.71463394165039,16.043415069580078,-0.1025280207395553,143,47.12745918092156,33.50223971160297,22.85418433892685,72.1427899388963,68.18674650886484,-118.91046522531828,110.97108925336524,103.47006619906186
2,2,2,2,LC08_031036_20130523,-102.09546341804447,35.18615627944175,2013-05-23 17:28:34.403000064,0.0632849999999999,0.070655,0.1029125,0.1447125,0.221905,0.341145,0.316725,325.10664446,21824.0,0.1696185275,0.2105532332744617,0.1236847207289775,0.1336099836433028,325.10664446,0.0644538684567178,0.9506445386845672,0.9702126977659072,-102.0953628064317,35.18604308070595,-0.210553228855133,0.210553228855133,1,1,-0.3663364812548584,-325.10664446,325.10664446,333.51868699476023,-333.51868699476023,333.51868699476023,0.7771274956980032,1.269124723594332,17.76598966631627,602.1498727258993,957.395080171703,0.7771274956980032,4.126148034980825,1.269124723594332,398.4616706208409,571.6486747621663,174.11653466724024,0.006357551932998,0.388695297633694,296.6194391913819,13.219422173529203,3.766387358602806,18.79792250207461,0.006357551932998,0.388695297633694,0.4915303514477445,0.1675138920545578,-52.10262298583984,0.1540345205358373,1.8507954951881376,100.91270090354412,0.2538479049252404,2,-102.09546341804447,35.18615627944175,199.0221335669717,29.51374010791217,30.75809963275421,2.6639963663948207,328.2526497074942,35.0603845809189,-102.0205701335175,0.3393120765686035,376466,311.03465612,645775,34.22529474778155,-103.73515418046904,0.1514262408018112,467.4681046709374,179.3557756693617,331.4880878,2013-05-23,75.68161703739584,7.7000003,35.186095,-102.095559999999,1172.0,,"Corn and sorghum, subsurface drip irrigation",Annual crops,TX,LYS_SE,CRO,52.48856024353558,40,1174,1.4653241507603276,0,30.685546875,47.71463394165039,16.043415069580078,-0.1025280207395553,143,47.04699528641775,33.45753754798975,22.9704099643213,72.1427899388963,68.45225515006386,-119.0984241640507,110.90850622430668,102.9694019665935
3,3,3,0,LC08_030036_20130601,-102.09546341804447,35.18615627944175,2013-06-01 17:22:24.230000128,0.0653475,0.0788499999999999,0.1162225,0.1624775,0.2417325,0.3512099999999999,0.3247275,311.34911395999995,21824.0,0.18292476,0.1960738230127904,0.121914076380311,0.1314766481237766,311.34911395999995,0.060248469769013,0.95060248469769,0.9701988199502376,-102.09544916459132,35.18617928771945,-0.196073830127716,0.196073830127716,1,1,-0.3506306658658211,-311.34911395999995,311.34911395999995,319.7048989361271,-319.7048989361271,319.7048989361271,0.7977859955449716,0.6841128754833974,10.544643019453565,506.491942241089,985.0722258192149,0.7977859955449716,2.7570689967235005,0.6841128754833974,380.0217925513495,659.6358433260631,158.03543388107406,0.0062817841562066,0.6578477560473763,334.87170807460006,9.212130224447638,2.8033243818165943,11.10692255870946,0.0062817841562066,0.6578477560473763,0.7615884449193367,0.2422476708889007,-74.64443969726562,0.2510256244238261,2.52222132435966,166.728701370389,0.3323934714384922,0,-102.09546341804447,35.18615627944175,209.9963652305672,22.689278870109096,24.81304879552876,4.513902964218863,359.05398775121705,34.35725856716886,-102.30817782394055,0.699927568435669,452441,308.13275714,817538,33.981780245091635,-101.6326091121804,0.1932805627584457,554.656000693295,161.1747303348189,318.31503872,2013-06-01,137.35178391180554,8.3,35.186095,-102.095559999999,1172.0,,"Corn and sorghum, subsurface drip irrigation",Annual crops,TX,LYS_SE,CRO,71.53019675883996,40,1174,1.4653241507603276,0,30.685546875,47.71463394165039,16.043415069580078,-0.1025280207395553,152,50.587225663435895,36.1857723972161,24.54987763574597,75.26319969033568,61.047411065782136,-109.1685471445282,109.34892231389156,101.10361940344588
4,4,4,2,LC08_031035_20130608,-102.09546341804447,35.18615627944175,2013-06-08 17:28:09.454999808,0.0278924999999999,0.039305,0.0710675,0.1001075,0.1615975,0.199795,0.1383599999999999,300.3499256,21824.0,0.10912598,0.2349592097972908,0.104756193545969,0.121090185833098,300.3499256,0.0400006749051002,0.950400006749051,0.9701320022271868,-102.0953628064317,35.18604308070595,-0.234959214925766,0.234959214925766,1,1,-0.3891002084542153,-300.3499256,300.3499256,308.81829385589896,-308.81829385589896,308.81829385589896,0.7715112575201548,1.486044417383191,20.44363168064282,438.5302983460981,949.2750489301496,0.7715112575201548,3.493862099369307,1.486044417383191,350.4457077337464,740.2177835753296,121.28613962328092,0.0059256010408151,0.8418252467344159,130.71409446627587,8.009958377624814,0.9168228224494328,8.679549716740857,0.0059256010408151,0.8418252467344159,0.9030593590658544,0.1175134479999542,-35.37348175048828,0.7272395387326072,5.796996257112308,488.2175494857728,0.7888068969432062,2,-102.09546341804447,35.18615627944175,205.5686968956648,26.65525381670789,42.53300144992682,5.808806280398502,306.37315820132216,36.085844388111646,-101.90005059956044,0.4575831294059753,380182,301.0164395,725658,36.20860866983951,-103.38197064565269,0.1344563066959381,456.6234840346501,157.32290752953887,322.74821066,2013-06-08,209.9660353680556,8.0,35.186095,-102.095559999999,1172.0,,"Corn and sorghum, subsurface drip irrigation",Annual crops,TX,LYS_SE,CRO,164.40281385170505,40,1174,1.4653241507603276,0,30.685546875,47.71463394165039,16.043415069580078,-0.1025280207395553,159,30.067280177002,21.345118337578,11.805253825708,48.535797102146006,70.56998118165109,-116.86621866016806,60.008413385252,41.55641570601597
5,5,5,4,LC08_031036_20130608,-102.09546341804447,35.18615627944175,2013-06-08 17:28:33.345999872,0.02781,0.0391674999999999,0.0709299999999999,0.1000524999999999,0.1616524999999999,0.1998225,0.1384975,300.33967154,21824.0,0.10909408,0.235379530387268,0.1048895382050777,0.1213068051279694,300.33967154,0.0404191744733379,0.9504041917447332,0.970133383275762,-102.0953628064317,35.18604308070595,-0.2353795319795608,0.2353795319795608,1,1,-0.3900658905979598,-300.33967154,300.33967154,308.7453805069825,-308.7453805069825,308.7453805069825,0.7718611782342466,1.4857930529104375,20.44052885460892,438.4723458148035,952.9091043218658,0.7718611782342466,3.49610268250722,1.4857930529104375,351.4261275597622,744.4768811688618,121.7257874151766,0.0059328192629547,0.8417510041528121,263.3471256316449,7.726878698978544,1.7751412947027203,8.680315254500778,0.0059328192629547,0.8417510041528121,0.9284690248883524,0.2364720553159713,-71.23451232910156,0.5353231565355248,4.240914283197453,359.4039681220404,0.5771229817609831,4,-102.09546341804447,35.18615627944175,205.5638399701204,26.666153266236662,42.498553041494354,5.807615829092158,306.37315820132216,34.61649842363002,-102.61585369107274,0.3795889019966125,442991,301.2386108,738621,35.42541263594628,-103.67304913090422,0.153952270746231,522.8498940558034,150.84495535182285,316.03180136000003,2013-06-08,209.9660353680556,8.0,35.186095,-102.095559999999,1172.0,,"Corn and sorghum, subsurface drip irrigation",Annual crops,TX,LYS_SE,CRO,120.27232907147976,40,1174,1.4653241507603276,0,30.685546875,47.71463394165039,16.043415069580078,-0.1025280207395553,159,30.04973498675582,21.303092902332168,11.763554085042918,48.55065875361981,70.69381084375152,-117.15226146114884,60.014624016301646,41.59629365911115
6,6,6,1,LC08_030036_20130617,-102.09546341804447,35.18615627944175,2013-06-17 17:22:18.100000000,0.033365,0.0489024999999999,0.0865774999999999,0.1136924999999999,0.2183025,0.2414025,0.16091,307.98236426,21824.0,0.1369791625,0.315095106854019,0.1705202571251827,0.188600893034213,307.98236426,0.1788133321522597,0.9517881333215226,0.9705900839961024,-102.09544916459132,35.18617928771945,-0.3150950968265533,0.3150950968265533,1,1,-0.4320552348464971,-307.98236426,307.98236426,316.37989479076344,-316.37989479076344,316.37989479076344,0.7637028803708363,1.8157259148984093,24.51319776601677,485.5419285309871,940.8613072948242,0.7637028803708363,3.8287032776206886,1.8157259148984093,369.7283251408691,678.3440172838577,139.7952699679592,0.0086598058039296,0.5042136379924813,184.2973893540919,11.76172343022031,1.9495924395842508,14.491206764914908,0.0086598058039296,0.5042136379924813,0.5927967826090249,0.1685120612382888,-51.36423873901367,0.5316131133906674,4.80774613298588,354.25135796180655,0.6577888440505685,1,-102.09546341804447,35.18615627944175,202.9362450587936,28.22037026342998,47.42404368370836,3.352599915869659,313.7867888469507,34.33762587386117,-101.49403426126536,0.7599634528160095,260672,304.8104417,479542,35.536075720625526,-101.83032214112951,0.1906173527240753,435.05912653333405,146.993504999919,322.47135104,2013-06-17,203.86097960763888,7.3,35.186095,-102.095559999999,1172.0,,"Corn and sorghum, subsurface drip irrigation",Annual crops,TX,LYS_SE,CRO,136.34768033147955,40,1174,1.4653241507603276,0,30.685546875,47.71463394165039,16.043415069580078,-0.1025280207395553,168,35.01528494863002,26.66434314172012,15.06110756822462,67.23332007386865,97.0437359756581,-133.0653927189337,74.34771268827464,49.5574422330766
7,7,7,3,LC08_031035_20130624,-102.09546341804447,35.18615627944175,2013-06-24 17:28:03.960000000,0.0621025,0.079455,0.1286525,0.1563999999999999,0.3465625,0.3488175,0.2756125,309.86227526,21824.0,0.210392035,0.3780848472798669,0.281463692608271,0.2844012114111944,309.86227526,0.4118220564189475,0.9541182205641894,0.9713590127861824,-102.0953628064317,35.18604308070595,-0.3780848383903503,0.3780848383903503,1,1,-0.4585503403722526,-309.86227526,309.86227526,318.44115234275006,-318.44115234275006,318.44115234275006,0.7709664328708472,1.499468848034183,20.60934194374368,498.7237728841864,944.327067264702,0.7709664328708472,4.415896944633616,1.499468848034183,314.13330278556634,546.6447088668293,129.97113863624097,0.0148364959384668,0.9764643181944376,278.74496116093405,6.753837546617555,1.709553759447779,7.482776324433054,0.0148364959384668,0.9764643181944376,1.067898862952402,0.0668760538101196,-19.58653259277344,0.2074055865699459,2.077032260175,137.92860906965427,0.3310231771919783,3,-102.09546341804447,35.18615627944175,173.86313407381,30.69788838359646,33.956155835031446,6.144757202404707,311.54373927366595,36.19909144259314,-101.5910676105408,0.6101850271224976,166431,292.87813388,262214,35.72331380277085,-102.36577411046363,0.1735757142305374,424.8025053715706,142.3040332492327,325.29121754,2013-06-24,121.52652172499998,10.400001,35.186095,-102.095559999999,1172.0,,"Corn and sorghum, subsurface drip irrigation",Annual crops,TX,LYS_SE,CRO,58.904634898563,40,1174,1.4653241507603276,0,30.685546875,47.71463394165039,16.043415069580078,-0.1025280207395553,175,48.46245985066397,39.86455636788715,24.6201070807833,107.38664476979376,117.15423101946918,-142.08745178899363,108.08538420050505,85.40191634009675
8,8,8,5,LC08_031036_20130624,-102.09546341804447,35.18615627944175,2013-06-24 17:28:27.851000064,0.060755,0.0783825,0.127635,0.15519,0.346315,0.34846,0.27069,309.8520212,21824.0,0.2094153175,0.381102880330206,0.2827985253786245,0.286256683691045,309.8520212,0.4168606775093037,0.954168606775093,0.9713756402357808,-102.0953628064317,35.18604308070595,-0.3811028897762298,0.3811028897762298,1,1,-0.46139888173858,-309.8520212,309.8520212,318.37322022042247,-318.37322022042247,318.37322022042247,0.77128391913512,1.4991315419525375,20.605178260307994,498.6840941770814,947.5760143150228,0.77128391913512,4.418449967526953,1.4991315419525375,291.3471951180513,528.4493354983987,125.20452146538727,0.0149920167285288,0.9772728986916456,242.20238908519903,6.798349714940036,1.496139572975963,7.476585190913434,0.0149920167285288,0.9772728986916456,1.062484135089617,0.0483454912900924,-13.895770072937012,0.2421460008683612,2.509707099052266,161.04242494781232,0.3993663882175275,5,-102.09546341804447,35.18615627944175,174.14190350818404,30.708018148150767,33.928901605094225,6.1431014370861305,311.54373927366595,34.36247830307649,-102.4133681908333,0.6843163371086121,141040,287.42639198,210153,35.2794184241728,-102.59162677849832,0.1857525110244751,382.2148989917811,130.75025655519892,324.28290164,2013-06-24,121.52652172499998,10.400001,35.186095,-102.095559999999,1172.0,,"Corn and sorghum, subsurface drip irrigation",Annual crops,TX,LYS_SE,CRO,71.17529332912227,40,1174,1.4653241507603276,0,30.685546875,47.71463394165039,16.043415069580078,-0.1025280207395553,175,48.085935170028,39.547962725862,24.286976051709,107.306402721878,118.08549775545606,-142.9653760861188,107.971035307352,83.873843618628
9,9,9,1,LC08_031035_20130710,-102.09546341804447,35.18615627944175,2013-07-10 17:28:07.453000192,0.0275074999999999,0.0343,0.06235,0.0574549999999999,0.3509075,0.2026275,0.1161674999999999,319.2857564,21824.0,0.1521462375,0.7186078545410023,0.5100372813306567,0.4845848986500434,319.2857564,1.1594392532341318,0.9615943925323412,0.9738261495356726,-102.0953628064317,35.18604308070595,-0.7186078429222107,0.7186078429222107,1,1,-0.6982510904218313,-319.2857564,319.2857564,327.9964748434254,-327.9964748434254,327.9964748434254,0.7673557595324735,1.6015205398613837,21.86906111859922,566.6216441680384,930.7545453900811,0.7673557595324735,4.725256002150305,1.6015205398613837,365.4560735921567,573.9426101880234,114.53811276878496,0.0457011019086159,0.3202971186771221,161.91271789113298,15.546349739667528,2.3743090578071744,22.812144274093644,0.0457011019086159,0.3202971186771221,0.424320864673751,0.0991433188319206,-30.14434814453125,0.4515990012858565,4.665835309764953,297.49177952810544,0.647559571574293,1,-102.09546341804447,35.18615627944175,197.77000903273813,31.8898374448076,33.89277827767608,1.777117003377786,321.9540002511579,36.10814340311416,-102.99744601608828,0.8720199465751648,375269,304.04822324,688691,36.1438513047174,-103.27627262011708,0.1840624064207077,347.5296038076143,145.78512121712907,332.6673047,2013-07-10,232.99035334973289,8.3,35.186095,-102.095559999999,1172.0,,"Corn and sorghum, subsurface drip irrigation",Annual crops,TX,LYS_SE,CRO,132.32308938493406,40,1174,1.4653241507603276,0,30.685546875,47.71463394165039,16.043415069580078,-0.1025280207395553,191,18.34456313396197,19.90746691154,10.95150144452,112.039766563933,229.4412523921051,-222.9416275624592,64.696074604941,37.09062810659697
