,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,TAU,H_inst_af,LE_inst_af,FC,FH2O,FCH4,WS,WS_MAX,WD,WD_SIGMA,USTAR,MO_LENGTH,ZL,T_SONIC,CO2_MIXING_RATIO,CO2,H2O_MIXING_RATIO,H2O,CH4_MIXING_RATIO,CH4,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,FETCH_MAX,FETCH_70,FETCH_80,FETCH_90,TAU_SSITC_TEST,H_SSITC_TEST,LE_SSITC_TEST,FC_SSITC_TEST,FCH4_SSITC_TEST,LW_OUT_1_1_1,LW_IN_1_1_1,Rn_inst_af,SW_OUT_1_1_1,SW_IN_1_1_1,TA_1_1_1,RH_1_1_1,WD_1_1_1,WS_1_1_1,G_inst_af,G_1_2_1,G_2_1_1,G_2_2_1,LEAF_WET_2_1_1,LEAF_WET_3_1_1,LEAF_WET_4_1_1,LEAF_WET_5_1_1,LEAF_WET_6_1_1,LEAF_WET_7_1_1,LEAF_WET_8_1_1,PA_1_1_1,PA_2_1_1,PPFD_IN_1_1_1,PPFD_IN_2_1_1,PPFD_OUT_10_1_1,PPFD_OUT_11_1_1,PPFD_OUT_12_1_1,PPFD_OUT_1_1_1,PPFD_OUT_2_1_1,PPFD_OUT_3_1_1,PPFD_OUT_4_1_1,PPFD_OUT_5_1_1,PPFD_OUT_6_1_1,PPFD_OUT_7_1_1,PPFD_OUT_8_1_1,PPFD_OUT_9_1_1,P_RAIN_1_1_1,P_RAIN_2_1_1,P_RAIN_3_1_1,SWC_1_1_1,SWC_1_2_1,SWC_1_3_1,SWC_1_4_1,SWC_2_1_1,SWC_2_2_1,SWC_2_3_1,SWC_2_4_1,SWC_3_1_1,SWC_3_2_1,SWC_3_3_1,SWC_3_4_1,SWC_4_1_1,SWC_4_2_1,SWC_4_3_1,SWC_4_4_1,TS_PI_1,TS_PI_1_SD,TS_PI_1_N,TS_PI_2,TS_PI_2_SD,TS_PI_2_N,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
40,40,3,3,LC08_033038_20140422,-106.63509970634249,32.58203010230766,2014-04-22 17:39:34.019000064,0.0905925,0.1080825,0.1573075,0.2180825,0.2907925,0.3712025,0.32437,321.07338086,21824.0,0.2213824375,0.1428838123311225,0.1016258600146058,0.1081055631272456,321.07338086,0.0152016324872306,0.9501520163248722,0.9700501653872078,-106.635106928977,32.5819240221203,-0.1428838074207306,0.1428838074207306,1,1,-0.2978910957375586,-321.07338086,321.07338086,329.8918674733912,-329.8918674733912,329.8918674733912,0.7945879289949048,0.7054481717752136,10.577850921624412,572.5235529130587,951.3200458566108,0.7945879289949048,3.012854449452898,0.7054481717752136,374.4312927837112,523.9575901627758,161.6143439962442,0.0055085891831126,0.5876988666975991,691.8126782958684,9.2529922134124,5.9930822663002346,12.4326666186999,0.0055085891831126,0.5876988666975991,0.7219865783892608,0.2603383362293243,-79.89041900634766,-0.5010873235882244,-5.427890967562742,-329.46943212933684,-0.9092743844821491,3,-106.63509970634249,32.58203010230766,163.54099212862386,24.16088849520025,23.41461174479621,4.083651701562179,313.6505909871068,32.54541506292033,-106.503463849091,0.2079651355743408,509193,306.87150776,735279,31.136132352536816,-107.92817086228656,0.0941983684897422,520.2935635284092,164.55518610802767,323.69842022,-153.93498784007934,2014-04-22 17:39:34.019000064+00:00,2014-04-22 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Jo1,,,2014-04-22
41,41,0,0,LC08_033037_20140508,-106.63509970634249,32.58203010230766,2014-05-08 17:38:54.313999872,0.0986774999999999,0.1172675,0.1722675,0.23736,0.310675,0.38608,0.3463425,314.7910601,21824.0,0.23721559,0.1337779521380933,0.0987897697375734,0.1049320871917444,314.7910601,0.0092248419069675,0.9500922484190696,0.9700304419782928,-106.635106928977,32.5819240221203,-0.1337779462337494,0.1337779462337494,1,1,-0.2865920891203403,-314.7910601,314.7910601,323.7288902072048,-323.7288902072048,323.7288902072048,0.8195802482002303,0.2627378047273987,5.257499060984902,528.9789548534604,999.5668835170436,0.8195802482002303,2.0929280868933176,0.2627378047273987,283.30999993307086,502.645715481644,141.19194313560018,0.0054112147686871,0.6837116537535267,414.8323257636856,8.80193216467421,3.3669665062732754,10.686762528802827,0.0054112147686871,0.6837116537535267,0.7942707693726124,0.0920197367668151,-26.422481536865234,-0.0806869938695469,-1.0058643776151723,-53.378553417641854,-0.1476774002694292,0,-106.63509970634249,32.58203010230766,187.74890491506773,18.22163371459157,12.553599255165963,4.7588705470109325,350.37057390899145,33.41622620861182,-105.83107432737384,0.4884508848190307,448339,287.1392783,718888,32.98781207685656,-106.11729385566878,0.1093443930149078,413.65493444198216,131.5956717243728,317.51180402,-28.526313749166288,2014-05-08 17:38:54.313999872+00:00,2014-05-08 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Jo1,,,2014-05-08
42,42,1,1,LC08_033037_20140524,-106.63509970634249,32.58203010230766,2014-05-24 17:38:47.849999872,,,,,,,,,,,,,,,,,,-106.635106928977,32.5819240221203,,,1,1,,,,,,,0.8087015535121184,0.4859673132423004,7.9402000306882545,,997.2007904584792,0.8087015535121184,2.805133109503529,0.4859673132423004,296.9898294049315,,,,,,,,,,,,0.0702037811279296,-20.36750602722168,,,,,1,-106.63509970634249,32.58203010230766,,22.97465142778813,17.324215795531725,4.066027091957923,319.43341217270154,32.86716084363816,-105.79416987349488,0.5212997198104858,261330,290.11979174,435502,32.64142601790062,-107.3083591583838,0.0958537459373474,381.03068053052425,131.2690759873184,318.9610445,,2014-05-24 17:38:47.849999872+00:00,2014-05-24 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Jo1,,,2014-05-24
43,43,2,2,LC08_033038_20140508,-106.63509970634249,32.58203010230766,2014-05-08 17:39:18.204999936,0.0986774999999999,0.1171575,0.1717449999999999,0.2369474999999999,0.3105374999999999,0.385915,0.3467,314.80131416,21824.0,0.23701253,0.1344146414970272,0.0992559512770487,0.1053809839759041,314.80131416,0.0100683038307774,0.9501006830383076,0.9700332254026416,-106.635106928977,32.5819240221203,-0.1344146430492401,0.1344146430492401,1,1,-0.2877825755651511,-314.80131416,314.80131416,323.6686806274833,-323.6686806274833,323.6686806274833,0.8200260905907838,0.2626137290878464,5.2560079595585805,529.0525791598199,1004.829999022706,0.8200260905907838,2.0938692176489164,0.2626137290878464,346.7948350869761,567.1101292649103,159.06621182708324,0.0054248834152912,0.6839329781276643,618.0044890535793,8.47980843884936,4.801858659874,10.683304235221607,0.0054248834152912,0.6839329781276643,0.8119446388235048,0.2220675200223922,-67.0744400024414,-0.3173573491684947,-3.5058747213025625,-209.96057161575223,-0.5145538571782377,2,-106.63509970634249,32.58203010230766,187.82071943435392,18.228796393490537,12.54203112946663,4.759269187316207,350.37057390899145,32.35121124236168,-106.54136504343673,0.2042597383260727,467637,302.04526352,786450,31.633942463501324,-107.60091778407006,0.0824152082204818,551.1069674409447,160.60833005630118,318.08944940000003,-99.42660709614069,2014-05-08 17:39:18.204999936+00:00,2014-05-08 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Jo1,,,2014-05-08
44,44,3,3,LC08_033038_20140524,-106.63509970634249,32.58203010230766,2014-05-24 17:39:11.744999936,,,,,,,,,,,,,,,,,,-106.635106928977,32.5819240221203,,,1,1,,,,,,,0.8090011545521776,0.4856264767596879,7.936103966648613,,1000.5597461536096,0.8090011545521776,2.806358489908356,0.4856264767596879,351.6641266253133,,,,,,,,,,,,0.1488981544971466,-45.064064025878906,,,,,3,-106.63509970634249,32.58203010230766,,22.98187094796128,17.304506124431256,4.068497800042674,319.43341217270154,32.55718901027664,-106.49183824897648,0.2973345220088959,464673,302.65025305999995,829007,31.7803188168184,-106.57807083597775,0.0914101526141166,444.7434133498353,156.4010212470165,322.09536884,,2014-05-24 17:39:11.744999936+00:00,2014-05-24 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Jo1,,,2014-05-24
45,45,0,0,LC08_033037_20140609,-106.63509970634249,32.58203010230766,2014-06-09 17:38:58.278000128,0.0998875,0.1195499999999999,0.1725975,0.239835,0.3170825,0.3908649999999999,0.348625,326.566139,21824.0,0.24054122,0.1387054635560922,0.1038570182054808,0.109631309917756,326.566139,0.0180867722614572,0.9501808677226146,0.9700596863484628,-106.635106928977,32.5819240221203,-0.1387054622173309,0.1387054622173309,1,1,-0.2950600392092795,-326.566139,326.566139,335.6346612099596,-335.6346612099596,335.6346612099596,0.8208222584527254,0.2770109941362995,5.429029694738286,612.7367754464383,1012.8882226726248,0.8208222584527254,3.8695397806366447,0.2770109941362995,337.8766261061168,477.5539841975812,166.44582881324513,0.0055560267568038,0.5281979299048389,344.7124748857714,10.733730620857838,3.59053038453019,13.833193331816698,0.0055560267568038,0.5281979299048389,0.6350733426713393,0.1010928303003311,-30.3397274017334,-0.0514029748622736,-0.7929919968606749,-33.60431950143533,-0.1080149103128502,0,-106.63509970634249,32.58203010230766,199.97730192892328,28.403009985881976,7.1587581428281295,3.6672095001622393,378.804990330606,32.867058037930526,-105.8102015394162,0.747460663318634,494182,300.11750024,807982,32.533393152732216,-106.68341704288692,0.1067758575081825,403.575633338972,151.81897491788325,325.45528249999995,-22.48925303096874,2014-06-09 17:38:58.278000128+00:00,2014-06-09 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Jo1,,,2014-06-09
46,46,1,1,LC08_033037_20140625,-106.63509970634249,32.58203010230766,2014-06-25 17:39:00.002000128,0.11108,0.1366,0.2011425,0.2652175,0.3443075,0.417485,0.3647125,323.0626685,21824.0,0.26380864,0.1297567778187933,0.1034606806245054,0.1069241342015728,323.0626685,0.0129727791219711,0.9501297277912196,0.9700428101711024,-106.635106928977,32.5819240221203,-0.1297567784786224,0.1297567784786224,1,1,-0.2624713539279494,-323.0626685,323.0626685,332.2677805985872,-332.2677805985872,332.2677805985872,0.7988945711708539,0.7125669400867755,10.663402006602254,586.8310293290727,980.5350574937796,0.7988945711708539,4.728995868770438,0.7125669400867755,364.0197530105654,480.8963970135063,163.4864418591811,0.0054721353399641,0.2358634365950893,145.9773758254435,19.17266522842233,2.686284460566604,30.97836691993289,0.0054721353399641,0.2358634365950893,0.3140257306897441,0.0980790331959724,-29.902217864990234,0.2613497482196937,3.4358695329788884,171.4325793288817,0.5400983067639795,1,-106.63509970634249,32.58203010230766,173.86969023437186,31.903827156938043,15.06803896346068,1.6399439541070469,353.12394172271667,33.57803294656705,-105.39330949953828,0.4384297132492065,409917,304.87880210000003,678680,32.98823373858159,-106.06913745392733,0.1090505719184875,343.50479491518763,145.79558915261708,333.37141682000004,97.44125995528128,2014-06-25 17:39:00.002000128+00:00,2014-06-25 18:00:00+00:00,2014-06-25,15.88064708247977,12.71428574102564,140.4332562886251,112.43298454545452,0.4970035125000002,148.55911604166667,22.91484224268652,-8.251790841938202,201406251200.0,201406251230.0,-0.303269,356.427,50.0677,-2.39583,1.14832,-9999.0,5.0492,12.2253,242.944,30.0733,0.558401,-38.2579,-0.0956665,33.2288,401.54,397.817,7.30263,7.24968,-9999.0,-9999.0,1.69102,2.84537,0.671653,1.12312,37.8255,69.1571,82.7633,103.61,0.0,0.0,1.0,0.0,-9999.0,610.9671,383.5825,573.8844,195.1818,996.4509,33.9927046666667,11.7589773333333,251.24622,6.3599999,35.64756,9.438339,72.4804514765851,12.63818,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,85.9826956666667,-9999.0,2280.89422666667,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,35.3355555555556,2.75181017863866,3.0,28.3766666666667,-9999.0,1.0,NM,OSH,14.7,245.1,32.582,-106.635,1188.0,US-Jo1,2014-06-25 12:00:00,2014-06-25 12:00:00-06:00,2014-06-25
47,47,2,2,LC08_033038_20140609,-106.63509970634249,32.58203010230766,2014-06-09 17:39:22.168999936,0.1001349999999999,0.119605,0.1723775,0.2395875,0.31711,0.390755,0.3485149999999999,326.56955702,21824.0,0.2404949375,0.1392542628626858,0.1043316703430103,0.1100445018560184,326.56955702,0.0188694105944568,0.9501886941059444,0.9700622690549616,-106.635106928977,32.5819240221203,-0.1392542570829391,0.1392542570829391,1,1,-0.2956817079087822,-326.56955702,326.56955702,335.6238867575267,-335.6238867575267,335.6238867575267,0.8210080644731872,0.2769037268659146,5.427740590926726,612.7674759621317,1015.0923994178356,0.8210080644731872,3.87104908458114,0.2769037268659146,416.231774172986,553.6990662478165,192.93906744746656,0.0055689436130769,0.527700747168769,556.1553022103911,10.15382228606578,5.434767008592544,13.846226523348449,0.0055689436130769,0.527700747168769,0.6530964676921843,0.2796401977539062,-88.41915893554688,-0.2988839368266866,-3.977156765972136,-195.3953034100412,-0.5416213107323352,2,-106.63509970634249,32.58203010230766,200.0217717389,28.409728087378006,7.153195963565946,3.662946682428629,378.804990330606,32.08209912415481,-106.63822162067898,0.2441376745700836,493619,316.18903028,910992,31.83662771216656,-107.5584210132378,0.0852644145488739,498.3334773266481,187.46245174105985,330.23367446,-112.79216588296975,2014-06-09 17:39:22.168999936+00:00,2014-06-09 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Jo1,,,2014-06-09
48,48,3,3,LC08_033038_20140625,-106.63509970634249,32.58203010230766,2014-06-25 17:39:23.897000192,0.1136924999999999,0.1382775,0.20139,0.265025,0.3443075,0.4175675,0.3644099999999999,323.11052078,21824.0,0.264338125,0.1301136899804294,0.1044633345652977,0.1072029801705079,323.11052078,0.0134984353085199,0.9501349843530852,0.970044544836518,-106.635106928977,32.5819240221203,-0.1301136910915374,0.1301136910915374,1,1,-0.2618987625928284,-323.11052078,323.11052078,332.28060717676186,-332.28060717676186,332.28060717676186,0.7990628837436113,0.7123194606268329,10.660427877457831,587.1820425080751,982.355190182694,0.7990628837436113,4.730994495582178,0.7123194606268329,392.0923088520121,508.0398383537786,172.86879205580422,0.0054807175246314,0.2364889825364398,145.14445687279567,19.16957302923537,2.6708607239754585,30.89642487134952,0.0054807175246314,0.2364889825364398,0.3145629513056965,0.1231944561004638,-38.26426696777344,0.2897001165199861,3.602803935601624,190.0265894251787,0.5669540717316045,3,-106.63509970634249,32.58203010230766,173.67896085208457,31.91129947682608,15.056442388423823,1.644048076993296,353.12394172271667,32.00840615306468,-106.66580907529858,0.8644660711288452,446805,310.60056758,745536,31.87538858576042,-107.486571835946,0.0926720574498176,388.8108831861066,160.49888163194078,331.91875832,102.17551961366205,2014-06-25 17:39:23.897000192+00:00,2014-06-25 18:00:00+00:00,2014-06-25,15.88064708247977,12.71428574102564,140.4332562886251,112.43298454545452,0.4970035125000002,148.55911604166667,22.91484224268652,-8.251790841938202,201406251200.0,201406251230.0,-0.303269,356.427,50.0677,-2.39583,1.14832,-9999.0,5.0492,12.2253,242.944,30.0733,0.558401,-38.2579,-0.0956665,33.2288,401.54,397.817,7.30263,7.24968,-9999.0,-9999.0,1.69102,2.84537,0.671653,1.12312,37.8255,69.1571,82.7633,103.61,0.0,0.0,1.0,0.0,-9999.0,610.9671,383.5825,573.8844,195.1818,996.4509,33.9927046666667,11.7589773333333,251.24622,6.3599999,35.64756,9.438339,72.4804514765851,12.63818,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,85.9826956666667,-9999.0,2280.89422666667,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,35.3355555555556,2.75181017863866,3.0,28.3766666666667,-9999.0,1.0,NM,OSH,14.7,245.1,32.582,-106.635,1188.0,US-Jo1,2014-06-25 12:00:00,2014-06-25 12:00:00-06:00,2014-06-25
49,49,0,0,LC08_033037_20140711,-106.63509970634249,32.58203010230766,2014-07-11 17:39:08.991000064,,,,,,,,,,,,,,,,,,-106.635106928977,32.5819240221203,,,1,1,,,,,,,0.77972070759551,1.250288157988401,17.12556394160675,,948.433350517036,0.77972070759551,4.042208415443732,1.250288157988401,362.401719510898,,,,,,,,,,,,0.1169984489679336,-35.548377990722656,,,,,0,-106.63509970634249,32.58203010230766,,29.157187880560603,30.930818737884177,2.279247212911564,313.6358387200623,32.82273420722334,-105.6094895102046,0.5276244878768921,345854,303.83630600000004,537122,33.10359189819863,-106.46049821226345,0.1178688555955886,380.7470456129067,148.83921984597933,333.57308,,2014-07-11 17:39:08.991000064+00:00,2014-07-11 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Jo1,,,2014-07-11
50,50,1,1,LC08_033037_20140727,-106.63509970634249,32.58203010230766,2014-07-27 17:39:12.224999936,0.095515,0.1141875,0.163055,0.22438,0.29962,0.376345,0.3302275,328.66138526,21824.0,0.2279618125,0.1435877862595419,0.1051135272196396,0.1102148437499999,328.66138526,0.0191922222422541,0.9501919222224224,0.9700633343333994,-106.635106928977,32.5819240221203,-0.1435877829790115,0.1435877829790115,1,1,-0.2951639920030258,-328.66138526,328.66138526,338.00805612898506,-338.00805612898506,338.00805612898506,0.7904078582000935,0.8739977526668867,12.603425977132812,628.6213378694556,949.7147530621684,0.7904078582000935,5.17598310403735,0.8739977526668867,342.6928585259716,430.2187047013605,153.03849454654156,0.0055742774349027,0.4181153947860387,292.00712743722204,12.704879474209884,3.638025605278536,17.475233327818568,0.0055742774349027,0.4181153947860387,0.5196406075242883,0.0957118570804596,-28.713354110717773,-0.0227341800325578,-0.360951108805785,-14.826917282403087,-0.0534919764802888,1,-106.63509970634249,32.58203010230766,183.3665286716629,33.51048448835401,16.885637667270483,2.902013353034575,338.2634681661944,32.86716084363816,-105.79416987349488,0.5825853943824768,459719,299.99786954,847167,32.67150385873088,-106.20292187140092,0.1279061138629913,324.3036204061589,132.57087440192765,332.36310092,-10.236573445732065,2014-07-27 17:39:12.224999936+00:00,2014-07-27 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Jo1,,,2014-07-27
51,51,2,2,LC08_033038_20140711,-106.63509970634249,32.58203010230766,2014-07-11 17:39:32.878000128,,,,,,,,,,,,,,,,,,-106.635106928977,32.5819240221203,,,1,1,,,,,,,0.77994506857275,1.2499464643925629,17.121457577053985,,950.7422391613578,0.77994506857275,4.044421558902361,1.2499464643925629,402.8640654383877,,,,,,,,,,,,0.1462084949016571,-45.61583709716797,,,,,2,-106.63509970634249,32.58203010230766,,29.166671022747444,30.90544460285671,2.278329793618539,313.6358387200623,32.57576381682094,-107.3188160433634,0.7883507609367371,413064,311.99170172000004,692139,31.731094816316315,-107.53240683294204,0.0606831386685371,417.25144467157935,163.06619987976796,331.22831828,,2014-07-11 17:39:32.878000128+00:00,2014-07-11 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Jo1,,,2014-07-11
52,52,3,3,LC08_033038_20140727,-106.63509970634249,32.58203010230766,2014-07-27 17:39:36.124000000,0.095625,0.1142699999999999,0.1632199999999999,0.2246825,0.29973,0.3764,0.3314649999999999,328.66138526,21824.0,0.22815247,0.1431077634495745,0.1047681203931203,0.1098885946823179,328.66138526,0.0185740370000092,0.95018574037,0.9700612943221,-106.635106928977,32.5819240221203,-0.1431077569723129,0.1431077569723129,1,1,-0.294869856355978,-328.66138526,328.66138526,337.93523664764183,-337.93523664764183,337.93523664764183,0.7907638467538247,0.8736113706054137,12.598782560866365,628.6172481226903,953.44167374603,0.7907638467538247,5.1779615022594525,0.8736113706054137,397.3703278705903,484.8699719460354,172.3307872113714,0.0055640662511403,0.4182300391955761,349.8073142796481,12.400590484584542,4.240784937441809,17.47044305065376,0.0055640662511403,0.4182300391955761,0.5256692478763121,0.1593473255634308,-49.60829162597656,-0.0571392092417591,-0.8042778562646957,-37.26812954498416,-0.1192430625191002,3,-106.63509970634249,32.58203010230766,183.3011202179034,33.51732344289162,16.87172394433997,2.903316540983761,338.2634681661944,32.049529563748365,-106.68688796619014,0.5269619226455688,456006,311.3217698,718881,31.875326536345536,-107.48974065583636,0.0993211194872856,369.39156378024126,153.4860242095012,333.6585305,-22.80932000366677,2014-07-27 17:39:36.124000+00:00,2014-07-27 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Jo1,,,2014-07-27
53,53,0,0,LC08_033037_20140812,-106.63509970634249,32.58203010230766,2014-08-12 17:39:20.620000000,0.095955,0.113225,0.1681975,0.22713,0.3124349999999999,0.3828075,0.3284125,314.0390957,21824.0,0.2333614375,0.1580995802173972,0.1167904097829851,0.1230875414235761,314.0390957,0.043865537513306,0.9504386553751332,0.970144756273794,-106.635106928977,32.5819240221203,-0.1580995768308639,0.1580995768308639,1,1,-0.3000993482546435,-314.0390957,314.0390957,323.3253134574774,-323.3253134574774,323.3253134574774,0.765394198387656,1.6435351798042015,21.85148110989089,524.1336255250293,903.7258212797292,0.765394198387656,3.307250480009646,1.6435351798042015,346.14709952424573,497.6890228288208,137.93096655253478,0.005992491457435,0.359720825271301,281.26379218430014,13.948698589477516,3.607824711604813,20.312040806445733,0.005992491457435,0.359720825271301,0.4594250723443117,0.1539158672094345,-46.157073974609375,0.1186044368934792,1.1422985333089015,78.49426409198583,0.2181862580214298,0,-106.63509970634249,32.58203010230766,144.370336808291,25.725355228897453,49.69491091583146,2.479492101361894,272.1977676784239,32.959161776757604,-105.47560816577484,0.6544985175132751,179038,299.88507488,279272,32.75916503726894,-107.16891572174016,0.1317732334136963,450.0133115492288,147.56196374007203,325.26045536000004,32.39558640464045,2014-08-12 17:39:20.620000+00:00,2014-08-12 18:00:00+00:00,2014-08-12,42.85826530461886,38.04321497560976,81.5232952188509,72.36429714285714,1.7757488270833333,121.98181439583334,9.798553450283109,-4.175494954719767,201408121200.0,201408121230.0,-0.145807,379.832,108.225,-0.631824,2.4682,-9999.0,2.29996,7.13823,177.909,43.2341,0.38292,-11.6478,-0.314223,28.9101,386.003,377.543,16.8597,16.5802,-9999.0,-9999.0,1.41464,1.79211,0.540549,1.23115,33.2784,60.8435,72.8141,91.1546,0.0,0.0,0.0,0.0,-9999.0,583.8297,395.4487,698.96,194.1245,1081.466,28.204594,37.636629,183.93377,3.25,27.67765,9.554112,56.8317633913951,16.6103,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,86.5595426666667,-9999.0,2561.26886666667,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,30.8511111111111,2.35350880680393,3.0,25.3633333333333,-9999.0,1.0,NM,OSH,14.7,245.1,32.582,-106.635,1188.0,US-Jo1,2014-08-12 12:00:00,2014-08-12 12:00:00-06:00,2014-08-12
