,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,H_inst_af,SH,H_SSITC_TEST,LE_inst_af,SLE,LE_SSITC_TEST,FC,SC,FC_SSITC_TEST,TAU,TAU_SSITC_TEST,CO2,CO2_SIGMA,H2O,H2O_SIGMA,U_SIGMA,V_SIGMA,W_SIGMA,WS,WS_MAX,WD,USTAR,MO_LENGTH,ZL,FETCH_70,FETCH_80,FETCH_90,FETCH_MAX,T_SONIC,T_SONIC_SIGMA,TA,RH,PA,VPD_PI,SWC_1_1_1,SWC_1_2_1,SWC_1_3_1,SWC_1_4_1,SWC_1_5_1,SWC_1_6_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,G_inst_af,G_1_2_1,SW_IN,SW_OUT,Rn_inst_af,PPFD_IN,PPFD_OUT,P_RAIN,P,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
31,31,1,1,LC08_036038_20140529,-110.850803503187,31.817204469408303,2014-05-29 17:57:48.257999872,,,,,,,,,,,,,,,,,,-110.85091254506648,31.81707673298844,,,1,1,,,,,,,0.7891180637734748,0.9120688222293004,13.369311025572005,,976.6674633599896,0.7891180637734748,3.0105415777088487,0.9120688222293004,338.3812758679693,,,,,,,,,,,,0.0640175119042396,-19.141441345214844,,,,,1,-110.850803503187,31.817204469408303,,24.14807869780428,30.295838761457127,3.293611015429049,168.613577719876,31.813389464713392,-111.58374875800564,0.2699538171291351,114447,299.00322572,202188,31.703868511174623,-112.35455646056649,0.1226027980446815,386.1237497955749,132.57384554907858,326.34054968,,2014-05-29 17:57:48.257999872+00:00,2014-05-29 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SRS,,,2014-05-29
32,32,0,0,LC08_036038_20140614,-110.850803503187,31.817204469408303,2014-06-14 17:57:56.128000000,0.066475,0.0850099999999999,0.13374,0.184505,0.2847425,0.3284125,0.248965,324.37860620000004,21824.0,0.1966913425,0.2136132851000803,0.1428537835676997,0.1551267865018996,324.37860620000004,0.1077942881369577,0.9510779428813696,0.970355721150852,-110.85091254506648,31.81707673298844,-0.213613286614418,0.213613286614418,1,1,-0.3608334876607743,-324.37860620000004,324.37860620000004,331.83514413933165,-331.83514413933165,331.83514413933165,0.790272006992551,0.884524104284416,13.028974873225687,597.0462599891532,975.7667478506886,0.790272006992551,4.537393559805252,0.884524104284416,392.04690438106894,559.6627795916804,172.25937593117118,0.0071747492917786,0.7616625667723883,325.21516969738485,8.232471675213583,2.5661603386214367,9.593046055554009,0.0071747492917786,0.7616625667723883,0.8628346729382985,0.1189149469137191,-36.89399719238281,0.0947652544398662,1.1641864837542413,62.18823396312439,0.1605257810734709,0,-110.850803503187,31.817204469408303,198.30132229008035,31.174409719913186,19.494101462126206,5.159245307903748,348.04976591768934,32.44074488955009,-110.741704470424,0.4298789799213409,478337,310.25534756,998462,31.62504059162577,-112.4112936427402,0.1179581210017204,406.44152191031606,149.24592083758534,329.55348848,33.01632867927028,2014-06-14 17:57:56.128000+00:00,2014-06-14 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SRS,,,2014-06-14
33,33,0,0,LC08_036038_20140716,-110.850803503187,31.817204469408303,2014-07-16 17:58:06.096000000,0.0534675,0.0692525,0.1136099999999999,0.152,0.27344,0.2873825,0.2097224999999999,310.7065262,21824.0,0.1752033375,0.2854456562617525,0.1822278343113223,0.1968360995850622,310.7065262,0.197012047148733,0.9519701204714872,0.9706501397555908,-110.85091254506648,31.81707673298844,-0.2854456603527069,0.2854456603527069,1,1,-0.412944064074409,-310.7065262,310.7065262,318.4123879403432,-318.4123879403432,318.4123879403432,0.7686759295592471,1.5508377680781462,21.261792106827137,503.0462061779143,934.101031515612,0.7686759295592471,3.826329155936651,1.5508377680781462,384.3792243851023,633.3147435985926,145.14253393141794,0.0090700171833411,0.3763718328053498,80.11296790086125,15.674807032463365,1.1429071417168828,19.41341897818859,0.0090700171833411,0.3763718328053498,0.4440513019555973,0.1092920452356338,-33.65703582763672,0.6135881904290098,5.499349096633185,408.0592417663135,0.8358919940250582,0,-110.850803503187,31.817204469408303,182.30396231208144,28.20970002533288,40.530694168638895,2.491030909739959,286.35832862833854,31.31006217574334,-111.18369863876784,0.4779814481735229,401454,307.9550201,700571,31.625145106965107,-112.40180661126674,0.1170676723122596,366.2587525194618,140.87639572861923,335.62047398,155.9615403805171,2014-07-16 17:58:06.096000+00:00,2014-07-16 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SRS,,,2014-07-16
34,34,0,0,LC08_036038_20140801,-110.850803503187,31.817204469408303,2014-08-01 17:58:12.296000000,,,,,,,,,,,,,,,,,,-110.85091254506648,31.81707673298844,,,1,1,,,,,,,0.7673287244344604,1.5413606824533082,21.144695432848927,,921.2983945128587,0.7673287244344604,3.792149700790916,1.5413606824533082,258.8235669494774,,,,,,,,,,,,0.13471719622612,-37.57563781738281,,,,,0,-110.850803503187,31.817204469408303,,28.055441884426656,40.64609269332991,1.1337480093700745,217.0197804340241,30.934744128353387,-110.99330060455114,0.5098716020584106,80753,278.92235822,149101,31.636854953499697,-112.265327288306,0.1385628879070282,426.88288834892273,108.18142006084408,316.13092394,,2014-08-01 17:58:12.296000+00:00,2014-08-01 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SRS,,,2014-08-01
35,35,1,1,LC08_036038_20140817,-110.850803503187,31.817204469408303,2014-08-17 17:58:17.974999808,,,,,,,,,,,,,,,,,,-110.85091254506648,31.81707673298844,,,1,1,,,,,,,0.7622091254550789,1.6485977289915528,22.46969153122383,,899.3083449651476,0.7622091254550789,3.999915515085767,1.6485977289915528,351.36298131913577,,,,,,,,,,,,0.1110533028841018,-33.416343688964844,,,,,1,-110.850803503187,31.817204469408303,,28.975092631104182,41.215813753411325,1.7447035513631293,281.5244975957128,31.70800688482423,-110.85773612646062,0.6880578398704529,328183,300.90364484,497930,31.625005596625247,-112.41445597558584,0.1396084278821945,297.4522949398557,113.68757731880773,333.9490622,,2014-08-17 17:58:17.974999808+00:00,2014-08-17 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SRS,,,2014-08-17
36,36,0,0,LC08_036038_20140902,-110.850803503187,31.817204469408303,2014-09-02 17:58:20.401999872,0.0493425,0.0620474999999999,0.1012899999999999,0.133465,0.2539975,0.2773725,0.2086225,323.54802734,21824.0,0.16214983,0.3110817175855728,0.189584324581513,0.2037255095285716,323.54802734,0.2124717332168736,0.9521247173321687,0.9707011567196157,-110.85091254506648,31.81707673298844,-0.3110817074775696,0.3110817074775696,1,1,-0.4298138831228231,-323.54802734,323.54802734,331.35904432178404,-331.35904432178404,331.35904432178404,0.777917070300298,0.98227939402326,14.236816581671874,591.6051197405047,893.3678418696486,0.777917070300298,4.774764834676605,0.98227939402326,358.67330744207464,498.40499990539297,143.7244981090316,0.0094280816228751,0.1063099393233707,180.2988728566013,21.699237069943383,3.722993334872705,68.72983023359453,0.0094280816228751,0.1063099393233707,0.1800081646564301,0.1312280595302581,-39.7606086730957,0.2656042667818345,3.101934241712785,174.38162893976008,0.4916583461920349,0,-110.850803503187,31.817204469408303,172.59317259225656,32.07426114683768,20.572309381385267,0.7008922730065147,298.7640735032533,31.661475215010658,-110.8802752304894,0.7212756276130676,463598,302.98863704,745421,32.33533880319982,-111.95843410549784,0.1119312420487403,340.19564326189453,123.3721299178511,331.77178346,87.97085509497458,2014-09-02 17:58:20.401999872+00:00,2014-09-02 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SRS,,,2014-09-02
37,37,1,1,LC08_036038_20140918,-110.850803503187,31.817204469408303,2014-09-18 17:58:21.206000128,0.02759,0.0419724999999999,0.084515,0.101785,0.2599925,0.205955,0.120485,301.72738766,21824.0,0.139181885,0.4373060790126528,0.2542043355691649,0.2753741540014678,301.72738766,0.3876329661980445,0.9538763296619804,0.9712791887884537,-110.85091254506648,31.81707673298844,-0.4373060762882232,0.4373060762882232,1,1,-0.5093575611561432,-301.72738766,301.72738766,309.4464554783671,-309.4464554783671,309.4464554783671,0.7420803944920231,2.133175037132088,28.457016465785884,448.2642058220522,818.1935338991201,0.7420803944920231,2.3989115127347977,2.133175037132088,349.0489699530809,589.0011600653165,99.55698641478786,0.0141025837386145,0.2249693679658205,146.1671133709238,19.37247513961214,2.470275704889815,32.47848428390971,0.0141025837386145,0.2249693679658205,0.3101462484034695,0.2553474307060241,-76.54608154296875,0.5116529355721753,1.2050277968748362,343.2770602796049,0.7013610106322574,1,-110.850803503187,31.817204469408303,48.03010280199034,20.414199920663457,88.92262285657358,1.4232546601961975,118.6263730615992,31.536278533208428,-111.7324435763742,0.6628314852714539,115325,299.77228022,205260,32.49167803959677,-112.03672160868136,0.1280239075422287,393.6572859024874,105.65835611522458,315.84381026,34.17458831937035,2014-09-18 17:58:21.206000128+00:00,2014-09-18 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SRS,,,2014-09-18
38,38,0,0,LC08_036038_20141004,-110.850803503187,31.817204469408303,2014-10-04 17:58:24.904999936,0.0456574999999999,0.0577575,0.0948824999999999,0.1266175,0.2407699999999999,0.261835,0.200015,316.2095384,21824.0,0.153272115,0.3107141641999251,0.1820853621090494,0.1974074447694946,316.2095384,0.1982858951012067,0.951982858951012,0.970654343453834,-110.85091254506648,31.81707673298844,-0.3107141554355621,0.3107141554355621,1,1,-0.434638502618035,-316.2095384,316.2095384,323.87727515470465,-323.87727515470465,323.87727515470465,0.7777012103232857,0.6675753013127813,10.348405734443926,539.6498397308242,809.4829797605955,0.7777012103232857,3.7388607035883945,0.6675753013127813,338.21792924063845,467.7396428923568,116.00548010974629,0.0090991874523601,0.1922044703514732,325.0241930529978,17.106581040096202,5.092830697536009,38.01505796653807,0.0090991874523601,0.1922044703514732,0.2904778386930012,0.2012057602405548,-60.07313919067383,0.0403807165989252,0.3778629272894827,26.70996972961268,0.0759379456300376,0,-110.850803503187,31.817204469408303,137.1398194184619,27.812507111018203,17.85504607518734,1.2717039776269157,257.82053786512233,31.661478144538584,-110.88343975618244,0.7833577990531921,450627,298.56571916,842532,32.18971391117242,-111.49097800484992,0.1459640711545944,394.0333334863718,109.00322354278632,321.39125672,10.716192617929728,2014-10-04 17:58:24.904999936+00:00,2014-10-04 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SRS,,,2014-10-04
39,39,1,1,LC08_036038_20141020,-110.850803503187,31.817204469408303,2014-10-20 17:58:27.904000000,0.0393324999999999,0.0501674999999999,0.0803625,0.1048649999999999,0.20667,0.2238575,0.1602225,301.73080568,21824.0,0.13023025,0.3267851124271752,0.1743709551308018,0.1881711817728133,301.73080568,0.1778719504494936,0.9517787195044948,0.9705869774364831,-110.85091254506648,31.81707673298844,-0.3267851173877716,0.3267851173877716,1,1,-0.4400459878236785,-301.73080568,301.73080568,309.38896857362306,-309.38896857362306,309.38896857362306,0.7475712826732132,1.241013180210723,17.433671290775536,447.298723599636,722.3004460705397,0.7475712826732132,2.393165736735728,1.241013180210723,334.0483773803137,498.8764916796151,85.15943045976711,0.0086389178017625,0.2763133737321023,196.224367523499,16.864667649425996,2.8815221156007738,26.44339643481436,0.0086389178017625,0.2763133737321023,0.3666041173299305,0.2264694422483444,-67.18562316894531,0.3241536795342808,1.8946114677812207,217.492693696349,0.5257039510410088,1,-110.850803503187,31.817204469408303,100.7537908318184,20.375342298705046,51.85654972243844,1.837694946247748,202.45290068200228,31.190556511618222,-110.5445870455776,0.6353803873062134,476598,296.66530004000003,773470,32.653066010760774,-111.48325772852236,0.1635084599256515,339.5320882796036,82.15459307763071,313.89895688,53.73118122627542,2014-10-20 17:58:27.904000+00:00,2014-10-20 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SRS,,,2014-10-20
40,40,0,0,LC08_036038_20141105,-110.850803503187,31.817204469408303,2014-11-05 17:58:27.036999936,0.0475549999999999,0.060425,0.094855,0.1284874999999999,0.2224275,0.25529,0.19589,299.92950914,21824.0,0.1481238675,0.2677001553082656,0.152483662464736,0.1655982089867966,299.92950914,0.1295212853396339,0.9512952128533962,0.9704274202416208,-110.85091254506648,31.81707673298844,-0.2677001655101776,0.2677001655101776,1,1,-0.4020785892698146,-299.92950914,299.92950914,307.6794654843936,-307.6794654843936,307.6794654843936,0.7535545548060102,0.7557911397082726,11.438380192545132,436.4908630866866,667.5914463517134,0.7535545548060102,1.8304046346534448,0.7557911397082726,292.9069977251536,410.85538106869154,69.10974611215147,0.0076096502647218,0.7759842708958249,208.20799830516336,8.359742883317992,1.513510913883266,9.415995086348747,0.0076096502647218,0.7759842708958249,0.8581570658828762,0.0741046220064163,-21.286958694458008,0.198694058324146,1.2050163098955804,133.53763665137672,0.390751550252745,0,-110.850803503187,31.817204469408303,86.35744391645609,16.104035705420564,41.29093236542032,5.226034674028277,193.84366086674328,32.44075781718121,-110.7480873374757,0.5941106081008911,468934,287.25549098,736457,31.15974155129942,-112.34140339650864,0.1385773867368698,267.3872207784403,59.652335650556246,308.02338050000003,34.17426254863866,2014-11-05 17:58:27.036999936+00:00,2014-11-05 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SRS,,,2014-11-05
41,41,1,1,LC08_036038_20141121,-110.850803503187,31.817204469408303,2014-11-21 17:58:23.168000000,,,,,,,,,,,,,,,,,,-110.85091254506648,31.81707673298844,,,1,1,,,,,,,0.7672946941108314,0.2757213291513185,5.506748853661783,,622.6081967454697,0.7672946941108314,1.6578726034773013,0.2757213291513185,254.39042831261293,,,,,,,,,,,,0.1251504272222519,-34.75667953491211,,,,,1,-110.850803503187,31.817204469408303,,14.562229631194288,16.631032358759498,1.382449556592399,114.5986376065227,30.981069245135576,-111.52018349667968,0.4535731077194214,55382,277.71921518,92346,32.72017089002681,-111.84312389305236,0.1137980371713638,290.3419846540021,47.200620536541386,301.61117498,,2014-11-21 17:58:23.168000+00:00,2014-11-21 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SRS,,,2014-11-21
42,42,0,0,LC08_036038_20141207,-110.850803503187,31.817204469408303,2014-12-07 17:58:21.869999872,0.043265,0.054925,0.08589,0.1207325,0.1938274999999999,0.240385,0.1821674999999999,294.51194744,21824.0,0.1340330875,0.2323722024415054,0.12131668309782,0.1346033441367118,294.51194744,0.0664175639309795,0.9506641756393096,0.9702191779609722,-110.85091254506648,31.81707673298844,-0.2323722094297409,0.2323722094297409,1,1,-0.3858803971864469,-294.51194744,294.51194744,302.643918920037,-302.643918920037,302.643918920037,0.728222385693134,0.8525103882968788,12.633420816607378,405.5289444549799,550.1865722425455,0.728222385693134,1.7196707597283516,0.8525103882968788,295.0436617143191,351.401862250102,49.52181835672644,0.0063931434045631,0.3300820339905571,458.846665929268,13.42237187832376,5.174674265048324,22.135903591917486,0.0063931434045631,0.3300820339905571,0.4443487652671663,0.3316299021244049,-95.19109344482422,-0.2324126046333339,-1.0629353322256123,-156.9666220358924,-0.5199635590729317,0,-110.850803503187,31.817204469408303,57.52681480247934,15.129992481846468,49.57404686182754,2.26105984106118,156.27891545538117,31.661475215010658,-110.8802752304894,0.5328713059425354,460157,287.04015572000003,862925,32.12590290102752,-110.8583636789719,0.1378799676895141,287.2860868178487,43.62250923675479,295.74585266,-30.144846021918365,2014-12-07 17:58:21.869999872+00:00,2014-12-07 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SRS,,,2014-12-07
43,43,1,1,LC08_036038_20141223,-110.850803503187,31.817204469408303,2014-12-23 17:58:20.611000064,0.0417249999999999,0.0542374999999999,0.0854225,0.1177349999999999,0.18203,0.2349675,0.1873375,288.6602972,21824.0,0.129464375,0.2144846796657383,0.1084848316118675,0.1205885478859415,288.6602972,0.0390321424821468,0.9503903214248214,0.970128806070191,-110.85091254506648,31.81707673298844,-0.2144846767187118,0.2144846767187118,1,1,-0.3612136734560342,-288.6602972,288.6602972,296.992119852522,-296.992119852522,296.992119852522,0.74120641219076,0.4626637311201256,7.816565854647207,374.13925877341785,540.5688014450992,0.74120641219076,1.2743376712698316,0.4626637311201256,272.93670325235274,355.8415417807271,40.28353784020595,0.0059089190811574,0.4518395349441947,188.06541717739915,12.764726762932332,1.9978168040291493,16.170926881689148,0.0059089190811574,0.4518395349441947,0.5384461931147017,0.1321007907390594,-37.23507690429688,0.1877415096596836,0.8253450355915032,127.49258676312198,0.404022668324245,1,-110.850803503187,31.817204469408303,57.80204398802922,10.554441147769058,36.3062115757041,3.118649616820602,157.98440840765613,30.92043997479517,-110.75718340403591,0.8062732815742493,479554,281.86869146000004,794803,31.93888873404681,-112.08949947760976,0.1253473311662674,263.9907249734102,33.99333670110964,292.86787982,23.40678520937503,2014-12-23 17:58:20.611000064+00:00,2014-12-23 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SRS,,,2014-12-23
44,44,0,0,LC08_036038_20150124,-110.850803503187,31.817204469408303,2015-01-24 17:58:10.605999872,0.0504425,0.0640275,0.096175,0.13473,0.1931675,0.263155,0.22031,294.08127692,21824.0,0.14387894,0.1782188031320762,0.0960295725893187,0.1058781431276214,294.08127692,0.0110032052854504,0.9501100320528544,0.970036310577442,-110.85091254506648,31.81707673298844,-0.1782187968492508,0.1782187968492508,1,1,-0.3352169142106672,-294.08127692,294.08127692,302.6164212698669,-302.6164212698669,302.6164212698669,0.7652522387964011,0.2349470465402775,5.00295126581608,402.9270873439573,599.9168674606079,0.7652522387964011,1.33459140723014,0.2349470465402775,271.5208032845906,368.6490162500371,52.79190473087381,0.0054400619211062,0.4921782541805307,276.79511507454504,11.570819329892013,2.7165910454784523,14.845564629840233,0.0054400619211062,0.4921782541805307,0.5902286217817887,0.1331721544265747,-37.583492279052734,0.0578355946748243,0.3351635342538557,39.06199644461827,0.1236698336685965,0,-110.850803503187,31.817204469408303,76.26775691451138,11.248901431331497,17.604417746694118,3.423999802404711,182.62378469320936,30.920434041775508,-110.7540435585542,0.4857025146484375,375374,282.2173295,620658,32.02932648780564,-112.23225538905956,0.1411946266889572,304.8420454110521,47.69911725893246,297.38992028,9.505237831439349,2015-01-24 17:58:10.605999872+00:00,2015-01-24 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SRS,,,2015-01-24
45,45,0,0,LC08_036038_20150209,-110.850803503187,31.817204469408303,2015-02-09 17:58:06.122999808,0.0491224999999999,0.0622674999999999,0.09249,0.1272499999999999,0.181975,0.255125,0.2176975,301.0335296,21824.0,0.1375095275,0.17697469480152,0.0925366193908393,0.1014396490469276,301.0335296,0.0026846867965535,0.9500268468679656,0.9700088594664286,-110.85091254506648,31.81707673298844,-0.1769746989011764,0.1769746989011764,1,1,-0.3260342848814966,-301.0335296,301.0335296,309.49434736928976,-309.49434736928976,309.49434736928976,0.7516034023681746,0.6851439061838427,10.565479345285535,442.36261829860064,643.8615143736031,0.7516034023681746,2.21252404390418,0.6851439061838427,312.50071846217384,409.8458756626467,71.6915257890087,0.0053060416570936,0.1363224943911473,389.5798785685448,16.972191592303794,5.695356962728496,53.59837431432364,0.0053060416570936,0.1363224943911473,0.2245875945579803,0.3234003186225891,-94.3952178955078,-0.0766531109212163,-0.5357457762759988,-51.425528694906745,-0.1520770876202642,0,-110.850803503187,31.817204469408303,98.47652327094188,19.11004096787665,30.96661968811196,0.950622610180532,210.7328636772297,32.25273223818304,-110.49859789719976,0.599013090133667,490671,291.88349006,920363,31.875696766973064,-112.13569427981446,0.1454270631074905,331.37676652915053,63.34878644774173,303.29284082000004,-15.193750215187327,2015-02-09 17:58:06.122999808+00:00,2015-02-09 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SRS,,,2015-02-09
46,46,1,1,LC08_036038_20150225,-110.850803503187,31.817204469408303,2015-02-25 17:58:01.454999808,0.0426874999999999,0.0532199999999999,0.0794825,0.1054149999999999,0.15904,0.2178075,0.1804075,291.35369696,21824.0,0.1178009375,0.2027755194645593,0.0962829830936957,0.1052220209168624,291.35369696,0.0097695435601893,0.950097695435602,0.9700322394937486,-110.85091254506648,31.81707673298844,-0.2027755230665207,0.2027755230665207,1,1,-0.3335429571633703,-291.35369696,291.35369696,299.65618151169286,-299.65618151169286,299.65618151169286,0.7770580111876185,0.420396087696135,7.294316646633856,388.18026867780833,734.1067637071084,0.7770580111876185,1.3313124737852138,0.420396087696135,243.5655978840575,490.8591432765493,60.68220275063089,0.005420039138413,0.2355466272805129,363.5489174372967,15.971328032418656,4.829032812991521,31.02003270519124,0.005420039138413,0.2355466272805129,0.3350110614902619,0.1960057318210601,-53.9052963256836,0.0983673816598321,0.6992859054847064,66.62802308862172,0.1548851572731089,1,-110.850803503187,31.817204469408303,127.42057135640614,11.211825918942337,31.57756694796501,1.639232330017872,240.9335982913983,30.920468496513774,-110.77288264507156,0.4168207049369812,374268,275.01897938,629185,32.12592880752484,-110.88380727967976,0.0930785238742828,413.1576953200186,65.70196398672037,299.734682,19.83174827954627,2015-02-25 17:58:01.454999808+00:00,2015-02-25 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SRS,,,2015-02-25
47,47,0,0,LC08_036038_20150313,-110.850803503187,31.817204469408303,2015-03-13 17:57:49.620999936,0.05773,0.07016,0.1021975,0.1375624999999999,0.204855,0.274485,0.2288075,307.71575870000004,21824.0,0.1517673424999999,0.1965217899201998,0.1118536531851094,0.1198203384901192,307.71575870000004,0.0375505825313264,0.9503755058253132,0.9701239169223532,-110.85091254506648,31.81707673298844,-0.1965217888355255,0.1965217888355255,1,1,-0.3343320767621172,-307.71575870000004,307.71575870000004,315.8148739588934,-315.8148739588934,315.8148739588934,0.7813940859695292,0.5481652140893708,8.87300236606414,483.1447279881341,808.1676311383966,0.7813940859695292,2.1348245473745893,0.5481652140893708,321.1440155003231,507.5768556517597,106.45688050207086,0.0058834632775125,0.4000539713819577,285.9958446795889,13.11729834870432,3.346819688496055,18.26419584487227,0.0058834632775125,0.4000539713819577,0.5004286099007129,0.1596419066190719,-47.07047271728516,0.1726668978351441,1.3802168924601508,115.12413047009994,0.2870067251752751,0,-110.850803503187,31.817204469408303,133.5984132227302,18.53779907659082,25.67729581166309,2.7623625727522305,247.8928571346225,32.25273223818304,-110.49859789719976,0.4548552930355072,438686,294.85033142,695417,31.828283119314747,-112.01370380322004,0.1295729577541351,367.99330917788336,96.35891196463332,313.49563052,39.14295107016988,2015-03-13 17:57:49.620999936+00:00,2015-03-13 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SRS,,,2015-03-13
48,48,1,1,LC08_036038_20150329,-110.850803503187,31.817204469408303,2015-03-29 17:57:41.180999936,0.0484074999999999,0.06741,0.1128124999999999,0.1443275,0.22031,0.2460775,0.2025725,303.79528976,21824.0,0.1531477875,0.2083781838126907,0.1201722338204593,0.1318168018389209,303.79528976,0.0609179299829175,0.9506091792998292,0.9702010291689436,-110.85091254506648,31.81707673298844,-0.208378180861473,0.208378180861473,1,1,-0.322696605603044,-303.79528976,303.79528976,311.6762187917215,-311.6762187917215,311.6762187917215,0.8032683600033463,0.3079298864915591,5.904710324886034,459.102023041525,894.1015678478847,0.8032683600033463,3.411289205766454,0.3079298864915591,308.9401892529929,591.7512476486964,112.2611118832464,0.0062938043016527,0.2515196749417112,207.0268841431248,17.504966918155336,3.1810085739610017,29.05006967559216,0.0062938043016527,0.2515196749417112,0.3393009109550857,0.168423593044281,-49.3126220703125,0.4069923609907589,3.055108159165577,272.46325162232534,0.5682353635646112,1,-110.850803503187,31.817204469408303,149.97151118209177,26.249262222132486,9.026789225933513,1.725514862420428,271.62677447703857,32.126722304963025,-110.52695804586132,0.5786786079406738,288294,292.78926536,504837,32.335216727991245,-111.97437062326816,0.1390510946512222,415.0302664787976,115.3833351506814,321.75698486,86.64286739393576,2015-03-29 17:57:41.180999936+00:00,2015-03-29 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SRS,,,2015-03-29
