,Unnamed: 0.4,Unnamed: 0.3,longitude_x,latitude_x,date_x,eto,etr,Date,Stn Name,Unnamed: 0.2,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Name_x,Unnamed: 0,Unnamed: 0.1,Unnamed: 0_x,id,longitude_y,latitude_y,date_y,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,Relative humidity,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,Datetime_Local_x,Datetime_GMT,Unnamed: 0_y,TIMESTAMP_START,TIMESTAMP_END,P_PI_F,P,D_SNOW_PI_F,D_SNOW,TS_1_1_1,TS_1_3_1,TS_1_1_2,TS_1_3_2,G_1_1_1,G_1_1_2,SWC_1_1_1,SWC_1_2_1,SWC_1_3_1,SWC_1_4_1,SWC_1_5_1,SWC_2_1_1,SWC_2_2_1,SWC_2_3_1,SWC_2_4_1,SWC_2_5_1,TS_1_2_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TA_PI_F_1_1_1,Air temp,RH_PI_F_1_1_1,RH_1_1_1,VPD_PI_F_1_1_1,VPD_PI_1_1_1,H2O_PI_F_1_1_1,H2O_1_1_1,WS_PI_F_1_1_1,WS_1_1_1,WD_PI_F_1_1_1,WD_1_1_1,PA_PI_F_1_1_1,PA_1_1_1,CO2_PI_F_1_1_1,CO2_1_1_1,NETRAD_PI_F_1_1_1,NETRAD_1_1_1,NETRAD_PI_F_1_1_2,Rn_inst_af,PPFD_IN_PI_F_1_1_1,PPFD_IN_1_1_1,PPFD_OUT_PI_F_1_1_1,PPFD_OUT_1_1_1,SW_IN_PI_F_1_1_1,SWIN_inst_af,SW_OUT_PI_F_1_1_1,SW_OUT_1_1_1,LW_IN_PI_F_1_1_1,LW_IN_inst_af,LW_OUT_PI_F_1_1_1,LW_OUT_inst_af,SW_IN_1_1_2,SW_OUT_1_1_2,LW_IN_1_1_2,LW_OUT_1_1_2,USTAR_PI_F_1_1_1,USTAR_1_1_1,TAU_PI_F_1_1_1,TAU_1_1_1,H_PI_F_1_1_1,H_inst_af,FC_1_1_1,SC_PI_F_1_1_1,SC_1_1_1,NEE_PI_F_1_1_1,NEE_PI_1_1_1,LE_inst_af,LE_1_1_1,ZL_PI_F_1_1_1,ZL_1_1_1,Wind speed_y,WD_1_2_1,FC_1_1_2,NEE_PI_1_1_2,LE_1_1_2,TA_1_2_1,RH_1_2_1,TA_1_2_2,SW_BC_IN,SW_BC_OUT,LW_BC_IN,LW_BC_OUT,USTAR_PI_F_1_2_1,USTAR_1_2_1,TAU_PI_F_1_2_1,TAU_1_2_1,H_PI_F_1_2_1,H_1_2_1,FC_1_2_1,SC_PI_F_1_2_1,SC_1_2_1,NEE_PI_F_1_2_1,NEE_PI_1_2_1,LE_PI_F_1_2_1,LE_1_2_1,ZL_PI_F_1_2_1,ZL_1_2_1,WS_1_3_1,WD_1_3_1,SWC_1_1_2,SWC_1_2_2,SWC_1_3_2,SWC_2_1_2,SWC_2_2_2,SWC_2_3_2,SWC_3_1_1,SWC_3_2_1,SWC_3_3_1,SWC_4_1_1,SWC_4_2_1,SWC_4_3_1,SWC_5_1_1,SWC_5_2_1,SWC_5_3_1,SWC_6_1_1,SWC_6_2_1,SWC_6_3_1,SWC_7_1_1,SWC_7_2_1,SWC_7_3_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_6_1_1,TS_6_2_1,TS_6_3_1,TS_6_4_1,TS_6_5_1,TS_6_6_1,G_inst_af,G_2_2_1,G_2_3_1,G_2_4_1,G_3_1_1,G_3_2_1,G_3_3_1,G_3_4_1,G_4_1_1,G_4_2_1,G_4_3_1,G_4_4_1,G_5_1_1,G_5_2_1,G_5_3_1,G_5_4_1,TA_PI_F_2_1_1,TA_2_1_1,RH_PI_F_2_1_1,RH_2_1_1,VPD_PI_F_2_1_1,VPD_PI_2_1_1,H2O_PI_F_2_1_1,H2O_2_1_1,WS_PI_F_2_1_1,WS_2_1_1,WD_PI_F_2_1_1,WD_2_1_1,PA_PI_F_2_1_1,PA_2_1_1,CO2_PI_F_2_1_1,CO2_2_1_1,NETRAD_PI_F_2_1_1,NETRAD_2_1_1,NETRAD_PI_F_2_1_2,NETRAD_2_1_2,PPFD_IN_PI_F_2_1_1,PPFD_IN_2_1_1,PPFD_OUT_PI_F_2_1_1,PPFD_OUT_2_1_1,SW_IN_PI_F_2_1_1,SW_IN_2_1_1,SW_OUT_PI_F_2_1_1,SW_OUT_2_1_1,LW_IN_PI_F_2_1_1,LW_IN_2_1_1,LW_OUT_PI_F_2_1_1,LW_OUT_2_1_1,USTAR_PI_F_2_1_1,USTAR_2_1_1,TAU_PI_F_2_1_1,TAU_2_1_1,H_PI_F_2_1_1,H_2_1_1,FC_PI_F_2_1_1,FC_2_1_1,LE_PI_F_2_1_1,LE_2_1_1,LE_PI_F_2_1_2,LE_2_1_2,LE_PI_F_2_1_3,LE_2_1_3,ZL_PI_F_2_1_1,ZL_2_1_1,WS_2_2_1,WD_2_2_1,TSN_1_1_1,TSN_1_2_1,TSN_1_3_1,TSN_1_4_1,TSN_1_5_1,TSN_2_1_1,TSN_2_2_1,TSN_2_3_1,TSN_2_4_1,TSN_2_5_1,TSN_3_1_1,TSN_3_2_1,TSN_3_3_1,TSN_3_4_1,TSN_3_5_1,TSN_4_1_1,TSN_4_2_1,TSN_4_3_1,TSN_4_4_1,TSN_4_5_1,T_CANOPY_1_1_1,T_CANOPY_1_2_1,Name_y,Long,Lat,Elevation,State,Timezone,Veg,Clim,MAT (°C),MAP (mm),Datetime,Time,doy,Albedo,dec,dr,tao,Rext,Tao_sw_am,P_calc,es,ea,W_calc,Rso,gamma_dust,W_prata,zenith,Mopt,asa,bsa,Tao_sa,Tao_ding,Tao_sebal_insitu,Datetime_Local_y,Name,cos_zenith,Rext_model,P_model,Elev_SRTM,RS_Rso,f,Rns_model,eps_dash,Rnl_model,Rn_fao_model,psychro,del,WS_2,ETo_model_hourly,ET_ETo_model,LWin_angstrom,R_LST,GR_LST,B_LST,NIR_LST,NDVI_LST,NDWI_LST,SWIR1_LST,SWIR2_LST,Landcover_wc
0,0,0,-106.23925707639522,41.36292725728337,2015-06-19 06:00:00,187.194997253418,257.29916271209714,2015-06-19,US-GLE,0,113.65074957617192,88.05371727083333,73.99548535125138,57.32982466666667,20.49009995833333,207.1231590833333,US-GLE,14,1,1,LC08_034031_20150619,-106.24002064438672,41.36647560265564,2015-06-19 17:42:23.432000000,0.0231899999999999,0.0353449999999999,0.0583624999999999,0.0638349999999999,0.1553275,0.1350875,0.0953499999999999,296.13208892,21824.0,0.08915669,0.4174642103462044,0.1796436285097193,0.1908313489649419,296.13208892,0.1837126595865773,0.9518371265958656,0.9706062517766356,-106.239915562404,41.366545553502704,-0.4174641966819763,0.4174641966819763,1,1,-0.4537647994758764,-296.13208892,296.13208892,317.0149726091298,-317.0149726091298,317.0149726091298,0.8265705215028645,0.4450097140648942,6.386600347530086,415.0377309292252,992.8008962229,0.8265705215028645,2.4366089780787505,0.4450097140648942,338.5058134748614,811.4507243913156,154.0169356162948,0.0087690410860872,0.4749745115479162,303.08858228711046,11.63741193732941,3.1647145594217534,15.38327616365556,0.0087690410860872,0.4749745115479162,0.5814683526459721,0.1916306912899017,-57.5850830078125,0.5320865216155819,4.912029667346595,354.3452064879103,0.538982347025626,1,-106.24002064438672,41.36647560265564,252.88292282598,20.667141590444224,18.26348495259101,3.1542439592501323,368.5100734438868,41.58971799274492,-106.42845969336769,0.8739423751831055,530845,300.50031848000003,803180,41.98586837038454,-106.35869609034586,0.2742573618888855,569.8141219548081,165.83949666746838,317.25545252,2015-06-19 17:42:23.432000+00:00,2015-06-19 17:30:00+00:00,288647.0,201506191130.0,201506191200.0,0.0,0.0,-0.62484,-0.62484,19.75,12.38,14.66,11.21,83.2,54.27,,,,,,,,,,,,,,,,,,,,,18.087255,18.087255,15.314243,15.314243,17.63725,17.63725,4.605874,4.605874,6.538832,6.538832,254.819123,254.819123,69.566427,69.566427,397.580451,397.580451,830.632883,830.632883,807.174857,807.174857,1987.4585,1987.4585,109.7056,109.7056,1016.491333,1016.491333,82.646927,82.646927,294.355717,294.355717,421.025267,421.025267,1094.175,82.82231,293.8837,422.3931,1.224903,1.224903,-1.246248,-1.246248,353.564207,353.564207,-4.337175,-0.140516,-0.140516,-4.477691,-4.477691,209.341338,209.341338,-0.072705,-0.072705,5.154259,254.594722,,,,18.98783,17.72007,19.64405,425.6439,55.85467,371.0381,429.8437,0.441661,0.441661,-0.162024,-0.162024,125.894581,125.894581,,0.003853,0.003853,-2.119291,,187.073657,,-0.588041,,0.86836,245.642019,54.637145,49.897994,43.8118,58.715634,50.557609,50.021096,55.06853,47.647968,48.016613,59.568808,53.21766,42.150012,72.2338,53.6648,56.474,30.590957,34.60082,,61.8382,59.8976,45.0152,8.453436,8.696787,5.812878,4.653572,3.578794,2.562612,1.646854,2.309902,2.199106,2.593718,2.648672,2.627482,0.108938,1.211923,0.603139,0.409034,0.419802,0.341108,19.361843,10.124893,8.971115,6.461849,5.512766,5.120592,60.409975,20.009273,13.703157,5.345289,-7.497198,-2.370499,-3.271894,7.567988,7.528251,1.777645,0.804507,-0.01132,84.997878,21.992978,2.880603,2.329437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-GLE,-106.2399,41.3665,3197.0,WY,MST,ENF,Dfc,0.8,1200.0,2015-06-19 11:30:00,11:30:00,170,0.0813060813377343,0.2016148201784051,1.0163598997065977,-0.2616666666666666,1115.2915188152797,0.9114131290801616,102.56214395897024,2.075340075403216,0.3178226222236316,3.5503898086670462,907.75829067028,0.1,0.0109124675603768,0.842781373275141,1.186547343961685,-0.1242258880784998,-0.0684706291954973,0.8142649037905768,0.7142649037905768,0.8094154962699761,2015-06-19 11:30:00-06:00,US-GLE,0.8427815753701795,1115.2917862569786,68.80428211610722,3196.0000000000005,0.0,-0.35,2.752044084329879,0.2466073322167531,0.1312238315299148,2.8832679158597934,0.0457759101425529,0.1500475854496741,2.433050837803631,544.0897738849342,121.91306129803168,341.8789994873023,18.903591896208173,17.28300903959347,10.46678868287737,45.9974570417213,123.6245486591598,-134.3743179471562,40.0037435619805,28.23619467852197,10
1,1,1,-106.23925707639522,41.36292725728337,2015-06-26 06:00:00,147.8842057800293,186.37697130203247,2015-06-26,US-GLE,1,68.07060746737297,61.053085645833335,147.29814734423286,132.11291539583334,17.7778733125,231.00240425,US-GLE,15,2,2,LC08_035031_20150626,-106.24002064438672,41.36647560265564,2015-06-26 17:48:35.828000000,0.0108699999999999,0.0161774999999999,0.03606,0.0360324999999999,0.1520825,0.132585,0.08765,296.36451428,21824.0,0.075651605,0.6169098689631343,0.2326684089229988,0.2529737035233936,296.36451428,0.3298122731988374,0.9532981227319884,0.971088380501556,-106.239915562404,41.366545553502704,-0.6169098615646362,0.6169098615646362,1,1,-0.616673532030243,-296.36451428,296.36451428,317.5061058549056,-317.5061058549056,317.5061058549056,0.8157596031108291,0.6975382489031055,8.819106585002654,416.9813224390022,977.0427980232174,0.8157596031108291,1.917822515921874,0.6975382489031055,329.01500814396786,799.7960093743624,132.7142936159485,0.0124344083011716,0.327361245052029,224.0626798571919,15.034767350313071,3.030412960722352,22.319881147439183,0.0124344083011716,0.327361245052029,0.426651833003992,0.1547473222017288,-46.10280990600586,0.6655614958433604,6.08713553129956,443.019035901222,0.6641150933023967,2,-106.24002064438672,41.36647560265564,254.20996905326905,16.837155164103503,36.371366125494006,2.0983035854787246,357.0519338124411,41.043810057319405,-107.146497091393,0.8616214394569397,471603,297.9231314,762889,41.90010221933496,-107.74163502231804,0.1728574186563491,437.40700019211954,157.81432444554864,322.55680154000004,2015-06-26 17:48:35.828000+00:00,2015-06-26 18:00:00+00:00,288984.0,201506261200.0,201506261230.0,0.0,0.0,1.28778,1.28778,19.79,14.31,16.64,13.75,42.53,39.88,,,,,,,,,,,,,,,,,,,,,13.989278,13.989278,34.00141,34.00141,10.580676,10.580676,7.831971,7.831971,2.761966,2.761966,306.595022,306.595022,70.144362,70.144362,393.043587,393.043587,833.04615,833.04615,811.615228,811.615228,2082.902333,2082.902333,89.992955,89.992955,1014.212,1014.212,81.567838,81.567838,294.9768,294.9768,416.005733,416.005733,1090.279,77.69997,286.9126,416.7695,0.504933,0.504933,-0.216318,-0.216318,331.019103,331.019103,-6.597425,-0.125949,-0.125949,-6.723374,-6.723374,123.163305,123.163305,-0.947951,-0.947951,1.963504,313.867177,,,,15.02321,33.81988,15.8744,195.7466,67.90722,356.2782,424.6163,0.223872,0.223872,-0.042523,-0.042523,252.835489,252.835489,-2.847679,-0.035878,-0.035878,-2.883557,-2.883557,185.289645,185.289645,-8.516538,-8.516538,0.561055,281.411822,41.747907,47.717136,39.3316,45.983166,40.398743,36.57466,40.901127,41.243479,43.898022,47.974245,44.592644,39.58569,50.2004,50.7634,54.4184,20.77837,30.177922,4.788235,46.1846,49.0202,42.1518,13.677955,13.83329,10.135709,8.033197,6.587647,5.519945,13.514692,12.686107,10.369723,7.897885,6.58796,6.014264,13.481928,12.46104,10.655325,7.896868,6.249531,5.120913,16.897235,11.213393,10.180263,8.08889,6.978751,6.03999,71.708688,44.792423,19.039997,6.018097,53.195417,37.503525,15.73838,6.299526,50.458615,52.054498,41.14465,4.307511,98.5098,30.719228,8.307395,5.877641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-GLE,-106.2399,41.3665,3197.0,WY,MST,ENF,Dfc,0.8,1200.0,2015-06-26 12:00:00,12:00:00,177,0.0804248401714828,0.2009882182022114,1.0167965912993036,0.0,1147.0265597675275,0.8842096910167052,102.56214395897024,1.5974928986367425,0.5431701101863632,6.336301418705576,933.5880853548712,0.1,0.0189159490133338,0.8675072698267496,1.152728092065108,-0.124391560144576,-0.0686691155355306,0.8158307345541808,0.7158307345541808,0.7968359613337285,2015-06-26 12:00:00-06:00,US-GLE,0.8675074815296038,1147.026839683103,68.8042821161072,3196.0000000000005,0.0,-0.35,2.7083626361203588,0.2230737425618143,0.1126319780406637,2.8209946141610227,0.0457759101425529,0.1216869592618344,1.5934973801516277,486.4674704947079,134.67605182944956,343.3592078085761,10.67875436079407,10.6869043849368,4.79443692976467,45.0718562429881,182.8301936697977,-182.76015178947495,39.2934891258138,25.976349676642,10
2,2,2,-106.23925707639522,41.36292725728337,2015-07-05 06:00:00,127.88486347198486,170.1437587547302,2015-07-05,US-GLE,2,55.42697330138834,48.77366991666667,55.79897180414168,49.10101472916667,5.832139791666666,112.87674433333336,US-GLE,16,0,0,LC08_034031_20150705,-106.24002064438672,41.36647560265564,2015-07-05 17:42:32.020000000,0.0379025,0.0506625,0.08149,0.076815,0.2576,0.197045,0.1365175,287.35803158,21824.0,0.1356334775,0.5406007505644184,0.3376580685588666,0.3249911614724087,287.35803158,0.527693371941066,0.9552769337194106,0.9717413881274056,-106.239915562404,41.366545553502704,-0.5406007766723633,0.5406007766723633,1,1,-0.519360641717538,-287.35803158,287.35803158,308.36170154837095,-308.36170154837095,308.36170154837095,0.8060218807445281,0.96340784794851,11.380121950836935,369.3224521461757,959.642876916154,0.8060218807445281,1.8105452571797944,0.96340784794851,300.10481215862023,746.8439289690623,115.75204289291332,0.0186380577609962,0.415974000706438,232.580293735141,12.930058069336257,2.610631776253861,17.565194145379955,0.0186380577609962,0.415974000706438,0.5212704774314283,0.1484523862600326,-43.16640090942383,0.5933505923569071,2.602110695965328,398.511592341008,0.6314636602583774,0,-106.24002064438672,41.36647560265564,115.31763907438544,15.933219386394288,53.2109232910956,2.5548713515044708,185.75748217885712,41.23588687068428,-106.22777743842404,0.6721645593643188,136148,290.77605158,204123,41.22733483618446,-105.60444726927597,0.2602006494998932,534.2677401260498,152.46180079180917,315.63872906,2015-07-05 17:42:32.020000+00:00,2015-07-05 17:30:00+00:00,289415.0,201507051130.0,201507051200.0,0.0,0.0,3.1369,3.1369,16.31,13.29,14.37,13.1,19.0,18.26,,,,,,,,,,,,,,,,,,,,,14.08115,14.08115,60.789403,60.789403,6.323681,6.323681,14.29771,14.29771,5.973481,5.973481,289.224273,289.224273,69.549392,69.549392,397.084761,397.084761,683.474467,683.474467,680.210998,680.210998,1666.230167,1666.230167,77.879023,77.879023,805.721417,805.721417,70.496385,70.496385,348.6396,348.6396,403.653633,403.653633,875.5272,70.2775,342.6006,405.0224,1.223058,1.223058,-1.254981,-1.254981,418.769975,418.769975,-21.360212,-0.217666,-0.217666,-21.577878,-21.577878,192.290104,192.290104,-0.085538,-0.085538,4.658511,291.917241,,,,14.83503,59.28128,15.66731,436.5296,44.59602,379.9094,409.969,0.267819,0.267819,-0.060176,-0.060176,138.233649,138.233649,-9.903773,-0.025132,-0.025132,-9.928904,-9.928904,124.453169,124.453169,-2.769852,-2.769852,0.865037,291.003213,34.789479,44.328006,35.6808,38.979366,35.349555,33.82019,33.664788,37.365195,38.156562,42.177661,40.05922,30.568835,40.484,44.444,47.424,16.972389,28.070988,4.267462,38.7844,43.662,34.6426,11.428263,11.685802,9.953924,8.654046,7.944971,6.968256,12.533573,11.433133,9.964928,8.65777,7.895988,7.517242,15.487038,11.498735,10.050254,8.866801,7.981797,7.178696,11.685877,10.318525,9.691003,8.842289,7.986949,6.983662,28.451232,17.652627,9.428934,7.939706,34.195345,17.613525,9.675825,3.991576,47.607292,26.531577,19.711842,3.886671,26.194778,15.378097,8.142669,5.838469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-GLE,-106.2399,41.3665,3197.0,WY,MST,ENF,Dfc,0.8,1200.0,2015-07-05 11:30:00,11:30:00,186,0.0874947388918669,0.1959100184492664,1.017,-0.2616666666666666,1110.0848950832176,0.7258196382715387,102.56214395897024,1.6070428336578728,0.976911744534904,15.80331963661437,903.5205174596592,0.1,0.0340101599138878,0.8399038742141374,1.19061243875754,-0.1247040103102174,-0.0690434519658644,0.8130944487679984,0.7130944487679984,0.7616097429330932,2015-07-05 11:30:00-06:00,US-GLE,0.8399040784019662,1110.0851649543677,68.80428211610717,3196.000000000009,0.0,-0.35,2.660130054811579,0.2025853216727165,0.1010177561524113,2.7611478109639904,0.0457759101425529,0.1157017656890008,1.9006440408887328,451.533412720714,112.86783910730324,319.94721218315937,22.073407195817698,23.4168059934542,14.558276274921749,74.023428935008,155.34596755286182,-149.24245168407737,56.6224633326811,39.22940007622265,10
3,3,3,-106.23925707639522,41.36292725728337,2015-07-28 06:00:00,150.74001441955565,211.0969174194336,2015-07-28,US-GLE,3,76.03881941671838,72.96866797916667,136.8803681583145,131.35367189583334,-3.4032616458333336,195.04667235416665,US-GLE,18,2,2,LC08_035031_20150728,-106.24002064438672,41.36647560265564,2015-07-28 17:48:52.403000064,0.0062774999999999,0.0117224999999999,0.0317975,0.0294049999999999,0.1875575,0.1205675,0.07577,289.67886716,21824.0,0.0809113925,0.7289393328340152,0.3098432196541135,0.3308802761650714,289.67886716,0.5455678147597501,0.9554556781475976,0.9718003737887072,-106.239915562404,41.366545553502704,-0.7289393544197083,0.7289393544197083,1,1,-0.7100818308221831,-289.67886716,289.67886716,311.146924274975,-311.146924274975,311.146924274975,0.8281797645352438,0.3478017079193911,5.450234556500959,381.4704119361551,959.56672623226,0.8281797645352438,1.4816922663462582,0.3478017079193911,301.7874331141453,788.8009508424849,95.36077294305292,0.0192652399076086,0.5980037375963535,271.12016614316417,9.930738546108984,2.366047160352423,12.2184254419676,0.0192652399076086,0.5980037375963535,0.706244188936336,0.1239918544888496,-36.21363830566406,0.6305141678422984,5.377550441921395,422.32001175626783,0.6090215496822797,2,-106.24002064438672,41.36647560265564,246.4264963750601,12.835111321874605,23.47327551199575,3.659782084978137,363.5714127977042,41.46758284453112,-106.2669865258489,0.8040708899497986,536567,292.06464512,817452,41.35545488549527,-107.91586405102716,0.1327252835035324,447.8379207306781,141.6895855462771,313.11281228,2015-07-28 17:48:52.403000064+00:00,2015-07-28 18:00:00+00:00,290520.0,201507281200.0,201507281230.0,0.0,0.0,8.96874,8.96874,16.09,11.93,13.01,11.79,18.44,17.01,,,,,,,,,,,,,,,,,,,,,9.263793,9.263793,38.299395,38.299395,7.23776,7.23776,6.488741,6.488741,7.436348,7.436348,255.998722,255.998722,69.687543,69.687543,389.752958,389.752958,810.04,810.04,790.526312,790.526312,1884.701833,1884.701833,87.928233,87.928233,1012.189833,1012.189833,91.212888,91.212888,256.8469,256.8469,387.297533,387.297533,1098.007,90.85577,254.7959,383.8756,1.451333,1.451333,-1.806114,-1.806114,525.011967,525.011967,-16.41035,0.092144,0.092144,-16.318207,-16.318207,244.584625,244.584625,-0.064122,-0.064122,5.745196,254.805095,,,,10.47571,38.16167,11.45398,56.0117,82.06683,325.3427,400.3441,0.558151,0.558151,-0.267125,-0.267125,295.786253,295.786253,-14.950905,0.079159,0.079159,-14.871747,-14.871747,293.450735,293.450735,-0.657748,-0.657748,0.995068,246.638355,17.185838,31.831962,31.56,13.859357,15.760357,29.808732,24.791214,31.403077,32.811967,38.969183,37.247646,27.184962,34.9452,40.728,44.0352,12.393562,25.724629,3.456211,26.2732,37.0118,29.3608,8.461329,7.944663,6.462833,6.323361,6.549839,6.576772,10.132246,9.277544,8.09114,7.169679,6.824106,7.213136,9.781401,9.74086,8.618982,7.226966,6.394941,,9.258841,7.403672,6.835298,6.448987,6.713044,6.606679,24.31238,3.293086,-2.925931,-0.065658,20.553242,9.943295,2.120679,-0.034152,26.165052,32.238217,13.199209,-2.083906,18.745923,3.767379,-3.857865,-0.124986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-GLE,-106.2399,41.3665,3197.0,WY,MST,ENF,Dfc,0.8,1200.0,2015-07-28 12:00:00,12:00:00,209,0.0901144084105812,0.1622185330138497,1.015686187977227,0.0,1123.1239093644012,0.9012272150566352,102.56214395897024,1.1686808123391337,0.4475976806069734,4.9766748818282895,914.1332558999236,0.1,0.0158484409494129,0.8475752207922813,1.1798362852859687,-0.1243280627276528,-0.0685930413355454,0.8144382869616605,0.7144382869616606,0.8012511507034237,2015-07-28 12:00:00-06:00,US-GLE,0.847575446646602,1123.1242086444904,68.80428211610722,3196.0000000000005,0.0,-0.35,2.659918965115825,0.2574353981707653,0.1229532947464908,2.7828722598623155,0.0457759101425529,0.0970466733397437,2.717658557506492,431.7565554532754,147.44541537990858,299.02846793186035,8.51800708883977,9.2110637785201,3.3957605202830705,54.33144412736169,211.1583201637237,-205.6957003434688,34.9258568163133,21.9489677647132,10
