,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,CO2,H2O,CH4,FC,FCH4,FC_SSITC_TEST,FCH4_SSITC_TEST,G_inst_af,H_inst_af,LE_inst_af,H_SSITC_TEST,LE_SSITC_TEST,WD,WS,USTAR,ZL,TAU,MO_LENGTH,V_SIGMA,W_SIGMA,TAU_SSITC_TEST_PI_F,PA,RH,TA,VPD_PI,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,SWC_PI_1,SWC_PI_2,Rn_inst_af,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT,P,FC_PI_F,RECO_PI_F,GPP_PI_F,FCH4_PI_F,H_PI_F,LE_PI_F,SPEC_RED_IN,SPEC_RED_OUT,SPEC_NIR_IN,SPEC_NIR_OUT,NDVI,SPEC_PRI_TGT_IN,SPEC_PRI_TGT_OUT,SPEC_PRI_REF_IN,SPEC_PRI_REF_OUT,PRI,SWC_1_1_1,SWC_2_1_1,SWC_3_1_1,SWC_1_2_1,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
89,89,3,3,LC08_044034_20180617,-121.49934304961138,38.09912325125612,2018-06-17 18:44:59.905999872,0.0127674999999999,0.0217324999999999,0.0459874999999999,0.0358125,0.2932675,0.1502675,0.07544,306.35538674,21824.0,0.1189870125,0.7823477573842226,0.4784879739136657,0.4657964249529598,306.35538674,1.063261627027171,0.9606326162702716,0.9735087633691896,-121.49922560406294,38.099154260342885,-0.7823477387428284,0.7823477387428284,1,1,-0.7288912469970967,-306.35538674,306.35538674,306.64464140470847,-306.64464140470847,306.64464140470847,0.7692847806824553,1.0629921377231633,17.184152247377877,479.7803658517128,937.9175547164194,0.7692847806824553,2.6063784138024144,1.0629921377231633,328.8635571305455,662.4542403399586,65.72568273461208,0.0411215036243244,0.1117202174741823,89.28273204051403,26.55787407474335,2.0489244997307594,65.40144878904765,0.0411215036243244,0.1117202174741823,0.1862587866681455,0.196114182472229,-58.08843994140625,0.7542799150804644,6.664083166725743,507.4458255648325,0.8503796560385799,3,-121.49934304961138,38.09912325125612,219.67136339443385,21.765514167330192,40.78425957236105,0.6276684575674154,330.8636276796458,37.94810186366679,-122.19815498879048,0.8441581130027771,191002,296.1970313,294216,37.71182291735392,-121.19805153005528,0.2032408714294433,511.38469249448497,122.78330324713318,319.05333104,188.9933986083421,2018-06-17 18:44:59.905999872+00:00,2018-06-17 19:00:00+00:00,2018-06-17,125.61054727173575,100.714248,35.05605080819567,28.107860937500003,3.3846522291666665,182.82119822916664,50.61443706249996,18.769947920068525,201806171200.0,201806171230.0,388.845212,12.954236,1940.982999,-20.90718,0.000358,1.0,1.0,60.975773,147.717945,267.013004,0.0,1.0,208.786453,2.320677,0.180762,-1.174715,0.003594,-3.319953,1.369887,0.385103,1.0,101.21,45.49,15.06,9.324349,23.003112,0.658566,25.53,24.43,22.98,21.93,22.47,24.52,24.46,23.32,22.4,23.0,35.76,32.46,26.75,23.01,23.34,8.2,22.206593,576.415142,1763.807286,70.636792,840.571429,161.995968,340.002348,442.162667,0.0,-20.90718,5.108551,26.015731,-9999.0,147.751484,267.013004,1.217,0.117,0.946,0.382,0.615404,1.492,0.022,1.343,0.02,-0.004951,-9999.0,-9999.0,-9999.0,-9999.0,CA,CRO,16.0,338.0,38.0992,-121.4993,-2.7,US-Bi1,2018-06-17 12:00:00,2018-06-17 12:00:00-07:00,2018-06-17
90,90,0,0,LC08_044033_20180703,-121.49934304961138,38.09912325125612,2018-07-03 18:44:45.524000000,0.0468125,0.0610025,0.09887,0.1104474999999999,0.3638325,0.3104825,0.1829374999999999,315.72417956,21824.0,0.19057229,0.5342519186978157,0.4037367779929717,0.3901111590097303,315.72417956,0.74363808894419,0.9574363808894418,0.9724540056935158,-121.49922560406294,38.099154260342885,-0.5342519283294678,0.5342519283294678,1,1,-0.5726411679210724,-315.72417956,315.72417956,316.1730282397619,-316.1730282397619,316.1730282397619,0.7570356380023848,1.4260762893893235,22.33641671668361,539.4166632753315,911.9319476583428,0.7570356380023848,3.1800426902005565,1.4260762893893235,343.85328828076325,527.9439726820686,108.89560319389626,0.0268745567319473,0.2570257951166159,191.052511732594,17.161061055604,2.9343119977639773,28.427746244394942,0.0268745567319473,0.2570257951166159,0.3578578487818352,0.1720297038555145,-51.45684051513672,0.3420760801145699,4.0629576238758425,227.99585775557844,0.5440800498378114,0,-121.49934304961138,38.09912325125612,207.3826879650177,25.06489129246241,44.844564313046526,1.516376788218257,356.0126349509943,39.68554407717133,-121.32972265725247,0.8485185503959656,474014,299.11602038,797833,39.10497971880483,-122.43190192225704,0.1782745420932769,501.0094445895999,140.53015462956512,326.81907248,115.22547821311888,2018-07-03 18:44:45.524000+00:00,2018-07-03 19:00:00+00:00,2018-07-03,95.058696590057,81.78559866666667,69.39577449987526,59.70600445833333,6.672144125,170.78046104166663,22.616713791666665,-0.346154173265603,201807031200.0,201807031230.0,393.791138,16.149037,1963.941863,-8.930515,6.194643,1.0,2.0,80.406268,200.979041,208.908707,1.0,0.0,263.285305,2.63174,0.292372,-0.362049,-0.07409,-10.77202,1.532045,0.379892,0.0,100.92,43.05,19.17,12.639011,27.810359,0.903899,30.49,29.06,26.93,25.1,25.48,30.98,30.57,28.23,25.72,25.81,46.81,41.76,32.92,26.27,25.93,7.766667,22.089103,590.45277,1929.494712,153.066038,960.0,205.393145,356.100442,520.254527,0.0,-8.930515,5.707891,14.638406,-9999.0,200.901509,208.908707,1.424,0.193,1.105,0.369,0.42261,1.685,0.036,1.491,0.004,0.77688,-9999.0,-9999.0,-9999.0,-9999.0,CA,CRO,16.0,338.0,38.0992,-121.4993,-2.7,US-Bi1,2018-07-03 12:00:00,2018-07-03 12:00:00-07:00,2018-07-03
91,91,1,1,LC08_044033_20180719,-121.49934304961138,38.09912325125612,2018-07-19 18:44:52.724999936,0.021925,0.0288549999999999,0.0599299999999999,0.0486274999999999,0.4629425,0.20403,0.0952675,309.70162832,21824.0,0.1796148325,0.8098891647281897,0.6733347634881476,0.6143643049912513,309.70162832,2.257356273565454,0.9725735627356544,0.977449275702766,-121.49922560406294,38.099154260342885,-0.8098891377449036,0.8098891377449036,1,1,-0.770766295798689,-309.70162832,309.70162832,310.2225306776897,-310.2225306776897,310.2225306776897,0.7517372108684861,1.557713697454935,24.204387921969246,507.31706817985753,892.7270296310311,0.7517372108684861,3.614298485373438,1.557713697454935,356.55995045727514,571.8437269008539,62.89019961099416,0.0947728213023297,0.350663029930319,115.0122879617318,15.18804440555006,1.5344845994253191,20.83671062584192,0.0947728213023297,0.350663029930319,0.4513190299160533,0.1794754266738891,-54.1428337097168,0.5876134488013274,5.583680251488264,393.9412393281279,0.7740220240261152,1,-121.49934304961138,38.09912325125612,201.50958118887075,27.232673521196386,43.098645664125,1.7763404754106256,341.99233145156177,39.58506432063875,-120.94614684351689,0.9026268720626832,440235,301.67269934,719965,39.08951843789371,-122.42127247700012,0.2194645255804062,449.8945262567243,136.4409068846548,329.92263464,158.35317193220718,2018-07-19 18:44:52.724999936+00:00,2018-07-19 19:00:00+00:00,2018-07-19,207.4414155151989,165.589896,-15.272989300866833,-12.191647958333334,0.2942997500000001,193.9567137708333,40.26416597916665,1.493987806501245,201807191200.0,201807191230.0,387.441678,19.858095,1927.717199,-23.553491,-0.140219,1.0,0.0,45.965666,29.566851,398.406453,2.0,1.0,287.843984,1.293887,0.17491,-0.437761,-0.03071,-8.908963,0.715428,0.246543,0.0,101.12,44.56,22.44,15.049167,31.85252,0.482889,27.8,26.83,25.51,24.66,25.36,26.65,26.28,25.3,24.59,25.28,34.64,32.58,28.46,25.33,25.73,7.733333,21.753561,675.544786,1957.696827,72.877358,969.714286,198.739919,374.045732,469.475312,0.0,-23.553491,5.732816,29.286307,-9999.0,29.568603,398.406453,1.435,0.14,1.079,0.512,0.658922,1.742,-9999.0,1.506,0.003,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,CA,CRO,16.0,338.0,38.0992,-121.4993,-2.7,US-Bi1,2018-07-19 12:00:00,2018-07-19 12:00:00-07:00,2018-07-19
92,92,2,2,LC08_044034_20180703,-121.49934304961138,38.09912325125612,2018-07-03 18:45:09.411000064,0.0465099999999999,0.060865,0.0985674999999999,0.1101449999999999,0.3633925,0.310015,0.1813975,315.71050748,21824.0,0.190180635,0.5347992503233642,0.4038326609366778,0.3901968337121067,315.71050748,0.7439520768716171,0.957439520768716,0.9724550418536764,-121.49922560406294,38.099154260342885,-0.5347992777824402,0.5347992777824402,1,1,-0.5732639189540222,-315.71050748,315.71050748,316.10515266435016,-316.10515266435016,316.10515266435016,0.7575157822746006,1.4261176564359714,22.33700372650948,539.3250027118289,916.5159123899044,0.7575157822746006,3.1819997773967588,1.4261176564359714,311.412628964341,501.0460897091037,103.09038161271474,0.0268874997271007,0.2572760199092642,406.78772340585584,14.753330435975917,5.317285245264976,28.40009762439541,0.0268874997271007,0.2572760199092642,0.3822369251636173,0.2188774049282074,-63.87099075317383,-0.0132503258456595,-0.1657942653176943,-8.83201530946684,-0.0221934630658134,2,-121.49934304961138,38.09912325125612,207.4753199196372,25.07522561684501,44.81828272165058,1.5177710621039733,356.0126349509943,37.979836676608414,-122.66750732083224,0.8168027400970459,275285,291.81171164,432720,38.11627821762246,-121.28841922604046,0.1681567281484604,489.7142076652682,114.3166132762872,317.98349078,-4.701925364409811,2018-07-03 18:45:09.411000064+00:00,2018-07-03 19:00:00+00:00,2018-07-03,95.058696590057,81.78559866666667,69.39577449987526,59.70600445833333,6.672144125,170.78046104166663,22.616713791666665,-0.346154173265603,201807031200.0,201807031230.0,393.791138,16.149037,1963.941863,-8.930515,6.194643,1.0,2.0,80.406268,200.979041,208.908707,1.0,0.0,263.285305,2.63174,0.292372,-0.362049,-0.07409,-10.77202,1.532045,0.379892,0.0,100.92,43.05,19.17,12.639011,27.810359,0.903899,30.49,29.06,26.93,25.1,25.48,30.98,30.57,28.23,25.72,25.81,46.81,41.76,32.92,26.27,25.93,7.766667,22.089103,590.45277,1929.494712,153.066038,960.0,205.393145,356.100442,520.254527,0.0,-8.930515,5.707891,14.638406,-9999.0,200.901509,208.908707,1.424,0.193,1.105,0.369,0.42261,1.685,0.036,1.491,0.004,0.77688,-9999.0,-9999.0,-9999.0,-9999.0,CA,CRO,16.0,338.0,38.0992,-121.4993,-2.7,US-Bi1,2018-07-03 12:00:00,2018-07-03 12:00:00-07:00,2018-07-03
93,93,3,3,LC08_044034_20180719,-121.49934304961138,38.09912325125612,2018-07-19 18:45:16.612000000,0.0289099999999999,0.0336674999999999,0.0616625,0.0503049999999999,0.46099,0.2046075,0.0946624999999999,309.71188238,21824.0,0.181114325,0.8032251439971054,0.6798008029788514,0.60914718257284,309.71188238,2.184057257032848,0.9718405725703284,0.9772073889482084,-121.49922560406294,38.099154260342885,-0.8032251596450806,0.8032251596450806,1,1,-0.7640401605273102,-309.71188238,309.71188238,310.16650003782485,-310.16650003782485,310.16650003782485,0.7523410366257652,1.5572491318851651,24.1977956081274,507.00186411874944,898.2119174983206,0.7523410366257652,3.6171347514524346,1.5572491318851651,313.9579673342624,533.6480989720532,60.11937239363315,0.0920344022858621,0.3494516116052546,182.09377264481253,14.345062112623024,2.287133124675101,20.90894372549843,0.0920344022858621,0.3494516116052546,0.4668354038072211,0.1276252120733261,-37.29793167114258,0.4346884639281582,4.427674826155152,291.43495393360746,0.6154535882953315,3,-121.49934304961138,38.09912325125612,200.9706755640105,27.246068534987348,43.052007704713326,1.7769844481289545,341.99233145156177,37.93251649941056,-122.66669642059604,0.8822701573371887,286372,292.24580018,456086,37.92188524541484,-121.78851309583035,0.1876882910728454,395.8060998914317,115.09653754074236,325.34248784,125.56885806976013,2018-07-19 18:45:16.612000+00:00,2018-07-19 19:00:00+00:00,2018-07-19,207.4414155151989,165.589896,-15.272989300866833,-12.191647958333334,0.2942997500000001,193.9567137708333,40.26416597916665,1.493987806501245,201807191200.0,201807191230.0,387.441678,19.858095,1927.717199,-23.553491,-0.140219,1.0,0.0,45.965666,29.566851,398.406453,2.0,1.0,287.843984,1.293887,0.17491,-0.437761,-0.03071,-8.908963,0.715428,0.246543,0.0,101.12,44.56,22.44,15.049167,31.85252,0.482889,27.8,26.83,25.51,24.66,25.36,26.65,26.28,25.3,24.59,25.28,34.64,32.58,28.46,25.33,25.73,7.733333,21.753561,675.544786,1957.696827,72.877358,969.714286,198.739919,374.045732,469.475312,0.0,-23.553491,5.732816,29.286307,-9999.0,29.568603,398.406453,1.435,0.14,1.079,0.512,0.658922,1.742,-9999.0,1.506,0.003,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,CA,CRO,16.0,338.0,38.0992,-121.4993,-2.7,US-Bi1,2018-07-19 12:00:00,2018-07-19 12:00:00-07:00,2018-07-19
94,94,0,0,LC08_044033_20180804,-121.49934304961138,38.09912325125612,2018-08-04 18:45:00.888999936,0.0536875,0.0751375,0.1221074999999999,0.139515,0.372165,0.3404575,0.20194,315.21147656,21824.0,0.208023515,0.4546787054409006,0.3534159363015817,0.3449460303653329,315.21147656,0.5894743938233096,0.955894743938233,0.9719452654996168,-121.49922560406294,38.099154260342885,-0.4546787142753601,0.4546787142753601,1,1,-0.5059102013565392,-315.21147656,315.21147656,315.8212905677892,-315.8212905677892,315.8212905677892,0.7583770034866537,1.2257255426595175,19.49338424325313,535.0584387397346,881.4363154450219,0.7583770034866537,4.421402061852501,1.2257255426595175,347.12468797565,494.83306084488817,108.01972819072452,0.0208499587460326,0.3526783708173517,260.0339251225857,13.993037571228156,3.2475759423686057,20.717641586313903,0.0208499587460326,0.3526783708173517,0.4630804176155966,0.2035675793886184,-61.043399810791016,0.1901490598437406,2.151298936941778,126.779407531578,0.3277534583972756,0,-121.49934304961138,38.09912325125612,182.34622354028645,30.719724989021483,27.7225532876772,2.139941329981802,333.5732113390578,39.22695500599939,-121.51719940165913,0.872911274433136,503929,299.86798478000003,681040,38.75471919871164,-122.21579473511996,0.076938584446907,519.3787284027687,140.11154210324506,328.82545022,61.010837851668825,2018-08-04 18:45:00.888999936+00:00,2018-08-04 19:00:00+00:00,2018-08-04,84.46868760979301,78.71686333333334,30.52675673414861,28.44806289583333,9.910883958333336,132.018183625,14.942373437500006,7.111855322725059,201808041200.0,201808041230.0,397.748122,12.100649,1941.249449,2.567851,10.329783,2.0,2.0,96.708616,130.877795,184.044822,0.0,1.0,272.13397,2.569666,0.271434,-0.303041,-0.06868,-12.869526,0.914689,0.318477,0.0,101.11,21.99,26.63,27.215951,33.517565,0.672567,34.41,32.25,28.76,25.26,25.49,32.98,32.1,29.28,25.96,25.97,45.39,40.48,31.91,26.12,26.2,7.6,21.624173,560.134718,1893.06698,160.495283,949.714286,224.949597,381.28926,545.919231,0.0,2.567851,6.179579,3.611727,-9999.0,130.928242,184.044822,1.39,0.221,1.046,0.407,0.419834,1.647,0.054,1.369,0.059,-0.135869,-9999.0,-9999.0,-9999.0,-9999.0,CA,CRO,16.0,338.0,38.0992,-121.4993,-2.7,US-Bi1,2018-08-04 12:00:00,2018-08-04 12:00:00-07:00,2018-08-04
95,95,1,1,LC08_044033_20180820,-121.49934304961138,38.09912325125612,2018-08-20 18:45:09.428999936,0.0244274999999999,0.0315499999999999,0.0673825,0.053715,0.482935,0.21624,0.0983474999999999,305.30947262,21824.0,0.1892974725,0.7998136588092798,0.6840813464235624,0.6210678628273767,305.30947262,2.3593406983651115,0.973593406983651,0.9777858243046048,-121.49922560406294,38.099154260342885,-0.7998136878013611,0.7998136878013611,1,1,-0.7551140932280003,-305.30947262,305.30947262,305.8925050079017,-305.8925050079017,305.8925050079017,0.7473526867875417,1.4575709102386063,22.78333409170915,479.6470738779419,841.5942285766344,0.7473526867875417,2.9399340838193315,1.4575709102386063,347.755443233975,541.2079011338236,55.201180302426415,0.0984114016794659,0.3257674218126316,95.801703913945,16.26248612442716,1.3459846030590654,22.42908158582384,0.0984114016794659,0.3257674218126316,0.4209235759384075,0.2158258855342865,-64.67353820800781,0.5795853407248117,4.923439297302665,390.2050169174522,0.8028798783892126,1,-121.49934304961138,38.09912325125612,172.02130126213115,23.752827428073715,49.57835341481686,1.642105721044432,314.18114924274295,39.58518757594689,-120.95312933745888,0.8549286723136902,478791,299.65606754,807657,39.12852557682667,-122.6430843712836,0.1079358756542205,507.4871473268933,129.64105474830762,325.90987916,139.6287384715036,2018-08-20 18:45:09.428999936+00:00,2018-08-20 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Bi1,,,2018-08-20
96,96,2,2,LC08_044034_20180804,-121.49934304961138,38.09912325125612,2018-08-04 18:45:24.784000000,0.053275,0.0748625,0.121805,0.1392125,0.3719174999999999,0.3404299999999999,0.2015549999999999,315.21147656,21824.0,0.20775187,0.4552755659029991,0.3534994861683194,0.3452152542205254,315.21147656,0.5903321317227093,0.955903321317227,0.9719480960346848,-121.49922560406294,38.099154260342885,-0.4552755653858185,0.4552755653858185,1,1,-0.5065851768959283,-315.21147656,315.21147656,315.70882034685,-315.70882034685,315.70882034685,0.759182393997393,1.2252895541509587,19.48719744580861,535.0632398949267,888.6736167915789,0.759182393997393,4.423430417133711,1.2252895541509587,347.5586554185785,501.2192442557071,109.05924417942612,0.0208815294050753,0.3530691742853163,200.15585072185507,14.521034662471362,2.599815164800603,20.69470974527633,0.0208815294050753,0.3530691742853163,0.4546764594028182,0.1653699725866317,-49.60894393920898,0.2879440011133214,3.21513524793962,192.00414935442583,0.4896066639052382,2,-121.49934304961138,38.09912325125612,182.4497463341033,30.727764708295023,27.69998482184604,2.1419590742866137,333.5732113390578,37.44418450860268,-122.34566582900842,0.8640820980072021,336331,299.98761548,497042,37.82442315909905,-121.75056793585745,0.1828171908855438,410.3679962213732,121.80331246280171,324.74091632,91.18123563156762,2018-08-04 18:45:24.784000+00:00,2018-08-04 19:00:00+00:00,2018-08-04,84.46868760979301,78.71686333333334,30.52675673414861,28.44806289583333,9.910883958333336,132.018183625,14.942373437500006,7.111855322725059,201808041200.0,201808041230.0,397.748122,12.100649,1941.249449,2.567851,10.329783,2.0,2.0,96.708616,130.877795,184.044822,0.0,1.0,272.13397,2.569666,0.271434,-0.303041,-0.06868,-12.869526,0.914689,0.318477,0.0,101.11,21.99,26.63,27.215951,33.517565,0.672567,34.41,32.25,28.76,25.26,25.49,32.98,32.1,29.28,25.96,25.97,45.39,40.48,31.91,26.12,26.2,7.6,21.624173,560.134718,1893.06698,160.495283,949.714286,224.949597,381.28926,545.919231,0.0,2.567851,6.179579,3.611727,-9999.0,130.928242,184.044822,1.39,0.221,1.046,0.407,0.419834,1.647,0.054,1.369,0.059,-0.135869,-9999.0,-9999.0,-9999.0,-9999.0,CA,CRO,16.0,338.0,38.0992,-121.4993,-2.7,US-Bi1,2018-08-04 12:00:00,2018-08-04 12:00:00-07:00,2018-08-04
97,97,3,3,LC08_044034_20180820,-121.49934304961138,38.09912325125612,2018-08-20 18:45:33.316000000,0.0236299999999999,0.0310824999999999,0.0672725,0.0539899999999999,0.4813949999999999,0.216735,0.0989525,305.33681678,21824.0,0.188819935,0.7983133632806297,0.679621839552924,0.6191972068361044,305.33681678,2.329916577484426,0.9732991657748442,0.9776887247056986,-121.49922560406294,38.099154260342885,-0.7983133792877197,0.7983133792877197,1,1,-0.7547786227542181,-305.33681678,305.33681678,305.777575662453,-305.777575662453,305.777575662453,0.7484619909593662,1.457576750198022,22.78341696234744,479.6739180076003,851.0782638821394,0.7484619909593662,2.941933081740024,1.457576750198022,312.8079403645048,515.1595108129204,52.58645459956156,0.0973822135355125,0.3255771517060082,113.006179743533,16.001113052715063,1.5601359346388293,22.442189335315582,0.0973822135355125,0.3255771517060082,0.4251410131630061,0.1120947450399398,-32.71592330932617,0.5191659465226721,4.637179606821243,349.56687646982584,0.7557009034019274,3,-121.49934304961138,38.09912325125612,172.15387787732865,23.76413092118001,49.54486419983183,1.643411778551941,314.18114924274295,37.10120506182667,-122.08630566902072,0.8655928373336792,284569,291.85956392,422963,37.43490838804765,-121.19454152011106,0.1811312586069107,373.4710648174041,108.70166687858338,325.31172566,131.51041364945044,2018-08-20 18:45:33.316000+00:00,2018-08-20 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Bi1,,,2018-08-20
98,98,0,0,LC08_044033_20180905,-121.49934304961138,38.09912325125612,2018-09-05 18:45:15.608000000,0.0166999999999999,0.0228875,0.0518175,0.0349325,0.4915425,0.17378,0.0729374999999999,300.61653116,21824.0,0.1784558725,0.8672966427655635,0.7463478221782714,0.6672495676952679,300.61653116,3.5775147134918064,0.98,0.98,-121.49922560406294,38.099154260342885,-0.8672966361045837,0.8672966361045837,1,1,-0.8092700971731448,-300.61653116,300.61653116,301.1319521128455,-301.1319521128455,301.1319521128455,0.7399906514521453,1.5012547584595872,23.403219972265145,453.7959035054141,796.2261844100444,0.7399906514521453,3.040802278735653,1.5012547584595872,345.94748377846616,539.3675765612868,34.42985115653679,0.1275741608755828,0.384344442863313,33.24397464510331,16.009484905222692,0.4528140425786944,19.01071868609668,0.1275741608755828,0.384344442863313,0.4470935733466348,0.2165405452251434,-64.75446319580078,0.6973893652094415,4.929928999136347,471.69375075964666,0.9341622283847864,0,-121.49934304961138,38.09912325125612,148.72772056606834,24.315002701762328,49.3703510076229,1.8713619070149552,279.9231004312588,39.58518757594689,-120.95312933745888,0.8280438184738159,468763,299.04082394,782307,39.12852557682667,-122.6430843712836,0.180454134941101,472.27657753391713,116.28400609542511,324.60761354,139.8127864155068,2018-09-05 18:45:15.608000+00:00,2018-09-05 19:00:00+00:00,2018-09-05,170.92167823973108,122.60131638636364,-11.761657828677958,-8.436581875,-3.8748306666666665,148.667355625,38.37745178030303,-6.617834119386455,201809051200.0,201809051230.0,397.183112,17.646195,1929.89717,-32.318709,-1.89224,0.0,1.0,20.828862,43.00609,398.948995,1.0,0.0,284.644214,3.306201,0.390369,-0.048934,-0.178994,-79.699029,0.824902,0.426248,0.0,101.26,55.31,22.4,12.101595,26.898174,0.284372,24.04,23.2,21.91,21.11,22.34,21.7,21.55,21.02,20.81,22.09,24.14,23.18,21.56,20.95,22.33,7.966667,21.144155,607.809822,1703.877791,67.570755,873.714286,177.822581,353.429579,441.511462,0.0,-32.318709,8.622754,40.941463,-9999.0,43.033655,398.948995,1.254,0.128,0.941,0.439,0.640965,1.602,0.018,1.371,0.016,-0.018962,-9999.0,-9999.0,-9999.0,-9999.0,CA,CRO,16.0,338.0,38.0992,-121.4993,-2.7,US-Bi1,2018-09-05 12:00:00,2018-09-05 12:00:00-07:00,2018-09-05
99,99,1,1,LC08_044033_20180921,-121.49934304961138,38.09912325125612,2018-09-21 18:45:19.918999808,0.04585,0.06202,0.1028025,0.1304675,0.3731549999999999,0.3078975,0.1635225,312.15576668,21824.0,0.1962551375,0.4818837522152008,0.358833192375252,0.3627173065569972,312.15576668,0.6475804764072964,0.9564758047640728,0.972137015572144,-121.49922560406294,38.099154260342885,-0.4818837642669678,0.4818837642669678,1,1,-0.5680181528812971,-312.15576668,312.15576668,312.60903952111425,-312.60903952111425,312.60903952111425,0.7449666328881742,1.0587293416871104,17.1236619933812,514.9232443131507,752.2847849087001,0.7449666328881742,3.8274344793201367,1.0587293416871104,328.66516059868485,404.0820606756748,79.32062994619646,0.0230398780266727,0.2083476180798465,207.90109028581497,18.40486361484541,3.368835204759094,35.06958298433158,0.0230398780266727,0.2083476180798465,0.3067597277668829,0.1955725997686386,-57.76892852783203,0.174719962069478,1.5722009188609951,116.86034044366336,0.3598344180870614,1,-121.49934304961138,38.09912325125612,121.7639486629036,28.21466850075124,27.661592834769348,1.250417002503667,254.9265713658993,39.58506432063875,-120.94614684351689,0.8999750018119812,498223,295.38354254,792048,39.08951843789371,-122.42127247700012,0.1964076906442642,385.36254459551526,96.72182171151562,319.77453326,44.58761805889782,2018-09-21 18:45:19.918999808+00:00,2018-09-21 19:00:00+00:00,2018-09-21,72.75517598520655,63.219973456521735,30.20200594096176,26.24376875,2.5076716875,107.944169375,15.972755480978272,2.4793157613317014,201809211200.0,201809211230.0,413.591303,9.852355,2063.163162,2.265646,16.882374,2.0,2.0,45.563384,135.451518,230.964282,1.0,2.0,281.101681,0.924135,0.166163,-1.402429,-0.025469,-2.780889,0.839758,0.339402,0.0,101.32,17.55,28.35,31.814815,32.207302,0.76468,22.87,21.95,20.46,19.4,20.7,20.49,20.17,19.57,19.16,20.54,40.96,35.81,27.33,21.31,21.83,8.2,21.058129,481.172073,1606.345476,152.476415,830.857143,181.350806,355.396295,523.730559,0.0,2.265646,4.773746,2.5081,-9999.0,135.677609,230.964282,1.183,0.197,0.876,0.315,0.36696,1.378,0.029,1.259,0.031,-0.078343,-9999.0,-9999.0,-9999.0,-9999.0,CA,CRO,16.0,338.0,38.0992,-121.4993,-2.7,US-Bi1,2018-09-21 12:00:00,2018-09-21 12:00:00-07:00,2018-09-21
