,Unnamed: 0.4,Unnamed: 0.3,longitude_x,latitude_x,date_x,eto,etr,Date,Stn Name,Unnamed: 0.2,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Name_x,Unnamed: 0,Unnamed: 0.1,Unnamed: 0_x,id,longitude_y,latitude_y,date_y,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,Datetime_Local_x,Datetime_GMT,Unnamed: 0_y,TIMESTAMP_START,TIMESTAMP_END,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,H2O_1_5_3,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,H2O_1_6_3,CO2_1_7_2,H2O_1_7_2,CO2_1_7_3,H2O_1_7_3,Wind speed_y,WS_MAX_1_1_1,WD_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,NEE_PI,LE_inst_af,SLE,USTAR,H_inst_af,SH,FETCH_90,FETCH_MAX,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,WS_1_7_1,WS_MAX_1_2_1,WS_MAX_1_3_1,WS_MAX_1_4_1,WS_MAX_1_5_1,WS_MAX_1_6_1,WS_MAX_1_7_1,WD_1_2_1,WD_1_3_1,WD_1_4_1,WD_1_5_1,WD_1_6_1,WD_1_7_1,Air temp,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,TA_1_7_1,PA,Relative humidity,VPD_PI,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_1_5_1,T_CANOPY_2_5_1,SW_DIF,SWIN_inst_af,SW_IN_1_1_2,SW_OUT,LW_IN_inst_af,LW_OUT_inst_af,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_IN_1_7_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,SWC_1_1_1,SWC_1_2_1,SWC_1_3_1,SWC_1_4_1,SWC_1_5_1,SWC_1_6_1,SWC_2_1_1,SWC_2_2_1,SWC_2_3_1,SWC_2_4_1,SWC_2_5_1,SWC_2_6_1,SWC_2_7_1,SWC_2_8_1,SWC_3_1_1,SWC_3_2_1,SWC_3_3_1,SWC_3_4_1,SWC_3_5_1,SWC_4_1_1,SWC_4_2_1,SWC_4_3_1,SWC_4_4_1,SWC_4_5_1,SWC_4_6_1,SWC_4_7_1,SWC_4_8_1,SWC_5_1_1,SWC_5_2_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,G_inst_af,G_2_1_1,G_3_1_1,Rn_inst_af,P,THROUGHFALL_1_1_1,THROUGHFALL_2_1_1,THROUGHFALL_4_1_1,THROUGHFALL_5_1_1,CH4_MIXING_RATIO_1_1_1,CH4_MIXING_RATIO_1_2_1,CH4_MIXING_RATIO_1_3_1,CH4_MIXING_RATIO_1_4_1,CH4_MIXING_RATIO_1_5_1,CH4_MIXING_RATIO_1_6_1,CH4_MIXING_RATIO_1_7_1,Name_y,Long,Lat,Elevation,State,Timezone,Veg,Clim,MAT (°C),MAP (mm),Datetime,Time,doy,Albedo,dec,dr,tao,Rext,Tao_sw_am,P_calc,es,ea,W_calc,Rso,gamma_dust,W_prata,zenith,Mopt,asa,bsa,Tao_sa,Tao_ding,Tao_sebal_insitu,Datetime_Local_y,Name,cos_zenith,Rext_model,P_model,Elev_SRTM,RS_Rso,f,Rns_model,eps_dash,Rnl_model,Rn_fao_model,psychro,del,WS_2,ETo_model_hourly,ET_ETo_model,LWin_angstrom,R_LST,GR_LST,B_LST,NIR_LST,NDVI_LST,NDWI_LST,SWIR1_LST,SWIR2_LST,Landcover_wc
0,0,0,-119.0043172637336,37.00609812930369,2021-05-10 06:00:00,138.96400270462036,172.99599729537962,2021-05-10,US-xTE,0,65.16972358128622,62.89118398198995,130.17032989824295,125.61916357395036,2.004934782608696,221.4260416666667,US-xTE,168,0,0,LC08_042034_20210510,-119.00597914700924,37.00578371895425,2021-05-10 18:33:15.040000000,0.0353175,0.0384249999999999,0.0499475,0.0519275,0.1496624999999999,0.1653925,0.1035174999999999,296.90456144,21824.0,0.08976488,0.4848206756287512,0.2082942610652662,0.2089575107969041,296.90456144,0.2243592698392871,0.9522435926983928,0.9707403855904696,-119.0060842002836,37.0058272336542,-0.4848206639289856,0.4848206639289856,1,1,-0.4995491207855317,-296.90456144,296.90456144,311.56629883813144,-311.56629883813144,311.56629883813144,0.8063838334375122,0.6486125219241139,9.202152795449392,419.5643673443416,969.154539019793,0.8063838334375122,1.7781028303448716,0.6486125219241139,312.86134863488303,760.5143454194298,123.36655302532957,0.0097094194307984,0.1496384378463004,122.00760328807206,23.28914833016893,2.499908251109119,48.82879149903962,0.0097094194307984,0.1496384378463004,0.2221984349074674,0.1409627050161361,-41.41931915283203,0.7694085213703844,6.777951342910066,515.1401891060282,0.8085097292268327,0,-119.00597914700924,37.00578371895425,233.86778150258232,15.650607375113484,36.47778468460749,0.983641531162464,353.9275253842561,37.43111869030256,-119.51540777859744,0.7121381163597107,427533,293.83176146,712387,37.85123422456022,-118.02051078313822,0.0631120353937149,499.1927328157335,157.6685364210742,322.16031122,2021-05-10 18:33:15.040000+00:00,2021-05-10 18:30:00+00:00,58823.0,202105101130.0,202105101200.0,418.882068446437,9.35380437198716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.36699785848267,8.60596020846135,165.918052797039,13.2027769358371,0.566671246559896,-4.76860439334676,,,89.1538399908185,,0.675494279636281,229.735634810145,12.2643486828995,760.0,320.0,1.3851028587211,3.01,2.51,1.31,1.14,0.88,0.86,7.07,6.54,4.35,4.87,4.72,3.78,173.12,177.22,179.71,180.55,176.18,180.57,12.9392,13.289,13.461,13.7023,14.3447,14.7328,14.8881,15.2566,78.5,43.64,8.4375,18.4,18.86,18.06,15.22,14.15,53.45,100.1,1022.78,992.8,81.41,281.5,415.1,361.8,566.8,2137.6,2231.33,2118.54,1983.7,1959.05,572.88,80.64,77.43,2014.81,2439.71,431.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.613,10.046,7.734,7.216,6.909,6.757,6.608,6.585,20.177,16.02,11.26,10.259,9.996,9.51,8.822,8.298,17.533,12.959,9.146,8.592,8.535,13.282,10.52,7.429,6.505,6.082,5.759,5.082,4.889,4.554,10.703,8.638,6.282,6.013,10.199,102.647,3.59,807.77,0.0,0.0,0.0,0.0,0.0,,,,,,,,US-xTE,-119.006,37.0058,2147.0,CA,PST,ENF,Csa,8.0,1222.5,2021-05-10 11:30:00,11:30:00,130,0.0795967852324057,0.1513145761045128,1.0097009426280334,-0.2616666666666666,1144.3616366801675,0.8937559310071943,102.71466010156249,1.4918244318125715,0.6510321820430063,8.194883146955235,907.7764490952776,0.1,0.022755470202049,0.8534543553480733,1.1717088251218302,-0.1244710382331824,-0.0687643356610108,0.8146124362566965,0.7146124362566966,0.7869755602208296,2021-05-10 11:30:00-07:00,US-xTE,0.8534544843213538,1144.361809615104,78.2125862666798,2163.000000000011,0.0,-0.35,2.6864963821628662,0.2272489227115207,0.1128736200716431,2.7993700022345096,0.052035312495791,0.1138826001180986,0.755437074269534,466.03155395357874,153.60750151977777,322.84930249177194,15.4175116141756,14.8296405825244,11.40855777333197,44.43547892651397,143.9454700745989,-148.3184126245659,49.1057876779652,30.73481793886517,10
