,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,LEAF_WET_1_1_1,LEAF_WET_1_2_1,FC_SSITC_TEST,FETCH_70,FETCH_80,FETCH_90,FETCH_MAX,CO2,CO2_SIGMA,FC,H2O,H2O_SIGMA,SC,G_inst_af,G_2_1_1,G_3_1_1,H_inst_af,H_SSITC_TEST,LE_inst_af,LE_SSITC_TEST,SH,SLE,PA_1_1_1,PA_1_2_2,RH_1_2_2,RH_1_1_1,RH_1_3_1,T_SONIC,T_SONIC_SIGMA,TA_1_2_2,TA_1_1_1,TA_1_3_1,VPD_PI,P_RAIN,ALB,LW_IN,LW_OUT,NDVI,Rn_inst_af,PPFD_IN,PPFD_OUT,PRI,SW_IN,SW_OUT,SWC_1_1_1,SWC_2_1_1,SWC_1_2_1,SWC_3_1_1,SWC_3_2_1,SWC_3_3_1,SWC_3_4_1,SWC_3_5_1,SWC_3_6_1,SWC_3_7_1,SWC_3_8_1,SWC_3_9_1,SWP_1_1_1,SWP_1_2_1,SWP_1_3_1,TS_1_1_1,TS_2_1_1,TS_1_2_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TW,MO_LENGTH,TAU,TAU_SSITC_TEST,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WD,WS,WS_MAX,WTD,ZL,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
30,30,2,2,LC08_016037_20191225,-79.23208179580489,33.34820320813321,2019-12-25 15:54:28.676999936,0.04486,0.0455474999999999,0.0526975,0.0616349999999999,0.2036175,0.2289999999999999,0.13363,288.41419976,21824.0,0.1172607825,0.5352729945994854,0.2881556475827966,0.2783051999176743,288.41419976,0.3954288335823459,0.9539542883358234,0.9713049151508216,-79.23219046627469,33.348246498125604,-0.535273015499115,0.535273015499115,1,1,-0.5888067417045432,-288.41419976,288.41419976,289.2573849645667,-289.2573849645667,289.2573849645667,0.6928973899056334,1.0428615751470525,16.869164752267817,374.26324425462457,487.10201410699045,0.6928973899056334,1.3641541147373517,1.0428615751470525,290.72145363107694,333.0557839234442,23.026236216172897,0.0143368121041699,0.4099790210865027,277.9493718859588,12.824994913209796,2.87158250999326,17.822043826718996,0.0143368121041699,0.4099790210865027,0.5183053307440358,0.6820966601371765,-194.429916381836,0.0468899788447073,,32.08017582131254,0.1034745754349921,2,-79.23208179580489,33.34820320813321,,11.57960640218616,76.44748961138022,2.5892374270812364,131.36423811144888,33.13115957863406,-79.53690151677903,0.8499913811683655,333528,285.04745006,471267,33.35122285084463,-79.82596403656943,0.2584390044212341,304.7667164679182,28.090315505794862,290.22575036,,2019-12-25 15:54:28.676999936+00:00,2019-12-25 16:00:00+00:00,2019-12-25,22.45694117217973,16.20411803125,45.49591262922162,32.82820810416667,-15.852867983290274,50.76250238020833,17.58304422808194,-1.3374834379027334,201912251100.0,201912251130.0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,402.228,1.606743,-3.68817,8.0472,0.1760983,-0.159787,-5.64152603333333,-8.36323833333333,-3.11289506666667,154.359,0.0,53.3623,0.0,2.61118,1.44866,102.482,103.40292,57.5545,70.4049823333333,72.187978,15.4517,0.779135,12.3752,12.25651,14.662468,4.22288059363912,0.1,14.468100410147,290.56579,398.88073,0.28197988,360.697423333333,1114.34473333333,75.4626073333333,-0.165035046666667,548.353946666667,79.3415996666667,8.77683333333333,11.837,9.91744446666667,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,13.6181256666667,11.5517973333333,11.62419,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-3.4736,-0.0413575,0.0,1.00739,0.182141,0.94962,0.381473,175.822,1.58033,5.59473,-9999.0,-1.39049,SC,ENF,18.3,1429.0,33.3482,-79.2322,7.3,US-HB3,2019-12-25 11:00:00,2019-12-25 11:00:00-05:00,2019-12-25
31,31,0,0,LC08_015037_20200103,-79.23208179580489,33.34820320813321,2020-01-03 15:48:15.066999808,,,,,,,,,,,,,,,,,,-79.23219046627469,33.348246498125604,,,1,1,,,,,,,0.6635949635693625,2.138673488270451,32.38822027038406,,468.8397219938131,0.6635949635693625,2.507026602812328,2.138673488270451,293.64939764825976,,,,,,,,,,,,0.1389559507369995,-39.60903549194336,,,,,0,-79.23208179580489,33.34820320813321,,21.13060190002393,85.3071716858263,4.486561863982593,116.5075729113118,34.027283467576304,-78.88943901117587,0.9173781871795654,14386,285.04745006,24947,34.1725590686489,-79.12372802282611,0.2311863899230957,176.57764946067178,25.881265616141828,295.6501481,,2020-01-03 15:48:15.066999808+00:00,2020-01-03 16:00:00+00:00,2020-01-03,16.349752832845283,10.9146250625,4.756460397514809,3.17527625,17.902125204465275,42.65843344879166,10.666406931826389,3.650095013966295,202001031100.0,202001031130.0,0.0,0.0,0.0,101.861,121.901,152.606,55.7127,386.473,1.30773750402868,-5.35362,19.466,0.194844113906619,-0.126729,30.5279626666667,15.4609703333333,27.60827,135.196,0.0,84.9248,0.0,3.03061,2.50707,101.94,102.8977,69.3844,76.2513756666667,78.577246,27.7671,0.485538,23.3486,23.4132826666667,25.786697,6.84251106811366,0.0,13.8772836805785,384.036383333333,449.000463333333,0.248820316666667,360.052243333333,1069.59155,71.505586,-0.158548693333333,493.70747,68.6911643333333,7.9373889,10.9534443333333,9.04891636666667,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,13.935983,14.63207,14.4535593333333,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-102.331,-0.344786,0.0,1.65882,0.538505,1.42755,0.667146,33.1086,3.48459,10.8316,-9999.0,-0.0472,SC,ENF,18.3,1429.0,33.3482,-79.2322,7.3,US-HB3,2020-01-03 11:00:00,2020-01-03 11:00:00-05:00,2020-01-03
32,32,1,1,LC08_016037_20200126,-79.23208179580489,33.34820320813321,2020-01-26 15:54:20.648999936,0.03408,0.039305,0.0493975,0.0597924999999999,0.2025725,0.2363974999999999,0.140285,286.99230344,21824.0,0.1151227399999999,0.5442036857050294,0.2818308146604135,0.2809284266722633,286.99230344,0.4024531870940936,0.9540245318709408,0.9713280955174104,-79.23219046627469,33.348246498125604,-0.5442036986351013,0.5442036986351013,1,1,-0.6079096717863236,-286.99230344,286.99230344,288.0219148613674,-288.0219148613674,288.0219148613674,0.7187197255670962,0.7127143726083313,12.193569694402973,366.9641183618079,551.6233505858264,0.7187197255670962,1.1809316029529004,0.7127143726083313,269.6016974112959,378.3614738210203,23.92612898693229,0.0145497387318188,0.3383846048575533,272.8609576070819,14.326967070864866,3.1317293143027456,21.59277927231596,0.0145497387318188,0.3383846048575533,0.445345704868411,0.4100923538208008,-114.98385620117188,0.1190921341112034,,81.57438722700613,0.230153082687595,1,-79.23208179580489,33.34820320813321,,9.418583002995057,60.35187565699829,2.1337788944083007,167.78026717775197,33.281237467027935,-79.89519673536812,0.8399460911750793,218375,280.38527078,379017,32.65651071592811,-79.93461604505163,0.1350855529308319,329.3424019473518,25.67737988767997,288.26038886000003,,2020-01-26 15:54:20.648999936+00:00,2020-01-26 16:00:00+00:00,2020-01-26,27.729811907007345,19.768761116666667,60.52329291725886,43.147444479166666,-14.049761155993052,74.86131132020834,25.994866880368065,0.6579676519351949,202001261100.0,202001261130.0,0.0,0.0,0.0,78.1508,93.5265,117.084,42.7446,411.324,2.36811509997636,-6.9425,5.51554,0.161871056644769,0.751637,-5.45639586666667,-8.9772095,-4.3444744,180.232,0.0,58.8261,0.0,3.41059,0.596817,102.094,103.091976666667,46.2566,60.569972,62.9309693333333,12.683,0.771167,9.91911,9.83487483333333,12.201201,4.78999791019147,0.0,14.849494940774,273.448086666667,393.428763333333,0.182330646666667,410.243396666667,1248.36963333333,87.3041113333333,-0.172531806666667,622.69381,92.4697463333333,6.78983333333333,10.2273056666667,7.9846109,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,12.9334446666667,10.617588,10.6516003333333,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-8.10786,-0.0813343,0.0,0.901237,0.254688,1.02914,0.439023,103.656,1.27021,5.57299,-9999.0,-0.595718,SC,ENF,18.3,1429.0,33.3482,-79.2322,7.3,US-HB3,2020-01-26 11:00:00,2020-01-26 11:00:00-05:00,2020-01-26
33,33,0,0,LC08_015037_20200204,-79.23208179580489,33.34820320813321,2020-02-04 15:48:06.306999808,0.0624049999999999,0.0625425,0.082535,0.0867149999999999,0.240825,0.248635,0.1676475,284.51765696,21824.0,0.1442818425,0.4705074189411981,0.2981897900326711,0.2793399714817411,284.51765696,0.3981943361840389,0.9539819433618404,0.9713140413094072,-79.23219046627469,33.348246498125604,-0.47050741314888,0.47050741314888,1,1,-0.4895163285502226,-284.51765696,284.51765696,285.42146864707803,-285.42146864707803,285.42146864707803,0.7054861035991744,1.2724409405019892,20.12050275479229,354.4541845036716,570.2564331284285,0.7054861035991744,1.7729409553410038,1.2724409405019892,287.3864041273873,407.6860400607254,23.182977178709795,0.0144204295328133,0.4559451617823119,14.118469091035154,14.962195257051928,0.1694545600573818,16.02531333653568,0.0144204295328133,0.4559451617823119,0.4849336819767442,0.1940950155258178,-55.22943115234375,0.5393891344724914,,370.3845937909805,0.963281257149914,0,-79.23208179580489,33.34820320813321,,15.605225210054332,71.77006863475893,2.877783541848069,150.622579916547,33.623584909910704,-79.28479460167512,0.8475960493087769,7905,284.54841914,2667,33.7163141712954,-78.92783411728348,0.0608329586684703,196.18547561842263,28.531567985759107,294.05393276,,2020-02-04 15:48:06.306999808+00:00,2020-02-04 16:00:00+00:00,2020-02-04,30.432263872850925,20.31741075,18.295932820629776,12.214864583333332,4.738423358254161,61.25061936532639,23.979920673738903,7.783999313591533,202002041100.0,202002041130.0,0.0,0.0,0.0,87.6756,104.925,131.354,47.9542,396.685,1.94541299844467,-6.61459,11.1132,0.225313989254988,-0.17244,24.4736006666667,11.048282,21.9101813333333,167.508,0.0,81.5989,0.0,4.14718,1.03831,102.283,103.216196666667,52.1175,60.53336,62.7341246666667,22.3755,0.774747,18.9332,18.8640053333333,21.370233,8.60150245911047,0.0,14.443114881926,331.818393333333,437.849223333333,0.163528923333333,418.825596666667,1284.93857,91.8453456666667,-0.17364466,613.986176666667,89.129752,8.09930556666667,11.2970833333333,9.3444166,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,11.879801,10.989669,10.8529126666667,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-13.0168,-0.102731,0.0,1.02065,0.290797,1.20765,0.434401,69.283,1.47232,6.61723,-9999.0,-0.371058,SC,ENF,18.3,1429.0,33.3482,-79.2322,7.3,US-HB3,2020-02-04 11:00:00,2020-02-04 11:00:00-05:00,2020-02-04
34,34,1,1,LC08_016037_20200211,-79.23208179580489,33.34820320813321,2020-02-11 15:54:16.128999936,0.052395,0.0581424999999999,0.0749725,0.0847074999999999,0.2421725,0.2670325,0.1492224999999999,292.9499123,21824.0,0.1426234825,0.4817211209006364,0.2995114500622456,0.285649066369969,292.9499123,0.4152081191159534,0.9541520811911596,0.9713701867930826,-79.23219046627469,33.348246498125604,-0.4817211329936981,0.4817211329936981,1,1,-0.5272036450204166,-292.9499123,292.9499123,293.9388430419639,-293.9388430419639,293.9388430419639,0.6912882421799542,2.048288489459942,31.10817412583443,398.4502926377752,583.93103969076,0.6912882421799542,2.517881037060631,2.048288489459942,304.67279334406845,392.90264848400994,37.56606933264306,0.0149409091606757,0.7192942374393009,176.8969762029972,8.931177887885221,1.3030026881604613,10.15810179134876,0.0149409091606757,0.7192942374393009,0.8028215580709311,0.2338275015354156,-67.427978515625,0.2619919143776457,,178.4396029483697,0.5021706557048766,1,-79.23208179580489,33.34820320813321,,21.20102674756057,81.34969282945589,4.523082578118763,111.05374865899714,32.86706117101531,-80.14950332429325,0.8821068406105042,25441,288.36634748,42108,32.61835161423939,-81.21989843816813,0.0816928893327713,110.30747658019897,18.50075920523366,292.27998038,,2020-02-11 15:54:16.128999936+00:00,2020-02-11 16:00:00+00:00,2020-02-11,19.32900164801337,15.735838125,21.93935089587498,17.860936666666667,20.954993309722227,72.9290885326632,18.377320431274303,10.70574267905262,202002111100.0,202002111130.0,0.0,0.0,0.0,98.0986,117.399,146.97,53.6551,384.574,1.18750240222476,-5.37703,18.9282,0.161111718644231,-0.0769832,40.0705533333333,19.443791,34.7206886666667,162.05,0.0,93.8305,0.0,2.22403,0.325599,102.29,103.19865,63.5965,70.6693556666667,73.3014473333333,28.8533,0.501484,24.3887,24.5126106666667,26.8073813333333,9.02739395358136,0.0,14.6674472146788,381.820523333333,459.884456666667,0.116146129333333,396.714023333333,1191.35616333333,86.762564,-0.169989313333333,556.854133333333,82.0761866666667,7.8547775,10.9511666666667,9.09991653333333,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,13.8415093333333,15.079707,14.7494216666667,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-125.654,-0.445474,0.0,1.77055,0.612065,1.66521,0.794378,40.2026,4.03431,12.0446,-9999.0,-0.0384389,SC,ENF,18.3,1429.0,33.3482,-79.2322,7.3,US-HB3,2020-02-11 11:00:00,2020-02-11 11:00:00-05:00,2020-02-11
35,35,2,2,LC08_016037_20200227,-79.23208179580489,33.34820320813321,2020-02-27 15:54:11.983000064,0.03045,0.0356749999999999,0.0522575,0.06433,0.20359,0.2475625,0.1530725,288.38343758,21824.0,0.1174879325,0.5197820244849208,0.2633494893183283,0.2720205229711428,288.38343758,0.3787804435136748,0.9537878044351368,0.9712499754635951,-79.23219046627469,33.348246498125604,-0.5197820067405701,0.5197820067405701,1,1,-0.5914949335053107,-288.38343758,288.38343758,289.3644873108148,-289.3644873108148,289.3644873108148,0.7567406080746406,0.4984324066436746,9.158875796197355,374.0383060561508,708.4785065682378,0.7567406080746406,1.1033791685451062,0.4984324066436746,277.3744065216953,515.7588517575239,36.25585063585727,0.0138392757425547,0.6689816190010154,254.4997547772,9.228304238014886,1.899567657246834,10.92207001554091,0.0138392757425547,0.6689816190010154,0.7682305561711602,0.3219835162162781,-91.27102661132812,0.3289096924201152,,225.00324634446665,0.4692426237544559,2,-79.23208179580489,33.34820320813321,,8.413785626584911,45.17326598624276,4.240614555032032,230.6912012106783,33.85818650693037,-79.63519940345863,0.8264637589454651,364305,283.4649068,104467,33.68661569331203,-78.98032254117763,0.1701239645481109,413.9209532615827,42.92891615917302,292.19452988,,2020-02-27 15:54:11.983000064+00:00,2020-02-27 16:00:00+00:00,2020-02-27,62.23483401314161,47.26448235,68.35465047681738,51.91220033333334,-15.849765488729163,106.7839306722222,23.45701347761804,-7.955788329007618,202002271100.0,202002271130.0,0.0,0.0,0.0,86.1418,103.09,129.056,47.1153,399.373,1.60139349208867,-7.7169,3.32409,0.221745572313515,0.0759439,18.5296503333333,-4.7611133,2.01950584,249.064,0.0,131.046,0.0,1.6319,0.149712,102.124,103.112573333333,27.9332,44.0079043333333,47.324019,12.5925,0.654435,9.89382,10.0346374666667,12.4118103333333,6.8936838933015,0.0,14.704922473246,264.214313333333,398.588513333333,0.179413746666667,526.692086666667,1528.29496666667,106.922536666667,-0.172648426666667,775.024356666667,113.958063333333,9.68916663333333,13.1200833333333,11.2001666666667,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,14.288345,12.460005,12.42237,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-46.97,-0.325916,0.0,1.53647,0.509519,1.47785,0.778748,135.981,2.16549,8.94369,-9999.0,-0.102832,SC,ENF,18.3,1429.0,33.3482,-79.2322,7.3,US-HB3,2020-02-27 11:00:00,2020-02-27 11:00:00-05:00,2020-02-27
36,36,0,0,LC08_015037_20200307,-79.23208179580489,33.34820320813321,2020-03-07 15:47:57.683000064,0.0453274999999999,0.04893,0.0639175,0.0754125,0.2228125,0.28642,0.1821674999999999,290.2154963,21824.0,0.135428685,0.4942576913404309,0.2816605359957962,0.2769895706097905,290.2154963,0.3919227379085498,0.9539192273790854,0.9712933450350982,-79.23219046627469,33.348246498125604,-0.4942576885223388,0.4942576885223388,1,1,-0.5541624524814285,-290.2154963,290.2154963,291.0240212475979,-291.0240212475979,291.0240212475979,0.762643313112933,0.5228914640974699,9.50526869994333,383.6869732065078,754.0090004736588,0.762643313112933,1.1024684788470458,0.5228914640974699,282.2085092008064,537.4117029114757,43.43048294753863,0.0142311989807648,0.7446093189494607,230.9470823189137,8.54174950178131,1.6072477476287474,9.812748639981676,0.0142311989807648,0.7446093189494607,0.8371656142920214,0.2613032758235931,-74.43827819824219,0.3851159560725761,0.0,263.0341376450233,0.5324780113386215,0,-79.23208179580489,33.34820320813321,0.0,8.401621738915752,47.42915322570549,4.706250699033796,210.27480021532327,33.42286464798693,-79.36650911834481,0.8046064376831055,106941,284.87313104,3594,33.83209752334229,-78.67060110456215,0.0424013026058673,411.6594529662815,53.752852536493954,294.56321774,0.0,2020-03-07 15:47:57.683000064+00:00,2020-03-07 16:00:00+00:00,2020-03-07,44.29404521448216,33.825654094166666,94.30353943726467,72.015976175,-10.991045853888886,117.34540598324998,22.494821567972195,-10.26113281460799,202003071100.0,202003071130.0,0.0,0.0,0.0,98.6688,118.081,147.824,53.967,399.58,1.84997828902338,-8.48709,2.78486,0.176388533005392,0.0206486,34.618151,7.29212363333333,10.7181163666667,319.617,0.0,103.25,0.0,0.992735,-0.0158615,103.182,104.008456666667,22.8255,37.764216,40.9786186666667,13.3351,0.827439,10.4207,10.8226346666667,13.3644786666667,8.07638941994545,0.0,15.0833211691573,265.49081,408.254013333333,0.172864646666667,553.868413333333,1601.85786666667,114.690736666667,-0.172496503333333,820.370213333333,123.738596666667,8.84591626666667,12.220611,10.486889,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,12.9264563333333,10.75257,10.6098953333333,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-49.3198,-0.399117,0.0,1.64114,0.561409,1.63884,0.723708,184.678,3.56368,9.77025,-9999.0,-0.0979322,SC,ENF,18.3,1429.0,33.3482,-79.2322,7.3,US-HB3,2020-03-07 11:00:00,2020-03-07 11:00:00-05:00,2020-03-07
37,37,1,1,LC08_016037_20200314,-79.23208179580489,33.34820320813321,2020-03-14 15:54:05.252000000,0.04024,0.0443925,0.0589675,0.0712599999999999,0.211345,0.27597,0.16377,301.4095118,21824.0,0.127666535,0.4956918667397958,0.2681645416355194,0.2684975179049457,301.4095118,0.3695570008309927,0.9536955700083098,0.9712195381027422,-79.23219046627469,33.348246498125604,-0.4956918656826019,0.4956918656826019,1,1,-0.5637086705202312,-301.4095118,301.4095118,302.303585456864,-302.303585456864,302.303585456864,0.7432131175905999,1.1229496200673312,18.003383864663277,446.293578845871,764.0705119394529,0.7432131175905999,2.062940230190062,1.1229496200673312,330.85400604254835,535.7646982208767,69.72535378201451,0.0135679626956274,0.5640665309033716,393.7351245113301,10.032846044295074,3.338433929691263,12.953550124906602,0.0135679626956274,0.5640665309033716,0.6844247826583603,0.5149888396263123,-152.34454345703125,0.1070218630308083,0.0,72.30421992753202,0.1551461712199222,1,-79.23208179580489,33.34820320813321,0.0,17.991915282423157,54.43442343280456,3.582958056966514,147.80734147742902,33.981621692484545,-79.64134833583495,0.7993457317352295,62097,295.8210491,139410,33.365788246002424,-80.66354459128019,0.3051713705062866,458.1256404813501,77.85470589039687,303.66198698,0.0,2020-03-14 15:54:05.252000+00:00,2020-03-14 16:00:00+00:00,2020-03-14,44.60073271408876,34.380971097916664,60.21818960317721,46.41986152083334,5.859881715368052,91.32662156222216,4.665907228104125,-19.35218247041184,202003141200.0,202003141230.0,0.0,0.0,0.0,102.913,123.16,154.182,56.2881,396.466,1.30512415811364,-7.20383,6.799,0.227267304994698,-0.109743,47.610322,24.7922843333333,27.1560686666667,192.605,0.0,92.8869,0.0,-3.07843,-3.1622,103.108,103.922663333333,35.0189,44.1016876666667,47.029383,20.9002,0.502268,17.5676,17.886034,20.346191,11.4582049062652,0.0,13.6299474984402,385.4259,434.527836666667,0.107855904333333,301.594473333333,827.974153333333,61.984979,-0.14722201,406.120236666667,55.423825,7.48169443333333,9.94655553333333,8.32175,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,17.2904163333333,18.661676,17.8673626666667,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-101.59,-0.448554,0.0,1.53142,0.603291,1.53586,0.738245,234.735,2.62237,12.6422,-9999.0,-0.0475441,SC,ENF,18.3,1429.0,33.3482,-79.2322,7.3,US-HB3,2020-03-14 12:00:00,2020-03-14 12:00:00-04:00,2020-03-14
38,38,2,2,LC08_016037_20200330,-79.23208179580489,33.34820320813321,2020-03-30 15:53:56.075000064,,,,,,,,,,,,,,,,,,-79.23219046627469,33.348246498125604,,,1,1,,,,,,,0.7470526449613726,1.316382454238783,20.74280917714872,,827.9156996867371,0.7470526449613726,2.791174743157172,1.316382454238783,304.4723126794585,,,,,,,,,,,,1.0246903896331787,-297.0097961425781,,,,,2,-79.23208179580489,33.34820320813321,,22.89221863879745,47.16230889757148,1.4829686150150234,255.2240817516889,33.19130167536127,-79.76888899261044,0.8309621214866638,64593,289.85318618,8513,32.55003407740876,-80.6174141254966,0.0087924636900424,667.8483650467291,65.94995205088824,296.86012718,,2020-03-30 15:53:56.075000064+00:00,2020-03-30 16:00:00+00:00,2020-03-30,61.21689361638309,42.23721925,60.84604979918832,41.98135178125,10.066824940201393,120.4134189715278,26.128023000076382,-11.71634938424502,202003301200.0,202003301230.0,0.0,0.0,0.0,91.5006,109.503,137.085,50.0463,396.275,1.99156875016041,-6.2249,8.00584,0.465103482300581,-0.127665,39.768163,21.3233663333333,41.2573776666667,149.822,0.0,105.804,0.0,0.591286,-0.157832,102.129,103.050283333333,25.1617,31.662783,35.274249,28.835,0.768435,25.482,25.417669,28.046654,22.1981312964182,0.0,13.746093002155,385.546476666667,489.901463333333,0.238806023333333,443.738776666667,1314.82102,88.4507213333333,-0.122852386666667,635.835406666667,87.7416493333333,7.22794443333333,8.55072223333333,6.77519443333333,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,20.23204,21.6997903333333,20.914379,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9.62637,-0.0763265,0.0,0.864397,0.25349,1.06638,0.358661,173.234,1.18456,4.74612,-9999.0,-0.501747,SC,ENF,18.3,1429.0,33.3482,-79.2322,7.3,US-HB3,2020-03-30 12:00:00,2020-03-30 12:00:00-04:00,2020-03-30
39,39,0,0,LC08_015037_20200408,-79.23208179580489,33.34820320813321,2020-04-08 15:47:41.204000000,,,,,,,,,,,,,,,,,,-79.23219046627469,33.348246498125604,,,1,1,,,,,,,0.7340467282023658,1.9906964669636849,30.292547115563583,,840.6121761287296,0.7340467282023658,2.9444558828995,1.9906964669636849,358.9623109279715,,,,,,,,,,,,0.4532697796821594,-136.72207641601562,,,,,0,-79.23208179580489,33.34820320813321,,23.778386739050333,67.6082966134776,3.108838953225767,252.9475440519604,33.96536842559883,-78.63808084548576,0.8711087703704834,195950,301.63510112,36010,33.60264445497634,-78.97355456623151,0.0874675437808036,422.0114333666372,97.04198269597563,308.94282788,,2020-04-08 15:47:41.204000+00:00,2020-04-08 16:00:00+00:00,2020-04-08,88.9317291014162,64.04611918541666,56.378271822918194,40.6020388125,16.17223563973944,172.7282857020139,51.90789206435778,11.246049137940048,202004081200.0,202004081230.0,0.0,0.0,0.0,92.3671,110.54,138.383,50.5202,385.314,1.95866999300613,-7.93215,17.8975,0.520028613964836,-0.00329541,51.2589796666667,30.2700046666667,71.1450216666667,208.602,0.0,221.94,0.0,2.34287,-1.30698,101.255,102.31493,50.946,57.2284803333333,60.4721486666667,31.4921,0.802408,27.0144,27.05701,29.681799,15.3046500107312,0.0,13.4563235304529,387.111603333333,501.690433333333,0.32611649,648.154563333333,1883.07297333333,112.745833666667,0.0337504366666667,882.08293,119.34954,6.47108333333333,5.87113886666667,4.78308333333333,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,19.077947,21.1877366666667,19.8801926666667,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-28.4331,-0.193095,0.0,1.18193,0.406728,1.13758,0.569455,96.988,1.65052,8.2333,-9999.0,-0.169873,SC,ENF,18.3,1429.0,33.3482,-79.2322,7.3,US-HB3,2020-04-08 12:00:00,2020-04-08 12:00:00-04:00,2020-04-08
