,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,CO2,H2O,CH4,FC,FCH4,FC_SSITC_TEST,FCH4_SSITC_TEST,G_inst_af,H_inst_af,LE_inst_af,H_SSITC_TEST,LE_SSITC_TEST,WD,WS,USTAR,ZL,TAU,MO_LENGTH,V_SIGMA,W_SIGMA,TAU_SSITC_TEST_PI_F,PA,RH,TA,VPD_PI,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,SWC_1_1_1,SWC_1_2_1,SWC_1_3_1,SWC_1_4_1,SWC_1_5_1,SWC_2_1_1,SWC_2_2_1,SWC_2_3_1,SWC_2_4_1,SWC_3_1_1,SWC_3_2_1,SWC_3_3_1,SWC_3_4_1,SWC_3_5_1,SWC_4_1_1,SWC_4_2_1,SWC_4_3_1,Rn_inst_af,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT,P,PPFD_DIF,FC_PI_F,RECO_PI_F,GPP_PI_F,FCH4_PI_F,H_PI_F,LE_PI_F,SPEC_RED_IN,SPEC_RED_OUT,SPEC_NIR_IN,SPEC_NIR_OUT,SPEC_PRI_TGT_IN,SPEC_PRI_TGT_OUT,SPEC_PRI_REF_IN,SPEC_PRI_REF_OUT,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
50,50,2,2,LC08_044034_20180703,-121.53518582944776,38.109094550909845,2018-07-03 18:45:09.411000064,0.0471425,0.0495075,0.064495,0.055255,0.2674725,0.1880525,0.1232349999999999,312.78126434,21824.0,0.131635885,0.6575748890317683,0.4321457771008097,0.3869157770950892,312.78126434,0.7319909962994683,0.9573199099629948,0.9724155702877882,-121.5352933128464,38.109072105323385,-0.6575748920440674,0.6575748920440674,1,1,-0.6114378666586336,-312.78126434,312.78126434,312.8626383031648,-312.8626383031648,312.8626383031648,0.7578509705966381,1.4123682292270203,22.151250993092063,519.520959705009,916.921455664359,0.7578509705966381,3.168859231086427,1.4123682292270203,311.3679501228123,574.7794666444169,89.00603442425515,0.0263962497795444,0.2728792237623373,352.7789162820455,14.894135662553118,4.607572127514011,26.776183181328243,0.0263962497795444,0.2728792237623373,0.393740424465951,0.2188774049282074,-63.87099075317383,0.1988919108516749,2.231825569943664,132.9945159381162,0.2737789000322285,2,-121.53518582944776,38.109094550909845,227.12536895579868,25.005730851372363,44.57024204078631,1.6131503432704075,355.8925541738083,37.979836676608414,-122.66750732083224,0.8168027400970459,275285,291.81171164,432720,38.11627821762246,-121.28841922604046,0.1681567281484604,489.7142076652682,114.3166132762872,317.98349078,63.29457316360231,2018-07-03 18:45:09.411000064+00:00,2018-07-03 19:00:00+00:00,2018-07-03,138.8916919733912,121.5737034375,59.22136635792117,51.83723179166666,0.8704558333333335,197.2165455625,22.935154500000003,-1.7669686021457096,201807031200.0,201807031230.0,392.363207,17.39897,1943.696836,-21.651085,2.908565,1.0,1.0,35.185884,188.525956,337.102479,1.0,0.0,255.22828,2.918729,0.317737,-0.35991,-0.114263,-13.892364,1.147817,0.441217,0.0,100.959,50.57,24.42,15.121868,27.976136,0.76868,31.0,30.05,27.03,24.19,24.3,31.36,28.24,24.7,23.33,24.05,35.21,29.63,25.33,23.4,24.22,10.9,-9999.0,-9999.0,-9999.0,-9999.0,8.05,-9999.0,-9999.0,-9999.0,10.9,-9999.0,-9999.0,-9999.0,-9999.0,10.38684,-9999.0,-9999.0,685.126262,1905.172414,78.110048,964.723926,158.424908,356.07661,477.249366,0.0,540.920097,-21.651085,14.691311,36.342396,2.908565,188.525956,337.102479,1.343,0.144,0.988,0.409,1.468,0.091,1.424,0.051,CA,CRO,16.0,338.0,38.1091,-121.5351,-5.0,US-Bi2,2018-07-03 12:00:00,2018-07-03 12:00:00-07:00,2018-07-03
51,51,3,3,LC08_044034_20180719,-121.53518582944776,38.109094550909845,2018-07-19 18:45:16.612000000,0.01868,0.0211274999999999,0.04024,0.027315,0.3751899999999999,0.149305,0.0780525,309.84860318,21824.0,0.1403606175,0.8642749779505843,0.6299236124251808,0.5781823923413165,309.84860318,1.8277510946204365,0.9682775109462044,0.9760315786122474,-121.5352933128464,38.109072105323385,-0.8642749786376953,0.8642749786376953,1,1,-0.806273018318369,-309.84860318,309.84860318,309.9687593727362,-309.9687593727362,309.9687593727362,0.7523954954384302,1.5532942407521029,24.151963533964867,506.0356044005406,898.2769352923357,0.7523954954384302,3.601678081803617,1.5532942407521029,313.9507791423925,570.1501045557725,46.0328333138354,0.0773345119751735,0.3566856173422407,181.5155355005249,14.24189697696064,2.261896430304482,20.484885643225248,0.0773345119751735,0.3566856173422407,0.4713321707298845,0.1276252120733261,-37.29793167114258,0.5109072165233899,5.015040836099233,342.6017357414122,0.6536738141248245,3,-121.53518582944776,38.109094550909845,214.36292092895096,27.172959119274857,43.126959308208285,1.854847376557724,341.7446491156653,37.93251649941056,-122.66669642059604,0.8822701573371887,286372,292.24580018,456086,37.92188524541484,-121.78851309583035,0.1876882910728454,395.8060998914317,115.09653754074236,325.34248784,142.22655811177427,2018-07-19 18:45:16.612000+00:00,2018-07-19 19:00:00+00:00,2018-07-19,172.30622215136603,135.02281502083335,8.626010445111003,6.759524979166666,3.3850384583333333,194.8491258125,49.68174735416667,10.531854757689649,201807191200.0,201807191230.0,391.808428,19.581981,1900.573309,-38.305346,1.588587,0.0,1.0,31.799491,109.66703,391.365364,2.0,1.0,281.794752,1.429106,0.267592,-0.385971,-0.080063,-12.954329,0.725811,0.332778,0.0,101.114,47.12,28.78,20.921132,33.168121,0.645052,32.07,31.19,28.35,25.43,25.26,32.0,29.25,26.05,24.81,25.23,36.64,30.94,27.16,25.42,25.98,6.4,-9999.0,-9999.0,-9999.0,-9999.0,3.4,-9999.0,-9999.0,-9999.0,6.4,-9999.0,-9999.0,-9999.0,-9999.0,3.967761,-9999.0,-9999.0,722.136898,2025.862069,67.105263,992.331288,162.942613,376.994735,484.246512,0.0,242.978208,-38.305346,14.662534,52.96788,1.588587,109.66703,391.365364,1.403,0.148,1.006,0.479,1.582,0.087,1.512,0.047,CA,CRO,16.0,338.0,38.1091,-121.5351,-5.0,US-Bi2,2018-07-19 12:00:00,2018-07-19 12:00:00-07:00,2018-07-19
52,52,0,0,LC08_044033_20180804,-121.53518582944776,38.109094550909845,2018-08-04 18:45:00.888999936,0.02088,0.0327049999999999,0.0647975,0.0469499999999999,0.39576,0.13726,0.06774,306.58097606,21824.0,0.1530702375,0.787897269092634,0.6088826590372319,0.5550116154490777,306.58097606,1.6208063764028122,0.966208063764028,0.9753486610421293,-121.5352933128464,38.109072105323385,-0.7878972887992859,0.7878972887992859,1,1,-0.7186127682211233,-306.58097606,306.58097606,306.78654018725973,-306.78654018725973,306.78654018725973,0.7581077491157664,1.2328441039573712,19.60256487809277,483.98792521012496,881.1233700636334,0.7581077491157664,4.409049033856349,1.2328441039573712,347.16477619592064,597.6950875464004,61.71675150065499,0.0678921595807863,0.4084185414295861,117.67865328275302,13.807116131639242,1.4083936204469012,17.890138034045933,0.0678921595807863,0.4084185414295861,0.504319050762448,0.2035675793886184,-61.043399810791016,0.6218569242135947,5.604991621135683,418.2996827629924,0.7804413996450983,0,-121.53518582944776,38.109094550909845,201.28920641229263,30.670692403463164,27.96167823243896,2.1590667705827364,333.3900862552088,39.22695500599939,-121.51719940165913,0.872911274433136,503929,299.86798478000003,681040,38.75471919871164,-122.21579473511996,0.076938584446907,519.3787284027687,140.11154210324506,328.82545022,158.95756237540795,2018-08-04 18:45:00.888999936+00:00,2018-08-04 19:00:00+00:00,2018-08-04,196.034960308396,145.5843524255319,-47.04692889624884,-34.93915914893617,1.8150298333333328,160.04498816666668,47.58476505673761,9.241926921186211,201808041200.0,201808041230.0,394.278118,13.291883,1894.429338,-31.039992,-3.604849,1.0,1.0,28.52441,23.924792,368.037905,2.0,0.0,237.478483,1.99812,0.314056,-0.084794,-0.112475,-58.966666,0.693448,0.359841,0.0,101.071,29.46,29.83,29.654596,33.931303,0.436752,36.18,34.22,29.52,24.82,24.54,31.68,28.56,24.89,23.45,24.46,31.81,27.66,24.83,23.69,24.94,5.15,-9999.0,-9999.0,-9999.0,-9999.0,2.7,-9999.0,-9999.0,-9999.0,5.15,-9999.0,-9999.0,-9999.0,-9999.0,3.524462,-9999.0,-9999.0,674.793045,1922.413793,69.856459,967.280164,181.501832,368.101675,479.086961,0.0,337.893462,-31.039992,15.233454,46.273446,-3.604849,23.924792,368.037905,1.358,0.167,0.995,0.548,1.518,0.093,1.438,0.05,CA,CRO,16.0,338.0,38.1091,-121.5351,-5.0,US-Bi2,2018-08-04 12:00:00,2018-08-04 12:00:00-07:00,2018-08-04
53,53,1,1,LC08_044033_20180820,-121.53518582944776,38.109094550909845,2018-08-20 18:45:09.428999936,0.0294875,0.0315499999999999,0.0497275,0.0396624999999999,0.3936425,0.1477649999999999,0.0651275,305.28212846,21824.0,0.151019425,0.8169303377528532,0.6343761704812035,0.5689136991658676,305.28212846,1.7402406763698228,0.9674024067636982,0.9757427942320204,-121.5352933128464,38.109072105323385,-0.81693035364151,0.81693035364151,1,1,-0.7756839659877756,-305.28212846,305.28212846,305.416325727519,-305.416325727519,305.416325727519,0.7472900591392305,1.4579729359668867,22.79869646969265,476.4263204680333,841.5237035510341,0.7472900591392305,2.9183759655347106,1.4579729359668867,347.7644485710697,574.4391217833564,51.36291651254972,0.0734092734040147,0.3244541907022159,86.74038496380646,16.61463385159185,1.2432127909484336,22.519863485274133,0.0734092734040147,0.3244541907022159,0.4129966188732794,0.2158258855342865,-64.67353820800781,0.6478045661688183,5.470007562947671,436.3358203070002,0.8341725658904723,1,-121.53518582944776,38.109094550909845,184.0338215833936,23.63049724628261,49.95836565217032,1.6984211859930385,313.31613040552736,39.58518757594689,-120.95312933745888,0.8549286723136902,478791,299.65606754,807657,39.12852557682667,-122.6430843712836,0.1079358756542205,507.4871473268933,129.64105474830762,325.90987916,155.12941448519595,2018-08-20 18:45:09.428999936+00:00,2018-08-20 19:00:00+00:00,2018-08-20,128.50309758063412,99.17956429166668,32.97159473129756,25.44770095833333,-1.2907200208333331,158.65109122916667,35.31454600000001,-1.5328810619316755,201808201200.0,201808201230.0,391.2599,16.61061,1933.862316,-23.537663,3.625816,1.0,1.0,23.123318,146.130635,309.27705,2.0,1.0,262.539284,2.321382,0.393967,-0.148973,-0.178654,-33.563189,0.907409,0.461052,0.0,100.886,47.11,25.12,16.871853,29.335357,0.742989,37.88,35.98,30.36,24.92,24.38,29.27,26.76,23.81,22.86,24.26,29.42,26.76,24.32,23.38,24.89,4.6,-9999.0,-9999.0,-9999.0,-9999.0,1.85,-9999.0,-9999.0,-9999.0,4.6,-9999.0,-9999.0,-9999.0,-9999.0,3.452087,-9999.0,-9999.0,644.973732,1903.940887,78.110048,946.319018,187.789988,349.316404,462.871702,0.0,274.939467,-23.537663,17.28022,40.817883,3.625816,146.130635,309.27705,1.329,0.172,0.974,0.535,1.481,0.098,1.387,0.055,CA,CRO,16.0,338.0,38.1091,-121.5351,-5.0,US-Bi2,2018-08-20 12:00:00,2018-08-20 12:00:00-07:00,2018-08-20
54,54,2,2,LC08_044034_20180804,-121.53518582944776,38.109094550909845,2018-08-04 18:45:24.784000000,0.0261599999999999,0.0376825,0.0677125,0.0504974999999999,0.3947425,0.1372875,0.0677125,306.58097606,21824.0,0.1551003425,0.7731672805677838,0.608159973570936,0.5462818966611654,306.58097606,1.5519437051212048,0.965519437051212,0.9751214142269,-121.5352933128464,38.109072105323385,-0.7731672525405884,0.7731672525405884,1,1,-0.7071606967164372,-306.58097606,306.58097606,306.6768567796753,-306.6768567796753,306.6768567796753,0.7589128169088526,1.2324294820450097,19.596678532124383,483.6429818935873,888.3580588332128,0.7589128169088526,4.411029367524158,1.2324294820450097,347.5989537952874,602.5439839399752,64.9480840584208,0.0646416886777436,0.4063364979303384,89.42218355204614,14.260344855911478,1.1061996277764266,17.9818060131326,0.0646416886777436,0.4063364979303384,0.4922810491524866,0.1653699725866317,-49.60894393920898,0.6661973208283456,5.957075594710807,448.1737163295082,0.8336628244900156,2,-121.53518582944776,38.109094550909845,200.2972264420493,30.678560926155,27.939725160722585,2.161253032141699,333.3900862552088,37.44418450860268,-122.34566582900842,0.8640820980072021,336331,299.98761548,497042,37.82442315909905,-121.75056793585745,0.1828171908855438,410.3679962213732,121.80331246280171,324.74091632,168.9426638659985,2018-08-04 18:45:24.784000+00:00,2018-08-04 19:00:00+00:00,2018-08-04,196.034960308396,145.5843524255319,-47.04692889624884,-34.93915914893617,1.8150298333333328,160.04498816666668,47.58476505673761,9.241926921186211,201808041200.0,201808041230.0,394.278118,13.291883,1894.429338,-31.039992,-3.604849,1.0,1.0,28.52441,23.924792,368.037905,2.0,0.0,237.478483,1.99812,0.314056,-0.084794,-0.112475,-58.966666,0.693448,0.359841,0.0,101.071,29.46,29.83,29.654596,33.931303,0.436752,36.18,34.22,29.52,24.82,24.54,31.68,28.56,24.89,23.45,24.46,31.81,27.66,24.83,23.69,24.94,5.15,-9999.0,-9999.0,-9999.0,-9999.0,2.7,-9999.0,-9999.0,-9999.0,5.15,-9999.0,-9999.0,-9999.0,-9999.0,3.524462,-9999.0,-9999.0,674.793045,1922.413793,69.856459,967.280164,181.501832,368.101675,479.086961,0.0,337.893462,-31.039992,15.233454,46.273446,-3.604849,23.924792,368.037905,1.358,0.167,0.995,0.548,1.518,0.093,1.438,0.05,CA,CRO,16.0,338.0,38.1091,-121.5351,-5.0,US-Bi2,2018-08-04 12:00:00,2018-08-04 12:00:00-07:00,2018-08-04
55,55,3,3,LC08_044034_20180820,-121.53518582944776,38.109094550909845,2018-08-20 18:45:33.316000000,0.0244824999999999,0.02814,0.0485724999999999,0.0389474999999999,0.39257,0.14804,0.0655124999999999,305.30263658,21824.0,0.1494272575,0.8194858841182572,0.6246842330263107,0.5694297208587064,305.30263658,1.7449337632888853,0.9674493376328888,0.9757582814188532,-121.5352933128464,38.109072105323385,-0.8194859027862549,0.8194859027862549,1,1,-0.7797877103203615,-305.30263658,305.30263658,305.2939853447654,-305.2939853447654,305.2939853447654,0.7483994229879003,1.4579859339657906,22.798881000987706,476.5774727963316,851.0071176633961,0.7483994229879003,2.9203580774423505,1.4579859339657906,312.8160623647852,549.8996774973832,48.389130894904426,0.073622472367288,0.3248340230212275,107.77213124014531,16.222960867903115,1.505928002771192,22.4935307388091,0.073622472367288,0.3248340230212275,0.4194426839588038,0.1120947450399398,-32.71592330932617,0.5844928414439575,5.160154670969971,393.7384153623335,0.7851049554784924,3,-121.53518582944776,38.109094550909845,184.48130057492008,23.64177747413107,49.9249028818649,1.6997860761380397,313.31613040552736,37.10120506182667,-122.08630566902072,0.8655928373336792,284569,291.85956392,422963,37.43490838804765,-121.19454152011106,0.1811312586069107,373.4710648174041,108.70166687858338,325.31172566,146.34198646870837,2018-08-20 18:45:33.316000+00:00,2018-08-20 19:00:00+00:00,2018-08-20,128.50309758063412,99.17956429166668,32.97159473129756,25.44770095833333,-1.2907200208333331,158.65109122916667,35.31454600000001,-1.5328810619316755,201808201200.0,201808201230.0,391.2599,16.61061,1933.862316,-23.537663,3.625816,1.0,1.0,23.123318,146.130635,309.27705,2.0,1.0,262.539284,2.321382,0.393967,-0.148973,-0.178654,-33.563189,0.907409,0.461052,0.0,100.886,47.11,25.12,16.871853,29.335357,0.742989,37.88,35.98,30.36,24.92,24.38,29.27,26.76,23.81,22.86,24.26,29.42,26.76,24.32,23.38,24.89,4.6,-9999.0,-9999.0,-9999.0,-9999.0,1.85,-9999.0,-9999.0,-9999.0,4.6,-9999.0,-9999.0,-9999.0,-9999.0,3.452087,-9999.0,-9999.0,644.973732,1903.940887,78.110048,946.319018,187.789988,349.316404,462.871702,0.0,274.939467,-23.537663,17.28022,40.817883,3.625816,146.130635,309.27705,1.329,0.172,0.974,0.535,1.481,0.098,1.387,0.055,CA,CRO,16.0,338.0,38.1091,-121.5351,-5.0,US-Bi2,2018-08-20 12:00:00,2018-08-20 12:00:00-07:00,2018-08-20
56,56,0,0,LC08_044033_20180905,-121.53518582944776,38.109094550909845,2018-09-05 18:45:15.608000000,0.0300374999999999,0.0347949999999999,0.0613325,0.0560249999999999,0.34912,0.16619,0.0821775,303.9559367,21824.0,0.1462640425,0.7234323513803701,0.5144517598903328,0.485714995939877,303.9559367,1.1655015816878438,0.9616550158168784,0.97384615521957,-121.5352933128464,38.109072105323385,-0.7234323620796204,0.7234323620796204,1,1,-0.7011469049402793,-303.9559367,303.9559367,303.95657904528707,-303.95657904528707,303.95657904528707,0.740013006443431,1.4985087759454665,23.374179750048764,465.4198274903106,796.2502382671831,0.740013006443431,3.0160478283849863,1.4985087759454665,345.9443600167315,547.0467610899758,60.1946564159494,0.0459922799929393,0.3553132615903037,77.56810262596478,15.989090464231042,1.0644603092516007,20.564006108682765,0.0459922799929393,0.3553132615903037,0.4349869046036359,0.2165405452251434,-64.75446319580078,0.6067797389194933,4.75484359119484,409.2840020480616,0.8406741967811748,0,-121.53518582944776,38.109094550909845,158.96114227347277,24.178560873129427,49.68451633434071,1.9699050297259668,279.4491953661317,39.58518757594689,-120.95312933745888,0.8280438184738159,468763,299.04082394,782307,39.12852557682667,-122.6430843712836,0.180454134941101,472.27657753391713,116.28400609542511,324.60761354,134.84736424628565,2018-09-05 18:45:15.608000+00:00,2018-09-05 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Bi2,,,2018-09-05
57,57,1,1,LC08_044033_20180921,-121.53518582944776,38.109094550909845,2018-09-21 18:45:19.918999808,0.027865,0.03606,0.0644124999999999,0.0718925,0.2707175,0.2037,0.1179549999999999,307.01164658,21824.0,0.132946315,0.5803245672922563,0.3472022128738545,0.3539448855342328,307.01164658,0.6185135815825079,0.956185135815825,0.9720410948192224,-121.5352933128464,38.109072105323385,-0.5803245902061462,0.5803245902061462,1,1,-0.6155969325336438,-307.01164658,307.01164658,306.8461021315399,-306.8461021315399,306.8461021315399,0.7446930067568232,1.065126034784796,17.221488164906862,481.6642912762137,752.0084708212211,0.7446930067568232,3.8269985686504175,1.065126034784796,328.70204893523953,484.6674378046229,69.44247538805207,0.0219315345671648,0.2161901170891004,129.66920755079738,20.00656981846544,2.241762564584697,33.79740101083178,0.0219315345671648,0.2161901170891004,0.3021670297786382,0.1955725997686386,-57.76892852783203,0.424540451304952,3.42271207815245,285.55575486577345,0.6877133619420792,1,-121.53518582944776,38.109094550909845,139.48371406120083,28.21270921299738,27.83189007463909,1.304537987189745,254.77477387116647,39.58506432063875,-120.94614684351689,0.8999750018119812,498223,295.38354254,792048,39.08951843789371,-122.42127247700012,0.1964076906442642,385.36254459551526,96.72182171151562,319.77453326,97.06811453640348,2018-09-21 18:45:19.918999808+00:00,2018-09-21 19:00:00+00:00,2018-09-21,71.58340960321952,58.45183677083333,51.25871980903836,41.85559670833333,-0.6767935,132.17254935416665,32.541909375,10.007213441908767,201809211200.0,201809211230.0,411.467728,9.560054,2007.760451,3.611953,1.532497,2.0,2.0,58.309567,165.190054,157.812345,2.0,1.0,222.038741,0.435715,0.186226,-1.489896,-0.036772,-3.355938,0.817533,0.32745,0.0,101.151,20.17,29.8,33.502119,33.37077,0.993031,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,7.35,-9999.0,-9999.0,-9999.0,-9999.0,7.4,-9999.0,-9999.0,-9999.0,7.35,-9999.0,-9999.0,-9999.0,-9999.0,9.936366,-9999.0,-9999.0,586.134532,1669.950739,89.593301,846.625767,126.251526,360.655588,494.895297,0.0,176.755448,8.505563,9.857216,1.351653,11.349783,214.431169,151.009709,1.186,0.154,0.861,0.289,1.29,0.087,1.196,0.055,CA,CRO,16.0,338.0,38.1091,-121.5351,-5.0,US-Bi2,2018-09-21 12:00:00,2018-09-21 12:00:00-07:00,2018-09-21
58,58,2,2,LC08_044034_20180905,-121.53518582944776,38.109094550909845,2018-09-05 18:45:39.494999808,0.0215674999999999,0.0290749999999999,0.0589675,0.0545125,0.3481025,0.1663,0.0826175,303.95935472,21824.0,0.14363914,0.7292078039814711,0.5037179632355716,0.4878990488746586,303.95935472,1.1773134135052503,0.9617731341350524,0.9738851342645674,-121.5352933128464,38.109072105323385,-0.7292078137397766,0.7292078137397766,1,1,-0.7102832436681652,-303.95935472,303.95935472,303.7777719031577,-303.7777719031577,303.7777719031577,0.7415439844274647,1.4986816614557767,23.3766341884088,465.4979318781019,808.4329833612851,0.7415439844274647,3.0177209567091525,1.4986816614557767,316.409977988021,531.1270492066759,57.18630478164897,0.0465602854245948,0.356192711798792,83.85301270575513,15.905559252932738,1.1435271085867562,20.51323297700271,0.0465602854245948,0.356192711798792,0.4369047467099047,0.101293072104454,-29.62705612182617,0.5782199822194029,4.675018921499142,390.0877317192718,0.8230727919215228,2,-121.53518582944776,38.109094550909845,159.6625575033353,24.18781356411599,49.662698538240605,1.9718874856998367,279.4491953661317,37.247017002769326,-122.29223813573412,0.894267201423645,271598,292.4884796,398592,37.43490838804765,-121.19454152011106,0.1965735405683517,346.02109070763424,98.00727165012664,325.07246426,132.5835366137157,2018-09-05 18:45:39.494999808+00:00,2018-09-05 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Bi2,,,2018-09-05
59,59,3,3,LC08_044034_20180921,-121.53518582944776,38.109094550909845,2018-09-21 18:45:43.801000192,0.0284149999999999,0.03628,0.064495,0.0718925,0.27025,0.2041125,0.11834,307.02190064,21824.0,0.132984265,0.579751127088859,0.3468989265514985,0.3533086740070711,307.02190064,0.6164351350454299,0.9561643513504544,0.97203423594565,-121.5352933128464,38.109072105323385,-0.5797511339187622,0.5797511339187622,1,1,-0.6146619068245976,-307.02190064,307.02190064,306.62626464038294,-306.62626464038294,306.62626464038294,0.7467794901255267,1.0646149621912566,17.214232518230105,481.7181727703818,767.259343996294,0.7467794901255267,3.829095739077221,1.0646149621912566,317.048247747807,486.6579834547628,69.31102300958531,0.0218532581950232,0.2161371302076686,-1.8363741119936108e-08,34.9473637609284,-5.590805442482694e-10,33.80568657878738,0.0218532581950232,0.2161371302076686,0.2092745812603061,-4.0414737528804417e-11,1.1833138913175393e-08,0.6203436400419324,4.975466316743288,417.34696044517744,1.0,3,-121.53518582944776,38.109094550909845,139.47214159866107,28.222133585088454,27.80329964922266,1.304729677370742,254.77477387116647,37.93251649941056,-122.66669642059604,0.881901741027832,323995,292.79268338,487613,37.374262151234845,-121.18922071963638,0.178800567984581,369.05989453936417,94.8509338608972,321.85268942,141.10422474283965,2018-09-21 18:45:43.801000192+00:00,2018-09-21 19:00:00+00:00,2018-09-21,71.58340960321952,58.45183677083333,51.25871980903836,41.85559670833333,-0.6767935,132.17254935416665,32.541909375,10.007213441908767,201809211200.0,201809211230.0,411.467728,9.560054,2007.760451,3.611953,1.532497,2.0,2.0,58.309567,165.190054,157.812345,2.0,1.0,222.038741,0.435715,0.186226,-1.489896,-0.036772,-3.355938,0.817533,0.32745,0.0,101.151,20.17,29.8,33.502119,33.37077,0.993031,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,7.35,-9999.0,-9999.0,-9999.0,-9999.0,7.4,-9999.0,-9999.0,-9999.0,7.35,-9999.0,-9999.0,-9999.0,-9999.0,9.936366,-9999.0,-9999.0,586.134532,1669.950739,89.593301,846.625767,126.251526,360.655588,494.895297,0.0,176.755448,8.505563,9.857216,1.351653,11.349783,214.431169,151.009709,1.186,0.154,0.861,0.289,1.29,0.087,1.196,0.055,CA,CRO,16.0,338.0,38.1091,-121.5351,-5.0,US-Bi2,2018-09-21 12:00:00,2018-09-21 12:00:00-07:00,2018-09-21
60,60,0,0,LC08_044033_20181007,-121.53518582944776,38.109094550909845,2018-10-07 18:45:28.212000000,0.0499199999999999,0.0647975,0.0889424999999999,0.1179,0.2029575,0.28752,0.2421174999999999,304.0584773,21824.0,0.1461342425,0.2650943175708843,0.1492890309003678,0.1554304492558087,304.0584773,0.1084183427457531,0.9510841834274576,0.9703577805310608,-121.5352933128464,38.109072105323385,-0.2650943100452423,0.2650943100452423,1,1,-0.3905960945529292,-304.0584773,304.0584773,303.7432140797547,-303.7432140797547,303.7432140797547,0.745595747569233,0.7441983854599061,12.665310311233227,460.9252324069453,692.3875367889971,0.745595747569233,2.73339217280038,0.7441983854599061,289.7612845154457,405.8681508492146,60.31799331387775,0.0071870040629091,0.6674061223426573,339.251524239973,9.099431560678518,2.630906943211592,10.947852944758637,0.0071870040629091,0.6674061223426573,0.7722051484848107,0.1503422111272812,-43.03451919555664,0.0093360364561767,0.0698774493475251,6.298633295363857,0.0182278409024303,0,-121.53518582944776,38.109094550909845,107.76416265950918,22.547101476589035,27.226184111644308,4.520030188670238,217.0820667293117,39.58537167280734,-120.96360315864058,0.8958414793014526,524311,286.24375706,738599,39.12855699305985,-122.65349664026886,0.1838085651397705,415.1079720576124,79.83235645029853,310.98680384,1.981724463495812,2018-10-07 18:45:28.212000+00:00,2018-10-07 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Bi2,,,2018-10-07
