,Unnamed: 0.4,Unnamed: 0.3,longitude_x,latitude_x,date_x,eto,etr,Date,Stn Name,Unnamed: 0.2,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Name_x,Unnamed: 0,Unnamed: 0.1,Unnamed: 0_x,id,longitude_y,latitude_y,date_y,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,Datetime_Local_x,Datetime_GMT,Unnamed: 0_y,TIMESTAMP_START,TIMESTAMP_END,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,Wind speed_y,WS_MAX_1_1_1,WD_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,NEE_PI,LE_inst_af,SLE,USTAR,H_inst_af,SH,FETCH_90,FETCH_MAX,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_MAX_1_2_1,WS_MAX_1_3_1,WS_MAX_1_4_1,WD_1_2_1,WD_1_3_1,WD_1_4_1,TA_1_1_1,Air temp,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,Relative humidity,VPD_PI,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SWIN_inst_af,SW_IN_1_1_2,SW_OUT,LW_IN_inst_af,LW_OUT_inst_af,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,SWC_1_1_1,SWC_1_2_1,SWC_1_3_1,SWC_1_4_1,SWC_1_5_1,SWC_1_6_1,SWC_1_7_1,SWC_1_8_1,SWC_2_1_1,SWC_2_2_1,SWC_2_3_1,SWC_2_4_1,SWC_2_5_1,SWC_2_6_1,SWC_2_7_1,SWC_2_8_1,SWC_3_1_1,SWC_3_2_1,SWC_3_3_1,SWC_3_4_1,SWC_3_5_1,SWC_3_6_1,SWC_3_7_1,SWC_3_8_1,SWC_4_1_1,SWC_4_2_1,SWC_4_3_1,SWC_4_4_1,SWC_4_5_1,SWC_4_6_1,SWC_4_7_1,SWC_4_8_1,SWC_5_1_1,SWC_5_2_1,SWC_5_3_1,SWC_5_4_1,SWC_5_5_1,SWC_5_6_1,SWC_5_7_1,SWC_5_8_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_inst_af,Rn_inst_af,P,THROUGHFALL_1_1_1,THROUGHFALL_2_1_1,THROUGHFALL_4_1_1,THROUGHFALL_5_1_1,CH4_MIXING_RATIO_1_1_1,CH4_MIXING_RATIO_1_2_1,CH4_MIXING_RATIO_1_3_1,CH4_MIXING_RATIO_1_4_1,Name_y,Long,Lat,Elevation,State,Timezone,Veg,Clim,MAT (°C),MAP (mm),Datetime,Time,doy,Albedo,dec,dr,tao,Rext,Tao_sw_am,P_calc,es,ea,W_calc,Rso,gamma_dust,W_prata,zenith,Mopt,asa,bsa,Tao_sa,Tao_ding,Tao_sebal_insitu,Datetime_Local_y,Name,cos_zenith,Rext_model,P_model,Elev_SRTM,RS_Rso,f,Rns_model,eps_dash,Rnl_model,Rn_fao_model,psychro,del,WS_2,ETo_model_hourly,ET_ETo_model,LWin_angstrom,R_LST,GR_LST,B_LST,NIR_LST,NDVI_LST,NDWI_LST,SWIR1_LST,SWIR2_LST,Landcover_wc
0,0,0,-106.84112831675527,32.58638693143564,2017-10-23 06:00:00,144.63599729537964,221.2080054092407,2017-10-23,US-xJR,0,15.245156308217943,14.382742920871223,62.45399774931017,58.92099601004344,-11.694216216216216,60.80625,US-xJR,152,1,1,LC08_033037_20171023,-106.84261053697408,32.59065392903521,2017-10-23 17:39:35.650000128,0.05806,0.0769524999999999,0.1140499999999999,0.1524674999999999,0.2277624999999999,0.29588,0.24275,307.01164658,21824.0,0.1663024399999999,0.1980248796780896,0.1202469938251543,0.1283102143757881,307.01164658,0.0540360684393107,0.9505403606843932,0.9701783190258496,-106.84269581331694,32.59068525900078,-0.1980248838663101,0.1980248838663101,1,1,-0.3326750777107332,-307.01164658,307.01164658,316.041527134026,-316.041527134026,316.041527134026,0.7755188210011537,0.4633343848248893,7.719354322416727,478.8208182799775,719.9805595923958,0.7755188210011537,2.7475529707391044,0.4633343848248893,307.73163528817423,413.9365571004568,89.18121835955192,0.0061709863277643,0.3051837927293598,256.75283083135315,15.41633539614867,3.531824522192153,23.941848341594696,0.0061709863277643,0.3051837927293598,0.4008232521228014,0.1440565586090088,-41.99603271484375,0.1020151066057261,0.7415004280404573,68.00250790955175,0.2093961200859742,1,-106.84261053697408,32.59065392903521,98.35398840139696,22.63226452993461,16.86352873845596,2.0976500152301343,215.31418484778703,32.97211028815856,-105.80120741386256,0.78736412525177,479022,291.52459796,758862,33.64536548828453,-106.0496933689556,0.141400009393692,327.0417386223094,88.83158300595376,310.0741925,2017-10-23 17:39:35.650000128+00:00,2017-10-23 17:30:00+00:00,14183.0,201710231130.0,201710231200.0,377.053754910447,0.0615153393168314,403.803012014754,4.40553595134614,404.979329924837,,403.649314697133,4.32969558483158,404.869895081699,,403.664028508745,4.34295521548714,404.771999173913,,403.31573257683,4.60702575379282,404.681465104895,,3.91052842802181,7.56865744036847,354.466593476758,24.0560011092328,0.835532729491245,-1.43493951520624,-0.0248739781958755,-1.45981349340211,45.7094157052581,-2.60154408609723,0.333293269540603,226.442202688526,,308.58,125.1,1.21604894318658,3.14,2.69,1.2,7.1,5.91,3.81,,,,,24.556,26.0937,,27.4681,87.47441,13.93,,35.23,34.14,47.91,57.1,807.05,768.9,158.45,306.6,507.3,309.5,550.5,1553.34,1551.67,,1605.97,217.4,1079.84,1525.02,998.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.053,22.839,17.703,18.302,23.83,,24.538,24.894,,23.992,19.783,24.044,,,,,,,28.057,,19.024,18.496,,,23.958,,25.508,22.244,19.551,17.33,17.503,22.363,,,24.892,25.155,25.156,22.397,18.988,22.225,22.502,,24.857,,25.202,126.055,39.855,37.518,447.9,0.0,,,,,,,,,US-xJR,-106.8425,32.5907,1329.0,NM,MST,OSH,Bsk,15.7,271.33,2017-10-23 11:30:00,11:30:00,296,0.1963323214175082,-0.1076166619194407,0.9946232271211028,-0.2616666666666666,1038.3996824327826,0.7772055535583637,102.56933907281056,,,,806.2348053095191,0.1,,0.7514727313403349,1.3307202753936116,,,,,,2017-10-23 11:30:00-06:00,US-xJR,0.7514732196324229,1038.400357164317,86.62910950433596,1321.0000000000002,0.8930159735735923,0.8555715643243497,1.9957861111901207,0.2447038618696023,-0.3269007004881291,1.668885410701992,0.0576348769355377,0.1666470566004098,1.6408411624433508,342.8196847611033,28.69033193627427,303.8604986461357,46.809298224936114,35.01467829244897,23.625313733447417,69.92574015417722,60.79594437377666,-102.13512338410165,90.8386059900904,74.527077207295,20
1,1,1,-106.84112831675527,32.58638693143564,2017-10-23 06:00:00,144.63599729537964,221.2080054092407,2017-10-23,US-xJR,1,15.245156308217943,14.382742920871223,62.45399774931017,58.92099601004344,-11.694216216216216,60.80625,US-xJR,154,3,3,LC08_033038_20171023,-106.84261053697408,32.59065392903521,2017-10-23 17:39:59.540999936,0.0559149999999999,0.07555,0.113335,0.152,0.227955,0.296045,0.2416225,307.01164658,21824.0,0.165700465,0.1999052519377294,0.1206914633293714,0.1294753708996482,307.01164658,0.0563179714834122,0.950563179714834,0.9701858493058952,-106.84269581331694,32.59068525900078,-0.1999052464962005,0.1999052464962005,1,1,-0.3358434176213776,-307.01164658,307.01164658,315.70101918056025,-315.70101918056025,315.70101918056025,0.7781128754488857,0.4633085432297468,7.719040913604175,478.8323130331516,739.1006783831313,0.7781128754488857,2.7494808604802468,0.4633085432297468,343.4338209129728,464.2545840887297,99.13437794738152,0.006211527645998,0.30570112324187,348.97826514740143,14.58444985637352,4.516744283240612,23.901332138900862,0.006211527645998,0.30570112324187,0.4102812559112682,0.2827101349830627,-84.7351303100586,0.0242074946230718,0.1567038277957665,16.141940993946776,0.0442099361318222,3,-106.84261053697408,32.59065392903521,98.48143932078813,22.64382920467897,16.85076444390384,2.099881090450924,215.31418484778703,32.08180949727186,-106.66046491356938,0.4459449052810669,462601,299.72442794,798855,30.940070720833745,-106.48057023277345,0.0911775007843971,395.3034971556146,104.91445107233156,313.57424498,2017-10-23 17:39:59.540999936+00:00,2017-10-23 17:30:00+00:00,14183.0,201710231130.0,201710231200.0,377.053754910447,0.0615153393168314,403.803012014754,4.40553595134614,404.979329924837,,403.649314697133,4.32969558483158,404.869895081699,,403.664028508745,4.34295521548714,404.771999173913,,403.31573257683,4.60702575379282,404.681465104895,,3.91052842802181,7.56865744036847,354.466593476758,24.0560011092328,0.835532729491245,-1.43493951520624,-0.0248739781958755,-1.45981349340211,45.7094157052581,-2.60154408609723,0.333293269540603,226.442202688526,,308.58,125.1,1.21604894318658,3.14,2.69,1.2,7.1,5.91,3.81,,,,,24.556,26.0937,,27.4681,87.47441,13.93,,35.23,34.14,47.91,57.1,807.05,768.9,158.45,306.6,507.3,309.5,550.5,1553.34,1551.67,,1605.97,217.4,1079.84,1525.02,998.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.053,22.839,17.703,18.302,23.83,,24.538,24.894,,23.992,19.783,24.044,,,,,,,28.057,,19.024,18.496,,,23.958,,25.508,22.244,19.551,17.33,17.503,22.363,,,24.892,25.155,25.156,22.397,18.988,22.225,22.502,,24.857,,25.202,126.055,39.855,37.518,447.9,0.0,,,,,,,,,US-xJR,-106.8425,32.5907,1329.0,NM,MST,OSH,Bsk,15.7,271.33,2017-10-23 11:30:00,11:30:00,296,0.1963323214175082,-0.1076166619194407,0.9946232271211028,-0.2616666666666666,1038.3996824327826,0.7772055535583637,102.56933907281056,,,,806.2348053095191,0.1,,0.7514727313403349,1.3307202753936116,,,,,,2017-10-23 11:30:00-06:00,US-xJR,0.7514732196324229,1038.400357164317,86.62910950433596,1321.0000000000002,0.9167312965351148,0.887587250322405,2.04878708047804,0.244706519387195,-0.3391901256737569,1.7095969548042826,0.0576348769355377,0.1667491506654189,1.6421808369657973,349.54442167688273,6.679281914276564,339.51575355412297,46.66577028016,34.7951649651443,23.194729899119,69.9848398961439,61.37324055739204,-103.10784063699371,90.8892629117761,74.18092157577604,20
2,2,2,-106.84112831675527,32.58638693143564,2018-09-08 06:00:00,133.2919945907593,161.65199459075927,2018-09-08,US-xJR,2,66.49473310340015,65.2644044648442,82.05095787653214,80.53279788723694,6.819756756756757,156.69375,US-xJR,191,0,0,LC08_033037_20180908,-106.84261053697408,32.59065392903521,2018-09-08 17:38:53.063000064,0.0608099999999999,0.0779699999999999,0.121915,0.1608824999999999,0.2273775,0.3358374999999999,0.2757775,309.70162832,21824.0,0.1750107274999999,0.1712641013753671,0.1033881202004481,0.1122897575034337,309.70162832,0.0231319829506715,0.9502313198295068,0.9700763355437372,-106.84269581331694,32.59068525900078,-0.1712640970945358,0.1712640970945358,1,1,-0.3019317620618822,-309.70162832,309.70162832,319.00859550769053,-319.00859550769053,319.00859550769053,0.7603172357610528,1.5371415770614305,20.742568840409128,495.662832858236,851.6848269621437,0.7603172357610528,3.02558246320222,1.5371415770614305,305.1776665457972,496.95738980085343,116.01777679116262,0.0056396596398882,0.0690503040066453,100.59823004526044,26.05481362764757,2.379126098192049,105.8165374787606,0.0056396596398882,0.0690503040066453,0.1224429936696517,0.0832410007715225,-24.17546844482422,0.4217901238281376,3.9976420716196586,280.34138296443035,0.735920795292294,0,-106.84261053697408,32.59065392903521,150.4362139765822,24.231229238501296,50.80481513085412,0.4787245534972937,277.23759422666154,33.4165205917111,-105.7859052069214,0.6238321661949158,444720,290.42741354,775702,32.85537330090845,-106.44583754300048,0.1027677804231643,321.17775765543627,108.49199163325828,323.3532002,2018-09-08 17:38:53.063000064+00:00,2018-09-08 17:30:00+00:00,29543.0,201809081130.0,201809081200.0,406.762531030295,18.2810478164416,,,,,,,,,,,,,,,,,1.76992649916401,4.42293683233776,300.258434094038,25.3418636040774,0.879312163368816,0.787216558887938,,,148.187398990192,,,270.445622740678,,191.82,83.4,1.26153995271624,1.49,1.27,,4.09,3.99,,,,,,25.635,25.1724,,27.476,87.10569,45.88,,35.23,35.76,44.9,98.1,977.17,951.0,175.52,360.1,503.1,360.2,541.1,1995.16,1988.39,2051.75,1989.86,283.66,1696.87,1855.06,1498.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.512,30.25,25.297,25.276,,,,27.759,,30.492,27.245,,,,,,,27.204,33.987,,25.829,25.179,,,28.861,,,29.963,27.602,24.962,,28.929,,,,27.594,32.277,29.979,,27.961,,,,,,183.066,67.507,102.9,658.65,,,,,,,,,,US-xJR,-106.8425,32.5907,1329.0,NM,MST,OSH,Bsk,15.7,271.33,2018-09-08 11:30:00,11:30:00,251,0.1796207415291096,0.0423619216573516,1.007431745060144,-0.2616666666666666,1126.121221302422,0.8677307393868738,102.56933907281056,,,,874.3434453518215,0.1,,0.8360801094107199,1.1960576369946332,,,,,,2018-09-08 11:30:00-06:00,US-xJR,0.8360804983205838,1126.1217451274072,86.62910950433596,1321.0000000000002,0.9740849908464054,0.9650147376426472,2.360870340339062,0.1664258806434437,-0.2562354336690282,2.104634906670034,0.0576348769355377,0.1812732988494582,0.375726661578733,398.27349327078207,93.82312087803246,328.06350164614634,49.82557221819237,37.7572740166328,24.147435960110368,70.41918199333081,53.04077106871274,-93.50875835209172,104.00942060091796,85.4087408040188,20
3,3,3,-106.84112831675527,32.58638693143564,2018-09-08 06:00:00,133.2919945907593,161.65199459075927,2018-09-08,US-xJR,3,66.49473310340015,65.2644044648442,82.05095787653214,80.53279788723694,6.819756756756757,156.69375,US-xJR,193,2,2,LC08_033038_20180908,-106.84261053697408,32.59065392903521,2018-09-08 17:39:16.957999872,0.0663099999999999,0.08116,0.1224649999999999,0.160635,0.22647,0.33603,0.2781425,309.72213644,21824.0,0.17599179,0.1700701360096097,0.1040652385589094,0.1113199677602989,309.72213644,0.0212888279405405,0.9502128882794052,0.9700702531322036,-106.84269581331694,32.59068525900078,-0.1700701415538787,0.1700701415538787,1,1,-0.2980641093613424,-309.72213644,309.72213644,318.86269216611885,-318.86269216611885,318.86269216611885,0.7614725322476175,1.536533353449688,20.735192258628064,495.78451813690094,862.1272217076485,0.7614725322476175,3.0273047677410103,1.536533353449688,360.2764175030058,556.9546858691796,129.79853369955345,0.0056090058741338,0.0691389781836154,224.4932102168184,19.486457749420268,3.942524486282977,105.68082250846066,0.0056090058741338,0.0691389781836154,0.1328396437548714,0.2449867278337478,-74.17460632324219,0.3048744414143418,2.570706035537815,202.66294195280773,0.4744469696232518,2,-106.84261053697408,32.59065392903521,150.0744718335807,24.240727632438585,50.75581982438646,0.4795887040117005,277.23759422666154,32.55718901027664,-106.49183824897648,0.4507023394107818,347949,302.76988376,650299,31.83694538575335,-107.5425842690865,0.109963558614254,445.79767801841166,131.71992678273764,317.81258978,2018-09-08 17:39:16.957999872+00:00,2018-09-08 17:30:00+00:00,29543.0,201809081130.0,201809081200.0,406.762531030295,18.2810478164416,,,,,,,,,,,,,,,,,1.76992649916401,4.42293683233776,300.258434094038,25.3418636040774,0.879312163368816,0.787216558887938,,,148.187398990192,,,270.445622740678,,191.82,83.4,1.26153995271624,1.49,1.27,,4.09,3.99,,,,,,25.635,25.1724,,27.476,87.10569,45.88,,35.23,35.76,44.9,98.1,977.17,951.0,175.52,360.1,503.1,360.2,541.1,1995.16,1988.39,2051.75,1989.86,283.66,1696.87,1855.06,1498.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.512,30.25,25.297,25.276,,,,27.759,,30.492,27.245,,,,,,,27.204,33.987,,25.829,25.179,,,28.861,,,29.963,27.602,24.962,,28.929,,,,27.594,32.277,29.979,,27.961,,,,,,183.066,67.507,102.9,658.65,,,,,,,,,,US-xJR,-106.8425,32.5907,1329.0,NM,MST,OSH,Bsk,15.7,271.33,2018-09-08 11:30:00,11:30:00,251,0.1796207415291096,0.0423619216573516,1.007431745060144,-0.2616666666666666,1126.121221302422,0.8677307393868738,102.56933907281056,,,,874.3434453518215,0.1,,0.8360801094107199,1.1960576369946332,,,,,,2018-09-08 11:30:00-06:00,US-xJR,0.8360804983205838,1126.1217451274072,86.62910950433596,1321.0000000000002,0.9860281177732654,0.9811379589939084,2.3898166585736016,0.1664602243645167,-0.2606036027756733,2.129213055797928,0.0576348769355377,0.1813633142914084,0.3764800133663128,402.85746034611225,67.05435649450969,387.4804179390883,49.7522153870394,37.93012143912456,25.1370485934704,70.1427722395668,52.6744858695377,-92.31705274748076,104.0759295079332,86.1468893347627,20
4,4,4,-106.84112831675527,32.58638693143564,2019-03-19 06:00:00,107.76799864768982,144.63599729537964,2019-03-19,US-xJR,4,26.105241698210943,27.67148522733997,81.11031531933291,85.97671372250211,11.969026315789472,119.18458333333332,US-xJR,212,1,1,LC08_033037_20190319,-106.84261053697408,32.59065392903521,2019-03-19 17:38:52.529999872,0.0629275,0.079125,0.11669,0.15442,0.20854,0.3159274999999999,0.2844675,301.97690312,21824.0,0.166429765,0.1491073396517522,0.087764676501543,0.0940715676277,301.97690312,-0.0109868604869961,0.94989013139513,0.9699637433603928,-106.84269581331694,32.59068525900078,-0.1491073369979858,0.1491073369979858,1,1,-0.2824155213233711,-301.97690312,301.97690312,311.4499294610267,-311.4499294610267,311.4499294610267,0.7855166940450125,0.5444158253146602,8.7027161405908,447.8693499956283,825.6287134161698,0.7855166940450125,1.6218051464451866,0.5444158253146602,259.8985365193189,487.2252256731738,93.8472848462435,0.0050908127265783,0.1682779271053323,284.1885131389119,18.332771264912303,4.543836175386637,43.42021682537989,0.0050908127265783,0.1682779271053323,0.25446881272534,0.1435380280017852,-40.16107177734375,0.1630657102578911,1.4889833819078857,109.18942768801838,0.2775687611219082,1,-106.84261053697408,32.59065392903521,149.6669695747438,14.222227849403694,33.56851015721328,1.1780699853222796,274.34170666156825,32.867099406711844,-105.8037888828362,0.6491223573684692,443231,279.79395332,712787,33.10359189819863,-106.46049821226345,0.1039641052484512,393.9510817404716,95.0516040780238,308.72749262,2019-03-19 17:38:52.529999872+00:00,2019-03-19 17:30:00+00:00,38759.0,201903191130.0,201903191200.0,410.605748425333,7.09798879750257,415.46926686757,6.07233198694211,414.173415324675,,415.131933267493,5.97903626666298,414.16978800974,,415.641417807123,6.46788907334338,413.416316755396,,415.423618133288,6.48608138633933,413.618794413793,,2.28705799198274,5.81109578456336,210.032081111051,14.9590273412118,0.740965060012845,,-0.069699294788394,,69.1928881855303,-2.34573136581268,0.217122338279341,203.489461363363,0.120457758020895,216.84,91.74,0.836304018073506,2.04,1.64,1.03,5.0,4.41,3.16,229.87,218.4,215.29,15.0369,16.82,15.5797,16.4,18.4524,87.09213,29.47,12.102,30.41,28.43,36.41,64.6,958.49,926.1,180.8,281.1,467.9,286.0,495.3,1909.87,1843.7,1916.54,1894.0,265.8,1735.07,1831.47,1626.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.074,19.122,12.009,,13.624,,,14.033,,18.191,14.286,,,,,,,14.128,22.123,,,11.296,,,12.9,,,19.497,16.108,11.973,,,,,,14.361,19.883,17.209,,19.232,,,,,,,,,590.89,,0.0,0.0,0.0,0.0,,,,,US-xJR,-106.8425,32.5907,1329.0,NM,MST,OSH,Bsk,15.7,271.33,2019-03-19 11:30:00,11:30:00,78,0.1886300326555311,-0.0093810390360886,0.9951812570474212,-0.2616666666666666,1116.533089037098,0.8584519432618026,102.56933907281056,1.7094017552761624,0.503760697279885,5.744132467474552,866.8990757007948,0.1,0.0174797403192013,0.8089235137848465,1.2362108196374857,-0.1243618306246074,-0.0686334975599161,0.8112270484932952,0.7112270484932952,0.7921022415688879,2019-03-19 11:30:00-06:00,US-xJR,0.8089239380860237,1116.5336746874048,86.62910950433597,1321.0000000000002,0.9523931176749008,0.9357307088611164,2.2886427935896227,0.2367016448525566,-0.3081495267797051,1.9804932668099176,0.0576348769355378,0.1050552803464349,0.9280297926478556,315.43008274455525,37.30502174376869,261.4246303252664,46.63127337979039,35.2376848250728,23.89392245937,62.97426337664479,45.02697266049811,-85.28296452225193,95.40280806044376,85.9026146882886,20
5,5,5,-106.84112831675527,32.58638693143564,2019-03-19 06:00:00,107.76799864768982,144.63599729537964,2019-03-19,US-xJR,5,26.105241698210943,27.67148522733997,81.11031531933291,85.97671372250211,11.969026315789472,119.18458333333332,US-xJR,214,3,3,LC08_033038_20190319,-106.84261053697408,32.59065392903521,2019-03-19 17:39:16.420999936,0.0633125,0.0794825,0.11691,0.154585,0.20865,0.3158725,0.284,301.98373916,21824.0,0.1665874225,0.1488430355004335,0.0877655062810817,0.0939460286017132,301.98373916,-0.0112183319813494,0.9498878166801864,0.9699629795044616,-106.84269581331694,32.59068525900078,-0.1488430351018905,0.1488430351018905,1,1,-0.2817913748617766,-301.98373916,301.98373916,311.24562720724407,-311.24562720724407,311.24562720724407,0.7870093487750629,0.5443665458075629,8.70211847501647,447.9088146894164,838.8657874432544,0.7870093487750629,1.6228091328797702,0.5443665458075629,310.05226143578966,545.7273490722299,104.57960470175016,0.0050872222756395,0.1683251119021905,236.09593875363808,19.27971162695008,3.975703518570597,43.40804529561056,0.0050872222756395,0.1683251119021905,0.2506107579091345,0.2116867005825042,-61.91085433959961,0.3061672692749746,2.492442527532007,205.05180561684168,0.4648143580773641,3,-106.84261053697408,32.59065392903521,149.63707605507855,14.231781600919575,33.544705583555135,1.1784789057977307,274.34170666156825,32.557074896922984,-106.50142170117984,0.2363418489694595,468821,292.46455346,779303,31.552168763226984,-107.13765908236049,0.0936303436756134,383.5520033489858,103.47154787946629,309.79391486,2019-03-19 17:39:16.420999936+00:00,2019-03-19 17:30:00+00:00,38759.0,201903191130.0,201903191200.0,410.605748425333,7.09798879750257,415.46926686757,6.07233198694211,414.173415324675,,415.131933267493,5.97903626666298,414.16978800974,,415.641417807123,6.46788907334338,413.416316755396,,415.423618133288,6.48608138633933,413.618794413793,,2.28705799198274,5.81109578456336,210.032081111051,14.9590273412118,0.740965060012845,,-0.069699294788394,,69.1928881855303,-2.34573136581268,0.217122338279341,203.489461363363,0.120457758020895,216.84,91.74,0.836304018073506,2.04,1.64,1.03,5.0,4.41,3.16,229.87,218.4,215.29,15.0369,16.82,15.5797,16.4,18.4524,87.09213,29.47,12.102,30.41,28.43,36.41,64.6,958.49,926.1,180.8,281.1,467.9,286.0,495.3,1909.87,1843.7,1916.54,1894.0,265.8,1735.07,1831.47,1626.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.074,19.122,12.009,,13.624,,,14.033,,18.191,14.286,,,,,,,14.128,22.123,,,11.296,,,12.9,,,19.497,16.108,11.973,,,,,,14.361,19.883,17.209,,19.232,,,,,,,,,590.89,,0.0,0.0,0.0,0.0,,,,,US-xJR,-106.8425,32.5907,1329.0,NM,MST,OSH,Bsk,15.7,271.33,2019-03-19 11:30:00,11:30:00,78,0.1886300326555311,-0.0093810390360886,0.9951812570474212,-0.2616666666666666,1116.533089037098,0.8584519432618026,102.56933907281056,1.7094017552761624,0.503760697279885,5.744132467474552,866.8990757007948,0.1,0.0174797403192013,0.8089235137848465,1.2362108196374857,-0.1243618306246074,-0.0686334975599161,0.8112270484932952,0.7112270484932952,0.7921022415688879,2019-03-19 11:30:00-06:00,US-xJR,0.8089239380860237,1116.5336746874048,86.62910950433596,1321.0000000000002,0.9676625699077156,0.956344469375416,2.325335962792701,0.2367063201457696,-0.3149860376464313,2.010349925146269,0.0576348769355377,0.1051123300656206,0.9283751917227336,319.846594706986,69.08944186404835,312.09207620386536,46.682156318048605,35.3049189451956,24.0024225477847,63.00890717573401,44.94817640834554,-85.09641304379653,95.38835864781711,85.76338192144,20
