,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw.1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,Date,Rn_daily_volk_measured,LE_closed,gridMET_ETo,Lat,Long,Elev_volk,Energy_balance,Land_cover_deets,Land_cover_volk,State,Name,Veg,LE_Daily_model,Landcover_wc,Elev_SRTM,Slope_SRTM,Canopy_height,clay_percent,silt_percent,sand_percent,Ksat,doy,R_LST,GR_LST,B_LST,NIR_LST,NDVI_LST,NDWI_LST,SWIR1_LST,SWIR2_LST,ETa
0,0,0,0,0,LC08_029035_20180216,-99.05879843160686,35.41064526894321,2018-02-16 17:13:34.262000128,,,,,,,,,,,,,,,,,,-99.05870478300452,35.4107787914415,,,1,1,,,,,,,0.7600268415065846,0.3053707621076587,6.172917446802874,,632.9821416373967,0.7600268415065846,0.7793558701526998,0.3053707621076587,230.56618040200632,,,,,,,,,,,,0.3392975628376007,-91.86825561523438,,,,,0,-99.05879843160686,35.41064526894321,,3.396485213281405,39.18245487107541,5.121566546776075,104.8874615902442,35.22043276187836,-98.57860171301876,0.4690164923667907,25605,270.76012646,66151,36.69680407194838,-98.84439392664598,0.2002159208059311,391.11242511230176,21.474903444076368,280.03663274,2018-02-16,,,2.1000001,35.41059,-99.05879,516.0,0.756897013113525,Grass pasture,Grasslands,OK,US-xAE,GRA,,30,523,3.874658178134623,0,19.14082336425781,34.71310043334961,42.44623565673828,0.3423849642276764,47,,,,,,,,,
1,1,1,1,1,LC08_029035_20180304,-99.05879843160686,35.41064526894321,2018-03-04 17:13:26.672000000,,,,,,,,,,,,,,,,,,-99.05870478300452,35.4107787914415,,,1,1,,,,,,,0.721609642043689,1.6706437605733098,24.382402129358088,,672.1212152544155,0.721609642043689,1.887797617917268,1.6706437605733098,325.8765883517526,,,,,,,,,,,,0.3952705562114715,-116.2389678955078,,,,,1,-99.05879843160686,35.41064526894321,,16.58871797746388,88.49697365422384,5.675105804183602,78.11610444538388,36.7388535470353,-98.43873106121754,0.507013738155365,40657,294.07444088,76512,36.798820184786415,-98.62728440259716,0.1125557571649551,405.6546597548706,62.67117449127015,299.41338812000004,2018-03-04,9.187500000000002,,2.7,35.41059,-99.05879,516.0,0.756897013113525,Grass pasture,Grasslands,OK,US-xAE,GRA,,30,523,3.874658178134623,0,19.14082336425781,34.71310043334961,42.44623565673828,0.3423849642276764,63,,,,,,,,,
2,2,2,2,2,LC08_029035_20180320,-99.05879843160686,35.41064526894321,2018-03-20 17:13:18.224000000,0.0348775,0.0453,0.067905,0.0925725,0.1553,0.2652175,0.1914075,294.1974896,21824.0,0.116438945,0.2530635709891173,0.1143840012837485,0.125811886384377,294.1974896,0.0491591277281235,0.9504915912772812,0.9701622251215029,-99.05870478300452,35.4107787914415,-0.2530635595321655,0.2530635595321655,1,1,-0.3915458883089537,-294.1974896,294.1974896,297.6676320128576,-297.6676320128576,297.6676320128576,0.7764454101229543,0.4816977994587443,8.524699463566838,403.7264362902063,796.8516061106517,0.7764454101229543,1.2543130877660778,0.4816977994587443,293.2877287488135,579.1081294839248,65.92173440788125,0.0060849473894564,0.5580414746929162,323.99602204837873,10.4286969694639,2.810451514643887,13.093406876002856,0.0060849473894564,0.5580414746929162,0.6617792143489065,0.2929007709026336,-84.37662506103516,0.2787775678550966,1.9770510479223544,189.1903730276649,0.3686582006906687,2,-99.05879843160686,35.41064526894321,151.64355283479904,10.317248492147042,38.403314464066106,3.840826998618417,266.49307227890046,36.60704181643249,-98.18609205510172,0.7293970584869385,487796,288.07239776,754256,35.715990455795,-100.24264872681702,0.1884694248437881,480.1216438951259,85.69872824349828,301.38900368,2018-03-20,,,4.1,35.41059,-99.05879,516.0,0.756897013113525,Grass pasture,Grasslands,OK,US-xAE,GRA,56.06916771907797,30,523,3.874658178134623,0,19.14082336425781,34.71310043334961,42.44623565673828,0.3423849642276764,79,27.234597105996,19.977480531288,13.32714627888,45.68887013488,74.4506672942097,-115.19181740369616,78.026322697988,56.311605990612,
3,3,3,3,0,LC08_028036_20180329,-99.05879843160686,35.41064526894321,2018-03-29 17:07:27.509999872,,,,,,,,,,,,,,,,,,-99.05870478300452,35.4107787914415,,,1,1,,,,,,,0.7587194012223983,1.08329937043815,16.54862918609277,,825.4611993401909,0.7587194012223983,1.3185805051581536,1.08329937043815,311.09160175220603,,,,,,,,,,,,0.5032305121421814,-146.8296356201172,,,,,0,-99.05879843160686,35.41064526894321,,11.067098235466624,82.156483142318,4.646560786095272,146.58551326342453,35.03153257370836,-97.85407301361846,0.7927510738372803,63566,291.77411342,106018,33.893688627510755,-98.5021801140648,0.2954960465431213,510.3196897397574,76.85057493211808,298.35721994,2018-03-29,,,2.9,35.41059,-99.05879,516.0,0.756897013113525,Grass pasture,Grasslands,OK,US-xAE,GRA,,30,523,3.874658178134623,0,19.14082336425781,34.71310043334961,42.44623565673828,0.3423849642276764,88,,,,,,,,,
4,4,4,4,2,LC08_029035_20180405,-99.05879843160686,35.41064526894321,2018-04-05 17:13:10.908000000,0.0338874999999999,0.0471149999999999,0.0718099999999999,0.0948275,0.163605,0.2707725,0.1937175,302.28452492,21824.0,0.12051395,0.2661333230147136,0.1246685143461009,0.1360256186278937,302.28452492,0.0692352683872095,0.950692352683872,0.9702284763856778,-99.05870478300452,35.4107787914415,-0.2661333084106445,0.2661333084106445,1,1,-0.3899284242720303,-302.28452492,302.28452492,305.79799015911084,-305.79799015911084,305.79799015911084,0.7715397349674551,0.794887839640247,12.701907425507944,450.07689395405663,853.7146858870932,0.7715397349674551,1.847066021682177,0.794887839640247,333.5645630549424,617.8705421864446,94.1788577259103,0.0064444497447489,0.6404648177906875,349.59689685462354,9.368711029793102,2.8121041686248134,11.408376976964435,0.0064444497447489,0.6404648177906875,0.7461617329451177,0.3318895399570465,-98.6790542602539,0.2585653519454776,1.851390709392072,174.0947876059107,0.3324375634974028,2,-99.05879843160686,35.41064526894321,156.23998470487317,16.24609684189226,43.03516118586381,4.383792053061248,266.08015395693326,35.48884226237789,-98.52428716592313,0.7641482949256897,464054,297.3249779,738921,36.59051030818692,-99.92954808628276,0.1925123035907745,478.0562121655015,116.30186455992984,311.41405634,2018-04-05,,,5.5,35.41059,-99.05879,516.0,0.756897013113525,Grass pasture,Grasslands,OK,US-xAE,GRA,52.505440518359165,30,523,3.874658178134623,0,19.14082336425781,34.71310043334961,42.44623565673828,0.3423849642276764,95,28.6648857868513,21.70705173450517,14.242135391605771,49.455259699536605,80.44798511288361,-117.86932848387488,81.85033652390071,58.5578024561901,
5,5,5,5,0,LC08_028035_20180414,-99.05879843160686,35.41064526894321,2018-04-14 17:06:54.795000064,0.0360874999999999,0.0548699999999999,0.0860825,0.11119,0.19402,0.30138,0.2237475,291.98603066,21824.0,0.1397914775,0.2713869139281151,0.1428463026899875,0.1543013623775164,291.98603066,0.1060997551523073,0.9510609975515232,0.9703501291920026,-99.05870478300452,35.4107787914415,-0.2713869214057922,0.2713869214057922,1,1,-0.3853500058014477,-291.98603066,291.98603066,295.4440275117084,-295.4440275117084,295.4440275117084,0.8011765954905012,0.2871433305947675,5.929806995406462,391.9581756783368,915.4605464547816,0.8011765954905012,1.1681389796441173,0.2871433305947675,277.7804069370926,659.7148993164328,70.72576777932035,0.0071415435434524,1.4244698638393214,695.2814580514064,4.711192553711054,2.702603645914792,5.129391830126626,0.0071415435434524,1.4244698638393214,1.534349238668255,0.2596098780632019,-73.9975814819336,-0.1562890185225571,-1.0641448081448914,-106.2923265142939,-0.1804656840388512,0,-99.05879843160686,35.41064526894321,167.09686651478896,9.256913982713444,24.581264352829663,9.653251379794067,292.19011630125704,35.35595476139367,-97.8643656362634,0.76691073179245,93748,285.03377798,150285,35.29588641725899,-98.44062213691244,0.2492214441299438,585.5026606805782,79.67178492190695,294.9152738,2018-04-14,,,4.4,35.41059,-99.05879,516.0,0.756897013113525,Grass pasture,Grasslands,OK,US-xAE,GRA,-30.17914675898912,30,523,3.874658178134623,0,19.14082336425781,34.71310043334961,42.44623565673828,0.3423849642276764,104,32.4659267490854,25.13488748428945,16.02127350231417,56.6511296686532,79.24118777093739,-112.51681860877268,87.99874992031079,65.33114439509835,
6,6,6,6,1,LC08_028036_20180414,-99.05879843160686,35.41064526894321,2018-04-14 17:07:18.681999872,0.036005,0.0545399999999999,0.0856425,0.1107225,0.1936625,0.30116,0.224105,291.97235858,21824.0,0.13948653,0.2724838608998473,0.1431038736738218,0.154664743872648,291.97235858,0.1068454277999666,0.9510684542779996,0.97035258991174,-99.05870478300452,35.4107787914415,-0.2724838554859161,0.2724838554859161,1,1,-0.3867456722937291,-291.97235858,291.97235858,295.2834374520386,-295.2834374520386,295.2834374520386,0.8021978554155579,0.2871335379265307,5.929676384574446,391.887840503679,925.6817176593968,0.8021978554155579,1.1685674234042305,0.2871335379265307,277.0907568203317,668.2060242588028,71.08068064140424,0.0071561429346554,1.4248561632919126,302.53100708844755,4.867881877618576,1.221214812920536,5.128001176594605,0.0071561429346554,1.4248561632919126,1.4932781638933248,0.1175398007035255,-33.4863395690918,0.4330955234381505,2.909568192388073,294.59433652895103,0.4933542675383564,1,-99.05879843160686,35.41064526894321,167.14720085168585,9.262353665202884,24.571413867593805,9.653943546442234,292.19011630125704,35.2930795289287,-98.31559594116948,0.8410465717315674,456775,284.89363916,755335,34.831773581490715,-99.16459228945452,0.2513017356395721,530.5024201236992,90.61425428797168,300.9138989,2018-04-14,,,4.4,35.41059,-99.05879,516.0,0.756897013113525,Grass pasture,Grasslands,OK,US-xAE,GRA,82.51535393612575,30,523,3.874658178134623,0,19.14082336425781,34.71310043334961,42.44623565673828,0.3423849642276764,104,32.32790947287405,25.005242719687647,15.924172436953173,56.54409689349925,79.55775554191305,-112.91904611020784,87.93039550995279,65.4324654195709,
7,7,7,7,2,LC08_029035_20180507,-99.05879843160686,35.41064526894321,2018-05-07 17:12:52.448000000,0.0143075,0.0253349999999999,0.060645,0.0684825,0.1476825,0.1833225,0.11636,308.25922388000004,21824.0,0.0919573175,0.3663867878703767,0.1446770887754691,0.165883560352712,308.25922388000004,0.1301194112055453,0.9513011941120554,0.9704293940569784,-99.05870478300452,35.4107787914415,-0.3663868010044098,0.3663868010044098,1,1,-0.4177916981675486,-308.25922388000004,308.25922388000004,311.8958964488576,-311.8958964488576,311.8958964488576,0.7638372848741873,1.352977518244307,20.14549230959621,487.04088880422114,919.149374550798,0.7638372848741873,3.831480578210903,1.352977518244307,362.7581062477527,692.6781945283979,118.1256199173366,0.0076218634585253,0.5723994380497552,150.75659312980545,10.891514827175625,1.4527287257682175,12.764974240250526,0.0076218634585253,0.5723994380497552,0.6511532835767148,0.1703509241342544,-51.67902755737305,0.6331821022863858,5.606253369128464,423.7959814812558,0.737610447169506,2,-99.05879843160686,35.41064526894321,211.9642526957309,28.232845239636053,35.31213301558937,3.8543409065104135,319.8900571185391,35.15480269647414,-99.14547730530492,0.7266518473625183,305229,303.36803726,489117,36.67408008948124,-98.30960782322336,0.2336860299110412,484.7137831815407,137.64534595275492,323.64373190000003,2018-05-07,166.73041666666668,,8.5,35.41059,-99.05879,516.0,0.756897013113525,Grass pasture,Grasslands,OK,US-xAE,GRA,158.99334554848323,30,523,3.874658178134623,0,19.14082336425781,34.71310043334961,42.44623565673828,0.3423849642276764,127,21.1103622993621,18.6943806322026,7.8097474369997695,45.5244928306581,112.94210686880854,-128.78814462063576,56.510851569741305,35.86904329067681,
8,8,8,8,0,LC08_028035_20180516,-99.05879843160686,35.41064526894321,2018-05-16 17:06:35.381999872,,,,,,,,,,,,,,,,,,-99.05870478300452,35.4107787914415,,,1,1,,,,,,,0.7500132957375474,1.9632979637031591,28.285711017153737,,911.7346358491196,0.7500132957375474,3.402064173379995,1.9632979637031591,320.604081798642,,,,,,,,,,,,0.1942254602909088,-57.04570770263672,,,,,0,-99.05879843160686,35.41064526894321,,26.20337464192788,57.70902204212676,1.2957658992034675,275.30763091917527,35.948242523572866,-97.69895309247552,0.8737843036651611,241294,293.70871274,407640,36.94334288741327,-98.2940463419942,0.2520937025547027,447.9123519464021,119.98510544624372,319.2003059,2018-05-16,,,5.9,35.41059,-99.05879,516.0,0.756897013113525,Grass pasture,Grasslands,OK,US-xAE,GRA,,30,523,3.874658178134623,0,19.14082336425781,34.71310043334961,42.44623565673828,0.3423849642276764,136,,,,,,,,,
9,9,9,9,1,LC08_028036_20180516,-99.05879843160686,35.41064526894321,2018-05-16 17:06:59.265000192,,,,,,,,,,,,,,,,,,-99.05870478300452,35.4107787914415,,,1,1,,,,,,,0.7505948428010722,1.9619238604421227,28.26738375783476,,917.086356251946,0.7505948428010722,3.4034335451849254,1.9619238604421227,339.8526548706612,,,,,,,,,,,,0.3090997040271759,-92.1238784790039,,,,,1,-99.05879843160686,35.41064526894321,,26.210193081804395,57.64542878228938,1.2946069139317646,275.30763091917527,34.30044580277901,-97.3050511333612,0.8879944086074829,185026,298.03934408,324913,35.342860739632044,-97.85266451463964,0.2675183713436126,495.2659222732344,121.3822054435745,315.23198468,2018-05-16,,,5.9,35.41059,-99.05879,516.0,0.756897013113525,Grass pasture,Grasslands,OK,US-xAE,GRA,,30,523,3.874658178134623,0,19.14082336425781,34.71310043334961,42.44623565673828,0.3423849642276764,136,,,,,,,,,
