,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,USTAR,TA,TA_PI_F,WD,WS,NEE_PI,FC,SC,H_inst_af,LE_inst_af,SLE,G_inst_af,TS_PI_1,TS_PI_2,TS_PI_3,P_PI_F,RH,RH_PI_F,PA,CO2,Rn_inst_af,PPFD_IN,SW_IN,SW_IN_PI_F,SW_OUT,LW_IN,LW_OUT,H2O,ZL,TAU,MO_LENGTH,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC,T_SONIC_SIGMA,FETCH_MAX,FETCH_90,FETCH_70,FETCH_FILTER,D_SNOW,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_PI_F_4_1_1,TS_PI_F_4_2_1,TS_PI_F_4_3_1,TS_PI_F_4_4_1,TS_PI_F_4_5_1,TS_PI_F_4_6_1,TS_PI_F_4_7_1,SWC_PI_F_4_1_1,SWC_PI_F_4_2_1,SWC_PI_F_4_3_1,SWC_PI_F_4_4_1,SWC_PI_F_4_5_1,SWC_PI_F_5_1_1,SWC_PI_F_5_2_1,SWC_PI_F_5_3_1,SWC_PI_F_5_4_1,SWC_PI_F_5_5_1,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
89,89,3,3,LC08_042030_20160917,-116.7230905154763,43.12061585795583,2016-09-17 18:32:21.632000000,,,,,,,,,,,,,,,,,,-116.72292084847132,43.120738528531405,,,1,1,,,,,,,0.7920389040737733,0.4183059936930018,6.836286227187781,,770.1430407188764,0.7920389040737733,2.579842063902836,0.4183059936930018,290.77622488335675,,,,,,,,,,,,0.1467221528291702,-42.253562927246094,,,,,3,-116.7230905154763,43.12061585795583,,21.59803057351324,16.214403181727345,2.1825082109762124,221.4852617798693,43.927781689882416,-116.80628194945774,0.7442027926445007,149129,287.98352924,205131,42.79964070014636,-117.64923767891332,0.141106441617012,391.9763113325327,95.38305312491472,310.672346,,2016-09-17 18:32:21.632000+00:00,2016-09-17 19:00:00+00:00,2016-09-17,32.944536453370645,27.93552659574468,24.15012229031134,20.478247872340425,3.4245169615020834,52.48783333333333,0.6495419037461438,-8.031342371850737,201609171300.0,201609171330.0,0.579432,20.65,20.65,307.298,3.64963,0.6165067778,0.650729,-0.034222222,203.754,63.785,-0.11877701,30.821479895,15.0,10.15,8.63,0.0,15.85206258,15.85206258,81.4391,388.00223058,378.6,1324.0,623.7,623.7,107.0,310.4,448.5,4.7342408124,-0.040071,-0.324643,-71.8724,1.5397012697,1.4497551517,0.7977336648,20.177,0.7168521465,33.0662,90.5733,60.4555,1.0,29.13,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,8.305,8.915,9.82,9.735,9.41,8.945,8.565,8.29812,11.22278,12.90702,14.32383,15.83737,9.00937,12.28112,13.26549,13.32239,11.63815,ID,CSH,6.5,505.0,43.1207,-116.7231,1878.0,US-Rwf,2016-09-17 13:00:00,2016-09-17 13:00:00-06:00,2016-09-17
90,90,0,0,LC08_041030_20161012,-116.7230905154763,43.12061585795583,2016-10-12 18:26:15.780999936,0.046015,0.0612774999999999,0.0840475,0.1131975,0.20205,0.2231975,0.1487275,286.64366540000003,21824.0,0.13255114,0.2818499750196274,0.1562484887758359,0.1634825620440418,286.64366540000003,0.1250967970879894,0.9512509679708798,0.9704128194303904,-116.72292084847132,43.120738528531405,-0.2818499803543091,0.2818499803543091,1,1,-0.4124555440016079,-286.64366540000003,286.64366540000003,297.10055516951763,-297.10055516951763,297.10055516951763,0.7723396560821463,0.4288302133397388,6.955447122121841,364.1225413681727,640.9687759935608,0.7723396560821463,1.410762121567808,0.4288302133397388,261.92233719917465,441.0389694569471,50.18871273926309,0.0075197077762814,0.3258618393501503,218.22950928120963,15.287900419118952,2.7694334773936617,22.42258282347608,0.0075197077762814,0.3258618393501503,0.4189534250268878,0.1611035913228988,-45.09453201293945,0.2542224199283576,1.1944843736052215,172.62074743647435,0.4416544302314747,0,-116.7230905154763,43.12061585795583,76.51838302991231,12.088418008407317,30.3970603394973,2.1971514134700643,180.9402740223398,43.77109912303956,-114.37459932551285,0.8539555668830872,527181,279.910166,690899,42.79260753916802,-116.10848581641532,0.1371334791183471,347.8404753127691,57.25158463272297,300.22687688,33.87557683544408,2016-10-12 18:26:15.780999936+00:00,2016-10-12 18:00:00+00:00,2016-10-12,13.655671473420728,10.599725357142855,23.280048717883037,18.070303111111112,-1.90427506495,42.59772916666667,15.831975763362696,7.566284040312908,201610121200.0,201610121230.0,0.25946,9.63,9.63,347.57,1.51017,-0.583192889,-0.479554,-0.103638889,181.002,36.8662,0.4017521983,25.172724768,7.571,4.567,5.394,0.0,39.065894814,39.065894814,81.3784,392.5757124,409.0,1354.0,651.6,651.6,107.4,253.0,388.2,6.5875336262,-0.396652,-0.0675258,-7.26078,1.2398346664,0.932093343,0.3935327178,9.372,0.9999079958,30.6013,83.8218,55.949,1.0,22.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,4.1025,7.16,8.305,8.605,8.64,8.515,8.395,8.20708,12.57131,13.466536667,14.60264,15.17733,9.40767,11.7235,12.2925,12.90133,12.16163,ID,CSH,6.5,505.0,43.1207,-116.7231,1878.0,US-Rwf,2016-10-12 12:00:00,2016-10-12 12:00:00-06:00,2016-10-12
91,91,1,1,LC08_042030_20161003,-116.7230905154763,43.12061585795583,2016-10-03 18:32:23.163000064,0.0443925,0.0534399999999999,0.0729374999999999,0.1012075,0.1917375,0.2238575,0.14298,287.98011122,21824.0,0.124624045,0.3090341190325829,0.1618708573451606,0.1712539961788018,287.98011122,0.1414375481997112,0.951414375481997,0.9704667439090592,-116.72292084847132,43.120738528531405,-0.3090341091156006,0.3090341091156006,1,1,-0.4488523661093795,-287.98011122,287.98011122,298.6242656982729,-298.6242656982729,298.6242656982729,0.7812289389532927,0.4096503441938519,6.738282291962612,371.02463664657154,690.9087958268999,0.7812289389532927,1.0947802995822362,0.4096503441938519,292.0153215303993,511.6078850833205,60.99379431822268,0.0078554121296656,0.7352065395135949,323.91410250068327,8.476152648658148,2.296651619618117,9.93824685873036,0.0078554121296656,0.7352065395135949,0.8367047912169381,0.2145264893770218,-61.76616287231445,0.1868689083994958,0.8554153659095959,126.69998826441456,0.2811718294234666,1,-116.7230905154763,43.12061585795583,85.94755467823049,8.298578421174138,37.418497971709286,4.935943071281772,172.0016346559562,43.91552702319929,-116.75438355449538,0.4776614606380462,304847,287.91858686,456527,42.59952629400361,-118.180698330376,0.1238865256309509,424.67225123137865,76.01366007458944,302.06577164,24.259579777196137,2016-10-03 18:32:23.163000064+00:00,2016-10-03 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Rwf,,,2016-10-03
92,92,2,2,LC08_042030_20161019,-116.7230905154763,43.12061585795583,2016-10-19 18:32:28.046999808,,,,,,,,,,,,,,,,,,-116.72292084847132,43.120738528531405,,,1,1,,,,,,,0.7593019005675531,0.5479581817593266,8.304278275883993,,596.9269347461588,0.7593019005675531,0.9687507629062408,0.5479581817593266,274.72558039704427,,,,,,,,,,,,0.2859878540039062,-80.89547729492188,,,,,2,-116.7230905154763,43.12061585795583,70.81471513711588,6.511587669534719,56.56338066929193,0.7659279638694336,166.01941682195996,43.621110504538,-116.07216822787974,0.5394522547721863,476715,282.86333528,669246,42.99769339618405,-116.309422951041,0.1209919154644012,295.36978787670955,45.26413516620102,294.88792964000004,,2016-10-19 18:32:28.046999808+00:00,2016-10-19 19:00:00+00:00,2016-10-19,33.2611174895787,23.853169107933333,14.94395651329342,10.71703985787234,-4.30980463556875,70.570125,40.30972066976308,26.674855632696637,201610191300.0,201610191330.0,0.292366,4.88,4.88,130.227,2.22333,1.0426088889,1.25222,-0.209611111,114.423,103.467,-0.933736695,13.023158051,5.636,3.396,4.429,0.0,68.443520579,68.443520579,82.0585,389.8287064,421.6,1303.0,634.9,634.9,104.0,245.5,354.8,9.1439152764,-0.174158,-0.0878532,-16.5367,0.9941730232,1.1582961625,0.39253917,4.837,0.7609737183,33.7367,92.41,61.6814,1.0,19.51,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3.49,5.6845,7.465,8.02,8.19,8.165,8.125,21.9655,10.59688,12.99806,14.29538,15.78616,24.7536,11.93972,13.21428,12.98099,12.15025,ID,CSH,6.5,505.0,43.1207,-116.7231,1878.0,US-Rwf,2016-10-19 13:00:00,2016-10-19 13:00:00-06:00,2016-10-19
93,93,0,0,LC08_041030_20161113,-116.7230905154763,43.12061585795583,2016-11-13 18:26:16.676000000,,,,,,,,,,,,,,,,,,-116.72292084847132,43.120738528531405,,,1,1,,,,,,,0.7291565144382239,0.5756000228172694,8.617254119096344,,463.2941050473922,0.7291565144382239,1.2860567365085669,0.5756000228172694,253.1125014059947,,,,,,,,,,,,0.1331138461828231,-36.77581405639648,,,,,0,-116.7230905154763,43.12061585795583,,10.69173875651165,44.75696961705819,1.3124690109501302,88.35871850289769,43.77118465574672,-114.3783229693022,0.8712989091873169,367183,276.27339272,516533,43.13064143565781,-116.11797615273842,0.1875253617763519,208.9440353696509,28.72567983414684,294.90501974,,2016-11-13 18:26:16.676000+00:00,2016-11-13 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Rwf,,,2016-11-13
94,94,1,1,LC08_041030_20161129,-116.7230905154763,43.12061585795583,2016-11-29 18:26:16.819000064,,,,,,,,,,,,,,,,,,-116.72292084847132,43.120738528531405,,,1,1,,,,,,,0.7204847484852848,0.3939090988732755,6.560051416635144,,403.6371992691127,0.7204847484852848,0.5285211374984174,0.3939090988732755,211.06997229709648,,,,,,,,,,,,0.0577079802751541,-15.222636222839355,,,,,1,-116.7230905154763,43.12061585795583,,-1.9715641064324485,74.53043424861224,1.6369190832183875,85.2233574429938,43.70833044471725,-114.72213907133715,0.766313910484314,209997,263.78736566,342013,42.9226427096265,-115.84635563355248,0.1528899073600769,146.4701547284839,16.81381765963602,287.37170366,,2016-11-29 18:26:16.819000064+00:00,2016-11-29 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Rwf,,,2016-11-29
95,95,2,2,LC08_042030_20161104,-116.7230905154763,43.12061585795583,2016-11-04 18:32:28.064000000,0.0325125,0.042385,0.066695,0.084295,0.1440525,0.1680875,0.1146275,283.38971036,21824.0,0.0972579425,0.2616954422535828,0.112162943386877,0.1230679723620936,283.38971036,0.0438276055686149,0.950438276055686,0.9701446310983765,-116.72292084847132,43.120738528531405,-0.2616954445838928,0.2616954445838928,1,1,-0.367062479981969,-283.38971036,283.38971036,293.75641107033044,-293.75641107033044,293.75641107033044,0.7352090779333633,0.6801495909244136,9.801020756319602,347.57080209462424,505.0372279846092,0.7352090779333633,1.487655783526902,0.6801495909244136,265.62815071775,360.8107058503367,33.44964142021494,0.0059918324506961,0.2533593342842233,205.20861895428536,17.52986985326254,2.946325428708164,28.83913514566725,0.0059918324506961,0.2533593342842233,0.3402938968671367,0.2110176831483841,-59.04146957397461,0.1793174363791395,0.5704032443087457,122.15244547583634,0.3731428650150633,2,-116.7230905154763,43.12061585795583,43.38856113256467,12.896450460677592,45.719554110288186,1.7463795733549712,136.9113453198719,43.75375907836049,-115.92069039215323,0.5378679633140564,448427,279.79395332,728880,43.43510104159808,-117.18225430005432,0.1421322226524353,263.2729823277377,40.45470581894038,293.21651786,16.176636008596027,2016-11-04 18:32:28.064000+00:00,2016-11-04 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Rwf,,,2016-11-04
96,96,0,0,LC08_042030_20161206,-116.7230905154763,43.12061585795583,2016-12-06 18:32:26.361999872,,,,,,,,,,,,,,,,,,-116.72292084847132,43.120738528531405,,,1,1,,,,,,,0.7255690057050912,0.2187927857334713,4.577290006124109,,389.36250870686274,0.7255690057050912,0.3225260248692436,0.2187927857334713,226.78037017106035,,,,,,,,,,,,0.383159875869751,-102.9533920288086,,,,,0,-116.7230905154763,43.12061585795583,,-8.461661853728007,67.83724997763294,0.9984785865099536,77.1899945768611,43.97877580368294,-118.10594543713492,0.484926700592041,17839,268.69564238,33531,42.97029558309558,-116.38440950866304,0.0982294976711273,188.3600775182256,13.881299307242427,273.59708306,,2016-12-06 18:32:26.361999872+00:00,2016-12-06 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Rwf,,,2016-12-06
97,97,1,1,LC08_042030_20161222,-116.7230905154763,43.12061585795583,2016-12-22 18:32:21.733999872,,,,,,,,,,,,,,,,,,-116.72292084847132,43.120738528531405,,,1,1,,,,,,,0.7181210180618187,0.2119981897019505,4.500357922700472,,366.20875219845885,0.7181210180618187,0.3636266055456292,0.2119981897019505,204.01829942849847,,,,,,,,,,,,0.1481269747018814,-38.734806060791016,,,,,1,-116.7230905154763,43.12061585795583,,-6.918670693371841,58.30106666255702,0.7564262809182118,92.8765453052914,42.95675581674888,-116.62729354471485,0.9467012882232666,2852,261.49729226,4521,42.77271833154915,-116.32036222640822,0.1207463964819908,144.26484572744798,15.173793781702656,274.09611398,,2016-12-22 18:32:21.733999872+00:00,2016-12-22 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Rwf,,,2016-12-22
98,98,0,0,LC08_041030_20170116,-116.7230905154763,43.12061585795583,2017-01-16 18:26:05.812999936,,,,,,,,,,,,,,,,,,-116.72292084847132,43.120738528531405,,,1,1,,,,,,,0.729942415706849,0.2102579278096481,4.48065373830798,,402.6059233906387,0.729942415706849,0.269358513439152,0.2102579278096481,196.7124544126941,,,,,,,,,,,,0.1635830104351043,-42.43656539916992,,,,,0,-116.7230905154763,43.12061585795583,,-10.74059896219646,78.05876455326714,0.86873882772134,109.758151114784,43.74938786705616,-115.833203836361,0.9919983148574828,3099,259.4191361,6167,42.987217617056224,-115.90218539183736,0.0770962983369827,164.32469720145855,10.935881047182374,272.34266972,,2017-01-16 18:26:05.812999936+00:00,2017-01-16 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Rwf,,,2017-01-16
99,99,0,0,LC08_042030_20170224,-116.7230905154763,43.12061585795583,2017-02-24 18:32:00.776000000,,,,,,,,,,,,,,,,,,-116.72292084847132,43.120738528531405,,,1,1,,,,,,,0.7753591315657604,0.2266706992130698,4.666487994379047,,600.9520235184341,0.7753591315657604,0.3799903880115441,0.2266706992130698,244.56796947276123,,,,,,,,,,,,0.4756026864051819,-130.90869140625,,,,,0,-116.7230905154763,43.12061585795583,,-6.34717232855308,59.65169287550072,2.866067146306076,171.1972425448957,43.778460962089625,-118.00680964678018,0.6111747622489929,91100,275.24798672,142568,43.82083382683054,-117.30914631604888,0.1147674173116684,364.8257863097583,30.491756059778904,282.473681,,2017-02-24 18:32:00.776000+00:00,2017-02-24 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Rwf,,,2017-02-24
