,Unnamed: 0.4,Unnamed: 0.3,longitude_x,latitude_x,date_x,eto,etr,Date,Stn Name,Unnamed: 0.2,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Name_x,Unnamed: 0,Unnamed: 0.1,Unnamed: 0_x,id,longitude_y,latitude_y,date_y,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,Relative humidity,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,Datetime_Local_x,Datetime_GMT,Unnamed: 0_y,TIMESTAMP_START,TIMESTAMP_END,WD_1_1_1,USTAR_1_1_1,Air temp,TA_PI_F_1_1_1,Wind speed_y,NEE_PI_1_1_1,NEE_PI_F_1_1_1,FC_1_1_1,FC_PI_F_1_1_1,SC_1_1_1,H_1_1_1,H_inst_af,SH_1_1_1,LE_1_1_1,LE_inst_af,SLE_1_1_1,G_1_1_1,G_inst_af,TS_1_1_1,TS_1_2_1,P_1_1_1,RH_1_1_1,PA_1_1_1,CO2_1_1_1,VPD_PI_1_1_1,SWC_1_1_1,Rn_inst_af,PPFD_IN_1_1_1,SWIN_inst_af,SW_IN_PI_F_1_1_1,PPFD_OUT_1_1_1,SW_OUT_1_1_1,LW_IN_inst_af,LW_OUT_inst_af,H2O_1_1_1,RECO_PI_1_1_1,GPP_PI_1_1_1,ZL_1_1_1,G_PI_F_2_1_1,G_2_3_1,TS_2_1_1,TS_PI_F_2_1_1,RH_PI_F_1_1_1,CO2_PI_F_1_1_1,VPD_PI_F_1_1_1,SWC_2_1_1,SWC_2_2_1,H2O_PI_F_1_1_1,RECO_PI_F_1_1_1,GPP_PI_F_1_1_1,TS_2_2_1,NETRAD_PI_F_1_1_1,G_PI_F_1_1_1,PPFD_IN_PI_F_1_1_1,SW_OUT_PI_F_1_1_1,WD_PI_F_1_1_1,WS_PI_F_1_1_1,SC_PI_F_1_1_1,SH_PI_F_1_1_1,PA_PI_F_1_1_1,G_2_2_1,G_PI_F_2_2_1,P_2_1_1,Name_y,Long,Lat,Elevation,State,Timezone,Veg,Clim,MAT (°C),MAP (mm),Datetime,Time,doy,Albedo,dec,dr,tao,Rext,Tao_sw_am,P_calc,es,ea,W_calc,Rso,gamma_dust,W_prata,zenith,Mopt,asa,bsa,Tao_sa,Tao_ding,Tao_sebal_insitu,Datetime_Local_y,Name,cos_zenith,Rext_model,P_model,Elev_SRTM,RS_Rso,f,Rns_model,eps_dash,Rnl_model,Rn_fao_model,psychro,del,WS_2,ETo_model_hourly,ET_ETo_model,LWin_angstrom,R_LST,GR_LST,B_LST,NIR_LST,NDVI_LST,NDWI_LST,SWIR1_LST,SWIR2_LST,Landcover_wc
0,0,0,-97.57051458464184,38.77577923901914,2015-06-25 06:00:00,220.56354846954343,290.0903856658935,2015-06-25,US-KLS,0,236.00207505308256,166.42831914893617,-29.621381746010822,-20.88895520833333,9.664215,200.5424625,US-KLS,15,1,1,LC08_028033_20150625,-97.56849337525256,38.77447668185717,2015-06-25 17:06:07.096000000,0.0314949999999999,0.0432374999999999,0.0838275,0.0749175,0.32316,0.2527325,0.1405325,308.1771914,21824.0,0.15854458,0.6236034440529796,0.4284819199331668,0.4146231811842519,308.1771914,0.8373429966266616,0.9583734299662666,0.972763231888868,-97.56840039945467,38.77453442121475,-0.6236034631729126,0.6236034631729126,1,1,-0.588058601308394,-308.1771914,308.1771914,311.23946055275826,-311.23946055275826,311.23946055275826,0.7449844490612143,2.1464086099763,31.211170449409728,490.1396035281384,902.1291071819036,0.7449844490612143,4.677931886857845,2.1464086099763,284.6228513441495,541.7368015393067,87.41123640311464,0.0308438555044313,0.3297224769775758,142.56044527691083,15.72434528803542,1.9738172336345088,22.160042435735804,0.0308438555044313,0.3297224769775758,0.4245087050384546,0.0750753954052925,-21.392608642578125,0.4655004071681992,4.475283189644361,311.76511985928124,0.6862152249033667,1,-97.56849337525256,38.77447668185717,181.993715165628,31.711976231129867,45.88370805497205,1.9152066227242008,292.60653178650506,39.44392226974281,-96.21618795356554,0.8355706930160522,402840,284.94832748,662918,38.31622499020359,-97.85678773040549,0.3061407804489136,370.9761477073339,111.72511426337542,324.57343334,2015-06-25 17:06:07.096000+00:00,2015-06-25 17:00:00+00:00,61032.0,201506251200.0,201506251230.0,219.88007,0.216665705,35.13444,35.134437,2.249015094,-12.924,-12.9242676,-12.91483054,-12.92426763,-0.00944,25.92498,25.924979,1.553931773,542.9,542.9,-0.51175588,,28.935,,,0.0,36.115,96.66648125,355.0957805,34.24484,,724.54,1508.077,930.72,930.72,,129.6782,452.3027132,512.1409044,29.73359851,,,-0.0824,28.935,55.175,27.641,27.64108,36.115,,34.24484,28.1031375,23.36067,,4.6871,13.071,27.64108,724.541025,,,,,,,,,,,,US-KLS,-97.5684,38.7745,373.0,KS,CST,GRA,Cfa,12.0,812.0,2015-06-25 12:00:00,12:00:00,176,0.1393310555269039,0.2012566823881189,1.0167489958760556,0.0,1175.8551347178186,0.7915260753811769,102.45865050045045,5.664595915810258,2.045768814994875,62.13296248105819,890.8515535888884,0.1,0.0663576292519214,0.8892273457396487,1.1245718035900163,-0.1253736029255147,-0.0698456692054476,0.8155275511577399,0.7155275511577399,0.7016798397845931,2015-06-25 12:00:00-05:00,US-KLS,0.8892275318237726,1175.855380783095,96.87667614406097,380.99999999999807,0.0,-0.35,2.5007018851082368,0.1348912270146996,0.08319456575132,2.583896450859557,0.0644526457611507,0.2649004024931171,1.38204776015555,527.4970124280026,130.35907219395128,307.826464630948,23.087864736709506,25.833723512083505,13.32481131315747,99.590541172824,192.18035793561432,-181.22624812983327,77.88639202550051,43.308911150420506,30
1,1,1,-97.57051458464184,38.77577923901914,2015-07-18 06:00:00,231.9587631607056,316.0532535934449,2015-07-18,US-KLS,1,182.0355748441449,145.50969090909092,38.00932340917178,30.38265957446808,7.927224166666666,226.077205625,US-KLS,19,2,2,LC08_029033_20150718,-97.56849337525256,38.77447668185717,2015-07-18 17:12:32.724000000,0.028085,0.0363624999999999,0.067905,0.0646875,0.2868875,0.24297,0.1274425,312.381356,21824.0,0.141395635,0.6320130839792363,0.3961366867676619,0.3913924199277809,312.381356,0.7483431502685824,0.9574834315026858,0.9724695323958864,-97.56840039945467,38.77453442121475,-0.6320130825042725,0.6320130825042725,1,1,-0.6172128779497876,-312.381356,312.381356,315.61727538660915,-315.61727538660915,315.61727538660915,0.7403262452410584,2.272671408883172,32.92363928843385,516.9573918754523,880.8452029926634,0.7403262452410584,5.041161230224131,2.272671408883172,384.4006694617583,607.3974163715336,105.46209863277878,0.0270687703826537,0.6345538566877891,125.84687102085506,10.026739427026603,1.1351398027268544,11.514647661237053,0.0270687703826537,0.6345538566877891,0.7147911805859161,0.1322744339704513,-40.61295318603516,0.5639600130580281,5.425656293221508,376.0884467178998,0.7492767163948497,2,-97.56849337525256,38.77447668185717,201.20579269976227,33.03899704439196,45.08229959512976,3.740657771896411,315.8596102673316,38.09561782771564,-98.81649857863816,0.9046849608421326,453580,307.03557272,756369,37.97660956550915,-98.3484820659826,0.2338091433048248,461.8124077256175,140.45303389912252,327.37279172,2015-07-18 17:12:32.724000+00:00,2015-07-18 17:00:00+00:00,62136.0,201507181200.0,201507181230.0,197.7599615,0.236853686,36.65681,36.656806,2.030263927,-5.4656,-5.4655696,-5.502353891,-5.465569597,0.0368,87.7441,87.744096,1.013772992,455.56,455.56,-2.500771168,,28.75,,,0.0,38.14,96.28544442,360.9242917,35.23997,,759.56,1602.183,975.74,975.74,,132.7299,462.3050509,522.3322891,31.77681703,,,-0.214010058,28.75,53.11112,28.957,28.95704,38.14,,35.23997,26.97717,22.46558,,4.0122,8.485,28.95704,759.559668,,,,,,,,,,,,US-KLS,-97.5684,38.7745,373.0,KS,CST,GRA,Cfa,12.0,812.0,2015-07-18 12:00:00,12:00:00,199,0.1360299874966691,0.1803552955726329,1.0165765249479712,0.0,1163.3501527620235,0.8387328593058592,102.45865050045045,6.158466763273742,2.348839223512605,81.23766797402304,881.3775367581944,0.1,0.0758138082795638,0.8794721471470145,1.1370456736395516,-0.1255693458313869,-0.0700801824453331,0.8144406551274485,0.7144406551274485,0.6844287295014944,2015-07-18 12:00:00-05:00,US-KLS,0.8794723407502429,1163.350408856939,96.87667614406092,381.0000000000068,0.999396020725138,0.9991846279789364,2.441702902695663,0.1289446527232485,-0.2310136111946604,2.2106892915010024,0.0644526457611507,0.2826735318424673,2.722322609249788,482.2120993952046,180.91004155459493,415.5359574222102,20.20716896625,21.21225597918,11.358967057549968,89.61830626945,197.4291041831757,-192.80579575461715,75.89929806731999,39.81066096202999,30
2,2,2,-97.57051458464184,38.77577923901914,2015-08-03 06:00:00,188.82550468444825,241.131753578186,2015-08-03,US-KLS,2,74.01305641156868,58.68112020833333,79.95844323590855,63.39490958333334,4.906317625,168.19925,US-KLS,22,2,2,LC08_029033_20150803,-97.56849337525256,38.77447668185717,2015-08-03 17:12:35.860999936,0.0324025,0.0446949999999999,0.076815,0.084625,0.2712675,0.24935,0.1452899999999999,309.98190596,21824.0,0.1448274425,0.5244350470998967,0.3231781646413469,0.3271015343632523,309.98190596,0.5340653304949955,0.95534065330495,0.9717624155906336,-97.56840039945467,38.77453442121475,-0.5244350433349609,0.5244350433349609,1,1,-0.558639115726875,-309.98190596,309.98190596,313.229447823667,-313.229447823667,313.229447823667,0.7364864268044793,2.327726798132829,33.670340924439245,500.13436300516247,858.2493429871965,0.7364864268044793,4.617211243714875,2.327726798132829,352.65341368335777,570.7210652283729,103.17591423020174,0.0188604267104091,0.265553031427079,143.13903093170077,17.882589871774012,2.269480647547504,27.514896149266576,0.0188604267104091,0.265553031427079,0.3545899909516703,0.1765363961458206,-53.02691650390625,0.4853205683138917,4.48383897992745,324.4061200664704,0.693849822576257,2,-97.56849337525256,38.77447668185717,179.98388675044563,31.481462231541872,50.41412825331351,1.6289162660261756,291.2535996309485,39.57133216546855,-98.17000065033491,0.8602024912834167,308408,300.37385174,482044,38.34820204267559,-99.72704494934804,0.2551291584968567,422.86846290147287,124.43747275839762,321.07338086,2015-08-03 17:12:35.860999936+00:00,2015-08-03 17:00:00+00:00,62904.0,201508031200.0,201508031230.0,7.886156683,0.226359768,33.42258,33.422584,0.74279506,-4.7332,-4.7331502,-4.504460745,-4.733150186,-0.228689441,110.00728,110.007278,-0.175002983,138.49,138.49,3.258228789,,24.188,,,0.0,45.243,96.61583708,334.7229455,26.92344,,664.07,1341.665,885.03,885.03,,121.1982,443.3183326,500.8599628,38.05389909,,,-0.306304291,24.188,36.69656,28.08,28.08044,45.243,,26.92344,24.0310875,19.228585,,1.7192,1.7455,28.08044,664.07348,,,,,,,,,,,,US-KLS,-97.5684,38.7745,373.0,KS,CST,GRA,Cfa,12.0,812.0,2015-08-03 12:00:00,12:00:00,215,0.1369424765262194,0.1489967568987955,1.0149273806407348,0.0,1146.7564128264244,0.7717680843995943,102.45865050045045,5.150612111581676,2.330291437642898,79.99276956127969,868.8057993209004,0.1,0.07600860550012,0.8641171029394743,1.1572505585160755,-0.1255733781338524,-0.0700850134164029,0.813280427972409,0.713280427972409,0.6832867089804269,2015-08-03 12:00:00-05:00,US-KLS,0.864117307664033,1146.756684513213,96.87667614406097,380.99999999999807,0.9878494637789534,0.9835967761015872,2.3790671787605087,0.1264035458079805,-0.2184266077931597,2.160640570967349,0.0644526457611507,0.261910599173006,1.2110101776964597,442.65921859815455,138.38218378974557,380.83245264638487,26.232218791865,23.8112601063174,13.85464128688217,84.0880166750043,162.56537545224836,-173.16801783682573,77.293988251126,45.037271116928366,30
3,3,3,-97.57051458464184,38.77577923901914,2015-08-12 06:00:00,152.9416565322876,186.5828740501404,2015-08-12,US-KLS,3,89.79255146305563,70.944139375,109.9338945453841,86.85760020833334,0.9719895833333332,204.04824725,US-KLS,20,0,0,LC08_028033_20150812,-97.56849337525256,38.77447668185717,2015-08-12 17:06:28.938999808,0.04816,0.055475,0.0859725,0.0898499999999999,0.28752,0.3017924999999999,0.18786,309.81442298,21824.0,0.1623843225,0.5238095238095238,0.3503402023667947,0.3379475021940573,309.81442298,0.5674090449758238,0.9556740904497582,0.97187244984842,-97.56840039945467,38.77453442121475,-0.523809552192688,0.523809552192688,1,1,-0.5396293098254985,-309.81442298,309.81442298,312.9843145725312,-312.9843145725312,312.9843145725312,0.7482682187882395,1.7040598151511606,25.21171111795104,499.22853199984286,858.3476948531808,0.7482682187882395,3.5955546625207524,1.7040598151511606,350.45541800183105,554.6581167972571,102.35549578477544,0.0200458117430859,0.2992858868515919,261.81917911622435,15.216969765564183,3.5110083396974545,24.413660659722943,0.0200458117430859,0.2992858868515919,0.4079441669093216,0.2760261595249176,-82.88084411621094,0.2848999994623877,2.6900234005854724,190.4834418962573,0.4211415831945859,0,-97.56849337525256,38.77447668185717,177.94323109945967,27.143920007003963,47.39351713697734,1.8237626549633688,306.2175972389938,39.87350925769048,-97.7464660025489,0.9097884893417358,432818,300.2644751,682966,38.13482817967554,-97.05591880628934,0.2677610516548157,500.7923749838248,121.86324524031768,318.68076686,2015-08-12 17:06:28.938999808+00:00,2015-08-12 17:00:00+00:00,63336.0,201508121200.0,201508121230.0,201.4377204,0.207016364,29.82759,29.827592,1.623903457,1.5953,1.5952508,1.581254795,1.595250804,0.014,268.06165,268.06165,0.302777771,211.34,211.34,0.996186572,,21.996,,,0.0,37.934,97.54596139,331.8512491,24.80898,,706.51,1438.474,942.74,942.74,,124.6768,420.3911614,477.7768419,26.17718912,,,-0.97129478,21.996,45.37886,26.02,26.02013,37.934,,24.80898,31.5973575,25.998455,,2.7517,3.162,26.02013,706.50912,,,,,,,,,,,,US-KLS,-97.5684,38.7745,373.0,KS,CST,GRA,Cfa,12.0,812.0,2015-08-12 12:00:00,12:00:00,224,0.1322494006831151,0.1262381510504719,1.01349414693358,0.0,1134.461874206133,0.8310019238502,102.45865050045045,4.2012851468881,1.5937155076205318,38.53327938923693,859.4912195656088,0.1,0.0526000258829258,0.8524401178358133,1.1731029301375606,-0.1250888205357765,-0.0695044806418965,0.8133248087732066,0.7133248087732066,0.7227878182854861,2015-08-12 12:00:00-05:00,US-KLS,0.8524403305062858,1134.4621572366211,96.87667614406098,380.99999999999807,0.9986695329906848,0.9982038695374246,2.379339810133017,0.1572445011033519,-0.2603820490398478,2.1189577610931694,0.0644526457611507,0.2107029795575666,1.351276901099611,411.4914333428469,70.79820084932948,376.5787612850575,27.83682590475297,26.63552047964805,17.1869551148155,89.0778428952096,162.2837453704762,-167.18494324668248,93.49966924719163,58.201737501022805,30
4,4,4,-97.57051458464184,38.77577923901914,2015-09-13 06:00:00,183.80958337783807,271.4169564437866,2015-09-13,US-KLS,4,129.54073470238987,97.62762708333334,41.19424168573142,31.0458025,-1.9563525,155.14695833333334,US-KLS,24,0,0,LC08_028033_20150913,-97.56849337525256,38.77447668185717,2015-09-13 17:06:42.877000192,0.04211,0.0495349999999999,0.0776675,0.0775575,0.295275,0.270305,0.1548875,304.67372090000003,21824.0,0.1549081175,0.5839552614109553,0.3918298259853898,0.3741568399435172,304.67372090000003,0.6866777752307812,0.9568667777523078,0.9722660366582616,-97.56840039945467,38.77453442121475,-0.5839552879333496,0.5839552879333496,1,1,-0.5834880712174129,-304.67372090000003,304.67372090000003,307.5934719410614,-307.5934719410614,307.5934719410614,0.7449202129180699,1.3755189699493542,20.75579880945143,467.4923636675345,779.8669912939712,0.7449202129180699,2.7654020725405184,1.3755189699493542,337.5840918655034,514.589902308482,77.6792033714948,0.0245697673952308,0.6244998732902292,275.7224404526001,9.574911806886004,2.2877281544902104,11.700024922892682,0.0245697673952308,0.6244998732902292,0.735330125550805,0.2236844897270202,-66.51615905761719,0.2398160001709409,1.8119420825779609,161.18825848438712,0.3689272404556846,0,-97.56849337525256,38.77447668185717,137.54588260169317,22.73906474782965,49.74028853192017,3.721422275281697,245.9677717852828,39.09624726891743,-97.1650692188918,0.8948758244514465,446547,297.36599414,743801,39.00576513737297,-97.8187468812839,0.2713741064071655,432.5448878599024,93.22665945055306,311.16112286,2015-09-13 17:06:42.877000192+00:00,2015-09-13 17:00:00+00:00,64872.0,201509131200.0,201509131230.0,195.1864301,0.339132287,27.60556,27.605561,4.132225673,-5.5077,-5.5077458,-5.505094303,-5.50774582,-0.00265,181.55283,181.552835,1.325111602,260.08,260.08,1.489480328,,12.014,,,0.0,37.625,96.49558185,350.4474578,21.34622,,629.97,988.2098,864.2,864.2,,131.1252,407.3670354,463.9142633,23.43548319,,,-0.150875668,12.014,32.25001,22.43,22.4299,37.625,,21.34622,33.1803225,24.91627,,3.5109,8.2411,22.4299,629.96785,,,,,,,,,,,,US-KLS,-97.5684,38.7745,373.0,KS,CST,GRA,Cfa,12.0,812.0,2015-09-13 12:00:00,12:00:00,256,0.1517301550566998,0.0252584562539939,1.0060905668003723,0.0,1074.177235428554,0.8045227281838817,102.45865050045045,3.693981227647752,1.3898604369024667,29.808885143233823,813.81840935882,0.1,0.0462107575382788,0.7953926689487776,1.2572406548851394,-0.1249565626810423,-0.0693460267869493,0.8088504743049948,0.7088504743049948,0.7274000249813155,2015-09-13 12:00:00-05:00,US-KLS,0.7953929154909988,1074.1775683836488,96.87667614406097,380.99999999999807,0.9582813344175908,0.9436798014637476,2.161791299866888,0.1758044707947036,-0.259418176700654,1.9023731231662344,0.0644526457611507,0.1675919087422623,2.72465511345764,344.36107308981923,86.03744427781668,358.4462534089952,23.629732108701752,23.663246218000754,15.09201276478147,89.96253293874751,177.91582233320796,-177.77348175857338,82.35483012787452,47.19015094589876,30
5,5,5,-97.57051458464184,38.77577923901914,2015-11-07 06:00:00,38.02585676670074,52.813703289031984,2015-11-07,US-KLS,5,73.89820768368419,55.97210304444444,58.20831147673473,44.08823583333333,-12.0085388125,86.67050645833332,US-KLS,30,0,0,LC08_029033_20151107,-97.56849337525256,38.77447668185717,2015-11-07 17:13:05.384999936,0.039635,0.0477199999999999,0.0731299999999999,0.0879524999999999,0.2322449999999999,0.2757775,0.1744125,290.25993056,21824.0,0.1392995299999999,0.4506359356334762,0.2572865997175584,0.2638861371803742,290.25993056,0.3575999370661003,0.953575999370661,0.971180079792318,-97.56840039945467,38.77453442121475,-0.4506359398365021,0.4506359398365021,1,1,-0.5210478919361442,-290.25993056,290.25993056,292.9442395582677,-292.9442395582677,292.9442395582677,0.7227049103010492,0.7267066050535665,11.956128860133417,383.7838707656173,544.7341486634275,0.7227049103010492,1.3401066989560872,0.7267066050535665,303.9844424757092,374.9413355409522,34.40382218814234,0.0132208531870027,0.1217230461996164,88.13879146091226,26.512948985523472,1.915538302421595,60.02695717831968,0.0132208531870027,0.1217230461996164,0.187593166173924,0.4901632070541382,-141.67495727539062,0.3702269732404925,1.3959515980514603,252.3987218918976,0.7411774385936826,0,-97.56849337525256,38.77447668185717,53.50027599291678,11.311083703708947,54.22751827295949,0.7752740319287579,153.0494762241462,39.23240036527355,-99.22060574619174,0.7333067655563354,520403,289.0362794,782106,38.25629920049272,-97.7342923963732,0.219496801495552,319.8030613894027,45.03534890993892,296.59693964,2015-11-07 17:13:05.384999936+00:00,2015-11-07 17:00:00+00:00,67510.0,201511071100.0,201511071130.0,286.5910122,0.277947651,12.24982,12.249819,0.630893617,-5.6681,-5.6680796,-5.548688086,-5.668079633,-0.119391547,165.42523,165.425233,0.862355855,88.994,88.994,-0.679394784,,-10.927,,,0.0,52.24,98.49103929,357.3308602,6.62025,,391.0,667.2499,598.24,598.24,,101.6665,327.4965424,376.181846,13.5512111,,,-0.246592645,-10.927,-4.821868,10.774,10.77352,52.24,,6.62025,28.619775,23.0345,,1.07,6.9111,10.77352,390.995986,,,,,,,,,,,,US-KLS,-97.5684,38.7745,373.0,KS,CST,GRA,Cfa,12.0,812.0,2015-11-07 11:00:00,11:00:00,311,0.1699426651511099,-0.1476024384712277,0.9906851771583012,-0.2616666666666666,909.5619746699896,0.6577231861710747,102.45865050045045,1.42583614455144,0.7448568019136723,10.058335488572803,689.1026492085181,0.1,0.026097798664169,0.6530329746455628,1.531316241025586,-0.1245402244323483,-0.0688472254068713,0.7945597440046446,0.6945597440046446,0.7485986601807363,2015-11-07 11:00:00-06:00,US-KLS,0.6530332645899293,909.5623785123388,96.87667614406098,380.99999999999807,0.790497829734209,0.7171720701411822,1.510003060095021,0.2206540764875066,-0.2113766114256063,1.2986264486694146,0.0644526457611507,0.0888526446523536,0.5870343173114906,185.921018224862,51.62233801426222,305.25599874311564,25.529086542578373,21.22670872185277,13.851203886323171,67.41141757290717,130.80155538481344,-151.2393249318196,80.0471580000104,50.624960138796,30
6,6,6,-97.57051458464184,38.77577923901914,2016-02-20 06:00:00,85.08,130.45599729537963,2016-02-20,US-KLS,6,22.68348454915232,15.843219375,56.69834000515707,39.600804583333336,5.034831666666666,89.6718125,US-KLS,39,1,1,LC08_028033_20160220,-97.56849337525256,38.77447668185717,2016-02-20 17:06:41.192000000,0.0577024999999999,0.07577,0.1056075,0.1393225,0.24572,0.3410625,0.235765,295.57153364,21824.0,0.1721789975,0.2763266392670938,0.1757613751998836,0.1803260860354163,295.57153364,0.1608257143493724,0.9516082571434936,0.9705307248573528,-97.56840039945467,38.77453442121475,-0.2763266265392303,0.2763266265392303,1,1,-0.3988088037514853,-295.57153364,295.57153364,298.69556150054694,-298.69556150054694,298.69556150054694,0.7336787526429402,0.6915315377567118,11.479058755732602,411.80506203463614,594.6847549029169,0.7336787526429402,1.7215747365658405,0.6915315377567118,314.4523547971594,379.7229252437557,48.93897333216802,0.0082663072232677,0.2741612677130463,191.54541464361645,17.0293324573326,2.724818200394907,26.650971316220343,0.0082663072232677,0.2741612677130463,0.3631582934303308,0.3954349756240845,-115.38985443115234,0.2053760882429246,1.1153278410679248,139.23853726797117,0.420934983282342,1,-97.56849337525256,38.77447668185717,74.84897465056957,15.147199177613262,40.16854587075109,1.8313811525652264,181.8759189093101,38.59907824463019,-97.68282059105644,0.8585675954818726,426309,291.8048756,626631,39.63422124505046,-96.69931049203448,0.2075471729040146,353.82800572301693,53.77630011025137,301.77182192,2016-02-20 17:06:41.192000+00:00,2016-02-20 17:00:00+00:00,72550.0,201602201100.0,201602201130.0,12.67365005,0.41842,16.84739,16.8473925,2.624462095,0.30178,0.30178,0.38178,0.38178,-0.08,164.89217,164.89,3.061315258,44.34,44.34,0.802721578,-0.90835,18.374,6.67305,6.67305,0.0,51.7902,,408.5741995,9.2235,47.68276,414.61,965.19,652.66,652.66,,,,,10.24382014,2.07476,1.8854,-0.0748,18.374,,,,51.7902,,9.2235236,56.52101,,,,,,414.61,-0.90835,965.19,118.62,,,,,,,,,US-KLS,-97.5684,38.7745,373.0,KS,CST,GRA,Cfa,12.0,812.0,2016-02-20 11:00:00,11:00:00,51,,-0.0986698165477956,0.9883879895963636,-0.2616666666666666,962.6632763409744,0.6779733018181826,102.45865050045045,1.9190683682814524,0.9938893460697008,16.26944166471164,729.3332440419636,0.1,0.034271173092165,0.687956231695663,1.4535808441406466,-0.1247094132830078,-0.0690499250926856,0.7984530892155564,0.6984530892155564,0.7367145921192326,2016-02-20 11:00:00-06:00,US-KLS,0.6879565077151492,962.6636625774976,96.87667614406097,380.99999999999807,0.8153813908264692,0.7507648776157335,1.6484661405908856,0.2235782746218234,-0.2365513374210403,1.4119148031698452,0.0644526457611507,0.1107023197638865,1.416133063231246,229.31319870867875,51.66041386832148,315.77595889782293,41.17976499555889,31.2145707388863,22.3954551039028,72.62783724602079,81.67428855376195,-117.8765297539603,100.80836619209248,69.6854226286346,30
7,7,7,-97.57051458464184,38.77577923901914,2016-02-27 06:00:00,87.91599729537964,133.2919945907593,2016-02-27,US-KLS,7,42.258334185327456,31.065515416666667,35.12021704513688,25.818046666666664,5.777754166666667,96.985,US-KLS,40,2,2,LC08_029033_20160227,-97.56849337525256,38.77447668185717,2016-02-27 17:12:52.324000000,0.0574549999999999,0.0720299999999999,0.1034074999999999,0.1377824999999999,0.24484,0.33779,0.234885,297.09597056,21824.0,0.1704872525,0.2797992799691603,0.1747809065440701,0.1819421666680829,297.09597056,0.1643156600654731,0.9516431566006548,0.970542241678216,-97.56840039945467,38.77453442121475,-0.2797992825508117,0.2797992825508117,1,1,-0.406126389995621,-297.09597056,297.09597056,300.28115671971096,-300.28115671971096,300.28115671971096,0.7451903141790168,0.6045891636595908,10.29988240512824,420.3821182636034,637.8983516498475,0.7451903141790168,1.8021283504860093,0.6045891636595908,321.6785547477507,414.88589129006886,56.63291070981268,0.0083417268864066,0.4962091300678892,291.9340621674322,11.377793107005788,2.79102784060035,14.724969048512545,0.0083417268864066,0.4962091300678892,0.6001922885341131,0.4311585426330566,-126.6777572631836,0.0979703148886627,0.597882086483113,66.31891841282396,0.1851175621914111,2,-97.56849337525256,38.77447668185717,91.09606302749933,15.86032722690604,33.548618415361005,3.3116653348287777,210.80387657662493,38.48426939011808,-98.2851193056814,0.8653320670127869,486146,293.80783532,758673,38.732343404768166,-99.58941031126596,0.1690403074026107,409.29947142656886,66.2611773765166,299.47149446000003,2016-02-27 17:12:52.324000+00:00,2016-02-27 17:00:00+00:00,72886.0,201602271100.0,201602271130.0,194.6842432,0.41589,19.72757,19.7275733,4.925284098,-1.4853,-1.4853,-1.40573,-1.4057,-0.0796,197.54203,197.54,3.815995493,81.42,81.42,-0.615552187,-0.76324,22.818,4.20858,4.20858,0.0,41.3592,,400.8193555,13.442,44.93648,454.59,1041.2,721.53,721.53,,,,,9.801081212,2.38593,4.2,-0.0913,22.818,,,,41.3592,,13.4415319,54.60379,,,,,,454.59,-0.76324,1041.2,136.46,,,,,,,,,US-KLS,-97.5684,38.7745,373.0,KS,CST,GRA,Cfa,12.0,812.0,2016-02-27 11:00:00,11:00:00,58,,-0.0768142459478439,0.989963876490664,-0.2616666666666666,980.6229138494624,0.7357874161512441,102.45865050045045,2.299137602438368,0.9509049192676896,15.070324907559929,742.9398168799195,0.1,0.0324665508771058,0.703027344939527,1.422419778118329,-0.124672057603156,-0.0690051704617522,0.8002537798071728,0.7002537798071728,0.7425211793946902,2016-02-27 11:00:00-06:00,US-KLS,0.7030276145239984,980.6232898813648,96.87667614406098,380.99999999999807,0.8586137627254811,0.8091285796793996,1.7682542307733773,0.2311425353605551,-0.2661834369346466,1.5020707938387303,0.0644526457611507,0.11523021607234,2.5598149996349644,256.53108090031145,22.72821613409128,320.7791153341809,40.93462556368317,30.72195157568317,21.39982275943677,72.74097743191041,83.12723864442685,-120.6585140057781,100.3560478954624,69.7833870449856,30
