,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,ALB,CO2,FC,FC_SSITC_TEST,FETCH_70,FETCH_90,FETCH_MAX,G_inst_af,G_2_1_1,H_inst_af,H2O,H_SSITC_TEST,LE_inst_af,LE_SSITC_TEST,LW_IN,LW_OUT,MO_LENGTH,Rn_inst_af,PA,PPFD_IN,PPFD_OUT,RH,SC,SH,SLE,SWC_1_1_1,SWC_1_2_1,SWC_1_3_1,SWC_1_4_1,SWC_1_6_1,SWC_2_1_1,SWC_2_2_1,SWC_2_3_1,SWC_2_4_1,SWC_2_6_1,SW_IN,SW_OUT,TAU,TAU_SSITC_TEST,TA_1_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_6_1,T_CANOPY,T_SONIC,USTAR,U_SIGMA,VPD_PI,V_SIGMA,WD,WS,WS_MAX,W_SIGMA,ZL,TA_1_1_3,PPFD_IN_PI_F,TA_1_1_2,SWC_1_5_1,TS_1_5_1,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
10,10,2,2,LC08_023032_20130718,-88.19601068991994,40.062930293869805,2013-07-18 16:37:27.806999808,,,,,,,,,,,,,,,,,,-88.19591166082384,40.06304708706139,,,1,1,,,,,,,0.7308593910688665,2.637234786512124,38.5382181861426,,866.5828738798062,0.7308593910688665,4.372997652281363,2.637234786512124,382.8725113832615,,,,,,,,,,,,0.3198797404766083,-98.02420806884766,,,,,2,-88.19601068991994,40.062930293869805,,30.52690857691469,60.30725365553985,1.5022555923636505,295.3527832680247,39.793877978911766,-87.89130084855213,0.9539047479629515,286522,306.44083724,426600,40.76677815183772,-89.36999925746325,0.6001933813095093,498.35194321822496,113.55536327855772,321.5074694,,2013-07-18 16:37:27.806999808+00:00,2013-07-18 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiC,,,2013-07-18
11,11,0,0,LC08_022032_20130812,-88.19601068991994,40.062930293869805,2013-08-12 16:31:19.270999808,,,,,,,,,,,,,,,,,,-88.19591166082384,40.06304708706139,,,1,1,,,,,,,0.7406100499038112,1.905759579964237,28.43155141901853,,843.4894963621957,0.7406100499038112,3.547801358403243,1.905759579964237,340.0003432590971,,,,,,,,,,,,0.4529541432857513,-134.87429809570312,,,,,0,-88.19601068991994,40.062930293869805,,26.915969705935208,53.71663707863175,2.0195753206717053,210.6425120265468,39.94424324028787,-86.6143004985012,0.9179483652114868,283877,297.76590248,408829,40.03590646334318,-86.48403082622319,0.4236029982566833,534.7915544332519,99.78033227108678,309.02827838,,2013-08-12 16:31:19.270999808+00:00,2013-08-12 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiC,,,2013-08-12
12,12,1,1,LC08_022032_20130828,-88.19601068991994,40.062930293869805,2013-08-28 16:31:21.740000000,0.0356199999999999,0.036335,0.0574549999999999,0.036665,0.5005900000000001,0.211675,0.0943875,309.11372888,21824.0,0.191115855,0.8635098789215551,0.8009381468750594,0.6708933675904191,309.11372888,3.769326390712532,0.98,0.98,-88.19591166082384,40.06304708706139,-0.8635098934173584,0.8635098934173584,1,1,-0.794084706430485,-309.11372888,309.11372888,311.33280440459504,-311.33280440459504,311.33280440459504,0.7270214111989881,2.274327848017948,33.52399560962153,507.3203822712921,794.4916901731337,0.7270214111989881,4.603781573921879,2.274327848017948,372.1459038207469,500.03433498834,45.309855187800494,0.1302135773214459,0.7857956322771291,258.3652386328556,7.8843617539526525,1.7956255039645015,9.298427964870816,0.1302135773214459,0.7857956322771291,0.9091689739111204,0.2502542734146118,-76.11673736572266,0.2932132448182175,2.0462388341881184,196.35924116768388,0.4318202557597404,1,-88.19601068991994,40.062930293869805,132.22386008982386,31.43012368821197,49.40129785698084,3.815366920063053,234.72689816726145,40.173968643720336,-86.83110707978497,0.9139475226402284,570608,304.15759988,672884,40.06245248238792,-88.25218296621317,0.3447641730308532,485.7250338131398,109.14809490775885,317.50154996000003,58.03133333757504,2013-08-28 16:31:21.740000+00:00,2013-08-28 17:00:00+00:00,2013-08-28,122.13394317826663,110.52342729945832,27.00037579140514,24.433617659291667,6.151326170212766,159.89241666666666,18.784045537703893,4.606771526782104,201308281200.0,201308281230.0,19.9,379.8772707,-12.07827308,0.0,60.0,-9999.0,9.84327778,15.25774,-9999.0,177.635534,31.97575992,0.0,317.6786821,0.0,426.7,508.1,-52.11740463,595.3,98.55405104,-9999.0,82.5,58.33,-0.058190329,0.816032814,1.83046738,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,845.0,168.2,-0.24836334,0.0,31.97,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,34.73,32.66297096,0.474427194,1.14207563584904,22.260532,1.08768795203404,274.9928642,3.530263328,7.525819501,0.51588615604608,-0.041521638,-9999.0,1846.0,31.64978,-9999.0,-9999.0,IL,CRO,10.9,1051.0,40.0628,-88.1961,224.0,US-UiC,2013-08-28 12:00:00,2013-08-28 12:00:00-05:00,2013-08-28
13,13,2,2,LC08_023032_20130803,-88.19601068991994,40.062930293869805,2013-08-03 16:37:30.224999936,,,,,,,,,,,,,,,,,,-88.19591166082384,40.06304708706139,,,1,1,,,,,,,0.7394437517217236,2.060231352870559,30.5658612626275,,856.9320274469156,0.7394437517217236,3.136149179925693,2.060231352870559,336.5979713735443,,,,,,,,,,,,0.4170465171337127,-123.85579681396484,,,,,2,-88.19601068991994,40.062930293869805,,24.83164374791104,65.69302780805133,1.9919912762100949,269.5233134136121,39.99479382614549,-89.97518207423339,0.9412537217140198,439375,296.9831759,548857,40.425409717445774,-88.52376696447232,0.6454526782035828,566.0967306450693,86.94726096031967,309.07271264,,2013-08-03 16:37:30.224999936+00:00,2013-08-03 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiC,,,2013-08-03
14,14,3,3,LC08_023032_20130819,-88.19601068991994,40.062930293869805,2013-08-19 16:37:31.244999936,0.0141425,0.0241524999999999,0.0575375,0.034245,0.551355,0.1909675,0.07533,302.96129288,21824.0,0.19772713,0.8830430327868853,0.8204546446180027,0.71450350036846,302.96129288,7.011123666922817,0.98,0.98,-88.19591166082384,40.06304708706139,-0.8830430507659912,0.8830430507659912,1,1,-0.8110093325176447,-302.96129288,302.96129288,305.2702922924032,-305.2702922924032,305.2702922924032,0.7399004705868132,1.8433512990146903,27.56926696505484,468.1205605633527,829.0771260852039,0.7399004705868132,3.4336915493011944,1.8433512990146903,351.06542179758446,541.0696381940083,36.96570892927279,0.1663784397284762,0.1242367232698919,187.18445778852512,20.823010990776567,3.332696614877761,58.812433952930334,0.1663784397284762,0.1242367232698919,0.2380473814460797,0.6493593454360962,-194.89743041992188,0.4704465768364449,3.076043323174144,316.91947147621045,0.628678836006011,3,-88.19601068991994,40.062930293869805,137.3380813527647,26.360248465976166,53.68424252871051,0.5830707258546015,244.62509319429688,39.80453088157034,-87.91176441780094,0.9208007454872132,417805,300.13800836,590571,40.08749912589688,-88.28501559641019,0.6816475987434387,547.8359132354734,80.47342573763783,309.12398294,87.23658864521873,2013-08-19 16:37:31.244999936+00:00,2013-08-19 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiC,,,2013-08-19
15,15,0,0,LC08_022032_20130913,-88.19601068991994,40.062930293869805,2013-09-13 16:31:18.168999936,0.0385899999999999,0.05025,0.09205,0.1207874999999999,0.3437024999999999,0.3433449999999999,0.21481,302.83140812,21824.0,0.1883840325,0.4799134534650907,0.3294532685210776,0.3466832211842527,302.83140812,0.5950208379650388,0.9559502083796504,0.9719635687652846,-88.19591166082384,40.06304708706139,-0.4799134433269501,0.4799134433269501,1,1,-0.5775124640707741,-302.83140812,302.83140812,304.9690045627251,-304.9690045627251,304.9690045627251,0.7530355518306711,0.9995000566212324,15.909919892795603,455.85003757614567,776.3273358703534,0.7530355518306711,2.1676654205822654,0.9995000566212324,313.5873158385765,474.0034841440711,74.2657875102918,0.0210545140651295,0.5320756211142093,535.5314509587112,9.97891291041902,4.542211848867765,13.732378992554215,0.0210545140651295,0.5320756211142093,0.6725547698521838,0.3551892042160034,-103.77948760986328,-0.2015179879519729,-1.3342071513779212,-135.7937543249319,-0.3397071516358381,0,-88.19601068991994,40.062930293869805,110.27404611708768,18.781853508700475,46.109517046812165,3.2250296421159823,211.0011102741909,39.96245299660964,-87.01568968451234,0.9267904758453368,100074,292.1808578,163414,39.68455162666648,-86.38030237240456,0.4603921473026275,484.7793802221029,74.89080445845089,302.4178277,-37.83811481307784,2013-09-13 16:31:18.168999936+00:00,2013-09-13 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiC,,,2013-09-13
16,16,1,1,LC08_022032_20130929,-88.19601068991994,40.062930293869805,2013-09-29 16:31:11.387000064,0.0430724999999999,0.0530824999999999,0.0760724999999999,0.107065,0.2068625,0.2649975,0.195175,301.53597854,21824.0,0.1367994225,0.3178998335602965,0.1719302235235035,0.1839184079663114,301.53597854,0.1685984961902186,0.9516859849619022,0.9705563750374276,-88.19591166082384,40.06304708706139,-0.3178998231887817,0.3178998231887817,1,1,-0.4622616502023434,-301.53597854,301.53597854,303.5440314060427,-303.5440314060427,303.5440314060427,0.7309656638358011,1.3586244206014093,20.871879289659194,446.1010923856173,696.6827331714345,0.7309656638358011,2.273397374090808,1.3586244206014093,322.9647154846457,462.636838586189,66.99060703982246,0.0084348904786034,0.3146525461670255,338.8212070432069,14.432745987010351,4.139796115546744,23.2213728153353,0.0084348904786034,0.3146525461670255,0.4217796733274851,0.4197442531585693,-123.27107238769533,0.0842115699400396,0.502236144706371,56.825024503159625,0.1436258454454663,1,-88.19601068991994,40.062930293869805,98.31776388769744,19.546205313036527,59.76185404651306,2.0976565666205818,168.95282216682668,41.16424259797802,-87.14542432970163,0.8821222186088562,115171,293.68136858,168127,39.9313899753722,-88.27471835527018,0.2845506966114044,396.2288925845387,68.41280356427157,302.97154694,14.243417063872682,2013-09-29 16:31:11.387000064+00:00,2013-09-29 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiC,,,2013-09-29
17,17,2,2,LC08_023032_20130904,-88.19601068991994,40.062930293869805,2013-09-04 16:37:31.800000000,0.023795,0.0263249999999999,0.0605625,0.0385899999999999,0.4285675,0.192425,0.0929575,303.39879944,21824.0,0.166840945,0.8347880532796756,0.6665507257276078,0.6048303921543287,303.39879944,2.1268987715702967,0.9712689877157028,0.977018765946182,-88.19591166082384,40.06304708706139,-0.8347880244255066,0.8347880244255066,1,1,-0.7523664465479525,-303.39879944,303.39879944,305.6459732322986,-305.6459732322986,305.6459732322986,0.7411761825660318,1.5375459399283258,23.34400706257273,466.6357550730855,791.3863683443371,0.7411761825660318,3.270561783887587,1.5375459399283258,350.29324082668336,532.94392513795,45.69601321834021,0.089828480776298,0.2929880735660088,208.4866867867788,15.469893401510548,2.7679858596329154,24.938435182389245,0.089828480776298,0.2929880735660088,0.4143875818031335,0.491262674331665,-147.38446044921875,0.4139545140668012,2.981456622756689,278.7612251328311,0.5721137398713438,2,-88.19601068991994,40.062930293869805,146.222638856027,25.537172557441256,47.01167693889904,1.4945675776693053,268.9369746968314,40.003337864737965,-89.54895452183686,0.9349797964096068,641325,300.01154162,822452,40.59895164215993,-89.44843529738472,0.4050946831703186,494.53409280019287,96.04248139711424,311.19530306,84.5541098213797,2013-09-04 16:37:31.800000+00:00,2013-09-04 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiC,,,2013-09-04
18,18,0,0,LC08_023032_20131006,-88.19601068991994,40.062930293869805,2013-10-06 16:37:23.078000128,0.0270674999999999,0.0353175,0.0529724999999999,0.0748349999999999,0.1445199999999999,0.19578,0.1476275,294.51194744,21824.0,0.09658037,0.3176813840578059,0.1311200571257076,0.1453072544154138,294.51194744,0.0878029349273687,0.9508780293492736,0.9702897496852604,-88.19591166082384,40.06304708706139,-0.3176813721656799,0.3176813721656799,1,1,-0.4635492487056472,-294.51194744,294.51194744,296.5411613257126,-296.5411613257126,296.5411613257126,0.7445374322946658,0.8025886430802438,13.189228854347055,405.6201689604275,680.985886669351,0.7445374322946658,1.84684438409975,0.8025886430802438,299.6306852166376,494.5080843009883,51.70075769729421,0.0067895322341786,0.59594909945356,365.5191573190468,9.826908000914996,2.972954596794054,12.260550588193954,0.0067895322341786,0.59594909945356,0.7047426186926864,0.3752839565277099,-108.3141860961914,0.1137625430370467,0.5268234907505278,77.28816928464727,0.1745413064355618,0,-88.19601068991994,40.062930293869805,85.44160468796947,16.24421446058542,43.45729667264133,4.058522772017446,161.6376315168378,39.53302273289159,-89.29292269597448,0.837904155254364,389184,288.61928096,576148,39.47542791030844,-88.51991768538609,0.2382713556289672,448.5484040961244,57.29631704392873,297.24294542,14.940714197684969,2013-10-06 16:37:23.078000128+00:00,2013-10-06 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiC,,,2013-10-06
19,19,0,0,LC08_023032_20131107,-88.19601068991994,40.062930293869805,2013-11-07 16:37:14.576999936,0.04904,0.0650999999999999,0.0990625,0.128735,0.1995475,0.22669,0.1612675,284.70223004,21824.0,0.1385285399999999,0.2157059849367542,0.119316812781495,0.1282397611925883,284.70223004,0.0538982410703005,0.950538982410703,0.970177864195532,-88.19591166082384,40.06304708706139,-0.2157059907913208,0.2157059907913208,1,1,-0.3365091591038478,-284.70223004,284.70223004,286.68468152688405,-286.68468152688405,286.68468152688405,0.7268673666055525,0.4883632987452118,8.847631467927538,354.09228711564896,528.1246974337811,0.7268673666055525,0.991733766495152,0.4883632987452118,272.6473655920817,360.0340164915449,23.4626196712804,0.0061685434285833,0.435294722740482,427.6094870407532,11.830260266084222,4.019478398269797,16.785556314210492,0.0061685434285833,0.435294722740482,0.5496719056237318,0.7596685886383057,-213.765853881836,-0.1327384375918057,-0.3934214100257089,-91.03809022048864,-0.2704867112314499,0,-88.19601068991994,40.062930293869805,41.56494905622485,6.8521668587273,49.24338721178344,2.9920684286175407,127.7940189762964,40.87844383784038,-87.70131373093369,0.6152778267860413,357083,281.39358668,538908,39.506966801634455,-88.17794716675589,0.1845961809158325,343.94571816469465,24.79711682593251,285.93955328,-11.157431188329104,2013-11-07 16:37:14.576999936+00:00,2013-11-07 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiC,,,2013-11-07
20,20,1,1,LC08_023032_20131123,-88.19601068991994,40.062930293869805,2013-11-23 16:37:05.212000000,,,,,,,,,,,,,,,,,,-88.19591166082384,40.06304708706139,,,1,1,,,,,,,0.7251114084984915,0.2363473087417167,5.365570000700691,,467.5672814023588,0.7251114084984915,0.5410912167839182,0.2363473087417167,234.73547428963468,,,,,,,,,,,,0.4161132872104645,-112.77071380615234,,,,,1,-88.19601068991994,40.062930293869805,,-1.653505675248524,43.679753322645546,4.836714539446047,121.5243177695084,41.12203552367076,-88.58837003038239,0.6196144223213196,25812,271.00964192,52018,39.427704051945256,-88.74263890443389,0.1154653578996658,356.3932381077404,5.248800913200742,277.69528904000003,,2013-11-23 16:37:05.212000+00:00,2013-11-23 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiC,,,2013-11-23
21,21,0,0,LC08_022032_20131218,-88.19601068991994,40.062930293869805,2013-12-18 16:30:47.544000000,,,,,,,,,,,,,,,,,,-88.19591166082384,40.06304708706139,,,1,1,,,,,,,0.7018188392398461,0.2933188204123161,6.152735551248128,,401.5714048780404,0.7018188392398461,0.3644530240574721,0.2933188204123161,232.91787972375457,,,,,,,,,,,,0.6552289128303528,-176.84324645996094,,,,,0,-88.19601068991994,40.062930293869805,,-6.889266365993534,80.48192799905576,2.2863585990422126,109.52847519393772,41.200689122551154,-87.98131742915187,0.9438247084617616,345,269.8953674,632,39.42459772365129,-86.45127397293533,0.2595070600509643,231.8117584114636,4.182787796830515,274.41740786,,2013-12-18 16:30:47.544000+00:00,2013-12-18 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiC,,,2013-12-18
22,22,1,1,LC08_023032_20131209,-88.19601068991994,40.062930293869805,2013-12-09 16:37:05.724999936,,,,,,,,,,,,,,,,,,-88.19591166082384,40.06304708706139,,,1,1,,,,,,,0.711377563076045,0.2267850717834048,5.233450221901858,,418.65255990185005,0.711377563076045,0.4201925328758216,0.2267850717834048,220.99690616075324,,,,,,,,,,,,0.5695646405220032,-151.8500518798828,,,,,1,-88.19601068991994,40.062930293869805,,-5.030794383373247,53.97170440685246,3.803210618953004,77.80899481595588,40.47214658179515,-89.84083318360388,0.9491668343544006,968,266.60723216,1585,40.840185981645085,-89.55158356486662,0.1292295455932617,284.88352423560605,-1.8683045386283947,270.81139676,,2013-12-09 16:37:05.724999936+00:00,2013-12-09 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiC,,,2013-12-09
23,23,0,0,LC08_023032_20140211,-88.19601068991994,40.062930293869805,2014-02-11 16:36:22.676000000,,,,,,,,,,,,,,,,,,-88.19591166082384,40.06304708706139,,,1,1,,,,,,,0.7566948959247044,0.0934740014806819,3.391514156458382,,556.3008237269219,0.7566948959247044,0.1211720219569451,0.0934740014806819,193.8780195819805,,,,,,,,,,,,0.1219916343688964,-31.61861038208008,,,,,0,-88.19601068991994,40.062930293869805,,-20.32272214925977,77.14157110780502,0.5258810013225939,180.4793810650345,40.37837311267469,-89.85208122543368,0.9911489486694336,39,259.18671074,45,39.75240045943527,-89.60409868503137,0.0060368250124156,64.98724243215874,-0.0822361500647088,271.06774826000003,,2014-02-11 16:36:22.676000+00:00,2014-02-11 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiC,,,2014-02-11
24,24,1,1,LC08_023032_20140227,-88.19601068991994,40.062930293869805,2014-02-27 16:36:10.052000000,,,,,,,,,,,,,,,,,,-88.19591166082384,40.06304708706139,,,1,1,,,,,,,0.7746052076170611,0.0978905677458321,3.452537090793302,,650.0034116177848,0.7746052076170611,0.2848514514037863,0.0978905677458321,227.800702813035,,,,,,,,,,,,0.8914353251457214,-241.0269317626953,,,,,1,-88.19601068991994,40.062930293869805,,-10.037977362738932,34.365479713518816,4.060895879719369,209.89391990992124,40.02282962369072,-88.59527600290407,0.5412894487380981,96096,270.38072624,132936,39.83131035143346,-89.60427366501945,0.1058306843042373,464.8568524881664,6.228306855390523,274.53703856,,2014-02-27 16:36:10.052000+00:00,2014-02-27 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiC,,,2014-02-27
25,25,0,0,LC08_022032_20140324,-88.19601068991994,40.062930293869805,2014-03-24 16:29:38.668000000,,,,,,,,,,,,,,,,,,-88.19591166082384,40.06304708706139,,,1,1,,,,,,,0.7843527023325927,0.2489423491187541,5.539593501250954,,783.8573043010766,0.7843527023325927,0.6322531440596347,0.2489423491187541,251.07473233862527,,,,,,,,,,,,0.8149975538253784,-226.0396270751953,,,,,0,-88.19601068991994,40.062930293869805,,0.4752791199848146,39.37384123079563,1.3788633966051709,210.80617200739508,41.037619716463546,-86.57550998120584,0.6837398409843445,237712,277.35006902,390834,39.52914977498846,-86.97021284621945,0.1851062476634979,604.9738342811688,34.90550354915341,284.02204406,,2014-03-24 16:29:38.668000+00:00,2014-03-24 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiC,,,2014-03-24
26,26,1,1,LC08_023032_20140315,-88.19601068991994,40.062930293869805,2014-03-15 16:35:59.857000192,0.0374075,0.05223,0.0816275,0.1097325,0.1749075,0.230815,0.16575,289.18667228000004,21824.0,0.123332535,0.2289734401349072,0.1130272219148813,0.1245953558319738,289.18667228000004,0.0467921733217345,0.9504679217332171,0.9701544141719616,-88.19591166082384,40.06304708706139,-0.2289734333753585,0.2289734333753585,1,1,-0.3636151012532402,-289.18667228000004,289.18667228000004,291.45626859089884,-291.45626859089884,291.45626859089884,0.7605027329977158,0.5197830700358694,9.281753028701369,376.90649208499593,718.2404709216543,0.7605027329977158,1.011352618418465,0.5197830700358694,269.61390410339465,509.0109279218293,43.794707525847095,0.0060434870937596,0.1142514009810054,276.1035804372056,19.0567147480595,4.251514976744076,63.952511908836485,0.0060434870937596,0.1142514009810054,0.1926503044565298,0.4302487969398498,-121.1471939086914,0.2770003045803826,1.7531700154423515,189.11263995877653,0.4065048286532397,1,-88.19601068991994,40.062930293869805,122.68384950141468,7.137436805978457,51.394840985204254,0.7868740158037618,225.6925631352108,41.18434862136686,-88.89891745052564,0.4795475900173187,427276,281.57474174000004,551148,39.62082103625378,-88.14527328948792,0.1980285048484802,420.27222357357965,49.0347835602734,292.81660952,49.719901637945085,2014-03-15 16:35:59.857000192+00:00,2014-03-15 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiC,,,2014-03-15
27,27,0,0,LC08_022032_20140409,-88.19601068991994,40.062930293869805,2014-04-09 16:29:24.860000000,0.0624049999999999,0.0777224999999999,0.1096225,0.14122,0.2202549999999999,0.33713,0.27366,295.30492808,21824.0,0.16794177,0.2186458261290544,0.1330863625839313,0.1376157172291708,295.30492808,0.0723940312009013,0.950723940312009,0.9702389003029628,-88.19591166082384,40.06304708706139,-0.2186458259820938,0.2186458259820938,1,1,-0.3353744950777181,-295.30492808,295.30492808,297.40226128818915,-297.40226128818915,297.40226128818915,0.765163206282528,0.8079125490954572,13.26278834551448,409.9399721576256,828.8783795933238,0.765163206282528,1.4980578501352824,0.8079125490954572,313.84267519653946,578.1128500529794,70.54401303434445,0.0065022977199261,0.3153600504628842,432.7093010272965,13.84035007440884,4.936043370413074,23.1692761055635,0.0065022977199261,0.3153600504628842,0.4271383718048026,1.0325416326522827,-302.1441650390625,0.1102794422619,0.789457172945472,74.85953599133842,0.1474864698767746,0,-88.19601068991994,40.062930293869805,151.39715788110144,13.002928545515385,53.93066422785331,2.1566811648587,274.48288265274493,41.13271235284389,-86.96985677108692,0.6397416591644287,488169,292.62178238,870044,41.24105424646576,-87.79288991013792,0.1954495757818222,504.801917192499,72.6317431375458,297.14724086,22.389005424733583,2014-04-09 16:29:24.860000+00:00,2014-04-09 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiC,,,2014-04-09
28,28,1,1,LC08_022032_20140425,-88.19601068991994,40.062930293869805,2014-04-25 16:29:09.163000064,0.05828,0.0732399999999999,0.1057449999999999,0.1381125,0.230045,0.3429875,0.2659325,295.98511406,21824.0,0.168835245,0.2497097030482876,0.1522646115726569,0.1588407057475169,295.98511406,0.1154511774390453,0.9511545117743904,0.9703809888855488,-88.19591166082384,40.06304708706139,-0.2497097104787826,0.2497097104787826,1,1,-0.3701718335864678,-295.98511406,295.98511406,298.03054417218254,-298.03054417218254,298.03054417218254,0.7715584514650754,0.8285963901198267,13.548573409486828,413.9173300387195,883.6939490298151,0.7715584514650754,1.841710854740528,0.8285963901198267,306.15012402695385,611.7740063501556,76.56513185665095,0.0073260760510627,0.737247380444855,526.1611867362494,8.141452443508715,3.557837541481433,9.910735901740557,0.0073260760510627,0.737247380444855,0.8594219612807696,0.5074062347412109,-147.6647186279297,0.0133367108607079,0.1055938404166707,9.047687757255176,0.0169049658711609,1,-88.19601068991994,40.062930293869805,176.56390030341765,16.200559601965754,44.99057970946068,4.983681589106542,303.4971906063186,39.51954828144847,-86.60095425498494,0.6380808353424072,426742,291.018731,665686,40.63957880186942,-87.85562095194956,0.2233258038759231,595.6572372854687,80.14479875401288,297.78299258,2.994641314216781,2014-04-25 16:29:09.163000064+00:00,2014-04-25 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiC,,,2014-04-25
