,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw.1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,Date,Rn_daily_volk_measured,LE_closed,gridMET_ETo,Lat,Long,Elev_volk,Energy_balance,Land_cover_deets,Land_cover_volk,State,Name,Veg,LE_Daily_model,Landcover_wc,Elev_SRTM,Slope_SRTM,Canopy_height,clay_percent,silt_percent,sand_percent,Ksat,doy,R_LST,GR_LST,B_LST,NIR_LST,NDVI_LST,NDWI_LST,SWIR1_LST,SWIR2_LST,ETa
0,0,0,0,2,LC08_043034_20170506,-120.21008095384305,36.83896657069325,2017-05-06 18:39:13.315000064,0.0464,0.0563549999999999,0.0958175,0.1021975,0.28587,0.215965,0.1591775,300.88997276,21824.0,0.1549494225,0.4733003923286542,0.3110157021252817,0.3102340193735273,300.88997276,0.4841399058720979,0.9548413990587208,0.971597661689378,-120.2099325957581,36.83885536311045,-0.4733003973960876,0.4733003973960876,1,1,-0.4979269690519076,-300.88997276,300.88997276,301.5109129792817,-301.5109129792817,301.5109129792817,0.7798984655469925,0.7037135709825074,12.010389595404302,443.756941236112,931.7169715191152,0.7798984655469925,2.0330194261575865,0.7037135709825074,317.0089617167399,646.284304132432,86.20886979106986,0.0171546704822212,0.2666038293516415,128.35663483588812,18.214821092849075,1.980237945493826,27.40644836050632,0.0171546704822212,0.2666038293516415,0.3516226985073067,0.2583319246768951,-75.90965270996094,0.6385218615951791,5.388672763824069,431.718799505474,0.7708225946620332,2,-120.21008095384305,36.83896657069325,196.9433507454229,17.75977833249991,34.61420790811273,1.6520869918577454,288.22261158400005,36.709020248306935,-120.6857615510232,0.8076491355895996,159155,293.84543354,293961,36.78500001761956,-120.52481901153006,0.1585235595703125,513.4463586068359,114.95949997302397,314.66801138,2017-05-06,,,,36.839,-120.21,57.0,0.881054403049909,Vineyard,Vineyards,CA,RIP760,CRO,152.8227595820506,40,60,2.1861722710282177,0,13.205766677856444,30.022926330566406,53.70058441162109,0.4295741319656372,126,30.750202991140096,28.830524964931296,16.95665441488977,86.0154165129012,142.41134215506605,-149.82123215449784,64.98170296711339,47.8949136390049,
1,1,1,1,0,LC08_042034_20170515,-120.21008095384305,36.83896657069325,2017-05-15 18:33:09.336000000,,,,,,,,,,,,,,,,,,-120.2099278253396,36.83906448901167,,,1,1,,,,,,,0.7800317605658499,0.741162698954873,12.53778520566108,,942.9894182270094,0.7800317605658499,2.392467132483952,0.741162698954873,303.4938157892834,,,,,,,,,,,,0.2065109312534332,-60.02584457397461,,,,,0,-120.21008095384305,36.83896657069325,,20.370612207445657,30.97901278941999,1.5486483503707122,303.1743209077381,37.38876639820487,-119.29849955036852,0.692121684551239,63796,290.66667494,112014,38.063072458479965,-118.09594506573592,0.0681745037436485,607.9273624151273,154.52086862132165,314.14505432,2017-05-15,180.19625,103.28531415194492,5.8,36.839,-120.21,57.0,0.881054403049909,Vineyard,Vineyards,CA,RIP760,CRO,,40,60,2.1861722710282177,0,13.205766677856444,30.022926330566406,53.70058441162109,0.4295741319656372,135,,,,,,,,,
2,2,2,2,1,LC08_042035_20170515,-120.21008095384305,36.83896657069325,2017-05-15 18:33:33.223000064,,,,,,,,,,,,,,,,,,-120.2099278253396,36.83906448901167,,,1,1,,,,,,,0.7806714022983381,0.7407520584222143,12.532002160072476,,949.2912888332536,0.7806714022983381,2.393606240605688,0.7407520584222143,320.8055906378514,,,,,,,,,,,,0.2457077354192733,-72.42181396484375,,,,,1,-120.21008095384305,36.83896657069325,,20.3783242301755,30.94711426866815,1.5497655809901327,303.1743209077381,36.76133916236407,-120.2648050361824,0.8031952977180481,272434,294.74779082,417828,36.012717219596695,-119.77439629853248,0.1605282425880432,530.924721566339,127.58948548898675,319.41905918,2017-05-15,180.19625,103.28531415194492,5.8,36.839,-120.21,57.0,0.881054403049909,Vineyard,Vineyards,CA,RIP760,CRO,,40,60,2.1861722710282177,0,13.205766677856444,30.022926330566406,53.70058441162109,0.4295741319656372,135,,,,,,,,,
3,3,3,3,3,LC08_043034_20170522,-120.21008095384305,36.83896657069325,2017-05-22 18:39:24.851000064,0.0498925,0.0625974999999999,0.1031874999999999,0.11086,0.4065675,0.291755,0.1995475,315.02690348,21824.0,0.2025313525,0.5714955235274507,0.4613952131265714,0.4359634961704887,315.02690348,0.9259830377397216,0.9592598303773971,0.9730557440245412,-120.2099325957581,36.83885536311045,-0.571495532989502,0.571495532989502,1,1,-0.5951486498415907,-315.02690348,315.02690348,315.63855560701364,-315.63855560701364,315.63855560701364,0.768230389818414,1.0868720337461368,17.40640553049868,535.6855047872582,934.2591361397062,0.768230389818414,5.063444263758781,1.0868720337461368,359.76105665597834,554.4611951087986,111.77942314494786,0.0347740050893382,0.1837429791531432,149.70440094151874,20.46538752705873,2.738148961994611,39.76567766297702,0.0347740050893382,0.1837429791531432,0.2763789320101796,0.2147153615951538,-65.0343017578125,0.4393407491907037,4.735363694608794,292.977371022332,0.6618238869936042,3,-120.21008095384305,36.83896657069325,198.8072654961025,33.117672514043434,21.46507351775038,1.052695167351276,349.4612508630304,38.25876046117134,-121.4040570857134,0.8448585867881775,451705,302.88609644,713628,37.33292242524002,-120.29805396216784,0.1869700849056244,497.0966166521859,137.45584646666148,330.63016478,2017-05-22,195.47916666666663,167.2525767792565,7.9,36.839,-120.21,57.0,0.881054403049909,Vineyard,Vineyards,CA,RIP760,CRO,134.2949143791054,40,60,2.1861722710282177,0,13.205766677856444,30.022926330566406,53.70058441162109,0.4295741319656372,142,34.9238825197928,32.50683860284247,19.71989659058927,128.0797005806049,180.03646512953426,-187.48783626989908,91.9106742248074,62.86283102217529,4.561
4,4,4,4,2,LC08_043034_20170607,-120.21008095384305,36.83896657069325,2017-06-07 18:39:33.264000000,0.0496999999999999,0.0629825,0.1084125,0.12329,0.4115175,0.289885,0.1892075,309.94430774,21824.0,0.2062898875,0.5389369072049288,0.4291938640961171,0.4177987210181603,309.94430774,0.8500887340760845,0.9585008873407608,0.9728052928224512,-120.2099325957581,36.83885536311045,-0.5389369130134583,0.5389369130134583,1,1,-0.5829727078645203,-309.94430774,309.94430774,310.5899721358225,-310.5899721358225,310.5899721358225,0.7818771583070042,0.744956566803138,12.591214200070398,501.54538339057297,955.5922586768136,0.7818771583070042,4.231602946983688,0.744956566803138,327.18903040632625,570.5288317205565,104.37143020883184,0.03139925263206,0.2380577674074807,131.79790534901124,18.95114281702873,2.191544798690672,30.692819484156,0.03139925263206,0.2380577674074807,0.3291771802919218,0.1527731865644455,-45.25827407836914,0.4989190408107479,5.13140653893506,334.3594961627134,0.717267375951562,2,-120.21008095384305,36.83896657069325,199.7688120570915,29.952847640425503,17.604595141284406,1.379956791501624,344.1579250334531,37.12075405994732,-120.6695675654048,0.8193770051002502,310744,296.24488358,483554,36.8932022654828,-120.22175433641792,0.2014714479446411,433.5580081760607,130.59834067405845,328.19311652,2017-06-07,183.71291666666664,185.2032434564321,7.9,36.839,-120.21,57.0,0.881054403049909,Vineyard,Vineyards,CA,RIP760,CRO,145.5266894441983,40,60,2.1861722710282177,0,13.205766677856444,30.022926330566406,53.70058441162109,0.4295741319656372,158,38.2130337012646,33.60183726286275,19.52106736223455,127.54750666039544,167.04042661916827,-180.689072370382,89.8482056492099,58.64378760671605,4.535
5,5,5,5,0,LC08_042034_20170616,-120.21008095384305,36.83896657069325,2017-06-16 18:33:25.937999872,0.066475,0.0817924999999999,0.128625,0.1473249999999999,0.4387975,0.3480749999999999,0.2272675,314.45609414,21824.0,0.233399195,0.4972893891635281,0.426302961074063,0.4025409196476456,314.45609414,0.7901560615399181,0.9579015606153992,0.9726075150030816,-120.2099278253396,36.83906448901167,-0.4972893893718719,0.4972893893718719,1,1,-0.5466341218404276,-314.45609414,314.45609414,315.8116727447479,-315.8116727447479,315.8116727447479,0.758801023276023,1.4380281222832156,22.35173242158296,531.0605032618872,926.2311317266076,0.758801023276023,4.679675535089246,1.4380281222832156,347.9326192216885,512.27422687725,113.55361505160693,0.0288190102468515,0.4038924946666497,189.3386143413925,13.393471920783137,2.2723836550208034,18.09061613751826,0.0288190102468515,0.4038924946666497,0.5071594160167788,0.1442261636257171,-43.27592086791992,0.3140369093750215,3.661483837728321,209.3819974842506,0.5251346212716272,0,-120.21008095384305,36.83896657069325,193.70189622961945,31.71855716961374,30.72922709065108,2.36417573167238,349.40032643554207,36.70647583575936,-119.00767610732848,0.7571060061454773,371869,300.05597588,565179,38.01267757355964,-118.07810723214118,0.0894125029444694,449.3466348468623,166.4183221106754,332.47931359999995,2017-06-16,211.90625000000003,168.65448468580783,9.1,36.839,-120.21,57.0,0.881054403049909,Vineyard,Vineyards,CA,RIP760,CRO,103.83968163797518,40,60,2.1861722710282177,0,13.205766677856444,30.022926330566406,53.70058441162109,0.4295741319656372,167,46.32724406917547,40.44691510875749,25.72015007994592,137.98254796839666,156.3756789736295,-171.89243087758973,109.45430496778047,71.46565037496245,4.704
6,6,5,5,0,LC08_042034_20170616,-120.21008095384305,36.83896657069325,2017-06-16 18:33:25.937999872,0.066475,0.0817924999999999,0.128625,0.1473249999999999,0.4387975,0.3480749999999999,0.2272675,314.45609414,21824.0,0.233399195,0.4972893891635281,0.426302961074063,0.4025409196476456,314.45609414,0.7901560615399181,0.9579015606153992,0.9726075150030816,-120.2099278253396,36.83906448901167,-0.4972893893718719,0.4972893893718719,1,1,-0.5466341218404276,-314.45609414,314.45609414,315.8116727447479,-315.8116727447479,315.8116727447479,0.758801023276023,1.4380281222832156,22.35173242158296,531.0605032618872,926.2311317266076,0.758801023276023,4.679675535089246,1.4380281222832156,347.9326192216885,512.27422687725,113.55361505160693,0.0288190102468515,0.4038924946666497,189.3386143413925,13.393471920783137,2.2723836550208034,18.09061613751826,0.0288190102468515,0.4038924946666497,0.5071594160167788,0.1442261636257171,-43.27592086791992,0.3140369093750215,3.661483837728321,209.3819974842506,0.5251346212716272,0,-120.21008095384305,36.83896657069325,193.70189622961945,31.71855716961374,30.72922709065108,2.36417573167238,349.40032643554207,36.70647583575936,-119.00767610732848,0.7571060061454773,371869,300.05597588,565179,38.01267757355964,-118.07810723214118,0.0894125029444694,449.3466348468623,166.4183221106754,332.47931359999995,2017-06-16,211.90625000000003,168.65448468580783,9.1,36.839,-120.21,57.0,0.881054403049909,Vineyard,Vineyards,CA,RIP760,CRO,103.83968163797518,40,60,2.1861722710282177,0,13.205766677856444,30.022926330566406,53.70058441162109,0.4295741319656372,167,46.32724406917547,40.44691510875749,25.72015007994592,137.98254796839666,156.3756789736295,-171.89243087758973,109.45430496778047,71.46565037496245,4.704
7,7,6,6,1,LC08_042035_20170616,-120.21008095384305,36.83896657069325,2017-06-16 18:33:49.824000000,0.0685649999999999,0.0867974999999999,0.131375,0.1536775,0.4358,0.35275,0.2350499999999999,314.47318424,21824.0,0.2357726375,0.4785975715782196,0.4132128213183821,0.3884281685486849,314.47318424,0.7374882441455507,0.9573748824414554,0.9724337112056805,-120.2099278253396,36.83906448901167,-0.4785975813865661,0.4785975813865661,1,1,-0.5367391016881915,-314.47318424,314.47318424,315.76787634381657,-315.76787634381657,315.76787634381657,0.759202233409855,1.4379595004393435,22.350766020996744,530.8839074560387,930.124969061534,0.759202233409855,4.682902828673242,1.4379595004393435,338.2883709586209,503.8118338230725,112.93143873211368,0.0266215645901263,0.4003478923989824,225.67520518635024,13.196684393950145,2.663890034619179,18.250786929476977,0.0266215645901263,0.4003478923989824,0.509015331328791,0.149654135107994,-44.59207534790039,0.2477686380364543,2.9339314115475883,165.20518990460857,0.4226489534379562,1,-120.21008095384305,36.83896657069325,192.8573834047895,31.73073211659152,30.706584207444376,2.3644410512400698,349.40032643554207,36.4047030686578,-118.80451944610397,0.7981551885604858,497104,297.96756566,858071,36.1490990783483,-119.7105206216602,0.1594435721635818,410.13370808221407,129.26097894349485,329.76540572,2017-06-16,211.90625000000003,168.65448468580783,9.1,36.839,-120.21,57.0,0.881054403049909,Vineyard,Vineyards,CA,RIP760,CRO,83.2062948314896,40,60,2.1861722710282177,0,13.205766677856444,30.022926330566406,53.70058441162109,0.4295741319656372,167,48.3274527710426,41.31391457953,27.29548620907137,137.04741369179203,150.50610230373405,-168.79005441400275,110.93041574066,73.91692195561197,4.704
8,8,6,6,1,LC08_042035_20170616,-120.21008095384305,36.83896657069325,2017-06-16 18:33:49.824000000,0.0685649999999999,0.0867974999999999,0.131375,0.1536775,0.4358,0.35275,0.2350499999999999,314.47318424,21824.0,0.2357726375,0.4785975715782196,0.4132128213183821,0.3884281685486849,314.47318424,0.7374882441455507,0.9573748824414554,0.9724337112056805,-120.2099278253396,36.83906448901167,-0.4785975813865661,0.4785975813865661,1,1,-0.5367391016881915,-314.47318424,314.47318424,315.76787634381657,-315.76787634381657,315.76787634381657,0.759202233409855,1.4379595004393435,22.350766020996744,530.8839074560387,930.124969061534,0.759202233409855,4.682902828673242,1.4379595004393435,338.2883709586209,503.8118338230725,112.93143873211368,0.0266215645901263,0.4003478923989824,225.67520518635024,13.196684393950145,2.663890034619179,18.250786929476977,0.0266215645901263,0.4003478923989824,0.509015331328791,0.149654135107994,-44.59207534790039,0.2477686380364543,2.9339314115475883,165.20518990460857,0.4226489534379562,1,-120.21008095384305,36.83896657069325,192.8573834047895,31.73073211659152,30.706584207444376,2.3644410512400698,349.40032643554207,36.4047030686578,-118.80451944610397,0.7981551885604858,497104,297.96756566,858071,36.1490990783483,-119.7105206216602,0.1594435721635818,410.13370808221407,129.26097894349485,329.76540572,2017-06-16,211.90625000000003,168.65448468580783,9.1,36.839,-120.21,57.0,0.881054403049909,Vineyard,Vineyards,CA,RIP760,CRO,83.2062948314896,40,60,2.1861722710282177,0,13.205766677856444,30.022926330566406,53.70058441162109,0.4295741319656372,167,48.3274527710426,41.31391457953,27.29548620907137,137.04741369179203,150.50610230373405,-168.79005441400275,110.93041574066,73.91692195561197,4.704
9,9,7,7,3,LC08_043034_20170623,-120.21008095384305,36.83896657069325,2017-06-23 18:39:38.895000064,0.04805,0.0623774999999999,0.096395,0.11262,0.4215549999999999,0.2953025,0.1866499999999999,317.07087944,21824.0,0.2056649225,0.5783404315065287,0.4739884393063582,0.4480890564943071,317.07087944,0.9797284401264162,0.959797284401264,0.9732331038524172,-120.2099325957581,36.83885536311045,-0.5783404111862183,0.5783404111862183,1,1,-0.6277826044985038,-317.07087944,317.07087944,317.78897960454736,-317.78897960454736,317.78897960454736,0.7594312806142606,1.409081538855005,21.944078041933984,550.0320604275299,924.6597481242092,0.7594312806142606,6.098828806635849,1.409081538855005,365.6523057275699,535.4097023322266,113.2493161635098,0.0372263102652615,0.3013212059519682,136.82547985611893,16.587734398945873,2.05244046153338,24.24875494160777,0.0372263102652615,0.3013212059519682,0.3969596476507412,0.1469921320676803,-44.660037994384766,0.4287871526661109,4.912216153603715,285.3349063125979,0.6758921861478578,3,-120.21008095384305,36.83896657069325,201.5124768640496,36.47871438625526,23.104133326743813,1.7127322432278302,353.6360150454965,38.25880703909398,-121.40748480044802,0.8520330786705017,487209,303.82605194,720856,36.88808565275338,-120.87795240902147,0.1938378661870956,415.972132725875,138.2454976177927,337.25770556,2017-06-23,202.83833333333337,214.0037296498838,8.7,36.839,-120.21,57.0,0.881054403049909,Vineyard,Vineyards,CA,RIP760,CRO,139.31045011620137,40,60,2.1861722710282177,0,13.205766677856444,30.022926330566406,53.70058441162109,0.4295741319656372,174,35.7085224425328,30.5640474236188,19.77808878226857,133.66281458232916,183.3749092334841,-199.0515825054743,93.6318233758306,59.18127964747597,5.374
