,Unnamed: 0.4,Unnamed: 0.3,longitude_x,latitude_x,date_x,eto,etr,Date,Stn Name,Unnamed: 0.2,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Name_x,Unnamed: 0,Unnamed: 0.1,Unnamed: 0_x,id,longitude_y,latitude_y,date_y,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,Relative humidity,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,Datetime_Local_x,Datetime_GMT,Unnamed: 0_y,TIMESTAMP_START,TIMESTAMP_END,LE_inst_af,H_inst_af,G_inst_af,FC,CO2,H2O,T_SONIC,Air temp,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,RH_1_1_1,RH_1_2_1,RH_1_3_1,RH_1_4_1,RH_1_5_1,VPD_PI_1_1_1,VPD_PI_1_2_1,VPD_PI_1_3_1,VPD_PI_1_4_1,VPD_PI_1_5_1,USTAR,Wind speed_y,WD,PA,SWIN_inst_af,SW_IN,SW_OUT,LW_IN_inst_af,LW_OUT_inst_af,Rn_inst_af,PPFD_IN_PI_F,PPFD_IN,PPFD_OUT,SWC_1_1_1,SWC_1_2_1,SWC_1_3_1,SWC_1_4_1,SWC_2_1_1,SWC_2_2_1,SWC_2_3_1,SWC_2_4_1,SWC_3_1_1,SWC_3_2_1,SWC_3_3_1,SWC_3_4_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,T_BOLE_1_2_1,T_BOLE_1_1_1,T_BOLE_2_2_1,T_BOLE_2_1_1,D_SNOW,P_1_1_1,P_2_1_1,Name_y,Long,Lat,Elevation,State,Timezone,Veg,Clim,MAT (°C),MAP (mm),Datetime,Time,doy,Albedo,dec,dr,tao,Rext,Tao_sw_am,P_calc,es,ea,W_calc,Rso,gamma_dust,W_prata,zenith,Mopt,asa,bsa,Tao_sa,Tao_ding,Tao_sebal_insitu,Datetime_Local_y,Name,cos_zenith,Rext_model,P_model,Elev_SRTM,RS_Rso,f,Rns_model,eps_dash,Rnl_model,Rn_fao_model,psychro,del,WS_2,ETo_model_hourly,ET_ETo_model,LWin_angstrom,R_LST,GR_LST,B_LST,NIR_LST,NDVI_LST,NDWI_LST,SWIR1_LST,SWIR2_LST,Landcover_wc
0,0,0,-110.72185034415163,32.41570702745293,2015-02-25 06:00:00,77.27879302978515,108.30215440750123,2015-02-25,US-MtB,0,40.1893185070354,35.66391674418605,47.327790064350886,41.99858139534884,-6.313314583333333,120.14779166666666,US-MtB,8,1,1,LC08_036037_20150225,-110.72548852105233,32.41602143780238,2015-02-25 17:57:37.559000064,0.0073499999999999,0.0182674999999999,0.0406799999999999,0.0505525,0.1966875,0.1484525,0.09304,279.97510838,21824.0,0.09318269,0.5910653615919754,0.2680399891048856,0.2933495262566244,279.97510838,0.4363374316387389,0.9543633743163872,0.9714399135244078,-110.72550279036408,32.41608286293309,-0.5910653471946716,0.5910653471946716,1,1,-0.6572403551455023,-279.97510838,279.97510838,299.1282108364666,-299.1282108364666,299.1282108364666,0.7888849967193488,0.4797652575229635,7.092777773521542,332.48687696403607,730.3746060738163,0.7888849967193488,1.1636411704687424,0.4797652575229635,258.87249301330587,576.8878845580056,59.235037671745765,0.015601695847876,0.1604302748361933,214.3770747663423,19.77672564970739,3.5364406319656965,45.54417231597616,0.015601695847876,0.1604302748361933,0.2502725294752944,0.1813715398311615,-50.71689987182617,0.4475174176937028,2.697381487462262,303.2757721199175,0.585867099822121,1,-110.72548852105233,32.41602143780238,130.0049218679068,9.19970193822351,41.22965650396356,1.0042266840810177,235.8087973153673,33.286043278809984,-110.83912069865283,0.6710507869720459,501670,279.62988836,743515,32.98212900947927,-111.40894745232,0.1279266774654388,348.3874729766107,63.04439539858296,303.10826774,2015-02-25 17:57:37.559000064+00:00,2015-02-25 18:00:00+00:00,107830.0,201502251100.0,201502251130.0,44.29,185.41,33.074,-3.5067,396.99,4.0254,2.4954,2.858,3.122,3.943,3.839,2.912,31.97,30.81,29.5,30.41,39.81,5.1068,5.299,5.7167,5.6074,4.5357,0.6094,5.4343,340.1,74.207,851.55,851.55,91.035,224.79,345.23,640.07,1527.5,,,,,7.7,9.2,13.3,15.2,11.7,13.7,8.4,13.0,12.9,14.1,0.454,0.931,1.335,1.87,2.593,3.986,4.874,0.104,0.609,0.965,1.52,2.421,4.108,5.373,5.358,3.378,2.882,3.345,4.736,5.946,7.083,1.947,4.393,0.602,1.293,1.6,0.0,0.0,US-MtB,-110.7256,32.416,2573.0,AZ,MST,ENF,Dwb,9.3,790.0,2015-02-25 11:00:00,11:00:00,56,0.106905055487053,-0.0831864431418555,0.989497745251644,-0.2616666666666666,1072.607878668406,0.7939061580054405,102.61571354216127,0.750163504133027,0.2398272722713287,2.9263024509003945,859.7164216939738,0.1,0.0086888272602268,0.7682491456521007,1.3016610635488386,-0.1241798587242866,-0.0684154829160536,0.80796735057634,0.70796735057634,0.8039016489490414,2015-02-25 11:00:00-07:00,US-MtB,0.7682489265249844,1072.6075727292814,74.33364092769841,2576.0000000000045,0.8495529312266664,0.7968964571559997,2.024598408036619,0.2430288751872492,-0.2510956995678735,1.7735027084687454,0.0494546264131217,0.0784798628878074,0.7541492723189864,263.5748515052527,88.91889909358946,257.9860691728346,14.15344166637995,11.38938740889837,5.114445292331621,55.06760412949125,165.48358867137722,-184.0109396635717,41.563004776781945,26.0488840836752,10
1,1,1,-110.72185034415163,32.41570702745293,2015-02-25 06:00:00,77.27879302978515,108.30215440750123,2015-02-25,US-MtB,1,40.1893185070354,35.66391674418605,47.327790064350886,41.99858139534884,-6.313314583333333,120.14779166666666,US-MtB,10,3,3,LC08_036038_20150225,-110.72548852105233,32.41602143780238,2015-02-25 17:58:01.454999808,0.009495,0.0197249999999999,0.0410649999999999,0.0507449999999999,0.1961925,0.14859,0.0923525,279.9614363,21824.0,0.0935657375,0.5890053151100988,0.2688046350884326,0.2920876914065768,279.9614363,0.4328471275372123,0.954328471275372,0.9714283955208728,-110.72550279036408,32.41608286293309,-0.5890052914619446,0.5890052914619446,1,1,-0.6538360220435603,-279.9614363,279.9614363,298.82475653096265,-298.82475653096265,298.82475653096265,0.7910126693948745,0.4796480368252084,7.091557891745671,332.4097787734567,747.2900895691129,0.7910126693948745,1.164425200332086,0.4796480368252084,241.96676528415568,575.8753356517561,58.587431574736485,0.0154914476121402,0.1608322939520046,316.29294972847794,17.783572406216713,4.666068751892951,45.43032933435274,0.0154914476121402,0.1608322939520046,0.2599927828527309,0.1960057318210601,-53.9052963256836,0.2965035250036226,1.7869985750653667,200.9949543485417,0.3885552953478984,3,-110.72548852105233,32.41602143780238,129.9018771464423,9.20968876635118,41.1918289546135,1.0074979466973937,235.8087973153673,30.920468496513774,-110.77288264507156,0.4168207049369812,374268,275.01897938,629185,32.12592880752484,-110.88380727967976,0.0930785238742828,413.1576953200186,65.70196398672037,299.734682,2015-02-25 17:58:01.454999808+00:00,2015-02-25 18:00:00+00:00,107830.0,201502251100.0,201502251130.0,44.29,185.41,33.074,-3.5067,396.99,4.0254,2.4954,2.858,3.122,3.943,3.839,2.912,31.97,30.81,29.5,30.41,39.81,5.1068,5.299,5.7167,5.6074,4.5357,0.6094,5.4343,340.1,74.207,851.55,851.55,91.035,224.79,345.23,640.07,1527.5,,,,,7.7,9.2,13.3,15.2,11.7,13.7,8.4,13.0,12.9,14.1,0.454,0.931,1.335,1.87,2.593,3.986,4.874,0.104,0.609,0.965,1.52,2.421,4.108,5.373,5.358,3.378,2.882,3.345,4.736,5.946,7.083,1.947,4.393,0.602,1.293,1.6,0.0,0.0,US-MtB,-110.7256,32.416,2573.0,AZ,MST,ENF,Dwb,9.3,790.0,2015-02-25 11:00:00,11:00:00,56,0.106905055487053,-0.0831864431418555,0.989497745251644,-0.2616666666666666,1072.607878668406,0.7939061580054405,102.61571354216127,0.750163504133027,0.2398272722713287,2.9263024509003945,859.7164216939738,0.1,0.0086888272602268,0.7682491456521007,1.3016610635488386,-0.1241798587242866,-0.0684154829160536,0.80796735057634,0.70796735057634,0.8039016489490414,2015-02-25 11:00:00-07:00,US-MtB,0.7682489265249844,1072.6075727292814,74.33364092769841,2576.0000000000045,0.8692285859756668,0.8234585910671502,2.071488128285581,0.2430407223532782,-0.2595145772209393,1.8119735510646413,0.0494546264131217,0.0785263774381924,0.7568808998595793,268.99361281506407,57.74355500333358,241.381231493924,14.206643085043472,11.496616381659472,5.522239331017472,54.92633409128775,164.89877400655735,-183.0488718359936,41.599469819817,25.855138545895752,10
2,2,2,-110.72185034415163,32.41570702745293,2015-03-13 06:00:00,84.39646805763245,108.2894562149048,2015-03-13,US-MtB,2,41.02918934069842,54.00247434782609,97.21134237859044,127.94922608695651,-0.254506875,124.18847916666664,US-MtB,11,0,0,LC08_036037_20150313,-110.72548852105233,32.41602143780238,2015-03-13 17:57:25.733999872,0.01274,0.021045,0.0454374999999999,0.0530824999999999,0.1917924999999999,0.1547224999999999,0.0956799999999999,288.58168274,21824.0,0.09475107,0.5664522715671262,0.2564050427002847,0.2793287464339654,288.58168274,0.3981642990538193,0.953981642990538,0.9713139421868776,-110.72550279036408,32.41608286293309,-0.5664522647857666,0.5664522647857666,1,1,-0.6169329342831851,-288.58168274,288.58168274,307.45599333069123,-307.45599333069123,307.45599333069123,0.79902898514458,0.4885917939919981,7.1846329764749655,375.1441018453418,813.6460526367757,0.79902898514458,1.8389773050925184,0.4885917939919981,309.8214665073777,656.9721083552694,91.21169002507584,0.0144195198520484,0.2588683677261651,217.4959865604164,16.91880509235047,3.1757021943614205,28.22540330446284,0.0144195198520484,0.2588683677261651,0.3563232790959756,0.2172838002443313,-63.6295051574707,0.5180785600511482,3.0478313326569326,348.2644317697772,0.6155687469223419,0,-110.72548852105233,32.41602143780238,138.68089246233387,16.177270331434222,26.56866904441853,1.633907140889803,241.9085539453228,33.45868754130691,-111.1571083137042,0.6399056315422058,466183,292.84053566,759510,33.27240108456091,-111.81199222863592,0.0877468287944793,453.26366381344127,95.59541448048556,315.79595798,2015-03-13 17:57:25.733999872+00:00,2015-03-13 18:00:00+00:00,108600.0,201503131200.0,201503131230.0,206.35,566.17,46.739,-9.7794,401.96,8.0212,7.1999,7.403,7.718,8.49,8.98,10.08,49.84,49.45,47.44,44.27,44.56,5.182,5.3368,5.8461,6.4114,6.8648,0.86773,2.3034,83.78,74.425,883.05,883.05,89.355,267.66,361.45,699.9,1582.7,,,,,8.7,10.1,14.3,16.3,12.9,15.8,9.9,15.2,14.6,16.9,5.435,4.567,4.221,4.026,4.138,4.431,4.498,8.23,6.921,6.382,5.702,5.055,5.05,5.243,12.97,10.76,9.13,7.194,6.475,6.722,6.733,9.74,11.41,7.426,7.996,4.0,0.0,0.0,US-MtB,-110.7256,32.416,2573.0,AZ,MST,ENF,Dwb,9.3,790.0,2015-03-13 12:00:00,12:00:00,72,0.1011890606420927,-0.0300972437103791,0.9935269186899032,0.0,1146.4310443050254,0.7702600207719524,102.61571354216127,1.0299225593454155,0.5133134035777551,5.8853593528045565,918.8871777615876,0.1,0.0182958338618333,0.8278253093851315,1.2079843279287408,-0.1243787237609399,-0.0686537366797734,0.8127665461932863,0.7127665461932863,0.7939038762567998,2015-03-13 12:00:00-06:00,US-MtB,0.8278250995928409,1146.430753769822,74.33364092769841,2576.0000000000045,0.8854689371319995,0.8453830651281994,2.2554268579091423,0.2421409219221683,-0.2926236219507792,1.9628032359583631,0.0494546264131217,0.1172925101089763,1.2319246334894014,345.16137631899227,85.15520567487732,310.7877726827564,15.318637174046025,13.112430209498722,6.0732015132633,55.34780238691143,163.46774972073675,-178.0355443131674,44.650079407739625,27.611495404563176,10
3,3,3,-110.72185034415163,32.41570702745293,2015-03-13 06:00:00,84.39646805763245,108.2894562149048,2015-03-13,US-MtB,3,41.02918934069842,54.00247434782609,97.21134237859044,127.94922608695651,-0.254506875,124.18847916666664,US-MtB,13,2,2,LC08_036038_20150313,-110.72548852105233,32.41602143780238,2015-03-13 17:57:49.620999936,0.0145274999999999,0.0222549999999999,0.04596,0.053385,0.191545,0.1557124999999999,0.0965874999999999,288.56801066,21824.0,0.09532725,0.5640795329277752,0.2568139530128611,0.2782006363013974,288.56801066,0.3951497664595827,0.9539514976645956,0.9713039942293166,-110.72550279036408,32.41608286293309,-0.5640795230865479,0.5640795230865479,1,1,-0.6129765689143387,-288.56801066,288.56801066,307.15976792864643,-307.15976792864643,307.15976792864643,0.8005864371126932,0.4883124860338889,7.181726299629679,375.06116225867936,828.0175855184608,0.8005864371126932,1.840006220808818,0.4883124860338889,318.1650633842343,677.5378226006081,93.51745655872816,0.0143283895870204,0.2590726050240265,121.28574598090164,18.705565149505333,1.9651019994832024,28.203152089976395,0.0143283895870204,0.2590726050240265,0.3409347967944038,0.1596419066190719,-47.07047271728516,0.6881656588769979,3.917995703250672,462.7346200609783,0.7923261703989887,2,-110.72548852105233,32.41602143780238,138.54399586582431,16.186040035888418,26.538632343277605,1.636283216627526,241.9085539453228,32.25273223818304,-110.49859789719976,0.4548552930355072,438686,294.85033142,695417,31.828283119314747,-112.01370380322004,0.1295729577541351,367.99330917788336,96.35891196463332,313.49563052,2015-03-13 17:57:49.620999936+00:00,2015-03-13 18:00:00+00:00,108600.0,201503131200.0,201503131230.0,206.35,566.17,46.739,-9.7794,401.96,8.0212,7.1999,7.403,7.718,8.49,8.98,10.08,49.84,49.45,47.44,44.27,44.56,5.182,5.3368,5.8461,6.4114,6.8648,0.86773,2.3034,83.78,74.425,883.05,883.05,89.355,267.66,361.45,699.9,1582.7,,,,,8.7,10.1,14.3,16.3,12.9,15.8,9.9,15.2,14.6,16.9,5.435,4.567,4.221,4.026,4.138,4.431,4.498,8.23,6.921,6.382,5.702,5.055,5.05,5.243,12.97,10.76,9.13,7.194,6.475,6.722,6.733,9.74,11.41,7.426,7.996,4.0,0.0,0.0,US-MtB,-110.7256,32.416,2573.0,AZ,MST,ENF,Dwb,9.3,790.0,2015-03-13 12:00:00,12:00:00,72,0.1011890606420927,-0.0300972437103791,0.9935269186899032,0.0,1146.4310443050254,0.7702600207719524,102.61571354216127,1.0299225593454155,0.5133134035777551,5.8853593528045565,918.8871777615876,0.1,0.0182958338618333,0.8278253093851315,1.2079843279287408,-0.1243787237609399,-0.0686537366797734,0.8127665461932863,0.7127665461932863,0.7939038762567998,2015-03-13 12:00:00-06:00,US-MtB,0.8278250995928409,1146.430753769822,74.33364092769843,2575.999999999996,0.9011090866840852,0.8664972670235153,2.295264747057173,0.2421688969383242,-0.3000031821131729,1.9952615649440004,0.0494546264131218,0.1173500155755875,1.2341059067308868,350.3177522327949,111.47927083976388,319.39224031799245,15.405203249084105,13.2625857699336,6.422081077238272,55.273759601869706,162.77530867099009,-176.8854290728031,44.93364635989522,27.872062729622723,10
4,4,4,-110.72185034415163,32.41570702745293,2015-03-29 06:00:00,140.27521617889403,196.2122285842896,2015-03-29,US-MtB,4,55.62480072395561,53.62839495833333,84.30007411087225,81.27449645833333,3.0589741666666668,132.47414520833334,US-MtB,12,1,1,LC08_036037_20150329,-110.72548852105233,32.41602143780238,2015-03-29 17:57:17.293999872,0.0289649999999999,0.0425774999999999,0.0613874999999999,0.0682349999999999,0.1946525,0.1569225,0.1088799999999999,276.14692598,21824.0,0.1059405175,0.4808806048214541,0.245999892973725,0.2485638446035621,276.14692598,0.3187792700012538,0.9531877927000124,0.971051971591004,-110.72550279036408,32.41608286293309,-0.4808806180953979,0.4808806180953979,1,1,-0.5204850804561788,-276.14692598,276.14692598,294.566473310583,-294.566473310583,294.566473310583,0.8157813722676832,0.3276645866857258,5.509910242398723,314.28408042262305,897.5132146573432,0.8157813722676832,2.839375622188073,0.3276645866857258,305.6530613804285,779.4908867200447,72.51409472800486,0.0121300286595629,0.1892619472634994,26.1597736602751,27.982730218458983,0.6067862036204161,38.60609164961363,0.0121300286595629,0.1892619472634994,0.2378573524932405,0.2920058071613312,-85.40833282470703,1.000206314117647,5.661342688223694,680.8170183317648,0.9629976910747452,1,-110.72548852105233,32.41602143780238,166.7338459573552,23.17536801202596,11.54002253612439,1.2162257976636444,278.6340040179358,33.28603039312464,-110.82945508922708,0.6165527701377869,357659,292.4884796,585260,32.66234414931568,-111.4628323205028,0.1630019843578338,478.4226897021538,107.83025186431485,310.24167548,2015-03-29 17:57:17.293999872+00:00,2015-03-29 18:00:00+00:00,109368.0,201503291200.0,201503291230.0,190.4,464.37,41.613,-13.053,396.93,4.6389,13.471,13.94,14.2,14.3,14.9,15.55,18.6,18.6,18.5,16.54,18.02,12.996,13.217,13.313,14.18,14.525,0.95173,3.5487,197.9,74.931,1020.6,1020.6,105.42,285.16,388.01,812.33,1823.4,,,,,7.8,9.1,11.8,12.6,9.8,10.7,8.3,12.2,12.5,13.7,9.2,8.27,7.664,7.07,6.758,6.424,5.98,11.3,10.33,9.81,9.0,8.05,7.248,6.769,16.22,14.33,12.8,10.86,9.8,9.48,8.52,13.98,15.03,12.75,13.54,2.9,0.0,0.0,US-MtB,-110.7256,32.416,2573.0,AZ,MST,ENF,Dwb,9.3,790.0,2015-03-29 12:00:00,12:00:00,88,0.1032921810699588,0.0252584562539939,0.9980435534511988,0.0,1176.9333668945728,0.8671688888326192,102.61571354216127,1.592391081041822,0.2961847410737789,3.3602806444866102,943.3354206608142,0.1,0.0103164312460389,0.8575952138806651,1.166051283652745,-0.124213550126793,-0.0684558474949017,0.8154325429577922,0.7154325429577922,0.8125438626004551,2015-03-29 12:00:00-06:00,US-MtB,0.857595021538112,1176.9331029304496,74.3336409276984,2576.0000000000045,0.9514253307997572,0.934424196579672,2.4879066310301554,0.2598612085252078,-0.3819363793937236,2.105970251636432,0.0494546264131217,0.1714989568614752,0.924708283531515,422.9762323688434,225.7851555627811,299.38971152112754,18.842885494245277,16.951969418597223,11.75764574091342,53.75268950932195,132.79370078484772,-143.73035498642676,43.33366599209655,30.06687730070237,10
5,5,5,-110.72185034415163,32.41570702745293,2015-03-29 06:00:00,140.27521617889403,196.2122285842896,2015-03-29,US-MtB,5,55.62480072395561,53.62839495833333,84.30007411087225,81.27449645833333,3.0589741666666668,132.47414520833334,US-MtB,14,3,3,LC08_036038_20150329,-110.72548852105233,32.41602143780238,2015-03-29 17:57:41.180999936,0.0226949999999999,0.0381225,0.059215,0.0666674999999999,0.1941025,0.15783,0.1096774999999999,276.14692598,21824.0,0.10399723,0.4886873490048702,0.2435332821811837,0.2512618794116488,276.14692598,0.3255163055696103,0.953255163055696,0.9710742038083796,-110.72550279036408,32.41608286293309,-0.4886873364448547,0.4886873364448547,1,1,-0.5324839381408706,-276.14692598,276.14692598,294.3428068022736,-294.3428068022736,294.3428068022736,0.8168632137231108,0.3276559218879623,5.50982007036353,314.3062937057199,909.233721223692,0.8168632137231108,2.840410396500199,0.3276559218879623,306.7319740810555,792.763477055148,72.48196859571652,0.0123153572596756,0.1901230919368698,10.181547215706392,30.988343830804645,0.2616530329119229,38.43122898645668,0.0123153572596756,0.1901230919368698,0.2249838396387761,0.168423593044281,-49.3126220703125,1.0430018909551408,5.811126046937533,710.0999612437251,0.985864488958653,3,-110.72548852105233,32.41602143780238,167.21153109571569,23.18140050698796,11.535513399460946,1.2198518423026985,278.6340040179358,32.126722304963025,-110.52695804586132,0.5786786079406738,288294,292.78926536,504837,32.335216727991245,-111.97437062326816,0.1390510946512222,415.0302664787976,115.3833351506814,321.75698486,2015-03-29 17:57:41.180999936+00:00,2015-03-29 18:00:00+00:00,109368.0,201503291200.0,201503291230.0,190.4,464.37,41.613,-13.053,396.93,4.6389,13.471,13.94,14.2,14.3,14.9,15.55,18.6,18.6,18.5,16.54,18.02,12.996,13.217,13.313,14.18,14.525,0.95173,3.5487,197.9,74.931,1020.6,1020.6,105.42,285.16,388.01,812.33,1823.4,,,,,7.8,9.1,11.8,12.6,9.8,10.7,8.3,12.2,12.5,13.7,9.2,8.27,7.664,7.07,6.758,6.424,5.98,11.3,10.33,9.81,9.0,8.05,7.248,6.769,16.22,14.33,12.8,10.86,9.8,9.48,8.52,13.98,15.03,12.75,13.54,2.9,0.0,0.0,US-MtB,-110.7256,32.416,2573.0,AZ,MST,ENF,Dwb,9.3,790.0,2015-03-29 12:00:00,12:00:00,88,0.1032921810699588,0.0252584562539939,0.9980435534511988,0.0,1176.9333668945728,0.8671688888326192,102.61571354216127,1.592391081041822,0.2961847410737789,3.3602806444866102,943.3354206608142,0.1,0.0103164312460389,0.8575952138806651,1.166051283652745,-0.124213550126793,-0.0684558474949017,0.8154325429577922,0.7154325429577922,0.8125438626004551,2015-03-29 12:00:00-06:00,US-MtB,0.857595021538112,1176.9331029304496,74.3336409276984,2576.0000000000045,0.9638498685724812,0.9511973225728496,2.520395875232074,0.2598622681316468,-0.3888254699691504,2.131570405262924,0.0494546264131217,0.1715535111740895,0.9268034421262568,427.68636967004807,232.9029696432332,300.6225387721448,18.41002518777162,16.3520402219057,10.527411185672548,53.60080870003295,134.94950919301033,-147.04380265132588,43.5842693274234,30.28710447417142,10
6,6,6,-110.72185034415163,32.41570702745293,2015-06-01 06:00:00,204.1323847579956,277.342887840271,2015-06-01,US-MtB,6,65.56812499544924,52.59841531914893,141.43917534942074,113.46178479166667,5.437442916666666,238.48097916666663,US-MtB,19,0,0,LC08_036037_20150601,-110.72548852105233,32.41602143780238,2015-06-01 17:56:57.423000064,0.01516,0.0250874999999999,0.0528624999999999,0.0608374999999999,0.2168725,0.17554,0.1133075,303.91150244,21824.0,0.1080243575,0.5618630945950813,0.2798851651983465,0.3009508685756902,303.91150244,0.4576009883458778,0.9545760098834588,0.9715100832615414,-110.72550279036408,32.41608286293309,-0.561863124370575,0.561863124370575,1,1,-0.6080412256473948,-303.91150244,303.91150244,321.3250665684367,-321.3250665684367,321.3250665684367,0.8359664393126476,0.2079195810749247,4.2637587274045305,461.7236548837829,1031.5281097982777,0.8359664393126476,4.119623001659743,0.2079195810749247,372.60406812133095,814.0531982239506,162.75758564723267,0.0162826343139048,0.3477130048596479,143.17334828491894,15.373467896305264,2.020555926359528,21.01349095294348,0.0162826343139048,0.3477130048596479,0.4364707950984672,0.154200404882431,-47.52790069580078,0.7662513392869027,6.881702271991866,508.1222642917991,0.7801714835472593,0,-110.72548852105233,32.41602143780238,243.7202100563724,29.486250844205465,5.047053601534816,2.166708362360276,370.0031086766414,33.46141647818513,-111.13774312682578,0.6117382049560547,495245,308.22162566,808700,32.66513091620633,-111.4404510673934,0.1193762198090553,446.1115204555149,160.6939391237513,333.60042416,2015-06-01 17:56:57.423000064+00:00,2015-06-01 18:00:00+00:00,112440.0,201506011200.0,201506011230.0,113.16,357.95,5.8946,-4.8659,394.87,4.7189,18.027,18.38,18.58,18.8,19.41,19.85,14.22,14.27,14.11,12.38,13.92,18.191,18.408,18.696,19.811,20.008,0.97889,6.7538,189.1,74.876,1176.0,1176.0,112.45,284.98,399.65,948.88,2095.3,,,,,4.7,5.0,6.8,7.1,5.5,1.6,4.8,7.8,8.7,6.3,19.08,17.31,16.55,15.76,14.86,13.35,11.37,15.55,14.58,14.35,13.86,12.97,11.32,9.74,24.31,19.99,17.72,15.61,14.34,13.41,11.53,16.34,17.04,16.38,16.93,0.0,0.0,0.0,US-MtB,-110.7256,32.416,2573.0,AZ,MST,ENF,Dwb,9.3,790.0,2015-06-01 12:00:00,12:00:00,152,0.0956207482993197,0.1899078211818795,1.0141732340531264,0.0,1236.4211248889949,0.9511322447726543,102.61571354216127,2.1138230508544003,0.3005856378314957,3.39801095192312,991.0161138940724,0.1,0.0103102709004423,0.9302982222705776,1.0749241222446944,-0.1242134226076391,-0.0684556947183309,0.8205355023972134,0.7205355023972134,0.8205867629614072,2015-06-01 12:00:00-06:00,US-MtB,0.9302980850965956,1236.4209425766944,74.33364092769841,2576.0000000000045,0.0,-0.35,2.859395920360826,0.2761625204987812,0.1654042796056374,3.024800199966464,0.0494546264131217,0.2371933672900787,1.6235539124510163,654.4569084821427,158.48898256583635,357.91958032849345,18.48921602969347,16.06552179773447,7.62437981746347,65.91004731291889,170.756657243979,-184.7907224319588,53.3486251383176,34.4354525627203,10
