,Unnamed: 0.4,Unnamed: 0.3,longitude_x,latitude_x,date_x,eto,etr,Date,Stn Name,Unnamed: 0.2,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Name_x,Unnamed: 0,Unnamed: 0.1,Unnamed: 0_x,id,longitude_y,latitude_y,date_y,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,Datetime_Local_x,Datetime_GMT,Unnamed: 0_y,TIMESTAMP_START,TIMESTAMP_END,USTAR,NEE_PI,FC,SC,H_inst_af,SH,LE_inst_af,SLE,CO2,H2O,ZL,NEE_PI_F,RECO_PI,GPP_PI,LE_PI_F,Air temp,G_inst_af,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,Rn_inst_af,Relative humidity,P,VPD_PI,Wind speed_y,SWIN_inst_af,SW_OUT,LW_IN_inst_af,LW_OUT_inst_af,WD,PPFD_IN,PA,T_CANOPY,ALB,SWC,RECO_PI_F,GPP_PI_F,Name_y,Long,Lat,Elevation,State,Timezone,Veg,Clim,MAT (°C),MAP (mm),Datetime,Time,doy,Albedo,dec,dr,tao,Rext,Tao_sw_am,P_calc,es,ea,W_calc,Rso,gamma_dust,W_prata,zenith,Mopt,asa,bsa,Tao_sa,Tao_ding,Tao_sebal_insitu,Datetime_Local_y,Name,cos_zenith,Rext_model,P_model,Elev_SRTM,RS_Rso,f,Rns_model,eps_dash,Rnl_model,Rn_fao_model,psychro,del,WS_2,ETo_model_hourly,ET_ETo_model,LWin_angstrom,R_LST,GR_LST,B_LST,NIR_LST,NDVI_LST,NDWI_LST,SWIR1_LST,SWIR2_LST,Landcover_wc
0,0,0,-93.06097185836184,44.6866938085256,2017-05-06 06:00:00,121.94800540924072,158.81599729537965,2017-05-06,US-Ro5,0,45.76986707870869,32.72175160416666,100.6593631775756,71.9633000652174,17.867663452083335,149.50368252083334,US-Ro5,74,0,0,LC08_027029_20170506,-93.0576930075748,44.69096080612517,2017-05-06 16:58:20.716000000,0.0722499999999999,0.08732,0.122135,0.1642374999999999,0.272285,0.437725,0.3891874999999999,305.71279898,21824.0,0.206594615,0.2475187418747029,0.1685282410266969,0.1730564401816294,305.71279898,0.1452624582203393,0.9514526245822034,0.970479366112127,-93.0578006560354,44.69093721583516,-0.2475187480449676,0.2475187480449676,1,1,-0.3806855636123929,-305.71279898,305.71279898,307.284217225422,-307.284217225422,307.284217225422,0.7706719371095023,0.8767462237131315,14.13027127072696,471.2210823915453,879.6861827193242,0.7706719371095023,1.72021815251067,0.8767462237131315,317.14787602081714,528.4778511087382,95.77357944874429,0.0079353897674449,0.3365855002624935,369.4587407253204,13.782557978419508,4.370741136864865,21.70819621207908,0.0079353897674449,0.3365855002624935,0.4467003746165442,0.3186683356761932,-93.55101013183594,0.0940683581670692,0.8953857552212696,63.24553093467347,0.1461634078444456,0,-93.0576930075748,44.69096080612517,171.61156729398877,15.134941111976966,50.96715334816776,2.257471731212953,312.0308242948154,45.18200683193167,-92.1880645489052,0.8457150459289551,563261,293.56857392,781510,44.34095036972603,-94.56923877932807,0.205088660120964,565.5881468868051,108.84288772160808,312.67872374,2017-05-06 16:58:20.716000+00:00,2017-05-06 17:00:00+00:00,6024.0,201705061200.0,201705061230.0,0.407692,0.903392,0.94963,-0.046238,246.029775,1.166862,70.381925,0.431417,401.908343,7.359447,-0.102037,0.903392,0.903392,0.0,70.381925,16.99083,57.388575,21.23896,19.15248,17.06386,14.98506,529.7917,37.92881,0.0,12.01473541,3.337379,876.5034,186.431,306.3912,466.6718,26.02032,1758.395,98.37007,21.99794,21.26985474,,,,US-Ro5,-93.0576,44.691,283.0,MN,CST,CRO,Dfa,6.4,879.0,2017-05-06 12:00:00,12:00:00,126,0.2126985474329021,0.1417814716402384,1.008717957018746,0.0,1079.334093022085,0.8120779336691122,102.40484801899277,1.936603582878154,0.7345306934030476,9.835144822665733,815.5884273516604,0.1,0.0253154779327375,0.80339085725788,1.2447241476125122,-0.1245240303932076,-0.0688278238527318,0.8104256424968348,0.7104256424968348,0.7743579524836939,2017-05-06 12:00:00-05:00,US-Ro5,0.8033912643774045,1079.3346399762588,98.01069768249988,282.0000000000041,0.0,-0.35,2.4384900984979665,0.2089113811775508,0.1030263088657742,2.5415164073637406,0.0652071172336631,0.1106258304632594,1.748540988765798,366.61646149137977,21.03742509858142,329.96301528132483,50.20950582247772,37.3382327034223,26.6948416069336,83.2410094702693,75.66964737852356,-116.38044918322348,133.8181349335205,118.97959995302872,40
1,1,1,-93.06097185836184,44.6866938085256,2017-05-22 06:00:00,127.62,164.4880054092407,2017-05-22,US-Ro5,1,102.65506124172704,82.69696300000001,54.838781764484,44.17707857446808,14.640996194479166,196.77953997916663,US-Ro5,75,1,1,LC08_027029_20170522,-93.0576930075748,44.69096080612517,2017-05-22 16:58:32.256000000,0.04013,0.05223,0.0794274999999999,0.1034074999999999,0.1943774999999999,0.28664,0.2198975,296.74733252,21824.0,0.136007725,0.3054888594119919,0.1598098513980946,0.1710423234330051,296.74733252,0.1409892363731551,0.9514098923637316,0.9704652644800312,-93.0578006560354,44.69093721583516,-0.3054888546466827,0.3054888546466827,1,1,-0.419824327532368,-296.74733252,296.74733252,298.41827194012336,-298.41827194012336,298.41827194012336,0.7722971551118774,0.9339628515278456,14.915369096289366,418.3097782397385,906.016301075427,0.7722971551118774,1.8007584231414937,0.9339628515278456,300.74874565678067,650.6166386473496,78.34353011706565,0.0078460728809558,0.3374048790543151,402.7113798920227,13.574463474573626,4.530115707101828,21.655478433857454,0.0078460728809558,0.3374048790543151,0.4500621198147571,0.5226477980613708,-151.43753051757812,0.2500355626635963,2.1323500857697,169.56172863826123,0.2962951187305147,1,-93.0576930075748,44.69096080612517,203.35217502973867,15.848435148693127,51.86497197655813,2.265494760710837,292.0963244857042,44.87158449665669,-92.5585581709302,0.9078897833824158,392244,289.75064558,527879,44.86863579113995,-93.3579964948619,0.1722826212644577,664.3583871537476,89.41275093683277,301.50863438,2017-05-22 16:58:32.256000+00:00,2017-05-22 17:00:00+00:00,6792.0,201705221200.0,201705221230.0,0.334275,-0.262092,-0.248188,-0.013904,171.769787,1.075169,332.123023,1.880983,394.45888,10.063358,-0.142295,-0.262092,-0.262092,0.0,332.123023,16.09567,53.249515,19.29843,17.72311,16.04041,14.22783,649.7878,54.03814,0.0,8.403822753,4.396588,923.5127,144.1775,310.6493,440.1965,303.8888,1841.904,97.97054,20.2105,15.61185894,,,,US-Ro5,-93.0576,44.691,283.0,MN,CST,CRO,Dfa,6.4,879.0,2017-05-22 12:00:00,12:00:00,142,0.1561185893816078,0.1754520331566127,1.0123568118833024,0.0,1097.7186883216796,0.8413017923671993,102.40484801899277,1.829427597455276,0.9885886463115182,16.111343807280484,829.4805411079755,0.1,0.0341769841991867,0.8229809118734739,1.2150950107986724,-0.1247074635729231,-0.0690475892081398,0.8117143026757921,0.7117143026757922,0.758629869157331,2017-05-22 12:00:00-05:00,US-Ro5,0.8229813002708073,1097.7192063786665,98.01069768249984,282.0000000000041,0.0,-0.35,2.511477186581084,0.2047015451309743,0.1019533023011765,2.61343048888226,0.0652071172336631,0.1151534395942281,1.7555638109344416,382.4608592801299,56.57956176102525,314.70160903956594,30.68589978756187,23.569898753732268,15.499113177519598,57.681004626906265,90.65300414508587,-124.58174932223298,85.0596553935328,65.2539965528167,40
2,2,2,-93.06097185836184,44.6866938085256,2017-06-07 06:00:00,178.66800540924072,229.71601081848144,2017-06-07,US-Ro5,2,30.457613551322044,20.80416741666667,133.57214266376977,91.23686639130436,14.422262948958334,163.26929016666665,US-Ro5,76,0,0,LC08_027029_20170607,-93.0576930075748,44.69096080612517,2017-06-07 16:58:40.690000128,0.06213,0.072525,0.0985949999999999,0.13066,0.237085,0.3833025,0.3422175,322.27994192,21824.0,0.17642585,0.2893989041319392,0.1801239923296036,0.1839682164691239,322.27994192,0.1687066552558747,0.9516870665525587,0.9705567319623444,-93.0578006560354,44.69093721583516,-0.2893989086151123,0.2893989086151123,1,1,-0.4125655386081983,-322.27994192,322.27994192,324.0414897914433,-324.0414897914433,324.0414897914433,0.7607010652673856,1.3489058706642212,20.60900876885484,582.1170676835472,902.2337979959466,0.7607010652673856,3.1776962149636074,1.3489058706642212,325.0910225867847,470.3242872504249,121.36390382457324,0.0084372519355776,0.40964167750395,319.11046469529504,12.662494758035486,3.725322643366731,17.83672043909289,0.0084372519355776,0.40964167750395,0.5177109073329295,0.1285665929317474,-37.935585021972656,0.0451351090629055,0.6220654633178181,29.849918730556624,0.0855395630802292,0,-93.0576930075748,44.69096080612517,200.39481376240747,25.05249350629765,42.44917636595635,2.730833383393772,340.1311480853576,45.61700018458211,-94.2866080077633,0.8565352559089661,442152,295.06566668,593253,44.78615373349864,-94.1242862776864,0.2380834072828292,480.8736904064746,124.084091853592,323.16179108,2017-06-07 16:58:40.690000128+00:00,2017-06-07 17:00:00+00:00,7560.0,201706071200.0,201706071230.0,0.26496,1.300318,1.322767,-0.022449,317.611415,0.845802,43.343574,0.210015,391.526759,10.19755,-0.475426,1.300318,1.300318,0.0,43.343574,27.78961,52.038045,25.40494,23.723,22.21626,21.22386,600.0561,27.84179,0.0,26.94197785,3.636558,989.1315,163.0354,362.1555,588.1954,168.1285,1979.236,98.69614,34.04935,16.48268203,,,,US-Ro5,-93.0576,44.691,283.0,MN,CST,CRO,Dfa,6.4,879.0,2017-06-07 12:00:00,12:00:00,158,0.1648268202963913,0.1959100184492664,1.0150651256993857,0.0,1107.057849671534,0.8934776988334233,102.40484801899277,3.733871890600666,1.0395767706500672,17.593933451768795,836.5375712830677,0.1,0.0345432170737841,0.8344294342679041,1.1984236880106718,-0.1247150445934273,-0.0690566717834298,0.8126342108182278,0.7126342108182279,0.7566187442795285,2017-06-07 12:00:00-05:00,US-Ro5,0.8344298110733674,1107.0583495885178,98.01069768249988,282.0000000000041,0.0,-0.35,2.500992088044764,0.1774006301825904,0.1001609540163332,2.6011530420610973,0.0652071172336631,0.1891968660268964,2.1098524303219066,478.97317602725104,11.134705883640244,347.0945780356135,42.1090972112672,31.77519087360237,23.373352787748,76.4077400301032,93.267462015353,-132.96159782084365,123.5307074377908,110.2898360240076,40
3,3,3,-93.06097185836184,44.6866938085256,2017-08-19 06:00:00,119.11199459075928,144.63599729537964,2017-08-19,US-Ro5,3,135.00782710641818,83.70533656818182,14.214106930567215,8.812797229166668,2.561935521875,165.94331683333334,US-Ro5,81,0,0,LC08_026029_20170819,-93.0576930075748,44.69096080612517,2017-08-19 16:52:54.622999808,0.027315,0.0259949999999999,0.0404049999999999,0.02099,0.5083175,0.1951475,0.08105,300.4524662,21824.0,0.1834137374999999,0.9206888245490568,0.8464691046658259,0.7101777165715785,300.4524662,7.011123666922817,0.98,0.98,-93.0578006560354,44.69093721583516,-0.920688807964325,0.920688807964325,1,1,-0.8527306607620426,-300.4524662,300.4524662,302.1661623669697,-302.1661623669697,302.1661623669697,0.7373329381917826,1.7989428337230162,26.78418991137767,452.80605668531,795.1893760715295,0.7373329381917826,2.8262987464916205,1.7989428337230162,337.39572157307845,527.1824710422641,23.33792340676058,0.1623823997798085,0.3056181063000788,171.32154903944394,15.364064751928971,2.232938023121904,23.907824605996257,0.1623823997798085,0.3056181063000788,0.4295073234977144,0.4404050409793854,-130.84255981445312,0.4921218163277945,3.4905259829565685,332.52299859605955,0.6599714141128641,0,-93.0576930075748,44.69096080612517,148.90304481384857,23.098967020664425,63.65013026156928,1.439251054867802,275.7437766306284,44.041502863395,-91.03479217825026,0.923726499080658,604814,297.09597056,802691,44.44344088060868,-93.1650024673046,0.2574430406093597,528.7932622866269,95.2317576194726,309.94088972,2017-08-19 16:52:54.622999808+00:00,2017-08-19 17:00:00+00:00,11064.0,201708191200.0,201708191230.0,0.363578,-30.753305,-30.755693,0.002388,43.06271,0.330133,,0.929547,365.502989,20.182108,-0.02897,-30.753305,4.117431036,34.87073604,370.3872228,23.57046,21.021605,21.70658,20.42094,19.64655,19.01194,622.6748,67.07564,0.0,9.571661289,2.444942,868.0936,171.9267,372.8546,446.3467,219.0819,1749.407,98.33649,26.22669,19.80508784,35.4,,,US-Ro5,-93.0576,44.691,283.0,MN,CST,CRO,Dfa,6.4,879.0,2017-08-19 12:00:00,12:00:00,231,0.1980508783845428,0.1064178808359051,1.012154116247867,0.0,1043.2554865287416,0.832100680235516,102.40484801899277,2.9078462250263186,1.950456465652244,56.64074621559013,788.3260056649721,0.1,0.0657315890539934,0.7818356223847218,1.2790412349719271,-0.1253606438934176,-0.069830143408539,0.8068025786540183,0.7068025786540183,0.6916344292558796,2017-08-19 12:00:00-05:00,US-Ro5,0.7818360486705516,1043.2560553503945,98.01069768249988,282.0000000000041,0.0,-0.35,2.20426495047028,0.1522254555564809,0.0837168488681648,2.2879817993384446,0.0652071172336631,0.1708092972022988,0.8770743486021481,401.9097227303887,98.54819470651772,361.7147127019264,6.306497265538001,12.13978189681097,7.81026185886897,152.7252464876185,276.6232279385432,-256.20503003031126,58.6325476477645,24.35167238551,40
4,4,4,-93.06097185836184,44.6866938085256,2017-09-04 06:00:00,96.42400270462038,127.62,2017-09-04,US-Ro5,4,113.17251734796028,77.138483,-33.416626867593884,-22.77680097560976,-2.449177640625,99.15448862916666,US-Ro5,82,0,0,LC08_026029_20170904,-93.0576930075748,44.69096080612517,2017-09-04 16:52:57.122999808,0.0399924999999999,0.0405975,0.0549525,0.0287725,0.504,0.19974,0.0838275,296.78834876,21824.0,0.18962167,0.8919895452561836,0.8658422935476437,0.6902209828398801,296.78834876,7.011123666922817,0.98,0.98,-93.0578006560354,44.69093721583516,-0.891989529132843,0.891989529132843,1,1,-0.8033732741154213,-296.78834876,296.78834876,298.3227317854594,-298.3227317854594,298.3227317854594,0.7412375865381231,1.357707396690317,20.729778887763207,431.1183661175375,753.5534019222061,0.7412375865381231,2.412784903715388,1.357707396690317,323.0082081570703,496.0930252919277,24.66613488947557,0.1451542837404069,0.7050543314987852,239.3159597453587,8.604163012377475,1.724254950614693,10.363263872596452,0.1451542837404069,0.7050543314987852,0.8299576486937812,0.3981815576553345,-117.0623550415039,0.3422389345348368,1.893494987556842,232.1109306570934,0.4923582752331815,0,-93.0576930075748,44.69096080612517,108.67705325883576,20.507688754928143,56.27138144803614,3.372652352176124,208.9807533679348,43.82723937095415,-91.98055585623167,0.9103299379348756,551588,293.9924084,722878,44.75300799797675,-92.88275896921724,0.6465576887130737,509.9172728315107,63.51252245121464,303.20055428,2017-09-04 16:52:57.122999808+00:00,2017-09-04 17:00:00+00:00,11832.0,201709041200.0,201709041230.0,0.460224,-25.475718,-25.537967,0.062249,7.450309,0.372791,,-1.132722,378.216934,12.2374,-0.006395,-25.475718,4.099274705,29.5749927,338.8259802,21.21275,7.2256095,20.2181,19.67991,19.30752,19.03017,504.8954,48.3488,0.0,13.00944973,3.716116,758.1293,167.161,338.3645,424.4374,331.707,1484.814,98.03772,22.76832,22.04914122,30.5,,,US-Ro5,-93.0576,44.691,283.0,MN,CST,CRO,Dfa,6.4,879.0,2017-09-04 12:00:00,12:00:00,247,0.220491412216887,0.0558251086852097,1.0084655749871982,0.0,1007.1749491619154,0.7527285111994199,102.40484801899277,2.519691898768394,1.218240796751733,23.377217418363628,761.0621384622236,0.1,0.0413842924235253,0.749304871569944,1.3345702636428871,-0.1248566548531669,-0.0692263304521034,0.8047335445336606,0.7047335445336607,0.7316263042026261,2017-09-04 12:00:00-05:00,US-Ro5,0.7493053243433146,1007.1755577553116,98.01069768249988,282.0000000000041,0.9901338719132852,0.9866807270829347,2.088850030128356,0.1768710173662258,-0.2647457468268486,1.824104283301507,0.0652071172336631,0.14876433666641,2.090190639735215,307.9393649917895,72.6801037796784,342.2003818695399,8.5393427646971,16.3092617352339,12.048864988784102,149.58132777504002,264.732104247766,-238.43182746263076,59.280504781322406,24.8790253056789,40
5,5,5,-93.06097185836184,44.6866938085256,2017-09-11 06:00:00,113.44,150.3080054092407,2017-09-11,US-Ro5,5,83.23579707049502,54.23129733333334,6.396391525652562,4.167493108695652,4.209998713541666,105.8386243125,US-Ro5,84,2,2,LC08_027029_20170911,-93.0576930075748,44.69096080612517,2017-09-11 16:59:07.879000064,0.01494,0.0240974999999999,0.064605,0.0425774999999999,0.43129,0.1864299999999999,0.0823149999999999,297.74197634,21824.0,0.1664000375,0.8202978680749367,0.6452628984104667,0.5987146608753244,297.74197634,2.050694880583876,0.9705069488058388,0.9767672931059268,-93.0578006560354,44.69093721583516,-0.82029789686203,0.82029789686203,1,1,-0.7394408090422366,-297.74197634,297.74197634,299.2765154328393,-299.2765154328393,299.2765154328393,0.7274685751004418,1.7062743617775251,25.512639688980848,432.4560481104301,716.021543560243,0.7274685751004418,2.8496871647494952,1.7062743617775251,336.0850910021669,490.5923999582262,35.873888584005414,0.0867934947083557,0.5057267195945249,94.40815794392113,12.033982069035034,0.9577212293459638,14.447850585583549,0.0867934947083557,0.5057267195945249,0.5922516344820151,0.3472281396389007,-102.95950317382812,0.5317546583300681,3.325488859322412,360.31035343029976,0.7923810982345828,2,-93.0576930075748,44.69096080612517,118.48833229246029,23.235396403012626,59.87584822937984,2.5912762258120043,227.9749956740269,44.06571423079402,-92.5735812286386,0.8887988924980164,699289,296.51832518000003,789191,44.31235782866031,-94.48572100451238,0.3322839140892029,447.7673766029451,79.09630739984075,307.81488128,2017-09-11 16:59:07.879000064+00:00,2017-09-11 17:00:00+00:00,12168.0,201709111200.0,201709111230.0,0.318902,-10.340442,-10.258522,-0.08192,110.866113,1.319879,210.321366,1.393565,369.268626,18.491487,-0.080196,-10.340442,4.060855269,14.40129727,210.321366,24.35879,14.661154,19.26657,18.32862,17.77001,17.3678,491.9644,59.89067,0.0,12.22862077,2.400489,710.2246,137.8753,371.6763,452.0612,220.7918,1424.589,98.96258,26.39016,19.41291529,28.41,,,US-Ro5,-93.0576,44.691,283.0,MN,CST,CRO,Dfa,6.4,879.0,2017-09-11 12:00:00,12:00:00,254,0.1941291529468284,0.0321293853170786,1.0066330074734948,0.0,989.3945276137752,0.7178376069179622,102.40484801899277,3.048784022762306,1.825937178085297,49.89915463966975,747.6265546437855,0.1,0.0613721633542976,0.7334040822143313,1.3635048184907133,-0.1252704037814339,-0.0697220296511865,0.8022486135739206,0.7022486135739207,0.6908451871830767,2017-09-11 12:00:00-05:00,US-Ro5,0.7334045469990483,989.3951546289046,98.01069768249988,282.0000000000041,0.9577262058346748,0.9429303778768112,1.984811718748993,0.1571257877916093,-0.2332300296616639,1.7515816890873297,0.0652071172336631,0.1720424705170198,1.7126863217361052,313.09988694782123,130.5449417167783,358.153921833033,12.67710899761632,19.2356203814457,7.174837274853121,128.4131369756786,244.23710842812025,-220.1625678706841,55.50803664906617,24.508630782427076,40
6,6,6,-93.06097185836184,44.6866938085256,2017-09-20 06:00:00,70.9,87.91599729537964,2017-09-20,US-Ro5,6,69.51100396082846,45.0252159,61.56122667932195,39.87580907142857,5.100724468749999,96.4485138125,US-Ro5,83,1,1,LC08_026029_20170920,-93.0576930075748,44.69096080612517,2017-09-20 16:53:00.094000128,0.02132,0.0349875,0.0874025,0.09788,0.3232974999999999,0.2460224999999999,0.1465,302.48277008,21824.0,0.1604821475,0.5352078399249721,0.3419206286968056,0.3670587373226114,302.48277008,0.6622550324282499,0.9566225503242825,0.9721854416070131,-93.0578006560354,44.69093721583516,-0.5352078676223755,0.5352078676223755,1,1,-0.5743730216703189,-302.48277008,302.48277008,303.81996522528226,-303.81996522528226,303.81996522528226,0.7171567527960652,1.8612729492516813,27.639452446721013,454.0735861444293,672.7502826292578,0.7171567527960652,2.5158516639299613,1.8612729492516813,335.5522444750082,431.70913027397256,60.72773223278979,0.0236089383208394,0.419568992567352,125.10406667260312,13.727114042519377,1.4707525945481663,17.41469034003052,0.0236089383208394,0.419568992567352,0.506163577679035,0.1907145082950592,-56.47212219238281,0.3644744664886426,2.115320011578499,245.8773313685797,0.662775364659348,1,-93.0576930075748,44.69096080612517,89.71185996924699,21.187880126150187,73.9818239658941,2.5113064627773007,176.46851801572095,44.86893798729908,-92.75681934927866,0.8795204758644104,98731,296.10816278,118569,43.86638877591878,-91.26269450636632,0.4355766475200653,359.4723569333354,69.00288366836246,310.62791174,2017-09-20 16:53:00.094000128+00:00,2017-09-20 17:00:00+00:00,12600.0,201709201200.0,201709201230.0,0.375457,0.34278,0.326422,0.016358,183.736897,-0.269334,102.780064,0.122681,396.134183,15.307797,-0.077129,0.34278,0.34278,0.0,102.780064,22.61282,18.136245,21.40088,20.53245,19.88103,19.43233,475.5443,55.10571,0.04,12.31659133,2.808384,730.0811,139.7502,346.727,461.5136,299.2523,1472.083,97.82668,25.33794,19.14173645,27.88,,,US-Ro5,-93.0576,44.691,283.0,MN,CST,CRO,Dfa,6.4,879.0,2017-09-20 12:00:00,12:00:00,263,0.1914173644544421,0.0010283755405575,1.0041395258402792,0.0,965.1744822093274,0.7564239559346947,102.40484801899277,2.744314129906471,1.5122737859152833,34.887582862849264,729.3249376342759,0.1,0.0511295725521798,0.7119105709903079,1.4046708122467453,-0.1250583821518301,-0.069468013399294,0.8004044849050703,0.7004044849050703,0.7060854714754532,2017-09-20 12:00:00-05:00,US-Ro5,0.7119110511430263,965.1751331775394,98.01069768249988,282.0000000000041,0.9224287391179432,0.8952787978092235,1.8648637834483024,0.1490001313996971,-0.2042489107478052,1.6606148727004977,0.0652071172336631,0.1543037979090093,1.8430997712529325,271.8272583912669,64.13154772336978,357.3764266217803,29.6070135354304,26.4377503119172,10.583115918174,97.79192335993878,161.8911499890388,-173.73794265405795,74.41756730200677,44.31372581672,40
7,7,7,-93.06097185836184,44.6866938085256,2017-11-07 06:00:00,22.688000338077543,34.03200135231018,2017-11-07,US-Ro5,7,18.9321033452385,13.023181541666666,13.793106651787586,9.488123357142856,-9.397392875,22.98393025,US-Ro5,86,0,0,LC08_026029_20171107,-93.0576930075748,44.69096080612517,2017-11-07 16:53:07.418999808,0.00614,0.0346025,0.0797025,0.10536,0.173835,0.2137649999999999,0.1578574999999999,276.96383276,21824.0,0.113704015,0.2452586901627894,0.1106952014297018,0.1318187360031827,276.96383276,0.0609217377989218,0.9506092173779892,0.9702010417347364,-93.0578006560354,44.69093721583516,-0.2452586889266967,0.2452586889266967,1,1,-0.3712764383966869,-276.96383276,276.96383276,278.0127656489628,-278.0127656489628,278.0127656489628,0.7175948155680487,0.3652755619434139,7.1121277741417686,317.15920613359856,461.4892489520192,0.7175948155680487,0.5793227316416796,0.3652755619434139,238.88548316095583,318.9436045238406,7.173059828153133,0.0062938727156971,0.2232460269047079,247.3089845866478,17.704574063180917,3.379389181797876,32.72920097681217,0.0062938727156971,0.2232460269047079,0.3133683154383969,0.5624366402626038,-152.98516845703125,0.0932154425943978,0.2126337588647468,64.46156010903962,0.2067596224395065,0,-93.0576930075748,44.69096080612517,29.63249300798512,-0.7247921378589207,63.05217143962214,1.5315459260419502,118.16817728616827,45.48297146559674,-92.00102734078528,0.7711588740348816,391122,272.00428574,575856,43.68578141757551,-91.84709318384004,0.2440510392189026,286.6151544240338,10.766440539457722,278.22166412,2017-11-07 16:53:07.418999808+00:00,2017-11-07 17:00:00+00:00,14902.0,201711071100.0,201711071130.0,0.171374,-0.891354,-0.775779,-0.115575,83.598532,0.440704,28.26584,-0.312103,403.393439,3.318278,-0.464249,-0.891354,-0.891354,0.0,28.26584,-1.479821,-11.763115,0.9947439,1.198128,1.538608,1.847795,237.9116,66.42297,0.0,1.840968788,2.290796,445.9454,93.85152,225.2354,339.4177,1.760376,838.1864,99.99464,1.904319,21.04551813,29.58,,,US-Ro5,-93.0576,44.691,283.0,MN,CST,CRO,Dfa,6.4,879.0,2017-11-07 11:00:00,11:00:00,311,0.2104551812845249,-0.1476024384712277,0.9906851771583012,-0.2616666666666666,802.4369001602273,0.5557388997327459,102.40484801899277,0.5480665423910993,0.3640420750324772,3.9999917508280176,606.353977843471,0.1,0.0133996552995674,0.5761210016141269,1.735746478948493,-0.124277372864701,-0.0685323114514292,0.7840895124068759,0.6840895124068759,0.7610125850538814,2017-11-07 11:00:00-06:00,US-Ro5,0.5761215323687442,802.4376394096012,98.01069768249992,281.9999999999954,0.7610888454848261,0.6774699414045154,1.2792481980949972,0.2553867562724906,-0.194405135850055,1.084843062244942,0.0652071172336632,0.0424183785175482,1.1971262992558973,97.24199994820913,15.039837707223455,225.8259884284264,29.1809094195936,22.0747098805539,9.5836410230779,48.1460078678346,67.92778684518346,-102.83014539182844,59.20517370994137,43.72081822991167,40
