,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw.1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,Date,Rn_daily_volk_measured,LE_closed,gridMET_ETo,Lat,Long,Elev_volk,Energy_balance,Land_cover_deets,Land_cover_volk,State,Name,Veg,LE_Daily_model,Landcover_wc,Elev_SRTM,Slope_SRTM,Canopy_height,clay_percent,silt_percent,sand_percent,Ksat,doy,R_LST,GR_LST,B_LST,NIR_LST,NDVI_LST,NDWI_LST,SWIR1_LST,SWIR2_LST
0,0,0,0,LC08_038027_20130422,-109.6138233569544,46.9948700153065,2013-04-22 18:07:59.194999808,,,,,,,,,,,,,,,,,,-109.61374477093624,46.99499089473051,,,1,1,,,,,,,0.8054388958043566,0.2509498863533086,5.15746795967525,,860.2577350377594,0.8054388958043566,0.5106681636134038,0.2509498863533086,257.2359354463597,,,,,,,,,,,,0.4682937562465668,-131.0113525390625,,,,,0,-109.6138233569544,46.9948700153065,,-2.435001701576952,49.14147860278357,1.9764348606052244,242.06559971300456,48.09896903666717,-109.45819625978268,0.4669353067874908,39621,279.76319114,52105,47.75268126460948,-108.13789662074124,0.1599438637495041,575.6175621068872,67.64150901828238,290.40006938,2013-04-22,103.60439583333331,41.74030249092093,1.5,46.99475,-109.61375,1285.0,0.943855057121669,Wheat,Annual crops,MT,US-Mj1,CRO,,30,1283,1.6455687553001384,0,26.42578125,39.55870819091797,32.816097259521484,0.4049609899520874,112,,,,,,,,
1,1,1,0,LC08_038027_20130524,-109.6138233569544,46.9948700153065,2013-05-24 18:08:15.401999872,,,,,,,,,,,,,,,,,,-109.61374477093624,46.99499089473051,,,1,1,,,,,,,0.7979454666890993,0.5545299473961021,8.856159851202221,,922.602166732544,0.7979454666890993,1.5711918205736275,0.5545299473961021,287.11847502395835,,,,,,,,,,,,0.2701135277748108,-77.59898376464844,,,,,0,-109.6138233569544,46.9948700153065,,13.733742951845104,35.293586698640546,3.296081918967801,320.2960983689291,47.03126861121783,-110.79139576378094,0.6973204016685486,458335,287.28283514,619489,47.82616028856212,-110.10121475667276,0.1938288211822509,606.3075527001007,98.31941147558472,299.01689780000004,2013-05-24,217.5351875000001,152.67466163692413,4.0,46.99475,-109.61375,1285.0,0.943855057121669,Wheat,Annual crops,MT,US-Mj1,CRO,,30,1283,1.6455687553001384,0,26.42578125,39.55870819091797,32.816097259521484,0.4049609899520874,144,,,,,,,,
2,2,2,0,LC08_038027_20130609,-109.6138233569544,46.9948700153065,2013-06-09 18:08:13.696000000,0.0236025,0.0282499999999999,0.0518449999999999,0.043155,0.3106475,0.1925075,0.1194675,303.32018498,21824.0,0.1345992025,0.7560503388189739,0.4925462315934455,0.4699432831363225,303.32018498,1.0837771646673835,0.9608377716466738,0.9735764646434024,-109.61374477093624,46.99499089473051,-0.7560503482818604,0.7560503482818604,1,1,-0.7139527024697064,-303.32018498,303.32018498,311.6586295125787,-311.6586295125787,311.6586295125787,0.7852688377116669,0.9065204214148754,13.14466387111693,461.1459246303861,918.3405445618232,0.7852688377116669,2.5079217664440936,0.9065204214148754,335.3453410790452,655.7991852644835,82.33581321257546,0.0420911089777608,0.3038632186057057,276.0064574771024,14.748333657872491,3.567210003411432,24.045898399174668,0.0420911089777608,0.3038632186057057,0.4244266561097621,0.2649152874946594,-78.99592590332031,0.4443190235552899,4.2758455005821805,297.4569145748057,0.5187025520225916,0,-109.6138233569544,46.9948700153065,229.9437124700437,21.13641989769635,36.146279901713335,1.7024830963169524,354.98008325599915,47.51516381532736,-110.63369135017894,0.816756546497345,527242,298.19315498000003,724300,46.82066659540146,-109.86600909131518,0.2466108649969101,520.9666058967852,141.76412763945308,315.07475576,2013-06-09,202.91375000000005,197.93205798261104,5.6,46.99475,-109.61375,1285.0,0.943855057121669,Wheat,Annual crops,MT,US-Mj1,CRO,121.26297839651065,30,1283,1.6455687553001384,0,26.42578125,39.55870819091797,32.816097259521484,0.4049609899520874,160,13.0897825828119,15.72563499028807,8.56879522568497,94.22565716357455,229.32532862476285,-216.55626578008227,58.39141051003735,36.23690419909816
3,3,3,1,LC08_038027_20130625,-109.6138233569544,46.9948700153065,2013-06-25 18:08:09.069999872,0.0235199999999999,0.02506,0.0467849999999999,0.0304224999999999,0.358305,0.1365724999999999,0.06818,295.28783798,21824.0,0.1364029,0.8434764713070212,0.6058927555085781,0.5534021958361817,295.28783798,1.607782049261234,0.9660778204926124,0.975305680762562,-109.61374477093624,46.99499089473051,-0.8434764742851257,0.8434764742851257,1,1,-0.7690142931200473,-295.28783798,295.28783798,303.7141735049957,-303.7141735049957,303.7141735049957,0.7776411592805959,1.1355390222652268,15.934930264319354,416.46394685350793,907.1953463646064,0.7776411592805959,2.3906415586597376,1.1355390222652268,319.4417400630375,675.5929034149284,50.0474299739777,0.0672808479968653,0.6149461669583722,144.11613744454033,10.064872721419096,1.2428526984485089,11.881794658512955,0.0672808479968653,0.6149461669583722,0.7100257507792334,0.1324525475502014,-38.98486328125,0.7135698714051528,5.8104684494821655,481.4293359964104,0.7696152501083611,1,-109.6138233569544,46.9948700153065,212.2375807657769,20.35824595732292,47.49934251548119,3.2545368490391446,332.6276795986344,48.18691606884624,-109.81883727590169,0.8633394241333008,416372,294.33079238,552405,48.1338376151427,-110.38294838122098,0.1853939443826675,486.2539877754961,122.71356589283434,314.13138224,2013-06-25,206.1345,176.72885755193764,5.9,46.99475,-109.61375,1285.0,0.943855057121669,Wheat,Annual crops,MT,US-Mj1,CRO,164.78488522731422,30,1283,1.6455687553001384,0,26.42578125,39.55870819091797,32.816097259521484,0.4049609899520874,176,8.983394250946521,13.815041499894273,7.3999132197788,105.8031087874239,249.0683435992498,-227.0805679911368,40.32819825252352,20.1327247934764
4,4,4,0,LC08_038027_20130711,-109.6138233569544,46.9948700153065,2013-07-11 18:08:12.071000064,,,,,,,,,,,,,,,,,,-109.61374477093624,46.99499089473051,,,1,1,,,,,,,0.7769027796061675,1.1116817354858497,15.64426310765033,,893.3543423802195,0.7769027796061675,3.682986961203328,1.1116817354858497,297.0158822140089,,,,,,,,,,,,0.1115200966596603,-32.22916030883789,,,,,0,-109.6138233569544,46.9948700153065,,27.554529823870936,30.184243039585294,1.7241205153630923,243.6500358010391,48.25427309000349,-109.54891692846742,0.8001183867454529,243309,288.99868118,319806,47.94042386049056,-110.14784294391497,0.1561842411756515,438.46282554735495,125.3892477004619,322.93961978,2013-07-11,,153.2125860592576,7.4,46.99475,-109.61375,1285.0,0.943855057121669,Wheat,Annual crops,MT,US-Mj1,CRO,,30,1283,1.6455687553001384,0,26.42578125,39.55870819091797,32.816097259521484,0.4049609899520874,192,,,,,,,,
5,5,5,1,LC08_038027_20130727,-109.6138233569544,46.9948700153065,2013-07-27 18:08:11.842000128,0.0516524999999999,0.0679874999999999,0.1009875,0.14254,0.263485,0.2415399999999999,0.1523025,313.02394376,21824.0,0.16115411,0.2978757465673296,0.1879406862954574,0.200234540989487,313.02394376,0.2046108961182307,0.9520461089611822,0.97067521595719,-109.61374477093624,46.99499089473051,-0.2978757321834564,0.2978757321834564,1,1,-0.4458429648327377,-313.02394376,313.02394376,321.5696426311999,-321.5696426311999,321.5696426311999,0.7805122231679416,0.9150982127739076,13.249172076424887,518.2642789642551,874.1147321319937,0.7805122231679416,3.8259732133101343,0.9150982127739076,338.1341130543091,536.9025381135142,128.78782635309923,0.0092449124919033,0.2863154459567935,347.587893998026,14.899227085241264,4.705385369402755,25.51962943327066,0.0092449124919033,0.2863154459567935,0.3943032160626246,0.2052485048770904,-61.29630279541016,0.0912968777633585,1.0738620948252822,60.52681776238893,0.1483083457131567,1,-109.6138233569544,46.9948700153065,200.0154742586152,28.208099782225123,23.91805069597411,1.891370490951959,327.2926914689866,47.999535477527374,-108.60248560551346,0.7763859033584595,601868,298.64433362,816159,46.69650975515752,-109.62297304988684,0.1903858184814453,457.0249862641769,140.0249387110462,321.35707652,2013-07-27,,100.95856371151264,7.5,46.99475,-109.61375,1285.0,0.943855057121669,Wheat,Annual crops,MT,US-Mj1,CRO,30.454729009245003,30,1283,1.6455687553001384,0,26.42578125,39.55870819091797,32.816097259521484,0.4049609899520874,208,44.6184329435504,31.611505520463,21.28171537638297,82.47711382160361,93.2422409409598,-139.55952314959455,75.60780337579037,47.6743291945074
6,6,6,0,LC08_038027_20130812,-109.6138233569544,46.9948700153065,2013-08-12 18:08:12.980999936,0.0617449999999999,0.0825075,0.1221074999999999,0.1669324999999999,0.287795,0.3532725,0.2262225,311.66698982,21824.0,0.193549605,0.265791050684201,0.1808686634237883,0.1898905708696985,311.66698982,0.1816435210581822,0.9518164352105818,0.970599423619492,-109.61374477093624,46.99499089473051,-0.2657910585403442,0.2657910585403442,1,1,-0.4042119772384897,-311.66698982,311.66698982,320.172291253152,-320.172291253152,320.172291253152,0.7642156748407563,1.2700844398892404,17.574175093174894,509.2130021127832,821.9441638262095,0.7642156748407563,3.701545288094232,1.2700844398892404,331.36952106325634,469.04714974867466,114.83675095049507,0.0087227999997678,0.3362829293408075,307.84119119367307,14.172938493482716,3.9534731525341087,21.727728184602643,0.0087227999997678,0.3362829293408075,0.4419680028487887,0.1676708906888961,-49.730098724365234,0.0698454051953933,0.6944475009576752,46.36920760450647,0.1309086570067823,0,-109.6138233569544,46.9948700153065,146.74105713091404,27.640592049001647,34.31227611814936,2.2343878364497,275.04868683918124,46.737966005877816,-110.0990398548942,0.7318316102027893,550171,296.59352162,742999,47.05601864062427,-109.85984366940032,0.1624945849180221,445.3045185362144,121.79199915164966,319.3712069,2013-08-12,63.08202083333334,42.85953633973457,5.2000003,46.99475,-109.61375,1285.0,0.943855057121669,Wheat,Annual crops,MT,US-Mj1,CRO,19.694531127159667,30,1283,1.6455687553001384,0,26.42578125,39.55870819091797,32.816097259521484,0.4049609899520874,224,52.027349778127125,38.05687695944562,25.71486416257365,89.69620133524691,82.83829668783999,-125.97953019511044,110.10337666118596,70.50608560455495
7,7,7,1,LC08_038027_20130828,-109.6138233569544,46.9948700153065,2013-08-28 18:08:15.441999872,0.054815,0.0788499999999999,0.1252975,0.1780149999999999,0.2956325,0.3738975,0.2394224999999999,319.2515762,21824.0,0.19966335,0.2483228561324614,0.165906375583795,0.1812013588079875,319.2515762,0.1627145005391228,0.9516271450053913,0.9705369578517792,-109.61374477093624,46.99499089473051,-0.2483228594064712,0.2483228594064712,1,1,-0.4046634832394935,-319.2515762,319.2515762,327.64336996880945,-327.64336996880945,327.64336996880945,0.7642701925933205,1.043915140723898,14.818623394352125,560.5083427400664,775.7743027890707,0.7642701925933205,4.284300856798248,1.043915140723898,356.5985314741863,399.7211063301192,114.52711531388422,0.0083070696347668,0.1293581762013618,221.07153216863264,20.18952477516449,4.170983559187377,56.48397570529507,0.0083070696347668,0.1293581762013618,0.2096701639197251,0.1632025986909866,-49.301265716552734,0.0973050825807435,0.955363563592198,64.12245884760227,0.2248380431127388,1,-109.6138233569544,46.9948700153065,116.67082726907807,30.168723188103463,24.366055877411902,0.8636839104937419,238.99793280882903,47.09068043011953,-110.80302210552996,0.7712205052375793,521300,302.08627976,771608,47.892300548042286,-109.88655759223768,0.1726161688566208,334.36109885530743,105.90252190170204,324.76826048,2013-08-28,73.89052083333328,19.453707403670656,6.0,46.99475,-109.61375,1285.0,0.943855057121669,Wheat,Annual crops,MT,US-Mj1,CRO,27.094110663474734,30,1283,1.6455687553001384,0,26.42578125,39.55870819091797,32.816097259521484,0.4049609899520874,240,56.83156933724297,40.0014243689195,25.172986783369968,94.3811416009465,79.27746322677415,-129.1894548547906,119.36736621223947,76.43601050274447
8,8,8,0,LC08_038027_20130913,-109.6138233569544,46.9948700153065,2013-09-13 18:08:11.848999936,,,,,,,,,,,,,,,,,,-109.61374477093624,46.99499089473051,,,1,1,,,,,,,0.7497278131935724,1.1852413253377785,16.540482238757978,,702.713251055058,0.7497278131935724,3.11967931792997,1.1852413253377785,318.9292182815975,,,,,,,,,,,,0.1968028545379638,-57.72535705566406,,,,,0,-109.6138233569544,46.9948700153065,,24.74338887224601,37.99240898017148,1.210896647156812,182.3884734689015,47.037886943216606,-110.55601926291692,0.7430036664009094,142434,293.31564044000004,192280,47.37754421694631,-109.63792558515036,0.2036190032958984,357.5370568260636,87.77238500220862,314.70902762000003,2013-09-13,,16.857784387951053,4.4,46.99475,-109.61375,1285.0,0.943855057121669,Wheat,Annual crops,MT,US-Mj1,CRO,,30,1283,1.6455687553001384,0,26.42578125,39.55870819091797,32.816097259521484,0.4049609899520874,256,,,,,,,,
9,9,9,0,LC08_038027_20131015,-109.6138233569544,46.9948700153065,2013-10-15 18:08:04.302000128,0.0403775,0.0606999999999999,0.0975774999999999,0.1178724999999999,0.24198,0.2500375,0.157995,284.85262292,21824.0,0.1490364275,0.3448843623429045,0.2076814048521886,0.2165037026699347,284.85262292,0.2417345539482153,0.952417345539482,0.9707977240280292,-109.61374477093624,46.99499089473051,-0.3448843657970428,0.3448843657970428,1,1,-0.4252667074059623,-284.85262292,284.85262292,292.7996868409846,-292.7996868409846,292.7996868409846,0.7490235088242364,0.4413885417768893,7.477692510091973,355.54227441209633,553.4703758737627,0.7490235088242364,1.0424395296384277,0.4413885417768893,256.74560066381133,359.9698173775257,34.19860811098513,0.0101300483174454,0.2111993234708088,206.01032497463137,18.64574304792876,3.1325750689268403,34.59605817747281,0.0101300483174454,0.2111993234708088,0.3005506565170455,0.209050640463829,-58.07738494873047,0.1756448864334553,0.7401047725658279,119.76088429190924,0.3676226777729853,0,-109.6138233569544,46.9948700153065,57.19514328940541,7.579632551480504,42.34188451487309,1.3823817479350102,163.452316332493,46.98400104256969,-110.77856164915988,0.6679061651229858,553624,277.81491974,808523,47.23966072471405,-108.51609107403188,0.1837396323680877,292.3651090917482,41.38744528453656,294.95970806,2013-10-15,,10.614668490685636,1.9,46.99475,-109.61375,1285.0,0.943855057121669,Wheat,Annual crops,MT,US-Mj1,CRO,20.98937134996688,30,1283,1.6455687553001384,0,26.42578125,39.55870819091797,32.816097259521484,0.4049609899520874,288,33.576290795137666,27.79520681297627,17.290554211243972,68.9286376941816,98.241215217468,-121.13833704514056,71.22383770335951,45.005290158245394
