,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,CO2,H2O,CH4,FC,FCH4,FC_SSITC_TEST,FCH4_SSITC_TEST,G_inst_af,H_inst_af,LE_inst_af,H_SSITC_TEST,LE_SSITC_TEST,WD,WS,USTAR,ZL,TAU,MO_LENGTH,V_SIGMA,W_SIGMA,TAU_SSITC_TEST,PA,RH,TA,VPD_PI,T_SONIC,T_SONIC_SIGMA,TS_PI_1,TS_PI_2,TS_PI_3,TS_PI_4,TS_PI_5,WTD,Rn_inst_af,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT,FC_PI_F,RECO_PI_F,GPP_PI_F,FCH4_PI_F,H_PI_F,LE_PI_F,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
33,33,0,0,LC08_044033_20150305,-122.02647445833271,38.20072270989004,2015-03-05 18:45:24.029999872,0.0320999999999999,0.0353175,0.0587199999999999,0.0501125,0.277125,0.18478,0.10371,293.7360569,21824.0,0.1278359075,0.6937239772336605,0.4322668481960517,0.4116335997824082,293.7360569,0.8254772577984415,0.9582547725779844,0.9727240749507348,-122.02647972960608,38.200687902782455,-0.6937239766120911,0.6937239766120911,1,1,-0.6503148773988001,-293.7360569,293.7360569,294.0014698655017,-294.0014698655017,294.0014698655017,0.7274791074172133,1.0636894817059273,17.183484024332966,404.4763119226288,652.5462547216706,0.7274791074172133,1.691866530349776,1.0636894817059273,282.2168799890052,435.0867722925034,33.28388604413747,0.0303299632418451,0.2030038100538335,193.4115580747678,18.813261701527217,2.982607169577633,35.99274358398193,0.0303299632418451,0.2030038100538335,0.3020007635457337,0.2937445342540741,-83.37872314453125,0.3059866461570722,1.9885564001993896,208.3913281735981,0.5186406949918858,0,-122.02647445833271,38.20072270989004,108.8020930410174,14.876796765352614,62.87076803192155,1.181413188079941,186.263121181924,38.87632866268528,-120.64442860382108,0.8937740921974182,485593,283.84772504,723690,38.55272433722332,-121.93636801413068,0.1920472383499145,388.99830001641146,52.6476179279366,301.09505396,56.395459509654685,2015-03-05 18:45:24.029999872+00:00,2015-03-05 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Srr,,,2015-03-05
34,34,1,1,LC08_044033_20150321,-122.02647445833271,38.20072270989004,2015-03-21 18:45:14.390000128,0.030615,0.0355925,0.0572349999999999,0.0498099999999999,0.27872,0.1618724999999999,0.0882,297.45828068000003,21824.0,0.1247304425,0.6967704623626458,0.4366390751056977,0.4144267558205497,297.45828068000003,0.8365594335719757,0.9583655943357196,0.9727606461307876,-122.02647972960608,38.200687902782455,-0.6967704892158508,0.6967704892158508,1,1,-0.6592698426872647,-297.45828068000003,297.45828068000003,297.6564894156541,-297.6564894156541,297.6564894156541,0.734921824027929,1.2736640886933217,20.160996432306145,425.4206103913117,732.6786998140367,0.734921824027929,2.1614489495414166,1.2736640886933217,315.3293482448308,518.0715492267481,46.113036308433074,0.0308098254336549,0.2049494553614969,-0.0033703838638367,37.68418166940935,-0.0001067924309358,35.65105390961521,0.0308098254336549,0.2049494553614969,0.1941910955836233,-1.902810436149593e-05,0.0055570462718605,0.6954372333871952,4.218840053095338,471.95851291831497,1.0,1,-122.02647445833271,38.20072270989004,119.2965004668818,18.73590570552789,58.926401614229576,1.1906070996423856,216.3600669440835,38.38223431038695,-122.41149544521348,0.8441154956817627,509542,292.044137,779541,38.55272433722332,-121.93636801413068,0.2089629620313644,437.8544095427896,78.73558202127357,311.0312381,119.64630390578378,2015-03-21 18:45:14.390000128+00:00,2015-03-21 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Srr,,,2015-03-21
35,35,2,2,LC08_044034_20150305,-122.02647445833271,38.20072270989004,2015-03-05 18:45:47.916999936,0.0326775,0.0357575,0.0587475,0.05003,0.27762,0.18456,0.1027474999999999,293.78390918,21824.0,0.128025575,0.6946131542804822,0.4344585017586225,0.4124750800459132,293.78390918,0.8288041825372009,0.958288041825372,0.9727350538023728,-122.02647972960608,38.200687902782455,-0.6946131587028503,0.6946131587028503,1,1,-0.6506945528328391,-293.78390918,293.78390918,293.8073604320453,-293.8073604320453,293.8073604320453,0.7302819400765124,1.0635995993674925,17.182209461747576,404.7539998403424,669.5694812782522,0.7302819400765124,1.692868342217736,1.0635995993674925,303.3364981652764,469.777202435778,35.55994917121655,0.0304737369432594,0.2031975431405875,106.15527685436166,21.242178263901977,1.8549309999543624,35.958427296454545,0.0304737369432594,0.2031975431405875,0.2866099189526114,0.3935796618461609,-113.78166961669922,0.48161228423795,2.8951807252418345,328.0619764101998,0.7555249680747186,2,-122.02647445833271,38.20072270989004,108.76119160596905,14.885982788096271,62.82825266695741,1.1819047134091236,186.263121181924,37.11107525882758,-121.88123567484216,0.8854791522026062,300748,289.09438574,495557,37.34502266899161,-121.88590228086764,0.2251276522874832,440.2863403901345,58.0222742298988,301.88461658,82.10732536785842,2015-03-05 18:45:47.916999936+00:00,2015-03-05 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Srr,,,2015-03-05
36,36,3,3,LC08_044034_20150321,-122.02647445833271,38.20072270989004,2015-03-21 18:45:38.272000000,0.0309724999999999,0.0357575,0.0572349999999999,0.0495625,0.27982,0.16168,0.0875125,297.55056722,21824.0,0.1250107775,0.699058085963887,0.4397537840989065,0.4164378317603759,297.55056722,0.8446083897693186,0.9584460838976931,0.9727872076862388,-122.02647972960608,38.200687902782455,-0.6990581154823303,0.6990581154823303,1,1,-0.6603818367922151,-297.55056722,297.55056722,297.53576496479025,-297.53576496479025,297.53576496479025,0.7369934403184282,1.273601797196052,20.16011311737253,425.9845775896311,747.3367872984693,0.7369934403184282,2.1625803989380192,1.273601797196052,310.9591507536328,525.9646371662761,46.42068146952524,0.0311600209542626,0.2053250060085028,152.64884669202593,19.675101311465006,2.4998569343429864,35.58584618541992,0.0311600209542626,0.2053250060085028,0.2984621707649913,0.3876544535160064,-112.84120178222656,0.4816281620250897,2.8742453834476867,326.895109004725,0.6816791351895248,3,-122.02647445833271,38.20072270989004,119.24197177221836,18.744277188132404,58.892691241513205,1.191253024010135,216.3600669440835,37.79531253204524,-121.44065769322994,0.8415793776512146,282117,291.0870914,504572,37.99845215966944,-121.84738856819654,0.1301622539758682,439.20793746802417,71.7035897172349,304.33875494,81.51359907457639,2015-03-21 18:45:38.272000+00:00,2015-03-21 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Srr,,,2015-03-21
37,37,0,0,LC08_044033_20150406,-122.02647445833271,38.20072270989004,2015-04-06 18:45:03.506000128,0.0314399999999999,0.0414225,0.076705,0.0698024999999999,0.3342425,0.17279,0.0965874999999999,294.60765200000003,21824.0,0.14902419,0.6544815552723089,0.4583369081324298,0.4387613448445598,294.60765200000003,0.9381530023693662,0.9593815300236936,0.9730959049078188,-122.02647972960608,38.200687902782455,-0.6544815301895142,0.6544815301895142,1,1,-0.6266919740356128,-294.60765200000003,294.60765200000003,294.7502644324572,-294.7502644324572,294.7502644324572,0.7661903946647416,0.7082006075440848,12.142529077924394,409.7797596034184,829.0543525804924,0.7661903946647416,1.6403633966986448,0.7082006075440848,266.6412099813297,551.5360916170489,47.90594155459909,0.035325109805742,0.4429409453294473,453.93719307519336,11.265609615205856,4.184615100870857,16.495797371824604,0.035325109805742,0.4429409453294473,0.5835253910433716,0.3036617934703827,-85.31977844238281,0.0730181695908518,0.3589654856256464,49.69295698725642,0.0986695434756925,0,-122.02647445833271,38.20072270989004,103.1625886211468,14.397992428728264,43.17339736849724,2.533075800289556,210.9879770269713,39.144625782564496,-120.89306063849337,0.7901303768157959,232784,280.9697522,341978,38.80918591622087,-121.4657838875954,0.2162344455718994,532.2862171071632,64.02168014448154,297.87527912,10.180261172343332,2015-04-06 18:45:03.506000128+00:00,2015-04-06 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Srr,,,2015-04-06
38,38,1,1,LC08_044033_20150422,-122.02647445833271,38.20072270989004,2015-04-22 18:45:01.918999808,0.0379575,0.047885,0.0774199999999999,0.0909774999999999,0.3297325,0.2107675,0.1150399999999999,302.15464016,21824.0,0.1581376625,0.5675049321385278,0.3936058320034818,0.3889742698569582,302.15464016,0.7394799929686685,0.9573947999296868,0.9724402839767966,-122.02647972960608,38.200687902782455,-0.5675049424171448,0.5675049424171448,1,1,-0.6197002351698688,-302.15464016,302.15464016,302.2585363168717,-302.2585363168717,302.2585363168717,0.7573559759583293,1.1486375995396647,18.38807765835799,452.4714646566679,867.9369453563693,0.7573559759583293,2.0841377537703583,1.1486375995396647,311.8134649109821,576.740550817487,74.95873314350838,0.0267033940572984,0.0933666773049385,78.5579729636743,28.33967896541881,1.8918292883639647,78.25772848245636,0.0267033940572984,0.0933666773049385,0.1590838271423777,0.1826450377702713,-53.31419372558594,0.6264118984155355,4.925792357169119,423.2238447103043,0.8434419698030677,1,-122.02647445833271,38.20072270989004,164.40680170646195,18.15459649848109,55.11332432137439,0.5512307903644388,271.5487053863072,39.145371251493216,-120.93469252005656,0.8209912776947021,480804,291.90058016,730169,39.56888779914183,-122.20705143228416,0.2134546488523483,444.79283347560926,107.43750049518358,320.54358776000004,139.6954712493162,2015-04-22 18:45:01.918999808+00:00,2015-04-22 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Srr,,,2015-04-22
39,39,2,2,LC08_044034_20150406,-122.02647445833271,38.20072270989004,2015-04-06 18:45:27.392999936,0.0277274999999999,0.0379299999999999,0.0746425,0.0676574999999999,0.3347925,0.1724875,0.0968074999999999,294.59739794,21824.0,0.14759001,0.6637718971300783,0.4585969219148334,0.4440162889910798,294.59739794,0.9613815588688278,0.9596138155886882,0.9731725591442671,-122.02647972960608,38.200687902782455,-0.6637718677520752,0.6637718677520752,1,1,-0.6353877904917753,-294.59739794,294.59739794,294.55713108611326,-294.55713108611326,294.55713108611326,0.767686603790741,0.7080983376572935,12.141078855627269,409.8219138142198,841.5780368439977,0.767686603790741,1.6408426146011708,0.7080983376572935,277.68503266623,574.0180058849023,48.67899125356233,0.0363839165186043,0.4446328979853346,306.2817540042384,11.849142623391309,2.981086744866573,16.433026244675215,0.0363839165186043,0.4446328979853346,0.568625641095995,0.2792527973651886,-79.27481842041016,0.3218199268733226,1.5204495113616978,219.0572606271016,0.4169826617214532,2,-122.02647445833271,38.20072270989004,103.41594027647378,14.40250793815049,43.15455555311784,2.5340616716101536,210.9879770269713,38.12925827709895,-122.73426309138948,0.8351000547409058,243148,283.88190524000004,194337,37.364041585313466,-121.9249190093899,0.0004321615560911,432.2131153287483,69.17839431453021,301.20101258,43.11994814221775,2015-04-06 18:45:27.392999936+00:00,2015-04-06 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Srr,,,2015-04-06
40,40,3,3,LC08_044034_20150422,-122.02647445833271,38.20072270989004,2015-04-22 18:45:25.796999936,0.036445,0.0472525,0.0777499999999999,0.0919125,0.3322075,0.21272,0.11592,302.1956564,21824.0,0.159027095,0.5665731396774498,0.392821499536958,0.3900386313465784,302.1956564,0.7433723535060907,0.9574337235350608,0.97245312876657,-122.02647972960608,38.200687902782455,-0.5665731430053711,0.5665731430053711,1,1,-0.6206923888451853,-302.1956564,302.1956564,302.15095322634056,-302.15095322634056,302.15095322634056,0.7584626375454048,1.148845305199921,18.3910229963181,452.73560474877394,877.8397901093131,0.7584626375454048,2.0855617446585866,1.148845305199921,305.37834091687785,577.8833956950508,74.9843153784331,0.0268636047478984,0.0937266679175716,133.09551874716243,24.14726936993405,2.721037125305415,77.95715183500262,0.0268636047478984,0.0937266679175716,0.1688434004804607,0.2318974733352661,-67.34700775146484,0.5472876001817305,4.28790807144283,369.80356156945527,0.735343483500969,3,-122.02647445833271,38.20072270989004,164.17213917742998,18.16547297742252,55.08565297298311,0.5529851267240582,271.5487053863072,37.25097293121677,-121.56424879302196,0.8151107430458069,156457,290.41715948,254913,37.6795778743795,-121.28387703482466,0.2050305008888244,505.0959012715281,105.61450250004472,315.46099202,121.60507290611866,2015-04-22 18:45:25.796999936+00:00,2015-04-22 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Srr,,,2015-04-22
41,41,0,0,LC08_044033_20150508,-122.02647445833271,38.20072270989004,2015-05-08 18:44:46.098000128,0.0498375,0.0643575,0.09447,0.1327775,0.319805,0.2761075,0.16388,305.01894092,21824.0,0.1778569225,0.4132450989598582,0.2861867851642388,0.2945059876703593,305.01894092,0.4395460321998675,0.9543954603219986,0.9714505019062596,-122.02647972960608,38.200687902782455,-0.4132451117038727,0.4132451117038727,1,1,-0.5439261360207592,-305.01894092,305.01894092,305.0937362293656,-305.0937362293656,305.0937362293656,0.7679064069898829,0.9803102227100952,16.001137350182013,468.40191177898566,911.8887197576822,0.7679064069898829,2.293978650754643,0.9803102227100952,290.60897167201983,558.6569699127504,88.69122502166721,0.0157034263859989,0.1073146719449066,206.9554941093769,20.90162086926384,3.690824445577761,68.08634783499231,0.0157034263859989,0.1073146719449066,0.1881555980620722,0.2055267840623855,-59.01411056518555,0.3903547091414274,3.800526113599295,263.01025078170625,0.5596370664050423,0,-122.02647445833271,38.20072270989004,190.65107581727963,19.69136301488912,42.73406042325658,0.6712835648236459,318.1098119895239,39.68638417974687,-121.38917382823988,0.8351709842681885,499112,287.13586028,727819,38.55291018424569,-121.95702231409858,0.2195592075586319,520.1248011089366,108.66186694649596,315.77886788,107.782920581676,2015-05-08 18:44:46.098000128+00:00,2015-05-08 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Srr,,,2015-05-08
42,42,1,1,LC08_044033_20150524,-122.02647445833271,38.20072270989004,2015-05-24 18:44:44.588999936,0.0498099999999999,0.0643024999999999,0.10085,0.1378375,0.31073,0.2993175,0.1729,306.39640298,21824.0,0.1800056075,0.3854325157306314,0.2610902083904351,0.2734004169444979,306.39640298,0.382414295494859,0.9538241429549486,0.971261967175133,-122.02647972960608,38.200687902782455,-0.3854325115680694,0.3854325115680694,1,1,-0.5099373147383255,-306.39640298,306.39640298,306.48721242122895,-306.48721242122895,306.48721242122895,0.7622460642447024,1.2365833939621669,19.635179381176204,476.6350984861618,921.9105298199318,0.7622460642447024,2.471100392020829,1.2365833939621669,315.1838845580602,579.9563649146895,97.07752758433656,0.0139470166085669,0.4411642580646648,235.19734427336303,12.498150489512392,2.533564407958359,16.56223038986084,0.0139470166085669,0.4411642580646648,0.5434613849626573,0.1856543123722076,-54.36710739135742,0.3681033506541152,3.678885265315916,247.68149305698992,0.512926792208007,1,-122.02647445833271,38.20072270989004,201.0820960597497,20.89559226660286,50.04181124955863,2.794236606627547,337.71468477582727,39.1367501985939,-120.8176336660822,0.8806374073028564,531236,292.84053566,705367,39.35223414488,-121.6151739611478,0.2310009747743606,466.8213783145972,118.99566224322233,322.09195082,104.33318612435936,2015-05-24 18:44:44.588999936+00:00,2015-05-24 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Srr,,,2015-05-24
43,43,2,2,LC08_044034_20150508,-122.02647445833271,38.20072270989004,2015-05-08 18:45:09.980999936,0.0511575,0.0653475,0.0951575,0.1332725,0.3198875,0.2771525,0.16465,305.0667932,21824.0,0.1784981675,0.4118081913672875,0.2863218652692337,0.2936783960720132,305.0667932,0.4372489275978591,0.9543724892759784,0.9714429214610728,-122.02647972960608,38.200687902782455,-0.4118081927299499,0.4118081927299499,1,1,-0.5414593598284524,-305.0667932,305.0667932,305.0423165668875,-305.0423165668875,305.0423165668875,0.7687206209914988,0.9802882856809522,16.000826275536348,468.6846372097949,919.6635344119816,0.7687206209914988,2.294893035515752,0.9802882856809522,307.3030834339808,580.1022502921467,92.07033191733464,0.0156305583209719,0.1072670249695404,260.8088589063408,19.388678838125905,4.303306938446198,68.11659113239884,0.0156305583209719,0.1072670249695404,0.1926737615475467,0.3108779788017273,-90.5276336669922,0.3372231762003179,3.158112165732183,227.2230594684712,0.4655905708486105,2,-122.02647445833271,38.20072270989004,190.4351538610304,19.69778561526193,42.71607741668201,0.6713156859802345,318.1098119895239,37.27909160010808,-122.2320406421668,0.826937735080719,226883,291.19988606,339265,37.34145528313616,-121.9093234320238,0.175834834575653,567.1445034399027,106.4621416678682,312.34375778000003,89.56406102016471,2015-05-08 18:45:09.980999936+00:00,2015-05-08 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Srr,,,2015-05-08
44,44,3,3,LC08_044034_20150524,-122.02647445833271,38.20072270989004,2015-05-24 18:45:08.476000000,0.0458774999999999,0.0614974999999999,0.09942,0.1372875,0.31095,0.3010225,0.17356,306.4169111,21824.0,0.1791419975,0.3874341169580858,0.2594388069512345,0.2747136134143608,306.4169111,0.3858836994640053,0.95385883699464,0.9712734162082312,-122.02647972960608,38.200687902782455,-0.3874341249465942,0.3874341249465942,1,1,-0.5154616565538416,-306.4169111,306.4169111,306.4350673983298,-306.4350673983298,306.4350673983298,0.7628701012237264,1.2363303828240135,19.631591595900574,476.78006391181617,927.883913162863,0.7628701012237264,2.4718939246488207,1.2363303828240135,305.77365452436663,576.5457740871482,96.19115936649908,0.0140503286416483,0.4419789193777467,255.363023601052,12.362042088174904,2.718271012837306,16.53170267062942,0.0140503286416483,0.4419789193777467,0.5472663459232324,0.1722006946802139,-50.0500602722168,0.3343647051186188,3.3641580694081554,224.9915911195972,0.4683864466472157,3,-122.02647445833271,38.20072270989004,201.3755275491561,20.9008152787306,50.01551120360707,2.797237842546925,337.71468477582727,37.963732398035866,-122.71266147319804,0.8547457456588745,264622,290.64958484,400335,37.93864711513228,-121.17989531248126,0.1693968623876571,516.7397942223587,125.555087656582,326.43625424,95.40752284841528,2015-05-24 18:45:08.476000+00:00,2015-05-24 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Srr,,,2015-05-24
45,45,0,0,LC08_044033_20150609,-122.02647445833271,38.20072270989004,2015-06-09 18:44:55.061000192,,,,,,,,,,,,,,,,,,-122.02647972960608,38.200687902782455,,,1,1,,,,,,,0.7567045008704325,1.466484216581916,22.89525240512352,,919.9954391034016,0.7567045008704325,2.909122060423579,1.466484216581916,303.69916140652106,,,,,,,,,,,,0.1521198749542236,-44.10906600952149,,,,,0,-122.02647445833271,38.20072270989004,,23.57774450109697,50.40985514263331,4.201613519812903,245.57957479949545,38.47922977241161,-122.58577477939548,0.7888453602790833,176786,289.96256282,278707,38.99730704640419,-122.36416953036678,0.2190606147050857,480.13650003486737,130.73779829736543,325.21943912,,2015-06-09 18:44:55.061000192+00:00,2015-06-09 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Srr,,,2015-06-09
46,46,1,1,LC08_044033_20150625,-122.02647445833271,38.20072270989004,2015-06-25 18:45:00.193000192,0.0496999999999999,0.0641375,0.09293,0.1237849999999999,0.26893,0.298465,0.1821674999999999,316.61970080000003,21824.0,0.1648616875,0.369593725729855,0.2370707079781166,0.2438824260822323,316.61970080000003,0.3071868142541631,0.9530718681425416,0.9710137164870388,-122.02647972960608,38.200687902782455,-0.3695937395095825,0.3695937395095825,1,1,-0.4863759464986458,-316.61970080000003,316.61970080000003,316.860123146394,-316.860123146394,316.860123146394,0.7595758259557573,1.358069959379212,21.357900814597027,543.0757944431589,919.7770629689852,0.7595758259557573,4.10230245939306,1.358069959379212,366.024576411126,573.9129966271998,123.62737578513234,0.0118150543836889,0.226175880296484,143.41418061072653,19.431288463928663,2.505594052174466,32.30523109829845,0.0118150543836889,0.226175880296484,0.3094838628594214,0.1934517174959182,-58.79153823852539,0.460729419003244,5.2922306920672,306.87144023134096,0.681503974427317,1,-122.02647445833271,38.20072270989004,215.5111080863553,29.413097143982046,33.10506655279972,1.4573782826589805,354.8338621071781,39.47902125122172,-120.95624587516993,0.8456398844718933,546226,303.90808442,751692,39.636587573384666,-122.46498524958854,0.222976803779602,461.94667912662976,145.93094523768477,330.92069648,150.08766242702578,2015-06-25 18:45:00.193000192+00:00,2015-06-25 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Srr,,,2015-06-25
47,47,2,2,LC08_044034_20150625,-122.02647445833271,38.20072270989004,2015-06-25 18:45:24.080000000,0.0445025,0.0605074999999999,0.0910874999999999,0.12252,0.2682425,0.2993725,0.1811499999999999,316.62311882,21824.0,0.1631394725,0.372918332746873,0.2351035982075512,0.2453894837288278,316.62311882,0.3109053651845419,0.9531090536518454,0.971025987705109,-122.02647972960608,38.200687902782455,-0.3729183375835418,0.3729183375835418,1,1,-0.4930147775025743,-316.62311882,316.62311882,316.79314448221174,-316.79314448221174,316.79314448221174,0.7600431502662216,1.3579293191936697,21.35590648821861,543.120435413421,924.2511009446526,0.7600431502662216,4.105690479518541,1.3579293191936697,344.21081400236886,558.4192716561058,119.71922845136648,0.0119155489007983,0.2266377341664434,464.8424111488529,15.025578865513086,6.183750554084753,32.23939785981519,0.0119155489007983,0.2266377341664434,0.3415438283293276,0.353300541639328,-105.73944091796876,-0.0392469357541954,-0.4639929157076106,-26.142367944113573,-0.0595905296775023,2,-122.02647445833271,38.20072270989004,216.1036144775772,29.4274276316911,33.07432272276182,1.459083947932715,354.8338621071781,37.246996736774406,-122.28885572904632,0.856195330619812,364470,299.2903394,446528,37.97798968634985,-122.35359369434656,0.0925428047776222,564.5770145445754,121.11308886835758,316.37702138,-13.158839089467836,2015-06-25 18:45:24.080000+00:00,2015-06-25 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Srr,,,2015-06-25
48,48,0,0,LC08_044033_20150711,-122.02647445833271,38.20072270989004,2015-07-11 18:45:11.971000064,0.0469775,0.0622949999999999,0.0922425,0.12846,0.27377,0.2961825,0.179445,310.24167548,21824.0,0.1660382475,0.3612609700917385,0.2303119061317711,0.2415847400330292,310.24167548,0.3015415541102346,0.9530154155411024,0.9709950871285636,-122.02647972960608,38.200687902782455,-0.3612609803676605,0.3612609803676605,1,1,-0.495959837437246,-310.24167548,310.24167548,310.55003343993366,-310.55003343993366,310.55003343993366,0.7566810370756012,1.4177671748795542,22.204427937204706,500.5915716820757,906.3719647603348,0.7566810370756012,2.862359934593668,1.4177671748795542,323.7407657143187,563.8179208311473,104.2688704643922,0.0116634674654269,0.3091886932416912,239.6517333077366,15.354068237035593,3.214722906148616,23.63173117759329,0.0116634674654269,0.3091886932416912,0.4092073064098448,0.2019494324922561,-59.50067901611328,0.3281099294032407,3.428306809487961,219.8973170590185,0.4785067380370467,0,-122.02647445833271,38.20072270989004,200.0695241494612,23.308911476790268,49.531407903835685,1.9949186757497568,332.6234215529915,38.87590838159289,-120.62369527433135,0.8701502680778503,466318,294.63157814,721933,39.33598820228524,-122.00988130219216,0.1653914302587509,479.83153170192486,118.50154491811412,320.4649733,97.22678111707856,2015-07-11 18:45:11.971000064+00:00,2015-07-11 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Srr,,,2015-07-11
49,49,1,1,LC08_044033_20150727,-122.02647445833271,38.20072270989004,2015-07-27 18:45:17.368999936,0.0418625,0.0548425,0.085725,0.1168274999999999,0.2619725,0.307815,0.188905,316.01812928,21824.0,0.1598289399999999,0.3831705385427667,0.2338606052549958,0.2477440828402367,316.01812928,0.3167404662393206,0.9531674046623932,0.9710452435385898,-122.02647972960608,38.200687902782455,-0.3831705451011657,0.3831705451011657,1,1,-0.5068989567080581,-316.01812928,316.01812928,316.37912604191285,-316.37912604191285,316.37912604191285,0.7630258562645216,1.1329653685379513,18.165840012874384,539.0142325701377,898.1116502083242,0.7630258562645216,4.118973544500056,1.1329653685379513,332.62830544920706,532.6036432060098,112.29892263990833,0.0120742734088045,0.1685810545709847,137.0381571837349,21.83400340416857,2.6829112801053654,43.34214245149578,0.0120742734088045,0.1685810545709847,0.2471889376823351,0.1372829973697662,-40.75056457519531,0.4250882949658414,5.011565526361116,283.2665633823666,0.6739552270572635,1,-122.02647445833271,38.20072270989004,206.46540506025707,29.48351267914404,27.50601226975023,1.0838412452757051,345.81631813646914,39.68512266135574,-121.059322109499,0.8912050724029541,509809,296.83620104,810247,39.08958648039688,-122.43514742489286,0.1907073557376861,438.6872072964411,131.44974858132122,327.30784934,142.12799832760123,2015-07-27 18:45:17.368999936+00:00,2015-07-27 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Srr,,,2015-07-27
