,Unnamed: 0.4,Unnamed: 0.3,longitude_x,latitude_x,date_x,eto,etr,Date,Stn Name,Unnamed: 0.2,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Name_x,Unnamed: 0,Unnamed: 0.1,Unnamed: 0_x,id,longitude_y,latitude_y,date_y,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,Datetime_Local_x,Datetime_GMT,Unnamed: 0_y,TIMESTAMP_START,TIMESTAMP_END,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,H2O_1_5_3,Wind speed_y,WS_MAX_1_1_1,WD_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,NEE_PI,LE_inst_af,SLE,USTAR,H_inst_af,SH,FETCH_90,FETCH_MAX,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_MAX_1_2_1,WS_MAX_1_3_1,WS_MAX_1_4_1,WS_MAX_1_5_1,WD_1_2_1,WD_1_3_1,WD_1_4_1,WD_1_5_1,Air temp,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,PA,Relative humidity,VPD_PI,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_2_3_1,SW_DIF,SWIN_inst_af,SW_IN_1_1_2,SW_OUT,LW_IN_inst_af,LW_OUT_inst_af,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,SWC_1_1_1,SWC_1_2_1,SWC_1_3_1,SWC_1_4_1,SWC_1_5_1,SWC_1_6_1,SWC_1_7_1,SWC_1_8_1,SWC_2_1_1,SWC_2_2_1,SWC_2_3_1,SWC_2_4_1,SWC_2_5_1,SWC_2_6_1,SWC_2_7_1,SWC_2_8_1,SWC_3_1_1,SWC_3_2_1,SWC_3_3_1,SWC_3_4_1,SWC_3_5_1,SWC_3_6_1,SWC_3_7_1,SWC_3_8_1,SWC_4_1_1,SWC_4_2_1,SWC_4_3_1,SWC_4_4_1,SWC_4_5_1,SWC_4_6_1,SWC_4_7_1,SWC_4_8_1,SWC_5_1_1,SWC_5_2_1,SWC_5_3_1,SWC_5_4_1,SWC_5_5_1,SWC_5_6_1,SWC_5_7_1,SWC_5_8_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_inst_af,G_2_1_1,G_3_1_1,Rn_inst_af,P,THROUGHFALL_1_1_1,THROUGHFALL_2_1_1,THROUGHFALL_4_1_1,THROUGHFALL_5_1_1,CH4_MIXING_RATIO_1_1_1,CH4_MIXING_RATIO_1_2_1,CH4_MIXING_RATIO_1_3_1,CH4_MIXING_RATIO_1_4_1,CH4_MIXING_RATIO_1_5_1,Name_y,Long,Lat,Elevation,State,Timezone,Veg,Clim,MAT (°C),MAP (mm),Datetime,Time,doy,Albedo,dec,dr,tao,Rext,Tao_sw_am,P_calc,es,ea,W_calc,Rso,gamma_dust,W_prata,zenith,Mopt,asa,bsa,Tao_sa,Tao_ding,Tao_sebal_insitu,Datetime_Local_y,Name,cos_zenith,Rext_model,P_model,Elev_SRTM,RS_Rso,f,Rns_model,eps_dash,Rnl_model,Rn_fao_model,psychro,del,WS_2,ETo_model_hourly,ET_ETo_model,LWin_angstrom,R_LST,GR_LST,B_LST,NIR_LST,NDVI_LST,NDWI_LST,SWIR1_LST,SWIR2_LST,Landcover_wc
0,0,0,-122.32808381497584,45.76467214946902,2018-03-11 06:00:00,79.40799864768982,107.76799864768982,2018-03-11,US-xAB,0,68.22441491799088,46.36536751434393,31.673288993188265,21.52519279677899,3.5409166666666665,84.144375,US-xAB,43,0,0,LC08_046028_20180311,-122.33019485589354,45.76247127702293,2018-03-11 18:55:39.152000000,0.0220074999999999,0.0234649999999999,0.0407625,0.043265,0.2539975,0.145015,0.0727725,289.7540636,21824.0,0.10926755,0.708910474748749,0.3938630756578947,0.3964801429892914,289.7540636,0.7672277406663123,0.957672277406663,0.9725318515441989,-122.3301441425304,45.76242505156073,-0.7089104652404785,0.7089104652404785,1,1,-0.7234190527887093,-289.7540636,289.7540636,292.59122955776706,-292.59122955776706,292.59122955776706,0.7394359735075884,0.6781647547148555,11.288030920372693,382.7525704902142,617.3400520833118,0.7394359735075884,1.214403435990943,0.6781647547148555,262.69959892997554,418.7123697661684,28.229795556291364,0.0278539192221538,0.2578570061507577,320.7091612717326,15.53702937100152,4.046505330749795,28.33610841493721,0.0278539192221538,0.2578570061507577,0.3749376155044507,0.300776332616806,-83.95801544189453,0.1023112551802934,0.6122594118724365,69.77341293814436,0.1786850874954601,0,-122.33019485589354,45.76247127702293,97.36491145364543,9.834413662067918,55.843448282199454,1.5151726799321448,198.57120234339777,46.14978467106878,-122.18832481368,0.9840039610862732,416167,279.13769348,675248,45.3964266045728,-122.79672904154312,0.3457444012165069,381.8236835351004,39.2424132806707,295.8381392,2018-03-11 18:55:39.152000+00:00,2018-03-11 19:00:00+00:00,20856.0,201803111200.0,201803111230.0,408.452939314739,5.96625239336751,,,410.734278246032,,,,410.604862964169,,,,410.745610109677,,,,410.654050087719,,,,,,2.95685627396041,5.94883218288347,135.583154584856,15.2838766746955,0.536927685725419,-3.74847364462323,,,109.531280876635,,0.534827854616695,231.087403248674,8.70737738708606,340.0,140.0,1.03020199254788,2.64,2.35,1.59,0.58,5.16,5.15,4.41,2.08,136.63,132.36,125.16,,15.1568,16.444,15.3508,15.5285,16.0235,18.132,97.86462,32.75,11.6329,19.07,20.36,22.84,13.02,56.8,702.65,690.7,97.69,280.1,406.7,385.8,377.2,1426.64,1379.25,1355.66,1379.3,1266.94,68.4,159.04,41.6,94.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.09,5.859,5.382,5.283,5.498,5.763,6.175,,8.217,9.218,6.77,5.287,4.979,5.024,4.935,5.374,5.61,7.018,6.926,6.283,5.091,4.629,4.844,4.699,4.754,5.887,7.379,7.609,6.463,4.989,4.613,4.389,4.358,4.915,5.699,7.049,9.063,7.376,5.388,5.51,5.365,5.457,5.749,6.373,7.46,1.165,10.204,4.406,478.36,0.0,,,,,,,,,,US-xAB,-122.3303,45.7624,363.0,OR,PST,ENF,Csb,10.0,2450.59,2018-03-11 12:00:00,12:00:00,70,0.139030811926279,-0.0369422482205523,0.9929899382111932,0.0,930.2512671372784,0.7553335586011182,102.75440552322574,1.7226379019504103,0.5641639128887593,6.678667350074999,704.9434416746699,0.1,0.0195675005025291,0.6709983488368215,1.4903166330192976,-0.1244050472604023,-0.0686852740124627,0.7971058060844699,0.6971058060844699,0.7654356849867745,2018-03-11 12:00:00-07:00,US-xAB,0.6709974269152256,930.249989013816,96.77411253253788,390.0000000000039,0.8757299034043827,0.8322353695959167,1.7112666243749404,0.2247089370661751,-0.2446508594071604,1.46661576496778,0.0643844095624639,0.0814832777204434,1.100686131037764,195.64083099944693,28.32009582014367,263.9687576868787,12.536209561654,11.811100017495,6.7990791023739705,73.596807769241,205.4096907870552,-209.61361023119144,42.018685532954,21.086127593331,10
1,1,1,-122.32808381497584,45.76467214946902,2018-08-18 06:00:00,144.63599729537964,187.17599729537963,2018-08-18,US-xAB,1,52.18813216027365,57.47740295121624,136.90366607854347,150.7788620701986,0.6076944444444445,166.57416666666668,US-xAB,50,1,1,LC08_046028_20180818,-122.33019485589354,45.76247127702293,2018-08-18 18:55:30.680999936,0.01901,0.0217324999999999,0.0435949999999999,0.0321549999999999,0.3478825,0.13583,0.058995,298.61015342,21824.0,0.131894935,0.8307798572509293,0.5728756050097302,0.5381489425166542,298.61015342,1.491453166409465,0.9649145316640946,0.9749217954491513,-122.3301441425304,45.76242505156073,-0.8307798504829407,0.8307798504829407,1,1,-0.7772796648594109,-298.61015342,298.61015342,301.5862580573704,-301.5862580573704,301.5862580573704,0.7527740754166925,1.2397883283757902,18.8971181289472,435.0009329372522,803.5296811912408,0.7527740754166925,2.7324465933809843,1.2397883283757902,324.0666052647492,575.2438298297077,41.65304183115389,0.0617536038609501,0.1742009421009969,101.80190777303696,22.417257718557003,1.9338350423173123,41.94388384881867,0.0617536038609501,0.1742009421009969,0.2626864881833729,0.2761622369289398,-81.3529052734375,0.6386721893763357,5.057922382793354,431.7888802255168,0.8092135208051738,1,-122.33019485589354,45.76247127702293,176.07238076401848,22.54140105016082,45.3728292944142,0.9318222900436376,290.7725284533046,45.66628304938494,-123.62454694145204,0.9243423342704772,633445,294.58372586,800877,45.849892329189885,-122.85458794960417,0.289098858833313,490.347082292776,96.28070161004636,315.20805854,2018-08-18 18:55:30.680999936+00:00,2018-08-18 19:00:00+00:00,28536.0,201808181200.0,201808181230.0,401.745547617845,14.3549056419121,,,400.345090869707,,,,400.217016688525,,,,399.892517647826,,,,,,,,398.979439371795,,1.7164210005732,5.12856780738151,342.887970656615,23.3969105648724,0.965892701328293,-8.00752057949038,,,160.472544282307,,0.360757014509504,399.654594909439,19.3714771091537,300.0,140.0,0.960815285428199,1.65,1.51,0.88,0.25,4.63,4.63,2.72,0.83,,,,,22.4856,22.633,22.7707,22.9808,24.0862,26.5428,97.91678,51.68,13.2132,27.96,32.4,37.99,26.99,92.6,872.54,860.4,125.65,337.0,452.8,417.6,453.6,1632.54,1812.0,1792.69,1730.82,47.39,67.13,142.06,30.37,9.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.245,14.984,13.965,14.305,14.153,13.596,12.692,,10.506,17.619,15.862,15.575,15.565,15.573,15.169,14.316,12.952,10.978,17.324,16.711,15.404,15.141,,14.684,13.223,12.52,10.656,18.09,17.089,15.68,15.421,15.003,14.503,13.657,12.853,10.587,17.42,16.633,,,,14.906,13.279,12.438,10.577,1.141,5.737,2.188,631.09,0.0,,,,,,,,,,US-xAB,-122.3303,45.7624,363.0,OR,PST,ENF,Csb,10.0,2450.59,2018-08-18 12:00:00,12:00:00,230,0.1440048593760744,0.1093507014353732,1.0123568118833024,0.0,1029.604816127091,0.8474513583591246,102.75440552322574,2.723205459165527,1.4073525812967445,30.59274653563586,780.2337306863965,0.1,0.0476026898860238,0.7719146257235665,1.2954800526841088,-0.1249853756806406,-0.0693805467091733,0.8066491287243274,0.7066491287243274,0.7223363451388776,2018-08-18 12:00:00-07:00,US-xAB,0.77191383526859,1029.6037617925524,96.77411253253784,390.0000000000126,0.0,-0.35,2.22738427626212,0.184115904479753,0.1004949637385209,2.3278792400006405,0.0643844095624639,0.1658467394935146,0.637020896696336,416.5350593074254,149.93267413387102,343.0736908694625,9.60180948322007,13.01790963834487,6.489545159200121,103.88124669713316,248.0793006319457,-232.1035999739149,40.560217139038606,17.6165060010129,10
2,2,2,-122.32808381497584,45.76467214946902,2019-07-20 06:00:00,164.4880054092407,215.53599729537964,2019-07-20,US-xAB,2,136.77567561576615,155.52647991817057,88.2615096320435,100.36142642714988,0.0165405405405405,199.22729166666667,US-xAB,64,1,1,LC08_046028_20190720,-122.33019485589354,45.76247127702293,2019-07-20 18:56:01.140999936,0.0162324999999999,0.0190374999999999,0.0497825,0.0272324999999999,0.4350575,0.1425675,0.0593799999999999,298.86992294000004,21824.0,0.1564626925,0.8821843431612192,0.7004071145871706,0.6357101289632023,298.86992294000004,2.621741609269923,0.9762174160926992,0.9786517473105908,-122.3301441425304,45.76242505156073,-0.8821843266487122,0.8821843266487122,1,1,-0.7946435937628908,-298.86992294000004,298.86992294000004,301.84157635386345,-301.84157635386345,301.84157635386345,0.7675408062467854,1.0513646704345578,16.34428361011159,441.6298873655396,878.204227387922,0.7675408062467854,2.604545830667181,1.0513646704345578,317.0143769668011,608.6430979871534,35.188954015304816,0.1068521607414976,0.0927991792702674,96.04224417445994,26.30526788793419,2.141250501971271,78.73630067954741,0.1068521607414976,0.0927991792702674,0.1771194580205822,0.2547195851802826,-74.74370574951172,0.7063295384170898,6.3116340417237256,477.4118997973886,0.8325197486424045,1,-122.33019485589354,45.76247127702293,213.51180643501627,21.75399585728321,40.36652601982588,0.4627220114152863,347.01443424308485,46.23978160019812,-122.6189222589022,0.913250207901001,647791,293.43527114,769300,45.5310635812105,-122.92956287921828,0.2689373195171356,543.7474593881005,109.72612729095658,317.14607588,2019-07-20 18:56:01.140999936+00:00,2019-07-20 19:00:00+00:00,44664.0,201907201200.0,201907201230.0,404.3022629801,14.7882374947158,,,,,,,,,,,,,,,,,,,,,1.97763316305255,6.41695640990221,304.783483961801,24.3296324960516,0.769138765850584,-9.34710561836349,,,300.932770808963,,0.340713567367803,267.357286532607,,340.0,160.0,0.814695608217294,1.99,1.62,0.74,0.15,5.27,5.38,2.91,0.64,313.75,,,,23.4447,23.523,23.7444,24.052,25.2744,,97.33774,44.87,15.9759,26.22,25.7,27.51,23.09,104.8,950.55,942.7,145.46,338.1,460.6,449.9,455.3,1890.23,1859.27,1844.34,1884.5,10.53,70.43,12.86,10.7,1.75,25.4,,16.24,7.35,,,,,32.97,,,,5.92,,,,22.96,21.11,,,,,,,20.51,,17.99,30.98,,,,,,24.41,,,10.29,,19.89,,13.876,13.602,12.635,13.006,12.902,12.379,11.528,,9.743,14.941,13.403,13.593,13.682,13.215,13.355,12.62,11.47,9.999,15.279,14.67,,13.262,,13.059,11.523,11.076,9.8,14.595,14.031,13.451,13.485,13.039,12.639,11.939,11.278,9.58,15.319,14.788,,,14.305,13.481,12.102,11.358,9.734,0.939,9.669,0.552,682.59,0.0,0.0,,0.0,0.0,,,,,,US-xAB,-122.3303,45.7624,363.0,OR,PST,ENF,Csb,10.0,2450.59,2019-07-20 12:00:00,12:00:00,201,0.1530271947819683,0.1771390521707047,1.0164369809413258,0.0,1075.9866244031482,0.8834217623544083,102.75440552322574,2.885896990421847,1.2949019796022827,26.22138699013648,815.3819384068323,0.1,0.0436575003566121,0.8132035637591589,1.2297043994462415,-0.1249037102573818,-0.0692827060088439,0.8105024146163498,0.7105024146163498,0.73588891329295,2019-07-20 12:00:00-07:00,US-xAB,0.8132028401323513,1075.9856669396045,96.77411253253786,390.0000000000039,0.0,-0.35,2.4343821183193195,0.1964494948092577,0.1060893422178888,2.5404714605372085,0.0643844095624639,0.1590462254684531,0.2986462871334307,450.22250050849846,174.42160502332874,333.98482582662285,8.138975176463521,14.878491938760552,5.689736157970222,130.02560149946908,263.65836665946813,-237.49506963267987,42.60913773874846,17.746896024177172,10
3,3,3,-122.32808381497584,45.76467214946902,2019-08-05 06:00:00,158.81599729537965,195.68400270462035,2019-08-05,US-xAB,3,99.0993841958622,117.33001517481924,94.36435233153004,111.72391211975564,1.905684210526316,188.05229166666663,US-xAB,65,0,0,LC08_046028_20190805,-122.33019485589354,45.76247127702293,2019-08-05 18:56:07.987000064,0.0182674999999999,0.021375,0.0471975,0.027975,0.4134975,0.135005,0.0535499999999999,302.60923682,21824.0,0.14964008,0.8732650391587243,0.6782424430080891,0.6142332888108787,302.60923682,2.255454403388642,0.9725545440338864,0.9774429995311824,-122.3301441425304,45.76242505156073,-0.8732650279998779,0.8732650279998779,1,1,-0.7951030508253834,-302.60923682,302.60923682,305.6019897381628,-305.6019897381628,305.6019897381628,0.7498852005465162,1.5087651076911064,22.541316604361203,462.40843459309366,831.393870396457,0.7498852005465162,3.3872053419968617,1.5087651076911064,334.3584852598177,569.7574547014507,39.02393993173597,0.0947030647222057,0.2298670087509906,103.3464060575904,19.590340056431643,1.7443163661599428,31.786484374337224,0.0947030647222057,0.2298670087509906,0.3266915556371449,0.1982954889535904,-58.85517883300781,0.634633617877966,5.244615263394274,427.3871087121243,0.8052762767347895,0,-122.33019485589354,45.76247127702293,182.74934636455703,26.129234678062254,44.543065901096,1.164540639019234,297.79555796115113,45.707162656619154,-123.65390761497846,0.9086589217185974,604857,296.80543886,770350,45.94718803614806,-121.24335195839846,0.4578293561935425,467.91484875731527,118.09505741791853,323.77019864,2019-08-05 18:56:07.987000064+00:00,2019-08-05 19:00:00+00:00,45432.0,201908051200.0,201908051230.0,422.67658854666,22.7312089295363,,,,,,,,,,,,,,,,,,,,,1.68505769913424,5.57369334637053,329.21740751079,27.3351929025024,0.927363937616485,-12.1672389116797,,,329.594885249937,,0.394738739046479,343.198060411487,,320.0,140.0,0.815462348414592,1.64,1.33,0.68,0.18,4.67,4.02,3.34,0.81,,,,,25.9451,25.936,26.2654,26.5428,27.5456,,97.32974,57.88,14.1716,28.48,28.39,29.94,28.02,138.8,878.82,863.0,128.02,378.3,476.6,465.6,481.1,1790.43,1755.27,1735.67,1768.01,11.17,76.76,15.79,17.98,4.4,21.48,21.01,,7.19,,,,,27.34,22.01,19.78,,,,,,21.24,20.35,,,7.95,,,,20.09,,,28.69,,,,,18.47,23.15,,14.86,,28.8,,,17.318,16.758,14.916,14.644,14.039,13.01,12.004,,10.136,18.738,16.839,16.153,15.5,14.576,14.222,13.287,12.097,10.5,18.814,18.026,16.141,15.202,,13.987,12.163,11.654,10.244,17.878,17.072,15.749,15.128,14.216,13.346,12.485,11.812,10.01,19.215,18.482,,,15.653,14.273,12.741,11.954,10.207,,,,652.5,0.0,0.0,,0.0,0.0,,,,,,US-xAB,-122.3303,45.7624,363.0,OR,PST,ENF,Csb,10.0,2450.59,2019-08-05 12:00:00,12:00:00,217,0.1456726064495573,0.1442294990619166,1.01463867614265,0.0,1053.7922919067717,0.8339594118778663,102.75440552322574,3.3505462158484907,1.9392961497331065,56.202428172122566,798.563037583897,0.1,0.0648366126065087,0.7936140147088844,1.2600583929541904,-0.1253421178809547,-0.0698079479926414,0.8079103265246161,0.7079103265246162,0.6936761496797765,2019-08-05 12:00:00-07:00,US-xAB,0.7936132582041626,1053.7912873896769,96.77411253253786,390.0000000000039,0.0,-0.35,2.3046238087389788,0.1680354800816584,0.0962510644944747,2.400874873233453,0.0643844095624639,0.2000255804578051,0.762304768032418,454.6034906441666,149.30793823233884,357.5140775554316,8.465493400039499,14.28239945481195,6.4682724370275,125.12816290197794,264.258067041409,-240.6055274035229,40.853760016884095,16.20472463171097,10
4,4,4,-122.32808381497584,45.76467214946902,2020-03-16 06:00:00,82.24400270462037,116.27599729537964,2020-03-16,US-xAB,4,48.64319753615101,48.7485968377648,69.24439209898922,69.39442973914397,-0.3906739130434782,109.10520833333334,US-xAB,70,0,0,LC08_046028_20200316,-122.33019485589354,45.76247127702293,2020-03-16 18:55:53.844999936,0.017965,0.0200275,0.03639,0.0343,0.24924,0.1098974999999999,0.05234,283.63238978,21824.0,0.1001200325,0.7580588276786344,0.4118149151184969,0.4114786737116165,283.63238978,0.824865829585068,0.9582486582958506,0.9727220572376308,-122.3301441425304,45.76242505156073,-0.7580588459968567,0.7580588459968567,1,1,-0.7451948324755802,-283.63238978,283.63238978,286.4856410587359,-286.4856410587359,286.4856410587359,0.7562449710175551,0.4652824344071835,8.403821253342752,351.6289108505191,660.8376685623111,0.7562449710175551,1.1459937735628465,0.4652824344071835,257.34237020790187,489.6436498325052,20.05508308069158,0.0303035669055317,0.2861384308291334,178.52325569502972,16.49279110381104,2.3521410518297188,25.53541675847853,0.0303035669055317,0.2861384308291334,0.386823251232597,0.2834534347057342,-78.85319519042969,0.4243081374777867,2.3928009294654182,291.0653110567839,0.6198304892091152,0,-122.33019485589354,45.76247127702293,110.33961914931234,8.973331627176728,40.60078205840858,1.665393303170399,209.7135670030493,46.72531749589539,-122.50362673438654,0.9123162031173706,504884,278.18748392,621374,45.44732060530133,-123.83120646385764,0.4900818467140198,404.1667850379825,37.69193618929823,292.10224334,2020-03-16 18:55:53.844999936+00:00,2020-03-16 19:00:00+00:00,56184.0,202003161200.0,202003161230.0,417.867324136965,4.62753433003696,421.220079141132,4.10275610640337,419.411444666667,,421.37432294734,4.16532042822697,419.873329396429,,421.192666261969,4.13427740581843,418.888985560714,,421.031734203804,4.34977246891531,418.702167313653,,421.744532083064,4.83733643195263,,,3.54070139823458,10.0602754168248,39.142379679892,10.5579374605775,0.613046342317483,-6.07238890013397,,,134.330620819079,,0.73026664720254,313.654754559092,-0.0247917004695103,320.0,140.0,1.44132098324124,2.71,2.21,1.22,0.47,8.73,8.03,5.18,1.79,,,,,10.4414,10.868,10.7734,11.0056,11.8753,13.9021,97.57029,32.92,8.52,13.68,17.53,24.38,9.79,70.5,735.11,716.9,94.14,261.1,382.1,370.4,361.3,1479.82,1415.13,1462.22,1450.61,,59.71,44.89,38.97,52.62,,,22.17,7.72,,,,,26.44,,28.29,20.96,,30.55,23.36,,29.18,,36.65,,,,,,29.47,,32.19,18.81,6.36,24.13,,,,,,,14.92,10.93,,,4.389,4.33,3.937,4.797,5.32,,6.648,,8.102,5.239,3.94,4.118,4.529,4.709,5.65,6.363,6.462,7.321,4.964,4.813,,4.291,,,5.683,7.248,6.896,3.949,3.821,3.679,4.171,4.307,5.059,5.809,6.368,7.09,5.299,4.951,,,4.942,6.049,6.543,7.003,7.463,-1.995,2.966,0.888,519.97,0.0,0.0,0.0,0.0,0.0,,,,,,US-xAB,-122.3303,45.7624,363.0,OR,PST,ENF,Csb,10.0,2450.59,2020-03-16 12:00:00,12:00:00,76,0.1280624668416971,-0.0163084761867089,0.9946232271211028,0.0,948.1403237158792,0.7753177263034369,102.75440552322574,1.2647595876860056,0.416358856266233,4.593814239637489,718.4997901590697,0.1,0.0146811283818145,0.6861535214334992,1.4573997928493008,-0.1243038993575035,-0.068564091983869,0.7991319580784354,0.6991319580784354,0.7791674042495287,2020-03-16 12:00:00-07:00,US-xAB,0.686152616921908,948.139073844114,96.77411253253786,390.0000000000039,0.919746501827102,0.8916577774665878,1.8318420172547265,0.244503739788509,-0.2817538707050688,1.5500881465496577,0.0643844095624639,0.0774318152818299,1.2031907715846502,206.40438778151167,115.9780394548354,252.04520955843333,9.728590969453998,10.321382664094198,5.68044768631895,70.69253682876719,215.01003688831628,-211.36139118675555,31.17049055584752,14.845319281085198,10
5,5,5,-122.32808381497584,45.76467214946902,2021-06-23 06:00:00,153.14400270462036,181.50400270462035,2021-06-23,US-xAB,5,118.930793381686,132.6288160233839,134.85116758867915,150.382841887369,2.761260869565217,222.68041666666667,US-xAB,90,0,0,LC08_046028_20210623,-122.33019485589354,45.76247127702293,2021-06-23 18:55:55.471000064,0.0163149999999999,0.01791,0.049425,0.0253625,0.386025,0.1250224999999999,0.049315,297.33181394,21824.0,0.13986031,0.8766977606271459,0.6422624877571009,0.5935935592708919,297.33181394,1.9907137637060528,0.9699071376370604,0.97656935542023,-122.3301441425304,45.76242505156073,-0.8766977787017822,0.8766977787017822,1,1,-0.7729934550465036,-297.33181394,297.33181394,300.17121881400413,-300.17121881400413,300.17121881400413,0.7594413567474279,1.415219358463193,21.27392364358003,429.81219722781736,892.4005038479997,0.7594413567474279,2.556793276283736,1.415219358463193,313.47978807246966,641.8231794642863,35.307634330448586,0.084331130746217,0.2392115973563185,133.55836274480785,18.4606917433646,2.0766358776821363,30.544773592040084,0.084331130746217,0.2392115973563185,0.3425433918283396,0.2656889259815216,-77.675537109375,0.6986065275639256,6.135270949739038,472.95718238903,0.7797939989892,0,-122.33019485589354,45.76247127702293,221.93806872473664,21.45133279823316,55.351340743518975,1.230244435250086,335.1781899432207,45.666154394108766,-123.64765307369127,0.917281210422516,550220,292.35517682,696852,45.53107699847103,-122.95645704236902,0.4529909193515777,515.5701758766937,104.48872294709057,315.13969814,2021-06-23 18:55:55.471000064+00:00,2021-06-23 19:00:00+00:00,78456.0,202106231200.0,202106231230.0,415.095120524334,15.896482655208,,,415.34643279476,,,,414.592511150376,,,,,,,,415.086428179775,,,,415.787058860987,,1.61564056841926,4.63146105449447,326.419304579831,23.5306069414213,0.913544591726071,-10.197278041159,,,257.525214501748,,0.555416155150169,317.722255158359,19.7099318390941,360.0,160.0,0.971289101690845,1.5,1.17,0.55,0.17,4.3,3.77,2.61,0.69,,,,,22.2799,22.407,22.7036,23.1341,24.2876,23.0774,97.09119,56.17,11.8361,26.69,26.08,25.82,23.49,83.7,940.48,919.6,125.06,347.0,452.4,442.8,440.5,1941.21,1819.1,1950.47,1815.3,115.94,68.58,8.45,5.71,7.96,29.41,,18.72,7.02,,,,,22.45,27.42,,,11.64,,,,24.08,29.32,34.09,,,,,,26.92,,36.97,20.59,6.31,31.25,,,,,19.88,32.22,29.88,12.88,,,15.243,14.88,13.36,13.005,12.404,,,,,17.345,15.538,14.686,,,12.239,,,8.91,16.35,15.993,14.546,13.735,,,10.083,9.722,8.098,15.138,14.815,13.787,13.568,12.31,11.311,10.29,,8.376,17.231,16.277,,14.449,13.056,11.803,10.335,9.808,8.565,4.842,,6.914,710.02,0.0,0.0,0.0,0.0,0.0,,,,,,US-xAB,-122.3303,45.7624,363.0,OR,PST,ENF,Csb,10.0,2450.59,2021-06-23 12:00:00,12:00:00,174,0.132974651241919,0.2016148201784051,1.0166389464119012,0.0,1094.0750417148045,0.8596119682301989,102.75440552322574,2.689375073223561,1.5106219786296742,34.92767195942061,829.0893663531864,0.1,0.0511312784302213,0.8272029651309933,1.2088931521680937,-0.1250584174635055,-0.0694680557050694,0.8113645051989545,0.7113645051989546,0.7240546395185733,2021-06-23 12:00:00-07:00,US-xAB,0.8272022664665669,1094.0741176473823,96.77411253253786,390.0000000000039,0.0,-0.35,2.473734196666656,0.1734518104995476,0.0932858726077752,2.5670200692744305,0.0643844095624639,0.1564956890624203,0.8156354905815012,442.0444542994558,163.85355661511892,335.4204728173301,7.541078131053251,14.6956249039845,5.3252127876654,114.7775134761885,260.6701354444052,-229.8355461527248,37.17316670831362,14.6629184044511,10
