,Date,ETa
1,2019-06-30,4.619
0,2019-06-29,4.642
1,2019-06-30,4.619
0,2019-07-06,1.807
1,2019-07-07,1.509
0,2019-07-15,3.513
1,2019-07-16,3.276
0,2019-07-15,3.513
1,2019-07-16,3.276
0,2019-07-22,2.032
1,2019-07-23,2.605
0,2019-08-07,1.415
1,2019-08-08,3.923
0,2019-08-16,2.89
1,2019-08-17,2.486
0,2019-08-16,2.89
1,2019-08-17,2.486
0,2019-08-23,0.758
1,2019-08-24,0.826
0,2019-09-01,2.628
1,2019-09-02,2.655
0,2019-09-01,2.628
1,2019-09-02,2.655
0,2019-09-08,2.196
1,2019-09-09,1.076
0,2019-09-17,2.363
1,2019-09-18,1.869
0,2019-09-17,2.363
1,2019-09-18,1.869
0,2019-09-24,2.219
1,2019-09-25,1.609
0,2019-10-03,2.002
1,2019-10-04,1.641
0,2019-10-03,2.002
1,2019-10-04,1.641
0,2019-10-10,0.966
1,2019-10-11,1.387
0,2019-10-26,1.863
1,2019-10-27,0.0
0,2019-11-11,0.0
1,2019-11-12,1.44
0,2020-02-08,1.294
1,2020-02-09,3.248
0,2020-02-08,1.294
1,2020-02-09,3.248
0,2020-02-24,1.247
1,2020-02-25,1.086
0,2020-03-02,1.668
1,2020-03-03,1.372
0,2020-03-11,1.87
1,2020-03-12,2.326
0,2020-03-11,1.87
1,2020-03-12,2.326
0,2020-03-27,1.956
1,2020-03-28,1.331
0,2020-03-27,1.956
1,2020-03-28,1.331
0,2020-04-03,2.443
1,2020-04-04,1.379
0,2020-04-19,4.562
1,2020-04-20,2.988
0,2020-04-28,4.683
1,2020-04-29,4.152
0,2020-04-28,4.683
1,2020-04-29,4.152
0,2020-05-05,4.194
1,2020-05-06,4.399
0,2020-05-21,3.116
1,2020-05-22,4.431
0,2020-05-30,0.0
1,2020-05-31,0.245
0,2020-06-06,2.021
1,2020-06-07,2.023
0,2020-06-22,3.139
1,2020-06-23,4.121
0,2020-07-01,2.299
1,2020-07-02,2.459
0,2020-07-01,2.299
1,2020-07-02,2.459
0,2020-07-08,3.602
1,2020-07-09,3.147
0,2020-07-17,2.827
1,2020-07-18,2.622
0,2020-07-17,2.827
1,2020-07-18,2.622
0,2020-07-24,1.083
1,2020-07-25,3.678
0,2020-08-02,2.282
1,2020-08-03,2.256
0,2020-08-02,2.282
1,2020-08-03,2.256
0,2020-08-09,2.404
1,2020-08-10,4.067
0,2020-08-18,2.95
1,2020-08-19,2.911
0,2020-08-25,2.049
1,2020-08-26,1.51
0,2020-09-03,3.3
1,2020-09-04,3.541
0,2020-09-03,3.3
1,2020-09-04,3.541
0,2020-09-19,1.364
1,2020-09-20,1.421
0,2020-09-19,1.364
1,2020-09-20,1.421
0,2020-10-05,1.177
1,2020-10-06,1.112
0,2020-10-05,1.177
1,2020-10-06,1.112
0,2020-10-12,1.475
1,2020-10-13,1.295
0,2020-10-21,0.772
1,2020-10-22,0.99
0,2020-10-21,0.772
1,2020-10-22,0.99
0,2020-10-28,0.991
1,2020-10-29,0.882
0,2020-11-22,0.672
1,2020-11-23,0.728
0,2020-11-22,0.672
1,2020-11-23,0.728
0,2021-01-09,0.451
1,2021-01-10,0.498
0,2021-02-10,1.456
1,2021-02-11,1.25
0,2021-02-10,1.456
1,2021-02-11,1.25
0,2021-02-17,1.158
1,2021-02-18,0.85
0,2021-02-26,1.88
1,2021-02-27,3.188
0,2021-02-26,1.88
1,2021-02-27,3.188
0,2021-03-05,1.489
1,2021-03-06,2.218
0,2021-03-21,2.373
1,2021-03-22,1.546
0,2021-03-30,1.966
1,2021-03-31,1.674
0,2021-03-30,1.966
1,2021-03-31,1.674
0,2021-04-06,2.925
1,2021-04-07,3.941
0,2021-04-15,3.305
1,2021-04-16,3.469
0,2021-04-15,3.305
1,2021-04-16,3.469
0,2021-04-22,2.036
1,2021-04-23,3.712
0,2021-05-01,3.82
1,2021-05-02,3.551
0,2021-05-01,3.82
1,2021-05-02,3.551
0,2021-05-17,3.712
1,2021-05-18,4.87
0,2021-05-17,3.712
1,2021-05-18,4.87
0,2021-05-24,6.667
1,2021-05-25,1.277
0,2021-06-02,1.772
1,2021-06-03,1.589
0,2021-06-02,1.772
1,2021-06-03,1.589
0,2021-06-09,0.463
1,2021-06-10,2.448
0,2021-06-18,1.775
1,2021-06-19,1.979
0,2021-06-18,1.775
1,2021-06-19,1.979
0,2021-06-25,1.356
1,2021-06-26,4.335
0,2021-07-04,1.393
1,2021-07-05,1.367
0,2021-07-04,1.393
1,2021-07-05,1.367
0,2021-07-20,2.314
1,2021-07-21,2.209
0,2021-07-20,2.314
1,2021-07-21,2.209
0,2021-08-05,2.552
1,2021-08-06,1.994
0,2021-08-05,2.552
1,2021-08-06,1.994
0,2021-08-12,0.317
1,2021-08-13,0.781
0,2021-08-21,3.191
1,2021-08-22,2.978
0,2021-08-21,3.191
1,2021-08-22,2.978
0,2021-08-28,1.125
1,2021-08-29,0.197
0,2021-09-06,0.0
1,2021-09-07,0.0
0,2021-10-08,1.095
1,2021-10-09,0.929
0,2021-11-25,0.79
1,2021-11-26,0.736
0,2021-12-11,0.784
1,2021-12-12,0.717
0,2021-12-11,0.784
1,2021-12-12,0.717
0,2022-01-28,1.262
1,2022-01-29,1.068
0,2022-01-28,1.262
1,2022-01-29,1.068
0,2022-02-04,0.933
1,2022-02-05,0.936
0,2022-02-13,1.322
1,2022-02-14,1.33
0,2022-02-13,1.322
1,2022-02-14,1.33
0,2022-03-01,1.704
1,2022-03-02,2.021
0,2022-03-08,1.717
1,2022-03-09,0.0
0,2022-03-24,1.418
1,2022-03-25,1.955
0,2022-04-09,1.048
1,2022-04-10,1.374
0,2022-04-18,2.952
1,2022-04-19,1.938
0,2022-04-18,2.952
1,2022-04-19,1.938
0,2022-05-11,1.016
1,2022-05-12,1.021
0,2022-05-20,1.391
1,2022-05-21,1.838
