,Date,ETa
0,2017-04-27,1.876
1,2017-04-28,2.398
0,2017-04-27,1.876
1,2017-04-28,2.398
0,2017-05-13,0.014
1,2017-05-14,0.013
0,2017-05-13,0.014
1,2017-05-14,0.013
0,2017-06-14,0.0
1,2017-06-15,0.316
0,2017-06-14,0.0
1,2017-06-15,0.316
0,2017-07-16,5.398
1,2017-07-17,5.403
0,2017-07-16,5.398
1,2017-07-17,5.403
0,2017-08-01,5.195
1,2017-08-02,4.625
0,2017-08-17,4.834
1,2017-08-18,5.132
0,2017-08-01,5.195
1,2017-08-02,4.625
0,2017-08-17,4.834
1,2017-08-18,5.132
0,2017-09-02,4.592
1,2017-09-03,5.294
0,2017-09-18,3.428
1,2017-09-19,2.965
0,2017-09-02,4.592
1,2017-09-03,5.294
0,2017-09-18,3.428
1,2017-09-19,2.965
0,2017-10-04,0.935
1,2017-10-05,1.635
0,2017-10-04,0.935
1,2017-10-05,1.635
0,2017-11-05,0.131
1,2017-11-06,0.038
0,2017-11-05,0.131
1,2017-11-06,0.038
0,2018-02-25,0.548
1,2018-02-26,0.483
0,2018-02-25,0.548
1,2018-02-26,0.483
0,2018-03-29,1.553
1,2018-03-30,1.338
0,2018-03-29,1.553
1,2018-03-30,1.338
0,2018-04-14,1.622
1,2018-04-15,2.244
0,2018-04-14,1.622
1,2018-04-15,2.244
0,2018-06-01,1.243
1,2018-06-02,1.504
0,2018-06-01,1.243
1,2018-06-02,1.504
0,2018-07-03,3.817
1,2018-07-04,3.185
0,2018-07-19,5.263
1,2018-07-20,4.753
0,2018-07-03,3.817
1,2018-07-04,3.185
0,2018-07-19,5.263
1,2018-07-20,4.753
0,2018-08-04,5.092
1,2018-08-05,6.519
0,2018-08-20,4.894
1,2018-08-21,5.88
0,2018-08-04,5.092
1,2018-08-05,6.519
0,2018-08-20,4.894
1,2018-08-21,5.88
0,2018-09-21,2.82
1,2018-09-22,2.783
0,2018-11-08,0.874
1,2018-11-09,0.635
0,2018-11-08,0.874
1,2018-11-09,0.635
0,2018-12-26,0.53
1,2018-12-27,0.998
0,2018-12-26,0.53
1,2018-12-27,0.998
0,2019-03-16,2.16
1,2019-03-17,3.134
0,2019-03-16,2.16
1,2019-03-17,3.134
0,2019-04-17,2.258
1,2019-04-18,4.225
0,2019-04-17,2.258
1,2019-04-18,4.225
0,2019-05-03,2.358
1,2019-05-04,4.631
0,2019-05-03,2.358
1,2019-05-04,4.631
0,2019-06-04,0.0
1,2019-06-05,0.0
0,2019-06-04,0.0
1,2019-06-05,0.0
0,2019-06-20,2.64
1,2019-06-21,2.448
0,2019-07-06,3.46
1,2019-07-07,3.175
0,2019-07-22,5.38
1,2019-07-23,6.075
0,2019-07-06,3.46
1,2019-07-07,3.175
0,2019-07-22,5.38
1,2019-07-23,6.075
0,2019-08-07,4.824
1,2019-08-08,5.407
0,2019-08-23,4.244
1,2019-08-24,5.11
0,2019-08-07,4.824
1,2019-08-08,5.407
0,2019-09-08,3.269
1,2019-09-09,3.651
0,2019-09-08,3.269
1,2019-09-09,3.651
0,2019-10-10,0.875
1,2019-10-11,0.0
0,2019-10-26,0.364
1,2019-10-27,0.9
0,2019-10-10,0.875
1,2019-10-11,0.0
0,2019-10-26,0.364
1,2019-10-27,0.9
0,2020-03-02,2.499
1,2020-03-03,1.578
0,2020-03-02,2.499
1,2020-03-03,1.578
0,2020-04-03,3.259
1,2020-04-04,1.55
0,2020-04-19,3.093
1,2020-04-20,2.353
0,2020-04-03,3.259
1,2020-04-04,1.55
0,2020-04-19,3.093
1,2020-04-20,2.353
0,2020-05-05,0.9
1,2020-05-06,0.917
0,2020-05-21,0.0
1,2020-05-22,0.09
0,2020-05-05,0.9
1,2020-05-06,0.917
0,2020-05-21,0.0
1,2020-05-22,0.09
0,2020-06-22,5.079
1,2020-06-23,6.064
0,2020-06-22,5.079
1,2020-06-23,6.064
0,2020-07-08,5.057
1,2020-07-09,5.237
0,2020-07-08,5.057
1,2020-07-09,5.237
0,2020-07-24,5.052
1,2020-07-25,5.532
0,2020-08-09,4.678
1,2020-08-10,4.24
0,2020-08-25,4.178
1,2020-08-26,4.901
0,2020-08-09,4.678
1,2020-08-10,4.24
0,2020-08-25,4.178
1,2020-08-26,4.901
0,2020-09-26,2.212
1,2020-09-27,3.009
0,2020-09-26,2.212
1,2020-09-27,3.009
0,2020-10-12,1.963
1,2020-10-13,1.851
0,2020-10-12,1.963
1,2020-10-13,1.851
0,2021-03-21,2.732
1,2021-03-22,2.078
0,2021-03-21,2.732
1,2021-03-22,2.078
0,2021-04-06,2.138
1,2021-04-07,2.715
0,2021-04-22,1.598
1,2021-04-23,1.765
0,2021-04-06,2.138
1,2021-04-07,2.715
0,2021-04-22,1.598
1,2021-04-23,1.765
0,2021-05-24,0.688
1,2021-05-25,3.327
0,2021-05-24,0.688
1,2021-05-25,3.327
0,2021-06-09,2.479
1,2021-06-10,5.069
0,2021-06-25,5.476
1,2021-06-26,6.315
0,2021-06-09,2.479
1,2021-06-10,5.069
0,2021-06-25,5.476
1,2021-06-26,6.315
0,2021-07-11,5.405
1,2021-07-12,6.386
0,2021-08-12,4.27
1,2021-08-13,4.216
0,2021-08-28,4.589
1,2021-08-29,4.249
0,2021-08-12,4.27
1,2021-08-13,4.216
0,2021-08-28,4.589
1,2021-08-29,4.249
0,2021-09-13,2.182
1,2021-09-14,2.757
0,2021-09-29,1.338
1,2021-09-30,2.427
0,2021-09-13,2.182
1,2021-09-14,2.757
0,2021-09-29,1.338
1,2021-09-30,2.427
0,2021-10-15,0.822
1,2021-10-16,0.949
0,2021-10-15,0.822
1,2021-10-16,0.949
0,2022-02-04,1.498
1,2022-02-05,1.436
0,2022-02-04,1.498
1,2022-02-05,1.436
0,2022-03-08,1.623
1,2022-03-09,1.805
0,2022-03-24,2.462
1,2022-03-25,2.352
0,2022-03-08,1.623
1,2022-03-09,1.805
0,2022-03-24,2.462
1,2022-03-25,2.352
0,2022-04-25,0.416
1,2022-04-26,0.525
0,2022-04-25,0.416
1,2022-04-26,0.525
0,2022-06-28,3.708
1,2022-06-29,3.931
0,2022-06-28,3.708
1,2022-06-29,3.931
0,2022-07-14,4.77
1,2022-07-15,4.938
0,2022-07-30,3.226
1,2022-07-31,3.278
0,2022-07-14,4.77
1,2022-07-15,4.938
0,2022-07-30,3.226
1,2022-07-31,3.278
0,2022-10-02,1.949
1,2022-10-03,2.259
0,2022-10-02,1.949
1,2022-10-03,2.259
0,2022-11-03,0.856
1,2022-11-04,0.57
0,2022-11-19,0.17
1,2022-11-20,0.181
0,2022-11-03,0.856
1,2022-11-04,0.57
0,2022-11-19,0.17
1,2022-11-20,0.181
0,2022-12-05,0.35
1,2022-12-06,0.262
0,2022-12-05,0.35
1,2022-12-06,0.262
0,2023-03-27,2.054
1,2023-03-28,0.954
0,2023-03-27,2.054
1,2023-03-28,0.954
0,2023-04-12,2.924
1,2023-04-13,3.364
0,2023-04-28,3.347
1,2023-04-29,3.082
0,2023-04-12,2.924
1,2023-04-13,3.364
0,2023-04-28,3.347
1,2023-04-29,3.082
0,2023-05-14,0.0
1,2023-05-15,0.106
0,2023-05-14,0.0
1,2023-05-15,0.106
0,2023-07-01,4.358
1,2023-07-02,4.874
0,2023-07-17,4.36
1,2023-07-18,4.19
0,2023-07-01,4.358
1,2023-07-02,4.874
0,2023-07-17,4.36
1,2023-07-18,4.19
0,2023-08-18,4.309
1,2023-08-19,4.475
0,2023-08-02,4.823
1,2023-08-03,4.553
0,2023-08-18,4.309
1,2023-08-19,4.475
0,2023-09-03,3.97
1,2023-09-04,4.722
0,2023-09-19,1.972
1,2023-09-20,1.791
0,2023-09-03,3.97
1,2023-09-04,4.722
0,2023-09-19,1.972
1,2023-09-20,1.791
0,2023-10-21,1.208
1,2023-10-22,0.838
0,2023-10-21,1.208
1,2023-10-22,0.838
