,Date,ETa
1,2021-08-29,3.105
0,2021-09-29,3.208
1,2021-09-30,2.378
0,2021-09-29,3.208
1,2021-09-30,2.378
0,2022-02-04,1.3
1,2022-02-05,1.266
0,2022-02-04,1.3
1,2022-02-05,1.266
0,2022-03-08,2.051
1,2022-03-09,2.309
0,2022-03-24,3.649
1,2022-03-25,3.224
0,2022-03-08,2.051
1,2022-03-09,2.309
0,2022-03-24,3.649
1,2022-03-25,3.224
0,2022-04-09,2.03
1,2022-04-10,2.204
0,2022-04-25,4.066
1,2022-04-26,5.798
0,2022-04-09,2.03
1,2022-04-10,2.204
0,2022-04-25,4.066
1,2022-04-26,5.798
0,2022-06-28,1.542
1,2022-06-29,4.812
0,2022-06-28,1.542
1,2022-06-29,4.812
0,2022-07-14,0.538
1,2022-07-15,0.614
0,2022-07-30,1.713
1,2022-07-31,1.614
0,2022-07-14,0.538
1,2022-07-15,0.614
0,2022-07-30,1.713
1,2022-07-31,1.614
0,2022-08-15,1.141
1,2022-08-16,1.198
0,2022-08-15,1.141
1,2022-08-16,1.198
0,2022-09-25,1.608
1,2022-09-26,1.66
0,2022-10-02,1.65
1,2022-10-03,1.954
0,2022-10-02,1.65
1,2022-10-03,1.954
0,2022-11-19,0.446
1,2022-11-20,0.469
0,2022-11-19,0.446
1,2022-11-20,0.469
0,2023-03-27,1.068
1,2023-03-28,0.474
0,2023-03-27,1.068
1,2023-03-28,0.474
0,2023-04-12,2.458
1,2023-04-13,2.947
0,2023-04-28,5.444
1,2023-04-29,5.185
0,2023-04-12,2.458
1,2023-04-13,2.947
0,2023-04-28,5.444
1,2023-04-29,5.185
0,2023-05-07,4.59
1,2023-05-08,3.857
0,2023-05-14,1.656
1,2023-05-15,3.742
0,2023-05-30,5.342
1,2023-05-31,6.567
0,2023-05-14,1.656
1,2023-05-15,3.742
0,2023-05-30,5.342
1,2023-05-31,6.567
0,2023-06-15,4.116
1,2023-06-16,4.399
0,2023-07-01,5.052
1,2023-07-02,5.756
0,2023-07-17,5.424
1,2023-07-18,4.361
0,2023-07-01,5.052
1,2023-07-02,5.756
0,2023-07-17,5.424
1,2023-07-18,4.361
0,2023-08-02,3.1
1,2023-08-03,3.122
0,2023-08-18,2.064
1,2023-08-19,1.97
0,2023-08-02,3.1
1,2023-08-03,3.122
0,2023-08-18,2.064
1,2023-08-19,1.97
0,2023-09-19,1.199
1,2023-09-20,1.034
0,2023-09-19,1.199
1,2023-09-20,1.034
0,2023-10-05,2.061
1,2023-10-06,1.984
0,2023-10-21,1.073
1,2023-10-22,0.763
0,2023-10-05,2.061
1,2023-10-06,1.984
0,2023-10-21,1.073
1,2023-10-22,0.763
