,Date,ETa
0,2017-09-02,2.919
1,2017-09-03,3.567
0,2018-06-17,5.084
1,2018-06-18,4.344
0,2019-04-01,2.14
1,2019-04-02,1.493
0,2019-06-20,4.977
1,2019-06-21,2.58
0,2020-05-05,4.939
1,2020-05-06,3.883
0,2021-03-21,2.729
1,2021-03-22,1.232
